,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
2111,"2/20 BEATTY PARADE, MORNINGTON",-38.223685,145.044865,2.0,1.0,2,$180,none,November 2007,3931,2007,11,MORNINGTON,180,Other
2230,"2/34 OAKLAND STREET, MORNINGTON",-38.235699,145.042264,3.0,1.0,2,$240,Townhouse,June 2007,3931,2007,6,MORNINGTON,240,House
2332,"142 MAXWELL STREET, MORNINGTON",-38.238187,145.048824,4.0,2.0,2,$280,House,May 2007,3931,2007,5,MORNINGTON,280,House
2482,"2/769 ESPLANADE, MORNINGTON",-38.218875,145.033086,2.0,1.0,1,$220,none,December 2007,3931,2007,12,MORNINGTON,220,Other
2483,"2/769 ESPLANADE, MORNINGTON",-38.218875,145.033086,2.0,1.0,1,$220_pw,none,August 2007,3931,2007,8,MORNINGTON,220,Other
2484,"2/769 ESPLANADE, MORNINGTON",-38.218875,145.033086,2.0,1.0,1,$220_pw,none,May 2007,3931,2007,5,MORNINGTON,220,Other
2499,"187 BENTONS ROAD, MORNINGTON",-38.248466,145.055066,4.0,2.0,2,$285,House,October 2007,3931,2007,10,MORNINGTON,285,House
2544,"1/876 NEPEAN HIGHWAY, MORNINGTON",-38.236883,145.036836,2.0,1.0,1,$200,none,November 2007,3931,2007,11,MORNINGTON,200,Other
2877,"3/29 NAPIER STREET, MORNINGTON",-38.232042,145.030538,2.0,1.0,1,$190,House,October 2007,3931,2007,10,MORNINGTON,190,House
2971,"3/115 PRINCE STREET, MORNINGTON",-38.24278,145.031509,2.0,1.0,1,$275,none,December 2007,3931,2007,12,MORNINGTON,275,Other
3060,"18 HARDY STREET, MORNINGTON",-38.225915,145.061946,3.0,1.0,1,$190_Weekly,none,May 2007,3931,2007,5,MORNINGTON,190,Other
3073,"71 BENTONS ROAD, MORNINGTON",-38.244936,145.039605,4.0,2.0,2,$310,Rental_residential,October 2007,3931,2007,10,MORNINGTON,310,Other
3114,"23 MURRAY STREET, MORNINGTON",-38.218924,145.041402,3.0,2.0,1,$320,Townhouse,August 2007,3931,2007,8,MORNINGTON,320,House
3121,"4/17 MARINE AVENUE, MORNINGTON",-38.22341,145.036451,2.0,1.0,1,$220,none,May 2007,3931,2007,5,MORNINGTON,220,Other
3309,"23 DOROTHY CRESCENT, MORNINGTON",-38.236687,145.044581,3.0,2.0,2,$295_pw,Available Now,June 2007,3931,2007,6,MORNINGTON,295,Other
3443,"3/16 MURRAY STREET, MORNINGTON",-38.218496,145.041515,2.0,1.0,1,$260,Rental_residential,September 2007,3931,2007,9,MORNINGTON,260,Other
3476,"16 ANTONY DRIVE, MORNINGTON",-38.232221,145.060579,4.0,2.0,2,$380,Rental_residential,September 2007,3931,2007,9,MORNINGTON,380,Other
3559,"25 BURKE STREET, MORTLAKE",-38.081469,142.802265,3.0,1.0,2,$180_p.w.,Rental_residential,July 2007,3272,2007,7,MORTLAKE,180,Other
3560,"25 BURKE STREET, MORTLAKE",-38.081469,142.802265,3.0,1.0,2,$180_p.w.,Rental_residential,May 2007,3272,2007,5,MORTLAKE,180,Other
3694,"29 PAPYRUS STREET, MORWELL",-38.232263,146.402978,4.0,2.0,6,$300,Rental_residential,May 2007,3840,2007,5,MORWELL,300,Other
3740,"54 SHERRIN STREET, MORWELL",-38.220689,146.423428,3.0,1.0,1,$160,House,October 2007,3840,2007,10,MORWELL,160,House
3741,"54 SHERRIN STREET, MORWELL",-38.220689,146.423428,3.0,1.0,1,$160,House,August 2007,3840,2007,8,MORWELL,160,House
3806,"75 VARY STREET, MORWELL",-38.226545,146.423505,2.0,1.0,0,$125,House,September 2007,3840,2007,9,MORWELL,125,House
3807,"75 VARY STREET, MORWELL",-38.226545,146.423505,2.0,1.0,0,$125,House,August 2007,3840,2007,8,MORWELL,125,House
3997,"69 ROBERTSON STREET, MORWELL",-38.226771,146.422242,3.0,1.0,1,$145,House,June 2007,3840,2007,6,MORWELL,145,House
3998,"69 ROBERTSON STREET, MORWELL",-38.226771,146.422242,3.0,1.0,1,$145,House,May 2007,3840,2007,5,MORWELL,145,House
4093,"1/65 CHURCHILL ROAD, MORWELL",-38.234829,146.419855,2.0,1.0,1,$160,Rental_residential,August 2007,3840,2007,8,MORWELL,160,Other
4094,"1/65 CHURCHILL ROAD, MORWELL",-38.234829,146.419855,2.0,1.0,1,$160,Rental_residential,July 2007,3840,2007,7,MORWELL,160,Other
4129,"7 MONASH STREET, MORWELL",-38.232039,146.419115,2.0,1.0,2,$130,House,July 2007,3840,2007,7,MORWELL,130,House
4130,"7 MONASH STREET, MORWELL",-38.232039,146.419115,2.0,1.0,2,$130,House,May 2007,3840,2007,5,MORWELL,130,House
4149,"69 VARY STREET, MORWELL",-38.227063,146.423338,2.0,1.0,1,$125_pw,House,May 2007,3840,2007,5,MORWELL,125,House
4295,"3 OLIVE DRIVE, MORWELL",-38.227737,146.430523,3.0,1.0,3,$200,House,September 2007,3840,2007,9,MORWELL,200,House
4426,"34 ROBERTSON STREET, MORWELL",-38.227281,146.418429,2.0,1.0,1,$115,none,December 2007,3840,2007,12,MORWELL,115,Other
4602,"5/1010 GEELONG ROAD, MOUNT CLEAR",-37.59363174,143.86705017,2.0,1.0,1,$210,Townhouse,January 2007,3350,2007,1,CLEAR,210,House
4620,"12 MANSFIELD AVENUE, MOUNT CLEAR",-37.59564,143.865545,5.0,2.0,2,$280_pw,House,December 2007,3350,2007,12,CLEAR,280,House
4691,"1/7 WHITEHORSE ROAD, MOUNT CLEAR",-37.603456,143.866869,2.0,1.0,1,$175_pw,Rental_residential,October 2007,3350,2007,10,CLEAR,175,Other
4840,"7 CAMPBELL AVENUE, MOUNT DANDENONG",-37.842494,145.355521,4.0,1.0,2,$310_pw,none,October 2007,3767,2007,10,DANDENONG,310,Other
5265,"9 ROEHAMPTON CRESCENT, MOUNT ELIZA",-38.178272,145.082856,4.0,2.0,2,$450,Available Now,December 2007,3930,2007,12,ELIZA,450,Other
5280,"165 KUNYUNG ROAD, MOUNT ELIZA",-38.19853,145.08341,4.0,2.0,0,$260_Weekly,House,September 2007,3930,2007,9,ELIZA,260,House
5334,"5/162 CANADIAN BAY ROAD, MOUNT ELIZA",-38.186657,145.091359,2.0,1.0,1,$150_-_$652_pw,Rental_residential,October 2007,3930,2007,10,ELIZA,652,Other
5368,"48 GRICE AVENUE, MOUNT ELIZA",-38.199472,145.086434,4.0,3.0,2,$250,none,February 2007,3930,2007,2,ELIZA,250,Other
5552,"2/162 CANADIAN BAY ROAD, MOUNT ELIZA",-38.186657,145.091359,2.0,1.0,1,$160_Weekly,House,November 2007,3930,2007,11,ELIZA,160,House
5553,"2/162 CANADIAN BAY ROAD, MOUNT ELIZA",-38.186657,145.091359,2.0,1.0,1,$160_pw,House,June 2007,3930,2007,6,ELIZA,160,House
90,"32 ALLENBY ROAD, HILLSIDE",-37.70354843,144.75358582,3.0,2.0,1,$240_pw,none,December 2007,3875,2007,12,HILLSIDE,240,Other
91,"32 ALLENBY ROAD, HILLSIDE",-37.70354843,144.75358582,3.0,2.0,1,$220,none,January 2007,3875,2007,1,HILLSIDE,220,Other
123,"23 CHRIS COURT, HILLSIDE",-37.698987,144.754894,4.0,2.0,2,$250,House,February 2007,3875,2007,2,HILLSIDE,250,House
226,"36 ALLENBY ROAD, HILLSIDE",-37.703499,144.753188,3.0,1.0,1,$240_pw,House,December 2007,3875,2007,12,HILLSIDE,240,House
255,"9B JOSEPH DRIVE, HILLSIDE",-37.696618,144.751768,3.0,1.0,1,$265_pw,House,October 2007,3875,2007,10,HILLSIDE,265,House
464,"12 BALME COURT, HOPPERS CROSSING",-37.865641,144.698409,3.0,1.0,2,$185_pw,House,March 2007,3029,2007,3,CROSSING,185,House
552,"62 HEATHS ROAD, HOPPERS CROSSING",-37.879129,144.700592,3.0,2.0,5,$200_p.w.,none,May 2007,3029,2007,5,CROSSING,200,Other
599,"19 THIRD AVENUE, HOPPERS CROSSING",-37.880948,144.69775,3.0,1.0,2,$200,Rental_residential,May 2007,3029,2007,5,CROSSING,200,Other
609,"2/2 PERKINS AVENUE, HOPPERS CROSSING",-37.869084,144.691815,2.0,1.0,2,$175,Rental_residential,January 2007,3029,2007,1,CROSSING,175,Other
624,"6 LENA COURT, HOPPERS CROSSING",-37.872558,144.670251,3.0,2.0,2,$230_per_week,Available Now,November 2007,3029,2007,11,CROSSING,230,Other
661,"51 WOODVILLE PARK DRIVE, HOPPERS CROSSING",-37.882692,144.690203,3.0,2.0,2,$220,House,January 2007,3029,2007,1,CROSSING,220,House
708,"2/41 OLD GEELONG ROAD, HOPPERS CROSSING",-37.882063,144.700646,2.0,1.0,1,$180,Rental_residential,January 2007,3029,2007,1,CROSSING,180,Other
778,"42 LONSDALE CIRCUIT, HOPPERS CROSSING",-37.877841,144.70566,3.0,1.0,1,$230_pw,House,March 2007,3029,2007,3,CROSSING,230,House
829,"3 MURDOCH STREET, HOPPERS CROSSING",-37.868274,144.698963,3.0,1.0,1,$220,Rental_residential,December 2007,3029,2007,12,CROSSING,220,Other
850,"99 HEATHS ROAD, HOPPERS CROSSING",-37.879316,144.696801,3.0,2.0,2,$240_pw,House,November 2007,3029,2007,11,CROSSING,240,House
858,"26 WILMINGTON AVENUE, HOPPERS CROSSING",-37.86737,144.668562,4.0,2.0,1,$270_pw,House,December 2007,3029,2007,12,CROSSING,270,House
889,"3 SANDLEFORD WAY, HOPPERS CROSSING",-37.848812,144.674317,4.0,2.0,2,$250_Weekly,Rental_residential,September 2007,3029,2007,9,CROSSING,250,Other
890,"3 SANDLEFORD WAY, HOPPERS CROSSING",-37.848812,144.674317,4.0,2.0,2,$250,Rental_residential,August 2007,3029,2007,8,CROSSING,250,Other
904,"17 POULTER STREET, HOPPERS CROSSING",-37.867751,144.685545,3.0,2.0,1,$240_per_week,Available Now,September 2007,3029,2007,9,CROSSING,240,Other
989,"43 CASEY DRIVE, HOPPERS CROSSING",-37.849332,144.675562,4.0,2.0,4,$260,House,January 2007,3029,2007,1,CROSSING,260,House
1070,"1 SHADA COURT, HOPPERS CROSSING",-37.849791,144.675957,4.0,2.0,1,$245,House,January 2007,3029,2007,1,CROSSING,245,House
1146,"24 MACEDON STREET, HOPPERS CROSSING",-37.870209,144.704095,3.0,1.0,1,$190_per_week,House,May 2007,3029,2007,5,CROSSING,190,House
1162,"71 HEATHS ROAD, HOPPERS CROSSING",-37.879529,144.699386,3.0,1.0,2,$200,House,October 2007,3029,2007,10,CROSSING,200,House
1326,"5 MADISON DRIVE, HOPPERS CROSSING",-37.884355,144.694597,3.0,1.0,1,$230_per_week,House,October 2007,3029,2007,10,CROSSING,230,House
1398,"210 MORRIS ROAD, HOPPERS CROSSING",-37.866288,144.703845,3.0,1.0,2,$215_per_week,House,May 2007,3029,2007,5,CROSSING,215,House
1475,"1/15 HAYDEN STREET, HOPPERS CROSSING",-37.877324,144.687586,2.0,1.0,1,$175_per_week,House,March 2007,3029,2007,3,CROSSING,175,House
1832,"6 YARRABEE DRIVE, HOPPERS CROSSING",-37.879102,144.684972,4.0,2.0,2,$210_per_week,Available Now,April 2007,3029,2007,4,CROSSING,210,Other
1908,"1/86 BELLBRIDGE DRIVE, HOPPERS CROSSING",-37.872727,144.709862,2.0,1.0,2,$195_pw,Rental_residential,December 2007,3029,2007,12,CROSSING,195,Other
1921,"5 MCCORMACK CRESCENT, HOPPERS CROSSING",-37.872681,144.68839,3.0,1.0,2,$230,House,September 2007,3029,2007,9,CROSSING,230,House
2099,"4 NATALIE COURT, HOPPERS CROSSING",-37.870834,144.706852,3.0,1.0,4,$210_p.w.,House,August 2007,3029,2007,8,CROSSING,210,House
2315,"11 STEPHENSON GROVE, HOWQUA INLET",-37.224112,146.133694,2.0,1.0,0,$694,House,October 2007,3723,2007,10,INLET,694,House
2894,"48 DARLING STREET, HUGHESDALE",-37.903883,145.079935,3.0,2.0,5,$480,Rental_residential,August 2007,3166,2007,8,HUGHESDALE,480,Other
2895,"48 DARLING STREET, HUGHESDALE",-37.903883,145.079935,3.0,2.0,5,$480_p.w.,Rental_residential,February 2007,3166,2007,2,HUGHESDALE,480,Other
3021,"4/61 BERKELEY STREET, HUNTINGDALE",-37.90725,145.113162,2.0,1.0,1,$195_pw,Rental_residential,September 2007,3166,2007,9,HUNTINGDALE,195,Other
3605,"905 INVERGORDON ROAD, INVERGORDON",-36.14498213,145.56799138,4.0,2.0,0,$220_pw,none,September 2007,3636,2007,9,INVERGORDON,220,Other
3618,"30 NAPIER STREET, INVERLEIGH",-38.102963,144.054388,3.0,1.0,2,$260,House,October 2007,3321,2007,10,INVERLEIGH,260,House
3669,"4 NAPIER STREET, INVERLEIGH",-38.104073,144.051619,3.0,1.0,2,$220_pw,House,July 2007,3321,2007,7,INVERLEIGH,220,House
3692,"3675 HAMILTON HIGHWAY, INVERLEIGH",-38.086037,143.962262,3.0,1.0,0,$170,House,December 2007,3321,2007,12,INVERLEIGH,170,House
4016,"105 TOORAK ROAD, INVERLOCH",-38.638123,145.70332,3.0,1.0,0,$850_pw,House,November 2007,3996,2007,11,INVERLOCH,850,House
4037,"6/20 FALCON DRIVE, INVERMAY PARK",-37.528856,143.863044,3.0,2.0,2,$265_pw,Townhouse,September 2007,3350,2007,9,PARK,265,House
4460,"495 PHALPS ROAD, IRREWILLIPE",-38.3683326,143.4583397,3.0,1.0,2,$165,House,November 2007,3249,2007,11,IRREWILLIPE,165,House
4835,"15/3 KENILWORTH PARADE, IVANHOE",-37.769414,145.040649,3.0,2.0,2,$420_pw,Rental_residential,July 2007,3079,2007,7,IVANHOE,420,Other
4840,"8/74 MARSHALL STREET, IVANHOE",-37.771128,145.047,2.0,1.0,1,$250_pw,Rental_residential,December 2007,3079,2007,12,IVANHOE,250,Other
4895,"33 MERTON STREET, IVANHOE",-37.775107,145.039665,2.0,2.0,1,$380_pw,Townhouse,December 2007,3079,2007,12,IVANHOE,380,House
4975,"68 STANLEY STREET, IVANHOE",-37.762697,145.034235,3.0,1.0,1,$410,Rental_residential,October 2007,3079,2007,10,IVANHOE,410,Other
4976,"68 STANLEY STREET, IVANHOE",-37.762697,145.034235,3.0,1.0,1,$410_pw,Rental_residential,May 2007,3079,2007,5,IVANHOE,410,Other
4985,"9/14 MERTON STREET, IVANHOE",-37.775639,145.042408,2.0,1.0,1,$260_pw,Rental_residential,April 2007,3079,2007,4,IVANHOE,260,Other
4986,"9/14 MERTON STREET, IVANHOE",-37.775639,145.042408,2.0,1.0,1,$260,Rental_residential,March 2007,3079,2007,3,IVANHOE,260,Other
5004,"6/11 ROSE STREET, IVANHOE",-37.774062,145.040996,2.0,1.0,1,$230_pw,Rental_residential,November 2007,3079,2007,11,IVANHOE,230,Other
5119,"4/8 ORIEL ROAD, IVANHOE",-37.766349,145.03563,2.0,1.0,1,$300_pw,Townhouse,March 2007,3079,2007,3,IVANHOE,300,House
5252,"8/86 MARSHALL STREET, IVANHOE",-37.77014,145.047196,1.0,1.0,1,$220_pw,none,November 2007,3079,2007,11,IVANHOE,220,Other
5283,"3/39 STANLEY STREET, IVANHOE",-37.763491,145.039163,3.0,2.0,2,$350,Rental_residential,April 2007,3079,2007,4,IVANHOE,350,Other
5362,"5/96 LOCKSLEY ROAD, IVANHOE",-37.766987,145.050882,3.0,1.0,1,$335_pw,Rental_residential,January 2007,3079,2007,1,IVANHOE,335,Other
5400,"10/5 NOEL STREET, IVANHOE",-37.767382,145.04594,1.0,1.0,1,$205_pw,none,November 2007,3079,2007,11,IVANHOE,205,Other
5433,"2/16 SALISBURY AVENUE, IVANHOE",-37.77402496,145.03877258,3.0,2.0,2,$460_pw,none,June 2007,3079,2007,6,IVANHOE,460,Other
5448,"4/44 RUSSELL STREET, IVANHOE",-37.773595,145.04569,2.0,1.0,2,$250_pw,Unit,August 2007,3079,2007,8,IVANHOE,250,Apartment
5527,"1/82 MARSHALL STREET, IVANHOE",-37.770877,145.04696,2.0,1.0,1,$185,Available Now,January 2007,3079,2007,1,IVANHOE,185,Other
5757,"2/1 KENILWORTH PARADE, IVANHOE",-37.769423,145.04088,2.0,1.0,2,$450,Rental_residential,December 2007,3079,2007,12,IVANHOE,450,Other
5772,"4/43 MARSHALL STREET, IVANHOE",-37.77291,145.04642,2.0,1.0,1,$240_pw,Rental_residential,September 2007,3079,2007,9,IVANHOE,240,Other
5773,"4/43 MARSHALL STREET, IVANHOE",-37.77291,145.04642,2.0,1.0,1,$240,Rental_residential,January 2007,3079,2007,1,IVANHOE,240,Other
5901,"3/96 ST ELMO ROAD, IVANHOE",-37.759231,145.046919,2.0,1.0,1,$250_pw,none,January 2007,3079,2007,1,IVANHOE,250,Other
5902,"3/96 ST ELMO ROAD, IVANHOE",-37.759231,145.046919,2.0,1.0,1,$260,none,January 2007,3079,2007,1,IVANHOE,260,Other
438,"1/12 GILLIES STREET, MITCHAM",-37.814299,145.189359,3.0,1.0,1,$280_pw,none,June 2007,3132,2007,6,MITCHAM,280,Other
439,"1/12 GILLIES STREET, MITCHAM",-37.814299,145.189359,3.0,1.0,1,$280,none,May 2007,3132,2007,5,MITCHAM,280,Other
440,"1/12 GILLIES STREET, MITCHAM",-37.814299,145.189359,3.0,1.0,1,$295_pw,none,May 2007,3132,2007,5,MITCHAM,295,Other
556,"5 FELLOWS STREET, MITCHAM",-37.8125,145.191925,4.0,2.0,1,$450,Rental_residential,October 2007,3132,2007,10,MITCHAM,450,Other
557,"5 FELLOWS STREET, MITCHAM",-37.8125,145.191925,4.0,2.0,1,$450,Rental_residential,July 2007,3132,2007,7,MITCHAM,450,Other
558,"5 FELLOWS STREET, MITCHAM",-37.8125,145.191925,4.0,2.0,1,$450_pw,Rental_residential,June 2007,3132,2007,6,MITCHAM,450,Other
585,"2/37 HEDGE END ROAD, MITCHAM",-37.807612,145.185029,2.0,1.0,1,$300_pw,none,December 2007,3132,2007,12,MITCHAM,300,Other
608,"2/233 MITCHAM ROAD, MITCHAM",-37.806458,145.191526,3.0,2.0,2,$245,Unit,July 2007,3132,2007,7,MITCHAM,245,Apartment
613,"1/21 FORSTER STREET, MITCHAM",-37.819379,145.209184,2.0,1.0,1,$150_pw,Unit,February 2007,3132,2007,2,MITCHAM,150,Apartment
614,"1/21 FORSTER STREET, MITCHAM",-37.819379,145.209184,2.0,1.0,1,$150,Unit,January 2007,3132,2007,1,MITCHAM,150,Apartment
1013,"1/2 MCDOWALL STREET, MITCHAM",-37.812568,145.19457,2.0,1.0,1,$190,none,June 2007,3132,2007,6,MITCHAM,190,Other
1014,"1/2 MCDOWALL STREET, MITCHAM",-37.812568,145.19457,2.0,1.0,1,$200,none,June 2007,3132,2007,6,MITCHAM,200,Other
1131,"94 CREEK ROAD, MITCHAM",-37.826032,145.196654,3.0,1.0,1,$350_pw,none,December 2007,3132,2007,12,MITCHAM,350,Other
1151,"303 MITCHAM ROAD, MITCHAM",-37.812759,145.193543,2.0,1.0,1,$280,Rental_residential,August 2007,3132,2007,8,MITCHAM,280,Other
1155,"237B MITCHAM ROAD, MITCHAM",-37.806734,145.191796,1.0,1.0,1,$180_pw,Rental_residential,July 2007,3132,2007,7,MITCHAM,180,Other
1198,"1/19 QUARRY ROAD, MITCHAM",-37.80822372,145.19502258,3.0,2.0,2,$335,none,October 2007,3132,2007,10,MITCHAM,335,Other
1199,"1/19 QUARRY ROAD, MITCHAM",-37.80822372,145.19502258,3.0,2.0,2,$335,none,February 2007,3132,2007,2,MITCHAM,335,Other
1216,"2B/42 DUDLEY STREET, MITCHAM",-37.822623,145.207345,1.0,1.0,1,$155_pw,Rental_residential,October 2007,3132,2007,10,MITCHAM,155,Other
1217,"2B/42 DUDLEY STREET, MITCHAM",-37.822623,145.207345,1.0,1.0,1,$155_pw,Rental_residential,August 2007,3132,2007,8,MITCHAM,155,Other
1356,"3/42 BRUNSWICK ROAD, MITCHAM",-37.818688,145.198394,2.0,1.0,1,$200,Rental_residential,August 2007,3132,2007,8,MITCHAM,200,Other
1357,"3/42 BRUNSWICK ROAD, MITCHAM",-37.818688,145.198394,2.0,1.0,1,$200,Rental_residential,February 2007,3132,2007,2,MITCHAM,200,Other
1411,"24 VENICE AVENUE, MITCHAM",-37.810328,145.188366,3.0,1.0,2,$275,none,February 2007,3132,2007,2,MITCHAM,275,Other
1450,"3/3 ROTHERWOOD AVENUE, MITCHAM",-37.806886,145.193923,2.0,1.0,1,$270_per_week,none,April 2007,3132,2007,4,MITCHAM,270,Other
1532,"1 JEAN COURT, MITCHELL PARK",-37.522874,143.809766,3.0,1.0,2,$175,Rental_residential,October 2007,3355,2007,10,PARK,175,Other
1580,"220 COSTERS ROAD, MODELLA",-38.178597,145.742617,2.0,1.0,2,$180_pw,House,September 2007,3816,2007,9,MODELLA,180,House
1604,"6-8 HIGH STREET, MOE",-38.178049,146.267208,1.0,1.0,1,$95,none,November 2007,3825,2007,11,MOE,95,Other
1876,"537 GREAT OCEAN ROAD, MOGGS CREEK",-38.467949,144.065399,1.0,1.0,1,$2100_Weekly,none,November 2007,3231,2007,11,CREEK,2100,Other
2017,"89 BILLABONG DRIVE, MONEGEETTA",-37.393003,144.78579,4.0,3.0,3,$380,House,October 2007,3433,2007,10,MONEGEETTA,380,House
2086,"9/33 ZETLAND ROAD, MONT ALBERT",-37.817111,145.110642,2.0,1.0,1,$295,none,May 2007,3127,2007,5,ALBERT,295,Other
2104,"3/42 ZETLAND ROAD, MONT ALBERT",-37.818083,145.111846,2.0,1.0,1,$300_per_week,none,September 2007,3127,2007,9,ALBERT,300,Other
2129,"9/81 VICTORIA CRESCENT, MONT ALBERT",-37.813561,145.109371,2.0,1.0,1,$285,Rental_residential,September 2007,3127,2007,9,ALBERT,285,Other
2240,"3/19 SALISBURY AVENUE, MONT ALBERT",-37.819716,145.10743,3.0,1.0,2,$340,Townhouse,April 2007,3127,2007,4,ALBERT,340,House
2291,"11/6-8 HOTHAM STREET, MONT ALBERT",-37.814395,145.108187,3.0,2.0,2,$395_per_week,none,October 2007,3127,2007,10,ALBERT,395,Other
2309,"1/781 WHITEHORSE ROAD, MONT ALBERT",-37.816097,145.109764,2.0,1.0,1,$310_per_week,none,May 2007,3127,2007,5,ALBERT,310,Other
2310,"1/781 WHITEHORSE ROAD, MONT ALBERT",-37.816097,145.109764,2.0,1.0,1,$310_per_week,none,April 2007,3127,2007,4,ALBERT,310,Other
2363,"2/17 HIGH STREET, MONT ALBERT",-37.817671,145.106324,2.0,1.0,1,$270_pw,Available Now,May 2007,3127,2007,5,ALBERT,270,Other
2463,"1/17 WOLSELEY CLOSE, MONT ALBERT",-37.819414,145.103234,2.0,1.0,1,$260_pw,none,March 2007,3127,2007,3,ALBERT,260,Other
2559,"2/76 AIRLIE ROAD, MONTMORENCY",-37.724197,145.113627,3.0,2.0,2,$335_pw,Townhouse,September 2007,3094,2007,9,MONTMORENCY,335,House
2938,"8B BOXTREE ROAD, MONTROSE",-37.81429,145.339061,1.0,1.0,1,$190_pw,House,July 2007,3765,2007,7,MONTROSE,190,House
3134,"12 NEWTON PARADE, MOONEE PONDS",-37.770901,144.925132,2.0,1.0,0,$290,Rental_residential,April 2007,3039,2007,4,PONDS,290,Other
3213,"5/5 PARK STREET, MOONEE PONDS",-37.762322,144.921104,1.0,1.0,1,$280_pw,Rental_residential,August 2007,3039,2007,8,PONDS,280,Other
3395,"130 HOLMES ROAD, MOONEE PONDS",-37.765277,144.908512,3.0,1.0,2,$260,none,March 2007,3039,2007,3,PONDS,260,Other
3405,"214 MARIBYRNONG ROAD, MOONEE PONDS",-37.770738,144.908778,3.0,1.0,0,$350_p.w.,House,July 2007,3039,2007,7,PONDS,350,House
3454,"22/128 MARIBYRNONG ROAD, MOONEE PONDS",-37.771545,144.90997,3.0,1.0,2,$320_pw,Rental_residential,April 2007,3039,2007,4,PONDS,320,Other
3455,"22/128 MARIBYRNONG ROAD, MOONEE PONDS",-37.771545,144.90997,3.0,1.0,2,$320,Rental_residential,March 2007,3039,2007,3,PONDS,320,Other
3769,"3/51 MCPHERSON STREET, MOONEE PONDS",-37.760006,144.928252,2.0,1.0,1,$290_pw,Townhouse,October 2007,3039,2007,10,PONDS,290,House
3793,"27 ORFORD STREET, MOONEE PONDS",-37.768529,144.904302,3.0,2.0,2,$360_pw,House,July 2007,3039,2007,7,PONDS,360,House
3794,"27 ORFORD STREET, MOONEE PONDS",-37.768529,144.904302,3.0,2.0,2,$400_pw,House,June 2007,3039,2007,6,PONDS,400,House
3795,"27 ORFORD STREET, MOONEE PONDS",-37.768529,144.904302,3.0,2.0,2,$400,House,May 2007,3039,2007,5,PONDS,400,House
3817,"20 SUSSEX STREET, MOONEE PONDS",-37.763877,144.90963,2.0,1.0,1,$360_pw,Rental_residential,November 2007,3039,2007,11,PONDS,360,Other
3846,"5/1-3 GRANDISON STREET, MOONEE PONDS",-37.760843,144.92001,2.0,1.0,1,$190,Rental_residential,August 2007,3039,2007,8,PONDS,190,Other
3881,"6/815 MOUNT ALEXANDER ROAD, MOONEE PONDS",-37.758674,144.919548,1.0,1.0,1,$190,Unit,February 2007,3039,2007,2,PONDS,190,Apartment
3978,"10/5 PARK STREET, MOONEE PONDS",-37.762322,144.921104,1.0,1.0,1,$285_per_week,Unit,August 2007,3039,2007,8,PONDS,285,Apartment
3979,"10/5 PARK STREET, MOONEE PONDS",-37.762322,144.921104,1.0,1.0,1,$280_per_week,Unit,August 2007,3039,2007,8,PONDS,280,Apartment
4026,"5 / 14 ATHOL STREET, MOONEE PONDS",-37.769948,144.91862,2.0,1.0,1,$240_pw,none,August 2007,3039,2007,8,PONDS,240,Other
4096,"4/1 ARDMILLAN ROAD, MOONEE PONDS",-37.763673,144.917396,4.0,3.0,2,$530_pw,Townhouse,February 2007,3039,2007,2,PONDS,530,House
4178,"5/342 ASCOT VALE ROAD, MOONEE PONDS",-37.769118,144.924728,2.0,1.0,1,$240_p.w.,none,September 2007,3039,2007,9,PONDS,240,Other
4340,"29 WORDSWORTH STREET, MOONEE PONDS",-37.770899,144.92864,3.0,1.0,2,$360_pw,none,August 2007,3039,2007,8,PONDS,360,Other
4419,"7/48 SCOTIA STREET, MOONEE PONDS",-37.767506,144.905963,2.0,1.0,1,$230_pw,Available Now,March 2007,3039,2007,3,PONDS,230,Other
130,"92 CHURCH STREET, HAWKESDALE",-38.111112,142.316578,3.0,1.0,2,$155_p.w.,none,November 2007,3287,2007,11,HAWKESDALE,155,Other
164,"2/787 BURWOOD ROAD, HAWTHORN EAST",-37.824521,145.051745,2.0,1.0,1,$280_pw,none,January 2007,3123,2007,1,EAST,280,Other
177,"12 CARLYLE STREET, HAWTHORN EAST",-37.818421,145.057773,4.0,2.0,0,$725_pw,House,November 2007,3123,2007,11,EAST,725,House
178,"12 CARLYLE STREET, HAWTHORN EAST",-37.818421,145.057773,4.0,2.0,0,$725,House,January 2007,3123,2007,1,EAST,725,House
203,"4/109 VICTORIA ROAD, HAWTHORN EAST",-37.822829,145.052972,2.0,1.0,1,$270_pw,Rental_residential,February 2007,3123,2007,2,EAST,270,Other
259,"8/88 VICTORIA ROAD, HAWTHORN EAST",-37.822262,145.04647,2.0,1.0,1,$270_pw,none,October 2007,3123,2007,10,EAST,270,Other
361,"2/33 ANDERSON ROAD, HAWTHORN EAST",-37.840936,145.046546,3.0,1.0,1,$300_pw,none,April 2007,3123,2007,4,EAST,300,Other
362,"2/33 ANDERSON ROAD, HAWTHORN EAST",-37.840936,145.046546,3.0,1.0,1,$300,none,March 2007,3123,2007,3,EAST,300,Other
440,"10/2 FREEMAN STREET, HAWTHORN EAST",-37.822156,145.052029,1.0,1.0,0,$175_per_week,Rental_residential,November 2007,3123,2007,11,EAST,175,Other
