,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
4937,"8 ONE CHAIN ROAD, MERRICKS NORTH",-38.343398,145.067504,6.0,3.0,6,$1250_per_week,none,May 2014,3926,2014,5,NORTH,1250,Other
4938,"22 SURF STREET, MERRICKS NORTH",-38.400627,145.10186,4.0,2.0,3,$799_pw,House,October 2014,3926,2014,10,NORTH,799,House
4946,"3488A FRANKSTON-FLINDERS ROAD, MERRICKS",-38.392196,145.084982,4.0,1.0,0,$600_per_week,none,September 2014,3916,2014,9,MERRICKS,600,Other
4948,"9 MERRICKS BEACH ROAD, MERRICKS",-38.390999,145.1024947,5.0,2.0,5,$430_per_week,House,September 2014,3916,2014,9,MERRICKS,430,House
4949,"3405 FRANKSTON/FLINDERS ROAD, MERRICKS",-38.389698,145.092721,2.0,1.0,2,$1000_Weekly,House,February 2014,3916,2014,2,MERRICKS,1000,House
4960,"1 PALMER CRESCENT, MERRIGUM",-36.36733,145.131465,3.0,1.0,0,$180_per_week,House,September 2014,3618,2014,9,MERRIGUM,180,House
4988,"54 MORRISSEY STREET, MERRIGUM",-36.372694,145.126681,3.0,1.0,2,$240_pw,House,April 2014,3618,2014,4,MERRIGUM,240,House
5111,"94 GONZAGA LANE, MERRIJIG",-37.069183,146.267047,2.0,1.0,0,$250_per_week,House,December 2014,3723,2014,12,MERRIJIG,250,House
5113,"- CHANGUE ROAD, MERRIJIG",-37.1113791,146.3544572,2.0,1.0,1,$350_per_week,House,July 2014,3723,2014,7,MERRIJIG,350,House
5114,"- SUMMIT VIEW COURT, MERRIJIG",-37.1100719,146.3506437,2.0,2.0,2,$450_per_week,House,July 2014,3723,2014,7,MERRIJIG,450,House
5132,"20 FINKS ROAD, MERTON",-36.979374,145.711638,3.0,1.0,0,$240_p.w.,House,October 2014,3715,2014,10,MERTON,240,House
5159,"17 HUGH STREET, METUNG",-37.882184,147.839453,3.0,1.0,0,$220_Weekly,House,March 2014,3904,2014,3,METUNG,220,House
5207,"5 MAGPIE AVENUE, METUNG",-37.87646,147.830313,3.0,2.0,4,$275_per_week,House,April 2014,3904,2014,4,METUNG,275,House
5233,"7A LINTON WAY, METUNG",-37.858,147.8197,2.0,2.0,0,$250_Weekly,House,March 2014,3904,2014,3,METUNG,250,House
5265,"18 FALCON GROVE, METUNG",-37.87916,147.827286,3.0,2.0,2,$310_pw,House,April 2014,3904,2014,4,METUNG,310,House
5266,"18 FALCON GROVE, METUNG",-37.87916,147.827286,3.0,2.0,2,$310_per_week,House,March 2014,3904,2014,3,METUNG,310,House
5282,"12 MAIRBURN ROAD, METUNG",-37.884401,147.849929,3.0,2.0,2,$215_per_week,House,May 2014,3904,2014,5,METUNG,215,House
5339,"1788 HEATHCOTE REDESDALE ROAD, MIA MIA",-37.009157,144.5614571,2.0,1.0,0,$280_per_week,House,December 2014,3444,2014,12,MIA,280,House
5340,"1788 HEATHCOTE READESDALE ROAD, MIA MIA",-37.0034846,144.5685552,2.0,1.0,0,$280,House,March 2014,3444,2014,3,MIA,280,House
5471,"1 WRIGHT STREET, MIDDLE PARK",-37.846157,144.961197,2.0,2.0,0,$595_per_week,none,December 2014,3206,2014,12,PARK,595,Other
5490,"149 RICHARDSON STREET, MIDDLE PARK",-37.847498,144.9584658,3.0,2.0,1,$950_per_week,Rental_residential,August 2014,3206,2014,8,PARK,950,Other
5529,"5/28 PATTERSON STREET, MIDDLE PARK",-37.854557,144.964909,1.0,1.0,1,$350_pw,Rental_residential,April 2014,3206,2014,4,PARK,350,Other
5619,"6/49 PATTERSON STREET, MIDDLE PARK",-37.854716,144.966329,2.0,1.0,1,$480_per_week,none,February 2014,3206,2014,2,PARK,480,Other
5649,"141 RICHARDSON STREET, MIDDLE PARK",-37.847393,144.958163,3.0,1.0,3,$795_per_week,House,January 2014,3206,2014,1,PARK,795,House
5694,"BEACONSFIELD PARADE, MIDDLE PARK",-37.8537075,144.9606254,2.0,1.0,2,$2600_per_week,Available Now,February 2014,3206,2014,2,PARK,2600,Other
5723,"5/193 BEACONSFIELD PARADE, MIDDLE PARK",-37.851432,144.95719,2.0,1.0,0,$410_pw,Unit,May 2014,3206,2014,5,PARK,410,Apartment
5735,"198 RICHARDSON STREET, MIDDLE PARK",-37.848154,144.958607,3.0,1.0,0,$550_pw,none,December 2014,3206,2014,12,PARK,550,Other
5763,"250 RICHARDSON STREET, MIDDLE PARK",-37.849735,144.961712,2.0,1.0,0,$625_pw,House,June 2014,3206,2014,6,PARK,625,House
5764,"250 RICHARDSON STREET, MIDDLE PARK",-37.849735,144.961712,2.0,1.0,0,$702_pw,House,April 2014,3206,2014,4,PARK,702,House
5778,"23 WRIGHT STREET, MIDDLE PARK",-37.84669,144.96075,3.0,3.0,1,$1500_per_week,none,October 2014,3206,2014,10,PARK,1500,Other
5779,"23 WRIGHT STREET, MIDDLE PARK",-37.84669,144.96075,3.0,3.0,1,$1500_per_week,none,September 2014,3206,2014,9,PARK,1500,Other
5790,"147 NEVILLE STREET, MIDDLE PARK",-37.85161,144.964631,2.0,2.0,1,$580_per_week,none,August 2014,3206,2014,8,PARK,580,Other
5791,"147 NEVILLE STREET, MIDDLE PARK",-37.85161,144.964631,2.0,2.0,1,$580_per_week,none,July 2014,3206,2014,7,PARK,580,Other
5896,"87A HAMBLETON STREET, MIDDLE PARK",-37.846751,144.959796,3.0,2.0,2,$1285_per_week,House,December 2014,3206,2014,12,PARK,1285,House
5897,"87A HAMBLETON STREET, MIDDLE PARK",-37.846751,144.959796,3.0,2.0,2,$1285_per_week,House,November 2014,3206,2014,11,PARK,1285,House
5916,"3/61 CANTERBURY ROAD, MIDDLE PARK",-37.847465,144.962444,2.0,1.0,0,$390,none,May 2014,3206,2014,5,PARK,390,Other
5934,"378 RICHARDSON STREET, MIDDLE PARK",-37.853276,144.96734,2.0,1.0,1,$630_per_week,House,September 2014,3206,2014,9,PARK,630,House
5958,"12/52 CANTERBURY ROAD, MIDDLE PARK",-37.846601,144.961844,1.0,1.0,1,$295_per_week,none,February 2014,3206,2014,2,PARK,295,Other
5959,"12/52 CANTERBURY ROAD, MIDDLE PARK",-37.846601,144.961844,1.0,1.0,1,$295_per_week,none,January 2014,3206,2014,1,PARK,295,Other
5967,"9/82 PATTERSON STREET, MIDDLE PARK",-37.855634,144.966932,2.0,1.0,0,$470_pw,Rental_residential,November 2014,3206,2014,11,PARK,470,Other
5986,"3/90 HAMBLETON STREET, MIDDLE PARK",-37.84755,144.96042,1.0,1.0,1,$300_per_week,none,October 2014,3206,2014,10,PARK,300,Other
5987,"3/90 HAMBLETON STREET, MIDDLE PARK",-37.84755,144.96042,1.0,1.0,1,$300_pw,none,September 2014,3206,2014,9,PARK,300,Other
6000,"170 PAGE STREET, MIDDLE PARK",-37.850748,144.960336,3.0,2.0,2,$1175,none,March 2014,3206,2014,3,PARK,1175,Other
6012,"4/143 CANTERBURY ROAD, MIDDLE PARK",-37.852192,144.967816,1.0,1.0,1,$290_per_week,Rental_residential,January 2014,3206,2014,1,PARK,290,Other
6013,"4/143 CANTERBURY ROAD, MIDDLE PARK",-37.852192,144.967816,1.0,1.0,1,$295_per_week,Rental_residential,January 2014,3206,2014,1,PARK,295,Other
6033,"2/301 BEACONSFIELD PARADE, MIDDLE PARK",-37.855803,144.965886,3.0,2.0,2,$1200_per_week,none,May 2014,3206,2014,5,PARK,1200,Other
6034,"2/301 BEACONSFIELD PARADE, MIDDLE PARK",-37.855803,144.965886,3.0,2.0,2,$1200_per_week,none,April 2014,3206,2014,4,PARK,1200,Other
6035,"2/301 BEACONSFIELD PARADE, MIDDLE PARK",-37.855803,144.965886,3.0,2.0,2,$1300_per_week,none,April 2014,3206,2014,4,PARK,1300,Other
6036,"2/301 BEACONSFIELD PARADE, MIDDLE PARK",-37.855803,144.965886,3.0,2.0,2,$1450_per_week,none,March 2014,3206,2014,3,PARK,1450,Other
6037,"2/301 BEACONSFIELD PARADE, MIDDLE PARK",-37.855803,144.965886,3.0,2.0,2,$1450_pw,none,February 2014,3206,2014,2,PARK,1450,Other
6038,"2/301 BEACONSFIELD PARADE, MIDDLE PARK",-37.855803,144.965886,3.0,2.0,2,$1450_pw,none,January 2014,3206,2014,1,PARK,1450,Other
6048,"9A ARMSTRONG STREET, MIDDLE PARK",-37.850402,144.964654,2.0,1.0,0,$410_per_week,none,November 2014,3206,2014,11,PARK,410,Other
6049,"9A ARMSTRONG STREET, MIDDLE PARK",-37.850402,144.964654,2.0,1.0,0,$450_per_week,none,September 2014,3206,2014,9,PARK,450,Other
6057,"81 ERSKINE STREET, MIDDLE PARK",-37.848049,144.960667,3.0,1.0,0,$750_per_week,House,June 2014,3206,2014,6,PARK,750,House
6058,"81 ERSKINE STREET, MIDDLE PARK",-37.848049,144.960667,3.0,1.0,0,$750_per_week,House,May 2014,3206,2014,5,PARK,750,House
6071,"11 HAROLD STREET, MIDDLE PARK",-37.848736,144.961449,2.0,1.0,0,$700_per_week,House,March 2014,3206,2014,3,PARK,700,House
6076,"17 PATTERSON STREET, MIDDLE PARK",-37.853719,144.964158,3.0,2.0,2,$750,Rental_residential,March 2014,3206,2014,3,PARK,750,Other
6077,"17 PATTERSON STREET, MIDDLE PARK",-37.853719,144.964158,3.0,2.0,2,$750_per_week,Rental_residential,January 2014,3206,2014,1,PARK,750,Other
6094,"78A CANTERBURY ROAD, MIDDLE PARK",-37.848363,144.96343,1.0,1.0,1,$520_pw,House,December 2014,3206,2014,12,PARK,520,House
6095,"78A CANTERBURY ROAD, MIDDLE PARK",-37.848363,144.96343,1.0,1.0,1,$650_per_week,House,May 2014,3206,2014,5,PARK,650,House
6117,"9/143 CANTERBURY ROAD, MIDDLE PARK",-37.852192,144.967816,1.0,1.0,1,$300_per_week,Rental_residential,January 2014,3206,2014,1,PARK,300,Other
6120,"4/72 PATTERSON STREET, MIDDLE PARK",-37.85546112,144.96662903,1.0,1.0,1,$280_pw,Rental_residential,May 2014,3206,2014,5,PARK,280,Other
6135,"3/109 NIMMO STREET, MIDDLE PARK",-37.852473,144.960602,2.0,1.0,0,$525_per_week,Available Now,May 2014,3206,2014,5,PARK,525,Other
6186,"11/28 PARK ROAD, MIDDLE PARK",-37.853567,144.965505,1.0,1.0,1,$300_per_week,Rental_residential,November 2014,3206,2014,11,PARK,300,Other
6187,"11/28 PARK ROAD, MIDDLE PARK",-37.853567,144.965505,1.0,1.0,1,$310_per_week,Rental_residential,May 2014,3206,2014,5,PARK,310,Other
6188,"11/28 PARK ROAD, MIDDLE PARK",-37.853567,144.965505,1.0,1.0,1,$310_per_week,Rental_residential,April 2014,3206,2014,4,PARK,310,Other
6189,"11/28 PARK ROAD, MIDDLE PARK",-37.853567,144.965505,1.0,1.0,1,$320_per_week,Rental_residential,April 2014,3206,2014,4,PARK,320,Other
6211,"78 PATTERSON STREET, MIDDLE PARK",-37.855644,144.966686,3.0,1.0,2,$750_per_week,Rental_residential,October 2014,3206,2014,10,PARK,750,Other
6247,"1/244 BEACONSFIELD PARADE, MIDDLE PARK",-37.853054,144.960497,1.0,1.0,0,$475_per_week,Rental_residential,September 2014,3206,2014,9,PARK,475,Other
6248,"1/244 BEACONSFIELD PARADE, MIDDLE PARK",-37.853054,144.960497,1.0,1.0,0,$475_per_week,Rental_residential,August 2014,3206,2014,8,PARK,475,Other
6251,"10 ERSKINE STREET, MIDDLE PARK",-37.847135,144.958428,3.0,1.0,1,$750_pw,House,July 2014,3206,2014,7,PARK,750,House
6319,"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,1.0,1.0,1,$425_per_week,Rental_residential,November 2014,3206,2014,11,PARK,425,Other
6320,"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,1.0,1.0,1,$425_per_week,Rental_residential,September 2014,3206,2014,9,PARK,425,Other
6400,"86 HAROLD STREET, MIDDLE PARK",-37.850836,144.958841,3.0,1.0,0,$950_per_week,House,February 2014,3206,2014,2,PARK,950,House
6409,"326 RICHARDSON STREET, MIDDLE PARK",-37.852041,144.965831,2.0,1.0,1,$475_per_week,Rental_residential,March 2014,3206,2014,3,PARK,475,Other
6436,"86 HERBERT STREET, MIDDLE PARK",-37.846125,144.960391,4.0,2.0,0,$1100_per_week,House,November 2014,3206,2014,11,PARK,1100,House
6437,"86 HERBERT STREET, MIDDLE PARK",-37.846125,144.960391,4.0,2.0,0,$1100_per_week,House,August 2014,3206,2014,8,PARK,1100,House
6475,"129 NEVILLE STREET, MIDDLE PARK",-37.851477,144.964237,3.0,2.0,1,$750_per_week,House,January 2014,3206,2014,1,PARK,750,House
6502,"1/5-7 HAROLD STREET, MIDDLE PARK",-37.848481,144.961644,1.0,1.0,1,$380_per_week,none,November 2014,3206,2014,11,PARK,380,Other
6519,"368 DANKS STREET, MIDDLE PARK",-37.852826,144.961684,2.0,1.0,0,$630_per_week,House,November 2014,3206,2014,11,PARK,630,House
6520,"368 DANKS STREET, MIDDLE PARK",-37.852826,144.961684,2.0,1.0,0,$650_per_week,House,September 2014,3206,2014,9,PARK,650,House
6573,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2.0,1.0,0,$465_per_week,House,November 2014,3206,2014,11,PARK,465,House
6574,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2.0,1.0,0,$475_pw,House,October 2014,3206,2014,10,PARK,475,House
6605,"1605 SNOW ROAD, MILAWA",-36.449057,146.432776,4.0,2.0,2,$330_per_week,House,August 2014,3678,2014,8,MILAWA,330,House
6631,"40 MILAWA-BOBINAWARRAH ROAD,, MILAWA",-36.435603,146.433263,3.0,1.0,0,$280_p.w.,House,June 2014,3678,2014,6,MILAWA,280,House
6664,"4/6 BOOMERANG COURT, MILDURA EAST",-34.1982259,142.1804275,4.0,2.0,2,$290_pw,none,November 2014,3500,2014,11,EAST,290,Other
6750,"3 MATOTEK COURT, MILDURA",-34.203513,142.138114,3.0,2.0,2,$300_per_week,House,February 2014,3500,2014,2,MILDURA,300,House
6774,"2/267 CURETON AVENUE, MILDURA",-34.190374,142.175637,2.0,1.0,1,$350_pw,Rental_residential,August 2014,3500,2014,8,MILDURA,350,Other
6775,"2/267 CURETON AVENUE, MILDURA",-34.190374,142.175637,2.0,1.0,1,$350_pw,Rental_residential,May 2014,3500,2014,5,MILDURA,350,Other
6796,"18 PETRUCCI WAY, MILDURA",-34.173061,142.140946,4.0,2.0,2,$380_pw,House,June 2014,3500,2014,6,MILDURA,380,House
6870,"29 CONDOR DRIVE, MILDURA",-34.2075685,142.1178727,3.0,2.0,2,$370_pw,House,February 2014,3500,2014,2,MILDURA,370,House
6900,"15 THIRTEENTH STREET, MILDURA",-34.199982,142.16243,3.0,1.0,2,$31,Rental_residential,August 2014,3500,2014,8,MILDURA,31,Other
6914,"1/1 ASHWOOD COURT, MILDURA",-34.194605,142.136449,3.0,2.0,1,$230_per_week,Townhouse,August 2014,3500,2014,8,MILDURA,230,House
6915,"1/1 ASHWOOD COURT, MILDURA",-34.194605,142.136449,3.0,2.0,1,$230_per_week,Townhouse,July 2014,3500,2014,7,MILDURA,230,House
6931,"14 TARELLA COURT, MILDURA",-34.168144,142.151057,3.0,1.0,4,$240_per_week,Rental_residential,July 2014,3500,2014,7,MILDURA,240,Other
6968,"9 TERESA COURT, MILDURA",-34.2072195,142.1220642,4.0,2.0,2,$500_per_week,House,January 2014,3500,2014,1,MILDURA,500,House
6980,"8 ISAIAH WAY, MILDURA",-34.196202,142.1843491,3.0,2.0,2,$320_pw,Rental_residential,November 2014,3500,2014,11,MILDURA,320,Other
6991,"145 ORANGE AVENUE, MILDURA",-34.190314,142.159996,3.0,1.0,0,$245_per_week,Available Now,December 2014,3500,2014,12,MILDURA,245,Other
7009,"11 CAMERON AVENUE, MILDURA",-34.182333,142.150067,2.0,1.0,2,$240_Weekly,House,February 2014,3500,2014,2,MILDURA,240,House
7012,"6/487 SAN MATEO AVENUE, MILDURA",-34.21249,142.138555,3.0,2.0,2,$275_per_week,House,October 2014,3500,2014,10,MILDURA,275,House
7144,"407 WALNUT AVENUE, MILDURA",-34.199668,142.1349142,3.0,1.0,2,$285_per_week,Rental_residential,April 2014,3500,2014,4,MILDURA,285,Other
7145,"407 WALNUT AVENUE, MILDURA",-34.199668,142.1349142,3.0,1.0,2,$285_per_week,Rental_residential,March 2014,3500,2014,3,MILDURA,285,Other
7157,"20 MARY AVENUE, MILDURA",-34.200196,142.150526,3.0,1.0,2,$260_pw,House,December 2014,3500,2014,12,MILDURA,260,House
7161,"1A VINE STREET, MILDURA",-34.179749,142.154043,3.0,1.0,1,$225,House,October 2014,3500,2014,10,MILDURA,225,House
7171,"591 SAN MATEO AVENUE, MILDURA",-34.2107962,142.1415735,3.0,2.0,1,$275_per_week,Rental_residential,September 2014,3500,2014,9,MILDURA,275,Other
7210,"115 MAGNOLIA AVENUE, MILDURA",-34.190936,142.163509,2.0,1.0,1,$225_pw,House,October 2014,3500,2014,10,MILDURA,225,House
7216,"168 SIXTEENTH STREET, MILDURA",-34.210277,142.120378,4.0,2.0,2,$380_pw,House,February 2014,3500,2014,2,MILDURA,380,House
7241,"40 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$330_pw,House,August 2014,3500,2014,8,MILDURA,330,House
7242,"40 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$340_pw,House,July 2014,3500,2014,7,MILDURA,340,House
7273,"12 PANORAMA DRIVE, MILDURA",-34.2007,142.126763,3.0,1.0,2,$260_pw,Rental_residential,February 2014,3500,2014,2,MILDURA,260,Other
7274,"12 PANORAMA DRIVE, MILDURA",-34.2007,142.126763,3.0,1.0,2,$260_pw,Rental_residential,January 2014,3500,2014,1,MILDURA,260,Other
7284,"2/487 SAN MATEO AVENUE, MILDURA",-34.21249,142.138555,3.0,2.0,2,$290_per_week,Rental_residential,October 2014,3500,2014,10,MILDURA,290,Other
7285,"2/487 SAN MATEO AVENUE, MILDURA",-34.21249,142.138555,3.0,2.0,2,$290_per_week,Rental_residential,September 2014,3500,2014,9,MILDURA,290,Other
7335,"2/168 THIRTEENTH STREET, MILDURA",-34.189094,142.150133,2.0,1.0,1,$220_per_week,Rental_residential,October 2014,3500,2014,10,MILDURA,220,Other
7358,"3 JEWEL COURT, MILDURA",-34.2063006,142.1358321,4.0,2.0,2,$320_Weekly,House,September 2014,3500,2014,9,MILDURA,320,House
7359,"3 JEWEL COURT, MILDURA",-34.2063006,142.1358321,4.0,2.0,2,$330_pw,House,September 2014,3500,2014,9,MILDURA,330,House
7409,"8 THAMES PLACE, MILDURA",-34.16915,142.145114,4.0,2.0,2,$330_Week,House,December 2014,3500,2014,12,MILDURA,330,House
7439,"20B LE PEDELEURE AVENUE, MILDURA",-34.203346,142.128168,3.0,1.0,1,$260_pw,Townhouse,February 2014,3500,2014,2,MILDURA,260,House
7480,"11 PRINCES STREET, MILDURA",-34.193169,142.149745,2.0,2.0,2,$190_per_week,House,August 2014,3500,2014,8,MILDURA,190,House
7560,"228 ELEVENTH STREET, MILDURA",-34.190788,142.159254,3.0,1.0,1,$290_p.w.,House,March 2014,3500,2014,3,MILDURA,290,House
7576,"3/38 MONTANA DRIVE, MILDURA",-34.1992732,142.1212621,3.0,2.0,2,$295_p.w.,House,July 2014,3500,2014,7,MILDURA,295,House
7614,"2 MARLEY COURT, MILDURA",-34.203473,142.161364,3.0,1.0,1,$230_pw,House,December 2014,3500,2014,12,MILDURA,230,House
7615,"2 MARLEY COURT, MILDURA",-34.203473,142.161364,3.0,1.0,1,$230_per_week,House,April 2014,3500,2014,4,MILDURA,230,House
7624,"2/145 MAGNOLIA AVENUE, MILDURA",-34.191949,142.16184,2.0,1.0,1,$170_pw,House,February 2014,3500,2014,2,MILDURA,170,House
7652,"1A TANDUANAT COURT, MILDURA",-34.173895,142.147162,2.0,1.0,1,$255_pw,Townhouse,February 2014,3500,2014,2,MILDURA,255,House
7653,"1A TANDUANAT COURT, MILDURA",-34.173895,142.147162,2.0,1.0,1,$255_pw,Townhouse,January 2014,3500,2014,1,MILDURA,255,House
7661,"4/225 WOODHAM AVENUE, MILDURA",-34.193944,142.153472,2.0,1.0,1,$160_per_week,House,March 2014,3500,2014,3,MILDURA,160,House
7674,"2 MILES COURT, MILDURA",-34.2063006,142.1358321,3.0,2.0,2,$330_per_week,House,November 2014,3500,2014,11,MILDURA,330,House
7685,"109 WALNUT AVENUE, MILDURA",-34.182804,142.154937,3.0,1.0,2,$300_per_week,House,December 2014,3500,2014,12,MILDURA,300,House
7748,"5 CROWN COURT, MILDURA",-34.196546,142.126693,3.0,2.0,2,$340_p.w.,House,September 2014,3500,2014,9,MILDURA,340,House
7759,"83 PANORAMA DRIVE, MILDURA",-34.206601,142.123358,4.0,2.0,2,$310_p.w.,House,August 2014,3500,2014,8,MILDURA,310,House
7893,"123 TWELFTH STREET, MILDURA",-34.191894,142.15609,3.0,1.0,2,$180_pw,House,February 2014,3500,2014,2,MILDURA,180,House
7950,"3 WANERA WAY, MILDURA",-34.169908,142.15599,4.0,1.0,2,$330_per_week,House,December 2014,3500,2014,12,MILDURA,330,House
8051,"89 TWELFTH STREET, MILDURA",-34.194557,142.159482,2.0,1.0,1,$200_per_week,Townhouse,July 2014,3500,2014,7,MILDURA,200,House
8076,"156 NINTH STREET, MILDURA",-34.184061,142.157881,3.0,2.0,1,$330_per_week,Townhouse,February 2014,3500,2014,2,MILDURA,330,House
8109,"6 CALOOLA COURT, MILDURA",-34.202519,142.148449,3.0,2.0,2,$270_Weekly,House,April 2014,3500,2014,4,MILDURA,270,House
8135,"16 COSGROVE COURT, MILDURA",-34.2104455,142.1269908,4.0,2.0,2,$330_p.w.,House,June 2014,3500,2014,6,MILDURA,330,House
8153,"1/265 TWELFTH STREET, MILDURA",-34.180731,142.142929,2.0,2.0,1,$280_pw,Rental_residential,August 2014,3500,2014,8,MILDURA,280,Other
8178,"5/22 PHILIPPA CRESCENT, MILDURA",-34.205415,142.120138,4.0,2.0,1,$310_per_week,House,September 2014,3500,2014,9,MILDURA,310,House
8179,"5/22 PHILIPPA CRESCENT, MILDURA",-34.205415,142.120138,4.0,2.0,1,$310_p.w.,House,July 2014,3500,2014,7,MILDURA,310,House
8183,"42 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$350_Weekly,House,December 2014,3500,2014,12,MILDURA,350,House
8244,"17 PHILIPPA CRESCENT, MILDURA",-34.2060432,142.1192703,4.0,2.0,1,$310_p.w.,House,August 2014,3500,2014,8,MILDURA,310,House
8297,"3/182 WALNUT AVE, MILDURA",-34.186522,142.151413,2.0,1.0,1,$225_Weekly,House,August 2014,3500,2014,8,MILDURA,225,House
8311,"171A EIGHTH STREET, MILDURA",-34.181585,142.158164,3.0,2.0,2,$235_per_week,Rental_residential,August 2014,3500,2014,8,MILDURA,235,Other
8331,"76 MAGNOLIA AVENUE, MILDURA",-34.189603,142.165831,4.0,2.0,2,$190_per_week,House,February 2014,3500,2014,2,MILDURA,190,House
8342,"1 HOMEBUSH COURT, MILDURA",-34.193428,142.135766,2.0,1.0,1,$230,none,November 2014,3500,2014,11,MILDURA,230,Other
8351,"18 BEASY COURT, MILDURA",-34.191089,142.139956,3.0,1.0,2,$240_per_week,none,January 2014,3500,2014,1,MILDURA,240,Other
8393,"28 ELLSWOOD CRESCENT, MILDURA",-34.199976,142.1781455,4.0,2.0,2,$360_pw,House,November 2014,3500,2014,11,MILDURA,360,House
8418,"4/287 CURETON AVENUE, MILDURA",-34.190155,142.175308,1.0,1.0,1,$140,Rental_residential,December 2014,3500,2014,12,MILDURA,140,Other
8419,"4/287 CURETON AVENUE, MILDURA",-34.190155,142.175308,1.0,1.0,1,$140,Rental_residential,September 2014,3500,2014,9,MILDURA,140,Other
8425,"362 WALNUT AVENUE, MILDURA",-34.197242,142.138369,3.0,1.0,2,$275_pw,House,February 2014,3500,2014,2,MILDURA,275,House
8455,"2/1 MEADOW GROVE, MILDURA",-34.201053,142.124955,3.0,2.0,2,$300_per_week,Rental_residential,May 2014,3500,2014,5,MILDURA,300,Other
8491,"12 DIAMOND COURT, MILDURA",-34.202193,142.134271,3.0,1.0,2,$280_per_week,Rental_residential,January 2014,3500,2014,1,MILDURA,280,Other
8504,"2/17 STEVEN STREET, MILDURA",-34.17519,142.151747,2.0,1.0,1,$165,Rental_residential,August 2014,3500,2014,8,MILDURA,165,Other
8521,"3 BRAMPTON WAY, MILDURA",-34.196125,142.12298,3.0,2.0,2,$390_per_week,none,November 2014,3500,2014,11,MILDURA,390,Other
8522,"3 BRAMPTON WAY, MILDURA",-34.196125,142.12298,3.0,2.0,2,$390_per_week,none,February 2014,3500,2014,2,MILDURA,390,Other
8529,"2/367 DEAKIN AVENUE, MILDURA",-34.201056,142.142727,2.0,1.0,1,$190_per_week,none,June 2014,3500,2014,6,MILDURA,190,Other
8584,"30 COVENTRY CRESCENT, MILL PARK",-37.676651,145.069335,4.0,2.0,4,$380_per_week,House,April 2014,3082,2014,4,PARK,380,House
8600,"51 PRINCE OF WALES AVENUE, MILL PARK",-37.658075,145.045058,3.0,1.0,2,$350_Weekly,none,December 2014,3082,2014,12,PARK,350,Other
8666,"57 MOORHEAD DRIVE, MILL PARK",-37.660939,145.059828,4.0,2.0,3,$380,Available Now,April 2014,3082,2014,4,PARK,380,Other
8667,"57 MOORHEAD DRIVE, MILL PARK",-37.660939,145.059828,4.0,2.0,3,$400_per_week,Available Now,April 2014,3082,2014,4,PARK,400,Other
8673,"114 STOCKDALE WAY, MILL PARK",-37.661556,145.084092,4.0,2.0,2,$465_per_week,House,April 2014,3082,2014,4,PARK,465,House
8684,"11 TONELLI CRESCENT, MILL PARK",-37.665504,145.050634,3.0,2.0,2,$350_per_week,House,January 2014,3082,2014,1,PARK,350,House
8755,"363 CHILDS ROAD, MILL PARK",-37.668863,145.062008,3.0,2.0,2,$350_pw,House,April 2014,3082,2014,4,PARK,350,House
8764,"1/22 TONELLI CIRCUIT, MILL PARK",-37.664913,145.049221,3.0,1.0,1,$330_pw,House,September 2014,3082,2014,9,PARK,330,House
8765,"1/22 TONELLI CIRCUIT, MILL PARK",-37.664913,145.049221,3.0,1.0,1,$330_pw,House,April 2014,3082,2014,4,PARK,330,House
8816,"8 MARY BRYANT COURT, MILL PARK",-37.660445,145.053192,3.0,2.0,2,$360,House,March 2014,3082,2014,3,PARK,360,House
8817,"8 MARY BRYANT COURT, MILL PARK",-37.660445,145.053192,3.0,2.0,2,$360_Weekly,House,February 2014,3082,2014,2,PARK,360,House
8837,"23 CARBON CRESCENT, MILL PARK",-37.66325,145.039753,5.0,2.0,2,$470_per_week,none,December 2014,3082,2014,12,PARK,470,Other
8899,"1/6 HAYLEY COURT, MILL PARK",-37.664895,145.04139,3.0,1.0,1,$310_per_week,Townhouse,December 2014,3082,2014,12,PARK,310,House
9052,"41 ESTER DRIVE, MILL PARK",-37.65631,145.041829,3.0,2.0,2,$350,House,March 2014,3082,2014,3,PARK,350,House
9053,"41 ESTER DRIVE, MILL PARK",-37.65631,145.041829,3.0,2.0,2,$340_per_week,House,January 2014,3082,2014,1,PARK,340,House
9074,"1 NORWOOD ROAD, MILL PARK",-37.676176,145.051166,3.0,2.0,2,$370_Weekly,House,October 2014,3082,2014,10,PARK,370,House
9129,"38 BLOSSOM PARK DRIVE, MILL PARK",-37.67046,145.075299,4.0,2.0,2,$405_Weekly,House,December 2014,3082,2014,12,PARK,405,House
9130,"38 BLOSSOM PARK DRIVE, MILL PARK",-37.67046,145.075299,4.0,2.0,2,$405_pw,House,February 2014,3082,2014,2,PARK,405,House
