,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
1235,"43B LEAMINGTON STREET, RESERVOIR",-37.712948,145.004449,2.0,1.0,1,$450_per_week,none,November 2013,3073,2013,11,RESERVOIR,450,Other
1239,"3/56 THACKERAY ROAD, RESERVOIR",-37.72081,145.011322,2.0,1.0,1,$320_per_week,none,November 2013,3073,2013,11,RESERVOIR,320,Other
1258,"941A HIGH STREET, RESERVOIR",-37.711101,145.008307,1.0,1.0,1,$200_per_week,none,March 2013,3073,2013,3,RESERVOIR,200,Other
1299,"66A CHEDDAR ROAD, RESERVOIR",-37.7040483,145.0165311,3.0,2.0,1,$320_-_$340_pw,House,October 2013,3073,2013,10,RESERVOIR,340,House
1333,"1/1 SHARPE STREET, RESERVOIR",-37.7252288,145.0024483,2.0,1.0,1,$295_per_week,Rental_residential,August 2013,3073,2013,8,RESERVOIR,295,Other
1334,"1/1 SHARPE STREET, RESERVOIR",-37.7252288,145.0024483,2.0,1.0,1,$320_per_week,Rental_residential,July 2013,3073,2013,7,RESERVOIR,320,Other
1335,"1/1 SHARPE STREET, RESERVOIR",-37.7252288,145.0024483,2.0,1.0,1,$320_per_week,Rental_residential,June 2013,3073,2013,6,RESERVOIR,320,Other
1344,"2/1 ASHLEY STREET, RESERVOIR",-37.719209,145.002274,2.0,1.0,1,$260_-_$280_pw,Rental_residential,June 2013,3073,2013,6,RESERVOIR,280,Other
1372,"52 WATTLE GROVE, RESERVOIR",-37.719279,144.994179,3.0,1.0,2,$400_pw,none,July 2013,3073,2013,7,RESERVOIR,400,Other
1416,"3/34 OCONNOR STREET, RESERVOIR",-37.710115,145.004405,3.0,1.0,2,$330_per_week,none,October 2013,3073,2013,10,RESERVOIR,330,Other
1417,"3/34 OCONNOR STREET, RESERVOIR",-37.710115,145.004405,3.0,1.0,2,$330_per_week,none,September 2013,3073,2013,9,RESERVOIR,330,Other
1429,"5/11 STOREY ROAD, RESERVOIR",-37.724205,145.014483,3.0,2.0,1,$420_per_week,none,December 2013,3073,2013,12,RESERVOIR,420,Other
1430,"5/11 STOREY ROAD, RESERVOIR",-37.724205,145.014483,3.0,2.0,1,$420_per_week,none,November 2013,3073,2013,11,RESERVOIR,420,Other
1462,"175 WILSON BOULEVARD, RESERVOIR",-37.697127,144.997987,3.0,1.0,2,$380_per_week,Available Now,September 2013,3073,2013,9,RESERVOIR,380,Other
1471,"49 BYFIELD STREET, RESERVOIR",-37.712858,145.004062,2.0,1.0,1,$450_per_week,none,November 2013,3073,2013,11,RESERVOIR,450,Other
1584,"1035 HIGH STREET, RESERVOIR",-37.701415,145.010085,3.0,1.0,1,$295_pw,House,October 2013,3073,2013,10,RESERVOIR,295,House
1600,"10/827-829 PLENTY ROAD, RESERVOIR",-37.724334,145.026734,2.0,1.0,2,$330_per_week,none,August 2013,3073,2013,8,RESERVOIR,330,Other
1623,"1/29 BARWON AVENUE, RESERVOIR",-37.722763,145.023344,1.0,1.0,1,$120_per_week,House,July 2013,3073,2013,7,RESERVOIR,120,House
1624,"1/29 BARWON AVENUE, RESERVOIR",-37.722763,145.023344,1.0,1.0,1,$120_per_week,House,June 2013,3073,2013,6,RESERVOIR,120,House
1625,"1/29 BARWON AVENUE, RESERVOIR",-37.722763,145.023344,1.0,1.0,1,$120_per_week,House,April 2013,3073,2013,4,RESERVOIR,120,House
1626,"1/29 BARWON AVENUE, RESERVOIR",-37.722763,145.023344,1.0,1.0,1,$120_per_week,House,March 2013,3073,2013,3,RESERVOIR,120,House
1627,"1/29 BARWON AVENUE, RESERVOIR",-37.722763,145.023344,1.0,1.0,1,$120_per_week,House,February 2013,3073,2013,2,RESERVOIR,120,House
1628,"1/29 BARWON AVENUE, RESERVOIR",-37.722763,145.023344,1.0,1.0,1,$125_per_week,House,February 2013,3073,2013,2,RESERVOIR,125,House
1629,"1/29 BARWON AVENUE, RESERVOIR",-37.722763,145.023344,1.0,1.0,1,$125_per_week,House,January 2013,3073,2013,1,RESERVOIR,125,House
1647,"17 WRIGHT STREET, RESERVOIR",-37.7204787,144.9990073,2.0,1.0,1,$350_p.w.,none,March 2013,3073,2013,3,RESERVOIR,350,Other
1709,"1/147 BOLDREWOOD PARADE, RESERVOIR",-37.71275,145.022255,2.0,1.0,1,$300_per_week,Rental_residential,October 2013,3073,2013,10,RESERVOIR,300,Other
1764,"94 LEAMINGTON STREET, RESERVOIR",-37.712101,144.999851,2.0,1.0,5,$320_-_$340_pw,House,December 2013,3073,2013,12,RESERVOIR,340,House
1779,"9 ARMSTRONG STREET, RESERVOIR",-37.723654,144.998475,3.0,1.0,2,$330_per_week,House,June 2013,3073,2013,6,RESERVOIR,330,House
1819,"4/91 BARTON STREET, RESERVOIR",-37.71167,144.999776,2.0,1.0,1,$260_-_$280_pw,Rental_residential,December 2013,3073,2013,12,RESERVOIR,280,Other
1911,"40 ANDREWS AVENUE, RESERVOIR",-37.72976,145.032724,3.0,1.0,2,$290_-_$310_pw,none,March 2013,3073,2013,3,RESERVOIR,310,Other
1980,"2/667 PLENTY ROAD, RESERVOIR",-37.730541,145.014798,1.0,1.0,0,$310_pw,none,January 2013,3073,2013,1,RESERVOIR,310,Other
2035,"33 KIRBY STREET, RESERVOIR",-37.730878,145.032785,3.0,1.0,0,$280_per_week,Rental_residential,June 2013,3073,2013,6,RESERVOIR,280,Other
2108,"7/15-16 MACARTNEY STREET, RESERVOIR",-37.71206,145.009098,1.0,1.0,1,$260_-_$280_pw,none,August 2013,3073,2013,8,RESERVOIR,280,Other
2138,"2/47 CHALEYER STREET, RESERVOIR",-37.727884,145.022235,3.0,2.0,1,$400_per_week,Townhouse,February 2013,3073,2013,2,RESERVOIR,400,House
2158,"17 PEDERSON STREET, RESERVOIR",-37.699282,145.031476,3.0,1.0,1,$300_-_$320_pw,House,October 2013,3073,2013,10,RESERVOIR,320,House
2159,"17 PEDERSON STREET, RESERVOIR",-37.699282,145.031476,3.0,1.0,1,$310_per_week,House,October 2013,3073,2013,10,RESERVOIR,310,House
2160,"17 PEDERSON STREET, RESERVOIR",-37.699282,145.031476,3.0,1.0,1,$310_-_$330_pw,House,September 2013,3073,2013,9,RESERVOIR,330,House
2277,"96E CHEDDAR RD, RESERVOIR",-37.698763,145.020417,3.0,2.0,2,$380_p.w.,House,March 2013,3073,2013,3,RESERVOIR,380,House
2342,"3/64 HICKFORD STREET, RESERVOIR",-37.705178,145.024262,2.0,1.0,1,$350_-_$400_per_week,Townhouse,September 2013,3073,2013,9,RESERVOIR,400,House
2343,"3/64 HICKFORD STREET, RESERVOIR",-37.705178,145.024262,2.0,1.0,1,$350_-_$400_per_week,Townhouse,August 2013,3073,2013,8,RESERVOIR,400,House
2434,"3A LISTON AVENUE, RESERVOIR",-37.69783,145.019833,3.0,2.0,1,$400_per_week,House,July 2013,3073,2013,7,RESERVOIR,400,House
2466,"11/11-13 OLIVE STREET, RESERVOIR",-37.718451,145.003574,3.0,2.0,1,$420_per_week,Townhouse,July 2013,3073,2013,7,RESERVOIR,420,House
2473,"3/70 MIRANDA ROAD, RESERVOIR",-37.706757,145.019622,1.0,1.0,1,$330_p.w.,Townhouse,January 2013,3073,2013,1,RESERVOIR,330,House
2499,"1/6 BEDFORD STREET, RESERVOIR",-37.7178,145.009355,2.0,1.0,1,$360_pw,Townhouse,September 2013,3073,2013,9,RESERVOIR,360,House
2620,"114 SUMMERHILL ROAD, RESERVOIR",-37.725808,145.024445,4.0,1.0,2,$330_p.w.,House,January 2013,3073,2013,1,RESERVOIR,330,House
2712,"39 WALTON STREET, RHYLL",-38.465136,145.30469,3.0,2.0,1,$280_p.w.,House,April 2013,3923,2013,4,RHYLL,280,House
2716,"39 WALTON ST, RHYLL",-38.465136,145.30469,3.0,2.0,1,$280_Weekly,House,March 2013,3923,2013,3,RHYLL,280,House
2749,"15A BEACH ROAD, RHYLL",-38.46547,145.308053,3.0,2.0,2,$350_per_week,House,August 2013,3923,2013,8,RHYLL,350,House
2750,"15A BEACH ROAD, RHYLL",-38.46547,145.308053,3.0,2.0,2,$214,House,July 2013,3923,2013,7,RHYLL,214,House
2751,"15A BEACH ROAD, RHYLL",-38.46547,145.308053,3.0,2.0,2,$330_per_week,House,July 2013,3923,2013,7,RHYLL,330,House
2752,"15A BEACH ROAD, RHYLL",-38.46547,145.308053,3.0,2.0,2,$350_per_week,House,April 2013,3923,2013,4,RHYLL,350,House
2753,"15A BEACH ROAD, RHYLL",-38.46547,145.308053,3.0,2.0,2,$1800_per_week,House,March 2013,3923,2013,3,RHYLL,1800,House
2791,"464 VICTORIA STREET, RICHMOND NORTH",-37.811443,145.006907,2.0,1.0,2,$385_per_week,none,November 2013,3121,2013,11,NORTH,385,Other
2810,"121 LORD STREET, RICHMOND",-37.823974,145.004514,3.0,2.0,2,$725_pw,House,May 2013,3121,2013,5,RICHMOND,725,House
2817,"2 SUTTON GROVE, RICHMOND",-37.822622,144.99078,2.0,2.0,1,$590_per_week,House,April 2013,3121,2013,4,RICHMOND,590,House
2842,"5 CAMERON STREET, RICHMOND",-33.605792,150.74866,2.0,1.0,1,$590_pw,House,February 2013,3121,2013,2,RICHMOND,590,House
2846,"3/177 KENT STREET, RICHMOND",-37.815083,145.008269,2.0,1.0,2,$450_per_week,Townhouse,January 2013,3121,2013,1,RICHMOND,450,House
2930,"10/361 CHURCH STREET, RICHMOND",-37.823257,144.998454,1.0,1.0,1,$360_per_week,Unit,June 2013,3121,2013,6,RICHMOND,360,Apartment
2931,"10/361 CHURCH STREET, RICHMOND",-37.823257,144.998454,1.0,1.0,1,$350_per_week,Unit,April 2013,3121,2013,4,RICHMOND,350,Apartment
3021,"13/53 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,1.0,1.0,1,$430_per_week,Unit,October 2013,3121,2013,10,RICHMOND,430,Apartment
3039,"1/65 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,1.0,1.0,1,$395_per_week,Unit,December 2013,3121,2013,12,RICHMOND,395,Apartment
3056,"9/23 DAVISON STREET, RICHMOND",-37.813077,145.008279,1.0,1.0,1,$240_-_$1043_pw,Unit,August 2013,3121,2013,8,RICHMOND,1043,Apartment
3072,"1/4 LITTLE BUCKINGHAM STREET, RICHMOND",-37.814271,145.001028,2.0,2.0,1,$550_per_week,Townhouse,April 2013,3121,2013,4,RICHMOND,550,House
3079,"18/2 THE VAUCLUSE, RICHMOND",-37.821424,144.995622,1.0,1.0,1,$300_per_week,Unit,January 2013,3121,2013,1,RICHMOND,300,Apartment
3100,"10/1-5 LYNDHURST STREET, RICHMOND",-37.819282,145.000913,1.0,1.0,1,$450_per_week,Unit,April 2013,3121,2013,4,RICHMOND,450,Apartment
3167,"2/343 CHURCH STREET, RICHMOND",-37.8227573,144.9985824,1.0,1.0,1,$385_per_week,Unit,December 2013,3121,2013,12,RICHMOND,385,Apartment
3168,"2/343 CHURCH STREET, RICHMOND",-37.8227573,144.9985824,1.0,1.0,1,$385_per_week,Unit,February 2013,3121,2013,2,RICHMOND,385,Apartment
3199,"26/343 CHURCH STREET, RICHMOND",-37.82273,144.999184,2.0,1.0,1,$485_per_week,Unit,September 2013,3121,2013,9,RICHMOND,485,Apartment
3212,"58/73 RIVER STREET, RICHMOND",-37.818948,145.013148,2.0,2.0,1,$470_per_week,Unit,January 2013,3121,2013,1,RICHMOND,470,Apartment
3231,"1/52 BAKER STREET, RICHMOND",-37.812298,145.0036,1.0,1.0,1,$365_pw,Unit,October 2013,3121,2013,10,RICHMOND,365,Apartment
3253,"48A CHESTNUT STREET, RICHMOND",-37.82802,144.995294,2.0,2.0,1,$560_pw,Townhouse,August 2013,3121,2013,8,RICHMOND,560,House
3298,"14 PARK STREET, RICHMOND",-37.808713,144.993985,3.0,1.0,0,$540_per_week,House,February 2013,3121,2013,2,RICHMOND,540,House
3343,"2 APPLETON STREET, RICHMOND",-37.815586,145.009492,3.0,1.0,0,$620_per_week,Available Now,August 2013,3121,2013,8,RICHMOND,620,Other
3344,"2 APPLETON STREET, RICHMOND",-37.815586,145.009492,3.0,1.0,0,$650_per_week,Available Now,August 2013,3121,2013,8,RICHMOND,650,Other
3395,"31 TANNER STREET, RICHMOND",-37.822892,144.990751,2.0,1.0,0,$500_p.w.,House,May 2013,3121,2013,5,RICHMOND,500,House
3488,"4/42 MURPHY STREET, RICHMOND",-37.817797,145.007217,1.0,1.0,0,$350_per_week,none,February 2013,3121,2013,2,RICHMOND,350,Other
3539,"186 MARY STREET, RICHMOND",-37.825378,145.000946,2.0,1.0,0,$550_per_week,House,April 2013,3121,2013,4,RICHMOND,550,House
3562,"6/5 STILLMAN STREET, RICHMOND",-37.821074,145.009001,2.0,2.0,1,$650_per_week,none,May 2013,3121,2013,5,RICHMOND,650,Other
3563,"6/5 STILLMAN STREET, RICHMOND",-37.821074,145.009001,2.0,2.0,1,$670_per_week,none,April 2013,3121,2013,4,RICHMOND,670,Other
3564,"6/5 STILLMAN STREET, RICHMOND",-37.821074,145.009001,2.0,2.0,1,$750_pw,none,April 2013,3121,2013,4,RICHMOND,750,Other
3707,"97 COPPIN STREET, RICHMOND",-37.821318,145.003597,3.0,2.0,1,$625_p.w.,House,October 2013,3121,2013,10,RICHMOND,625,House
3756,"310/8 HOWARD STREET, RICHMOND",-37.833055,144.997455,1.0,1.0,1,$395_pw,Rental_residential,December 2013,3121,2013,12,RICHMOND,395,Other
3799,"143 LENNOX STREET, RICHMOND",-37.815571,144.995255,2.0,1.0,1,$600_pw,House,July 2013,3121,2013,7,RICHMOND,600,House
3800,"143 LENNOX STREET, RICHMOND",-37.815571,144.995255,2.0,1.0,1,$630_pw,House,July 2013,3121,2013,7,RICHMOND,630,House
3816,"1/28 BENNETT STREET, RICHMOND",-37.812612,145.005917,1.0,1.0,1,$350_pw,none,August 2013,3121,2013,8,RICHMOND,350,Other
3944,"5A NEWRY STREET, RICHMOND",-37.824449,145.004925,2.0,1.0,1,$615_pw,none,June 2013,3121,2013,6,RICHMOND,615,Other
3990,"72 SOMERSET STREET, RICHMOND",-37.815922,145.003731,3.0,1.0,0,$650_per_week,House,June 2013,3121,2013,6,RICHMOND,650,House
4068,"55 EGAN STREET, RICHMOND",-37.813933,144.993277,2.0,1.0,0,$460_per_week,House,March 2013,3121,2013,3,RICHMOND,460,House
4077,"701/2 MCGOUN STREET, RICHMOND",-37.817207,144.995532,2.0,2.0,1,$550_-_$2383_pw,none,November 2013,3121,2013,11,RICHMOND,2383,Other
4102,"141 COPPIN STREET, RICHMOND",-37.823222,145.003226,4.0,3.0,1,$410_pw,House,October 2013,3121,2013,10,RICHMOND,410,House
4140,"206A/8 BALMAIN STREET, RICHMOND",-37.830465,144.99062,1.0,1.0,0,$375_pw,Rental_residential,February 2013,3121,2013,2,RICHMOND,375,Other
4163,"24 STILLMAN STREET, RICHMOND",-37.8217706,145.0092355,2.0,1.0,1,$600_per_week,none,November 2013,3121,2013,11,RICHMOND,600,Other
4164,"24 STILLMAN STREET, RICHMOND",-37.8217706,145.0092355,2.0,1.0,1,$600_per_week,none,October 2013,3121,2013,10,RICHMOND,600,Other
4165,"24 STILLMAN STREET, RICHMOND",-37.8217706,145.0092355,2.0,1.0,1,$600_pw,none,January 2013,3121,2013,1,RICHMOND,600,Other
4168,"64 BENDIGO STREET, RICHMOND",-37.825609,145.011662,4.0,2.0,2,$950_pw,none,May 2013,3121,2013,5,RICHMOND,950,Other
4210,"7/26 DAVISON STREET, RICHMOND",-37.81244659,145.00810242,1.0,1.0,1,$295_pw,none,January 2013,3121,2013,1,RICHMOND,295,Other
4225,"45 BELL STREET, RICHMOND",-37.825606,145.001948,2.0,1.0,0,$530_pw,House,December 2013,3121,2013,12,RICHMOND,530,House
4238,"84A SOMERSET STREET, RICHMOND",-37.815997,145.004254,2.0,1.0,0,$600_per_week,Townhouse,January 2013,3121,2013,1,RICHMOND,600,House
4306,"1/129 HODDLE STREET, RICHMOND",-37.814486,144.99093,1.0,1.0,1,$400_per_week,Rental_residential,September 2013,3121,2013,9,RICHMOND,400,Other
4307,"1/129 HODDLE STREET, RICHMOND",-37.814486,144.99093,1.0,1.0,1,$400_per_week,Rental_residential,February 2013,3121,2013,2,RICHMOND,400,Other
4314,"2/71 LORD ST, RICHMOND",-37.822194,145.0048,1.0,1.0,1,$255_per_week,Rental_residential,March 2013,3121,2013,3,RICHMOND,255,Other
4321,"16/200 BRIGHTON STREET, RICHMOND",-37.8333508,144.9981038,2.0,1.0,1,$470_per_week,Available Now,July 2013,3121,2013,7,RICHMOND,470,Other
4335,"56 ADAM STREET, RICHMOND",-37.829681,145.007534,3.0,1.0,2,$710_per_week,none,February 2013,3121,2013,2,RICHMOND,710,Other
4399,"49 WESTBANK TERRACE, RICHMOND",-37.822257,145.013095,3.0,2.0,0,$695_per_week,Townhouse,August 2013,3121,2013,8,RICHMOND,695,House
4405,"7/17 STILLMAN STREET, RICHMOND",-37.821694,145.009867,2.0,1.0,0,$395_per_week,none,June 2013,3121,2013,6,RICHMOND,395,Other
4494,"13/65 STAWELL STREET, RICHMOND",-37.82234,145.01085,2.0,2.0,2,$595_pw,none,April 2013,3121,2013,4,RICHMOND,595,Other
4582,"27 TYPE STREET, RICHMOND",-37.821259,145.009846,4.0,2.0,1,$950_pw,House,January 2013,3121,2013,1,RICHMOND,950,House
4656,"4 PARKVILLE STREET, RICHMOND",-37.828985,145.009618,3.0,1.0,0,$550_pw,House,November 2013,3121,2013,11,RICHMOND,550,House
4680,"138 DOVER STREET, RICHMOND",-37.830135,144.99123,3.0,2.0,2,$995_per_week,House,April 2013,3121,2013,4,RICHMOND,995,House
4811,"26 DURHAM STREET, RICHMOND",-37.83272,144.998938,3.0,1.0,0,$595_per_week,House,April 2013,3121,2013,4,RICHMOND,595,House
4844,"2 BUCKINGHAM STREET, RICHMOND",-37.813839,145.000519,2.0,1.0,2,$570_per_week,House,August 2013,3121,2013,8,RICHMOND,570,House
5008,"11/36 EGAN STREET, RICHMOND",-37.8140807,144.9924244,1.0,1.0,1,$285_pw,none,July 2013,3121,2013,7,RICHMOND,285,Other
5009,"11/36 EGAN STREET, RICHMOND",-37.8140807,144.9924244,1.0,1.0,1,$295_pw,none,June 2013,3121,2013,6,RICHMOND,295,Other
5010,"11/36 EGAN STREET, RICHMOND",-37.8140807,144.9924244,1.0,1.0,1,$295_pw,none,May 2013,3121,2013,5,RICHMOND,295,Other
5030,"30 BELL STREET, RICHMOND",-37.82512,145.00171,3.0,1.0,0,$550_pw,none,July 2013,3121,2013,7,RICHMOND,550,Other
5051,"57 ROWENA PARADE, RICHMOND",-37.820478,144.992407,2.0,1.0,1,$550_p.w.,none,November 2013,3121,2013,11,RICHMOND,550,Other
5077,"16 CAMPBELL STREET, RICHMOND",-37.823271,145.013531,2.0,2.0,1,$550_p.w.,Townhouse,January 2013,3121,2013,1,RICHMOND,550,House
5122,"300 LENNOX STREET, RICHMOND",-37.824315,144.993325,2.0,2.0,0,$650,House,August 2013,3121,2013,8,RICHMOND,650,House
5156,"4/361 CHURCH STREET, RICHMOND",-37.8233535,144.9984667,1.0,1.0,0,$350_per_week,Rental_residential,July 2013,3121,2013,7,RICHMOND,350,Other
5165,"502/10 BURNLEY STREET, RICHMOND",-37.812584,145.009181,2.0,2.0,1,$495_per_week,none,August 2013,3121,2013,8,RICHMOND,495,Other
5166,"502/10 BURNLEY STREET, RICHMOND",-37.812584,145.009181,2.0,2.0,1,$500_pw,none,June 2013,3121,2013,6,RICHMOND,500,Other
5184,"3/44 TYPE STREET, RICHMOND",-37.820299,145.009953,1.0,1.0,0,$240_per_week,none,November 2013,3121,2013,11,RICHMOND,240,Other
5200,"D205/28 BURNLEY STREET, RICHMOND",-37.813297,145.009055,1.0,1.0,1,$391_per_week,none,December 2013,3121,2013,12,RICHMOND,391,Other
5201,"D205/28 BURNLEY STREET, RICHMOND",-37.813297,145.009055,1.0,1.0,1,$390_p.w.,none,June 2013,3121,2013,6,RICHMOND,390,Other
5264,"214/45 YORK STREET, RICHMOND",-37.8130467,144.9930771,2.0,2.0,1,$550_p.w.,none,November 2013,3121,2013,11,RICHMOND,550,Other
5308,"26/69 RIVER STREET, RICHMOND",-37.818463,145.013169,2.0,2.0,2,$540_pw,none,October 2013,3121,2013,10,RICHMOND,540,Other
5333,"66 APPLETON STREET, RICHMOND",-37.815842,145.01231,2.0,1.0,0,$520_per_week,none,January 2013,3121,2013,1,RICHMOND,520,Other
5578,"3/22 FREEMAN STREET, RINGWOOD EAST",-37.810187,145.248138,2.0,1.0,0,$300_pw,none,July 2013,3135,2013,7,EAST,300,Other
5595,"45 HUME STREET, RINGWOOD EAST",-37.823073,145.258982,3.0,1.0,2,$380,none,July 2013,3135,2013,7,EAST,380,Other
5642,"7B OLD LILYDALE ROAD, RINGWOOD EAST",-37.8043237,145.2539578,2.0,1.0,2,$250_per_week,House,June 2013,3135,2013,6,EAST,250,House
5657,"22 GRACEDALE AVENUE, RINGWOOD EAST",-37.824836,145.261781,3.0,2.0,2,$375_per_week,Rental_residential,March 2013,3135,2013,3,EAST,375,Other
5957,"1/22 MIRABEL AVENUE, RINGWOOD EAST",-37.805622,145.257544,3.0,2.0,2,$355_pw,House,July 2013,3135,2013,7,EAST,355,House
5958,"1/22 MIRABEL AVENUE, RINGWOOD EAST",-37.805622,145.257544,3.0,2.0,2,$355_pw,House,June 2013,3135,2013,6,EAST,355,House
5976,"3/11 ROSEDALE CRESCENT, RINGWOOD EAST",-37.812697,145.243404,2.0,1.0,1,$310_per_week,none,February 2013,3135,2013,2,EAST,310,Other
5993,"4 JESS COURT, RINGWOOD EAST",-37.818703,145.259665,3.0,1.0,2,$345_pw,Rental_residential,November 2013,3135,2013,11,EAST,345,Other
6023,"6 SHORT STREET, RINGWOOD EAST",-37.809765,145.255447,3.0,1.0,1,$350_p.w.,none,August 2013,3135,2013,8,EAST,350,Other
6129,"2/14 HYGEIA PARADE, RINGWOOD NORTH",-37.805854,145.220132,3.0,1.0,1,$290_pw,Rental_residential,March 2013,3134,2013,3,NORTH,290,Other
6148,"25 HYGEIA PARADE, RINGWOOD NORTH",-37.806404,145.218289,3.0,2.0,1,$345_pw,Available Now,July 2013,3134,2013,7,NORTH,345,Other
6157,"3/10 TIMBERTOP ROAD, RINGWOOD NORTH",-37.809421,145.21515,2.0,1.0,0,$260_per_week,none,December 2013,3134,2013,12,NORTH,260,Other
6158,"3/10 TIMBERTOP ROAD, RINGWOOD NORTH",-37.809421,145.21515,2.0,1.0,0,$260_per_week,none,November 2013,3134,2013,11,NORTH,260,Other
6205,"1/1 THROUGH ROAD, RINGWOOD NORTH",-37.8017799,145.2295526,3.0,1.0,1,$330_pw,Rental_residential,March 2013,3134,2013,3,NORTH,330,Other
6206,"1/1 THROUGH ROAD, RINGWOOD NORTH",-37.8017799,145.2295526,3.0,1.0,1,$340_pw,Rental_residential,March 2013,3134,2013,3,NORTH,340,Other
6276,"3/29 LOUGHNAN ROAD, RINGWOOD NORTH",-37.806395,145.226445,3.0,2.0,2,$450_per_week,none,October 2013,3134,2013,10,NORTH,450,Other
6277,"3/29 LOUGHNAN ROAD, RINGWOOD NORTH",-37.806395,145.226445,3.0,2.0,2,$450_per_week,none,August 2013,3134,2013,8,NORTH,450,Other
6282,"1/32 MONTALBO ROAD, RINGWOOD NORTH",-37.80606,145.215139,2.0,1.0,1,$335_per_week,none,September 2013,3134,2013,9,NORTH,335,Other
6283,"1/32 MONTALBO ROAD, RINGWOOD NORTH",-37.80606,145.215139,2.0,1.0,1,$335_pw,none,July 2013,3134,2013,7,NORTH,335,Other
6295,"2/26 EVELYN ROAD, RINGWOOD NORTH",-37.803105,145.22683,3.0,1.0,2,$370_per_week,Rental_residential,December 2013,3134,2013,12,NORTH,370,Other
6296,"2/26 EVELYN ROAD, RINGWOOD NORTH",-37.803105,145.22683,3.0,1.0,2,$380_per_week,Rental_residential,December 2013,3134,2013,12,NORTH,380,Other
6311,"43 JULL PARADE, RINGWOOD NORTH",-37.792966,145.239415,4.0,2.0,2,$490_per_week,none,January 2013,3134,2013,1,NORTH,490,Other
6419,"32 HYGEIA PARADE, RINGWOOD NORTH",-37.806094,145.218024,2.0,1.0,6,$295_per_week,Rental_residential,June 2013,3134,2013,6,NORTH,295,Other
6420,"32 HYGEIA PARADE, RINGWOOD NORTH",-37.806094,145.218024,2.0,1.0,6,$295_p.w.,Rental_residential,May 2013,3134,2013,5,NORTH,295,Other
6465,"1/1 WILDWOOD GROVE, RINGWOOD",-37.8096841,145.2267234,3.0,2.0,2,$330_per_week,House,May 2013,3134,2013,5,RINGWOOD,330,House
6500,"5/48A WARRANDYTE ROAD, RINGWOOD",-37.808756,145.231535,2.0,1.0,1,$310_per_week,none,April 2013,3134,2013,4,RINGWOOD,310,Other
6501,"5/48A WARRANDYTE ROAD, RINGWOOD",-37.808756,145.231535,2.0,1.0,1,$310,none,March 2013,3134,2013,3,RINGWOOD,310,Other
6573,"7 TUNBURY CLOSE, RINGWOOD",-37.794594,145.247442,4.0,2.0,2,$445_per_week,Rental_residential,September 2013,3134,2013,9,RINGWOOD,445,Other
6605,"3/9 BOURKE STREET, RINGWOOD",-37.81306,145.225834,3.0,2.0,1,$380_per_week,Rental_residential,July 2013,3134,2013,7,RINGWOOD,380,Other
6613,"1/41 ARLINGTON STREET, RINGWOOD",-37.819582,145.222467,2.0,1.0,1,$315_per_week,Rental_residential,August 2013,3134,2013,8,RINGWOOD,315,Other
6716,"2/6A ARNOLD STREET, RINGWOOD",-37.803704,145.234073,2.0,1.0,1,$330_per_week,Rental_residential,July 2013,3134,2013,7,RINGWOOD,330,Other
6717,"2/6A ARNOLD STREET, RINGWOOD",-37.803704,145.234073,2.0,1.0,1,$320_pw,Rental_residential,January 2013,3134,2013,1,RINGWOOD,320,Other
6718,"2/6A ARNOLD STREET, RINGWOOD",-37.803704,145.234073,2.0,1.0,1,$330_pw,Rental_residential,January 2013,3134,2013,1,RINGWOOD,330,Other
6733,"8/7-9 BARKLY STREET, RINGWOOD",-37.820848,145.225929,2.0,1.0,1,$315,none,July 2013,3134,2013,7,RINGWOOD,315,Other
6734,"8/7-9 BARKLY STREET, RINGWOOD",-37.820848,145.225929,2.0,1.0,1,$315_pw,none,June 2013,3134,2013,6,RINGWOOD,315,Other
6746,"12 JEFFREY DRIVE, RINGWOOD",-37.799631,145.243453,3.0,1.0,1,$355_per_week,House,October 2013,3134,2013,10,RINGWOOD,355,House
6881,"3/20 NOTLEN STREET, RINGWOOD",-37.807818,145.22793,2.0,1.0,1,$320_pw,Townhouse,November 2013,3134,2013,11,RINGWOOD,320,House
6882,"3/20 NOTLEN STREET, RINGWOOD",-37.807818,145.22793,2.0,1.0,1,$340_pw,Townhouse,November 2013,3134,2013,11,RINGWOOD,340,House
6883,"3/20 NOTLEN STREET, RINGWOOD",-37.807818,145.22793,2.0,1.0,1,$350_pw,Townhouse,October 2013,3134,2013,10,RINGWOOD,350,House
7204,"4 MARGARET STREET, RINGWOOD",-37.815224,145.213931,1.0,1.0,1,$330_per_week,none,August 2013,3134,2013,8,RINGWOOD,330,Other
7205,"4 MARGARET STREET, RINGWOOD",-37.815224,145.213931,1.0,1.0,1,$330_Weekly,none,July 2013,3134,2013,7,RINGWOOD,330,Other
7246,"3/30 BARKLY STREET, RINGWOOD",-37.820281,145.223683,2.0,1.0,1,$290_per_week,Rental_residential,August 2013,3134,2013,8,RINGWOOD,290,Other
7247,"3/30 BARKLY STREET, RINGWOOD",-37.820281,145.223683,2.0,1.0,1,$290_pw,Rental_residential,July 2013,3134,2013,7,RINGWOOD,290,Other
