,S/T name,SA2 code,SA2 name,population_density_of_2001,population_density_of_2002,population_density_of_2003,population_density_of_2004,population_density_of_2005,population_density_of_2006,population_density_of_2007,population_density_of_2008,population_density_of_2009,population_density_of_2010,population_density_of_2011,population_density_of_2012,population_density_of_2013,population_density_of_2014,population_density_of_2015,population_density_of_2016,population_density_of_2017,population_density_of_2018,population_density_of_2019,population_density_of_2020,population_density_of_2021
679,Victoria,202021027,Castlemaine,111.53754469606673,112.43146603098927,114.06436233611441,114.32657926102502,114.45768772348032,114.73182359952324,115.50655542312276,116.16209773539927,116.7342073897497,117.52085816448152,118.23599523241954,119.26102502979737,120.78665077473181,122.86054827175208,125.68533969010726,128.36710369487486,129.70202622169248,131.1561382598331,132.66984505363527,134.1716328963051,134.50536352800952
680,Victoria,202021028,Castlemaine Surrounds,5.098349834983498,5.106270627062706,5.151155115511552,5.1683168316831685,5.195379537953795,5.22046204620462,5.268646864686469,5.361056105610561,5.399339933993399,5.447524752475248,5.466006600660066,5.5075907590759074,5.54983498349835,5.6,5.636303630363036,5.690429042904291,5.739273927392739,5.791419141914192,5.84026402640264,5.914191419141914,6.036303630363037
681,Victoria,202021029,Heathcote,5.1466701902748415,5.154598308668076,5.177061310782241,5.241807610993658,5.240486257928119,5.235200845665962,5.251057082452432,5.290697674418605,5.34223044397463,5.395084566596195,5.430761099365751,5.5589323467230445,5.668604651162791,5.7716701902748415,5.882663847780127,5.9844080338266386,6.084830866807612,6.197145877378436,6.320031712473574,6.465380549682876,6.63715644820296
682,Victoria,202021030,Kyneton,14.269541778975741,14.352201257861635,14.398921832884097,14.553459119496855,14.724168912848159,14.812219227313568,15.035040431266847,15.265049415992813,15.575920934411501,15.786163522012579,15.983827493261456,16.41689128481581,16.76010781671159,17.076370170709794,17.351302785265048,17.577717879604673,17.82210242587601,18.07726864330638,18.339622641509433,18.60377358490566,18.857142857142858
683,Victoria,202021031,Woodend,27.914110429447852,28.18310523831996,28.19254365266635,28.319962246342612,28.588957055214724,28.881547899952807,29.15526191599811,29.485606418121755,30.132137800849456,30.37753657385559,31.04766399244927,31.23171307220387,31.651722510618214,32.218027371401604,32.60028315243039,33.2373761208117,34.06323737612081,34.91741387446909,35.79046720151015,36.33317602642756,37.319490325625296
684,Victoria,202031032,Bendigo Surrounds - North,2.7079572281627553,2.7287876683793915,2.752395500624913,2.787112900985974,2.8190529093181502,2.828079433412026,2.828079433412026,2.8391890015275654,2.8704346618525203,2.894042494098042,2.910706846271351,2.9343146785168726,2.9565338147479516,2.9850020830440216,3.021108179419525,3.0641577558672406,3.1294264685460353,3.2009443132898205,3.2669073739758367,3.32592695458964,3.4064713234273016
685,Victoria,202031033,Loddon,1.297046808648055,1.2842910887572054,1.2676602134564772,1.2437634217622269,1.2281013353139683,1.2130851081006895,1.2051733324721876,1.194355190286277,1.182568259247897,1.168036426460853,1.148176254985226,1.1468845365152665,1.1452698884278172,1.1436552403403677,1.1439781699578577,1.1460772124715417,1.1473689309415012,1.1512440863513798,1.155442171378748,1.1589943971711365,1.167390567225873
686,Victoria,203011034,Bannockburn,13.373243102550756,14.174908901613744,15.460697553357626,16.564289432587195,17.907339927121292,18.672566371681416,19.911504424778762,21.22852680895367,22.451847995835504,23.565851119208745,24.74752732951588,26.65799062988027,29.068193649141072,30.765226444560128,32.23321186881832,34.091618948464344,35.79906298802707,37.07444039562728,38.271733472149926,39.53149401353462,40.255075481520045
687,Victoria,203011035,Golden Plains - South,3.442910070730886,3.4422364432468844,3.492084877062984,3.6113169417312228,3.700909397103402,3.759514988211519,3.792522734927585,3.8612327382957226,3.9622768608959245,4.09026608285618,4.232401481980465,4.321993937352644,4.432468844728865,4.500505220613001,4.571236106433142,4.672953856517346,4.7908386662175815,4.928932300437858,5.078477601886157,5.224654765914449,5.4328056584708655
688,Victoria,203011036,Winchelsea,5.998007306542677,6.017934241115909,6.023469500719584,6.078822096756338,6.074393889073398,6.097641979408834,6.138602900476033,6.216096534927488,6.336765194287612,6.372190855751135,6.407616517214658,6.414258828739068,6.422008192184213,6.424222296025684,6.426436399867154,6.447470386361121,6.516107605446696,6.630133953282409,6.801727000996347,7.026458540905569,7.286615742278313
689,Victoria,203021037,Belmont,1506.3829787234042,1490.9574468085107,1478.8297872340424,1467.0212765957447,1455.6382978723404,1450.1063829787233,1450.0,1453.8297872340424,1457.9787234042553,1468.6170212765958,1479.787234042553,1485.9574468085107,1490.6382978723404,1498.5106382978722,1507.9787234042553,1522.5531914893616,1552.2340425531913,1568.191489361702,1591.063829787234,1603.191489361702,1595.1063829787233
690,Victoria,203021039,Geelong,933.125,933.90625,936.25,939.140625,939.609375,937.1875,943.59375,949.296875,956.015625,964.21875,970.46875,980.46875,991.5625,1002.65625,1012.109375,1021.640625,1031.171875,1040.859375,1048.359375,1052.421875,1052.890625
691,Victoria,203021040,Geelong West - Hamlyn Heights,582.3125,583.96875,583.59375,580.0625,576.9375,578.25,580.4375,586.0625,591.84375,596.625,601.46875,604.8125,608.625,612.125,617.375,625.65625,631.84375,640.34375,649.40625,659.59375,663.875
692,Victoria,203021042,Highton,381.00985221674875,393.8423645320197,406.4778325123153,416.82266009852214,426.4285714285714,436.6009852216749,445.8128078817734,455.17241379310343,467.7586206896552,479.0394088669951,488.5221674876847,502.3891625615763,520.8866995073892,538.3743842364532,551.4778325123152,561.4285714285714,568.0295566502463,577.3399014778325,585.615763546798,586.576354679803,593.0788177339901
693,Victoria,203021043,Lara,22.213727488956845,23.21610601427115,23.792048929663608,24.1471287801563,24.49371389738362,24.94733265375467,25.27692830445124,25.65409446143391,25.96500169894665,26.33876996262317,26.946992864424058,28.044512402310566,29.014610941216446,29.809717974855587,30.57424396873938,31.57832144070676,32.51953788651036,33.56948691811077,34.41726129799524,34.89636425416242,35.423037716615696
694,Victoria,203021044,Leopold,289.39068100358423,302.078853046595,312.7240143369176,318.1720430107527,321.326164874552,324.98207885304663,324.910394265233,330.4301075268817,339.9641577060932,350.6810035842294,366.6666666666667,384.44444444444446,407.49103942652334,429.56989247311833,449.6057347670251,470.9677419354839,478.56630824372763,480.2150537634409,476.77419354838713,475.0896057347671,473.584229390681
695,Victoria,203021045,Newcomb - Moolap,321.7782909930716,327.18244803695154,331.986143187067,335.91224018475754,338.6374133949192,338.9376443418014,339.6304849884527,340.8314087759816,341.824480369515,343.7644341801386,345.54272517321016,345.40415704387993,344.73441108545035,343.64896073903003,343.14087759815243,343.4872979214781,346.46651270207855,349.6766743648961,355.5658198614319,356.83602771362587,355.70438799076214
696,Victoria,203021046,Newtown (Vic.),1685.1724137931035,1684.3103448275863,1687.4137931034484,1689.6551724137933,1690.8620689655172,1694.3103448275863,1699.4827586206898,1704.3103448275863,1709.1379310344828,1718.6206896551726,1729.3103448275863,1736.7241379310346,1759.4827586206898,1771.2068965517242,1787.5862068965519,1807.4137931034484,1819.1379310344828,1827.2413793103449,1829.6551724137933,1817.0689655172414,1794.1379310344828
697,Victoria,203021047,North Geelong - Bell Park,620.0,624.0182648401827,626.1187214611873,628.2648401826484,630.1826484018266,631.6894977168951,635.5707762557078,641.3242009132421,648.1735159817352,655.7534246575343,661.5068493150685,661.095890410959,661.9178082191781,664.7488584474886,671.6894977168951,686.7579908675799,698.5844748858448,706.4383561643837,723.013698630137,722.5570776255709,718.675799086758
698,Victoria,203021485,Charlemont,65.02762430939227,66.51933701657458,67.34806629834253,68.06629834254143,68.0110497237569,71.65745856353591,74.97237569060773,79.39226519337016,85.41436464088397,90.11049723756905,103.0939226519337,112.2099447513812,130.05524861878453,149.1160220994475,177.292817679558,202.7624309392265,263.2596685082873,333.20441988950273,405.96685082872926,486.68508287292815,569.8895027624309
699,Victoria,203021486,Corio - Lovely Banks,230.88709677419354,231.81451612903223,231.96236559139783,231.39784946236557,230.0537634408602,231.20967741935482,233.61559139784944,235.83333333333331,237.7822580645161,239.4086021505376,240.33602150537632,240.17473118279568,240.4301075268817,240.63172043010752,241.24999999999997,243.25268817204298,246.1827956989247,247.9032258064516,249.2069892473118,249.50268817204298,246.76075268817203
700,Victoria,203021487,Grovedale - Mount Duneed,354.25531914893617,368.5904255319149,382.15425531914894,396.43617021276594,415.8510638297872,431.70212765957444,445.74468085106383,459.09574468085106,469.46808510638294,480.34574468085106,485.90425531914894,487.57978723404256,490.1063829787234,493.3244680851064,505.18617021276594,535.1063829787233,561.4893617021277,587.2872340425532,608.0585106382979,634.1755319148936,659.468085106383
701,Victoria,203021488,Norlane,1425.6923076923076,1405.6923076923076,1385.3846153846155,1360.923076923077,1331.076923076923,1304.923076923077,1299.076923076923,1297.3846153846155,1298.7692307692307,1310.4615384615386,1321.2307692307693,1331.6923076923076,1342.923076923077,1353.6923076923076,1362.6153846153845,1374.0,1383.3846153846155,1387.076923076923,1392.3076923076924,1393.3846153846155,1390.6153846153845
702,Victoria,203031048,Clifton Springs,156.7434715821813,161.99692780337944,163.82488479262673,165.6067588325653,168.12596006144395,169.52380952380955,171.79723502304148,174.34715821812597,177.54224270353305,180.26113671274962,182.27342549923196,184.2089093701997,188.14132104454686,193.41013824884794,200.8294930875576,208.80184331797236,217.21966205837177,226.52841781874042,238.95545314900156,247.48079877112139,256.77419354838713
703,Victoria,203031049,Lorne - Anglesea,10.598214285714286,10.694196428571429,10.763392857142858,10.75,10.754464285714286,10.712053571428571,10.872767857142858,11.136160714285714,11.323660714285714,11.435267857142858,11.497767857142858,11.529017857142858,11.571428571428571,11.595982142857142,11.631696428571429,11.743303571428571,12.006696428571429,12.319196428571429,12.658482142857142,13.129464285714286,13.814732142857142
704,Victoria,203031051,Portarlington,74.97913769123782,75.86926286509039,77.30180806675938,77.87204450625869,79.49930458970792,79.0125173852573,81.54381084840055,83.14325452016689,86.03616133518776,89.0125173852573,92.44784422809457,95.6884561891516,97.94158553546592,99.29068150208623,101.19610570236439,104.54798331015299,108.06675938803893,112.40611961057023,116.87065368567454,123.31015299026424,131.43254520166897
705,Victoria,203031052,Point Lonsdale - Queenscliff,66.83954619124798,67.2933549432739,67.26094003241491,66.93679092382496,66.46677471636953,66.93679092382496,66.87196110210697,67.26094003241491,67.3905996758509,67.66612641815234,67.48784440842788,67.68233387358184,67.87682333873582,68.08752025931928,68.36304700162074,68.86547811993516,71.55591572123177,74.34359805510535,77.35818476499189,82.88492706645056,88.42787682333874
706,Victoria,203031053,Torquay,80.95803642121932,84.12509897070467,85.93032462391132,87.55344418052256,89.4061757719715,93.09580364212194,98.74901029295329,104.6793349168646,110.93428345209819,116.73000791765638,122.69992082343627,129.3507521773555,134.64766429136975,139.67537608867775,145.40775930324625,151.47268408551068,158.61441013460015,166.049089469517,175.10688836104512,184.47347585114807,194.9089469517023
707,Victoria,203031489,Barwon Heads - Armstrong Creek,38.41269841269841,39.807256235827666,40.45351473922902,41.848072562358276,42.7891156462585,43.85487528344671,44.88662131519274,45.997732426303855,47.49433106575964,48.435374149659864,50.4421768707483,57.32426303854875,64.75056689342404,72.81179138321995,81.63265306122449,90.60090702947845,98.15192743764172,105.75963718820861,113.44671201814059,121.12244897959184,128.2766439909297
708,Victoria,203031490,Ocean Grove,177.4418604651163,183.13953488372093,185.53779069767444,186.90406976744188,188.28488372093025,188.2122093023256,192.32558139534885,196.35174418604652,199.95639534883722,204.6075581395349,209.20058139534885,209.53488372093025,211.9186046511628,218.2122093023256,225.97383720930233,235.26162790697674,244.24418604651163,253.09593023255815,262.99418604651163,272.28197674418607,281.74418604651163
709,Victoria,204011054,Alexandra,2.955639452571968,2.9485606418121755,2.9495044832468147,2.949976403964134,2.957527135441246,2.959414818310524,2.9726285983954694,2.96319018404908,2.9495044832468147,2.93487494100991,2.93487494100991,2.958942897593204,2.97215667767815,2.996224634261444,3.022180273714016,3.0552147239263805,3.0891930155733838,3.1335535630014157,3.1514865502595564,3.1519584709768758,3.1939594148183104
710,Victoria,204011055,Euroa,3.0069488313329122,2.9952864570678845,2.9831381505418144,2.96515865688323,2.9384323825258756,2.9248262792166773,2.935030856698576,2.932601195393362,2.9228825501725058,2.9238544146945915,2.9165654307789493,2.942805772875261,2.966130521405316,3.0006317119393557,3.035618834734438,3.069148160746392,3.122600709461101,3.178968851742067,3.232421400456776,3.2878176782156565,3.335439039797852
711,Victoria,204011056,Kilmore - Broadford,19.261105092091007,19.70530877573131,20.68905742145179,21.492957746478872,22.18201516793066,22.548212351029253,23.397616468039004,23.869989165763812,24.39219934994583,25.319609967497293,26.08450704225352,27.01625135427952,27.91549295774648,28.75622968580715,29.560130010834236,30.548212351029253,31.17009750812568,31.80498374864572,32.697724810400864,33.1614301191766,33.62296858071506
712,Victoria,204011057,Mansfield (Vic.),1.7584459889508388,1.7775401614094044,1.791542554545686,1.8223478194455052,1.8859950609740574,1.9351307314340995,1.9621171618422057,2.0023422184882507,2.043331042032638,2.0733725400341148,2.088138700068739,2.1275999898164413,2.172407647852542,2.202703734820133,2.237327834211665,2.2747524122304537,2.332544107538379,2.400519361490873,2.4707859161383947,2.570075612922936,2.6614730517579366
713,Victoria,204011058,Nagambie,2.558139534883721,2.55659429807618,2.5898168894383065,2.6021787838986326,2.602951402302403,2.6454454145097737,2.6794406242756703,2.7041644131963225,2.7335239125395967,2.7659738854979525,2.797651240052538,2.853279765124005,2.9112261454067836,2.9738082361121845,3.0410260372402074,3.1275592984624896,3.1708259290736307,3.2341806381828015,3.2805377424090243,3.384068608514255,3.482191145793093
714,Victoria,204011059,Seymour,88.10844892812106,86.86002522068097,86.50693568726356,85.40983606557377,84.1109709962169,82.84993694829761,82.61034047919294,82.1311475409836,82.26986128625474,82.29508196721312,82.19419924337957,82.05548549810845,81.6267339218159,81.10970996216898,80.79445145018916,80.74401008827239,81.0844892812106,81.6141235813367,82.06809583858764,82.3203026481715,82.53467843631779
715,Victoria,204011060,Seymour Surrounds,2.4946707721459025,2.5047370914258646,2.5124348649928945,2.5047370914258646,2.4840123164377075,2.454405495026054,2.4928943628612035,2.4976314542870677,2.5,2.5142112742775935,2.517764092846992,2.5230933207010895,2.555068687825675,2.6421127427759354,2.6462576977735672,2.6569161534817622,2.6959971577451447,2.7202747513027004,2.7244197063003317,2.7244197063003317,2.7427759355755565
716,Victoria,204011061,Upper Yarra Valley,0.20203199813149597,0.2055354431857994,0.2067032582039005,0.20903888824010278,0.21487796333060843,0.21838140838491185,0.22655611351161978,0.23589863365642882,0.2487445988555413,0.25575148896414807,0.25808711900035036,0.2487445988555413,0.24056989372883336,0.23239518860212544,0.2242204834754175,0.21487796333060843,0.22538829849351863,0.24056989372883336,0.2510802288917436,0.26159056405465375,0.2802756043442719
717,Victoria,204011062,Yea,2.371973139795157,2.40588753984942,2.4167401478667845,2.4092789798548466,2.4011395238418234,2.423523027877637,2.4167401478667845,2.3991046598385677,2.358407379773452,2.325171267720274,2.3373804517398087,2.3387370277419794,2.35298107576477,2.371294851794072,2.3970697958353115,2.4459065319134505,2.506952452011124,2.5774944041239913,2.647358068235773,2.7219697483551517,2.8094689004951503
718,Victoria,204021063,Benalla,32.49920710434507,32.578496669838245,32.63241357437361,32.67681573104979,32.68633047890897,32.699016809387885,32.72121788772598,32.7941642879797,32.90516967967015,33.06374881065651,33.20964161116397,33.206470028544246,33.20012686330479,33.146209958769425,33.06374881065651,33.04789089755788,33.23184268950206,33.44116714240406,33.64097684744687,33.87884554392642,34.09451316206787
719,Victoria,204021064,Benalla Surrounds,1.7251698095283332,1.7123450339619055,1.6976202916448961,1.6686457986985226,1.6420462641903766,1.6363463639386309,1.6391963140645038,1.6330214221251127,1.6396713057521493,1.6334964138127581,1.622096613309267,1.6325464304374673,1.647746164442122,1.6657958485726498,1.6904954163302142,1.720894884339524,1.726119792903624,1.7446444687217972,1.7493943855982519,1.7793188619199163,1.782168812045789
720,Victoria,204021065,Rutherglen,7.152980408503543,7.215506461025427,7.28220091704877,7.365568987077949,7.444768653605669,7.55731554814506,7.630262609420591,7.696957065443935,7.744893705710712,7.776156731971654,7.792830345977491,7.853272196748645,7.9095456440183405,7.957482284285119,8.038766152563568,8.142976240100042,8.195081283868278,8.278449353897457,8.351396415172989,8.380575239683202,8.376406836181742
721,Victoria,204021066,Wangaratta,297.03125,297.27430555555554,297.5,298.1770833333333,299.0104166666667,300.69444444444446,302.41319444444446,304.53125,306.875,309.67013888888886,312.15277777777777,315.0,317.6041666666667,320.08680555555554,323.3333333333333,328.81944444444446,333.03819444444446,337.72569444444446,340.27777777777777,341.71875,345.08680555555554
722,Victoria,204021067,Wangaratta Surrounds,2.550801393728223,2.5694773519163765,2.5761672473867594,2.589268292682927,2.61602787456446,2.6358188153310103,2.634703832752613,2.638048780487805,2.629965156794425,2.6098954703832753,2.5733797909407667,2.5906620209059232,2.60794425087108,2.6271777003484322,2.6533797909407664,2.6904529616724737,2.7186062717770034,2.728362369337979,2.7325435540069685,2.727526132404181,2.749268292682927
