,Year,Postcode,Offence Count
2572,2016,3723,121
2573,2016,3725,9
2574,2016,3726,13
2575,2016,3727,15
2576,2016,3728,34
2577,2016,3730,394
2578,2016,3732,38
2579,2016,3733,7
2580,2016,3735,17
2581,2016,3737,261
2582,2016,3738,3
2583,2016,3739,5
2584,2016,3740,32
2585,2016,3741,74
2586,2016,3744,6
2587,2016,3746,10
2588,2016,3747,156
2589,2016,3749,30
2590,2016,3750,486
2591,2016,3751,10
2592,2016,3752,1186
2593,2016,3753,208
2594,2016,3754,2122
2595,2016,3755,22
2596,2016,3756,1233
2597,2016,3757,590
2598,2016,3758,199
2599,2016,3759,15
2600,2016,3760,1
2601,2016,3761,33
2602,2016,3762,7
2603,2016,3763,95
2604,2016,3764,646
2605,2016,3765,293
2606,2016,3766,13
2607,2016,3767,56
2608,2016,3770,147
2609,2016,3775,136
2610,2016,3777,417
2611,2016,3778,13
2612,2016,3779,19
2613,2016,3781,196
2614,2016,3782,292
2615,2016,3783,96
2616,2016,3785,9
2617,2016,3786,41
2618,2016,3787,28
2619,2016,3788,79
2620,2016,3789,5
2621,2016,3791,30
2622,2016,3792,24
2623,2016,3793,134
2624,2016,3795,38
2625,2016,3796,370
2626,2016,3797,151
2627,2016,3799,255
2628,2016,3802,1645
2629,2016,3803,1097
2630,2016,3804,456
2631,2016,3805,4667
2632,2016,3806,2598
2633,2016,3807,473
2634,2016,3808,131
2635,2016,3809,551
2636,2016,3810,5172
2637,2016,3812,52
2638,2016,3813,31
2639,2016,3814,109
2640,2016,3815,140
2641,2016,3816,281
2642,2016,3818,1308
2643,2016,3820,1453
2644,2016,3821,134
2645,2016,3822,21
2646,2016,3823,116
2647,2016,3824,344
2648,2016,3825,3909
2649,2016,3831,45
2650,2016,3832,7
2651,2016,3833,64
2652,2016,3835,52
2653,2016,3840,4522
2654,2016,3842,521
2655,2016,3844,4574
2656,2016,3847,222
2657,2016,3850,2611
2658,2016,3851,346
2659,2016,3852,3
2660,2016,3854,38
2661,2016,3856,21
2662,2016,3857,10
2663,2016,3858,278
2664,2016,3859,41
2665,2016,3860,645
2666,2016,3862,175
2667,2016,3864,28
2668,2016,3865,14
2669,2016,3869,53
2670,2016,3870,52
2671,2016,3871,132
2672,2016,3873,7
2673,2016,3874,43
2674,2016,3875,2377
2675,2016,3878,32
2676,2016,3880,186
2677,2016,3882,30
2678,2016,3885,89
2679,2016,3886,19
2680,2016,3887,57
2681,2016,3888,328
2682,2016,3889,12
2683,2016,3890,38
2684,2016,3891,9
2685,2016,3892,52
2686,2016,3893,1
2687,2016,3895,4
2688,2016,3896,23
2689,2016,3898,51
2690,2016,3900,16
2691,2016,3902,6
2692,2016,3903,38
2693,2016,3904,49
2694,2016,3909,942
2695,2016,3910,1058
2696,2016,3911,353
2697,2016,3912,838
2698,2016,3913,235
2699,2016,3915,1538
2700,2016,3916,22
2701,2016,3918,184
2702,2016,3919,238
2703,2016,3920,5
2704,2016,3922,729
2705,2016,3923,23
2706,2016,3925,227
2707,2016,3926,111
2708,2016,3927,57
2709,2016,3928,14
2710,2016,3929,52
2711,2016,3930,609
2712,2016,3931,2335
2713,2016,3933,148
2714,2016,3934,442
2715,2016,3936,725
2716,2016,3937,108
2717,2016,3938,125
2718,2016,3939,1799
2719,2016,3940,396
2720,2016,3941,982
2721,2016,3942,112
2722,2016,3943,136
2723,2016,3944,62
2724,2016,3945,32
2725,2016,3946,1
2726,2016,3950,368
2727,2016,3951,32
2728,2016,3953,388
2729,2016,3954,9
2730,2016,3956,111
2731,2016,3957,6
2732,2016,3958,7
2733,2016,3959,25
2734,2016,3960,96
2735,2016,3962,28
2736,2016,3964,2
2737,2016,3965,6
2738,2016,3966,21
2739,2016,3971,198
2740,2016,3975,885
2741,2016,3976,1437
2742,2016,3977,7129
2743,2016,3978,683
2744,2016,3979,18
2745,2016,3980,211
2746,2016,3981,343
2747,2016,3984,359
2748,2016,3987,42
2749,2016,3988,34
2750,2016,3990,4
2751,2016,3991,62
2752,2016,3992,57
2753,2016,3995,1342
2754,2016,3996,263
2755,2017,3000,17066
2756,2017,3002,930
2757,2017,3003,919
2758,2017,3004,5399
2759,2017,3006,3518
2760,2017,3008,2617
2761,2017,3011,3772
2762,2017,3012,2002
2763,2017,3013,915
2764,2017,3015,1093
2765,2017,3016,1145
2766,2017,3018,863
2767,2017,3019,1249
2768,2017,3020,5759
2769,2017,3021,5333
2770,2017,3022,318
2771,2017,3023,4380
2772,2017,3024,1479
2773,2017,3025,1259
2774,2017,3026,1134
2775,2017,3027,370
2776,2017,3028,1857
2777,2017,3029,5980
2778,2017,3030,6670
2779,2017,3031,2506
2780,2017,3032,3140
2781,2017,3033,811
2782,2017,3034,561
2783,2017,3036,516
2784,2017,3037,2085
2785,2017,3038,2011
2786,2017,3039,1537
2787,2017,3040,1833
2788,2017,3041,996
2789,2017,3042,1592
2790,2017,3043,1927
2791,2017,3044,1752
2792,2017,3045,631
2793,2017,3046,2866
2794,2017,3047,4915
2795,2017,3048,2373
2796,2017,3049,613
2797,2017,3051,1867
2798,2017,3052,1419
2799,2017,3053,2445
2800,2017,3054,743
2801,2017,3055,951
2802,2017,3056,2904
2803,2017,3057,884
2804,2017,3058,3887
2805,2017,3059,810
2806,2017,3060,1101
2807,2017,3061,1627
2808,2017,3062,270
2809,2017,3063,43
2810,2017,3064,6261
2811,2017,3065,2714
2812,2017,3066,2186
2813,2017,3067,1334
2814,2017,3068,1893
2815,2017,3070,2228
2816,2017,3071,1588
2817,2017,3072,6524
2818,2017,3073,4615
2819,2017,3074,2402
2820,2017,3075,1550
2821,2017,3076,3426
2822,2017,3078,983
2823,2017,3079,1022
2824,2017,3081,2200
2825,2017,3082,2386
2826,2017,3083,3046
2827,2017,3084,2200
2828,2017,3085,663
2829,2017,3087,747
2830,2017,3088,1850
2831,2017,3089,751
2832,2017,3090,197
2833,2017,3091,104
2834,2017,3093,188
2835,2017,3094,279
2836,2017,3095,1223
2837,2017,3096,71
2838,2017,3097,24
2839,2017,3099,234
2840,2017,3101,1481
2841,2017,3102,235
2842,2017,3103,626
2843,2017,3104,636
2844,2017,3105,445
2845,2017,3106,544
2846,2017,3107,535
2847,2017,3108,1541
2848,2017,3109,1354
2849,2017,3111,366
2850,2017,3113,259
2851,2017,3114,77
2852,2017,3115,126
2853,2017,3116,732
2854,2017,3121,4718
2855,2017,3122,1619
2856,2017,3123,908
2857,2017,3124,1211
2858,2017,3125,822
2859,2017,3126,313
2860,2017,3127,659
2861,2017,3128,1808
2862,2017,3129,562
2863,2017,3130,1385
2864,2017,3131,1096
2865,2017,3132,944
2866,2017,3133,820
2867,2017,3134,3803
2868,2017,3135,1274
2869,2017,3136,3038
2870,2017,3137,862
2871,2017,3138,1344
2872,2017,3139,654
2873,2017,3140,1822
2874,2017,3141,2822
2875,2017,3142,894
2876,2017,3143,666
2877,2017,3144,832
2878,2017,3145,2543
2879,2017,3146,1128
2880,2017,3147,1080
2881,2017,3148,724
2882,2017,3149,1519
2883,2017,3150,2710
2884,2017,3151,629
2885,2017,3152,2978
2886,2017,3153,2440
2887,2017,3154,264
2888,2017,3155,2443
2889,2017,3156,2272
2890,2017,3158,219
2891,2017,3159,53
2892,2017,3160,502
2893,2017,3161,740
2894,2017,3162,987
2895,2017,3163,1939
2896,2017,3165,1284
2897,2017,3166,2171
2898,2017,3167,466
2899,2017,3168,1954
2900,2017,3169,1148
2901,2017,3170,1480
2902,2017,3171,2007
2903,2017,3172,1255
2904,2017,3173,1814
2905,2017,3174,3680
2906,2017,3175,12013
2907,2017,3177,1781
2908,2017,3178,1821
2909,2017,3179,553
2910,2017,3180,608
2911,2017,3181,3787
2912,2017,3182,4946
2913,2017,3183,1283
2914,2017,3184,1001
2915,2017,3185,914
2916,2017,3186,1562
2917,2017,3187,607
2918,2017,3188,1260
2919,2017,3189,1110
2920,2017,3190,932
2921,2017,3191,673
2922,2017,3192,1969
2923,2017,3193,548
2924,2017,3194,944
2925,2017,3195,2700
2926,2017,3196,1565
2927,2017,3197,1046
2928,2017,3198,2427
2929,2017,3199,8776
2930,2017,3200,1352
2931,2017,3201,2124
2932,2017,3202,226
2933,2017,3204,1430
2934,2017,3205,2297
2935,2017,3206,1160
2936,2017,3207,2311
2937,2017,3211,216
2938,2017,3212,977
2939,2017,3213,293
2940,2017,3214,5190
2941,2017,3215,2120
2942,2017,3216,3077
2943,2017,3217,284
2944,2017,3218,1400
2945,2017,3219,2429
2946,2017,3220,4314
2947,2017,3221,26
2948,2017,3222,616
2949,2017,3223,340
2950,2017,3224,670
2951,2017,3225,189
2952,2017,3226,479
2953,2017,3227,252
2954,2017,3228,756
2955,2017,3230,105
2956,2017,3231,43
2957,2017,3232,125
2958,2017,3233,145
2959,2017,3234,27
2960,2017,3235,9
2961,2017,3236,7
2962,2017,3237,10
2963,2017,3238,15
2964,2017,3239,13
2965,2017,3240,58
2966,2017,3241,125
2967,2017,3242,29
2968,2017,3243,20
2969,2017,3249,128
2970,2017,3250,1720
2971,2017,3251,25
2972,2017,3254,27
2973,2017,3260,433
2974,2017,3264,220
2975,2017,3265,165
2976,2017,3266,115
2977,2017,3267,5
2978,2017,3268,77
2979,2017,3269,41
2980,2017,3270,14
2981,2017,3271,7
2982,2017,3272,86
2983,2017,3273,29
2984,2017,3274,5
2985,2017,3275,8
2986,2017,3276,4
2987,2017,3277,45
2988,2017,3278,7
2989,2017,3279,10
2990,2017,3280,3295
2991,2017,3281,21
2992,2017,3282,87
2993,2017,3283,56
2994,2017,3284,149
2995,2017,3285,41
2996,2017,3286,12
2997,2017,3287,8
2998,2017,3289,32
2999,2017,3292,13
3000,2017,3293,11
3001,2017,3294,38
3002,2017,3300,1150
3003,2017,3301,24
3004,2017,3302,32
3005,2017,3303,24
3006,2017,3304,133
3007,2017,3305,1325
3008,2017,3309,10
3009,2017,3310,27
3010,2017,3311,104
3011,2017,3312,37
3012,2017,3314,12
3013,2017,3315,74
3014,2017,3317,6
3015,2017,3318,96
3016,2017,3319,7
3017,2017,3321,18
3018,2017,3322,18
3019,2017,3323,8
3020,2017,3324,32
3021,2017,3325,28
3022,2017,3328,11
3023,2017,3329,10
3024,2017,3330,20
3025,2017,3331,218
3026,2017,3332,26
3027,2017,3333,67
3028,2017,3334,35
3029,2017,3335,494
3030,2017,3336,335
3031,2017,3337,4717
3032,2017,3338,2289
3033,2017,3340,1773
3034,2017,3341,87
3035,2017,3342,386
3036,2017,3345,51
3037,2017,3350,7377
3038,2017,3351,362
3039,2017,3352,825
3040,2017,3355,1982
3041,2017,3356,1773
3042,2017,3357,160
3043,2017,3358,93
3044,2017,3360,25
3045,2017,3361,24
3046,2017,3363,336
3047,2017,3364,71
3048,2017,3370,95
3049,2017,3371,77
3050,2017,3373,223
3051,2017,3374,53
3052,2017,3375,18
3053,2017,3377,1164
3054,2017,3378,2
3055,2017,3379,28
3056,2017,3380,763
3057,2017,3381,67
3058,2017,3384,25
3059,2017,3385,36
3060,2017,3388,21
3061,2017,3390,77
3062,2017,3391,12
3063,2017,3392,17
3064,2017,3393,208
3065,2017,3395,24
3066,2017,3396,26
3067,2017,3400,2472
3068,2017,3401,122
3069,2017,3407,18
3070,2017,3409,25
3071,2017,3412,6
3072,2017,3413,7
3073,2017,3414,167
3074,2017,3415,2
3075,2017,3418,160
3076,2017,3419,49
3077,2017,3420,13
3078,2017,3423,59
3079,2017,3424,30
3080,2017,3427,296
3081,2017,3428,188
3082,2017,3429,2886
3083,2017,3430,20
3084,2017,3431,137
3085,2017,3432,13
3086,2017,3433,4
3087,2017,3434,190
3088,2017,3435,87
3089,2017,3437,690
3090,2017,3438,65
3091,2017,3440,130
3092,2017,3441,33
3093,2017,3442,288
3094,2017,3444,641
3095,2017,3446,70
3096,2017,3447,18
3097,2017,3448,90
3098,2017,3450,654
3099,2017,3451,194
3100,2017,3453,136
3101,2017,3458,116
3102,2017,3460,196
3103,2017,3461,125
3104,2017,3462,24
3105,2017,3463,99
3106,2017,3464,75
3107,2017,3465,1151
3108,2017,3467,89
3109,2017,3468,19
3110,2017,3469,6
3111,2017,3472,83
3112,2017,3475,37
3113,2017,3477,86
3114,2017,3478,314
3115,2017,3480,31
3116,2017,3482,5
3117,2017,3483,15
3118,2017,3485,12
3119,2017,3487,3
3120,2017,3488,5
3121,2017,3489,10
3122,2017,3490,113
3123,2017,3491,10
3124,2017,3494,49
3125,2017,3496,392
3126,2017,3498,364
3127,2017,3500,5259
3128,2017,3501,106
3129,2017,3505,412
3130,2017,3506,7
3131,2017,3509,6
3132,2017,3512,28
3133,2017,3515,44
3134,2017,3516,52
3135,2017,3517,103
3136,2017,3518,119
3137,2017,3520,23
3138,2017,3521,99
3139,2017,3522,19
3140,2017,3523,208
3141,2017,3525,69
3142,2017,3527,32
3143,2017,3529,1
3144,2017,3530,11
3145,2017,3531,3
3146,2017,3533,20
3147,2017,3537,23
3148,2017,3540,12
3149,2017,3542,7
3150,2017,3544,16
3151,2017,3546,51
3152,2017,3549,418
3153,2017,3550,5941
3154,2017,3551,1060
3155,2017,3555,2068
3156,2017,3556,1210
3157,2017,3557,47
3158,2017,3558,61
3159,2017,3559,55
3160,2017,3561,298
3161,2017,3562,22
3162,2017,3563,19
3163,2017,3564,2025
3164,2017,3566,25
3165,2017,3567,28
3166,2017,3568,131
3167,2017,3570,26
3168,2017,3571,12
3169,2017,3572,4
3170,2017,3573,12
3171,2017,3575,57
3172,2017,3576,3
3173,2017,3579,433
3174,2017,3580,35
3175,2017,3581,11
3176,2017,3583,7
3177,2017,3584,53
3178,2017,3585,1549
3179,2017,3586,19
3180,2017,3588,22
3181,2017,3589,5
3182,2017,3590,2
3183,2017,3591,4
3184,2017,3594,15
3185,2017,3595,48
3186,2017,3596,5
3187,2017,3597,20
3188,2017,3599,10
3189,2017,3607,28
3190,2017,3608,191
3191,2017,3610,106
3192,2017,3612,113
3193,2017,3614,27
3194,2017,3616,344
3195,2017,3617,10
3196,2017,3618,44
3197,2017,3620,648
3198,2017,3621,291
3199,2017,3622,72
3200,2017,3623,44
3201,2017,3624,42
3202,2017,3629,1294
3203,2017,3630,5787
3204,2017,3631,658
3205,2017,3633,39
3206,2017,3634,86
3207,2017,3635,41
3208,2017,3636,268
3209,2017,3637,22
3210,2017,3638,202
3211,2017,3639,44
3212,2017,3640,23
3213,2017,3641,147
3214,2017,3644,684
3215,2017,3646,24
3216,2017,3647,1
3217,2017,3649,19
3218,2017,3658,384
3219,2017,3659,82
3220,2017,3660,1519
3221,2017,3662,11
3222,2017,3663,11
3223,2017,3664,97
3224,2017,3665,31
3225,2017,3666,215
3226,2017,3669,90
3227,2017,3670,29
3228,2017,3672,1213
3229,2017,3673,76
3230,2017,3675,52
3231,2017,3677,2232
3232,2017,3678,222
3233,2017,3682,35
3234,2017,3683,53
3235,2017,3685,110
3236,2017,3687,21
3237,2017,3688,54
3238,2017,3690,3134
3239,2017,3691,263
3240,2017,3695,15
3241,2017,3698,10
3242,2017,3699,20
3243,2017,3700,88
3244,2017,3701,37
3245,2017,3704,1
3246,2017,3705,2
3247,2017,3707,54
3248,2017,3708,3
3249,2017,3709,4
3250,2017,3711,21
3251,2017,3712,23
3252,2017,3713,126
3253,2017,3714,154
3254,2017,3715,11
3255,2017,3717,177
3256,2017,3718,15
3257,2017,3719,10
3258,2017,3720,42
3259,2017,3722,375
3260,2017,3723,161
3261,2017,3725,20
3262,2017,3726,13
3263,2017,3727,12
3264,2017,3728,38
3265,2017,3730,475
3266,2017,3732,7
3267,2017,3733,4
3268,2017,3735,4
3269,2017,3737,239
3270,2017,3738,2
3271,2017,3739,4
3272,2017,3740,16
3273,2017,3741,67
3274,2017,3744,6
3275,2017,3746,8
3276,2017,3747,108
3277,2017,3749,32
3278,2017,3750,652
3279,2017,3751,16
3280,2017,3752,1416
3281,2017,3753,206
3282,2017,3754,2680
3283,2017,3755,21
3284,2017,3756,1395
3285,2017,3757,517
3286,2017,3758,137
3287,2017,3759,38
3288,2017,3760,5
3289,2017,3761,49
3290,2017,3762,8
3291,2017,3763,59
3292,2017,3764,805
3293,2017,3765,393
3294,2017,3766,37
3295,2017,3767,32
3296,2017,3770,159
3297,2017,3775,136
3298,2017,3777,547
3299,2017,3778,24
3300,2017,3779,22
3301,2017,3781,229
3302,2017,3782,287
3303,2017,3783,94
3304,2017,3785,12
3305,2017,3786,33
3306,2017,3787,42
3307,2017,3788,115
3308,2017,3789,14
3309,2017,3791,24
3310,2017,3792,19
3311,2017,3793,138
3312,2017,3795,66
3313,2017,3796,485
3314,2017,3797,156
3315,2017,3799,404
3316,2017,3802,1580
3317,2017,3803,1351
3318,2017,3804,463
3319,2017,3805,4928
3320,2017,3806,2792
3321,2017,3807,479
3322,2017,3808,83
3323,2017,3809,785
3324,2017,3810,4041
3325,2017,3812,130
3326,2017,3813,60
3327,2017,3814,83
3328,2017,3815,94
3329,2017,3816,278
3330,2017,3818,1190
3331,2017,3820,1579
3332,2017,3821,115
3333,2017,3822,53
3334,2017,3823,136
3335,2017,3824,430
3336,2017,3825,4196
3337,2017,3831,62
3338,2017,3832,15
3339,2017,3833,36
3340,2017,3835,29
3341,2017,3840,4707
3342,2017,3842,533
3343,2017,3844,4960
3344,2017,3847,230
3345,2017,3850,2368
3346,2017,3851,447
3347,2017,3852,1
3348,2017,3854,47
3349,2017,3856,42
3350,2017,3857,16
3351,2017,3858,317
3352,2017,3859,48
3353,2017,3860,488
3354,2017,3862,131
3355,2017,3864,16
3356,2017,3865,12
3357,2017,3869,57
3358,2017,3870,46
3359,2017,3871,127
3360,2017,3873,26
3361,2017,3874,60
3362,2017,3875,2032
3363,2017,3878,27
3364,2017,3880,205
3365,2017,3882,45
3366,2017,3885,40
3367,2017,3886,10
3368,2017,3887,56
3369,2017,3888,317
3370,2017,3889,36
3371,2017,3890,81
3372,2017,3891,12
3373,2017,3892,55
3374,2017,3895,6
3375,2017,3896,6
3376,2017,3898,41
3377,2017,3900,28
3378,2017,3902,15
3379,2017,3903,16
3380,2017,3904,39
3381,2017,3909,833
3382,2017,3910,1087
3383,2017,3911,342
3384,2017,3912,963
3385,2017,3913,187
3386,2017,3915,1588
3387,2017,3916,63
3388,2017,3918,171
3389,2017,3919,217
3390,2017,3920,4
3391,2017,3922,641
3392,2017,3923,14
3393,2017,3925,196
3394,2017,3926,169
3395,2017,3927,89
3396,2017,3928,11
3397,2017,3929,62
3398,2017,3930,596
3399,2017,3931,2399
3400,2017,3933,218
3401,2017,3934,463
3402,2017,3936,888
3403,2017,3937,70
3404,2017,3938,130
3405,2017,3939,1609
3406,2017,3940,476
3407,2017,3941,934
3408,2017,3942,96
3409,2017,3943,196
3410,2017,3944,86
3411,2017,3945,25
3412,2017,3946,2
3413,2017,3950,366
3414,2017,3951,22
3415,2017,3953,537
3416,2017,3954,5
3417,2017,3956,134
3418,2017,3957,13
3419,2017,3958,9
3420,2017,3959,49
3421,2017,3960,112
3422,2017,3962,62
3423,2017,3964,1
3424,2017,3965,5
3425,2017,3966,21
3426,2017,3967,4
3427,2017,3971,343
3428,2017,3975,992
3429,2017,3976,2002
3430,2017,3977,8211
3431,2017,3978,839
3432,2017,3979,9
3433,2017,3980,168
3434,2017,3981,272
3435,2017,3984,472
3436,2017,3987,55
3437,2017,3988,29
3438,2017,3990,4
3439,2017,3991,37
3440,2017,3992,50
3441,2017,3995,1173
3442,2017,3996,244
3443,2018,3000,16761
3444,2018,3002,842
3445,2018,3003,939
3446,2018,3004,5583
3447,2018,3006,3706
3448,2018,3008,2775
3449,2018,3011,2925
3450,2018,3012,2093
3451,2018,3013,857
3452,2018,3015,1058
3453,2018,3016,1067
3454,2018,3018,816
3455,2018,3019,1194
3456,2018,3020,5546
3457,2018,3021,4955
3458,2018,3022,300
3459,2018,3023,3760
3460,2018,3024,1251
3461,2018,3025,1162
3462,2018,3026,1459
3463,2018,3027,392
3464,2018,3028,1688
3465,2018,3029,5934
3466,2018,3030,5830
3467,2018,3031,2298
3468,2018,3032,2836
3469,2018,3033,742
3470,2018,3034,457
3471,2018,3036,286
3472,2018,3037,1883
3473,2018,3038,2250
3474,2018,3039,1400
3475,2018,3040,1503
3476,2018,3041,875
3477,2018,3042,1570
3478,2018,3043,1645
3479,2018,3044,1443
3480,2018,3045,858
3481,2018,3046,2632
3482,2018,3047,4636
3483,2018,3048,1883
3484,2018,3049,552
3485,2018,3051,1807
3486,2018,3052,1220
3487,2018,3053,1896
3488,2018,3054,695
3489,2018,3055,934
3490,2018,3056,2637
3491,2018,3057,987
3492,2018,3058,3707
3493,2018,3059,741
3494,2018,3060,940
3495,2018,3061,1276
3496,2018,3062,237
3497,2018,3063,29
3498,2018,3064,5803
3499,2018,3065,2615
3500,2018,3066,2069
3501,2018,3067,1389
3502,2018,3068,1613
3503,2018,3070,1987
3504,2018,3071,1602
3505,2018,3072,5216
3506,2018,3073,4384
3507,2018,3074,2177
3508,2018,3075,1457
3509,2018,3076,3416
3510,2018,3078,851
3511,2018,3079,1047
3512,2018,3081,1889
3513,2018,3082,2263
3514,2018,3083,2768
3515,2018,3084,2808
3516,2018,3085,573
3517,2018,3087,612
3518,2018,3088,1659
3519,2018,3089,506
3520,2018,3090,137
3521,2018,3091,40
3522,2018,3093,263
3523,2018,3094,311
3524,2018,3095,1108
3525,2018,3096,46
3526,2018,3097,19
3527,2018,3099,148
3528,2018,3101,1224
3529,2018,3102,292
3530,2018,3103,574
3531,2018,3104,635
3532,2018,3105,437
3533,2018,3106,507
3534,2018,3107,516
3535,2018,3108,1440
3536,2018,3109,1087
3537,2018,3111,375
3538,2018,3113,218
3539,2018,3114,79
3540,2018,3115,77
3541,2018,3116,591
3542,2018,3121,4886
3543,2018,3122,1327
3544,2018,3123,523
3545,2018,3124,1225
3546,2018,3125,960
3547,2018,3126,211
3548,2018,3127,577
3549,2018,3128,1547
3550,2018,3129,476
3551,2018,3130,1274
3552,2018,3131,1315
3553,2018,3132,939
3554,2018,3133,855
3555,2018,3134,3499
3556,2018,3135,1010
3557,2018,3136,2416
3558,2018,3137,711
3559,2018,3138,1037
3560,2018,3139,620
3561,2018,3140,1612
3562,2018,3141,2561
3563,2018,3142,721
3564,2018,3143,598
3565,2018,3144,654
3566,2018,3145,2152
3567,2018,3146,934
3568,2018,3147,801
3569,2018,3148,784
3570,2018,3149,1728
3571,2018,3150,2661
3572,2018,3151,620
3573,2018,3152,2584
3574,2018,3153,2100
3575,2018,3154,228
3576,2018,3155,2425
3577,2018,3156,2293
3578,2018,3158,241
3579,2018,3159,71
3580,2018,3160,518
3581,2018,3161,603
3582,2018,3162,812
3583,2018,3163,1525
3584,2018,3165,1047
3585,2018,3166,1804
3586,2018,3167,511
3587,2018,3168,2087
3588,2018,3169,1052
3589,2018,3170,1068
3590,2018,3171,2210
3591,2018,3172,1119
3592,2018,3173,1657
3593,2018,3174,3408
3594,2018,3175,10309
3595,2018,3177,1355
3596,2018,3178,1778
3597,2018,3179,417
3598,2018,3180,467
3599,2018,3181,3640
3600,2018,3182,4644
3601,2018,3183,1429
3602,2018,3184,910
3603,2018,3185,779
3604,2018,3186,1135
3605,2018,3187,562
3606,2018,3188,1255
3607,2018,3189,1168
3608,2018,3190,914
3609,2018,3191,646
3610,2018,3192,1967
3611,2018,3193,568
3612,2018,3194,899
3613,2018,3195,2002
3614,2018,3196,1347
3615,2018,3197,880
3616,2018,3198,2103
3617,2018,3199,7964
3618,2018,3200,896
3619,2018,3201,1662
3620,2018,3202,167
3621,2018,3204,1630
3622,2018,3205,2298
3623,2018,3206,848
3624,2018,3207,2094
3625,2018,3211,273
3626,2018,3212,1293
3627,2018,3213,289
3628,2018,3214,5114
3629,2018,3215,1898
3630,2018,3216,2921
3631,2018,3217,447
3632,2018,3218,1211
3633,2018,3219,2559
3634,2018,3220,4574
3635,2018,3221,13
3636,2018,3222,491
3637,2018,3223,410
3638,2018,3224,784
3639,2018,3225,146
3640,2018,3226,449
3641,2018,3227,209
3642,2018,3228,576
3643,2018,3230,128
3644,2018,3231,43
3645,2018,3232,117
3646,2018,3233,130
3647,2018,3234,23
3648,2018,3235,9
3649,2018,3236,9
3650,2018,3237,3
3651,2018,3238,22
3652,2018,3239,16
3653,2018,3240,54
3654,2018,3241,143
3655,2018,3242,42
3656,2018,3243,8
3657,2018,3249,115
3658,2018,3250,1119
3659,2018,3251,13
3660,2018,3254,30
3661,2018,3260,288
3662,2018,3264,188
3663,2018,3265,74
3664,2018,3266,120
3665,2018,3267,20
3666,2018,3268,78
3667,2018,3269,51
3668,2018,3270,19
3669,2018,3271,36
3670,2018,3272,99
3671,2018,3273,8
3672,2018,3274,11
3673,2018,3275,5
3674,2018,3276,13
3675,2018,3277,55
3676,2018,3278,15
3677,2018,3279,6
3678,2018,3280,3510
3679,2018,3281,33
3680,2018,3282,73
3681,2018,3283,58
3682,2018,3284,164
3683,2018,3285,38
3684,2018,3286,7
3685,2018,3287,9
3686,2018,3289,22
3687,2018,3292,18
3688,2018,3293,13
3689,2018,3294,25
3690,2018,3300,1152
3691,2018,3301,31
3692,2018,3302,15
3693,2018,3303,7
3694,2018,3304,135
3695,2018,3305,1205
3696,2018,3309,5
3697,2018,3310,16
3698,2018,3311,115
3699,2018,3312,79
3700,2018,3314,6
3701,2018,3315,69
3702,2018,3317,12
3703,2018,3318,25
3704,2018,3319,8
3705,2018,3321,16
3706,2018,3322,11
3707,2018,3323,19
3708,2018,3324,23
3709,2018,3325,10
3710,2018,3328,22
3711,2018,3329,12
3712,2018,3330,23
3713,2018,3331,138
3714,2018,3332,20
3715,2018,3333,55
3716,2018,3334,28
3717,2018,3335,417
3718,2018,3336,286
3719,2018,3337,4464
3720,2018,3338,2200
3721,2018,3340,1652
3722,2018,3341,71
3723,2018,3342,305
3724,2018,3345,38
3725,2018,3350,7266
3726,2018,3351,298
3727,2018,3352,652
3728,2018,3355,1764
3729,2018,3356,1805
3730,2018,3357,157
3731,2018,3358,76
3732,2018,3360,37
3733,2018,3361,31
3734,2018,3363,290
3735,2018,3364,64
3736,2018,3370,85
3737,2018,3371,71
3738,2018,3373,140
3739,2018,3374,72
3740,2018,3375,14
3741,2018,3377,1144
3742,2018,3378,6
3743,2018,3379,42
3744,2018,3380,563
3745,2018,3381,55
3746,2018,3384,24
3747,2018,3385,50
3748,2018,3387,11
3749,2018,3388,36
3750,2018,3390,110
3751,2018,3391,19
3752,2018,3392,10
3753,2018,3393,253
3754,2018,3395,47
3755,2018,3396,26
3756,2018,3400,2253
3757,2018,3401,189
3758,2018,3407,7
3759,2018,3409,31
3760,2018,3412,5
3761,2018,3413,7
3762,2018,3414,118
3763,2018,3415,2
3764,2018,3418,150
3765,2018,3419,72
3766,2018,3420,17
3767,2018,3423,69
3768,2018,3424,15
3769,2018,3427,287
3770,2018,3428,81
3771,2018,3429,2997
3772,2018,3430,37
3773,2018,3431,101
3774,2018,3432,61
3775,2018,3433,13
3776,2018,3434,174
3777,2018,3435,150
3778,2018,3437,471
3779,2018,3438,79
3780,2018,3440,111
3781,2018,3441,33
3782,2018,3442,312
3783,2018,3444,513
3784,2018,3446,47
3785,2018,3447,5
3786,2018,3448,44
3787,2018,3450,546
3788,2018,3451,155
3789,2018,3453,102
3790,2018,3458,86
3791,2018,3460,220
3792,2018,3461,191
3793,2018,3462,37
3794,2018,3463,93
3795,2018,3464,65
3796,2018,3465,1299
3797,2018,3467,76
3798,2018,3468,19
3799,2018,3469,23
3800,2018,3472,96
3801,2018,3475,17
3802,2018,3477,45
3803,2018,3478,253
3804,2018,3480,65
3805,2018,3482,30
3806,2018,3483,27
3807,2018,3485,17
3808,2018,3487,5
3809,2018,3488,5
3810,2018,3489,1
3811,2018,3490,97
3812,2018,3491,5
3813,2018,3494,44
