,address,latitude,longitude,nbed,nbath,ncar,price,historical_dates,suburb,weekly_rent
1504,"1.1/17-19 ELIZABETH STREET, MELBOURNE",-37.8177371,144.9644618,1,1,1,$345_per_week,2015-03-01,MELBOURNE,345
1505,"1.1/17-19 ELIZABETH STREET, MELBOURNE",-37.8177371,144.9644618,1,1,1,$340_per_week,2014-03-01,MELBOURNE,340
1506,"1.1/17-19 ELIZABETH STREET, MELBOURNE",-37.8177371,144.9644618,1,1,1,$340,2014-03-01,MELBOURNE,340
1507,"1.1/17-19 ELIZABETH STREET, MELBOURNE",-37.8177371,144.9644618,1,1,1,$300_per_week,2012-12-01,MELBOURNE,300
1508,"1.1/17-19 ELIZABETH STREET, MELBOURNE",-37.8177371,144.9644618,1,1,1,$330_per_week,2012-12-01,MELBOURNE,330
1509,"1.1/17-19 ELIZABETH STREET, MELBOURNE",-37.8177371,144.9644618,1,1,1,$340_per_week,2012-11-01,MELBOURNE,340
1510,"1.1/17-19 ELIZABETH STREET, MELBOURNE",-37.8177371,144.9644618,1,1,1,$360_per_week,2012-01-01,MELBOURNE,360
1511,"2008/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,2,2,1,$630,2022-08-01,MELBOURNE,630
1512,"2008/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,2,2,1,$630,2022-08-01,MELBOURNE,630
1513,"2008/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,2,2,1,$630_per_week,2022-08-01,MELBOURNE,630
1514,"2008/601 LITTLE LONSDALE STREET, MELBOURNE",-37.8137001,144.95393001,2,2,1,$630,2022-06-01,MELBOURNE,630
1515,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$1050,2022-08-01,MELBOURNE,1050
1516,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$1050,2022-08-01,MELBOURNE,1050
1517,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$790,2021-02-01,MELBOURNE,790
1518,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$1100,2019-03-01,MELBOURNE,1100
1519,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$1050,2017-04-01,MELBOURNE,1050
1520,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$1050_per_week,2017-03-01,MELBOURNE,1050
1521,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$1025_per_week,2016-02-01,MELBOURNE,1025
1522,"3808/27 THERRY STREET, MELBOURNE",-37.8068451,144.9608544,3,2,1,$1000_per_week,2014-11-01,MELBOURNE,1000
1523,"609/228 ABECKETT STREET, MELBOURNE",-37.81028001,144.95667001,1,1,0,$430,2022-08-01,MELBOURNE,430
1524,"609/228 ABECKETT STREET, MELBOURNE",-37.81028001,144.95667001,1,1,0,$430,2022-08-01,MELBOURNE,430
1525,"CS6908/228 LA TROBE STREET, MELBOURNE",-37.80966001,144.96228001,0,1,1,$70,2022-08-01,MELBOURNE,70
1526,"CS6908/228 LA TROBE STREET, MELBOURNE",-37.80966001,144.96228001,0,1,1,$70,2022-08-01,MELBOURNE,70
1527,"2004/296 LITTLE LONSDALE STREET, MELBOURNE",-37.81152,144.96065,2,1,0,$550,2022-08-01,MELBOURNE,550
1528,"2004/296 LITTLE LONSDALE STREET, MELBOURNE",-37.81152,144.96065,2,1,0,$550,2022-08-01,MELBOURNE,550
1529,"508/155 FRANKLIN STREET, MELBOURNE",-37.8085,144.9593941,1,1,1,$430,2022-08-01,MELBOURNE,430
1530,"508/155 FRANKLIN STREET, MELBOURNE",-37.8085,144.9593941,1,1,1,$430,2022-08-01,MELBOURNE,430
1531,"508/155 FRANKLIN STREET, MELBOURNE",-37.8085,144.9593941,1,1,1,$380_per_week,2021-09-01,MELBOURNE,380
1532,"508/155 FRANKLIN STREET, MELBOURNE",-37.8085,144.9593941,1,1,1,$480_per_week,2018-01-01,MELBOURNE,480
1533,"508/155 FRANKLIN STREET, MELBOURNE",-37.8085,144.9593941,1,1,1,$430_pw,2016-01-01,MELBOURNE,430
1534,"2110/33 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$550,2022-08-01,MELBOURNE,550
1535,"2110/33 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$550,2022-08-01,MELBOURNE,550
1536,"2110/33 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$410_per_week,2020-07-01,MELBOURNE,410
1537,"2110/33 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$550_per_week,2020-07-01,MELBOURNE,550
1538,"2110/33 ROSE LANE, MELBOURNE",-37.81545001,144.95408001,2,1,0,$550_per_week,2020-06-01,MELBOURNE,550
1539,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$390,2022-08-01,MELBOURNE,390
1540,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$390,2022-08-01,MELBOURNE,390
1541,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$390_per_week,2022-08-01,MELBOURNE,390
1542,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$370,2022-03-01,MELBOURNE,370
1543,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$370_per_week,2022-03-01,MELBOURNE,370
1544,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$430_per_week,2020-05-01,MELBOURNE,430
1545,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$430,2020-05-01,MELBOURNE,430
1546,"2712/181 ABECKETT STREET, MELBOURNE",-37.81018001,144.95821001,1,1,0,$430_pw,2020-05-01,MELBOURNE,430
1547,"606/19 EXPLORATION LANE, MELBOURNE",-37.8089882002,144.9682375002,1,1,0,$375,2022-08-01,MELBOURNE,375
1548,"606/19 EXPLORATION LANE, MELBOURNE",-37.8089882002,144.9682375002,1,1,0,$375,2022-08-01,MELBOURNE,375
1549,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$430,2022-08-01,MELBOURNE,430
1550,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$430,2022-08-01,MELBOURNE,430
1551,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$350_per_week,2021-06-01,MELBOURNE,350
1552,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$350_per_week,2021-04-01,MELBOURNE,350
1553,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$350_per_week,2020-12-01,MELBOURNE,350
1554,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$430_per_week,2019-11-01,MELBOURNE,430
1555,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$440_per_week,2019-03-01,MELBOURNE,440
1556,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$450_per_week,2019-03-01,MELBOURNE,450
1557,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$450_per_week,2017-11-01,MELBOURNE,450
1558,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$440_pw,2015-08-01,MELBOURNE,440
1559,"902/390 LITTLE COLLINS STREET, MELBOURNE",-37.81555,144.961669,1,1,0,$440_pw,2015-01-01,MELBOURNE,440
1560,"4805/442 ELIZABETH STREET, MELBOURNE",-37.80831,144.96086,1,1,0,$525_per_week,2022-08-01,MELBOURNE,525
1561,"4805/442 ELIZABETH STREET, MELBOURNE",-37.80831,144.96086,1,1,0,$525_per_week,2022-08-01,MELBOURNE,525
1562,"4805/442 ELIZABETH STREET, MELBOURNE",-37.80831,144.96086,1,1,0,$340_per_week,2021-02-01,MELBOURNE,340
1563,"4805/442 ELIZABETH STREET, MELBOURNE",-37.80831,144.96086,1,1,0,$390_per_week,2020-09-01,MELBOURNE,390
1564,"1414/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,1,1,1,$550,2022-08-01,MELBOURNE,550
1565,"1414/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,1,1,1,$550,2022-08-01,MELBOURNE,550
1566,"1414/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,1,1,1,$550_pw,2022-08-01,MELBOURNE,550
1567,"1414/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,1,1,1,$430_pw,2014-11-01,MELBOURNE,430
1568,"1414/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,1,1,1,$430_p.w.,2013-11-01,MELBOURNE,430
1569,"1414/33 MACKENZIE STREET, MELBOURNE",-37.8074964,144.9668621,1,1,1,$430_pw,2013-11-01,MELBOURNE,430
1570,"507/8 SUTHERLAND STREET, MELBOURNE",-37.811318,144.9609917,3,2,1,$900,2022-08-01,MELBOURNE,900
1571,"507/8 SUTHERLAND STREET, MELBOURNE",-37.811318,144.9609917,3,2,1,$900,2022-08-01,MELBOURNE,900
1572,"507/8 SUTHERLAND STREET, MELBOURNE",-37.811318,144.9609917,3,2,1,$750_per_week,2018-07-01,MELBOURNE,750
1573,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$550,2022-08-01,MELBOURNE,550
1574,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$550,2022-08-01,MELBOURNE,550
1575,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$600_per_week,2019-04-01,MELBOURNE,600
1576,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$600,2018-02-01,MELBOURNE,600
1577,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$600_per_week,2018-02-01,MELBOURNE,600
1578,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$570_per_week,2017-02-01,MELBOURNE,570
1579,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$570_per_week,2017-01-01,MELBOURNE,570
1580,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$570_per_week,2016-10-01,MELBOURNE,570
1581,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$580_per_week,2015-09-01,MELBOURNE,580
1582,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$630_per_week,2012-12-01,MELBOURNE,630
1583,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$630_per_week,2011-04-01,MELBOURNE,630
1584,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$630_per_week,2011-02-01,MELBOURNE,630
1585,"1809/620 COLLINS STREET, MELBOURNE",-37.818767,144.954374,2,1,1,$630_per_week,2010-12-01,MELBOURNE,630
1586,"1202/138 SPENCER STREET, MELBOURNE",-37.81744001,144.9537001,2,2,0,$750,2022-08-01,MELBOURNE,750
1587,"1202/138 SPENCER STREET, MELBOURNE",-37.81744001,144.9537001,2,2,0,$750,2022-08-01,MELBOURNE,750
1588,"4.3/16-18 BENNETTS LANE, MELBOURNE",-37.808946,144.967873,2,1,0,$360_per_week,2022-08-01,MELBOURNE,360
1589,"4.3/16-18 BENNETTS LANE, MELBOURNE",-37.808946,144.967873,2,1,0,$360_per_week,2022-08-01,MELBOURNE,360
1590,"4.3/16-18 BENNETTS LANE, MELBOURNE",-37.808946,144.967873,2,1,0,$360,2022-02-01,MELBOURNE,360
1591,"4.3/16-18 BENNETTS LANE, MELBOURNE",-37.808946,144.967873,2,1,0,$360_per_week,2022-02-01,MELBOURNE,360
1592,"4.3/16-18 BENNETTS LANE, MELBOURNE",-37.808946,144.967873,2,1,0,$375_per_week,2011-06-01,MELBOURNE,375
1593,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$380_per_week,2022-08-01,MELBOURNE,380
1594,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$380_per_week,2022-08-01,MELBOURNE,380
1595,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$380_per_week,2022-07-01,MELBOURNE,380
1596,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$380_per_week,2022-03-01,MELBOURNE,380
1597,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$380,2022-03-01,MELBOURNE,380
1598,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$380_per_week,2021-12-01,MELBOURNE,380
1599,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$380,2021-12-01,MELBOURNE,380
1600,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$450_per_week,2021-01-01,MELBOURNE,450
1601,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$620_per_week,2019-11-01,MELBOURNE,620
1602,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$590_per_week,2019-10-01,MELBOURNE,590
1603,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$620_per_week,2018-03-01,MELBOURNE,620
1604,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$610_per_week,2017-02-01,MELBOURNE,610
1605,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$600_per_week,2016-01-01,MELBOURNE,600
1606,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$495_per_week,2013-05-01,MELBOURNE,495
1607,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$520_pw,2012-03-01,MELBOURNE,520
1608,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$530_pw,2010-10-01,MELBOURNE,530
1609,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$530,2010-10-01,MELBOURNE,530
1610,"1303/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2,2,0,$530_pw,2010-08-01,MELBOURNE,530
1611,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$450_per_week,2022-08-01,MELBOURNE,450
1612,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$450_per_week,2022-08-01,MELBOURNE,450
1613,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$450_per_week,2022-02-01,MELBOURNE,450
1614,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$450,2022-02-01,MELBOURNE,450
1615,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$540,2019-07-01,MELBOURNE,540
1616,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$540_pw,2019-07-01,MELBOURNE,540
1617,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$530_pw,2019-01-01,MELBOURNE,530
1618,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$530,2019-01-01,MELBOURNE,530
1619,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$520,2017-07-01,MELBOURNE,520
1620,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$520_pw,2017-07-01,MELBOURNE,520
1621,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$510_pw,2016-07-01,MELBOURNE,510
1622,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_per_week,2016-04-01,MELBOURNE,500
1623,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_pw,2016-04-01,MELBOURNE,500
1624,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_per_week,2016-03-01,MELBOURNE,500
1625,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500,2015-12-01,MELBOURNE,500
1626,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_per_week,2015-03-01,MELBOURNE,500
1627,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500,2015-03-01,MELBOURNE,500
1628,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500,2015-02-01,MELBOURNE,500
1629,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_per_week,2015-02-01,MELBOURNE,500
1630,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_per_week,2014-02-01,MELBOURNE,500
1631,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_p.w.,2014-02-01,MELBOURNE,500
1632,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_pw,2014-02-01,MELBOURNE,500
1633,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_per_week,2014-01-01,MELBOURNE,500
1634,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_p.w.,2014-01-01,MELBOURNE,500
1635,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_pw,2014-01-01,MELBOURNE,500
1636,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$490_per_week,2013-12-01,MELBOURNE,490
1637,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$490_p.w.,2013-12-01,MELBOURNE,490
1638,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$490_pw,2013-12-01,MELBOURNE,490
1639,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$500_per_week,2013-02-01,MELBOURNE,500
1640,"305/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2,1,0,$480_per_week,2012-08-01,MELBOURNE,480
1641,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$525_per_week,2022-08-01,MELBOURNE,525
1642,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$525_per_week,2022-08-01,MELBOURNE,525
1643,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$525_per_week,2022-03-01,MELBOURNE,525
1644,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$525,2022-02-01,MELBOURNE,525
1645,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$620_per_week,2021-02-01,MELBOURNE,620
1646,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$595_per_week,2020-11-01,MELBOURNE,595
1647,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$590_per_week,2015-02-01,MELBOURNE,590
1648,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$595_per_week,2012-09-01,MELBOURNE,595
1649,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$595_per_week,2012-08-01,MELBOURNE,595
1650,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$600_per_week,2012-08-01,MELBOURNE,600
1651,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$610_per_week,2012-08-01,MELBOURNE,610
1652,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$595_per_week,2012-02-01,MELBOURNE,595
1653,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$595_per_week,2012-01-01,MELBOURNE,595
1654,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$580_p.w.,2010-07-01,MELBOURNE,580
1655,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$580_pw,2010-07-01,MELBOURNE,580
1656,"1809/200 SPENCER STREET, MELBOURNE",-37.8163783,144.9528947,2,2,1,$580_pw,2010-06-01,MELBOURNE,580
1657,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$390_per_week,2022-08-01,MELBOURNE,390
1658,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$390_per_week,2022-08-01,MELBOURNE,390
1659,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$390_per_week,2022-02-01,MELBOURNE,390
1660,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$390,2022-02-01,MELBOURNE,390
1661,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$425_per_week,2021-02-01,MELBOURNE,425
1662,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$425_per_week,2021-01-01,MELBOURNE,425
1663,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$390_per_week,2015-02-01,MELBOURNE,390
1664,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$370_pw,2011-05-01,MELBOURNE,370
1665,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$350_pw,2011-03-01,MELBOURNE,350
1666,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$350_pw,2009-07-01,MELBOURNE,350
1667,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$350_pw,2009-02-01,MELBOURNE,350
1668,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$350_pw,2007-12-01,MELBOURNE,350
1669,"4/35 VICTORIA STREET, MELBOURNE",-37.807197,144.966151,1,1,0,$350_p.w.,2007-12-01,MELBOURNE,350
1670,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$770_per_week,2022-08-01,MELBOURNE,770
1671,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$770_per_week,2022-08-01,MELBOURNE,770
1672,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$770_per_week,2022-02-01,MELBOURNE,770
1673,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$770,2022-02-01,MELBOURNE,770
1674,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$650_per_week,2021-05-01,MELBOURNE,650
1675,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$1030_per_week,2019-04-01,MELBOURNE,1030
1676,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$1030_per_week,2019-03-01,MELBOURNE,1030
1677,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$1050_per_week,2017-01-01,MELBOURNE,1050
1678,"6403/500 ELIZABETH STREET, MELBOURNE",-37.8072345,144.960246,3,2,1,$1100_per_week,2017-01-01,MELBOURNE,1100
1679,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$400_per_week,2022-08-01,MELBOURNE,400
1680,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$400_per_week,2022-08-01,MELBOURNE,400
1681,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$400_per_week,2022-02-01,MELBOURNE,400
1682,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$400,2022-02-01,MELBOURNE,400
1683,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$340_per_week,2021-08-01,MELBOURNE,340
1684,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$510_per_week,2020-07-01,MELBOURNE,510
1685,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$510_per_week,2020-04-01,MELBOURNE,510
1686,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$500_per_week,2018-02-01,MELBOURNE,500
1687,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$500_per_week,2017-08-01,MELBOURNE,500
1688,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$500_per_week,2016-03-01,MELBOURNE,500
1689,"3607/5 SUTHERLAND STREET, MELBOURNE",-37.8113855,144.9609182,1,1,0,$500_per_week,2015-03-01,MELBOURNE,500
1690,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$400_per_week,2022-08-01,MELBOURNE,400
1691,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$400_per_week,2022-08-01,MELBOURNE,400
1692,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$400_per_week,2022-02-01,MELBOURNE,400
1693,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$400,2022-02-01,MELBOURNE,400
1694,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$440_per_week,2016-12-01,MELBOURNE,440
1695,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$440_per_week,2016-11-01,MELBOURNE,440
1696,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$450_per_week,2015-10-01,MELBOURNE,450
1697,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$425_per_week,2010-10-01,MELBOURNE,425
1698,"53/287 EXHIBITION STREET, MELBOURNE",-37.809081,144.968908,1,1,0,$369_pw,2009-08-01,MELBOURNE,369
1699,"3407/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,2,2,0,$500_per_week,2022-08-01,MELBOURNE,500
1700,"3407/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,2,2,0,$500_per_week,2022-08-01,MELBOURNE,500
1701,"3407/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,2,2,0,$500,2022-02-01,MELBOURNE,500
1702,"3407/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,2,2,0,$500_per_week,2022-02-01,MELBOURNE,500
1703,"3407/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,2,2,0,$400_per_week,2020-12-01,MELBOURNE,400
1704,"3407/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,2,2,0,$660_per_week,2019-11-01,MELBOURNE,660
1705,"3407/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,2,2,0,$690_per_week,2019-11-01,MELBOURNE,690
1706,"2009/500 ELIZABETH STREET, MELBOURNE",-37.80723001,144.96025001,1,1,0,$400_per_week,2022-08-01,MELBOURNE,400
