,id,time,listing_type,price,property_type,area,building_area,land_area,bedrooms,bathrooms,carspaces,street_address,suburb,postcode,latitude,longitude,weekly_rent,SA2_CODE
4712,15991797,2022-07-18T15:59:16,Rent,$180_per_week,House,Darebin City Council - Greater Area,0.0,0.0,1.0,1.0,0,"20-22 Delta Avenue, Coburg North",COBURG NORTH,3058,-37.72136,144.9585,180,210031236.0
4713,15960986,2022-06-29T16:47:37,Rent,$570,Townhouse,Darebin City Council - Greater Area,0.0,0.0,3.0,1.0,0,"54A Sheffield Street, Coburg",COBURG,3058,-37.7471771,144.97108500000002,570,206011497.0
4714,15951547,2022-06-23T17:30:23,Rent,$330_Weekly,ApartmentUnitFlat,Darebin City Council - Greater Area,0.0,0.0,1.0,1.0,1,"214/19 Pentridge Boulevard, Coburg",COBURG,3058,-37.737606,144.9692,330,206011497.0
4715,13008792,2022-06-20T13:40:37,Rent,$370_Weekly,ApartmentUnitFlat,Darebin City Council - Greater Area,0.0,0.0,2.0,1.0,1,"7/9 Sheffield Street, Coburg",COBURG,3058,-37.74628,144.9667,370,206011497.0
4716,11529573,2022-05-31T13:56:22,Rent,$310_Weekly,ApartmentUnitFlat,Darebin City Council - Greater Area,0.0,0.0,2.0,1.0,1,"4/314 Sussex Street, Coburg North",COBURG NORTH,3058,-37.7183037,144.952087,310,210031236.0
4717,15738175,2022-02-21T08:10:11,Rent,$330,ApartmentUnitFlat,Darebin City Council - Greater Area,0.0,0.0,2.0,1.0,1,"5/76 The Grove, Coburg",COBURG,3058,-37.75267410000001,144.97473100000002,330,206011497.0
4718,15365850,2021-09-04T13:42:23,Rent,$310_Weekly,ApartmentUnitFlat,Darebin City Council - Greater Area,0.0,0.0,2.0,1.0,1,"11/5 Jessie Street, Coburg",COBURG,3058,-37.7542267,144.96051,310,206011498.0
4719,15320660,2021-08-12T15:03:36,Rent,$525,Townhouse,Darebin City Council - Greater Area,0.0,0.0,3.0,1.0,1,"3/33 Shaftsbury St., Coburg",COBURG,3058,-37.7513,144.953461,525,206011498.0
4720,14039302,2020-02-26T16:56:10,Rent,$525,Townhouse,Darebin City Council - Greater Area,0.0,0.0,3.0,1.0,1,"3/33 Shaftsbury Street, Coburg",COBURG,3058,-37.7513,144.953461,525,206011498.0
4721,13326633,2019-06-20T14:35:11,Rent,$350,House,Darebin City Council - Greater Area,0.0,0.0,2.0,1.0,1,"7 Claremont Street, Coburg North",COBURG NORTH,3058,-37.7330322,144.981171,350,210031236.0
4722,16062249,2022-08-29T15:48:22,Rent,$490_per_week,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"4/12 Nature Drive, Greenvale",GREENVALE,3059,-37.61353,144.889633,490,210051246.0
4723,16057128,2022-08-25T11:50:13,Rent,$700_per_week,House,Hume City Council - Greater Area,0.0,0.0,5.0,2.0,6,"1 Haddington Crescent, Greenvale",GREENVALE,3059,-37.652640000000005,144.888657,700,210051246.0
4724,16061682,2022-08-29T13:24:28,Rent,$510_pw,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"40 Lucy Crescent, Greenvale",GREENVALE,3059,-37.625705700000005,144.8803,510,210051246.0
4725,16059740,2022-08-26T14:46:51,Rent,$500_pw,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"1 Avisha Way, Greenvale",GREENVALE,3059,-37.6293373,144.880325,500,210051246.0
4726,16043247,2022-08-17T12:46:17,Rent,$750_pw,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,3,"60 Dunfermline Avenue, Greenvale",GREENVALE,3059,-37.651207,144.9068,750,210051246.0
4727,16053703,2022-08-23T15:30:43,Rent,$470_Per_Week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"5 Jonathan Street, Greenvale",GREENVALE,3059,-37.62961,144.881134,470,210051246.0
4728,16048285,2022-08-19T13:58:50,Rent,$670_pw,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"22 Wenlyan Drive, Greenvale",GREENVALE,3059,-37.6450653,144.876022,670,210051246.0
4729,16048284,2022-08-19T13:58:40,Rent,$670_pw,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"11 Wenlyan Drive, Greenvale",GREENVALE,3059,-37.6454468,144.87561000000002,670,210051246.0
4730,16039932,2022-08-15T17:46:36,Rent,$500_pw,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"2 Oban Court, Greenvale",GREENVALE,3059,-37.6461029,144.899323,500,210051246.0
4731,15979497,2022-07-11T14:36:16,Rent,$322_Per_Week,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"177B Greenvale Drive, Greenvale",GREENVALE,3059,-37.6474,144.89828500000002,322,210051246.0
4732,15960755,2022-06-29T16:00:39,Rent,650_PER_WEEK,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"4 Palmaston Drive, Greenvale",GREENVALE,3059,-37.64592,144.872467,650,210051246.0
4733,15442916,2021-10-11T17:00:14,Rent,$410.00,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,0,"10 Fluent Lane, Greenvale",GREENVALE,3059,-37.61552,144.889236,410,210051246.0
4734,16060249,2022-08-26T17:00:31,Rent,$480_pw,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"16 Adlington Avenue, Greenvale",GREENVALE,3059,-37.64549,144.884125,480,210051246.0
4735,13295778,2021-09-18T09:00:40,Rent,$435,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,Greenvale,GREENVALE,3059,-37.64549,144.884125,435,210051246.0
4736,13036167,2021-09-18T09:00:19,Rent,$450,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"31 Perugia Avenue, Greenvale",GREENVALE,3059,-37.6244278,144.886658,450,210051246.0
4737,13391088,2021-09-18T08:59:26,Rent,$450,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"31 Perugia Ave., Greenvale",GREENVALE,3059,-37.6244278,144.886658,450,210051246.0
4738,16034114,2022-08-11T13:10:11,Rent,$395_per_week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"1268 Sydney Road, Fawkner",FAWKNER,3060,-37.7015343,144.960526,395,210031237.0
4739,16041682,2022-08-16T15:26:52,Rent,$450.00_per_week_/_$1950.00_PCM,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,5,"18 Bungay Street, Fawkner",FAWKNER,3060,-37.69772,144.970856,450,210031237.0
4740,15915330,2022-06-02T12:04:31,Rent,$420,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"46 Mutton Road, Fawkner",FAWKNER,3060,-37.71209,144.968475,420,210031237.0
4741,16041322,2022-08-16T14:04:59,Rent,$450_Per_Week,Villa,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"2/19 Bruce Street, Fawkner",FAWKNER,3060,-37.710022,144.972046,450,210031237.0
4742,16032050,2022-08-10T13:25:51,Rent,$450_p/w_-_Bond_$1957,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"1A Lovely Street, Fawkner",FAWKNER,3060,-37.7008743,144.9634,450,210031237.0
4743,16030100,2022-08-09T14:46:58,Rent,$380_per_week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"61 McBryde Street, Fawkner",FAWKNER,3060,-37.71124,144.975311,380,210031237.0
4744,16024542,2022-08-05T11:05:42,Rent,$550.00_Per_week,Townhouse,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,1,"3a Boston Street, Fawkner",FAWKNER,3060,-37.7007828,144.96371499999998,550,210031237.0
4745,16062422,2022-08-29T16:30:52,Rent,$360.00_Per_Week,Townhouse,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"2/60 William Street, Fawkner",FAWKNER,3060,-37.7025871,144.96791100000002,360,210031237.0
4746,14358521,2022-08-16T13:40:40,Rent,$420.00,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,0,"8 Lowson Street, Fawkner",FAWKNER,3060,-37.69945,144.977432,420,210031237.0
4747,16041029,2022-08-16T12:49:33,Rent,$399_per_week,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"1/13 Wymlet street, Fawkner",FAWKNER,3060,-37.71316,144.965683,399,210031237.0
4748,16002189,2022-07-25T11:03:51,Rent,$350_per_week,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,3,"2/99 Major Road, Fawkner",FAWKNER,3060,-37.70713,144.96438600000002,350,210031237.0
4749,15963287,2022-06-30T16:50:56,Rent,$380,House,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1/21 Princess Street, Fawkner",FAWKNER,3060,-37.7183647,144.963791,380,210031237.0
4750,16058288,2022-08-25T16:58:25,Rent,$320_per_week,House,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"4/71 Lynch Road, Fawkner",FAWKNER,3060,-37.71191,144.969086,320,210031237.0
4751,16054326,2022-08-23T20:33:19,Rent,$460_PW_/_$1999_PCM,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,3,"34 Albert Street, Fawkner",FAWKNER,3060,-37.7180328,144.9681,460,210031237.0
4752,16050483,2022-08-22T12:44:32,Rent,$700_pw,House,Hume City Council - Greater Area,0.0,0.0,4.0,3.0,2,"5 Finucane Place, Fawkner",FAWKNER,3060,-37.69672,144.963654,700,210031237.0
4753,16038434,2022-08-15T12:02:26,Rent,$400.00_Per_Week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"153 McBryde Street, Fawkner",FAWKNER,3060,-37.70402,144.976776,400,210031237.0
4754,15119321,2022-08-12T13:36:20,Rent,$330,House,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"16/24-36 Lorne Street, Fawkner",FAWKNER,3060,-37.71437,144.975708,330,210031237.0
4755,15119207,2022-08-12T13:24:29,Rent,$330,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"12/24-36 Lorne Street, Fawkner",FAWKNER,3060,-37.7146759,144.975616,330,210031237.0
4756,16032501,2022-08-10T15:26:54,Rent,$400_per_week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"12 Claremont Street, Fawkner",FAWKNER,3060,-37.69838,144.975662,400,210031237.0
4757,16032052,2022-08-10T13:26:07,Rent,$310_PW_/_$1347_PCM,House,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"3/55 Major road, Fawkner",FAWKNER,3060,-37.70774,144.9699,310,210031237.0
4758,16030616,2022-08-09T16:30:51,Rent,$350_Per_Week,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"3/107-109 Anderson Road, Fawkner",FAWKNER,3060,-37.69591,144.967529,350,210031237.0
4759,15119008,2022-08-05T17:20:18,Rent,$310,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"6/24-36 Lorne Street, Fawkner",FAWKNER,3060,-37.7151756,144.975525,310,210031237.0
4760,16024721,2022-08-05T11:59:23,Rent,$380,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,0,"7 Argyle Street, Fawkner",FAWKNER,3060,-37.718235,144.97386200000005,380,210031237.0
4761,15119176,2022-08-04T12:29:34,Rent,$330,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"11/24-36 Lorne Street, Fawkner",FAWKNER,3060,-37.71478,144.975616,330,210031237.0
4762,16020738,2022-08-03T15:51:39,Rent,$410.00,Townhouse,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"14A Janice Court, Fawkner",FAWKNER,3060,-37.6911163,144.962357,410,210051243.0
4763,16000929,2022-07-22T15:50:18,Rent,$400pw/$1738pcm,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"19 Lanigan Street, Fawkner",FAWKNER,3060,-37.7012825,144.973557,400,210031237.0
4764,15994985,2022-07-19T21:54:45,Rent,$480,House,Hume City Council - Greater Area,200.0,350.0,3.0,2.0,3,"1/33 Elizabeth Street, Fawkner",FAWKNER,3060,-37.70423,144.973083,480,210031237.0
4765,13561947,2022-07-11T11:35:03,Rent,$450,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"27 Brian Street, Fawkner",FAWKNER,3060,-37.6948547,144.965591,450,210031237.0
4766,15938229,2022-06-16T13:51:55,Rent,$400_Per_Week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"5 Wurruk Street, Fawkner",FAWKNER,3060,-37.71288679999999,144.971451,400,210031237.0
4767,15921377,2022-06-06T17:25:03,Rent,$500,House,Hume City Council - Greater Area,250.0,400.0,4.0,2.0,4,"10 Dowding Close, Fawkner",FAWKNER,3060,-37.69711,144.96254,500,210031237.0
4768,15912117,2022-05-31T17:10:49,Rent,$550.00_pw,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,5,"26 Glynda Street, Fawkner",FAWKNER,3060,-37.6987,144.965729,550,210031237.0
4769,15119177,2022-05-18T18:28:14,Rent,$280,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"10/24-36 Lorne Street, Fawkner",FAWKNER,3060,-37.71485,144.975616,280,210031237.0
4770,15763724,2022-03-03T22:41:57,Rent,$595_per_week,Townhouse,Hume City Council - Greater Area,0.0,0.0,3.0,3.0,2,"1/1178 Sydney rd, Fawkner",FAWKNER,3060,-37.70942,144.96176100000002,595,210031237.0
4771,13093140,2019-04-10T09:19:20,Rent,$370_Per_Week,Townhouse,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"2/60 William Street, Fawkner",FAWKNER,3060,-37.7025681,144.967819,370,210031237.0
4772,16065991,2022-08-31T12:55:31,Rent,$380_per_week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,3,"33 Leighton Crescent, Fawkner",FAWKNER,3060,-37.694,144.9634,380,210031237.0
4773,14144234,2022-08-11T11:46:14,Rent,$390_per_week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,6,"8 Percy Street, Fawkner",FAWKNER,3060,-37.71123,144.974762,390,210031237.0
4774,15470783,2021-10-21T22:11:29,Rent,$400,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"11 Selola Crt., Fawkner",FAWKNER,3060,-37.69703,144.96778899999998,400,210031237.0
4775,14596191,2022-08-22T14:20:33,Rent,$400_Per_Week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"2 Epsom Court, Fawkner",FAWKNER,3060,-37.6986847,144.977432,400,210031237.0
4776,14726359,2022-07-19T15:21:07,Rent,$450_Weekly,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"4/85 Queens Parade, Fawkner",FAWKNER,3060,-37.71908,144.964813,450,210031237.0
4777,15376904,2022-06-24T08:41:13,Rent,$400,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"11 Selola Court, Fawkner",FAWKNER,3060,-37.69703,144.96778899999998,400,210031237.0
4778,15904028,2022-05-26T11:44:25,Rent,$380_Per_Week,Townhouse,Hume City Council - Greater Area,0.0,0.0,2.0,2.0,1,"6/1100 Sydney Road, Fawkner",FAWKNER,3060,-37.7153,144.962845,380,210031237.0
4779,15898725,2022-05-23T17:34:29,Rent,$380_Per_Week,Townhouse,Hume City Council - Greater Area,0.0,0.0,2.0,2.0,1,"7/1100 Sydney Road, Fawkner",FAWKNER,3060,-37.7153,144.962845,380,210031237.0
4780,16056729,2022-08-25T10:09:31,Rent,$380,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,2,"69 Mason Street, Campbellfield",CAMPBELLFIELD,3061,-37.67368,144.966324,380,210051243.0
4781,16057762,2022-08-25T14:56:21,Rent,$270_pw,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"12/1657-1659 Sydney Road, Campbellfield",CAMPBELLFIELD,3061,-37.6712761,144.9551,270,210051243.0
4782,16051384,2022-08-22T16:10:44,Rent,$490_per_week,House,Hume City Council - Greater Area,0.0,0.0,4.0,1.0,2,"1 Augusta Avenue, Campbellfield",CAMPBELLFIELD,3061,-37.67181,144.954666,490,210051243.0
4783,16017063,2022-08-02T11:17:36,Rent,$380_per_week,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"54 Sycamore Crescent, Campbellfield",CAMPBELLFIELD,3061,-37.67382,144.96254,380,210051243.0
4784,15956312,2022-06-27T16:54:35,Rent,$275_per_week,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,1,"11/13 Church Street, Campbellfield",CAMPBELLFIELD,3061,-37.6759148,144.959015,275,210051243.0
4785,16043898,2022-08-17T15:26:56,Rent,$550_per_week,House,Hume City Council - Greater Area,0.0,0.0,5.0,2.0,8,"7 Holly Court, Campbellfield",CAMPBELLFIELD,3061,-37.6770172,144.961929,550,210051243.0
4786,16030863,2022-08-09T17:32:32,Rent,$250_pw,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,0,"5/1657 Sydney Road, Campbellfield",CAMPBELLFIELD,3061,-37.6714058,144.955154,250,210051243.0
4787,15764255,2022-03-04T11:01:10,Rent,$500,AcreageSemiRural,Hume City Council - Greater Area,0.0,0.0,1.0,1.0,0,"250 Wildwood Road, Oaklands Junction",OAKLANDS JUNCTION,3063,-37.623470000000005,144.82074,500,210051246.0
4789,16049824,2022-08-22T10:08:01,Rent,$440_per_week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"92 Balmain Road, Mickleham",MICKLEHAM,3064,-37.5331764,144.9074,440,210051445.0
4790,16058547,2022-08-26T06:59:48,Rent,$440_per_week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"11 Fewster Circuit, Mickleham",MICKLEHAM,3064,-37.525322,144.899338,440,210051445.0
4791,15218603,2022-08-09T14:41:16,Rent,$400,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"7 Frankel road, Kalkallo",KALKALLO,3064,-37.5238152,144.959,400,210051445.0
4792,16024258,2022-08-05T09:43:31,Rent,$450,Townhouse,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,1,"1/3 Everglade Crescent, Roxburgh Park",ROXBURGH PARK,3064,-37.628315,144.916031,450,210051545.0
4793,16065083,2022-08-31T00:46:20,Rent,$475_per_week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"9 Tussock Road, Craigieburn",CRAIGIEBURN,3064,-37.5674,144.9108,475,210051542.0
4794,16064809,2022-08-30T16:58:50,Rent,$410,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"8/11 Troward Harvey Way, Craigieburn",CRAIGIEBURN,3064,-37.5761528,144.932266,410,210051442.0
4795,16064539,2022-08-30T15:54:32,Rent,$350,Townhouse,Hume City Council - Greater Area,0.0,0.0,2.0,2.0,1,"9/11 Troward Harvey Way, Craigieburn",CRAIGIEBURN,3064,-37.5761528,144.932266,350,210051442.0
4796,16064388,2022-08-30T15:22:24,Rent,$480_P/W_$2085_PCM,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"28 Prime Street, Mickleham",MICKLEHAM,3064,-37.5651245,144.89122,480,210051445.0
4797,15207342,2022-08-30T14:06:32,Rent,$450.00_pw,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"22 Brookvale Court, Roxburgh Park",ROXBURGH PARK,3064,-37.6125374,144.917419,450,210051545.0
4798,16063808,2022-08-30T13:07:58,Rent,$450,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"92 Gallantry Avenue, Craigieburn",CRAIGIEBURN,3064,-37.59433,144.889771,450,210051443.0
4799,16063627,2022-08-30T12:19:30,Rent,$450,House,Hume City Council - Greater Area,0.0,0.0,5.0,2.0,2,"6 Pascal Crescent, Kalkallo",KALKALLO,3064,-37.52902,144.95971699999998,450,210051445.0
4800,16063171,2022-08-30T10:26:53,Rent,$380,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"5/2-10 Creekwood drive, Craigieburn",CRAIGIEBURN,3064,-37.58701,144.934433,380,210051441.0
4801,16062881,2022-08-30T07:37:14,Rent,$410.00_PW_/_$1782.00_PCM,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"22 Flagstaff Loop, Craigieburn",CRAIGIEBURN,3064,-37.5847435,144.939133,410,210051442.0
4802,16062634,2022-08-29T17:12:55,Rent,$400_pw,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"10 Athol Street, Roxburgh Park",ROXBURGH PARK,3064,-37.61522,144.92893999999998,400,210051545.0
4803,16061250,2022-08-29T11:37:24,Rent,$470,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"11 Amberfield Street, Mickleham",MICKLEHAM,3064,-37.54221,144.90416000000002,470,210051445.0
4804,15448375,2022-08-29T09:46:58,Rent,$390,Townhouse,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"8 Ganges Road, Craigieburn",CRAIGIEBURN,3064,-37.58255,144.897644,390,210051543.0
4805,16060814,2022-08-29T09:38:27,Rent,$565,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"1 Canopy Way, Craigieburn",CRAIGIEBURN,3064,-37.571846,144.921143,565,210051442.0
4806,15824846,2022-08-26T16:30:22,Rent,$400,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"57 Docker Circuit, Mickleham",MICKLEHAM,3064,-37.5311546,144.895569,400,210051445.0
4807,15321703,2022-08-26T11:44:09,Rent,$465,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"54 Daybreak Vista, Mickleham",MICKLEHAM,3064,-37.5659752,144.891556,465,210051445.0
4808,16059017,2022-08-26T11:07:33,Rent,$450_per_week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"12 Selwood Road, Mickleham",MICKLEHAM,3064,-37.5417976,144.91236899999998,450,210051445.0
4809,16058814,2022-08-26T10:08:50,Rent,$580_Per_week_pw,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"8 Yucca Road, Kalkallo",KALKALLO,3064,-37.529438,144.959549,580,210051445.0
4810,16056498,2022-08-25T08:21:21,Rent,$400,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"31 Tucholsky Drive, Kalkallo",KALKALLO,3064,-37.5188179,144.95723,400,210051445.0
4811,16055862,2022-08-24T15:50:25,Rent,$430,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"4 Bringa Drive, Mickleham",MICKLEHAM,3064,-37.528717,144.902756,430,210051445.0
4812,16055856,2022-08-24T15:46:53,Rent,$380,House,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"25 Corymbia Street, Mickleham",MICKLEHAM,3064,-37.548317,144.892258,380,210051445.0
4813,16055160,2022-08-24T12:29:01,Rent,$430_per_week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"8 MORANG STREET, Mickleham",MICKLEHAM,3064,-37.526233700000006,144.90901200000002,430,210051445.0
4814,16054767,2022-08-24T10:44:32,Rent,$390,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"27 Tucholsky Drive, Kalkallo",KALKALLO,3064,-37.51887,144.956924,390,210051445.0
4815,14401073,2022-08-24T08:25:50,Rent,$420.00_per_week,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"21 Hollyhock Road, Craigieburn",CRAIGIEBURN,3064,-37.57145,144.896088,420,210051542.0
4816,10960322,2022-08-23T15:22:13,Rent,$350.00_per_week,Townhouse,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"30/29 Ardsley Circuit, Craigieburn",CRAIGIEBURN,3064,-37.5769958,144.928879,350,210051442.0
4817,9473178,2022-08-17T17:04:49,Rent,$375.00_per_week,Townhouse,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"28 Little Windrock Avenue, Craigieburn",CRAIGIEBURN,3064,-37.58867,144.915482,375,210051543.0
4818,15291343,2022-08-17T08:58:11,Rent,$420,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"23 Sesame Street, Mickleham",MICKLEHAM,3064,-37.5465965,144.890579,420,210051445.0
4819,12350953,2022-08-09T16:27:23,Rent,$430_Per_Week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"61 Bunting Crescent, Kalkallo",KALKALLO,3064,-37.5282478,144.964157,430,210051445.0
4820,15374296,2022-08-02T12:54:37,Rent,$370,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,1,"17 Kirkstead Grove, Craigieburn",CRAIGIEBURN,3064,-37.58437,144.9114,370,210051543.0
4821,16054526,2022-08-24T09:36:26,Rent,$480_PW_/_$2086_PCM,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"5 Penstemon Street, Craigieburn",CRAIGIEBURN,3064,-37.5681572,144.92283600000002,480,210051442.0
4822,16059827,2022-08-26T15:07:36,Rent,$450,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"20 Metro Avenue, Kalkallo",KALKALLO,3064,-37.52417,144.958527,450,210051445.0
4823,16059802,2022-08-26T15:02:18,Rent,$460,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"3 Prestige Drive, Kalkallo",KALKALLO,3064,-37.5251045,144.957962,460,210051445.0
4824,16058922,2022-08-26T10:40:40,Rent,$450,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"23 Sequoia Drive, Kalkallo",KALKALLO,3064,-37.53213,144.958023,450,210051445.0
4825,16058346,2022-08-25T17:17:47,Rent,$350_per_week,Townhouse,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"17 Huntington Drive, Craigieburn",CRAIGIEBURN,3064,-37.5742874,144.9176,350,210051442.0
4826,16057868,2022-08-25T15:18:29,Rent,$375_per_week,ApartmentUnitFlat,Hume City Council - Greater Area,0.0,0.0,3.0,1.0,1,"1/44 Spurr Street, Craigieburn",CRAIGIEBURN,3064,-37.59275,144.935547,375,210051441.0
4827,16053060,2022-08-23T12:40:32,Rent,$420_Per_Week,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"13 Viewmont Avenue, Craigieburn",CRAIGIEBURN,3064,-37.57145,144.91333,420,210051542.0
4828,16053054,2022-08-23T12:37:17,Rent,$400,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"9 Burwood Street, Mickleham",MICKLEHAM,3064,-37.5314064,144.905792,400,210051445.0
4829,16053025,2022-08-23T12:30:11,Rent,$480_per_week,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"14 Faston Road, Kalkallo",KALKALLO,3064,-37.5283661,144.964676,480,210051445.0
4830,16052987,2022-08-23T12:19:17,Rent,$480,House,Hume City Council - Greater Area,0.0,0.0,4.0,2.0,2,"18 Kangaroo Road, Craigieburn",CRAIGIEBURN,3064,-37.56852,144.90094,480,210051542.0
4831,16052776,2022-08-23T11:28:20,Rent,$350,House,Hume City Council - Greater Area,0.0,0.0,2.0,1.0,1,"25/8 Moresby Court, Craigieburn",CRAIGIEBURN,3064,-37.5927773,144.9057,350,210051543.0
4832,16052686,2022-08-23T11:05:47,Rent,$470,House,Hume City Council - Greater Area,0.0,0.0,3.0,2.0,2,"16 Vantage Boulevard, Craigieburn",CRAIGIEBURN,3064,-37.59296,144.894028,470,210051443.0
4833,16051692,2022-08-22T17:22:33,Rent,$380_weekly,House,Whittlesea City Council - Greater Area,86.0,256.0,3.0,2.0,2,"3 Hamlet Drive, Donnybrook",DONNYBROOK,3064,-37.5484238,144.965,380,209041225.0
