,Unnamed: 0,Unnamed: 0.2,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type,SA2_CODE
4737,4807,4807,4807,"1 MEYER STREET, DONALD",-36.367891,142.984855,3.0,1.0,1,$180_per_week,House,August 2012,3480,2012,8,DONALD,180,House,215031400
4738,4808,4808,4808,"12 ROBERTSWOOD CLOSE, DONCASTER EAST",-37.769473,145.167202,4.0,3.0,3,$650_per_week,Available Now,October 2012,3109,2012,10,EAST,650,Other,207021424
4739,4809,4809,4809,"12 ROBERTSWOOD CLOSE, DONCASTER EAST",-37.769473,145.167202,4.0,3.0,3,$750_pw,Available Now,September 2012,3109,2012,9,EAST,750,Other,207021424
4740,4810,4810,4810,"59A PAULA CRESCENT, DONCASTER EAST",-37.800005,145.1689562,3.0,1.0,1,$300_per_week,Rental_residential,August 2012,3109,2012,8,EAST,300,Other,207021425
4741,4811,4811,4811,"59A PAULA CRESCENT, DONCASTER EAST",-37.800005,145.1689562,3.0,1.0,1,$300_per_week,Rental_residential,July 2012,3109,2012,7,EAST,300,Other,207021425
4742,4812,4812,4812,"6 ALTONA COURT, DONCASTER EAST",-37.789316,145.144647,3.0,2.0,2,$600_per_week,House,November 2012,3109,2012,11,EAST,600,House,207021425
4743,4813,4813,4813,"6 ALTONA COURT, DONCASTER EAST",-37.789316,145.144647,3.0,2.0,2,$600_per_week,House,October 2012,3109,2012,10,EAST,600,House,207021425
4744,4814,4814,4814,"5/6 WOORARRA AVENUE, DONCASTER EAST",-37.78367,145.16667,2.0,1.0,1,$330_per_week,none,January 2012,3109,2012,1,EAST,330,Other,207021424
4745,4815,4815,4815,"3/17 CALVIN CRESCENT, DONCASTER EAST",-37.792037,145.148087,3.0,2.0,2,$460_per_week,Rental_residential,June 2012,3109,2012,6,EAST,460,Other,207021425
4746,4816,4816,4816,"3/17 CALVIN CRESCENT, DONCASTER EAST",-37.792037,145.148087,3.0,2.0,2,$460_per_week,Rental_residential,May 2012,3109,2012,5,EAST,460,Other,207021425
4747,4817,4817,4817,"41 MCKENZIE STREET, DONCASTER EAST",-37.782646,145.170545,3.0,1.0,2,$440_per_week,House,June 2012,3109,2012,6,EAST,440,House,207021424
4748,4818,4818,4818,"41 MCKENZIE STREET, DONCASTER EAST",-37.782646,145.170545,3.0,1.0,2,$440_per_week,House,May 2012,3109,2012,5,EAST,440,House,207021424
4749,4819,4819,4819,"3 THOMAS STREET, DONCASTER EAST",-37.796491,145.161325,3.0,1.0,2,$360_per_week,House,July 2012,3109,2012,7,EAST,360,House,207021425
4750,4820,4820,4820,"3 THOMAS STREET, DONCASTER EAST",-37.796491,145.161325,3.0,1.0,2,$360_per_week,House,June 2012,3109,2012,6,EAST,360,House,207021425
4751,4821,4821,4821,"3 THOMAS STREET, DONCASTER EAST",-37.796491,145.161325,3.0,1.0,2,$335_per_week,House,March 2012,3109,2012,3,EAST,335,House,207021425
4752,4822,4822,4822,"3 THOMAS STREET, DONCASTER EAST",-37.796491,145.161325,3.0,1.0,2,$335_per_week,House,February 2012,3109,2012,2,EAST,335,House,207021425
4753,4823,4823,4823,"52 TRISTANIA STREET, DONCASTER EAST",-37.793693,145.147945,3.0,1.0,1,$360_per_week,House,July 2012,3109,2012,7,EAST,360,House,207021425
4754,4824,4824,4824,"6 MORINDA CRESCENT, DONCASTER EAST",-37.790007,145.151353,3.0,1.0,1,$360_per_week,House,June 2012,3109,2012,6,EAST,360,House,207021425
4755,4825,4825,4825,"6 MORINDA CRESCENT, DONCASTER EAST",-37.790007,145.151353,3.0,1.0,1,$370_per_week,House,May 2012,3109,2012,5,EAST,370,House,207021425
4756,4826,4826,4826,"6 MORINDA CRESCENT, DONCASTER EAST",-37.790007,145.151353,3.0,1.0,1,$370_per_week,House,April 2012,3109,2012,4,EAST,370,House,207021425
4757,4827,4827,4827,"6 MORINDA CRESCENT, DONCASTER EAST",-37.790007,145.151353,3.0,1.0,1,$370_per_week,House,March 2012,3109,2012,3,EAST,370,House,207021425
4758,4828,4828,4828,"3/1056 DONCASTER ROAD, DONCASTER EAST",-37.79003,145.165379,3.0,2.0,2,$465_per_week,Townhouse,November 2012,3109,2012,11,EAST,465,House,207021425
4759,4829,4829,4829,"3/1056 DONCASTER ROAD, DONCASTER EAST",-37.79003,145.165379,3.0,2.0,2,$475_pw,Townhouse,November 2012,3109,2012,11,EAST,475,House,207021425
4760,4830,4830,4830,"3/1056 DONCASTER ROAD, DONCASTER EAST",-37.79003,145.165379,3.0,2.0,2,$465_per_week,Townhouse,October 2012,3109,2012,10,EAST,465,House,207021425
4761,4831,4831,4831,"8 BARTON STREET, DONCASTER EAST",-37.77987,145.156613,3.0,1.0,1,$355_per_week,House,December 2012,3109,2012,12,EAST,355,House,207021424
4762,4832,4832,4832,"8 BARTON STREET, DONCASTER EAST",-37.77987,145.156613,3.0,1.0,1,$360_per_week,House,December 2012,3109,2012,12,EAST,360,House,207021424
4763,4833,4833,4833,"8 BARTON STREET, DONCASTER EAST",-37.77987,145.156613,3.0,1.0,1,$360_per_week,House,November 2012,3109,2012,11,EAST,360,House,207021424
4764,4834,4834,4834,"14/1 BELLEVUE AVENUE, DONCASTER EAST",-37.782366,145.164509,2.0,1.0,1,$380_per_week,Townhouse,August 2012,3109,2012,8,EAST,380,House,207021424
4765,4835,4835,4835,"14/1 BELLEVUE AVENUE, DONCASTER EAST",-37.782366,145.164509,2.0,1.0,1,$380_per_week,Townhouse,February 2012,3109,2012,2,EAST,380,House,207021424
4766,4836,4836,4836,"19/18 PETER STREET, DONCASTER EAST",-37.796422,145.146661,3.0,2.0,2,$400,Rental_residential,April 2012,3109,2012,4,EAST,400,Other,207021425
4767,4837,4837,4837,"19/18 PETER STREET, DONCASTER EAST",-37.796422,145.146661,3.0,2.0,2,$400_pw,Rental_residential,March 2012,3109,2012,3,EAST,400,Other,207021425
4768,4838,4838,4838,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3.0,2.0,1,$440_per_week,Rental_residential,September 2012,3109,2012,9,EAST,440,Other,207021425
4769,4839,4839,4839,"3 HARRY STREET, DONCASTER EAST",-37.794303,145.164725,4.0,2.0,0,$485_per_week,none,December 2012,3109,2012,12,EAST,485,Other,207021425
4770,4840,4840,4840,"21/243 BLACKBURN ROAD, DONCASTER EAST",-37.782033,145.162828,2.0,1.0,2,$360_per_week,none,May 2012,3109,2012,5,EAST,360,Other,207021424
4771,4841,4841,4841,"4 MAGGS STREET, DONCASTER EAST",-37.793827,145.16189,3.0,1.0,0,$340_per_week,House,January 2012,3109,2012,1,EAST,340,House,207021425
4772,4842,4842,4842,"1/2 BULLEN STREET, DONCASTER EAST",-37.789335,145.150024,3.0,2.0,2,$450_pw,House,December 2012,3109,2012,12,EAST,450,House,207021425
4773,4843,4843,4843,"1/2 BULLEN STREET, DONCASTER EAST",-37.789335,145.150024,3.0,2.0,2,$450_pw,House,November 2012,3109,2012,11,EAST,450,House,207021425
4774,4844,4844,4844,"1/2 BULLEN STREET, DONCASTER EAST",-37.789335,145.150024,3.0,2.0,2,$500_pw,House,November 2012,3109,2012,11,EAST,500,House,207021425
4775,4845,4845,4845,"1/217 BLACKBURN ROAD, DONCASTER EAST",-37.7849139,145.1625174,3.0,2.0,1,$420_per_week,Townhouse,September 2012,3109,2012,9,EAST,420,House,207021425
4776,4846,4846,4846,"1/217 BLACKBURN ROAD, DONCASTER EAST",-37.7849139,145.1625174,3.0,2.0,1,$420_pw,Townhouse,August 2012,3109,2012,8,EAST,420,House,207021425
4777,4847,4847,4847,"2/25 ROGER STREET, DONCASTER EAST",-37.792729,145.157921,3.0,1.0,2,$370_per_week,Townhouse,March 2012,3109,2012,3,EAST,370,House,207021425
4778,4848,4848,4848,"2/25 ROGER STREET, DONCASTER EAST",-37.792729,145.157921,3.0,1.0,2,$420_per_week,Townhouse,March 2012,3109,2012,3,EAST,420,House,207021425
4779,4849,4849,4849,"21 MARIANNE WAY, DONCASTER",-37.776471,145.109919,4.0,3.0,3,$750_per_week,none,January 2012,3108,2012,1,DONCASTER,750,Other,207021157
4780,4850,4850,4850,"37 WETHERBY ROAD, DONCASTER",-37.7901748,145.1429984,5.0,5.0,2,$360_per_week,House,July 2012,3108,2012,7,DONCASTER,360,House,207021157
4781,4851,4851,4851,"37 WETHERBY ROAD, DONCASTER",-37.7901748,145.1429984,5.0,5.0,2,$360_per_week,House,June 2012,3108,2012,6,DONCASTER,360,House,207021157
4782,4852,4852,4852,"3/303 GEORGE STREET, DONCASTER",-37.777933,145.129787,3.0,1.0,3,$340_pw,Available Now,January 2012,3108,2012,1,DONCASTER,340,Other,207021157
4783,4853,4853,4853,"13/10-16 WETHERBY ROAD, DONCASTER",-37.788254,145.143261,1.0,1.0,1,$240_per_week,Unit,December 2012,3108,2012,12,DONCASTER,240,Apartment,207021157
4784,4854,4854,4854,"13/10-16 WETHERBY ROAD, DONCASTER",-37.788254,145.143261,1.0,1.0,1,$240_p.w.,Unit,November 2012,3108,2012,11,DONCASTER,240,Apartment,207021157
4785,4855,4855,4855,"404/632-640 DONCASTER ROAD, DONCASTER",-37.7879,145.126391,1.0,1.0,1,$340,Unit,May 2012,3108,2012,5,DONCASTER,340,Apartment,207021157
4786,4856,4856,4856,"404/632-640 DONCASTER ROAD, DONCASTER",-37.7879,145.126391,1.0,1.0,1,$350_per_week,Unit,May 2012,3108,2012,5,DONCASTER,350,Apartment,207021157
4787,4857,4857,4857,"805/91 TRAM ROAD, DONCASTER",-37.789211,145.124913,2.0,2.0,1,$500_pw,none,August 2012,3108,2012,8,DONCASTER,500,Other,207021157
4788,4858,4858,4858,"7 MARILYN STREET, DONCASTER",-37.773604,145.105904,3.0,1.0,1,$370_per_week,Rental_residential,December 2012,3108,2012,12,DONCASTER,370,Other,207021157
4789,4859,4859,4859,"22 WINTERS WAY, DONCASTER",-37.779056,145.110352,2.0,1.0,1,$340_per_week,none,May 2012,3108,2012,5,DONCASTER,340,Other,207021157
4790,4860,4860,4860,"22 WINTERS WAY, DONCASTER",-37.779056,145.110352,2.0,1.0,1,$340,none,March 2012,3108,2012,3,DONCASTER,340,Other,207021157
4791,4861,4861,4861,"22 WINTERS WAY, DONCASTER",-37.779056,145.110352,2.0,1.0,1,$340_pw,none,February 2012,3108,2012,2,DONCASTER,340,Other,207021157
4792,4862,4862,4862,"601/632 DONCASTER ROAD, DONCASTER",-37.7879,145.126391,2.0,2.0,1,$400,Rental_residential,November 2012,3108,2012,11,DONCASTER,400,Other,207021157
4793,4863,4863,4863,"601/632 DONCASTER ROAD, DONCASTER",-37.7879,145.126391,2.0,2.0,1,$400,Rental_residential,July 2012,3108,2012,7,DONCASTER,400,Other,207021157
4794,4864,4864,4864,"25 SAXON STREET, DONCASTER",-37.781819,145.128223,4.0,2.0,2,$550,House,January 2012,3108,2012,1,DONCASTER,550,House,207021157
4795,4865,4865,4865,"10/1-5 RATHMULLEN QUADRANT, DONCASTER",-37.785191,145.121325,2.0,1.0,1,$250_per_week,none,August 2012,3108,2012,8,DONCASTER,250,Other,207021157
4796,4866,4866,4866,"33 AMBROSE STREET, DONCASTER",-37.781731,145.138546,3.0,1.0,1,$390,Available Now,March 2012,3108,2012,3,DONCASTER,390,Other,207021157
4797,4867,4867,4867,"17 HANKE ROAD, DONCASTER",-37.791188,145.124557,3.0,1.0,1,$375,House,February 2012,3108,2012,2,DONCASTER,375,House,207021157
4798,4868,4868,4868,"7/1-5 RATHMULLEN QUADRANT, DONCASTER",-37.784997,145.121473,2.0,1.0,1,$260_per_week,none,August 2012,3108,2012,8,DONCASTER,260,Other,207021157
4799,4869,4869,4869,"6 HENRY STREET, DONCASTER",-37.775258,145.127609,3.0,2.0,2,$525_per_week,House,November 2012,3108,2012,11,DONCASTER,525,House,207021157
4800,4870,4870,4870,"2/32 CLAY DRIVE, DONCASTER",-37.790114,145.127854,3.0,3.0,2,$480_per_week,Townhouse,October 2012,3108,2012,10,DONCASTER,480,House,207021157
4801,4871,4871,4871,"2/32 CLAY DRIVE, DONCASTER",-37.790114,145.127854,3.0,3.0,2,$480_per_week,Townhouse,September 2012,3108,2012,9,DONCASTER,480,House,207021157
4802,4872,4872,4872,"15 EILDON STREET, DONCASTER",-37.794403,145.123852,3.0,1.0,1,$450_per_week,House,December 2012,3108,2012,12,DONCASTER,450,House,207021157
4803,4873,4873,4873,"12 HARCOURT STREET, DONCASTER",-37.789867,145.111815,4.0,2.0,2,$470_per_week,House,September 2012,3108,2012,9,DONCASTER,470,House,207021157
4804,4874,4874,4874,"12 HARCOURT STREET, DONCASTER",-37.789867,145.111815,4.0,2.0,2,$490,House,July 2012,3108,2012,7,DONCASTER,490,House,207021157
4805,4875,4875,4875,"11/18 LENNON STREET, PARKVILLE",-37.78638,144.940903,1.0,1.0,1,$240_per_week,none,January 2012,3052,2012,1,PARKVILLE,240,Other,206041124
4806,4876,4876,4876,"137 PARK DRIVE, PARKVILLE",-37.794631,144.955142,3.0,2.0,1,$800_pw,House,April 2012,3052,2012,4,PARKVILLE,800,House,206041124
4807,4877,4877,4877,"11/54 THE AVENUE, PARKVILLE",-37.786719,144.957189,3.0,1.0,1,$495_pw,Townhouse,January 2012,3052,2012,1,PARKVILLE,495,House,206041124
4808,4878,4878,4878,"163 SMITH ROAD, PARWAN",-37.6895561,144.422974,4.0,2.0,4,$590_Weekly,House,December 2012,3340,2012,12,PARWAN,590,House,213041353
4809,4879,4879,4879,"28 PARWAN ROAD, PARWAN",-37.688172,144.436465,3.0,1.0,0,$255_Weekly,House,December 2012,3340,2012,12,PARWAN,255,House,213041353
4810,4880,4880,4880,"39 PARWAN ROAD, PARWAN",-37.689141,144.437193,3.0,1.0,0,$310_Weekly,House,November 2012,3340,2012,11,PARWAN,310,House,213041353
4811,4881,4881,4881,"2/220 BOUNDARY ROAD, PASCOE VALE",-37.71658,144.940424,2.0,1.0,1,$250_per_week,Rental_residential,August 2012,3044,2012,8,VALE,250,Other,210031538
4812,4882,4882,4882,"2/220 BOUNDARY ROAD, PASCOE VALE",-37.71658,144.940424,2.0,1.0,1,$250,Rental_residential,July 2012,3044,2012,7,VALE,250,Other,210031538
4813,4883,4883,4883,"3/8 BRISTOL ROAD, PASCOE VALE",-37.716007,144.939371,2.0,1.0,1,$280_per_week,Rental_residential,February 2012,3044,2012,2,VALE,280,Other,210031538
4814,4884,4884,4884,"3/8 BRISTOL ROAD, PASCOE VALE",-37.716007,144.939371,2.0,1.0,1,$275_per_week,Rental_residential,February 2012,3044,2012,2,VALE,275,Other,210031538
4815,4885,4885,4885,"16 / 22-26 PASCOE STREET, PASCOE VALE",-37.716074,144.933923,3.0,2.0,1,$400_pw,none,June 2012,3044,2012,6,VALE,400,Other,210031538
4816,4886,4886,4886,"2/353 GAFFNEY STREET, PASCOE VALE",-37.731727,144.937431,2.0,1.0,1,$395_per_week,Townhouse,April 2012,3044,2012,4,VALE,395,House,210031538
4817,4887,4887,4887,"2/353 GAFFNEY ST, PASCOE VALE",-37.731727,144.937431,2.0,1.0,1,$395_Weekly,Townhouse,April 2012,3044,2012,4,VALE,395,House,210031538
4818,4888,4888,4888,"1/7 FARRINGDON STREET, PASCOE VALE",-37.727409,144.92598,2.0,1.0,1,$375_pw,Townhouse,December 2012,3044,2012,12,VALE,375,House,210031537
4819,4889,4889,4889,"7 ROSE STREET, PASCOE VALE",-37.716432,144.942708,3.0,1.0,3,$330_pw,House,May 2012,3044,2012,5,VALE,330,House,210031538
4820,4890,4890,4890,"1/25 DEVON ROAD, PASCOE VALE",-37.721912,144.925604,3.0,2.0,1,$400_pw,Townhouse,July 2012,3044,2012,7,VALE,400,House,210031538
4821,4891,4891,4891,"12 WARATAH STREET, PASCOE VALE",-37.734236,144.947099,3.0,1.0,2,$450_pw,House,March 2012,3044,2012,3,VALE,450,House,210031538
4822,4892,4892,4892,"3/20 RAILWAY PARADE, PASCOE VALE",-37.728779,144.928394,2.0,1.0,1,$350_pw,Rental_residential,June 2012,3044,2012,6,VALE,350,Other,210031538
4823,4893,4893,4893,"2/424 GAFFNEY STREET, PASCOE VALE",-37.730344,144.929521,2.0,1.0,1,$280_pw,Rental_residential,May 2012,3044,2012,5,VALE,280,Other,210031538
4824,4894,4894,4894,"2/301 GAFFNEY STREET, PASCOE VALE",-37.732264,144.942894,2.0,1.0,1,$420_per_week,Townhouse,August 2012,3044,2012,8,VALE,420,House,210031538
4825,4895,4895,4895,"2/301 GAFFNEY STREET, PASCOE VALE",-37.732264,144.942894,2.0,1.0,1,$510_per_week,Townhouse,June 2012,3044,2012,6,VALE,510,House,210031538
4826,4896,4896,4896,"4/100 NORTHUMBERLAND RD, PASCOE VALE",-37.720974,144.93304,2.0,1.0,1,$341_Weekly,Unit,September 2012,3044,2012,9,VALE,341,Apartment,210031538
4827,4897,4897,4897,"6/14 PASCOE STREET, PASCOE VALE",-37.716149,144.934625,2.0,1.0,1,$260_pw,Townhouse,September 2012,3044,2012,9,VALE,260,House,210031538
4828,4898,4898,4898,"224 BOUNDARY ROAD, PASCOE VALE",-37.716667,144.939999,4.0,2.0,2,$350_pw,House,January 2012,3044,2012,1,VALE,350,House,210031538
4829,4899,4899,4899,"2/11 CALLANDER ROAD, PASCOE VALE",-37.718986,144.930046,2.0,1.0,1,$290,Available Now,April 2012,3044,2012,4,VALE,290,Other,210031538
4830,4900,4900,4900,"1/142 DERBY ST, PASCOE VALE",-37.724397,144.947541,3.0,1.0,2,$400_Weekly,none,July 2012,3044,2012,7,VALE,400,Other,210031538
4831,4901,4901,4901,"10/12 SURREY STREET, PASCOE VALE",-37.726531,144.94898,2.0,1.0,1,$240_pw,none,December 2012,3044,2012,12,VALE,240,Other,210031538
4832,4902,4902,4902,"10/12 SURREY STREET, PASCOE VALE",-37.726531,144.94898,2.0,1.0,1,$300_pw,none,October 2012,3044,2012,10,VALE,300,Other,210031538
4833,4903,4903,4903,"10/12 SURREY STREET, PASCOE VALE",-37.726531,144.94898,2.0,1.0,1,$300_pw,none,July 2012,3044,2012,7,VALE,300,Other,210031538
4834,4904,4904,4904,"3/29 CARINGA STREET, PASCOE VALE",-37.716335,144.948721,1.0,1.0,1,$210_per_week,Rental_residential,June 2012,3044,2012,6,VALE,210,Other,210031538
4835,4905,4905,4905,"1/39 DANIN STREET, PASCOE VALE",-37.72341,144.928325,3.0,1.0,2,$370_pw,Rental_residential,January 2012,3044,2012,1,VALE,370,Other,210031538
4836,4906,4906,4906,"3/11A KITCHENER ROAD, PASCOE VALE",-37.718469,144.937853,2.0,1.0,1,$325_pw,Rental_residential,November 2012,3044,2012,11,VALE,325,Other,210031538
4837,4907,4907,4907,"3/11A KITCHENER ROAD, PASCOE VALE",-37.718469,144.937853,2.0,1.0,1,$325_pw,Rental_residential,October 2012,3044,2012,10,VALE,325,Other,210031538
4838,4908,4908,4908,"3/11A KITCHENER ROAD, PASCOE VALE",-37.718469,144.937853,2.0,1.0,1,$325_pw,Rental_residential,September 2012,3044,2012,9,VALE,325,Other,210031538
4839,4909,4909,4909,"3 WILLIAM SALTHOUSE WAY, PATTERSON LAKES",-38.053395,145.142078,5.0,3.0,3,$450_pw,House,January 2012,3197,2012,1,LAKES,450,House,208031185
4840,4910,4910,4910,"8/68 GLADESVILLE BOULEVARD, PATTERSON LAKES",-38.063854,145.143493,3.0,2.0,2,$380_Weekly,none,November 2012,3197,2012,11,LAKES,380,Other,208031185
4841,4911,4911,4911,"5/51-57 GLADESVILLE BOULEVARD, PATTERSON LAKES",-38.067328,145.145369,3.0,1.0,1,$320_p.w.,Townhouse,November 2012,3197,2012,11,LAKES,320,House,208031185
4842,4912,4912,4912,"2/116 MAIN ROAD, PAYNESVILLE",-37.909022,147.720882,2.0,1.0,1,$185_Weekly,House,September 2012,3880,2012,9,PAYNESVILLE,185,House,205021086
4843,4913,4913,4913,"18 CUMMING STREET, PAYNESVILLE",-37.9106,147.719122,3.0,1.0,1,$300_pw,House,July 2012,3880,2012,7,PAYNESVILLE,300,House,205021086
4844,4914,4914,4914,"18 CUMMING STREET, PAYNESVILLE",-37.9106,147.719122,3.0,1.0,1,$300_per_week,House,June 2012,3880,2012,6,PAYNESVILLE,300,House,205021086
4845,4915,4915,4915,"58 MAIN ROAD, PAYNESVILLE",-37.727893,145.112085,3.0,1.0,1,$250_per_week,House,April 2012,3880,2012,4,PAYNESVILLE,250,House,209011202
4846,4916,4916,4916,"82 NEWLANDS DRIVE, PAYNESVILLE",-37.916571,147.709911,4.0,2.0,1,$350_Weekly,House,September 2012,3880,2012,9,PAYNESVILLE,350,House,205021086
4847,4917,4917,4917,"82 NEWLANDS DRIVE, PAYNESVILLE",-37.916571,147.709911,4.0,2.0,1,$350_Weekly,House,July 2012,3880,2012,7,PAYNESVILLE,350,House,205021086
4848,4918,4918,4918,"82 NEWLANDS DRIVE, PAYNESVILLE",-37.916571,147.709911,4.0,2.0,1,$350_per_week,House,May 2012,3880,2012,5,PAYNESVILLE,350,House,205021086
4849,4919,4919,4919,"82 NEWLANDS DRIVE, PAYNESVILLE",-37.916571,147.709911,4.0,2.0,1,$350_pw,House,April 2012,3880,2012,4,PAYNESVILLE,350,House,205021086
4850,4920,4920,4920,"13 TERRY STREET, PEARCEDALE",-38.205172,145.23338,3.0,1.0,1,$290_per_week,House,January 2012,3912,2012,1,PEARCEDALE,290,House,212031308
4851,4921,4921,4921,"1 CHARLES DRIVE, PEARCEDALE",-38.206711,145.235638,3.0,1.0,2,$380_per_week,House,July 2012,3912,2012,7,PEARCEDALE,380,House,212031308
4852,4922,4922,4922,"44 PEARCEDALE ROAD, PEARCEDALE",-38.205888,145.234825,3.0,1.0,3,$360_per_week,none,August 2012,3912,2012,8,PEARCEDALE,360,Other,212031308
4853,4923,4923,4923,"44 PEARCEDALE ROAD, PEARCEDALE",-38.205888,145.234825,3.0,1.0,3,$360_per_week,none,May 2012,3912,2012,5,PEARCEDALE,360,Other,212031308
4854,4924,4924,4924,"198 TYLERS ROAD, PEARSONDALE",-38.133355,147.041409,3.0,1.0,1,$325,House,January 2012,3851,2012,1,PEARSONDALE,325,House,205051100
4855,4925,4925,4925,"17 BURCHETT STREET, PENSHURST",-37.87709,142.286687,2.0,1.0,1,$135,none,November 2012,3289,2012,11,PENSHURST,135,Other,217011423
4856,4926,4926,4926,"18 HAMILTON STREET, PETERBOROUGH",-38.605045,142.876468,3.0,2.0,0,$300_Weekly,House,July 2012,3270,2012,7,PETERBOROUGH,300,House,217041477
4857,4927,4927,4927,"10 NEWFIELD STREET, PETERBOROUGH",-38.597099,142.875352,2.0,2.0,1,$220_per_week,House,January 2012,3270,2012,1,PETERBOROUGH,220,House,217041477
4858,4928,4928,4928,"542 SLEEMANS ROAD, PICOLA",-35.937599,145.159264,3.0,1.0,2,$170_pw,House,April 2012,3639,2012,4,PICOLA,170,House,216021413
4859,4929,4929,4929,"505 PINE LODGE SOUTH ROAD, PINE LODGE",-36.38243101,145.531635,3.0,2.0,0,$250_per_week,House,September 2012,3631,2012,9,LODGE,250,House,216031418
4860,4930,4930,4930,"34 SONIA CRESCENT, PIONEER BAY",-38.380164,145.549911,3.0,1.0,0,$190_pw,House,October 2012,3984,2012,10,BAY,190,House,205031093
4861,4931,4931,4931,"9 BEACH BOULEVARD, PIONEER BAY",-38.379952,145.54586,3.0,2.0,1,$250_per_week,House,August 2012,3984,2012,8,BAY,250,House,205031093
4862,4932,4932,4932,"9 BEACH BOULEVARD, PIONEER BAY",-38.379952,145.54586,3.0,2.0,1,$300,House,July 2012,3984,2012,7,BAY,300,House,205031093
4863,4933,4933,4933,"24 KALLAY DRIVE, PIONEER BAY",-38.381677,145.549547,3.0,2.0,2,$230_pw,House,June 2012,3984,2012,6,BAY,230,House,205031093
4864,4934,4934,4934,"50 SONIA CRESCENT, PIONEER BAY",-38.379958,145.54836,2.0,1.0,1,$210_pw,House,October 2012,3984,2012,10,BAY,210,House,205031093
4865,4935,4935,4935,"34 KALLAY DRIVE, PIONEER BAY",-38.3813359,145.5486274,3.0,2.0,2,$250_per_week,House,September 2012,3984,2012,9,BAY,250,House,205031093
4866,4936,4936,4936,"34 KALLAY DRIVE, PIONEER BAY",-38.3813359,145.5486274,3.0,2.0,2,$270,House,March 2012,3984,2012,3,BAY,270,House,205031093
4867,4937,4937,4937,"49 KALLAY DRIVE, PIONEER BAY",-38.381033,145.54743,3.0,1.0,1,$250,House,January 2012,3984,2012,1,BAY,250,House,205031093
4868,4938,4938,4938,"65 KALLAY DRIVE, PIONEER BAY",-38.380747,145.545861,4.0,2.0,2,$200_pw,Rental_residential,October 2012,3984,2012,10,BAY,200,Other,205031093
4869,4939,4939,4939,"43 KALLAY DRIVE, PIONEER BAY",-38.381011,145.547963,3.0,1.0,2,$240_pw,House,May 2012,3984,2012,5,BAY,240,House,205031093
4870,4940,4940,4940,"53 SONIA CRESCENT, PIONEER BAY",-38.37949,145.548285,3.0,1.0,2,$230,House,January 2012,3984,2012,1,BAY,230,House,205031093
4871,4941,4941,4941,"3 WHITING STREET, PIONEER BAY",-38.380517,145.546543,3.0,2.0,2,$250_per_week,none,July 2012,3984,2012,7,BAY,250,Other,205031093
4872,4942,4942,4942,"51 SONIA CRESCENT, PIONEER BAY",-38.379593,145.548438,3.0,2.0,2,$270,House,March 2012,3984,2012,3,BAY,270,House,205031093
4873,4943,4943,4943,"68 KALLAY DRIVE, PIONEER BAY",-38.381177,145.545713,3.0,1.0,0,$240_pw,House,June 2012,3984,2012,6,BAY,240,House,205031093
4874,4944,4944,4944,"1142 BASS HIGHWAY, PIONEER BAY",-38.381112,145.552874,3.0,1.0,4,$200_pw,none,July 2012,3984,2012,7,BAY,200,Other,205031093
4875,4945,4945,4945,"1691 PRINCES HIGHWAY, PIRRON YALLOCK",-38.350111,143.403222,3.0,1.0,2,$185_pw,House,December 2012,3249,2012,12,YALLOCK,185,House,217031473
4876,4946,4946,4946,"12 MCLAUGHLANS LANE, PLENTY",-37.678542,145.1193611,3.0,2.0,2,$460_Weekly,House,November 2012,3090,2012,11,PLENTY,460,House,209031213
4877,4947,4947,4947,"121 YAN YEAN ROAD, PLENTY",-37.669409,145.123128,2.0,2.0,1,$350_per_week,House,June 2012,3090,2012,6,PLENTY,350,House,209031213
4878,4948,4948,4948,"211 YAN YEAN ROAD, PLENTY",-37.662331,145.121744,5.0,2.0,2,$550_pw,House,August 2012,3090,2012,8,PLENTY,550,House,209031213
4879,4949,4949,4949,"41 MCLAUGHLANS LANE, PLENTY",-37.678631,145.11835,3.0,2.0,2,$530_per_week,House,November 2012,3090,2012,11,PLENTY,530,House,209031213
4880,4950,4950,4950,"41 MCLAUGHLANS LANE, PLENTY",-37.678631,145.11835,3.0,2.0,2,$550_per_week,House,November 2012,3090,2012,11,PLENTY,550,House,209031213
4881,4951,4951,4951,"41 MCLAUGHLANS LANE, PLENTY",-37.678631,145.11835,3.0,2.0,2,$500_per_week,House,May 2012,3090,2012,5,PLENTY,500,House,209031213
4882,4952,4952,4952,"41 MCLAUGHLANS LANE, PLENTY",-37.678631,145.11835,3.0,2.0,2,$600_per_week,House,April 2012,3090,2012,4,PLENTY,600,House,209031213
4883,4953,4953,4953,"34 MCLAUGHLANS LANE, PLENTY",-37.6783,145.118716,4.0,2.0,2,$480_p.w.,none,July 2012,3090,2012,7,PLENTY,480,Other,209031213
4884,4954,4954,4954,"34 MCLAUGHLANS LANE, PLENTY",-37.6783,145.118716,4.0,2.0,2,$450_p.w.,none,January 2012,3090,2012,1,PLENTY,450,Other,209031213
4885,4955,4955,4955,"48-56 SEYMOUR DRIVE, PLENTY",-37.657745,145.1348,4.0,2.0,2,$550_per_week,House,June 2012,3090,2012,6,PLENTY,550,House,209031213
