,Unnamed: 0,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type,SA2_CODE
775,787,"11 SUTHERLAND COURT, ALTONA MEADOWS",-37.875847,144.783571,4.0,2.0,2,$300,Rental_residential,April 2008,3028,2008,4,MEADOWS,300,Other,213021342
776,788,"1/3 GROOME COURT, ALTONA MEADOWS",-37.893378,144.782807,2.0,1.0,1,$185,Unit,March 2008,3028,2008,3,MEADOWS,185,Apartment,213021342
777,790,"1/52 MYERS PARADE, ALTONA MEADOWS",-37.875273,144.773434,3.0,1.0,2,$240,none,June 2008,3028,2008,6,MEADOWS,240,Other,213021342
778,792,"1/79 MAY AVENUE, ALTONA MEADOWS",-37.879814,144.770786,3.0,2.0,2,$280,none,August 2008,3028,2008,8,MEADOWS,280,Other,213021342
779,794,"151 MERTON STREET, ALTONA MEADOWS",-37.877848,144.776929,3.0,2.0,1,$250_p.w.,Rental_residential,March 2008,3028,2008,3,MEADOWS,250,Other,213021342
780,795,"27 MCINTOSH ROAD, ALTONA NORTH",-37.838671,144.860794,3.0,2.0,2,$350_per_week,House,October 2008,3025,2008,10,NORTH,350,House,213021343
781,796,"39 CLEMATIS AVENUE, ALTONA NORTH",-37.826752,144.85306,3.0,1.0,1,$300_per_week,House,July 2008,3025,2008,7,NORTH,300,House,213021343
782,797,"2A JEFFREY AVENUE, ALTONA NORTH",-37.833753,144.864924,2.0,1.0,1,$300_pw,Rental_residential,July 2008,3025,2008,7,NORTH,300,Other,213021343
783,798,"66B SEVENTH AVENUE, ALTONA NORTH",-37.840051,144.848028,2.0,1.0,2,$220,House,January 2008,3025,2008,1,NORTH,220,House,213021343
784,799,"14/2 STENHOUSE AVENUE, ALTONA NORTH",-37.818995,144.848741,1.0,1.0,1,$150_pw,none,January 2008,3025,2008,1,NORTH,150,Other,213021343
785,800,"145 CHAMBERS ROAD, ALTONA NORTH",-37.826925,144.843796,3.0,1.0,2,$260,Rental_residential,February 2008,3025,2008,2,NORTH,260,Other,213021343
786,801,"1/73 HANSEN STREET, ALTONA NORTH",-37.834598,144.865017,3.0,1.0,1,$450_pw,Townhouse,June 2008,3025,2008,6,NORTH,450,House,213021343
787,802,"108 THIRD AVENUE, ALTONA NORTH",-37.831939,144.853487,3.0,2.0,1,$400_pw,House,April 2008,3025,2008,4,NORTH,400,House,213021343
788,803,"7/47 MARION STREET, ALTONA NORTH",-37.835754,144.855049,1.0,1.0,1,$190,none,July 2008,3025,2008,7,NORTH,190,Other,213021343
789,804,"77 CIVIC PARADE, ALTONA",-37.86482,144.835553,3.0,1.0,4,$340,none,August 2008,3018,2008,8,ALTONA,340,Other,213021341
790,805,"77 CIVIC PARADE, ALTONA",-37.86482,144.835553,3.0,1.0,4,$340,none,July 2008,3018,2008,7,ALTONA,340,Other,213021341
791,806,"3/35 GRIEVE PARADE, ALTONA",-37.869323,144.817094,2.0,1.0,1,$240_per_week,Townhouse,June 2008,3018,2008,6,ALTONA,240,House,213021341
792,807,"3/11 CAMBRIDGE STREET, ALTONA",-37.863613,144.844909,3.0,2.0,2,$360_per_week,Townhouse,November 2008,3018,2008,11,ALTONA,360,House,213021341
793,808,"3/11 CAMBRIDGE STREET, ALTONA",-37.863613,144.844909,3.0,2.0,2,$380_per_week,Townhouse,October 2008,3018,2008,10,ALTONA,380,House,213021341
794,809,"5/45A CIVIC PARADE, ALTONA",-37.865086,144.838228,3.0,1.0,1,$180_pw,none,March 2008,3018,2008,3,ALTONA,180,Other,213021341
795,810,"3/50 SARGOOD STREET, ALTONA",-37.865085,144.829646,2.0,1.0,1,$240,none,December 2008,3018,2008,12,ALTONA,240,Other,213021341
796,811,"45 WREN STREET, ALTONA",-37.865902,144.813651,3.0,1.0,1,$330,House,February 2008,3018,2008,2,ALTONA,330,House,213021341
797,812,"45 WREN STREET, ALTONA",-37.865902,144.813651,3.0,1.0,1,$330_pw,House,January 2008,3018,2008,1,ALTONA,330,House,213021341
798,813,"47 ROSE STREET, ALTONA",-37.866475,144.819283,5.0,2.0,2,$460,Available Now,June 2008,3018,2008,6,ALTONA,460,Other,213021341
799,814,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1.0,1.0,1,$150,Unit,April 2008,3018,2008,4,ALTONA,150,Apartment,213021341
800,815,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2.0,1.0,1,$210,Unit,March 2008,3018,2008,3,ALTONA,210,Apartment,213021341
801,816,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3.0,1.0,1,$270_per_week,House,November 2008,3018,2008,11,ALTONA,270,House,213021341
802,817,"20 KARINGAL STREET, ALTONA",-37.863289,144.814978,3.0,1.0,1,$260,House,January 2008,3018,2008,1,ALTONA,260,House,213021341
803,818,"3/50 RAYNER STREET, ALTONA",-37.870401,144.820066,3.0,2.0,1,$160_pw,none,April 2008,3018,2008,4,ALTONA,160,Other,213021341
804,819,"30 ASCOT STREET, ALVIE",-38.2443763,143.5152923,3.0,1.0,0,$210_Weekly,House,June 2008,3249,2008,6,ALVIE,210,House,217031473
805,820,"30 ASCOT STREET, ALVIE",-38.2443763,143.5152923,3.0,1.0,0,$210_Weekly,House,May 2008,3249,2008,5,ALVIE,210,House,217031473
806,821,"69 NANKERVIS ROAD, MANDURANG",-36.820454,144.305912,3.0,1.0,2,$380_per_week,House,October 2008,3551,2008,10,MANDURANG,380,House,202021026
807,822,"498 DIAMOND HILL ROD, MANDURANG",-36.827793,144.276724,5.0,2.0,1,$260_per_week,none,September 2008,3551,2008,9,MANDURANG,260,Other,202021026
808,823,"27 ROGERS STREET, MANDURANG",-36.824468,144.284377,3.0,1.0,1,$250_pw,none,August 2008,3551,2008,8,MANDURANG,250,Other,202021026
809,824,"69 ROONEY ROAD, MANDURANG",-36.863683,144.268671,3.0,1.0,2,$215_per_week,House,June 2008,3551,2008,6,MANDURANG,215,House,202021026
810,825,"69 ROONEY ROAD, MANDURANG",-36.863683,144.268671,3.0,1.0,2,$215,House,May 2008,3551,2008,5,MANDURANG,215,House,202021026
811,826,"40 PENTLANDS ROAD, MANDURANG",-36.825555,144.291665,3.0,2.0,1,$250_per_week,House,April 2008,3551,2008,4,MANDURANG,250,House,202021026
812,827,"2/15 BOSTOCK AVENUE, MANIFOLD HEIGHTS",-38.136462,144.334935,2.0,1.0,1,$230_pw,none,August 2008,3218,2008,8,HEIGHTS,230,Other,203021040
813,828,"3/51 BOSTOCK AVENUE, MANIFOLD HEIGHTS",-38.133426,144.333611,3.0,2.0,2,$140_per_week,Rental_residential,April 2008,3218,2008,4,HEIGHTS,140,Other,203021040
814,829,"3/51 BOSTOCK AVENUE, MANIFOLD HEIGHTS",-38.133426,144.333611,3.0,2.0,2,$140_per_week,Rental_residential,March 2008,3218,2008,3,HEIGHTS,140,Other,203021040
815,830,"28 AILSA STREET, MANSFIELD",-37.055153,146.093286,3.0,1.0,1,$200,Rental_residential,January 2008,3722,2008,1,MANSFIELD,200,Other,204011057
816,831,"3/9 CHENERY STREET, MANSFIELD",-37.054155,146.092345,2.0,2.0,1,$230_pw,none,July 2008,3722,2008,7,MANSFIELD,230,Other,204011057
817,832,"3/9 CHENERY STREET, MANSFIELD",-37.054155,146.092345,2.0,2.0,1,$230_pw,none,May 2008,3722,2008,5,MANSFIELD,230,Other,204011057
818,833,"3/11 CLUB COURT, MANSFIELD",-37.050504,146.0727,2.0,1.0,2,$160_pw,Rental_residential,January 2008,3722,2008,1,MANSFIELD,160,Other,204011057
819,834,"9/97-99 RALEIGH ROAD, MARIBYRNONG",-37.769017,144.891147,1.0,1.0,1,$200_per_week,Unit,April 2008,3032,2008,4,MARIBYRNONG,200,Apartment,213031349
820,835,"9/97-99 RALEIGH ROAD, MARIBYRNONG",-37.769017,144.891147,1.0,1.0,1,$200_Weekly,Unit,January 2008,3032,2008,1,MARIBYRNONG,200,Apartment,213031349
821,836,"40 BLAIR STREET, MARIBYRNONG",-37.773697,144.879806,2.0,1.0,2,$320_Weekly,Townhouse,June 2008,3032,2008,6,MARIBYRNONG,320,House,213031349
822,837,"3/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.772826,144.893414,2.0,1.0,1,$260,Townhouse,November 2008,3032,2008,11,MARIBYRNONG,260,House,213031349
823,838,"10/10 MIDDLE ROAD, MARIBYRNONG",-37.767943,144.893509,1.0,1.0,1,$200_pw,none,May 2008,3032,2008,5,MARIBYRNONG,200,Other,213031349
824,839,"3 / 82 RALEIGH ROAD, MARIBYRNONG",-37.768881,144.891825,2.0,1.0,1,$285_pw,none,August 2008,3032,2008,8,MARIBYRNONG,285,Other,213031349
825,840,"3 / 82 RALEIGH ROAD, MARIBYRNONG",-37.768881,144.891825,2.0,1.0,1,$285,none,July 2008,3032,2008,7,MARIBYRNONG,285,Other,213031349
826,841,"8 MARIN LANE, MARIBYRNONG",-37.769847,144.877988,2.0,2.0,2,$450_pw,Available Now,November 2008,3032,2008,11,MARIBYRNONG,450,Other,213031349
827,842,"10/82 RALEIGH ROAD, MARIBYRNONG",-37.768881,144.891825,2.0,1.0,1,$240_p.w.,none,January 2008,3032,2008,1,MARIBYRNONG,240,Other,213031349
828,843,"78 RALEIGH ROAD, MARIBYRNONG",-37.768842,144.89245,4.0,1.0,1,$400_Weekly,House,March 2008,3032,2008,3,MARIBYRNONG,400,House,213031349
829,844,"3 / 4 NAVIGATOR STREET, MARIBYRNONG",-37.768881,144.898148,2.0,1.0,1,$250,none,February 2008,3032,2008,2,MARIBYRNONG,250,Other,213031349
830,845,"7 / 10 ANGLERS WAY, MARIBYRNONG",-37.769441,144.90006,1.0,1.0,1,$235,none,April 2008,3032,2008,4,MARIBYRNONG,235,Other,213031349
831,846,"1/72 RALEIGH ROAD, MARIBYRNONG",-37.768876,144.892823,2.0,1.0,1,$360_per_week,Townhouse,September 2008,3032,2008,9,MARIBYRNONG,360,House,213031349
832,847,"18 TAYLOR AVENUE, MARIBYRNONG",-37.787147,144.892676,4.0,2.0,2,$650_Weekly,House,December 2008,3032,2008,12,MARIBYRNONG,650,House,213031349
833,848,"30 WESTS ROAD, MARIBYRNONG",-37.772158,144.881966,3.0,2.0,2,$360_p.w.,Townhouse,November 2008,3032,2008,11,MARIBYRNONG,360,House,213031349
834,849,"29 CAVALRY CIRCUIT, MARIBYRNONG",-37.774751,144.880526,2.0,1.0,1,$340_Weekly,Townhouse,December 2008,3032,2008,12,MARIBYRNONG,340,House,213031349
835,850,"1/3 MACEDON STREET, MARIBYRNONG",-37.780983,144.89056,3.0,2.0,1,$495_per_week,Townhouse,March 2008,3032,2008,3,MARIBYRNONG,495,House,213031349
836,851,"8/9 GRANDVIEW AVENUE, MARIBYRNONG",-37.772644,144.89385,2.0,1.0,1,$200,Rental_residential,January 2008,3032,2008,1,MARIBYRNONG,200,Other,213031349
837,852,"3/12 NAVIGATOR STREET, MARIBYRNONG",-37.768121,144.898548,1.0,1.0,1,$195_pw,none,January 2008,3032,2008,1,MARIBYRNONG,195,Other,213031349
838,853,"4/11 CHIFLEY DRIVE, MARIBYRNONG",-37.76827621,144.90118408,2.0,1.0,1,$250_per_week,Rental_residential,August 2008,3032,2008,8,MARIBYRNONG,250,Other,213031349
839,854,"58 GARDNERS LANE, MARKWOOD",-36.449247,146.480937,2.0,1.0,0,$165_per_week,House,November 2008,3678,2008,11,MARKWOOD,165,House,204021067
840,855,"58 GARDNERS LANE, MARKWOOD",-36.449247,146.480937,2.0,1.0,0,$165_per_week,House,April 2008,3678,2008,4,MARKWOOD,165,House,204021067
841,856,"40 WARDS LANE, MARKWOOD",-36.461623,146.521435,2.0,1.0,2,$160_Weekly,none,July 2008,3678,2008,7,MARKWOOD,160,Other,204021067
842,857,"20 WARDS LANE, MARKWOOD",-36.461627,146.521427,2.0,1.0,2,$160_p.w,House,July 2008,3678,2008,7,MARKWOOD,160,House,204021067
843,858,"20 WARDS LANE, MARKWOOD",-36.461627,146.521427,2.0,1.0,2,$160_p.w,House,June 2008,3678,2008,6,MARKWOOD,160,House,204021067
844,859,"37 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,3.0,1.0,0,$1100_per_week,none,March 2008,3888,2008,3,MARLO,1100,Other,205021085
845,860,"29 TURRAMURRA ROAD, MARYKNOLL",-38.030275,145.60011,4.0,2.0,0,$310_pw,none,February 2008,3812,2008,2,MARYKNOLL,310,Other,212011547
846,861,"174 LYNCH ROAD, MAUDE",-37.93732815,144.1967949,4.0,1.0,2,$180_p.w.,House,May 2008,3331,2008,5,MAUDE,180,House,203011035
847,862,"8 NORMAN STREET, MCKINNON",-37.907194,145.026221,3.0,1.0,3,$415,House,April 2008,3204,2008,4,MCKINNON,415,House,208021174
848,863,"2/1 HAROLD STREET, MCKINNON",-37.908739,145.025429,2.0,1.0,1,$330_pw,Rental_residential,November 2008,3204,2008,11,MCKINNON,330,Other,208021174
849,864,"2/1 HAROLD STREET, MCKINNON",-37.908739,145.025429,2.0,1.0,1,$330_pw,Rental_residential,February 2008,3204,2008,2,MCKINNON,330,Other,208021174
850,865,"20 ELM GROVE, MCKINNON",-37.909005,145.036887,3.0,1.0,2,$450_pw,House,March 2008,3204,2008,3,MCKINNON,450,House,208021174
851,866,"7/226 JASPER ROAD, MCKINNON",-37.912816,145.042989,1.0,1.0,1,$210_pw,none,November 2008,3204,2008,11,MCKINNON,210,Other,208021174
852,867,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$485_pw,none,April 2008,3204,2008,4,MCKINNON,485,Other,208021174
853,868,"2E GLEN ORME AVENUE, MCKINNON",-37.910828,145.037614,2.0,1.0,1,$485,none,March 2008,3204,2008,3,MCKINNON,485,Other,208021174
854,869,"16 REEFTON DRIVE, MCMAHONS CREEK",-37.70396,145.835228,4.0,2.0,1,$210_per_week,none,February 2008,3799,2008,2,CREEK,210,Other,204011061
855,870,"17 BELBRAE COURT, MEADOW HEIGHTS",-37.657544,144.916708,3.0,1.0,2,$280_Weekly,Rental_residential,November 2008,3048,2008,11,HEIGHTS,280,Other,210051247
856,871,"17 BELBRAE COURT, MEADOW HEIGHTS",-37.657544,144.916708,3.0,1.0,2,$280_Weekly,Rental_residential,October 2008,3048,2008,10,HEIGHTS,280,Other,210051247
857,872,"12 BELAR COURT, MEADOW HEIGHTS",-37.643873,144.913101,3.0,2.0,2,$240_per_week,House,March 2008,3048,2008,3,HEIGHTS,240,House,210051247
858,873,"3 GREEN VALLEY GROVE, MEADOW HEIGHTS",-37.644257,144.922123,3.0,2.0,2,$330_pw,House,November 2008,3048,2008,11,HEIGHTS,330,House,210051247
859,874,"8 CARTWRIGHT COURT, MEENIYAN",-38.581807,146.008969,3.0,1.0,1,$170,House,July 2008,3956,2008,7,MEENIYAN,170,House,205031087
860,875,"593 ELIZABETH STREET, MELBOURNE",-37.804499,144.95821,1.0,1.0,0,$215,Available Now,July 2008,3000,2008,7,MELBOURNE,215,Other,206041506
861,876,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$650_pw,Available Now,August 2008,3000,2008,8,MELBOURNE,650,Other,206041505
862,877,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$470_pw,Available Now,February 2008,3000,2008,2,MELBOURNE,470,Other,206041505
863,878,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$520_pw,Available Now,January 2008,3000,2008,1,MELBOURNE,520,Other,206041505
864,879,"4104/22-24 JANE BELL LANE, MELBOURNE",-37.81022,144.966265,2.0,1.0,1,$550_per_week,Available Now,November 2008,3000,2008,11,MELBOURNE,550,Other,206041504
865,880,"36 ELDER STREET, WATSONIA",-37.712892,145.087354,2.0,1.0,1,$230_-_$250,none,March 2008,3087,2008,3,WATSONIA,250,Other,209011204
866,881,"16 KARDINIA STREET, WATSONIA",-37.710226,145.093684,3.0,1.0,2,$290_per_week,none,June 2008,3087,2008,6,WATSONIA,290,Other,209011204
867,882,"16 KARDINIA STREET, WATSONIA",-37.710226,145.093684,3.0,1.0,2,$290_per_week,none,May 2008,3087,2008,5,WATSONIA,290,Other,209011204
868,883,"16 KARDINIA STREET, WATSONIA",-37.710226,145.093684,3.0,1.0,2,$290_per_week,none,March 2008,3087,2008,3,WATSONIA,290,Other,209011204
869,884,"149 HOWARDS ROAD, WATTLE FLAT",-37.470231,143.944517,3.0,1.0,0,$190_per_week,none,November 2008,3352,2008,11,FLAT,190,Other,201021010
870,885,"149 HOWARDS ROAD, WATTLE FLAT",-37.470231,143.944517,3.0,1.0,0,$190_per_week,none,October 2008,3352,2008,10,FLAT,190,Other,201021010
871,886,"149 HOWARDS ROAD, WATTLE FLAT",-37.470231,143.944517,3.0,1.0,0,$190_per_week,none,April 2008,3352,2008,4,FLAT,190,Other,201021010
872,887,"230 SILVAN ROAD, WATTLE GLEN",-37.655193,145.20731,4.0,2.0,3,$450_p.w.,House,April 2008,3096,2008,4,GLEN,450,House,209031215
873,888,"118 WILCAR DRIVE, WAUBRA",-37.35541,143.626317,4.0,2.0,2,$350_pw,House,August 2008,3352,2008,8,WAUBRA,350,House,201031013
874,889,"118 WILCAR DRIVE, WAUBRA",-37.35541,143.626317,4.0,2.0,2,$350_pw,House,July 2008,3352,2008,7,WAUBRA,350,House,201031013
875,890,"318 LOBBS ROAD, WAUBRA",-37.339261,143.552744,3.0,1.0,2,$150_pw,House,September 2008,3352,2008,9,WAUBRA,150,House,201031013
876,891,"2 TRUDGEONS ROAD, WELSHMANS REEF",-37.070644,144.044961,2.0,1.0,2,$175,House,January 2008,3462,2008,1,REEF,175,House,202021028
877,892,"15 ELIZABETH STREET, WENDOUREE",-37.531101,143.833953,3.0,1.0,3,$200_pw,none,March 2008,3355,2008,3,WENDOUREE,200,Other,201011008
878,893,"1/2 CONNISTON STREET, WENDOUREE",-37.522163,143.833434,3.0,2.0,1,$195_pw,House,April 2008,3355,2008,4,WENDOUREE,195,House,201011008
879,894,"5 GRAMMAR STREET, WENDOUREE",-37.536937,143.834004,2.0,1.0,1,$190_pw,House,July 2008,3355,2008,7,WENDOUREE,190,House,201011008
880,895,"37 ROWAN PARADE, WENDOUREE",-37.522499,143.840152,4.0,2.0,2,$350_pw,House,May 2008,3355,2008,5,WENDOUREE,350,House,201011008
881,896,"12 SYMONS STREET, WENDOUREE",-37.538565,143.835215,3.0,1.0,1,$200_pw,House,April 2008,3355,2008,4,WENDOUREE,200,House,201011008
882,897,"38 GRAMMAR STREET, WENDOUREE",-37.534429,143.834769,2.0,1.0,1,$160_pw,House,April 2008,3355,2008,4,WENDOUREE,160,House,201011008
883,898,"301 FOREST STREET, WENDOUREE",-37.533075,143.832432,3.0,1.0,2,$220,House,January 2008,3355,2008,1,WENDOUREE,220,House,201011008
884,899,"37 BROWNS PARADE, WENDOUREE",-37.535883,143.83834,3.0,1.0,1,$230,Available Now,July 2008,3355,2008,7,WENDOUREE,230,Other,201011008
885,900,"429 FOREST STREET, WENDOUREE",-37.522999,143.834361,3.0,1.0,1,$195,House,March 2008,3355,2008,3,WENDOUREE,195,House,201011008
886,901,"429 FOREST STREET, WENDOUREE",-37.522999,143.834361,3.0,1.0,1,$195,House,February 2008,3355,2008,2,WENDOUREE,195,House,201011008
887,902,"37 BRIGHTON COURT, WENDOUREE",-37.54061,143.840844,3.0,2.0,2,$280_pw,none,January 2008,3355,2008,1,WENDOUREE,280,Other,201011008
888,903,"332 FOREST STREET, WENDOUREE",-37.530553,143.833362,3.0,1.0,2,$210_pw,none,July 2008,3355,2008,7,WENDOUREE,210,Other,201011008
889,904,"332 FOREST STREET, WENDOUREE",-37.530553,143.833362,3.0,1.0,2,$210_pw,none,March 2008,3355,2008,3,WENDOUREE,210,Other,201011008
890,905,"2 MAIMONES ROAD, WERRIBEE SOUTH",-37.94648,144.707482,2.0,1.0,3,$175_per_week,none,November 2008,3030,2008,11,SOUTH,175,Other,213051368
891,906,"23 WATTLE AVENUE, WERRIBEE",-37.900361,144.671692,3.0,1.0,1,$240_pw,none,January 2008,3030,2008,1,WERRIBEE,240,Other,213051368
892,907,"17 DANUBE DRIVE, WERRIBEE",-37.880287,144.65832,3.0,2.0,2,$230,House,February 2008,3030,2008,2,WERRIBEE,230,House,213051467
893,908,"2 TRENT CLOSE, WERRIBEE",-37.880383,144.662717,3.0,1.0,1,$220_p.w.,House,February 2008,3030,2008,2,WERRIBEE,220,House,213051467
894,909,"4/12 MANLY STREET, WERRIBEE",-37.898393,144.659872,2.0,1.0,1,$300_pw,Rental_residential,June 2008,3030,2008,6,WERRIBEE,300,Other,213051467
895,910,"13 ORIOLE DRIVE, WERRIBEE",-37.87926,144.668766,3.0,2.0,0,$260,none,December 2008,3030,2008,12,WERRIBEE,260,Other,213051467
896,911,"102 DUNCANS ROAD, WERRIBEE",-37.905375,144.669728,3.0,1.0,2,$200_per_week,House,February 2008,3030,2008,2,WERRIBEE,200,House,213051368
897,912,"1/5 MISSOURI PLACE, WERRIBEE",-37.878218,144.660826,3.0,1.0,1,$210,none,January 2008,3030,2008,1,WERRIBEE,210,Other,213051467
898,913,"2/56 RUSSELL STREET, WERRIBEE",-37.910848,144.660469,2.0,1.0,1,$180_Weekly,House,February 2008,3030,2008,2,WERRIBEE,180,House,213051368
899,914,"2/56 RUSSELL STREET, WERRIBEE",-37.910848,144.660469,2.0,1.0,1,$180_Weekly,House,January 2008,3030,2008,1,WERRIBEE,180,House,213051368
900,915,"14/15A HOOKER ROAD, WERRIBEE",-37.895429,144.639089,2.0,1.0,1,$195_pw,none,August 2008,3030,2008,8,WERRIBEE,195,Other,213051468
901,916,"4/15A HOOKER ROAD, WERRIBEE",-37.895966,144.639067,3.0,1.0,2,$205_pw,none,August 2008,3030,2008,8,WERRIBEE,205,Other,213051468
902,917,"7 TRENT CLOSE, WERRIBEE",-37.879063,144.662963,3.0,1.0,2,$220_pw,House,January 2008,3030,2008,1,WERRIBEE,220,House,213051467
903,918,"100 ROSELLA AVENUE, WERRIBEE",-37.881343,144.671078,3.0,1.0,1,$245_pw,House,November 2008,3030,2008,11,WERRIBEE,245,House,213051467
904,919,"100 ROSELLA AVENUE, WERRIBEE",-37.881343,144.671078,3.0,1.0,1,$245_pw,House,October 2008,3030,2008,10,WERRIBEE,245,House,213051467
905,920,"13 HODGE STREET, WERRIBEE",-37.909936,144.654855,3.0,1.0,1,$235,House,April 2008,3030,2008,4,WERRIBEE,235,House,213051368
906,921,"7 COTTRELL STREET, WERRIBEE",-37.898011,144.659632,3.0,1.0,0,$250_per_week,House,November 2008,3030,2008,11,WERRIBEE,250,House,213051467
907,922,"7 COTTRELL STREET, WERRIBEE",-37.898011,144.659632,3.0,1.0,0,$250_per_week,House,October 2008,3030,2008,10,WERRIBEE,250,House,213051467
908,923,"86 TAMARIND CRESCENT, WERRIBEE",-37.885568,144.66469,3.0,1.0,2,$240,House,June 2008,3030,2008,6,WERRIBEE,240,House,213051467
909,924,"86 TAMARIND CRESCENT, WERRIBEE",-37.885568,144.66469,3.0,1.0,2,$240_pw,House,May 2008,3030,2008,5,WERRIBEE,240,House,213051467
910,925,"29 ROSELLA AVENUE, WERRIBEE",-37.889096,144.671287,3.0,1.0,1,$200,House,May 2008,3030,2008,5,WERRIBEE,200,House,213051467
911,926,"29 ROSELLA AVENUE, WERRIBEE",-37.889096,144.671287,3.0,1.0,1,$200_pw,House,April 2008,3030,2008,4,WERRIBEE,200,House,213051467
912,927,"2763 WARBURTON HIGHWAY, WESBURN",-37.776076,145.642082,3.0,1.0,2,$285_pw,House,August 2008,3799,2008,8,WESBURN,285,House,211051286
913,928,"2880 WARBURTON HIGHWAY, WESBURN",-37.766722,145.645307,2.0,1.0,2,$230_per_week,House,May 2008,3799,2008,5,WESBURN,230,House,211051286
914,929,"15 COLEMAN STREET, WESBURN",-37.782652,145.640303,4.0,2.0,2,$335_pw,House,August 2008,3799,2008,8,WESBURN,335,House,211051286
915,930,"2862 WARBURTON HIGHWAY, WESBURN",-37.764298,145.645217,5.0,2.0,0,$320_pw,none,May 2008,3799,2008,5,WESBURN,320,Other,211051286
916,931,"2/ 112 MARONG ROAD, WEST BENDIGO",-36.758783,144.2526,2.0,1.0,0,$120_per_week,Unit,June 2008,3550,2008,6,BENDIGO,120,Apartment,202011018
917,932,"16/132 RUPERT STREET, WEST FOOTSCRAY",-37.798018,144.867203,1.0,1.0,1,$160,Rental_residential,February 2008,3012,2008,2,FOOTSCRAY,160,Other,213031351
918,933,"7 BROAD STREET, WEST FOOTSCRAY",-37.79586,144.874408,3.0,1.0,3,$410_per_week,House,August 2008,3012,2008,8,FOOTSCRAY,410,House,213031351
919,934,"7 BROAD STREET, WEST FOOTSCRAY",-37.79586,144.874408,3.0,1.0,3,$410_per_week,House,July 2008,3012,2008,7,FOOTSCRAY,410,House,213031351
920,935,"52 HEX STREET, WEST FOOTSCRAY",-37.802056,144.862759,3.0,2.0,2,$370_pw,House,May 2008,3012,2008,5,FOOTSCRAY,370,House,213031351
921,936,"480A GEELONG ROAD, WEST FOOTSCRAY",-37.812795,144.862086,5.0,3.0,2,$400_pw,House,March 2008,3012,2008,3,FOOTSCRAY,400,House,213031351
922,937,"3/549 BARKLY STREET, WEST FOOTSCRAY",-37.797577,144.877498,1.0,1.0,1,$200,Rental_residential,November 2008,3012,2008,11,FOOTSCRAY,200,Other,213031351
923,938,"3/549 BARKLY STREET, WEST FOOTSCRAY",-37.797577,144.877498,1.0,1.0,1,$200_pw,Rental_residential,October 2008,3012,2008,10,FOOTSCRAY,200,Other,213031351
924,939,"503 SPENCER STREET, WEST MELBOURNE",-37.808848,144.948718,3.0,1.0,1,$480_pw,House,December 2008,3003,2008,12,MELBOURNE,480,House,206041510
925,940,"503 SPENCER STREET, WEST MELBOURNE",-37.808848,144.948718,3.0,1.0,1,$480_pw,House,November 2008,3003,2008,11,MELBOURNE,480,House,206041510
926,941,"503 SPENCER STREET, WEST MELBOURNE",-37.808848,144.948718,3.0,1.0,1,$460_pw,House,May 2008,3003,2008,5,MELBOURNE,460,House,206041510
927,942,"95 STANLEY STREET, WEST MELBOURNE",-37.808906,144.948421,3.0,2.0,1,$520_pw,House,November 2008,3003,2008,11,MELBOURNE,520,House,206041510
928,943,"408/118 DUDLEY STREET, WEST MELBOURNE",-37.809361,144.951415,2.0,1.0,1,$330_p.w,Unit,June 2008,3003,2008,6,MELBOURNE,330,Apartment,206041510
929,944,"4244 OLD SALE ROAD, WESTBURY",-38.142055,146.229451,4.0,2.0,6,$300_Weekly,House,September 2008,3824,2008,9,WESTBURY,300,House,205011077
930,945,"2/220 WRIGHT STREET, WESTMEADOWS",-37.679594,144.872176,2.0,1.0,1,$230,House,February 2008,3049,2008,2,WESTMEADOWS,230,House,210051245
931,946,"66 MURRAY DVE, WHARPARILLA",-36.066369,144.631918,4.0,2.0,2,$280_per_week,none,December 2008,3564,2008,12,WHARPARILLA,280,Other,216011408
932,947,"30 WALLABY ROAD, WHEATSHEAF",-37.341416,144.229993,1.0,1.0,0,$135_pw,none,October 2008,3461,2008,10,WHEATSHEAF,135,Other,201021011
933,948,"55 WALLABY ROAD, WHEATSHEAF",-37.343027,144.22773,3.0,1.0,0,$180_pw,none,April 2008,3461,2008,4,WHEATSHEAF,180,Other,201021011
934,949,"55 WALLABY ROAD, WHEATSHEAF",-37.343027,144.22773,3.0,1.0,0,$180,none,March 2008,3461,2008,3,WHEATSHEAF,180,Other,201021011
935,950,"4 OAKBANK COURT, WHEELERS HILL",-37.910401,145.201588,3.0,1.0,3,$310_per_week,House,August 2008,3150,2008,8,HILL,310,House,212051327
