,Unnamed: 0,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type,SA2_CODE
1053,1062,"22 SAN LEANDRO DRIVE, RESERVOIR",-37.698073,145.028378,3.0,1.0,3,$270,House,June 2007,3073,2007,6,RESERVOIR,270,House,209021523
1054,1063,"49 BYFIELD STREET, RESERVOIR",-37.712858,145.004062,2.0,1.0,1,$220_pw,none,March 2007,3073,2007,3,RESERVOIR,220,Other,209021526
1055,1064,"28 CUTHBERT ROAD, RESERVOIR",-37.716309,145.013635,3.0,1.0,2,$250_pw,Rental_residential,June 2007,3073,2007,6,RESERVOIR,250,Other,209021523
1056,1065,"22/13 SEAVER GROVE, RESERVOIR",-37.711527,144.990123,2.0,1.0,1,$195_pw,Rental_residential,July 2007,3073,2007,7,RESERVOIR,195,Other,209021526
1057,1066,"1/60 SUMMERHILL ROAD, RESERVOIR",-37.72666,145.030026,2.0,1.0,2,$170,Rental_residential,February 2007,3073,2007,2,RESERVOIR,170,Other,209021525
1058,1067,"1/15 ORRONG AVENUE, RESERVOIR",-37.714224,145.00972,1.0,1.0,1,$225_pw,Rental_residential,July 2007,3073,2007,7,RESERVOIR,225,Other,209021523
1059,1068,"4/91 BARTON STREET, RESERVOIR",-37.71167,144.999776,2.0,1.0,1,$170,Rental_residential,June 2007,3073,2007,6,RESERVOIR,170,Other,209021526
1060,1069,"2/5 ASHTON STREET, RESERVOIR",-37.731336,145.020401,2.0,1.0,2,$210_pw,none,March 2007,3073,2007,3,RESERVOIR,210,Other,209021525
1061,1070,"12 ARUNDEL AVENUE, RESERVOIR",-37.69674,145.02035,4.0,1.0,1,$220,House,February 2007,3073,2007,2,RESERVOIR,220,House,209021523
1062,1071,"33 KIRBY STREET, RESERVOIR",-37.730878,145.032785,3.0,1.0,0,$210_pw,Rental_residential,October 2007,3073,2007,10,RESERVOIR,210,Other,209021525
1063,1072,"2/835 PLENTY ROAD, RESERVOIR",-37.72390366,145.02740479,3.0,1.0,2,$225_p.w.,Available Now,August 2007,3073,2007,8,RESERVOIR,225,Other,209021525
1064,1073,"2/835 PLENTY ROAD, RESERVOIR",-37.72390366,145.02740479,3.0,1.0,2,$225,Available Now,July 2007,3073,2007,7,RESERVOIR,225,Other,209021525
1065,1074,"2/835 PLENTY ROAD, RESERVOIR",-37.72390366,145.02740479,3.0,1.0,2,$225_p.w.,Available Now,May 2007,3073,2007,5,RESERVOIR,225,Other,209021525
1066,1075,"1A WATTLEBRAE STREET, RESERVOIR",-37.719234,144.989119,1.0,1.0,1,$210_pw,House,December 2007,3073,2007,12,RESERVOIR,210,House,209021526
1067,1076,"1/73 HOWARD STREET, RESERVOIR",-37.71922684,145.00985718,3.0,1.0,1,$210,House,January 2007,3073,2007,1,RESERVOIR,210,House,209021525
1068,1077,"3/51 RHYLL NEWHAVEN ROAD, RHYLL",-38.467434,145.296203,2.0,1.0,1,$995_pw,Available Now,November 2007,3923,2007,11,RHYLL,995,Other,205031091
1069,1078,"9 WALTON STREET, RHYLL",-38.461753,145.304496,2.0,1.0,2,$180,none,January 2007,3923,2007,1,RHYLL,180,Other,205031091
1070,1079,"26 JANSSON ROAD, RHYLL",-38.46263,145.306615,3.0,1.0,2,$750_pw,House,November 2007,3923,2007,11,RHYLL,750,House,205031091
1071,1080,"35 HASTINGS STREET, RHYLL",-38.47092,145.297778,4.0,2.0,2,$900_pw,House,November 2007,3923,2007,11,RHYLL,900,House,205031091
1072,1084,"12/59 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,2.0,1.0,1,$365_per_week,Townhouse,May 2007,3121,2007,5,RICHMOND,365,House,206071517
1073,1085,"12/59 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,2.0,1.0,1,$365_per_week,Townhouse,April 2007,3121,2007,4,RICHMOND,365,House,206071517
1074,1086,"10/361 CHURCH STREET, RICHMOND",-37.823257,144.998454,1.0,1.0,1,$240,Unit,January 2007,3121,2007,1,RICHMOND,240,Apartment,206071517
1075,1087,"11/69 PALMER STREET, RICHMOND",-37.818864,145.008312,2.0,2.0,2,$450,none,January 2007,3121,2007,1,RICHMOND,450,Other,206071518
1076,1088,"9/52 BAKER STREET, RICHMOND",-37.812071,145.003539,1.0,1.0,1,$200_pw,Unit,July 2007,3121,2007,7,RICHMOND,200,Apartment,206071518
1077,1089,"13/53 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,1.0,1.0,1,$390_pw,Unit,May 2007,3121,2007,5,RICHMOND,390,Apartment,206071517
1078,1090,"13/53 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,1.0,1.0,1,$390_pw,Unit,February 2007,3121,2007,2,RICHMOND,390,Apartment,206071517
1079,1091,"1/65 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,1.0,1.0,1,$380_pw,Unit,June 2007,3121,2007,6,RICHMOND,380,Apartment,206071517
1080,1092,"21/73 RIVER STREET, RICHMOND",-37.816369,145.013615,1.0,1.0,1,$350_pw,Unit,March 2007,3121,2007,3,RICHMOND,350,Apartment,206071518
1081,1093,"58/73 RIVER STREET, RICHMOND",-37.818948,145.013148,2.0,2.0,1,$420,Unit,December 2007,3121,2007,12,RICHMOND,420,Apartment,206071518
1082,1094,"58/73 RIVER STREET, RICHMOND",-37.818948,145.013148,2.0,2.0,1,$420,Unit,November 2007,3121,2007,11,RICHMOND,420,Apartment,206071518
1083,1095,"57 BUNTING STREET, RICHMOND",-37.825343,145.009272,2.0,1.0,0,$340_pw,House,October 2007,3121,2007,10,RICHMOND,340,House,206071517
1084,1096,"15 BUNTING STREET, RICHMOND",-37.824391,145.009445,2.0,1.0,1,$400_pw,Townhouse,February 2007,3121,2007,2,RICHMOND,400,House,206071517
1085,1097,"40 STANLEY STREET, RICHMOND",-37.824344,144.994483,3.0,1.0,1,$450_per_week,House,July 2007,3121,2007,7,RICHMOND,450,House,206071517
1086,1098,"40 STANLEY STREET, RICHMOND",-37.824344,144.994483,3.0,1.0,1,$450_per_week,House,June 2007,3121,2007,6,RICHMOND,450,House,206071517
1087,1099,"31 TANNER STREET, RICHMOND",-37.822892,144.990751,2.0,1.0,0,$420_pw,House,December 2007,3121,2007,12,RICHMOND,420,House,206071517
1088,1100,"31 TANNER STREET, RICHMOND",-37.822892,144.990751,2.0,1.0,0,$400,House,January 2007,3121,2007,1,RICHMOND,400,House,206071517
1089,1101,"9 GIPPS STREET, RICHMOND",-37.823296,144.994606,3.0,2.0,0,$650_p.w,none,May 2007,3121,2007,5,RICHMOND,650,Other,206071517
1090,1102,"56/69 PALMER STREET, RICHMOND",-37.818666,145.007724,2.0,2.0,2,$500_pw,none,April 2007,3121,2007,4,RICHMOND,500,Other,206071518
1091,1103,"4/42 MURPHY STREET, RICHMOND",-37.817797,145.007217,1.0,1.0,0,$260_per_week,none,October 2007,3121,2007,10,RICHMOND,260,Other,206071518
1092,1104,"26 BLANCHE STREET, RICHMOND",-37.82704,144.989809,3.0,1.0,0,$650_per_week,none,July 2007,3121,2007,7,RICHMOND,650,Other,206071517
1093,1105,"26 BLANCHE STREET, RICHMOND",-37.82704,144.989809,3.0,1.0,0,$650,none,June 2007,3121,2007,6,RICHMOND,650,Other,206071517
1094,1106,"195 CUBITT STREET, RICHMOND",-37.832231,144.991941,2.0,1.0,0,$395_pw,House,April 2007,3121,2007,4,RICHMOND,395,House,206071517
1095,1107,"195 CUBITT STREET, RICHMOND",-37.832231,144.991941,2.0,1.0,0,$395,House,March 2007,3121,2007,3,RICHMOND,395,House,206071517
1096,1108,"20/11 RIVER STREET, RICHMOND",-37.814526,145.013374,1.0,1.0,1,$330_pw,Rental_residential,February 2007,3121,2007,2,RICHMOND,330,Other,206071518
1097,1109,"9A MURPHY STREET, RICHMOND",-37.817396,145.005967,3.0,2.0,2,$650_pw,House,September 2007,3121,2007,9,RICHMOND,650,House,206071518
1098,1110,"9A MURPHY STREET, RICHMOND",-37.817396,145.005967,3.0,2.0,2,$650_pw,House,July 2007,3121,2007,7,RICHMOND,650,House,206071518
1099,1111,"37 BELL STREET, RICHMOND",-37.825319,145.002012,3.0,1.0,0,$475_pw,House,March 2007,3121,2007,3,RICHMOND,475,House,206071517
1100,1112,"2/202 LENNOX STREET, RICHMOND",-37.81079,144.995811,1.0,1.0,1,$200_pw,Rental_residential,August 2007,3121,2007,8,RICHMOND,200,Other,206071518
1101,1113,"17 GEORGE STREET, RICHMOND",-37.822999,145.000823,2.0,1.0,1,$380_pw,none,July 2007,3121,2007,7,RICHMOND,380,Other,206071517
1102,1114,"17 GEORGE STREET, RICHMOND",-37.822999,145.000823,2.0,1.0,1,$380,none,June 2007,3121,2007,6,RICHMOND,380,Other,206071517
1103,1115,"40 NORTH STREET, RICHMOND",-37.816414,145.010792,2.0,1.0,0,$430,Townhouse,October 2007,3121,2007,10,RICHMOND,430,House,206071518
1104,1116,"40 NORTH STREET, RICHMOND",-37.816414,145.010792,2.0,1.0,0,$430_p.w,Townhouse,September 2007,3121,2007,9,RICHMOND,430,House,206071518
1105,1117,"13 BANK STREET, RICHMOND",-37.81674,144.998336,2.0,1.0,1,$315_pw,Available Now,April 2007,3121,2007,4,RICHMOND,315,Other,206071518
1106,1118,"72 SOMERSET STREET, RICHMOND",-37.815922,145.003731,3.0,1.0,0,$495_pw,House,May 2007,3121,2007,5,RICHMOND,495,House,206071518
1107,1119,"15 HUNTER STREET, RICHMOND",-37.820226,145.005649,3.0,1.0,0,$420_pw,House,July 2007,3121,2007,7,RICHMOND,420,House,206071517
1108,1120,"55 EGAN STREET, RICHMOND",-37.813933,144.993277,2.0,1.0,0,$280_pw,House,September 2007,3121,2007,9,RICHMOND,280,House,206071518
1109,1121,"8/241 STAWELL STREET, RICHMOND",-37.830233,145.008976,1.0,1.0,1,$230,Rental_residential,January 2007,3121,2007,1,RICHMOND,230,Other,206071517
1110,1122,"45 BELL STREET, RICHMOND",-37.825606,145.001948,2.0,1.0,0,$410,House,May 2007,3121,2007,5,RICHMOND,410,House,206071517
1111,1123,"62 RICHMOND TERRACE, RICHMOND",-37.822077,144.992079,2.0,1.0,0,$320_pw,House,February 2007,3121,2007,2,RICHMOND,320,House,206071517
1112,1124,"28/86 BURNLEY STREET, RICHMOND",-37.815007,145.008938,1.0,1.0,1,$290_pw,Rental_residential,December 2007,3121,2007,12,RICHMOND,290,Other,206071518
1113,1125,"89 ELIZABETH STREET, RICHMOND",-37.811205,144.995577,2.0,1.0,0,$320_pw,House,October 2007,3121,2007,10,RICHMOND,320,House,206071518
1114,1126,"1/77 FRASER STREET, RICHMOND",-37.822844,145.00593,2.0,1.0,1,$320_pw,none,August 2007,3121,2007,8,RICHMOND,320,Other,206071517
1115,1127,"9 NEWRY STREET, RICHMOND",-37.824589,145.006247,2.0,1.0,1,$420_pw,House,March 2007,3121,2007,3,RICHMOND,420,House,206071517
1116,1128,"39 EGAN STREET, RICHMOND",-37.813868,144.992665,4.0,2.0,2,$350_pw,House,October 2007,3121,2007,10,RICHMOND,350,House,206071518
1117,1129,"26 DURHAM STREET, RICHMOND",-37.83272,144.998938,3.0,1.0,0,$430_pw,House,September 2007,3121,2007,9,RICHMOND,430,House,206071517
1118,1130,"17 GOODWOOD STREET, RICHMOND",-37.819682,144.99494,3.0,3.0,2,$995_pw,House,August 2007,3121,2007,8,RICHMOND,995,House,206071517
1119,1131,"6 PORTLAND STREET, RICHMOND",-37.821484,144.994799,2.0,1.0,2,$395,House,October 2007,3121,2007,10,RICHMOND,395,House,206071517
1120,1132,"57 ROWENA PARADE, RICHMOND",-37.820478,144.992407,2.0,1.0,1,$440_pw,none,April 2007,3121,2007,4,RICHMOND,440,Other,206071517
1121,1133,"5/81 LORD STREET, RICHMOND",-37.822752,145.00474,1.0,1.0,1,$250_pw,none,May 2007,3121,2007,5,RICHMOND,250,Other,206071517
1122,1134,"2/7A WALL STREET, RICHMOND",-37.822705,145.002003,2.0,1.0,0,$380_per_week,House,July 2007,3121,2007,7,RICHMOND,380,House,206071517
1123,1135,"3/44 TYPE STREET, RICHMOND",-37.820299,145.009953,1.0,1.0,0,$230,none,August 2007,3121,2007,8,RICHMOND,230,Other,206071517
1124,1136,"141/73 RIVER STREET, RICHMOND",-37.818948,145.013148,2.0,2.0,0,$400_pw,none,November 2007,3121,2007,11,RICHMOND,400,Other,206071518
1125,1137,"212/18 TANNER STREET, RICHMOND",-37.823155,144.990483,1.0,1.0,0,$285_pw,none,April 2007,3121,2007,4,RICHMOND,285,Other,206071517
1126,1138,"75 AMESS ROAD, RIDDELLS CREEK",-37.455403,144.695391,3.0,2.0,4,$350_pw,House,September 2007,3431,2007,9,CREEK,350,House,210021234
1127,1139,"3/5 MARWARRA STREET, RINGWOOD EAST",-37.818551,145.24441,2.0,1.0,1,$200,Rental_residential,January 2007,3135,2007,1,EAST,200,Other,211031267
1128,1140,"2/36 CARCOOLA ROAD, RINGWOOD EAST",-37.798762,145.255249,2.0,1.0,1,$260_pw,none,October 2007,3135,2007,10,EAST,260,Other,211031267
1129,1141,"3/10 TIMBERTOP ROAD, RINGWOOD NORTH",-37.809421,145.21515,2.0,1.0,0,$190,none,December 2007,3134,2007,12,NORTH,190,Other,211031268
1130,1142,"2/1 VINE STREET, RINGWOOD",-37.822863,145.226597,2.0,1.0,1,$255,none,March 2007,3134,2007,3,RINGWOOD,255,Other,211031266
1131,1143,"1A CARL COURT, RINGWOOD",-37.803029,145.239137,2.0,1.0,2,$290_pw,House,December 2007,3134,2007,12,RINGWOOD,290,House,211031266
1132,1144,"2/12 BARDIA STREET, RINGWOOD",-37.811834,145.23358,2.0,1.0,1,$220_per_week,none,July 2007,3134,2007,7,RINGWOOD,220,Other,211031266
1133,1145,"1/48A WARRANDYTE ROAD, RINGWOOD",-37.808803,145.231528,2.0,1.0,1,$220,Rental_residential,March 2007,3134,2007,3,RINGWOOD,220,Other,211031266
1134,1146,"25 JEFFREY DRIVE, RINGWOOD",-37.799948,145.245669,4.0,2.0,3,$380,House,September 2007,3134,2007,9,RINGWOOD,380,House,211031266
1135,1147,"1/18 BURWOOD AVENUE, RINGWOOD",-37.815104,145.217647,2.0,1.0,1,$210_p.w.,House,July 2007,3134,2007,7,RINGWOOD,210,House,211031266
1136,1148,"1/18 BURWOOD AVENUE, RINGWOOD",-37.815104,145.217647,2.0,1.0,1,$210,House,June 2007,3134,2007,6,RINGWOOD,210,House,211031266
1137,1149,"1/18 BURWOOD AVENUE, RINGWOOD",-37.815104,145.217647,2.0,1.0,1,$210_p.w.,House,May 2007,3134,2007,5,RINGWOOD,210,House,211031266
1138,1150,"2/20 LOUGHNAN ROAD, RINGWOOD",-37.805075,145.228804,2.0,1.0,1,$230,Rental_residential,August 2007,3134,2007,8,RINGWOOD,230,Other,211031268
1139,1151,"3/6 NEW STREET, RINGWOOD",-37.812244,145.220682,2.0,1.0,1,$205_pw,Rental_residential,April 2007,3134,2007,4,RINGWOOD,205,Other,211031266
1140,1152,"1 NELSON STREET, RINGWOOD",-37.812116,145.226616,2.0,2.0,1,$260_per_week,Available Now,October 2007,3134,2007,10,RINGWOOD,260,Other,211031266
1141,1153,"9/330 CANTERBURY ROAD, RINGWOOD",-37.832779,145.226577,3.0,2.0,1,$320,none,July 2007,3134,2007,7,RINGWOOD,320,Other,211031266
1142,1154,"14/12-18 BOURKE STREET, RINGWOOD",-37.81279755,145.22561646,2.0,1.0,1,$250,none,January 2007,3134,2007,1,RINGWOOD,250,Other,211031266
1143,1155,"4/7 HARRISON STREET, RINGWOOD",-37.80742,145.225827,2.0,1.0,1,$240,Rental_residential,August 2007,3134,2007,8,RINGWOOD,240,Other,211031266
1144,1156,"9/18 NEW STREET, RINGWOOD",-37.812704,145.220403,2.0,1.0,1,$240,Rental_residential,January 2007,3134,2007,1,RINGWOOD,240,Other,211031266
1145,1157,"4/13 BALMORAL CRESCENT, RIPPLESIDE",-38.12493134,144.35688782,3.0,2.0,2,$500,Townhouse,July 2007,3215,2007,7,RIPPLESIDE,500,House,203021047
1146,1158,"2 HOLDEN AVENUE, RIPPLESIDE",-38.122389,144.356457,4.0,2.0,1,$270,Townhouse,December 2007,3215,2007,12,RIPPLESIDE,270,House,203021047
1147,1159,"RMB 5230 CORNWALLS ROAD, RIVERSLEA",-38.0061741,146.9487926,3.0,2.0,0,$210_pw,House,February 2007,3860,2007,2,RIVERSLEA,210,House,205051101
1148,1160,"76 MEMORIAL AVENUE, EPPING",-37.644034,145.022861,3.0,1.0,2,$240_pw,House,March 2007,3076,2007,3,EPPING,240,House,209041433
1149,1161,"20 BLUEBELL DRIVE, EPPING",-37.648345,145.057875,3.0,1.0,2,$270,Rental_residential,October 2007,3076,2007,10,EPPING,270,Other,209041432
1150,1162,"4/17 COOPER STREET, EPPING",-37.65304,145.032819,3.0,1.0,2,$250,Townhouse,October 2007,3076,2007,10,EPPING,250,House,209041432
1151,1163,"24 BAYSTONE ROAD, EPPING",-37.647488,145.047886,3.0,1.0,2,$250,none,November 2007,3076,2007,11,EPPING,250,Other,209041432
1152,1164,"19 MEMORIAL AVENUE, EPPING",-37.644981,145.028166,2.0,1.0,2,$250,House,November 2007,3076,2007,11,EPPING,250,House,209041432
1153,1165,"19 MEMORIAL AVENUE, EPPING",-37.644981,145.028166,2.0,1.0,2,$250,House,October 2007,3076,2007,10,EPPING,250,House,209041432
1154,1166,"57 NORTHUMBERLAND DRIVE, EPPING",-37.639472,145.036797,3.0,2.0,2,$240_pw,House,May 2007,3076,2007,5,EPPING,240,House,209041431
1155,1167,"53 KANTIKI DRIVE, EPPING",-37.654222,145.039344,3.0,1.0,2,$200,none,November 2007,3076,2007,11,EPPING,200,Other,209041432
1156,1168,"3/30 YOUNG STREET, EPPING",-37.640941,145.022564,2.0,1.0,1,$220_p.w.,House,December 2007,3076,2007,12,EPPING,220,House,209041433
1157,1169,"222 MIDLAND HIGHWAY, EPSOM",-36.701418,144.317286,3.0,2.0,2,$265_pw,House,December 2007,3551,2007,12,EPSOM,265,House,202011025
1158,1170,"25 AMBROSIA RISE, EPSOM",-36.712789,144.303809,4.0,2.0,2,$300,House,June 2007,3551,2007,6,EPSOM,300,House,202011025
1159,1171,"22 SCHOOL ROAD, ERICA",-37.977442,146.370637,3.0,1.0,2,$150_Weekly,none,July 2007,3825,2007,7,ERICA,150,Other,205011077
1160,1172,"2A RENOWN ST, ESSENDON NORTH",-37.738868,144.899439,3.0,1.0,2,$260,Rental_residential,March 2007,3041,2007,3,NORTH,260,Other,206031501
1161,1173,"9/2 BERRY STREET, ESSENDON NORTH",-37.740893,144.905374,1.0,1.0,1,$150_pw,none,September 2007,3041,2007,9,NORTH,150,Other,206031501
1162,1174,"461 BUCKLEY STREET, ESSENDON WEST",-37.753651,144.885583,3.0,1.0,1,$270_pw,none,August 2007,3040,2007,8,WEST,270,Other,210011230
1163,1175,"81 DEAKIN STREET, ESSENDON",-37.746158,144.891857,4.0,3.0,2,$310_p.w.,House,August 2007,3040,2007,8,ESSENDON,310,House,206031501
1164,1176,"3/37 ST KINNORD ST, ESSENDON",-37.758755,144.902704,1.0,1.0,1,$180,none,July 2007,3040,2007,7,ESSENDON,180,Other,206031501
1165,1177,"2/9 WILLIAM STREET, ESSENDON",-37.746607,144.908459,2.0,1.0,1,$330,none,December 2007,3040,2007,12,ESSENDON,330,Other,206031501
1166,1178,"1/14 SCHOFIELD STREET, ESSENDON",-37.74490356,144.91520691,2.0,1.0,1,$240,Unit,January 2007,3040,2007,1,ESSENDON,240,Apartment,206031502
1167,1179,"5/1 COLLINS STREET, ESSENDON",-37.74713,144.906957,1.0,1.0,1,$220_pw,none,December 2007,3040,2007,12,ESSENDON,220,Other,206031501
1168,1180,"8/6 EDWARD STREET, ESSENDON",-37.753284,144.912958,2.0,1.0,1,$270_pw,Flat,June 2007,3040,2007,6,ESSENDON,270,Apartment,206031502
1169,1181,"8/6 EDWARD STREET, ESSENDON",-37.753284,144.912958,2.0,1.0,1,$270,Flat,May 2007,3040,2007,5,ESSENDON,270,Apartment,206031502
1170,1182,"4/965 MT ALEXANDER ROAD, ESSENDON",-37.749504,144.913418,3.0,1.0,2,$320_pw,Townhouse,November 2007,3040,2007,11,ESSENDON,320,House,206031502
1171,1183,"9/156A NAPIER STREET, ESSENDON",-37.74803162,144.91925049,1.0,1.0,1,$155,none,January 2007,3040,2007,1,ESSENDON,155,Other,206031502
1172,1184,"1/142 COOPER STREET, ESSENDON",-37.741536,144.899303,3.0,3.0,1,$350_per_week,none,October 2007,3040,2007,10,ESSENDON,350,Other,206031501
1173,1185,"4/13 MCCULLOCH ST, ESSENDON",-37.739785,144.903136,1.0,1.0,1,$160,none,January 2007,3040,2007,1,ESSENDON,160,Other,206031501
1174,1186,"2/1A CLARINDA ROAD, ESSENDON",-37.756634,144.909289,2.0,1.0,1,$390_pw,Townhouse,November 2007,3040,2007,11,ESSENDON,390,House,206031502
1175,1187,"9 MCPHAIL STREET, ESSENDON",-37.755552,144.911759,3.0,1.0,2,$280_pw,House,November 2007,3040,2007,11,ESSENDON,280,House,206031502
1176,1188,"5/23 COLLINS ST, ESSENDON",-37.745661,144.907339,2.0,1.0,1,$215,none,March 2007,3040,2007,3,ESSENDON,215,Other,206031501
1177,1189,"5/23 COLLINS ST, ESSENDON",-37.745661,144.907339,2.0,1.0,1,$200,none,January 2007,3040,2007,1,ESSENDON,200,Other,206031501
1178,1190,"10/2 ST KINNORD STREET, ESSENDON",-37.756113,144.9028,1.0,1.0,1,$175,Unit,June 2007,3040,2007,6,ESSENDON,175,Apartment,206031501
1179,1191,"1/119 TENNYSON STREET, ESSENDON",-37.754509,144.930323,2.0,1.0,1,$225,none,July 2007,3040,2007,7,ESSENDON,225,Other,206031502
1180,1192,"8 / 92 KERFERD STREET, ESSENDON",-37.741769,144.907006,2.0,1.0,1,$240_per_week,none,July 2007,3040,2007,7,ESSENDON,240,Other,206031501
1181,1193,"4/23 HODDLE STREET, ESSENDON",-37.75555,144.922925,2.0,1.0,1,$280,Rental_residential,January 2007,3040,2007,1,ESSENDON,280,Other,206031502
1182,1194,"25 BRAEMAR STREET, ESSENDON",-37.74763,144.90162,4.0,2.0,2,$550_pw,Available Now,December 2007,3040,2007,12,ESSENDON,550,Other,206031501
1183,1195,"1/9 RHODEN GROVE, EUMEMMERRING",-37.999514,145.245055,1.0,1.0,1,$135,Unit,January 2007,3177,2007,1,EUMEMMERRING,135,Apartment,212021295
1184,1196,"406 EUREKA STREET, EUREKA",-37.5662033,143.88066094,3.0,3.0,3,$180_pw,House,May 2007,3350,2007,5,EUREKA,180,House,201011481
1185,1197,"406 EUREKA STREET, EUREKA",-37.5662033,143.88066094,3.0,3.0,3,$180_pw,House,February 2007,3350,2007,2,EUREKA,180,House,201011481
1186,1198,"5/24 RUSHALL STREET, FAIRFIELD",-37.776249,145.02175,2.0,1.0,1,$220,Rental_residential,April 2007,3078,2007,4,FAIRFIELD,220,Other,206021110
1187,1199,"83A PERRY STREET, FAIRFIELD",-37.775014,145.02385,2.0,1.0,1,$275,Rental_residential,January 2007,3078,2007,1,FAIRFIELD,275,Other,206021110
1188,1200,"3/152 GILLIES STREET, FAIRFIELD",-37.772133,145.017597,2.0,1.0,1,$200_pw,Rental_residential,December 2007,3078,2007,12,FAIRFIELD,200,Other,206021110
1189,1201,"8/261 HEIDELBERG ROAD, FAIRFIELD",-37.784234,145.010959,2.0,1.0,1,$220_pw,none,September 2007,3078,2007,9,FAIRFIELD,220,Other,206071145
1190,1202,"10/7 PALM STREET, FAIRFIELD",-37.771705,145.025402,1.0,1.0,1,$195_pw,Rental_residential,July 2007,3078,2007,7,FAIRFIELD,195,Other,206021110
1191,1203,"10/42 GILLIES STREET, FAIRFIELD",-37.78032684,145.01652527,1.0,1.0,1,$170_pw,none,July 2007,3078,2007,7,FAIRFIELD,170,Other,206021110
1192,1204,"2/115 GRANGE ROAD, FAIRFIELD",-37.773588,145.025897,3.0,2.0,2,$390_pw,none,May 2007,3078,2007,5,FAIRFIELD,390,Other,206021110
1193,1205,"5/238 ARTHUR STREET, FAIRFIELD",-37.768358,145.020882,1.0,1.0,1,$175_pw,none,March 2007,3078,2007,3,FAIRFIELD,175,Other,206021110
1194,1206,"5/72 RATHMINES STREET, FAIRFIELD",-37.77814,145.015739,2.0,1.0,0,$220_p.w.,none,March 2007,3078,2007,3,FAIRFIELD,220,Other,206021110
1195,1207,"4/134 RATHMINES STREET, FAIRFIELD",-37.774348,145.016397,2.0,1.0,1,$240_pw,Rental_residential,November 2007,3078,2007,11,FAIRFIELD,240,Other,206021110
1196,1208,"109 ARTHUR STREET, FAIRFIELD",-37.777588,145.019712,2.0,2.0,1,$380_pw,Rental_residential,June 2007,3078,2007,6,FAIRFIELD,380,Other,206021110
1197,1209,"1/32 RUSHALL STREET, FAIRFIELD",-37.776703,145.023543,2.0,1.0,1,$200,Rental_residential,May 2007,3078,2007,5,FAIRFIELD,200,Other,206021110
1198,1210,"3/42 GILLIES STREET, FAIRFIELD",-37.782964,145.016461,1.0,1.0,1,$180,Rental_residential,June 2007,3078,2007,6,FAIRFIELD,180,Other,206021110
1199,1211,"10/150 GRANGE ROAD, FAIRFIELD",-37.770872,145.026753,1.0,1.0,1,$200_pw,Rental_residential,October 2007,3078,2007,10,FAIRFIELD,200,Other,206021110
1200,1212,"6/185 STATION STREET, FAIRFIELD",-37.774114,145.019139,1.0,1.0,1,$180_pw,none,October 2007,3078,2007,10,FAIRFIELD,180,Other,206021110
1201,1213,"4/3 RATHMINES STREET, FAIRFIELD",-37.783136,145.014913,2.0,1.0,1,$230_pw,Rental_residential,July 2007,3078,2007,7,FAIRFIELD,230,Other,206021110
1202,1214,"8/28 RUSHALL STREET, FAIRFIELD",-37.776196,145.021286,2.0,1.0,1,$215_pw,Rental_residential,July 2007,3078,2007,7,FAIRFIELD,215,Other,206021110
1203,1215,"72 KENNEDY LANE, FARADAY",-37.0505797,144.2922422,4.0,1.0,2,$200_pw,House,September 2007,3451,2007,9,FARADAY,200,House,202021028
1204,1216,"72 KENNEDYS LANE, FARADAY",-37.069741,144.297963,4.0,1.0,0,$200,House,October 2007,3451,2007,10,FARADAY,200,House,202021028
1205,1217,"72 KENNEDYS LANE, FARADAY",-37.069741,144.297963,4.0,1.0,0,$200_pw,House,September 2007,3451,2007,9,FARADAY,200,House,202021028
1206,1218,"72 KENNEDYS LANE, FARADAY",-37.069741,144.297963,4.0,1.0,0,$200_pw,House,August 2007,3451,2007,8,FARADAY,200,House,202021028
1207,1219,"2963 CALDER HIGHWAY, FARADAY",-37.050402,144.292318,2.0,1.0,0,$120,none,August 2007,3451,2007,8,FARADAY,120,Other,202021028
1208,1220,"266 MCBRYDE STREET, FAWKNER",-37.697879,144.977595,3.0,1.0,1,$220,House,July 2007,3060,2007,7,FAWKNER,220,House,210031237
1209,1221,"266 MCBRYDE STREET, FAWKNER",-37.697879,144.977595,3.0,1.0,1,$230_Wk,House,June 2007,3060,2007,6,FAWKNER,230,House,210031237
1210,1222,"266 MCBRYDE STREET, FAWKNER",-37.697879,144.977595,3.0,1.0,1,$230,House,May 2007,3060,2007,5,FAWKNER,230,House,210031237
1211,1223,"15 DERBY STREET, FAWKNER",-37.718204,144.972493,3.0,1.0,3,$180_Wk,Rental_residential,January 2007,3060,2007,1,FAWKNER,180,Other,210031237
1212,1224,"25A LEDGER AVENUE, FAWKNER",-37.707776,144.967718,3.0,2.0,1,$260_pw,Townhouse,February 2007,3060,2007,2,FAWKNER,260,House,210031237
1213,1225,"57 ALLORA AVENUE, FERNTREE GULLY",-37.898033,145.284615,3.0,1.0,2,$300_pw,House,December 2007,3156,2007,12,GULLY,300,House,211011448
