,year,month,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
3570,2018,2,"13 STUART AVENUE, HAMPTON PARK",-38.033158,145.263761,3976,212031562,212031305,House,3.0,2.0,2,41.98324,1.55405,0.43615,0.5844,,,,0.198,390.0
3571,2018,1,"13 SURGEY STREET, MERBEIN",-34.169211,142.052392,3505,215021396,215021396,House,3.0,1.0,4,553.26825,0.98243,0.50181,0.22546,0.90993,,1.20468,,250.0
3572,2018,5,"13 SUTTON GROVE, RICHMOND",-37.822426,144.991422,3121,206071517,206071144,House,3.0,1.0,0,4.01863,1.25752,0.76838,0.96369,0.2719499999999999,,,,880.0
3573,2018,7,"13 SUTTON GROVE, RICHMOND",-37.822426,144.991422,3121,206071517,206071144,House,3.0,1.0,0,4.01863,1.25752,0.76838,0.96369,0.2719499999999999,,,,800.0
3574,2018,9,"13 TAYLORS ROAD, ST ALBANS",-37.729699,144.813557,3021,213011334,213011334,House,3.0,1.0,2,22.50571,0.88954,1.33527,1.97309,2.39419,,2.76004,,350.0
3575,2018,10,"13 TAYLORS ROAD, ST ALBANS",-37.729699,144.813557,3021,213011334,213011334,House,3.0,1.0,2,22.50571,0.88954,1.33527,1.97309,2.39419,,2.76004,,350.0
3576,2018,8,"13 TERRY STREET, PEARCEDALE",-38.205172,145.23338,3912,212031308,212031308,House,3.0,1.0,1,63.21621,1.13307,0.71213,,19.67738,,,,370.0
3577,2018,9,"13 TERRY STREET, PEARCEDALE",-38.205172,145.23338,3912,212031308,212031308,House,3.0,1.0,1,63.21621,1.13307,0.71213,,19.67738,,,,370.0
3578,2018,11,"13 TISPA DRIVE, LEOPOLD",-38.1909961,144.4670503,3224,203021044,203021044,House,4.0,2.0,2,91.45641,0.3708999999999999,0.99996,,,,,,385.0
3579,2018,7,"13 VIEW STREET, WANDIN NORTH",-37.782763,145.428953,3139,211051285,211051285,House,3.0,1.0,2,49.68088,,1.47788,,,,,,350.0
3580,2018,9,"13 VIEWGRAND RISE, LYSTERFIELD",-37.905776,145.281632,3156,211011255,211011255,House,4.0,2.0,2,39.11598,2.41889,1.04763,,,,,,450.0
3581,2018,10,"13 VIEWGRAND RISE, LYSTERFIELD",-37.905776,145.281632,3156,211011255,211011255,House,4.0,2.0,2,39.11598,2.41889,1.04763,,,,,,450.0
3582,2018,12,"13 WARBLER STREET, KIALLA",-36.4307723,145.3812067,3631,216031593,216031417,House,4.0,2.0,2,175.78725,2.17474,4.8024,,,,,,500.0
3583,2018,3,"13 WATERSIDE CLOSE, MINERS REST",-37.499805,143.808031,3352,201011008,201011008,House,4.0,2.0,4,122.33516,4.21975,3.88009,4.66487,,,,5.485189999999999,340.0
3584,2018,3,"13 WATSON DRIVE, MOUNT PLEASANT",-37.583025,143.855223,3350,201011483,201011004,House,3.0,2.0,2,116.83392,1.63574,1.32372,2.77833,,,,,300.0
3585,2018,4,"13 WAVERLEY STREET, LINTON",-37.6896644,143.5535188,3360,201031015,201031015,House,3.0,2.0,1,148.92267,0.91014,1.3333,,1.93736,,1.01746,,320.0
3586,2018,9,"13 WEBB STREET, GLEN IRIS",-37.848745,145.067047,3146,207011150,207011150,House,3.0,3.0,3,12.13703,0.69686,0.41636,,1.91554,,,2.35302,825.0
3587,2018,10,"13 WEBB STREET, GLEN IRIS",-37.848745,145.067047,3146,207011150,207011150,House,3.0,3.0,3,12.13703,0.69686,0.41636,,1.91554,,,2.35302,825.0
3588,2018,12,"13 WHALLEY STREET, NORTHCOTE",-37.771873,145.006461,3070,206021499,206021111,House,2.0,1.0,2,7.83539,0.82475,0.7662899999999999,0.56547,1.05233,,1.00882,,695.0
3589,2018,11,"13 WHITE AVE, HAMILTON",-37.747027,142.035459,3300,217011421,217011421,House,3.0,1.0,1,309.52963,1.01644,0.17901,2.3016,2.08913,2.5235,2.5837,,190.0
3590,2018,9,"13 WHITEHALL COURT, TEMPLESTOWE",-37.769739,145.159975,3106,207021159,207021159,House,5.0,2.0,2,23.32362,0.83731,0.47612,,,,,,750.0
3591,2018,11,"13 WILLIAMS STREET, WENDOUREE",-37.53763645,143.8386528,3355,201011008,201011008,House,3.0,1.0,4,120.71204,1.01041,1.97801,2.78415,,,,2.39248,300.0
3592,2018,5,"13 WINTERFELL ROAD, CHARLEMONT",-38.218,144.367,3217,203021485,203021041,House,3.0,2.0,1,91.09103,2.47499,,4.0568,,,,,370.0
3593,2018,9,"13 WINTERTON CL, EPPING",-37.650377,145.034628,3076,209041432,209041432,House,3.0,2.0,2,21.292240000000003,,0.80988,1.52978,1.2131500000000002,,1.28517,,380.0
3594,2018,1,"13 WINTERTON CLOSE, EPPING",-37.650377,145.034628,3076,209041432,209041432,House,3.0,2.0,2,21.292240000000003,,0.80988,1.52978,1.2131500000000002,,1.28517,,380.0
3595,2018,2,"13 WINTERTON CLOSE, EPPING",-37.650377,145.034628,3076,209041432,209041432,House,3.0,2.0,2,21.292240000000003,,0.80988,1.52978,1.2131500000000002,,1.28517,,390.0
3596,2018,8,"13 WINTERTON CLOSE, EPPING",-37.650377,145.034628,3076,209041432,209041432,House,3.0,2.0,2,21.292240000000003,,0.80988,1.52978,1.2131500000000002,,1.28517,,380.0
3597,2018,9,"13 WINTERTON CLOSE, EPPING",-37.650377,145.034628,3076,209041432,209041432,House,3.0,2.0,2,21.292240000000003,,0.80988,1.52978,1.2131500000000002,,1.28517,,380.0
3598,2018,1,"13 WOODLAND HEATH DRIVE, INVERLOCH",-38.6306754,145.722755,3996,205031093,205031093,House,3.0,1.0,4,147.98064000000002,1.09584,0.8855599999999999,13.13078,13.58683,14.14303,0.78495,,390.0
3599,2018,3,"13 WY YUNG HEIGHTS, WY YUNG",-37.80560639,147.61925114,3875,205021081,205021081,House,3.0,1.0,0,282.44363,1.0881500000000002,0.7190599999999999,2.96449,3.3097,3.67771,3.72781,,300.0
3600,2018,3,"13 WY YUNG HTS, WY YUNG",-37.80560639,147.61925114,3875,205021081,205021081,House,3.0,1.0,0,282.44363,1.0881500000000002,0.7190599999999999,2.96449,3.3097,3.67771,3.72781,,300.0
3601,2018,3,"13-15 CENTRE RD, NEWRY",-37.9231085,146.8928617,3859,205051101,205051101,House,3.0,1.0,2,217.03261,11.49483,10.278,12.54535,5.67296,13.207120000000002,12.05917,,245.0
3602,2018,3,"13-15 CENTRE ROAD, NEWRY",-37.9231085,146.8928617,3859,205051101,205051101,House,3.0,1.0,2,217.03261,11.49483,10.278,12.54534,5.67296,13.207120000000002,12.05917,,245.0
3603,2018,2,"13-15 MADELINE DRIVE, WANDANA HEIGHTS",-38.1778555,144.3042848,3216,203021042,203021042,House,4.0,2.0,4,83.60669,0.82694,1.73845,3.02469,,,,,585.0
3604,2018,5,"13/10-16 WETHERBY ROAD, DONCASTER",-37.788254,145.143261,3108,207021157,207021157,Apartment,1.0,1.0,1,20.21677,1.30071,1.4966199999999998,0.8577,,,,1.93203,275.0
3605,2018,5,"13/1031 PLENTY ROAD, KINGSBURY",-37.715528,145.043469,3083,209021205,209021205,House,2.0,1.0,1,14.88067,1.29198,1.15956,1.7843699999999998,1.0248199999999998,0.83762,,2.14963,370.0
3606,2018,7,"13/11 LOWER GORDON STREET, KORUMBURRA",-38.431906,145.829319,3950,205031089,205031089,House,2.0,1.0,1,120.40645,0.92032,0.72497,2.89891,0.59875,0.36738,0.622,,260.0
3607,2018,6,"13/1251 PLENTY RD, BUNDOORA",-37.700413,145.057382,3083,209021205,209021205,House,2.0,1.0,1,17.12838,3.10265,3.4072600000000004,4.03208,1.6491600000000002,1.20712,,0.6811900000000001,310.0
3608,2018,5,"13/1251 PLENTY ROAD, BUNDOORA",-37.700413,145.057382,3083,209021205,209021205,House,2.0,1.0,1,17.12838,3.10265,3.4072600000000004,4.03208,1.6491600000000002,1.20712,,0.6811900000000001,310.0
3609,2018,6,"13/1251 PLENTY ROAD, BUNDOORA",-37.700413,145.057382,3083,209021205,209021205,House,2.0,1.0,1,17.12838,3.10265,3.4072600000000004,4.03208,1.6491600000000002,1.20712,,0.6811900000000001,310.0
3610,2018,2,"13/13 ROSEDALE AVENUE, GLEN HUNTLY",-37.8907599,145.0439342,3163,208021182,208021182,Apartment,1.0,1.0,1,14.89502,0.79218,2.70275,,0.23178,,0.2374399999999999,,310.0
3611,2018,7,"13/1559 POINT NEPEAN ROAD, CAPEL SOUND",-38.363182,144.881938,3940,214021384,214021384,House,2.0,1.0,2,92.38563,1.56149,1.49359,1.0216,,0.57384,1.49346,,280.0
3612,2018,6,"13/16 COURTNEY STREET, NORTH MELBOURNE",-37.802415,144.955129,3051,206041506,206041123,Apartment,4.0,2.0,1,1.56172,0.13635,1.07316,0.95142,2.62752,,,,895.0
3613,2018,1,"13/172 PRINCES STREET, CARLTON NORTH",-37.792157,144.969394,3054,206071140,206071140,Apartment,1.0,1.0,1,2.72847,1.91845,0.6090800000000001,1.52353,,,,,330.0
3614,2018,7,"13/1A KELVIN GROVE, CHELSEA",-38.047866,145.11311,3196,208031186,208031186,House,2.0,2.0,1,47.97545,2.10402,1.18649,2.89079,0.83135,,0.58428,,450.0
3615,2018,1,"13/20-24 PALMERSTON STREET, MELTON",-37.688049,144.584038,3337,213041577,213041356,House,3.0,1.0,1,46.42727,1.04953,1.11875,,,,1.0124,,275.0
3616,2018,7,"13/22-24 KINGSLEY STREET, ELWOOD",-37.888694,144.989568,3184,206051129,206051129,Apartment,2.0,1.0,0,10.55563,0.4371,1.23386,1.33689,,,1.40426,,545.0
3617,2018,9,"13/22-24 KINGSLEY STREET, ELWOOD",-37.888694,144.989568,3184,206051129,206051129,Apartment,2.0,1.0,0,10.55563,0.4371,1.23386,1.33689,,,1.40426,,545.0
3618,2018,7,"13/246 WATTLETREE ROAD, MALVERN",-37.8638,145.037939,3144,208041194,208041194,Apartment,1.0,1.0,1,12.15793,0.51196,1.0606300000000002,1.24151,1.09565,,1.59997,,400.0
3619,2018,8,"13/246 WATTLETREE ROAD, MALVERN",-37.8638,145.037939,3144,208041194,208041194,Apartment,1.0,1.0,1,12.15793,0.51196,1.0606300000000002,1.24151,1.09565,,1.59997,,400.0
3620,2018,6,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3201,214011370,214011370,House,3.0,2.0,1,48.19743,1.5870799999999998,0.54475,1.44406,,,,,340.0
3621,2018,8,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3201,214011370,214011370,House,3.0,2.0,1,48.19743,1.5870799999999998,0.54475,1.44406,,,,,340.0
3622,2018,9,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3201,214011370,214011370,House,3.0,2.0,1,48.19743,1.5870799999999998,0.54475,1.44406,,,,,340.0
3623,2018,10,"13/25 CADLES ROAD, CARRUM DOWNS",-38.098746,145.185339,3201,214011370,214011370,House,3.0,2.0,1,48.19743,1.5870799999999998,0.54475,1.44406,,,,,340.0
3624,2018,9,"13/25 MARNOO STREET, BRAYBROOK",-37.78905,144.846251,3019,213031347,213031347,House,3.0,2.0,1,12.48354,0.4926999999999999,1.07761,0.7534400000000001,3.03343,,3.74263,,420.0
3625,2018,10,"13/25 MARNOO STREET, BRAYBROOK",-37.78905,144.846251,3019,213031347,213031347,House,3.0,2.0,1,12.48354,0.4926999999999999,1.07761,0.7534400000000001,3.03343,,3.74263,,420.0
3626,2018,6,"13/26 WARLEIGH GROVE, BRIGHTON",-37.9044352,145.0035488,3186,208011169,208011169,House,2.0,2.0,1,12.15679,1.40697,1.33458,0.90514,0.50735,1.91531,0.92752,,630.0
3627,2018,8,"13/27 MITFORD STREET, ST KILDA",-37.8723436,144.9818467,3182,206051513,206051133,Apartment,1.0,1.0,1,8.05682,0.56037,1.45455,0.5385700000000001,,,,,310.0
3628,2018,1,"13/28 HAROLD STREET, HAWTHORN EAST",-37.827689,145.0536573,3123,207011152,207011152,Apartment,2.0,1.0,2,9.02212,0.6057,1.82392,2.21296,1.21917,,,,465.0
3629,2018,5,"13/28 ROSS STREET, NORTHCOTE",-37.783932,144.999119,3070,206021499,206021111,Apartment,1.0,1.0,1,6.958489999999999,0.71175,1.4141199999999998,2.34579,0.38541,,2.68606,,315.0
3630,2018,2,"13/29 SCHUTT STREET, NEWPORT",-37.839679,144.880662,3015,213021344,213021344,Apartment,1.0,1.0,1,11.40242,0.2905,0.12006,2.17786,1.10485,,0.9646,,255.0
3631,2018,10,"13/30 SWINDON ROAD, HUGHESDALE",-37.897311,145.087084,3166,208021180,208021180,Apartment,1.0,1.0,1,17.856650000000002,,2.05745,0.4662,,,,,330.0
3632,2018,2,"13/300 YOUNG STREET, FITZROY",-37.797343,144.979888,3065,206071142,206071142,Apartment,1.0,1.0,1,2.73024,0.94254,0.64095,0.72429,1.55506,2.00004,1.03633,,470.0
3633,2018,1,"13/344 MAROONDAH HIGHWAY, RINGWOOD",-37.804709,145.245795,3134,211031267,211031267,Apartment,2.0,1.0,2,28.9534,0.97368,0.94948,3.52605,1.70221,2.04408,,,385.0
3634,2018,4,"13/354 NEPEAN HIGHWAY, CHELSEA",-38.048185,145.113742,3196,208031186,208031186,Apartment,2.0,1.0,1,47.87304,2.0016,1.08407,2.78837,0.72893,,0.48186,,410.0
3635,2018,7,"13/354 NEPEAN HIGHWAY, CHELSEA",-38.048185,145.113742,3196,208031186,208031186,House,2.0,1.0,1,47.87304,2.0016,1.08407,2.78837,0.72893,,0.48186,,395.0
3636,2018,7,"13/366 PASCOE VALE ROAD, STRATHMORE",-37.7432129,144.9284938,3041,210011231,210011231,Apartment,1.0,1.0,1,9.56985,2.45014,1.20631,0.75498,,,,,330.0
3637,2018,7,"13/38 DALGETY STREET, ST KILDA",-37.859446,144.980368,3182,206051514,206051133,Apartment,1.0,1.0,1,6.81598,1.55451,0.5846399999999999,0.92884,0.58404,,,,250.0
3638,2018,6,"13/4 GLYNDEBOURNE AVENUE, TOORAK",-37.840865,145.024938,3142,206061138,206061138,House,3.0,1.0,1,8.3176,2.1217,1.99255,1.15405,0.86658,,,,825.0
3639,2018,9,"13/4 GLYNDEBOURNE AVENUE, TOORAK",-37.840865,145.024938,3142,206061138,206061138,House,3.0,1.0,1,8.3176,2.1217,1.99255,1.15405,0.86658,,,,645.0
3640,2018,10,"13/4 GLYNDEBOURNE AVENUE, TOORAK",-37.840865,145.024938,3142,206061138,206061138,House,3.0,1.0,1,8.3176,2.1217,1.99255,1.15405,0.86658,,,,645.0
3641,2018,11,"13/45 ANCONA DRIVE, MILL PARK",-37.658071,145.078449,3082,209041220,209041220,Apartment,3.0,2.0,1,23.68469,,2.68298,2.3229,,,,,370.0
3642,2018,12,"13/506 GLENFERRIE ROAD, HAWTHORN",-37.830779,145.034043,3122,207011520,207011151,Apartment,1.0,1.0,1,8.15411,0.7645,0.47956,0.37656,1.35702,,0.95819,,320.0
3643,2018,9,"13/507 WYNDHAM STREET, SHEPPARTON",-36.388849,145.398393,3630,216031594,216031417,House,2.0,2.0,1,179.65294,2.2080900000000003,0.88501,2.01511,1.75149,,1.19164,,300.0
3644,2018,3,"13/51 KOOYONG ROAD, ARMADALE",-37.858749,145.01991,3143,206061135,206061135,Apartment,2.0,1.0,1,9.94833,0.54925,1.01201,,0.32201,,,,365.0
3645,2018,11,"13/51 STEPHEN STREET, YARRAVILLE",-37.812789,144.895278,3013,213031352,213031352,Apartment,2.0,1.0,1,7.58818,0.36202,0.99685,3.32609,0.7543,,0.60693,,370.0
3646,2018,4,"13/53 WESTBANK TERRACE, RICHMOND",-37.822545,145.01304,3121,206071517,206071144,Apartment,1.0,1.0,1,5.54557,1.40676,1.70284,0.69384,1.44292,,,,500.0
3647,2018,9,"13/542-550 UPPER HEIDELBERG ROAD, HEIDELBERG",-37.750714,145.057563,3084,209011198,209011198,House,2.0,2.0,1,14.76865,1.2778,1.22676,1.79916,1.16073,0.83802,1.78055,,425.0
3648,2018,8,"13/646 TOORAK ROAD, TOORAK",-37.8436236,145.0286411,3142,206061138,206061138,Apartment,2.0,1.0,1,9.14761,2.13329,2.00414,2.0836900000000003,1.52699,,,,490.0
3649,2018,9,"13/70 BRUNSWICK ROAD, BRUNSWICK",-37.778279,144.969352,3056,206011496,206011105,Apartment,2.0,1.0,2,4.10592,0.99187,1.95818,1.62766,1.2248800000000002,,2.33817,,500.0
3650,2018,10,"13/70 BRUNSWICK ROAD, BRUNSWICK",-37.778279,144.969352,3056,206011496,206011105,Apartment,2.0,1.0,2,4.10592,0.99187,1.95818,1.62766,1.2248800000000002,,2.33817,,500.0
3651,2018,12,"13/9 BARKER STREET, CHELTENHAM",-37.9632718,145.0533411,3192,208031188,208031188,Apartment,2.0,1.0,1,27.24255,1.42792,1.09373,2.3939,1.16394,,0.81076,0.54488,345.0
3652,2018,5,"13/9 SEAVER GROVE, RESERVOIR",-37.711977,144.990048,3073,209021526,209021208,Apartment,2.0,1.0,1,13.55829,0.54723,1.6764400000000002,1.3118599999999998,2.73966,,2.07982,,320.0
3653,2018,7,"13/9 SEAVER GROVE, RESERVOIR",-37.711977,144.990048,3073,209021526,209021208,Apartment,2.0,1.0,1,13.55829,0.54723,1.6764400000000002,1.3118599999999998,2.73966,,2.07982,,310.0
3654,2018,11,"13/99 THE STRAND, NEWPORT",-37.84575,144.894546,3015,213021344,213021344,House,3.0,2.0,2,11.00676,0.38937,1.66586,3.5593600000000003,1.26674,,0.8719600000000001,,575.0
3655,2018,3,"130 CARRONVALE ROAD, MOOROOLBARK",-37.7755708,145.3337268,3138,211051281,211051281,House,3.0,1.0,1,38.70002,2.88873,1.41938,1.95597,1.12559,,2.89742,,400.0
3656,2018,7,"130 CROOK STREET, STRATHDALE",-36.762698,144.313707,3550,202011020,202011020,House,3.0,1.0,3,154.61509,2.97645,1.5393800000000002,2.75792,,,,,275.0
3657,2018,11,"130 CROOK STREET, STRATHDALE",-36.762698,144.313707,3550,202011020,202011020,House,3.0,1.0,3,154.61509,2.97645,1.5393800000000002,2.75792,,,,,275.0
3658,2018,1,"130 DUDLEY STREET, WEST MELBOURNE",-37.8095523,144.9508347,3003,206041510,206041123,Apartment,2.0,1.0,1,1.6806,0.37936,0.57564,0.5761000000000001,,,,,560.0
3659,2018,8,"130 DUDLEY STREET, WEST MELBOURNE",-37.8095523,144.9508347,3003,206041510,206041123,Apartment,2.0,1.0,1,1.6806,0.37936,0.57564,0.5761000000000001,,,,,610.0
3660,2018,10,"130 DUDLEY STREET, WEST MELBOURNE",-37.8095523,144.9508347,3003,206041510,206041123,Apartment,2.0,1.0,1,1.6806,0.37936,0.57564,0.5761000000000001,,,,,590.0
3661,2018,12,"130 DUDLEY STREET, WEST MELBOURNE",-37.8095523,144.9508347,3003,206041510,206041123,Apartment,2.0,1.0,1,1.6806,0.37936,0.57564,0.5761000000000001,,,,,430.0
3662,2018,5,"130 GOULBURN WEIR MURCHISON ROAD, MURCHISON",-36.6415048,145.2102429,3610,216031419,216031419,House,2.0,1.0,0,154.55644,4.73906,3.00799,24.14023,2.65069,23.63768,2.8353200000000003,,290.0
3663,2018,8,"130 HIGH STREET, ARARAT",-37.2837528,142.9411321,3377,215011386,215011386,House,3.0,1.0,2,203.89858,0.8492799999999999,0.47426,0.4186499999999999,0.85419,1.1894,1.4226800000000002,,250.0
3664,2018,7,"130 JAMES MELROSE DRIVE, BROOKFIELD",-37.7012248,144.5603738,3338,213041571,213041357,House,4.0,2.0,2,46.69235,,,0.07313,,,,,350.0
3665,2018,1,"130 KIPPINGS LANE, TALLAROOK",-37.124482,145.079663,3659,204011060,204011060,House,3.0,1.0,2,87.72245,44.84975,4.83623,,6.0981000000000005,,5.35325,,315.0
3666,2018,4,"130 NEVILLE STREET, MIDDLE PARK",-37.851652,144.964183,3206,206051128,206051128,House,2.0,2.0,1,6.185479999999999,1.64413,0.89219,1.87531,0.6986,,4.19034,,860.0
3667,2018,4,"130 ROSEBUD PARADE, ROSEBUD",-38.364118,144.905691,3939,214021384,214021384,House,3.0,1.0,1,90.8824,0.99591,1.20847,1.54539,,3.22229,2.08001,,290.0
3668,2018,11,"130 WEEROONA ST, RYE",-38.383123,144.829506,3941,214021383,214021383,House,3.0,1.0,1,101.06277,1.52163,1.68002,,,,2.53388,,330.0
3669,2018,11,"130 WEEROONA STREET, RYE",-38.383123,144.829506,3941,214021383,214021383,House,3.0,1.0,1,101.06277,1.52163,1.68002,,,,2.53388,,330.0
3670,2018,12,"130 WEEROONA STREET, RYE",-38.383123,144.829506,3941,214021383,214021383,House,3.0,1.0,1,101.06277,1.52163,1.68002,,,,2.53388,,330.0
3671,2018,2,"130/218 BAY ROAD, SANDRINGHAM",-37.9550506,145.0246036,3191,208011173,208011173,Apartment,1.0,1.0,1,21.11064,0.72845,0.75205,0.5867100000000001,2.22002,1.40407,2.28999,,320.0
3672,2018,5,"130/33 QUAY BOULEVARD, WERRIBEE SOUTH",-37.9654115,144.7068582,3030,213051368,213051368,Apartment,1.0,1.0,1,38.19601,1.9637,3.38014,2.357,11.26522,10.33785,11.53458,,290.0
3673,2018,5,"1302/38 ALBERT ROAD, SOUTH MELBOURNE",-37.833752,144.971216,3205,206051512,206051132,Apartment,1.0,1.0,1,3.62533,1.07625,1.71234,,1.68404,,1.23747,,450.0
3674,2018,9,"1303/145 QUEENSBERRY STREET, CARLTON",-37.8047029,144.9639346,3053,206041117,206041117,House,2.0,2.0,1,1.1784100000000002,0.30736,0.94582,0.5678500000000001,,,1.4355,,680.0
3675,2018,8,"1306/1 ASCOT VALE ROAD, FLEMINGTON",-37.786812,144.921337,3031,206031115,206031115,Apartment,1.0,1.0,1,5.30179,0.71621,1.34722,1.7909000000000002,0.85912,,1.30478,,400.0
3676,2018,6,"1306/500 ELIZABETH STREET, MELBOURNE",-37.8071889,144.9603559,3000,206041504,206041122,House,2.0,2.0,0,0.82314,0.41556,,,0.6383,,0.37241,,660.0
3677,2018,6,"130A HARSTON ROAD, HARSTON",-36.4693725,145.1445158,3616,216031419,216031419,House,1.0,1.0,2,175.62558,13.51284,0.2474,9.20193,9.27715,8.55927,8.927299999999999,,220.0
3678,2018,9,"130A HOBSON ROAD, RYTHDALE",-38.1398511,145.4650379,3810,212011548,212011290,House,3.0,1.0,1,67.08089,0.4918,4.50266,10.30741,9.55701,11.30744,11.53388,,280.0
3679,2018,4,"131 BOUNDARY ROAD, NEWCOMB",-38.168013,144.384896,3219,203021045,203021045,House,3.0,1.0,0,82.78576,0.4885199999999999,1.16779,1.11769,,,,,260.0
3680,2018,9,"131 DONCASTER ROAD, BALWYN NORTH",-37.793338,145.075856,3104,207011148,207011148,House,5.0,2.0,2,12.52911,0.81059,0.4841999999999999,0.75238,,,,,700.0
3681,2018,9,"131 HUME ST, WODONGA",-36.1254947,146.8852285,3690,204031492,204031074,House,3.0,1.0,1,312.57628000000005,0.47102,0.7476900000000001,0.45699,1.29753,1.35723,0.90257,,330.0
3682,2018,8,"131 HUME STREET, WODONGA",-36.1254947,146.8852285,3690,204031492,204031074,House,3.0,1.0,1,312.57628000000005,0.47102,0.7476900000000001,0.45699,1.29753,1.35723,0.90257,,330.0
3683,2018,9,"131 HUME STREET, WODONGA",-36.1254947,146.8852285,3690,204031492,204031074,House,3.0,1.0,1,312.57628000000005,0.47102,0.7476900000000001,0.45699,1.29753,1.35723,0.90257,,330.0
3684,2018,2,"131 KENT ROAD, PASCOE VALE",-37.720088,144.93827,3044,210031538,210031239,House,4.0,2.0,4,11.87283,0.2853,0.65904,0.47592,,,,,510.0
3685,2018,3,"131 KENT ROAD, PASCOE VALE",-37.720088,144.93827,3044,210031538,210031239,House,4.0,2.0,4,11.87283,0.2853,0.65904,0.47592,,,,,510.0
3686,2018,9,"131 KENT ROAD, PASCOE VALE",-37.720088,144.93827,3044,210031538,210031239,House,4.0,2.0,4,11.87283,0.2853,0.65904,0.47592,,,,,510.0
3687,2018,6,"131 MAHONEYS ROAD, RESERVOIR",-37.693127,144.99164,3073,209021524,209021208,House,3.0,2.0,3,16.7104,,1.34082,1.86795,,,,,420.0
3688,2018,7,"131 MAHONEYS ROAD, RESERVOIR",-37.693127,144.99164,3073,209021524,209021208,House,3.0,2.0,3,16.7104,,1.34082,1.86795,,,,,420.0
3689,2018,9,"131 MORRIS ROAD, HOPPERS CROSSING",-37.873938,144.701981,3029,213051362,213051362,House,3.0,2.0,2,29.08674,2.45043,0.8032999999999999,0.86312,,,,,370.0
3690,2018,8,"131/218 BAY ROAD, SANDRINGHAM",-37.9550506,145.0246036,3191,208011173,208011173,Apartment,1.0,1.0,1,21.11064,0.72845,0.75205,0.5867100000000001,2.22002,1.40407,2.28999,,340.0
3691,2018,10,"1310/50 ALBERT ROAD, SOUTH MELBOURNE",-37.834028,144.9710824,3205,206051512,206051132,House,2.0,2.0,1,3.62782,1.07874,1.71483,,1.68653,,1.23996,,700.0
3692,2018,7,"1311/50 ALBERT ROAD, SOUTH MELBOURNE",-37.8342007,144.9713884,3205,206051512,206051132,Apartment,2.0,1.0,1,3.54029,0.8862899999999999,1.87905,,1.85075,,1.40418,,500.0
3693,2018,5,"131A LLOYD STREET, BENDIGO",-36.754218,144.302986,3550,202011020,202011020,House,1.0,1.0,1,153.65519,2.01653,1.95514,2.38447,,,,,300.0
3694,2018,7,"131A LLOYD STREET, BENDIGO",-36.754218,144.302986,3550,202011020,202011020,House,1.0,1.0,1,153.65519,2.01653,1.95514,2.38447,,,,,300.0
3695,2018,10,"131A LLOYD STREET, BENDIGO",-36.754218,144.302986,3550,202011020,202011020,House,1.0,1.0,1,153.65519,2.01653,1.95514,2.38447,,,,,300.0
3696,2018,11,"131A LLOYD STREET, BENDIGO",-36.754218,144.302986,3550,202011020,202011020,House,1.0,1.0,1,153.65519,2.01653,1.95514,2.38447,,,,,300.0
3697,2018,2,"132 CRUSOE ROAD, KANGAROO FLAT",-36.814562,144.230646,3555,202011022,202011022,House,3.0,2.0,1,144.02552,3.2215700000000003,2.51315,3.76691,3.11699,,,,300.0
3698,2018,10,"132 HAVERBRACK DRIVE, MULGRAVE",-37.935371,145.204359,3170,212051325,212051325,House,3.0,2.0,1,28.88152,6.09738,0.96825,3.2423200000000003,,,,,430.0
3699,2018,10,"132 LEE STREET, CARLTON NORTH",-37.790901,144.970798,3054,206071140,206071140,Apartment,2.0,1.0,0,2.81143,2.00141,0.45132,1.44643,,,,,645.0
3700,2018,11,"132 LEE STREET, CARLTON NORTH",-37.790901,144.970798,3054,206071140,206071140,Apartment,2.0,1.0,0,2.81143,2.00141,0.45132,1.44643,,,,,645.0
3701,2018,8,"132 NOONE STREET, CLIFTON HILL",-37.793811,144.996547,3068,206071145,206071145,House,2.0,1.0,0,4.7133400000000005,0.5481699999999999,0.8071699999999999,5.24511,0.71474,3.03754,,,540.0
3702,2018,11,"132 WATER STREET, BENDIGO",-36.752011,144.282878,3550,202011018,202011018,House,3.0,1.0,0,152.07592000000002,0.69762,0.96504,0.78411,2.6600900000000003,0.72773,2.66157,1.83434,260.0
3703,2018,12,"132 WATER STREET, BENDIGO",-36.752011,144.282878,3550,202011018,202011018,House,3.0,1.0,0,152.07592000000002,0.69762,0.96504,0.78411,2.6600900000000003,0.72773,2.66157,1.83434,260.0
3704,2018,1,"132 WINDERMERE STREET, BALLARAT",-37.564402,143.845297,3350,201011002,201011002,House,3.0,1.0,1,116.25014,1.19084,0.25032,1.23553,5.87273,0.81848,1.54213,,295.0
3705,2018,2,"132 WINDERMERE STREET, BALLARAT CENTRAL",-37.5644022,143.8450241,3350,201011002,201011002,House,3.0,1.0,1,116.27961,1.1613699999999998,0.27978,1.265,5.31618,0.84794,1.5715899999999998,,295.0
