,year,month,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
2561,2014,12,"145 ORANGE AVENUE, MILDURA",-34.190314,142.159996,3500,215021469,215021469,House,3.0,1.0,0,542.84938,0.75678,0.89366,0.88859,1.62061,2.28888,1.19318,,245.0
2562,2014,10,"145 PHILLIP DRIVE, SUNBURY",-37.5666851,144.6978101,3429,210041541,210041241,House,4.0,2.0,2,42.25882,2.4840500000000003,1.2725499999999998,2.99386,,,,,360.0
2563,2014,4,"145 SPLIT ROCK ROAD, BEACONSFIELD UPPER",-37.999315,145.437971,3808,212011289,212011289,House,5.0,4.0,2,57.311150000000005,1.72103,5.45086,13.45359,10.87755,,11.846290000000002,,550.0
2564,2014,5,"145 SPLIT ROCK ROAD, BEACONSFIELD UPPER",-37.999315,145.437971,3808,212011289,212011289,House,5.0,4.0,2,57.311150000000005,1.72103,5.45086,13.45359,10.87755,,11.846290000000002,,550.0
2565,2014,9,"145 SPLIT ROCK ROAD, BEACONSFIELD UPPER",-37.999315,145.437971,3808,212011289,212011289,House,5.0,4.0,2,57.311150000000005,1.72103,5.45086,13.45359,10.87755,,11.846290000000002,,500.0
2566,2014,9,"145A JUMPING CREEK ROAD, WONGA PARK",-37.7381537,145.2589599,3115,211021262,211021262,House,3.0,1.0,2,34.73786,1.96629,2.0965100000000003,6.07253,,,5.48359,,380.0
2567,2014,12,"146 CAPE SCHANCK ROAD, CAPE SCHANCK",-38.470606,144.895346,3939,214021378,214021378,House,3.0,1.0,2,103.37294,1.38403,7.29658,,,,,,320.0
2568,2014,4,"146 IRONSTONE ROAD, ASCOT",-36.6960815,144.3271894,3551,202011025,202011025,House,3.0,2.0,2,159.77883,2.2549,2.2123000000000004,6.15577,5.04046,,,,310.0
2569,2014,9,"1465 BLACKGATE ROAD, FRESHWATER CREEK",-38.27788,144.2289,3216,203011036,203011036,House,6.0,1.0,1,98.09927,11.32109,6.22067,,9.51911,25.47582,24.45549,,350.0
2570,2014,10,"1465 BLACKGATE ROAD, FRESHWATER CREEK",-38.27788,144.2289,3216,203011036,203011036,House,6.0,1.0,1,98.09927,11.32109,6.22067,,9.51911,25.47582,24.45549,,320.0
2571,2014,9,"147 ARMSTRONG STREET, COLAC",-38.349128,143.574251,3250,217031472,217031472,House,3.0,1.0,2,153.80607999999998,1.00036,0.83161,0.5634,1.74818,1.85182,2.7941100000000003,,270.0
2572,2014,2,"147 GRAHAM STREET, PORT MELBOURNE",-37.8407588,144.9411501,3207,206051130,206051130,House,4.0,3.0,3,5.73115,0.5176799999999999,1.12946,,1.00631,,0.28749,,895.0
2573,2014,9,"147 GREVILLEA DRIVE, ENFIELD",-37.733612,143.8043,3352,201031015,201031015,House,4.0,2.0,0,136.02545,2.67883,7.50113,,24.51975,,24.17039,,330.0
2574,2014,10,"147 GREVILLEA DRIVE, ENFIELD",-37.733612,143.8043,3352,201031015,201031015,House,4.0,2.0,0,136.02545,2.67883,7.50113,,24.51975,,24.17039,,330.0
2575,2014,1,"147 HERVEY STREET, ELMORE",-36.487315,144.615971,3558,202031032,202031032,House,3.0,1.0,1,166.0608,1.27581,0.98002,,1.2805799999999998,0.5997100000000001,1.1773,,170.0
2576,2014,7,"147 NEVILLE STREET, MIDDLE PARK",-37.85161,144.964631,3206,206051128,206051128,House,2.0,2.0,1,6.20981,1.66847,0.94098,1.89964,0.72293,,4.21467,,580.0
2577,2014,8,"147 NEVILLE STREET, MIDDLE PARK",-37.85161,144.964631,3206,206051128,206051128,House,2.0,2.0,1,6.20981,1.66847,0.94098,1.89964,0.72293,,4.21467,,580.0
2578,2014,1,"147 ROSANNA ROAD, ROSANNA",-37.74607,145.071333,3084,209011198,209011198,House,3.0,2.0,2,15.33834,1.1109,0.90734,1.3076199999999998,0.7218600000000001,2.3866,1.34134,,350.0
2579,2014,6,"147 SETTLERS RUN, BOTANIC RIDGE",-38.1435587,145.2556261,3977,212031303,212031303,House,4.0,2.0,2,56.29679,2.62699,1.55313,6.307390000000001,11.2652,,,,450.0
2580,2014,12,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,3285,217011420,217011420,House,4.0,1.0,1,339.31747,12.29188,8.02225,14.17166,13.17094,13.85983,13.01236,,260.0
2581,2014,10,"147A REEVE STREET, SALE",-38.099899,147.060519,3850,205051103,205051103,House,2.0,2.0,2,214.40031,0.2822,1.53692,1.04105,1.59888,,1.59452,,350.0
2582,2014,11,"147A REEVE STREET, SALE",-38.099899,147.060519,3850,205051103,205051103,House,2.0,2.0,2,214.40031,0.2822,1.53692,1.04105,1.59888,,1.59452,,350.0
2583,2014,2,"148 ALBION STREET, BRUNSWICK",-37.761523,144.967804,3056,206011495,206011105,Apartment,2.0,1.0,1,6.17276,0.40134,0.8665499999999999,,0.71938,,0.62897,,480.0
2584,2014,10,"148 BURNLEY STREET, RICHMOND",-37.818055,145.008248,3121,206071518,206071144,House,3.0,2.0,2,4.98087,1.14942,0.35986,0.6769,1.26574,,1.09101,,780.0
2585,2014,5,"148 CAPE SCHANCK ROAD, CAPE SCHANCK",-38.470839,144.895419,3939,214021378,214021378,House,3.0,1.0,0,103.36795,1.29566,7.29159,,,,,,395.0
2586,2014,9,"148 EASTFIELD ROAD, CROYDON SOUTH",-37.812741,145.280362,3136,211031452,211031452,House,3.0,1.0,2,31.91969,,1.1089,,,,,,345.0
2587,2014,1,"148 F REID DR, KILMANY",-38.1054162,146.9118343,3851,205051102,205051102,House,3.0,1.0,0,199.33825,0.26799,5.55206,,0.04142,,12.68739,,240.0
2588,2014,1,"148 F REID DRIVE, KILMANY",-38.1054162,146.9118343,3851,205051102,205051102,House,3.0,1.0,0,199.33825,0.26799,5.55206,,0.04142,,12.68739,,240.0
2589,2014,2,"148/139 LONSDALE STREET, MELBOURNE",-37.8114399,144.9685942,3000,206041503,206041122,Apartment,2.0,1.0,0,0.84572,0.52647,,0.4926,0.67192,,0.81447,,400.0
2590,2014,6,"1486 BOLINDA ROAD, DARRAWEIT GUIM",-37.403973,144.895201,3756,210021235,210021235,House,3.0,1.0,1,62.21835,,0.37539,27.1564,21.981810000000003,,21.04162,,250.0
2591,2014,1,"149 GOULBURN ROAD, ECHUCA",-36.1274893,144.759857,3564,216011406,216011406,House,4.0,2.0,2,212.71658,3.46021,0.7797200000000001,2.29783,1.02759,2.32106,0.72162,,420.0
2592,2014,8,"149 HUNTS ROAD, WILLOW GROVE",-38.04503,146.1727,3825,205011077,205011077,House,4.0,3.0,2,144.57769,2.96806,3.3690100000000003,39.08433,,,38.61564,,320.0
2593,2014,9,"149 HUNTS ROAD, WILLOW GROVE",-38.04503,146.1727,3825,205011077,205011077,House,4.0,3.0,2,144.57769,2.96806,3.3690100000000003,39.08433,,,38.61564,,320.0
2594,2014,10,"149 HUNTS ROAD, WILLOW GROVE",-38.04503,146.1727,3825,205011077,205011077,House,4.0,3.0,2,144.57769,2.96806,3.3690100000000003,39.08433,,,38.61564,,320.0
2595,2014,8,"149 OAK STREET, BEAUMARIS",-37.979339,145.042266,3193,208011168,208011168,House,5.0,2.0,2,23.14405,0.97081,0.3430299999999999,0.97021,,,1.61403,1.99624,830.0
2596,2014,8,"149 RICHARDSON STREET, MIDDLE PARK",-37.847498,144.9584658,3206,206051128,206051128,House,3.0,2.0,1,5.60966,0.89735,0.11907,1.2797,0.91186,,3.61453,,950.0
2597,2014,1,"14A HARDWICK STREET, COBURG",-37.749445,144.968678,3058,206011497,206011108,House,2.0,1.0,0,7.75888,0.67115,0.6129199999999999,0.5663400000000001,,,,,430.0
2598,2014,1,"14A JUDD STREET, CAMBERWELL",-37.836818,145.06418,3124,207011149,207011149,Apartment,2.0,1.0,2,10.42762,1.39626,0.76477,1.82056,1.34482,,0.65097,,480.0
2599,2014,11,"14A KESWICK AVENUE, BELGRAVE HEIGHTS",-37.925607,145.348028,3160,211051274,211051274,Apartment,1.0,1.0,0,49.28439,1.94717,1.65518,3.80735,3.4878400000000003,,3.65698,,225.0
2600,2014,4,"14A NEVILLE STREET, ALBERT PARK",-37.847416,144.956006,3206,206051128,206051128,House,2.0,1.0,0,5.75431,0.7854500000000001,0.2207599999999999,1.16781,1.27056,,3.75918,,480.0
2601,2014,7,"14B OLD MAIN ROAD, EGANSTOWN",-37.359468,144.090366,3461,201021011,201021011,House,3.0,2.0,1,115.4963,6.0844,6.88394,7.90795,7.35234,7.21313,6.56619,,340.0
2602,2014,10,"15 ALDER STREET, CAULFIELD SOUTH",-37.88784,145.018937,3162,208021178,208021178,House,3.0,1.0,0,12.6885,1.34874,0.8548300000000001,0.16076,,1.20227,1.04269,,510.0
2603,2014,12,"15 ALFRED STREET, NOBLE PARK",-37.9690122,145.1707601,3174,212041460,212041460,House,3.0,1.0,1,34.8078,0.9069,0.42719,,2.67315,,,,370.0
2604,2014,1,"15 ARKELL COURT, PORTLAND",-38.360247,141.618475,3305,217011422,217011422,House,3.0,1.0,2,364.54425,2.17268,1.42398,2.33863,2.53449,3.99192,2.4071700000000003,,210.0
2605,2014,9,"15 ARKELL COURT, PORTLAND",-38.360247,141.618475,3305,217011422,217011422,House,3.0,1.0,2,364.54425,2.17268,1.42398,2.33863,2.53449,3.99192,2.4071700000000003,,200.0
2606,2014,10,"15 BECKWITH STREET, CLUNES",-37.298842,143.78253,3370,201021010,201021010,House,3.0,1.0,2,146.72669,0.24921,1.70078,,1.24448,0.56731,0.5582699999999999,,190.0
2607,2014,12,"15 BELLEVILLE CLOSE, BURNSIDE HEIGHTS",-37.72475256,144.75434683,3023,213041462,213041462,House,4.0,2.0,2,32.70093,,1.66343,,,,,,365.0
2608,2014,8,"15 BELVISTA WAY, BOTANIC RIDGE",-38.145005,145.254493,3977,212031303,212031303,House,4.0,2.0,2,56.43395,2.76414,1.69028,6.44455,11.40235,,,,465.0
2609,2014,9,"15 BELVISTA WAY, BOTANIC RIDGE",-38.145005,145.254493,3977,212031303,212031303,House,4.0,2.0,2,56.43395,2.76414,1.69028,6.44455,11.40235,,,,465.0
2610,2014,5,"15 BERRYS ROAD, HARMERS HAVEN",-38.655176,145.580325,3995,205031093,205031093,House,4.0,2.0,0,140.73825,0.38896,5.611149999999999,5.94961,6.37853,5.69258,5.756060000000001,,270.0
2611,2014,6,"15 BERRYS ROAD, HARMERS HAVEN",-38.655176,145.580325,3995,205031093,205031093,House,4.0,2.0,0,140.73825,0.38896,5.611149999999999,5.94961,6.37853,5.69258,5.756060000000001,,270.0
2612,2014,7,"15 BERRYS ROAD, HARMERS HAVEN",-38.655176,145.580325,3995,205031093,205031093,House,4.0,2.0,0,140.73825,0.38896,5.611149999999999,5.94961,6.37853,5.69258,5.756060000000001,,270.0
2613,2014,8,"15 BONDI AVENUE, CAPE WOOLAMAI",-38.533449,145.33861,3925,205031091,205031091,House,4.0,2.0,4,129.03646,1.74583,4.24943,4.258100000000001,,,15.24229,,290.0
2614,2014,9,"15 BONDI AVENUE, CAPE WOOLAMAI",-38.533449,145.33861,3925,205031091,205031091,House,4.0,2.0,4,129.03646,1.74583,4.24943,4.258100000000001,,,15.24229,,290.0
2615,2014,10,"15 BRUNNING CRESCENT, FRANKSTON NORTH",-38.118919,145.159281,3200,214011372,214011372,House,3.0,1.0,1,50.66626,0.52249,0.16021,0.25571,,,,8.05994,285.0
2616,2014,11,"15 BUDGE STREET, NOBLE PARK",-37.960516,145.164807,3174,212041460,212041460,House,5.0,2.0,3,35.0355,1.1345999999999998,1.77621,,3.26631,,,,425.0
2617,2014,5,"15 CASHMERE CLOSE, PEARSONDALE",-38.1265562,147.0390284,3851,205051103,205051103,House,4.0,2.0,2,213.30552,4.05484,2.98878,4.57467,5.49701,,4.09373,,410.0
2618,2014,10,"15 CASSIA STREET, CAPE PATERSON",-38.670247,145.618832,3995,205031093,205031093,House,3.0,2.0,0,143.81642000000002,0.6689700000000001,8.03639,7.593439999999999,8.82192,9.14098,8.1813,,1190.0
2619,2014,5,"15 CATHERINE ROAD, SEABROOK",-37.877859,144.755691,3028,213021345,213021345,House,3.0,1.0,2,24.33827,,0.2855899999999999,,,,,,320.0
2620,2014,10,"15 CATHERINE ROAD, SEABROOK",-37.877859,144.755691,3028,213021345,213021345,House,3.0,1.0,2,24.33827,,0.2855899999999999,,,,,,320.0
2621,2014,1,"15 CATHERINE STREET, GEELONG WEST",-38.138484,144.341635,3218,203021040,203021040,Apartment,2.0,1.0,0,76.69677,3.86858,0.48019,1.89763,,,,,360.0
2622,2014,10,"15 CHELBARA COURT, CHELSEA",-38.045873,145.120679,3196,208031186,208031186,House,3.0,2.0,1,47.72209,2.81512,1.89759,3.60189,1.46391,,1.21684,,400.0
2623,2014,11,"15 CHUCKLECREEK LANE, ARMSTRONG CREEK",-38.2309101,144.3734378,3217,203031489,203031050,House,4.0,2.0,2,92.59736,4.38863,12.77316,0.93876,,,12.72692,,370.0
2624,2014,4,"15 CHURCH STREET, NHILL",-36.334521,141.644092,3418,215011390,215011390,House,3.0,1.0,1,374.2715,21.44515,0.12084,1.95407,1.46932,1.4961099999999998,1.33958,,200.0
2625,2014,3,"15 CLAIRMONT AVENUE, CRANBOURNE",-38.093026,145.277978,3977,212031300,212031300,House,3.0,1.0,2,50.12391,5.27628,1.1652,2.2616,1.33607,,2.80171,2.31761,300.0
2626,2014,3,"15 COOKE DRIVE, PYALONG",-37.11302,144.862672,3521,204011060,204011060,House,3.0,1.0,2,88.22422999999999,13.79345,0.92089,,27.05444,,1.70008,,290.0
2627,2014,5,"15 COOPER STREET, OMEO",-37.10042,147.595559,3898,205021082,205021082,House,3.0,1.0,1,401.17209,0.5556,0.4642,0.85063,89.75597,0.74758,0.8453999999999999,,200.0
2628,2014,3,"15 CORNELL PLACE, HAMPTON PARK",-38.039961,145.282652,3976,212031561,212031305,House,4.0,2.0,2,44.96439,,0.7423500000000001,,,,,,330.0
2629,2014,6,"15 CRAVEN STREET, ALFREDTON",-37.5538578,143.8008735,3350,201011001,201011001,House,4.0,2.0,2,120.12571,0.6648,0.09398,,,,,,280.0
2630,2014,9,"15 CREEK STREET, BENDIGO",-36.762689,144.275426,3550,202011018,202011018,House,3.0,1.0,1,150.58423000000002,1.99778,0.86382,0.63015,2.14612,2.60002,1.16988,1.00467,230.0
2631,2014,3,"15 CUNNINGHAM CHASE, BURNSIDE HEIGHTS",-37.734395,144.762709,3023,213041462,213041462,House,3.0,2.0,2,32.28296,,0.85751,,,,,,340.0
2632,2014,1,"15 CURRINGA COURT, CHURCHILL",-38.319109,146.420642,3842,205041094,205041094,House,4.0,2.0,2,161.65088,1.12448,1.53218,1.73152,,,2.10556,,300.0
2633,2014,2,"15 DOBIE COURT, NORTH GEELONG",-37.3430305,143.0286978,3215,215011387,215011387,House,4.0,2.0,2,201.40516,4.71479,22.70806,62.85443,5.49988,47.44737,46.98691,,530.0
2634,2014,3,"15 DOBIE COURT, NORTH GEELONG",-37.3430305,143.0286978,3215,215011387,215011387,House,4.0,2.0,2,201.40516,4.71479,22.70806,62.85443,5.49988,47.44737,46.98691,,530.0
2635,2014,4,"15 DOBIE COURT, NORTH GEELONG",-37.3430305,143.0286978,3215,215011387,215011387,House,4.0,2.0,2,201.40516,4.71479,22.70806,62.85443,5.49988,47.44737,46.98691,,530.0
2636,2014,4,"15 DUNOON STREET, DONCASTER",-37.793635,145.140457,3108,207021157,207021157,House,3.0,1.0,1,19.47666,2.12713,2.32304,1.6841199999999998,,,,2.75845,410.0
2637,2014,8,"15 DUNOON STREET, DONCASTER",-37.793635,145.140457,3108,207021157,207021157,House,3.0,1.0,1,19.47666,2.12713,2.32304,1.6841199999999998,,,,2.75845,430.0
2638,2014,7,"15 DYE STREET, HEYWOOD",-38.135782,141.634225,3304,217011420,217011420,House,3.0,1.0,2,351.29088,15.71646,2.74359,1.8568,0.8560800000000001,1.54497,0.6975,,180.0
2639,2014,9,"15 DYE STREET, HEYWOOD",-38.135782,141.634225,3304,217011420,217011420,House,3.0,1.0,2,351.29088,15.71646,2.74359,1.8568,0.8560800000000001,1.54497,0.6975,,180.0
2640,2014,10,"15 DYE STREET, HEYWOOD",-38.135782,141.634225,3304,217011420,217011420,House,3.0,1.0,2,351.29088,15.71646,2.74359,1.8568,0.8560800000000001,1.54497,0.6975,,180.0
2641,2014,12,"15 ERSKINE PLACE, NORTH MELBOURNE",-37.79424,144.943762,3051,206041506,206041123,Apartment,3.0,1.0,2,3.53133,,1.35734,0.71617,1.22416,,,,520.0
2642,2014,11,"15 FLINDERS CHASE, SANDHURST",-38.087948,145.21705,3977,214011376,214011376,House,4.0,2.0,2,48.25514,,5.656899999999999,,,,,,600.0
2643,2014,2,"15 FORE STREET, LAKE WENDOUREE",-37.550681,143.848564,3350,201011002,201011002,House,3.0,2.0,1,116.46591,1.81415,1.57797,1.2175,3.6242,0.86681,2.55618,,390.0
2644,2014,9,"15 FRANCIS GROVE, THORNBURY",-37.762711,145.007502,3071,206021112,206021112,House,2.0,1.0,1,8.46971,1.49031,0.31804,0.32415,1.93849,,,,510.0
2645,2014,3,"15 GALAXIAS TERRACE, BANDIANA",-36.1394058,146.9172517,3691,204031491,204031074,House,3.0,2.0,2,316.09594,2.40718,2.66719,6.28789,8.43001,,,,335.0
2646,2014,5,"15 GARNET CLOSE, SKYE",-38.117923,145.194342,3977,214011376,214011376,House,3.0,2.0,2,53.80618,,0.76089,,,,,,350.0
2647,2014,6,"15 GARNET CLOSE, SKYE",-38.117923,145.194342,3977,214011376,214011376,House,3.0,2.0,2,53.80618,,0.76089,,,,,,350.0
2648,2014,3,"15 GEELONG ROAD, PORTARLINGTON",-38.116184,144.645097,3223,203031051,203031051,House,2.0,1.0,2,108.46784,0.6589299999999999,1.03197,,,,1.28056,,280.0
2649,2014,5,"15 GLADSTONE STREET, LILYDALE",-37.7520467,145.3424598,3140,211051278,211051278,House,3.0,2.0,2,40.58268,1.57913,1.14225,1.09715,1.07487,,0.62341,,450.0
2650,2014,11,"15 GOOCH COURT, WHEATSHEAF",-37.315048,144.217722,3461,201021011,201021011,Apartment,2.0,1.0,4,102.54734,10.19819,3.45871,7.84204,6.958810000000001,8.029399999999999,7.906020000000001,,270.0
2651,2014,4,"15 GRANTON AVENUE, ENDEAVOUR HILLS",-37.985837,145.267694,3802,212021454,212021454,House,4.0,2.0,2,37.75437,1.30171,0.6074700000000001,5.1732,,,,2.31883,480.0
2652,2014,11,"15 HEADINGLEY ROAD, MOUNT WAVERLEY",-37.863264,145.136326,3149,212051323,212051323,House,3.0,2.0,3,19.43316,2.00953,0.8588899999999999,0.82943,2.0703400000000003,,,,480.0
2653,2014,11,"15 HOAD STREET, SUNSHINE NORTH",-37.766698,144.832377,3020,213011337,213011337,House,2.0,1.0,2,15.35219,1.0658299999999998,0.46932,1.58099,,,,,280.0
2654,2014,3,"15 HOWITT STREET, NORTHCOTE",-37.782081,145.013967,3070,206021499,206021111,House,2.0,2.0,1,7.95218,0.95326,1.72277,2.66205,1.12398,,3.1054,,530.0
2655,2014,6,"15 HUON KIEWA ROAD, TANGAMBALANGA",-36.2488165,147.0367049,3691,204031075,204031075,House,4.0,1.0,2,334.57684,14.32085,0.3536,,4.66326,24.6145,0.33126,,275.0
2656,2014,3,"15 JOHNS ROAD, MORNINGTON",-38.232913,145.028306,3931,214021592,214021380,House,3.0,1.0,1,75.03504,1.82825,2.58393,2.40087,,,2.42965,,350.0
2657,2014,11,"15 JOHNS ROAD, MORNINGTON",-38.232913,145.028306,3931,214021592,214021380,House,3.0,1.0,1,75.03504,1.82825,2.58393,2.40087,,,2.42965,,360.0
2658,2014,6,"15 KENNEDY STREET, EUROA",-36.758561,145.570004,3666,204011055,204011055,House,3.0,1.0,2,153.03117,17.83015,0.47998,0.45769,1.33572,,1.14777,,240.0
2659,2014,4,"15 KILFINAN CRESCENT, BRIGHT",-36.73099,146.957219,3741,204031069,204031069,House,3.0,2.0,2,315.35394,1.25863,5.72496,31.49738,0.6298400000000001,31.82593,0.70828,,390.0
2660,2014,5,"15 KILFINAN CRESCENT, BRIGHT",-36.73099,146.957219,3741,204031069,204031069,House,3.0,2.0,2,315.35394,1.25863,5.72496,31.49738,0.6298400000000001,31.82593,0.70828,,390.0
2661,2014,5,"15 KIPLING STREET, NORTH MELBOURNE",-37.795131,144.942325,3051,206041506,206041123,Apartment,2.0,1.0,0,3.41698,,1.24299,0.46601,1.0503399999999998,,,,420.0
2662,2014,7,"15 LITTLE PAGE STREET, ALBERT PARK",-37.845978,144.950894,3206,206051128,206051128,Apartment,2.0,1.0,1,5.76409,0.43281,0.5769299999999999,0.3676399999999999,2.29521,,3.76896,,740.0
2663,2014,8,"15 LITTLE PAGE STREET, ALBERT PARK",-37.845978,144.950894,3206,206051128,206051128,Apartment,2.0,1.0,1,5.76409,0.43281,0.5769299999999999,0.3676399999999999,2.29521,,3.76896,,735.0
2664,2014,3,"15 LLOYD STREET, DERRINALLUM",-37.945484,143.217282,3325,217031474,217031474,Apartment,2.0,1.0,1,177.27619,39.63361,11.23496,0.40022,2.1603000000000003,10.81959,11.11362,,180.0
2665,2014,12,"15 LONGLEY STREET, BALLARAT",-37.557565,143.81746,3350,201011001,201011001,House,4.0,2.0,2,118.57286,2.3849,1.6578199999999998,,,,,,305.0
2666,2014,10,"15 LOWRY CRESCENT, MINERS REST",-37.503911,143.810329,3352,201011008,201011008,House,4.0,2.0,2,122.25394,4.138529999999999,3.79887,4.58364,,,,5.40397,360.0
2667,2014,11,"15 LOWRY CRESCENT, MINERS REST",-37.503911,143.810329,3352,201011008,201011008,House,4.0,2.0,2,122.25394,4.138529999999999,3.79887,4.58364,,,,5.40397,360.0
2668,2014,10,"15 LYLE STREET, BRUNSWICK",-37.765063,144.95736,3056,206011496,206011105,House,2.0,1.0,0,7.02266,0.4715899999999999,1.52676,0.63616,1.00712,,1.16613,,400.0
2669,2014,10,"15 MANNA COURT, FRANKSTON NORTH",-38.118107,145.154594,3200,214011372,214011372,House,3.0,1.0,2,51.36318,0.5201399999999999,0.92326,0.94582,,,,8.756860000000001,250.0
2670,2014,1,"15 MATHESON STREET, OUYEN",-35.066099,142.322563,3490,215021398,215021398,House,3.0,1.0,1,441.29219,23.61856,1.27406,0.3773999999999999,0.93816,1.91591,1.73482,,190.0
2671,2014,6,"15 MAYFIELD STREET, COBURG",-37.743288,144.960781,3058,206011498,206011108,House,4.0,2.0,1,9.29923,0.6123200000000001,1.53903,1.92236,1.0212,,0.5340199999999999,,560.0
2672,2014,1,"15 MC KAY ROAD, KERNOT",-38.459269,145.638542,3979,205031093,205031093,House,4.0,1.0,0,117.54359,19.51039,2.24051,18.6977,9.867209999999998,20.86919,21.34258,,320.0
2673,2014,7,"15 MCGREGOR STREET, ELDORADO",-36.311909,146.50679,3746,204021067,204021067,Apartment,2.0,1.0,2,263.00934,31.13909,4.98124,,8.99307,,37.576080000000005,,245.0
2674,2014,3,"15 MIMOSA CRESCENT, CHURCHILL",-38.303715,146.418558,3842,205041094,205041094,House,3.0,1.0,2,159.51688,0.92136,0.47293,1.67861,,,0.8082999999999999,,210.0
2675,2014,4,"15 MIMOSA CRESCENT, CHURCHILL",-38.303715,146.418558,3842,205041094,205041094,House,3.0,1.0,2,159.51688,0.92136,0.47293,1.67861,,,0.8082999999999999,,200.0
2676,2014,9,"15 MONTALBO ROAD, RINGWOOD NORTH",-37.807634,145.21691,3134,211031268,211031268,House,4.0,2.0,1,28.68819,0.47316,0.65475,3.947,,,,,510.0
2677,2014,11,"15 MONTALBO ROAD, RINGWOOD NORTH",-37.807634,145.21691,3134,211031268,211031268,House,4.0,2.0,1,28.68819,0.47316,0.65475,3.947,,,,,460.0
2678,2014,8,"15 MONTGOMERY STREET, SALE",-38.115573,147.083059,3850,205051103,205051103,House,4.0,2.0,2,215.343,1.66681,1.4184100000000002,2.14164,3.92726,,2.5372,,340.0
2679,2014,5,"15 MOONA STREET, BURWOOD EAST",-37.852733,145.138887,3151,207031166,207031166,House,3.0,1.0,2,18.42042,0.69645,0.6003200000000001,3.62471,1.91746,,,,400.0
2680,2014,6,"15 MOONA STREET, BURWOOD EAST",-37.852733,145.138887,3151,207031166,207031166,House,3.0,1.0,2,18.42042,0.69645,0.6003200000000001,3.62471,1.91746,,,,390.0
2681,2014,7,"15 MOONA STREET, BURWOOD EAST",-37.852733,145.138887,3151,207031166,207031166,House,3.0,1.0,2,18.42042,0.69645,0.6003200000000001,3.62471,1.91746,,,,390.0
2682,2014,5,"15 MYERS DRIVE, SHOREHAM",-38.419979,145.052145,3916,214021378,214021378,House,3.0,2.0,2,92.65621,5.0019,10.77238,,,,,,500.0
2683,2014,12,"15 MYERS DRIVE, SHOREHAM",-38.419979,145.052145,3916,214021378,214021378,House,3.0,2.0,2,92.65621,5.0019,10.77238,,,,,,450.0
2684,2014,11,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,3018,213021341,213021341,House,4.0,2.0,3,21.13695,1.07525,0.92245,1.19668,1.24682,1.39772,,,550.0
2685,2014,10,"15 NORTH OATLANDS ROAD, YARRAMBAT",-37.643271,145.129364,3091,209031213,209031213,House,4.0,2.0,4,30.77169,3.09464,0.40697,,,,,,700.0
2686,2014,1,"15 O'GRADYS ROAD, KILMORE EAST",-37.291735,144.98118,3764,204011056,204011056,House,3.0,2.0,2,68.18786999999999,,3.98537,4.23946,0.31216,4.28117,4.82041,,340.0
2687,2014,10,"15 ORRS ROAD, BULLARTO",-37.414132,144.213444,3461,201021011,201021011,House,3.0,1.0,1,105.43361,15.31425,1.10101,12.95809,2.38878,13.14545,13.02207,,300.0
2688,2014,8,"15 OSBORNE STREET, TRARALGON",-38.18975,146.533001,3844,205041494,205041097,House,3.0,1.0,1,164.37258,,1.53122,0.29932,,2.7165,,,250.0
2689,2014,1,"15 PARKES WAY, BURNSIDE HEIGHTS",-37.727263,144.761719,3023,213041462,213041462,House,3.0,2.0,2,33.603660000000005,,1.6963,,,,,,365.0
2690,2014,3,"15 PAYNE STREET, GLADSTONE PARK",-37.686422,144.885033,3043,210051245,210051245,House,4.0,2.0,1,19.09859,1.45872,0.2304199999999999,0.95025,,,1.70147,0.70758,440.0
2691,2014,8,"15 PEAKE STREET, BALLARAT",-37.571738,143.862705,3350,201011483,201011004,House,4.0,1.0,0,114.84053,0.5591799999999999,0.5588099999999999,0.78461,,,,,295.0
2692,2014,9,"15 PEAKE STREET, BALLARAT",-37.571738,143.862705,3350,201011483,201011004,House,4.0,1.0,0,114.84053,0.5591799999999999,0.5588099999999999,0.78461,,,,,250.0
2693,2014,8,"15 PEAKE STREET, GOLDEN POINT",-37.571738,143.862705,3451,201011483,201011004,House,4.0,1.0,2,114.84053,0.5591799999999999,0.5588099999999999,0.78461,,,,,295.0
2694,2014,11,"15 PINEGROVE ROAD, POOWONG NORTH",-38.278807,145.781518,3988,205031089,205031089,House,3.0,2.0,3,119.64166,8.1883,3.85306,9.17077,15.37024,26.88739,15.77341,,490.0
2695,2014,5,"15 QUEENS AVENUE, DONCASTER",-37.787694,145.133917,3108,207021157,207021157,House,3.0,1.0,2,18.72348,0.961,0.6031599999999999,0.91095,,,,1.03857,410.0
2696,2014,2,"15 RALSTON STREET, KATUNGA",-36.000668,145.454482,3640,216021413,216021413,House,3.0,1.0,2,228.71948,0.29363,0.42977,9.94651,0.81456,14.36829,13.23753,,230.0
2697,2014,5,"15 RALSTON STREET, KATUNGA",-36.000668,145.454482,3640,216021413,216021413,House,3.0,1.0,2,228.71948,0.29363,0.42977,9.94651,0.81456,14.36829,13.23753,,230.0
