bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price
2.0,2.0,1.0,,1/69 Ferguson Street Williamstown VIC 3016,-37.85921,144.898402,$600
4.0,4.0,2.0,,4 Tedesco Circuit Williamstown North VIC 3016,-37.8558071,144.872155,$870 Per Week
4.0,4.0,2.0,,6 Tedesco Circuit Williamstown North VIC 3016,-37.8558071,144.872155,$870 Per Week
3.0,2.0,2.0,,49 Grieve Parade Altona VIC 3018,-37.8682245,144.8174648,$480 per week
3.0,2.0,2.0,,3/212 Civic Pde Altona VIC 3018,-37.8636203,144.8207289,$520
3.0,2.0,2.0,,7/8 David Altona VIC 3018,-37.8687809,144.8262799,$600
3.0,2.0,1.0,,2A Waters Drive Seaholme VIC 3018,-37.8592292,144.844204,$560 per week
4.0,2.0,1.0,,2/138 Queen Street Altona VIC 3018,-37.869776,144.82672,$560 per wek
5.0,2.0,4.0,,29 Upton Street Altona VIC 3018,-37.8653317,144.8236065,$485
3.0,2.0,1.0,,2B Kookaburra Street Altona VIC 3018,-37.8707637,144.8086396,$650 per week
2.0,2.0,1.0,,305/118 Pier Street Altona VIC 3018,-37.8654398,144.8312306,$480
3.0,2.0,2.0,,2/49 Bent Street Altona VIC 3018,-37.8651209,144.8320038,$550 per week
3.0,2.0,3.0,,13a Fisher Court Altona VIC 3018,-37.8627989,144.8348604,$680
3.0,3.0,2.0,,37A Rayner Street Altona VIC 3018,-37.8655037,144.8207504,$640 per week
2.0,2.0,1.0,,5/130 Civic Parade Altona VIC 3018,-37.8646255,144.830393,$625 per week
3.0,2.0,1.0,,9 Leicester Square Seaholme VIC 3018,-37.8629151,144.8425392,$520 per week
3.0,2.0,1.0,,63 Teague Crescent Braybrook VIC 3019,-37.7956237,144.849183,$480 per week
4.0,2.0,2.0,,22 Teague Crescent Braybrook VIC 3019,-37.7955637,144.8500275,$600 per week
2.0,2.0,1.0,,4 Inventory Walk Braybrook VIC 3019,-37.7947538,144.8470707,$450
3.0,2.0,2.0,,2/8 Balmoral Street Braybrook VIC 3019,-37.7815505,144.8561695,$470 pw
2.0,2.0,1.0,,4/15 Lawn Crescent Braybrook VIC 3019,-37.7830081,144.8607672,$395 per week
3.0,2.0,1.0,,3/75-77 Darnley Street Braybrook VIC 3019,-37.7831214,144.8508185,$390.00
3.0,2.0,1.0,136.0,4 Queen Circuit Sunshine VIC 3020,-37.7963514,144.8290887,$460/ WEEK
2.0,2.0,2.0,,1/93 Cumberland Street Sunshine North VIC 3020,-37.7670119,144.8442899,$400.00
2.0,2.0,1.0,,74 Queen Circuit Sunshine VIC 3020,-37.7970088,144.8284279,$440 Per Week
3.0,2.0,2.0,,86 Dickson Street Sunshine VIC 3020,-37.7878124,144.8393924,$420
3.0,2.0,4.0,,5 Wiringa Court Sunshine West VIC 3020,-37.7990374,144.7970243,$400.00 per week
2.0,2.0,1.0,,22 Queen Circuit Sunshine VIC 3020,-37.7970277,144.8288574,$460 per week
4.0,2.0,2.0,,7 Plymouth Close Sunshine North VIC 3020,-37.7549673,144.8324549,$380 per week
3.0,2.0,2.0,,2/5 Dubbo Street Albion VIC 3020,-37.7793541,144.8160476,$500.00 Per Week
3.0,2.0,2.0,,30 Hilma Street Sunshine West VIC 3020,-37.7915047,144.8041092,$420.00 Per Week
3.0,2.0,1.0,,129 David Drive Sunshine West VIC 3020,-37.7901831,144.7886091,$400.00 Per Week
3.0,2.0,,,63A Westmoreland Road Sunshine North VIC 3020,-37.7700247,144.8356336,$380
3.0,3.0,2.0,,6 McLean Street Albion VIC 3020,-37.78259449999999,144.8172071,$490.00
3.0,2.0,3.0,607.0,74 Cary Street Sunshine North VIC 3020,-37.7686197,144.8227475,$410
6.0,2.0,,,30 Nixon street Sunshine VIC 3020,-37.7880724,144.8451276,$600
3.0,2.0,2.0,,56 Selwyn Street Albion VIC 3020,-37.7807821,144.8130199,"$300 PW / $1,304 PCM"
4.0,3.0,3.0,,120 Joan Street Sunshine West VIC 3020,-37.7881694,144.7915715,$420.00
3.0,3.0,1.0,,40 Raymond Street Sunshine West VIC 3020,-37.7890975,144.8115812,$450
3.0,2.0,2.0,,2/229 Glengala Road Sunshine West VIC 3020,-37.7879397,144.8017611,$430 pw
3.0,2.0,2.0,,3/77 Fraser Street Sunshine VIC 3020,-37.7852709,144.8191183,"$550 PW / $2,390 PCM"
2.0,2.0,1.0,,4/3 Raymond Street Sunshine West VIC 3020,-37.7903007,144.8094984,$420 Per Week
3.0,2.0,,,27 Dunbar Avenue Sunshine VIC 3020,-37.7982035,144.8266131,"$550 PW / $2,390 PCM"
4.0,2.0,6.0,,413 Ballarat Road Sunshine VIC 3020,-37.7788619,144.8422922,$550 Per week
3.0,2.0,3.0,,1/2 The Avenue Sunshine West VIC 3020,-37.7955456,144.790108,$470 Per Week
3.0,2.0,1.0,,1/111 Glengala Road Sunshine West VIC 3020,-37.789986,144.814931,$450 pw
3.0,3.0,1.0,,3/111 Glengala Road Sunshine West VIC 3020,-37.789986,144.814931,$450 pw
3.0,2.0,2.0,,34 Felstead Avenue Sunshine West VIC 3020,-37.8029674,144.8155751,$390
2.0,2.0,1.0,,4/12 Maylands Street Albion VIC 3020,-37.776549,144.8179802,$400 per week
3.0,2.0,2.0,,37 Garnet Street Sunshine North VIC 3020,-37.7723621,144.8311769,$340 PW - Close to School and Shop
3.0,2.0,2.0,,3/4 Hassett Street Sunshine North VIC 3020,-37.7705144,144.8310803,$590
3.0,2.0,2.0,,2/4 Hassett Street Sunshine North VIC 3020,-37.7705144,144.8310803,$560
3.0,3.0,2.0,,1/4 Hassett Street Sunshine North VIC 3020,-37.7705144,144.8310803,$610
4.0,2.0,2.0,,373 Ballarat Road Sunshine VIC 3020,-37.77927590000001,144.8462876,$415 Per Week
4.0,2.0,2.0,,6 Saltbush Court Sunshine West VIC 3020,-37.7977472,144.8035188,$430
5.0,2.0,3.0,610.0,12 Dorothy Ave Sunshine VIC 3020,-37.783587,144.8432588,$550
2.0,2.0,1.0,,5 Florence Place Sunshine West VIC 3020,-37.7951385,144.7944375,$370 per week
3.0,2.0,,,4/227 Mcintyre Road Sunshine North VIC 3020,-37.7555418,144.8324533,$480
3.0,2.0,,,3/227 Mcintyre Road Sunshine North VIC 3020,-37.7555418,144.8324533,$480
3.0,2.0,2.0,,1/227 Mcintyre Road Sunshine North VIC 3020,-37.7555418,144.8324533,$500
4.0,2.0,2.0,,UNIT 4/2 DUBBO STREET Albion VIC 3020,-37.7790066,144.8171266,$540
3.0,2.0,1.0,,166 Alfrieda Street St Albans VIC 3021,-37.7338794,144.8027351,$450pw/$1955pcm
3.0,2.0,2.0,,3 calverton road Kealba VIC 3021,-37.7349337,144.8209007,$440 Per Week
4.0,2.0,,,24 Gum Road Kings Park VIC 3021,-37.7394535,144.775902,$520
3.0,2.0,,,1/62 Collins Street St Albans VIC 3021,-37.7379148,144.8031366,$370 per week
3.0,2.0,2.0,,9 Fernhill Court Albanvale VIC 3021,-37.7442869,144.7664588,$350
3.0,2.0,2.0,,5 Dowling Street Kealba VIC 3021,-37.7368848,144.828546,$425.00
5.0,3.0,3.0,,36 Cornhill Street St Albans VIC 3021,-37.7439191,144.7928166,$600
4.0,2.0,4.0,533.0,85 Diamond Avenue Albanvale VIC 3021,-37.7438843,144.7732836,$430
4.0,2.0,4.0,,47 Vincent Ave St Albans VIC 3021,-37.7406065,144.8092408,$450
3.0,2.0,1.0,195.0,2/33 Elizabeth Street St Albans VIC 3021,-37.7422934,144.7911142,$420
3.0,2.0,2.0,,16 Luxford Street St Albans VIC 3021,-37.735115,144.81359,$500PW | $2172PCM
3.0,2.0,1.0,,123 Conrad Street St Albans VIC 3021,-37.7332145,144.7960123,$490 per week
5.0,3.0,,,"17 Kate St, St Albans VIC 3021",-37.7405648,144.7941046,$620
4.0,2.0,2.0,,12 Leavesdon Avenue Kealba VIC 3021,-37.7351578,144.824981,$400 pw
2.0,2.0,1.0,,2/4 Adelaide Street St Albans VIC 3021,-37.7413055,144.7952317,$385 Per Week
3.0,3.0,2.0,,8 Higgins Walk St Albans VIC 3021,-37.7442306,144.7999941,$480 per week
3.0,2.0,4.0,,26 Toledo Road St Albans VIC 3021,-37.7497348,144.821502,$380 per week
3.0,2.0,1.0,,20 Pottenger Way St Albans VIC 3021,-37.7597373,144.8021769,$380.00
3.0,2.0,1.0,,2 Ikara Close Kings Park VIC 3021,-37.7353227,144.7792932,$340
4.0,2.0,1.0,,1/107 Fox Street St Albans VIC 3021,-37.7329784,144.8042048,$470/WEEK
3.0,2.0,2.0,,85 Kings Road Kings Park VIC 3021,-37.733326,144.7807099,$370
3.0,2.0,2.0,,1/133 Power Street St Albans VIC 3021,-37.729905,144.796941,$360
3.0,2.0,2.0,,4 Moonstone Circuit St Albans VIC 3021,-37.7544514,144.8224428,$350
4.0,2.0,2.0,,17 Eymard Street Deer Park VIC 3023,-37.7674197,144.7670812,$410
2.0,2.0,1.0,,403/93 Furlong Road Cairnlea VIC 3023,-37.7572838,144.7903479,$400 per week
5.0,2.0,2.0,,3 Fawkner Place Caroline Springs VIC 3023,-37.725495,144.739616,$500 per week
3.0,2.0,2.0,,36 Arroyo Place Caroline Springs VIC 3023,-37.7370422,144.7480477,$440 per week
4.0,2.0,2.0,,8 Mt Eccles Place Caroline Springs VIC 3023,-37.7517562,144.7289757,$600 per week
4.0,2.0,2.0,,17 Spring Circuit Caroline Springs VIC 3023,-37.748719,144.7397018,$620
4.0,2.0,2.0,,24 Oakview Parade Caroline Springs VIC 3023,-37.7164314,144.736634,$400
3.0,2.0,2.0,,85 Oakview Parade Caroline Springs VIC 3023,-37.7185963,144.7323006,Enquire Now: $485 Per Week
2.0,2.0,1.0,,403/118 Cairnlea Drive Cairnlea VIC 3023,-37.7574237,144.7910777,$390 per week
3.0,2.0,2.0,,10 Betchworth Close Caroline Springs VIC 3023,-37.7418455,144.7272382,$460pw/$1999pcm
2.0,2.0,1.0,,14/11 Monckton Place Caroline Springs VIC 3023,-37.7291692,144.7471036,$420 pw
4.0,2.0,2.0,,3 Beaconsfield Lane Caroline Springs VIC 3023,-37.73044429999999,144.7481121,$700.00 Per Week
3.0,2.0,2.0,,60 Hatchlands Drive Deer Park VIC 3023,-37.7775869,144.759978,$380 per week
3.0,2.0,1.0,,44B Clairview Road Deer Park VIC 3023,-37.7799401,144.7562978,$400 per week pw
3.0,2.0,2.0,,44 Mimosa Way Burnside Heights VIC 3023,-37.7375044,144.7492921,$450
3.0,2.0,2.0,,48 Lawson Way Caroline Springs VIC 3023,-37.7253351,144.734832,$425
3.0,2.0,2.0,,18 Tamborine Way Caroline Springs VIC 3023,-37.7475761,144.7267234,$440 per week
3.0,2.0,1.0,,2/1 Huddersfield Road Deer Park VIC 3023,-37.7650754,144.7706223,$450 per week
3.0,2.0,2.0,,35 Clarendon Wynd Caroline Springs VIC 3023,-37.7403764,144.745001,$420
4.0,2.0,2.0,,8 Bunker Circuit Deer Park VIC 3023,-37.7775545,144.7649995,$440.00
4.0,2.0,4.0,,3 Eagle Way Deer Park VIC 3023,-37.77914639999999,144.7693346,$510
2.0,2.0,1.0,,315A/118 Cairnlea Drive Cairnlea VIC 3023,-37.7574237,144.7910777,$375 per week
4.0,2.0,2.0,,10 Wylie Circuit Burnside Heights VIC 3023,-37.7322409,144.7544847,$510 per week
3.0,2.0,2.0,,16 Giverny Close Burnside Heights VIC 3023,-37.7245163,144.7515236,$500
3.0,2.0,2.0,,36 Edgbaston Parade Caroline Springs VIC 3023,-37.7411319,144.7277101,$470
3.0,2.0,2.0,281.0,208 Cairnlea Drive Cairnlea VIC 3023,-37.7599585,144.7900366,$430
3.0,2.0,1.0,,26 Wyperfeld Circuit Caroline Springs VIC 3023,-37.7496472,144.7268092,$435
4.0,2.0,2.0,,39 Buckhaven Street Deer Park VIC 3023,-37.78215960000001,144.7713338,$450 per week
4.0,2.0,4.0,392.0,8 Tatterson Way Caroline Springs VIC 3023,-37.7293769,144.7487772,$640
4.0,2.0,1.0,435.0,21 Dickerson way Caroline Springs VIC 3023,-37.7046839,144.7401523,$430
3.0,2.0,2.0,,7 Carmody Drive Cairnlea VIC 3023,-37.7622192,144.7868059,$485
3.0,2.0,1.0,,14 Meakin Way Deer Park VIC 3023,-37.7761445,144.75736,$430
3.0,2.0,2.0,,36 Lyons Avenue Burnside Heights VIC 3023,-37.729579,144.7586475,$390 pw
4.0,2.0,2.0,,12 Laming Road Deer Park VIC 3023,-37.7584424,144.7725538,$450 P/W
4.0,2.0,2.0,,175 Tenterfield Drive Burnside Heights VIC 3023,-37.7353245,144.74985,$485 pw
3.0,2.0,2.0,,8 Lantern Court Cairnlea VIC 3023,-37.7524227,144.7789498,$430.00 Per Week
3.0,2.0,1.0,,48 Hatchlands Drive Deer Park VIC 3023,-37.777475,144.758905,$395
3.0,2.0,2.0,,33 The Avenue Caroline Springs VIC 3023,-37.7252435,144.7431988,$450 Per Week
3.0,2.0,1.0,,13 Claretown Avenue Caroline Springs VIC 3023,-37.7398672,144.7423406,$410
3.0,2.0,2.0,,29/79-89 Lancefield Drive Caroline Springs VIC 3023,-37.7104089,144.7374234,$395.00 per week
3.0,2.0,2.0,513.0,Caroline Springs VIC 3023,-37.7431281,144.7356782,$450 per week
4.0,2.0,2.0,,149 The Esplanade Caroline Springs VIC 3023,-37.7303934,144.7473504,$520 pw
3.0,2.0,2.0,,22 Soame Street Deer Park VIC 3023,-37.7569222,144.7746142,$420
3.0,2.0,1.0,,79 Redditch Crescent Deer Park VIC 3023,-37.7553489,144.7631325,$390
4.0,2.0,2.0,,17 Cooma Place Burnside Heights VIC 3023,-37.7367327,144.7500216,$480
4.0,2.0,2.0,,23 Loxwood Drive Deer Park VIC 3023,-37.7803848,144.7561155,$420
3.0,2.0,1.0,400.0,20 Castlemaine Way Caroline Springs VIC 3023,-37.75238909999999,144.7485626,$400.00per week pw
3.0,2.0,2.0,,7/39 Studley Park Way Caroline Springs VIC 3023,-37.7242556,144.7418768,$460 per week
3.0,2.0,1.0,,12 Hunts Cross Way Caroline Springs VIC 3023,-37.7389131,144.7269808,$420
3.0,2.0,2.0,,3 Hawksbury Green Caroline Springs VIC 3023,-37.7265738,144.7341884,Enquire Now: $400 per week
3.0,2.0,1.0,,38 Grampians Way Caroline Springs VIC 3023,-37.7494919,144.7289113,$410 per week
3.0,2.0,2.0,,35 Cunningham Chase Burnside Heights VIC 3023,-37.7356347,144.762596,Enquire now: $420 per week
4.0,3.0,2.0,,4 Carnaby Grove Burnside VIC 3023,-37.7444723,144.7550418,$580
3.0,2.0,,,11 Carroll Street Deer Park VIC 3023,-37.7711312,144.7619951,$350 P/W
4.0,2.0,2.0,713.0,19 Elphinstone Way Caroline Springs VIC 3023,-37.7560839,144.7442286,$520
4.0,3.0,2.0,,10 Ridgegreen View Caroline Springs VIC 3023,-37.7289599,144.7280533,$550.00 Per Week
4.0,2.0,2.0,,18 Counihan Avenue Caroline Springs VIC 3023,-37.7083275,144.7359261,$460 pw
2.0,2.0,1.0,,1/15 Tulloch Street Deer Park VIC 3023,-37.7731088,144.7726826,$400
4.0,2.0,2.0,,34 Cassan Way Caroline Springs VIC 3023,-37.7088494,144.7396374,$440
4.0,2.0,2.0,,26 Pioneer Drive Deer Park VIC 3023,-37.7798309,144.7592913,Under Application
4.0,3.0,2.0,,1 Chifley Circuit Burnside Heights VIC 3023,-37.7266957,144.7617376,$460
3.0,2.0,2.0,,845A Ballarat Road Deer Park VIC 3023,-37.770032,144.7703755,$420 per week
3.0,2.0,2.0,,2 Calthorpe Green Caroline Springs VIC 3023,-37.7386862,144.7297265,$420
4.0,2.0,1.0,,20 Fydler Avenue Burnside VIC 3023,-37.7450637,144.7471895,$435.00 Per Week
3.0,2.0,1.0,,1/27 Katrina Drive Burnside Heights VIC 3023,-37.7272438,144.7583134,$500
4.0,2.0,2.0,,36 Cloudburst Avenue Wyndham Vale VIC 3024,-37.867905,144.6183699,$470 pw
4.0,2.0,2.0,,6 Huron Road Manor Lakes VIC 3024,-37.8800047,144.5953532,$420
4.0,2.0,2.0,,70 Tathra Road Wyndham Vale VIC 3024,-37.8750532,144.6258073,$410
4.0,2.0,,,5 Farrier Wyndham Vale VIC 3024,-37.8634712,144.6186449,450
4.0,2.0,2.0,,65 Bassett Avenue Wyndham Vale VIC 3024,-37.8644729,144.6229058,$380 per week
4.0,2.0,2.0,,32 Drover Avenue Manor Lakes VIC 3024,-37.8688009,144.6017204,$410
4.0,2.0,4.0,,6 Brumby Street Manor Lakes VIC 3024,-37.8703529,144.6023201,$450
3.0,2.0,1.0,272.0,98 Millbrook Drive Wyndham Vale VIC 3024,-37.8477611,144.5956706,$370 per week
4.0,2.0,2.0,,67 Bassett Avenue Wyndham Vale VIC 3024,-37.8644729,144.6229058,$360
4.0,2.0,2.0,635.0,48 Haines Drive Wyndham Vale VIC 3024,-37.8922395,144.6109733,$420
4.0,2.0,2.0,,8 Thrums Road Mambourin VIC 3024,-37.8951236,144.5901128,$420 weekly
4.0,2.0,2.0,448.0,43 Millbrook Drive Wyndham Vale VIC 3024,-37.8470346,144.5953985,$420
3.0,2.0,2.0,,15 Vessey Walk Wyndham Vale VIC 3024,-37.8480904,144.5896447,$340.00 per week
3.0,2.0,2.0,251.0,1 Glee Street Wyndham Vale VIC 3024,-37.8481556,144.5930315,$360
4.0,2.0,2.0,,35 Kinglake Drive Wyndham Vale VIC 3024,-37.8667751,144.6009065,$390 weekly
3.0,2.0,2.0,,14 Lady Penryhn Avenue Wyndham Vale VIC 3024,-37.881543,144.6280684,$410
4.0,2.0,2.0,,37 Stream Road Wyndham Vale VIC 3024,-37.8688339,144.6149147,$420
4.0,2.0,1.0,,97 Kinglake Drive Manor Lakes VIC 3024,-37.8711202,144.5970515,$350.00 Per week
4.0,2.0,2.0,,15 Mervyn Way Mambourin VIC 3024,-37.8884275,144.5972656,$390 per week
4.0,2.0,2.0,,71 Callaway Street Wyndham Vale VIC 3024,-37.887206,144.5965161,$425 per week
4.0,2.0,2.0,,13 Strawberry Road Manor Lakes VIC 3024,-37.86390859999999,144.5901557,$400
4.0,2.0,2.0,,28 Brookside Drive Wyndham Vale VIC 3024,-37.8525344,144.5892623,$420
4.0,2.0,2.0,,14 Firecrest Road Manor Lakes VIC 3024,-37.8692407,144.5919117,$400
4.0,2.0,2.0,,100 Eltham Parade Manor Lakes VIC 3024,-37.8653828,144.5979724,$390.00 Per Week
5.0,2.0,2.0,,26 Truffle Circuit Manor Lakes VIC 3024,-37.8632065,144.5840437,$500 per week
3.0,2.0,1.0,,44 Amaretto Circuit Manor Lakes VIC 3024,-37.861031,144.5925718,$360
3.0,2.0,2.0,,9 Springwood Terrace Manor Lakes VIC 3024,-37.8712205,144.5907981,$355.00 Per Week
4.0,2.0,2.0,,53 Generation Crescent Mambourin VIC 3024,-37.8892472,144.5910979,$400
4.0,2.0,2.0,,76 Spearmint Boulevard Manor Lakes VIC 3024,-37.8622477,144.5940961,$430 per week
3.0,2.0,1.0,,16 Melotte Place Wyndham Vale VIC 3024,-37.8892516,144.6213448,$350.00 per week
4.0,2.0,2.0,476.12,23 Nectar Avenue Manor Lakes VIC 3024,-37.8653613,144.5787759,$600
4.0,3.0,2.0,,7 Ballister Street Wyndham Vale VIC 3024,-37.89,144.63,$650
4.0,2.0,2.0,400.0,8 Thornton Grove Wyndham Vale VIC 3024,-37.8482875,144.5952457,$400
4.0,2.0,2.0,,31 Grovedale Way Wyndham Vale VIC 3024,-37.87175480000001,144.5959378,$390
4.0,2.0,2.0,,22 Narung Way Wyndham Vale VIC 3024,-37.8846971,144.6120872,$380 per week
4.0,3.0,2.0,,9 Golders Crescent Wyndham Vale VIC 3024,-37.849116,144.5878306,$420.00 per week
4.0,2.0,2.0,,35 Manuka Grove Wyndham Vale VIC 3024,-37.8985266,144.607589,$450
6.0,3.0,2.0,,8 Michigan Crescent Manor Lakes VIC 3024,-37.8777726,144.5948595,$550
4.0,2.0,2.0,,39 Hindmarsh Drive Manor Lakes VIC 3024,-37.8808353,144.6135438,$400
4.0,2.0,2.0,,2 Cranwell Way Wyndham Vale VIC 3024,-37.8903007,144.6070321,$400 per week
3.0,2.0,1.0,,1/3 Eliza Grove Wyndham Vale VIC 3024,-37.8826005,144.6271257,$345 per week
4.0,2.0,2.0,,27 Condamine Avenue Wyndham Vale VIC 3024,-37.8793517,144.6051687,$400 Per Week
4.0,2.0,2.0,507.0,9 Tangerine Road Manor Lakes VIC 3024,-37.862823,144.5957665,$430
4.0,2.0,2.0,,87 Wollahra Rise Wyndham Vale VIC 3024,-37.8735824,144.6212549,$400 per week
4.0,2.0,2.0,,90 Kinglake Drive Manor Lakes VIC 3024,-37.8701943,144.5965803,$400 per week
4.0,2.0,2.0,,40 Northam Street Mambourin VIC 3024,-37.8896528,144.595124,$400
4.0,2.0,2.0,,33 Kakadu Drive Wyndham Vale VIC 3024,-37.8638454,144.6136295,$400
4.0,2.0,2.0,,25 Mervyn Way Mambourin VIC 3024,-37.8890535,144.5973941,$440
4.0,2.0,2.0,,28 Boxer Drive Wyndham Vale VIC 3024,-37.8662599,144.6220786,$440
4.0,2.0,2.0,,36 Weavers Street Manor Lakes VIC 3024,-37.8660916,144.6039907,$390
4.0,2.0,2.0,,67 Heidelberg Street Mambourin VIC 3024,-37.8901599,144.5956336,$410.00
4.0,2.0,2.0,,21 Field Street Manor Lakes VIC 3024,-37.8697259,144.6027699,$450
4.0,2.0,2.0,,11 Cranberry Crescent Manor Lakes VIC 3024,-37.8659318,144.5889565,$400 per week
3.0,2.0,2.0,,4 Derby Court Wyndham Vale VIC 3024,-37.8945982,144.629868,$365 Per Week
4.0,2.0,2.0,,26 Perceval Place Mambourin VIC 3024,-37.8913818,144.5970301,$420 Per Week
4.0,2.0,2.0,,19 Papas View Wyndham Vale VIC 3024,-37.8480856,144.5904977,$370 weekly
4.0,2.0,2.0,,33 Merula Drive Mambourin VIC 3024,-37.8968623,144.5917832,$420.00 per week
4.0,2.0,2.0,,6 Thrums Road Mambourin VIC 3024,-37.8948475,144.5901557,$420
4.0,2.0,2.0,,3 Cogley Street Manor Lakes VIC 3024,-37.8721246,144.5972228,$420
4.0,2.0,4.0,,26 Lansell Road Wyndham Vale VIC 3024,-37.8892106,144.6176995,$365 pw
4.0,2.0,2.0,,20 Nettle Street Mambourin VIC 3024,-37.8955649,144.5908643,$380 per week
3.0,2.0,2.0,,7 Bursill Court Wyndham Vale VIC 3024,-37.8916137,144.615386,Application Approved!
3.0,2.0,2.0,,5 Manuka Grove Wyndham Vale VIC 3024,-37.898937,144.609731,$360 weekly
3.0,2.0,2.0,,792 Armstrong Road Wyndham Vale VIC 3024,-37.8777279,144.6085315,$400
5.0,3.0,2.0,,3 Cloudburst Avenue Wyndham Vale VIC 3024,-37.8681027,144.6156431,$440 Per Week
4.0,2.0,2.0,,23 Dajarra Avenue Wyndham Vale VIC 3024,-37.8633755,144.612687,$370.00 per week
4.0,2.0,2.0,,37 Ruthven Way Mambourin VIC 3024,-37.8898202,144.5937106,$420 weekly
4.0,2.0,2.0,,5 Fig Street Manor Lakes VIC 3024,-37.8798941,144.5945182,$410.00 per week
4.0,2.0,2.0,,35 Wollahra Rise Wyndham Vale VIC 3024,-37.8749707,144.6171224,$420.00 per week
4.0,2.0,2.0,,8 Midewin Way Wyndham Vale VIC 3024,-37.8643951,144.6169145,$430
4.0,2.0,2.0,,39 Ellimatta Road Mambourin VIC 3024,-37.8889076,144.5987648,$390 Per Week
3.0,2.0,1.0,,10 Cogley Street Manor Lakes VIC 3024,-37.8718801,144.5977796,$350 per week
4.0,2.0,2.0,,7 Anniversary Avenue Wyndham Vale VIC 3024,-37.8530391,144.5871919,$390
3.0,2.0,2.0,,29 Mayesbrook Road Manor Lakes VIC 3024,-37.8682851,144.6025985,$380
4.0,2.0,2.0,,204 Manor Lakes Boulevard Manor Lakes VIC 3024,-37.8740187,144.5943817,$410
4.0,2.0,2.0,,"15 Maryborough drive, Wyndham Vale VIC 3024",-37.8516451,144.5900272,$400
4.0,2.0,2.0,,25 Lenigas Crescent Manor Lakes VIC 3024,-37.8767975,144.5945218,$405 per week
4.0,2.0,2.0,,45 Ruthven Way Mambourin VIC 3024,-37.8897608,144.5927469,$400 weekly
4.0,2.0,2.0,,8 Sedge Street Mambourin VIC 3024,-37.8939109,144.5932394,$380 per week
4.0,2.0,2.0,,5 Swiss Way Manor Lakes VIC 3024,-37.8660851,144.5920402,$410
4.0,2.0,2.0,,24 Wetherby Road Wyndham Vale VIC 3024,-37.8894269,144.6212806,$400 per week
4.0,3.0,2.0,,50 Fitzrovia Drive Wyndham Vale VIC 3024,-37.8487205,144.5956732,$400.00 Per Week
4.0,2.0,2.0,,5 Notting Walk Wyndham Vale VIC 3024,-37.8440455,144.5930047,$370 per week
5.0,2.0,2.0,,17 Perivale Crescent Wyndham Vale VIC 3024,-37.844431,144.593342,UNDER APPLICATION
3.0,2.0,2.0,,3 Burdekin Street Manor Lakes VIC 3024,-37.8787299,144.6066894,$360 pw
4.0,2.0,2.0,,51 Bursa Drive Wyndham Vale VIC 3024,-37.8698207,144.6128155,$400.00 Per Week
5.0,2.0,2.0,,9 Perivale Crescent Wyndham Vale VIC 3024,-37.8440455,144.5930047,UNDER APPLICATION
4.0,2.0,2.0,,6 Course Street Mambourin VIC 3024,-37.8924101,144.5940532,$380 per week
3.0,2.0,1.0,,99A Seventh Avenue Altona North VIC 3025,-37.8370094,144.848135,$580 per week
3.0,2.0,2.0,,13 Farrington Avenue Altona North VIC 3025,-37.8375081,144.8613264,$560 per week
3.0,2.0,2.0,,4 Amaranth Avenue Altona North VIC 3025,-37.8311951,144.8544938,$550pw
3.0,2.0,2.0,,2/21 Mahon Avenue Altona North VIC 3025,-37.8295008,144.8506484,$545
4.0,3.0,2.0,,80c First Ave Altona North VIC 3025,-37.8331978,144.8552887,$800 weekly
3.0,3.0,2.0,,31a Knapp St Altona North VIC 3025,-37.82706350000001,144.8349033,$775 weekly
3.0,2.0,2.0,,11 Knapp Street Altona North VIC 3025,-37.8285429,144.8346456,$480 per week
3.0,2.0,1.0,,29A Bunting Court Altona North VIC 3025,-37.840419,144.8430655,$600.00
3.0,2.0,2.0,,110A Fifth Avenue Altona North VIC 3025,-37.8330124,144.8512714,$480
3.0,2.0,3.0,,8A Chambers Road Altona North VIC 3025,-37.8413479,144.8418089,$560
3.0,3.0,2.0,,181a Millers Road Altona North VIC 3025,-37.8334504,144.8481481,$560
2.0,2.0,1.0,,4/185 Millers Road Altona North VIC 3025,-37.8337107,144.8482424,$460
3.0,2.0,1.0,,42A The Broadway Altona North VIC 3025,-37.8330018,144.8614225,$560 per week
3.0,2.0,1.0,,10A Murphy Street Altona North VIC 3025,-37.8344585,144.8443973,$580 per week
2.0,2.0,1.0,,2/73 Hansen Street Altona North VIC 3025,-37.8345882,144.8651932,$450 per week
3.0,2.0,2.0,,1/10 Murphy Street Altona North VIC 3025,-37.8344585,144.8443973,$580
3.0,2.0,2.0,,1/54A Mills Street Altona North VIC 3025,-37.8426772,144.854279,580 per week
3.0,2.0,2.0,,7 Farrington Avenue Altona North VIC 3025,-37.8381832,144.8620808,$600
3.0,2.0,2.0,,5 Farrington Avenue Altona North VIC 3025,-37.8381832,144.8620808,$600
3.0,2.0,,,3 Farrington Avenue Altona North VIC 3025,-37.8382024,144.8620954,580 per week
3.0,2.0,1.0,,5 Bright Avenue Altona North VIC 3025,-37.8380693,144.8589026,$510.00 weekly
3.0,2.0,1.0,,108B Fifth Avenue Altona North VIC 3025,-37.8336975,144.8511425,$530 per week
4.0,2.0,1.0,,1/25 Ross Road Altona North VIC 3025,-37.8462663,144.8477054,$460
