,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
8166,"23 RAILWAY TERRACE, OUYEN",-35.076735,142.318344,4,1,2,$220_pw,House,2014-11-01,3490,OUYEN,220,2014,11
8188,"18 GREGORY STREET, OUYEN",-35.072425,142.314159,3,1,2,$145_p.w.,House,2014-06-01,3490,OUYEN,145,2014,6
8194,"15 MATHESON STREET, OUYEN",-35.066099,142.322563,3,1,1,$190_pw,House,2014-01-01,3490,OUYEN,190,2014,1
8207,"17 LAWLER STREET, OUYEN",-35.060268,142.314488,3,1,1,$160_pw,House,2014-03-01,3490,OUYEN,160,2014,3
8231,"5/24-26 MITCHELL STREET, OUYEN",-35.06959,142.322102,1,1,1,$90_pw,Unit/apmt,2014-10-01,3490,OUYEN,90,2014,10
8239,"12 HUNT STREET, OUYEN",-35.066467,142.313521,4,2,2,$275_pw,none,2014-10-01,3490,OUYEN,275,2014,10
8242,"20 GREGORY STREET, OUYEN",-35.072433,142.313952,3,1,1,$190_pw,none,2014-11-01,3490,OUYEN,190,2014,11
8243,"20 GREGORY STREET, OUYEN",-35.072433,142.313952,3,1,1,$190_p.w.,none,2014-10-01,3490,OUYEN,190,2014,10
8429,"270A FIVE MILE ROAD, PAKENHAM SOUTH",-38.1393812,145.5317443,3,1,1,$270_pw,none,2014-07-01,3810,SOUTH,270,2014,7
8430,"270A FIVE MILE ROAD, PAKENHAM SOUTH",-38.1393812,145.5317443,3,1,1,$270_pw,none,2014-07-01,3810,SOUTH,270,2014,7
8431,"405 FIVE MILE ROAD, PAKENHAM SOUTH",-38.1268648,145.5342057,4,1,1,$450_pw,none,2014-03-01,3810,SOUTH,450,2014,3
8432,"405 FIVE MILE ROAD, PAKENHAM SOUTH",-38.1268648,145.5342057,4,1,1,$450_pw,none,2014-03-01,3810,SOUTH,450,2014,3
8433,"1 BLUE GUM DRIVE, PAKENHAM SOUTH",-38.056136,145.493286,3,1,1,$290_pw,none,2014-03-01,3810,SOUTH,290,2014,3
8434,"1 BLUE GUM DRIVE, PAKENHAM SOUTH",-38.056136,145.493286,3,1,1,$290_pw,none,2014-03-01,3810,SOUTH,290,2014,3
8435,"1 BLUE GUM DRIVE, PAKENHAM SOUTH",-38.056136,145.493286,3,1,1,$290_Weekly,none,2014-03-01,3810,SOUTH,290,2014,3
8502,"340 HUXTABLE ROAD, PAKENHAM UPPER",-38.00127,145.496677,3,1,2,$450_per_week,House,2014-11-01,3810,UPPER,450,2014,11
8505,"35A BAYARD AVE, PAKENHAM UPPER",-38.012722,145.496502,3,2,2,$400_pw,House,2014-11-01,3810,UPPER,400,2014,11
8506,"35A BAYARD AVE, PAKENHAM UPPER",-38.012722,145.496502,3,2,2,$400,House,2014-03-01,3810,UPPER,400,2014,3
8510,"990 PAKENHAM ROAD, PAKENHAM UPPER",-37.995463,145.511465,4,2,2,$500_per_week,Acreage/semi Rural,2014-04-01,3810,UPPER,500,2014,4
8511,"990 PAKENHAM ROAD, PAKENHAM UPPER",-37.995463,145.511465,4,2,2,$500,Acreage/semi Rural,2014-04-01,3810,UPPER,500,2014,4
8516,"990 PAKENHAM RD, PAKENHAM UPPER",-37.995463,145.511465,4,2,2,$500_per_week,House,2014-04-01,3810,UPPER,500,2014,4
8517,"990 PAKENHAM RD, PAKENHAM UPPER",-37.995463,145.511465,4,2,2,$500,House,2014-04-01,3810,UPPER,500,2014,4
8523,"235 OLD GEMBROOK ROAD, PAKENHAM UPPER",-38.013055,145.504881,3,1,0,$420_per_week,Acreage/semi Rural,2014-12-01,3810,UPPER,420,2014,12
8524,"235 OLD GEMBROOK ROAD, PAKENHAM UPPER",-38.013055,145.504881,3,1,0,$420_per_week,Acreage/semi Rural,2014-12-01,3810,UPPER,420,2014,12
8525,"500A PAKENHAM ROAD, PAKENHAM UPPER",-38.02873,145.494672,4,2,0,$310_pw,none,2014-12-01,3810,UPPER,310,2014,12
8526,"500A PAKENHAM ROAD, PAKENHAM UPPER",-38.02873,145.494672,4,2,0,$310_pw,none,2014-12-01,3810,UPPER,310,2014,12
8527,"35 BAYARD DRIVE, PAKENHAM UPPER",-38.012722,145.496502,4,2,0,$440_pw,none,2014-10-01,3810,UPPER,440,2014,10
8528,"35 BAYARD DRIVE, PAKENHAM UPPER",-38.012722,145.496502,4,2,0,$440_pw,none,2014-10-01,3810,UPPER,440,2014,10
8529,"35 BAYARD DRIVE, PAKENHAM UPPER",-38.012722,145.496502,4,2,0,$440_per_week,none,2014-10-01,3810,UPPER,440,2014,10
8530,"35 BAYARD DRIVE, PAKENHAM UPPER",-38.012722,145.496502,4,2,0,$440_per_week,none,2014-09-01,3810,UPPER,440,2014,9
8531,"35 BAYARD DRIVE, PAKENHAM UPPER",-38.012722,145.496502,4,2,0,$440,none,2014-03-01,3810,UPPER,440,2014,3
8532,"40 MORRISON ROAD, PAKENHAM UPPER",-38.032329,145.532918,3,2,2,$450,House,2014-03-01,3810,UPPER,450,2014,3
8533,"40 MORRISON ROAD, PAKENHAM UPPER",-38.032329,145.532918,3,2,2,$450,House,2014-03-01,3810,UPPER,450,2014,3
8575,"4 MIKASA PLACE, PAKENHAM",-38.06876,145.492987,3,2,2,$340_Weekly,none,2014-11-01,3810,PAKENHAM,340,2014,11
8752,"9 KRISTINA COURT, PAKENHAM",-38.0632012,145.4761301,4,2,2,$330_per_week,none,2014-07-01,3810,PAKENHAM,330,2014,7
8753,"9 KRISTINA COURT, PAKENHAM",-38.0632012,145.4761301,4,2,2,$330_p.w.,none,2014-07-01,3810,PAKENHAM,330,2014,7
8771,"50 TIPPERARY CIRCUIT, PAKENHAM",-38.064624,145.491509,4,2,2,$350_Weekly,House,2014-11-01,3810,PAKENHAM,350,2014,11
8772,"50 TIPPERARY CIRCUIT, PAKENHAM",-38.064624,145.491509,4,2,2,$350_pw,House,2014-11-01,3810,PAKENHAM,350,2014,11
8773,"50 TIPPERARY CIRCUIT, PAKENHAM",-38.064624,145.491509,4,2,2,$350,House,2014-11-01,3810,PAKENHAM,350,2014,11
8891,"32 CASCADE WAY, PAKENHAM",-38.078518,145.482727,3,2,2,$320,Rental_residential,2014-05-01,3810,PAKENHAM,320,2014,5
8892,"32 CASCADE WAY, PAKENHAM",-38.078518,145.482727,3,2,2,$320_Weekly,Rental_residential,2014-05-01,3810,PAKENHAM,320,2014,5
8941,"5/63 POMMEL STREET, PAKENHAM",-38.070253,145.500418,2,1,1,$260_Weekly,Unit/apmt,2014-10-01,3810,PAKENHAM,260,2014,10
9012,"44 IRVING ROAD, PAKENHAM",-38.067566,145.489962,4,2,2,$350_per_week,Rental_residential,2014-09-01,3810,PAKENHAM,350,2014,9
9078,"5 DEALBATA LANE, PAKENHAM",-38.069668,145.443831,3,2,2,$295_Weekly,House,2014-11-01,3810,PAKENHAM,295,2014,11
9079,"5 DEALBATA LANE, PAKENHAM",-38.069668,145.443831,3,2,2,$295_Weekly,House,2014-10-01,3810,PAKENHAM,295,2014,10
9080,"5 DEALBATA LANE, PAKENHAM",-38.069668,145.443831,3,2,2,$330_Weekly,House,2014-10-01,3810,PAKENHAM,330,2014,10
9100,"65 OAKLANDS WAY, PAKENHAM",-38.072062,145.452258,4,2,2,$350_pw,House,2014-09-01,3810,PAKENHAM,350,2014,9
9114,"10 TANIA COURT, PAKENHAM",-38.079662,145.4756,3,1,1,$295_pw,none,2014-11-01,3810,PAKENHAM,295,2014,11
9159,"7 ASHWOOD GROVE, PAKENHAM",-38.070008,145.451813,4,2,2,$380_pw,House,2014-10-01,3810,PAKENHAM,380,2014,10
9311,"12 HARNESS PLACE, PAKENHAM",-38.074719,145.499122,3,2,0,$285_per_week,House,2014-12-01,3810,PAKENHAM,285,2014,12
9312,"12 HARNESS PLACE, PAKENHAM",-38.074719,145.499122,3,2,0,$285_per_week,House,2014-11-01,3810,PAKENHAM,285,2014,11
9343,"4 SCARLET CRESCENT, PAKENHAM",-38.070524,145.441946,4,2,2,$380_pw,none,2014-02-01,3810,PAKENHAM,380,2014,2
9374,"86 BLUEHILLS BOULEVARD, PAKENHAM",-38.085646,145.459685,3,2,2,$310_per_week,House,2014-11-01,3810,PAKENHAM,310,2014,11
9375,"86 BLUEHILLS BOULEVARD, PAKENHAM",-38.085646,145.459685,3,2,2,$315_pw,House,2014-10-01,3810,PAKENHAM,315,2014,10
9415,"1/31 SYME ROAD, PAKENHAM",-38.058551,145.470179,2,1,1,$270_Weekly,none,2014-03-01,3810,PAKENHAM,270,2014,3
9474,"156 WEBSTER WAY, PAKENHAM",-38.086342,145.474723,4,2,2,$400_per_week,House,2014-11-01,3810,PAKENHAM,400,2014,11
9486,"12 WEBSTER WAY, PAKENHAM",-38.086078,145.486572,4,2,2,$340_pw,House,2014-07-01,3810,PAKENHAM,340,2014,7
9487,"12 WEBSTER WAY, PAKENHAM",-38.086078,145.486572,4,2,2,$340_pw,House,2014-02-01,3810,PAKENHAM,340,2014,2
9500,"11/51 LEIGH DRIVE, PAKENHAM",-38.059224,145.502726,2,1,1,$260_p.w.,none,2014-08-01,3810,PAKENHAM,260,2014,8
9501,"11/51 LEIGH DRIVE, PAKENHAM",-38.059224,145.502726,2,1,1,$260_Weekly,none,2014-08-01,3810,PAKENHAM,260,2014,8
9502,"11/51 LEIGH DRIVE, PAKENHAM",-38.059224,145.502726,2,1,1,$260,none,2014-08-01,3810,PAKENHAM,260,2014,8
9517,"3 YOUNG STREET, PAKENHAM",-38.063204,145.495446,3,2,2,$315_per_week,House,2014-08-01,3810,PAKENHAM,315,2014,8
9518,"3 YOUNG STREET, PAKENHAM",-38.063204,145.495446,3,2,2,$315_p.w.,House,2014-08-01,3810,PAKENHAM,315,2014,8
9552,"25 ASHFORD DRIVE, PAKENHAM",-38.078518,145.482727,4,2,2,$350_per_week,House,2014-07-01,3810,PAKENHAM,350,2014,7
9556,"49 POMMEL STREET, PAKENHAM",-38.070558,145.500567,4,2,2,$350_Weekly,Rental_residential,2014-11-01,3810,PAKENHAM,350,2014,11
9557,"49 POMMEL STREET, PAKENHAM",-38.070558,145.500567,4,2,2,$350_Weekly,Rental_residential,2014-10-01,3810,PAKENHAM,350,2014,10
9629,"18 BAVARIA LANE, PAKENHAM",-38.0786094,145.4517783,4,2,2,$335_Weekly,House,2014-11-01,3810,PAKENHAM,335,2014,11
9630,"18 BAVARIA LANE, PAKENHAM",-38.0786094,145.4517783,4,2,2,$335_per_week,House,2014-11-01,3810,PAKENHAM,335,2014,11
9631,"18 BAVARIA LANE, PAKENHAM",-38.0786094,145.4517783,4,2,2,$335_pw,House,2014-11-01,3810,PAKENHAM,335,2014,11
9656,"70 LEIGH DRIVE, PAKENHAM",-38.06097,145.504333,3,2,1,$320_Weekly,House,2014-10-01,3810,PAKENHAM,320,2014,10
9657,"70 LEIGH DRIVE, PAKENHAM",-38.06097,145.504333,3,2,1,$330,House,2014-03-01,3810,PAKENHAM,330,2014,3
9658,"70 LEIGH DRIVE, PAKENHAM",-38.06097,145.504333,3,2,1,$330_Weekly,House,2014-03-01,3810,PAKENHAM,330,2014,3
9698,"14 ACORN LANE, PAKENHAM",-38.077355,145.493402,3,1,2,$270_Weekly,Rental_residential,2014-02-01,3810,PAKENHAM,270,2014,2
9869,"17 CLIFFORD DRIVE, PAKENHAM",-38.083815,145.479118,4,2,2,$350_pw,House,2014-10-01,3810,PAKENHAM,350,2014,10
9870,"17 CLIFFORD DRIVE, PAKENHAM",-38.083815,145.479118,4,2,2,$350_p.w.,House,2014-10-01,3810,PAKENHAM,350,2014,10
9936,"6 VANESSA CIRCUIT, PAKENHAM",-38.0900257,145.47548,4,2,2,$350_per_week,House,2014-06-01,3810,PAKENHAM,350,2014,6
9937,"6 VANESSA CIRCUIT, PAKENHAM",-38.0900257,145.47548,4,2,2,$350_p.w.,House,2014-05-01,3810,PAKENHAM,350,2014,5
9964,"29 CASSOWARY AVENUE, PAKENHAM",-38.0769874,145.4600604,4,2,2,$350_p.w.,House,2014-05-01,3810,PAKENHAM,350,2014,5
9965,"29 CASSOWARY AVENUE, PAKENHAM",-38.0769874,145.4600604,4,2,2,$350_pw,House,2014-05-01,3810,PAKENHAM,350,2014,5
9966,"29 CASSOWARY AVENUE, PAKENHAM",-38.0769874,145.4600604,4,2,2,$350,House,2014-05-01,3810,PAKENHAM,350,2014,5
9986,"27 MOORE MEWS, PAKENHAM",-38.0375517,145.5653652,3,2,1,$320,House,2014-11-01,3810,PAKENHAM,320,2014,11
9987,"27 MOORE MEWS, PAKENHAM",-38.0375517,145.5653652,3,2,1,$320_per_week,House,2014-07-01,3810,PAKENHAM,320,2014,7
10088,"48 SERENITY STREET, PAKENHAM",-38.0795987,145.4516848,4,2,2,$320_p.w.,House,2014-06-01,3810,PAKENHAM,320,2014,6
10089,"48 SERENITY STREET, PAKENHAM",-38.0795987,145.4516848,4,2,2,$320_Weekly,House,2014-06-01,3810,PAKENHAM,320,2014,6
10090,"48 SERENITY STREET, PAKENHAM",-38.0795987,145.4516848,4,2,2,$320,House,2014-06-01,3810,PAKENHAM,320,2014,6
10170,"11/30 SIR THOMAS DRIVE, PAKENHAM",-38.0677572,145.5013311,2,1,1,$265_Weekly,House,2014-03-01,3810,PAKENHAM,265,2014,3
10251,"8 POINTER DRIVE, PAKENHAM",-38.078518,145.482727,3,2,2,$300_pw,House,2014-07-01,3810,PAKENHAM,300,2014,7
10332,"14 BILLETS ROAD, PANMURE",-38.338711,142.726506,3,1,2,$180_Weekly,House,2014-08-01,3265,PANMURE,180,2014,8
10333,"14 BILLETS ROAD, PANMURE",-38.338711,142.726506,3,1,2,$180_Weekly,House,2014-09-01,3265,PANMURE,180,2014,9
10334,"14 BILLETS ROAD, PANMURE",-38.338711,142.726506,3,1,2,$180_Weekly,House,2014-08-01,3265,PANMURE,180,2014,8
10336,"14 LOWREY ROAD, PANMURE",-38.339826,142.7247027,4,1,2,$200_Weekly,Rental,2014-07-01,3265,PANMURE,200,2014,7
10337,"14 LOWREY ROAD, PANMURE",-38.339826,142.7247027,4,1,2,$200_Weekly,Rental,2014-07-01,3265,PANMURE,200,2014,7
10393,"690 KANGAROO GROUND ST ANDREWS ROAD, PANTON HILL",-37.635165,145.248768,5,3,6,$1100_per_week,House,2014-05-01,3759,HILL,1100,2014,5
10405,"125 CHURCH ROAD, PANTON HILL",-37.632497,145.232132,4,2,2,$520_per_week,House,2014-06-01,3759,HILL,520,2014,6
10408,"690 KANGAROO GROUND - ST ANDREWS ROAD, PANTON HILL",-37.635165,145.248768,5,3,4,$1100_per_week,none,2014-08-01,3759,HILL,1100,2014,8
10409,"690 KANGAROO GROUND - ST ANDREWS ROAD, PANTON HILL",-37.635165,145.248768,5,3,4,$1100_per_week,none,2014-07-01,3759,HILL,1100,2014,7
10417,"10 RANKIN STREET, PANTON HILL",-37.647467,145.235776,4,2,2,$500_per_week,House,2014-08-01,3759,HILL,500,2014,8
10418,"10 RANKIN STREET, PANTON HILL",-37.647467,145.235776,4,2,2,$500_per_week,House,2014-08-01,3759,HILL,500,2014,8
10419,"45 COUTIES ROAD, PANTON HILL",-37.660225,145.232202,5,2,2,$1200_per_week,none,2014-03-01,3759,HILL,1200,2014,3
10420,"45 COUTIES ROAD, PANTON HILL",-37.660225,145.232202,5,2,2,$1200_per_week,none,2014-03-01,3759,HILL,1200,2014,3
10421,"45 COUTIES ROAD, PANTON HILL",-37.660225,145.232202,5,2,2,$1200_pw,none,2014-03-01,3759,HILL,1200,2014,3
10422,"45 COUTIES ROAD, PANTON HILL",-37.660225,145.232202,5,2,2,$1200_Weekly,none,2014-03-01,3759,HILL,1200,2014,3
10458,"16 FIFTEENTH STREET, PARADISE BEACH",-38.184446,147.43165,3,1,4,$250_per_week,House,2014-11-01,3851,BEACH,250,2014,11
10459,"16 FIFTEENTH STREET, PARADISE BEACH",-38.184446,147.43165,3,1,4,$250_per_week,House,2014-11-01,3851,BEACH,250,2014,11
10513,"7B RESERVOIR ROAD, PARADISE",-34.8722917,138.6887329,none,none,0,$450_p.w.,House,2014-06-01,3477,PARADISE,450,2014,6
10514,"7B RESERVOIR ROAD, PARADISE",-34.8722917,138.6887329,none,none,0,$450_p.w.,House,2014-06-01,3477,PARADISE,450,2014,6
10515,"33A GREENWILLOW AVENUE, PARADISE",-34.8739689,138.6821178,2,1,1,$320_p.w.,House,2014-02-01,3477,PARADISE,320,2014,2
10516,"33A GREENWILLOW AVENUE, PARADISE",-34.8739689,138.6821178,2,1,1,$320_p.w.,House,2014-02-01,3477,PARADISE,320,2014,2
10663,"74-76 ENNISMORE CRESCENT, PARK ORCHARDS",-37.78333,145.21387,3,2,2,$580_per_week,House,2014-11-01,3114,ORCHARDS,580,2014,11
10664,"74-76 ENNISMORE CRESCENT, PARK ORCHARDS",-37.78333,145.21387,3,2,2,$580_pw,House,2014-11-01,3114,ORCHARDS,580,2014,11
10753,"16-18 ARUNDEL ROAD, PARK ORCHARDS",-37.7775621,145.2168806,5,2,2,$695_pw,House,2014-02-01,3114,ORCHARDS,695,2014,2
10754,"16-18 ARUNDEL ROAD, PARK ORCHARDS",-37.7775621,145.2168806,5,2,2,$750_pw,House,2014-01-01,3114,ORCHARDS,750,2014,1
10801,"185 PARKERS ROAD, PARKDALE",-37.990838,145.080468,2,1,1,$370_per_week,House,2014-07-01,3195,PARKDALE,370,2014,7
10810,"21 IVY STREET, PARKDALE",-37.985801,145.084729,2,1,1,$385,none,2014-03-01,3195,PARKDALE,385,2014,3
10811,"21 IVY STREET, PARKDALE",-37.985801,145.084729,2,1,1,$385_per_week,none,2014-03-01,3195,PARKDALE,385,2014,3
10824,"26 HERBERT STREET, PARKDALE",-37.998473,145.077552,3,2,2,$485_per_week,House,2014-12-01,3195,PARKDALE,485,2014,12
10825,"26 HERBERT STREET, PARKDALE",-37.998473,145.077552,3,2,2,$550_per_week,House,2014-09-01,3195,PARKDALE,550,2014,9
10909,"2 SECOND STREET, PARKDALE",-37.986717,145.072084,4,2,2,$695_pw,Rental_residential,2014-04-01,3195,PARKDALE,695,2014,4
10928,"2/87 COMO PARADE EAST, PARKDALE",-37.990608,145.074266,2,1,1,$345_per_week,none,2014-12-01,3195,PARKDALE,345,2014,12
10938,"7/2 FIFTH STREET, PARKDALE",-37.9857009,145.0776189,2,1,1,$345_per_week,House,2014-08-01,3195,PARKDALE,345,2014,8
10939,"7/2 FIFTH STREET, PARKDALE",-37.9857009,145.0776189,2,1,1,$345_p.w.,House,2014-08-01,3195,PARKDALE,345,2014,8
11048,"2 / 29 RENNISON STREET, PARKDALE",-38.000099,145.07925,2,1,1,$300_Weekly,none,2014-07-01,3195,PARKDALE,300,2014,7
11126,"6/44 EVAN STREET, PARKDALE",-37.98792,145.085353,2,1,1,$290_p.w.,Unit/apmt,2014-10-01,3195,PARKDALE,290,2014,10
11167,"5 / 25 TI TREE GROVE, PARKDALE",-37.995974,145.075221,2,1,1,$415_per_week,none,2014-11-01,3195,PARKDALE,415,2014,11
11284,"3 FIFTH STREET, PARKDALE",-37.9857009,145.0776189,4,2,2,$650,House,2014-03-01,3195,PARKDALE,650,2014,3
11289,"20/122 BEACH ROAD, PARKDALE",-37.995761,145.071279,2,1,1,$290_per_week,Rental_residential,2014-09-01,3195,PARKDALE,290,2014,9
11290,"20/122 BEACH ROAD, PARKDALE",-37.995761,145.071279,2,1,1,$290_per_week,Rental_residential,2014-08-01,3195,PARKDALE,290,2014,8
11291,"20/122 BEACH ROAD, PARKDALE",-37.995761,145.071279,2,1,1,$300,Rental_residential,2014-08-01,3195,PARKDALE,300,2014,8
11292,"20/122 BEACH ROAD, PARKDALE",-37.995761,145.071279,2,1,1,$290_Weekly,Rental_residential,2014-08-01,3195,PARKDALE,290,2014,8
11293,"20/122 BEACH ROAD, PARKDALE",-37.995761,145.071279,2,1,1,$290_p.w.,Rental_residential,2014-08-01,3195,PARKDALE,290,2014,8
11294,"20/122 BEACH ROAD, PARKDALE",-37.995761,145.071279,2,1,1,$290,Rental_residential,2014-08-01,3195,PARKDALE,290,2014,8
11295,"20/122 BEACH ROAD, PARKDALE",-37.995761,145.071279,2,1,1,$300_Weekly,Rental_residential,2014-07-01,3195,PARKDALE,300,2014,7
11312,"7/44 EVAN STREET, PARKDALE",-37.987861,145.085369,2,1,2,$340_per_week,none,2014-05-01,3195,PARKDALE,340,2014,5
11313,"7/44 EVAN STREET, PARKDALE",-37.987861,145.085369,2,1,2,$340_per_week,none,2014-04-01,3195,PARKDALE,340,2014,4
11335,"196 COMO PARADE EAST, PARKDALE",-37.990937,145.074155,2,1,1,$420_per_week,none,2014-09-01,3195,PARKDALE,420,2014,9
11440,"2/38 WARRIGAL ROAD, PARKDALE",-37.98985581,145.07037704,2,1,1,$405_Weekly,none,2014-03-01,3195,PARKDALE,405,2014,3
11516,"1/20 RANDELL ST, PARKDALE",-37.999353,145.080947,2,1,2,$375_per_week,Unit/apmt,2014-10-01,3195,PARKDALE,375,2014,10
11519,"1/20 RANDELL STREET, PARKDALE",-37.999353,145.080947,2,1,2,$375_per_week,none,2014-10-01,3195,PARKDALE,375,2014,10
11591,"2/9 FIFTH STREET, PARKDALE",-37.9886387,145.073579,2,2,2,$400_pw,Available Now,2014-04-01,3195,PARKDALE,400,2014,4
11592,"2/9 FIFTH STREET, PARKDALE",-37.9886387,145.073579,2,2,2,$400,Available Now,2014-04-01,3195,PARKDALE,400,2014,4
11593,"2/9 FIFTH STREET, PARKDALE",-37.9886387,145.073579,2,2,2,$400_per_week,Available Now,2014-04-01,3195,PARKDALE,400,2014,4
11594,"2/9 FIFTH STREET, PARKDALE",-37.9886387,145.073579,2,2,2,$400_p.w.,Available Now,2014-04-01,3195,PARKDALE,400,2014,4
11622,"2/83B COMO PARADE EAST, PARKDALE",-37.990363,145.073985,1,1,1,$350_per_week,none,2014-11-01,3195,PARKDALE,350,2014,11
11699,"8/517 ROYAL PARADE, PARKVILLE",-37.780333,144.959499,3,1,1,$530_pw,Rental_residential,2014-09-01,3052,PARKVILLE,530,2014,9
11700,"8/517 ROYAL PARADE, PARKVILLE",-37.780333,144.959499,3,1,1,$530_pw,Rental_residential,2014-01-01,3052,PARKVILLE,530,2014,1
11854,"502/459 ROYAL PARADE, PARKVILLE",-37.7822536,144.9594733,2,1,1,$450_per_week,Unit,2014-01-01,3052,PARKVILLE,450,2014,1
11962,"207/80 CADE WAY, PARKVILLE",-37.7782127,144.9390263,2,1,1,$420_per_week,Available Now,2014-12-01,3052,PARKVILLE,420,2014,12
11963,"207/80 CADE WAY, PARKVILLE",-37.7782127,144.9390263,2,1,1,$420_pw,Available Now,2014-12-01,3052,PARKVILLE,420,2014,12
11964,"207/80 CADE WAY, PARKVILLE",-37.7782127,144.9390263,2,1,1,$420_pw,Available Now,2014-11-01,3052,PARKVILLE,420,2014,11
11965,"207/80 CADE WAY, PARKVILLE",-37.7782127,144.9390263,2,1,1,$420_per_week,Available Now,2014-11-01,3052,PARKVILLE,420,2014,11
12018,"43/202 THE AVENUE, PARKVILLE",-37.78265,144.957464,2,1,0,$360_per_week,none,2014-01-01,3052,PARKVILLE,360,2014,1
12019,"43/202 THE AVENUE, PARKVILLE",-37.78265,144.957464,2,1,0,$360_p.w.,none,2014-01-01,3052,PARKVILLE,360,2014,1
12029,"20/202 THE AVENUE, PARKVILLE",-37.788172,144.957342,2,1,1,$445_per_week,none,2014-11-01,3052,PARKVILLE,445,2014,11
23,"535 BLOOMFIELD ROAD, NILMA NORTH",-38.1285234,145.9860582,3,1,0,$400_per_week,Acreage/semi-rural,2014-09-01,3821,NORTH,400,2014,9
24,"535 BLOOMFIELD ROAD, NILMA NORTH",-38.1285234,145.9860582,3,1,0,$400_per_week,Acreage/semi-rural,2014-09-01,3821,NORTH,400,2014,9
43,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$260_p.w.,House,2014-05-01,3821,NILMA,260,2014,5
112,"3227 GREAT OCEAN ROAD, NIRRANDA",-38.500671,142.760505,3,1,1,$175_pw,House,2014-04-01,3277,NIRRANDA,175,2014,4
128,"28 THOMAS STREET, NOBLE PARK",-37.971123,145.177555,3,1,1,$325_per_week,House,2014-09-01,3174,PARK,325,2014,9
147,"8/50 RICH STREET, NOBLE PARK",-37.973646,145.178141,1,1,1,$205,Unit/apmt,2014-05-01,3174,PARK,205,2014,5
148,"8/50 RICH STREET, NOBLE PARK",-37.973646,145.178141,1,1,1,$205_Weekly,Unit/apmt,2014-05-01,3174,PARK,205,2014,5
149,"8/50 RICH STREET, NOBLE PARK",-37.973646,145.178141,1,1,1,$205_pw,Unit/apmt,2014-05-01,3174,PARK,205,2014,5
150,"8/50 RICH STREET, NOBLE PARK",-37.973646,145.178141,1,1,1,$215_pw,Unit/apmt,2014-05-01,3174,PARK,215,2014,5
151,"8/50 RICH STREET, NOBLE PARK",-37.973646,145.178141,1,1,1,$200,Unit/apmt,2014-03-01,3174,PARK,200,2014,3
152,"8/50 RICH STREET, NOBLE PARK",-37.973646,145.178141,1,1,1,$200_pw,Unit/apmt,2014-03-01,3174,PARK,200,2014,3
188,"2/5 DUNCAN COURT, NOBLE PARK",-37.9638572,145.1790755,1,1,1,$210_Weekly,Unit/apmt,2014-01-01,3174,PARK,210,2014,1
189,"2/5 DUNCAN COURT, NOBLE PARK",-37.9638572,145.1790755,1,1,1,$210_pw,Unit/apmt,2014-01-01,3174,PARK,210,2014,1
190,"2/5 DUNCAN COURT, NOBLE PARK",-37.9638572,145.1790755,1,1,1,$210,Unit/apmt,2014-01-01,3174,PARK,210,2014,1
259,"2/13 RUTHERGLEN STREET, NOBLE PARK",-37.97796,145.174177,3,2,1,$390,Townhouse,2014-05-01,3174,PARK,390,2014,5
260,"2/13 RUTHERGLEN STREET, NOBLE PARK",-37.97796,145.174177,3,2,1,$390_per_week,Townhouse,2014-05-01,3174,PARK,390,2014,5
294,"36/473-475 PRINCES HIGHWAY, NOBLE PARK",-37.95583,145.180666,2,1,1,$300_per_week,Rental_residential,2014-03-01,3174,PARK,300,2014,3
295,"36/473-475 PRINCES HIGHWAY, NOBLE PARK",-37.95583,145.180666,2,1,1,$300_per_week,Rental_residential,2014-02-01,3174,PARK,300,2014,2
302,"1/1206-1208 HEATHERTON ROAD, NOBLE PARK",-37.966251,145.1824,3,2,2,$380_per_week,Available Now,2014-09-01,3174,PARK,380,2014,9
325,"60 CALLANDER ROAD, NOBLE PARK",-37.957524,145.178699,3,2,1,$300_-_$1304_pw,House,2014-05-01,3174,PARK,1304,2014,5
326,"60 CALLANDER ROAD, NOBLE PARK",-37.957524,145.178699,3,2,1,$1304_-_$300_pw,House,2014-05-01,3174,PARK,300,2014,5
337,"276 RAILWAY PARADE, NOBLE PARK",-37.9735575,145.1860455,none,none,0,$295_per_week,none,2014-09-01,3174,PARK,295,2014,9
356,"37-39 ARDGOWER ROAD, NOBLE PARK",-37.954507,145.175917,3,1,3,$310_-_$1347_pw,House,2014-02-01,3174,PARK,1347,2014,2
357,"37-39 ARDGOWER ROAD, NOBLE PARK",-37.954507,145.175917,3,1,3,$1347_-_$310_pw,House,2014-02-01,3174,PARK,310,2014,2
384,"3/32 KELVINSIDE ROAD, NOBLE PARK",-37.963164,145.177444,1,1,1,$220_Weekly,Unit,2014-04-01,3174,PARK,220,2014,4
385,"3/32 KELVINSIDE ROAD, NOBLE PARK",-37.963164,145.177444,1,1,1,$220_Weekly,Unit,2014-02-01,3174,PARK,220,2014,2
394,"5/44 FRENCH STREET, NOBLE PARK",-37.968709,145.185567,3,1,1,$340,Unit,2014-03-01,3174,PARK,340,2014,3
395,"5/44 FRENCH STREET, NOBLE PARK",-37.968709,145.185567,3,1,1,$340_per_week,Unit,2014-03-01,3174,PARK,340,2014,3
