,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
6683,"58 SCHOOL ROAD, MENZIES CREEK",-37.921429,145.405721,2,1,1,$280_pw,House,2011-12-01,3159,CREEK,280,2011,12
6733,"60 MENZIES ROAD, MENZIES CREEK",-37.922505,145.413366,4,2,4,$250_pw,none,2011-12-01,3159,CREEK,250,2011,12
6734,"60 MENZIES ROAD, MENZIES CREEK",-37.922505,145.413366,4,2,4,$250_pw,none,2011-12-01,3159,CREEK,250,2011,12
6737,"42 SCHOOL ROAD, MENZIES CREEK",-37.921264,145.402881,3,2,2,$375_per_week,House,2011-09-01,3159,CREEK,375,2011,9
6738,"42 SCHOOL ROAD, MENZIES CREEK",-37.921264,145.402881,3,2,2,$375_per_week,House,2011-09-01,3159,CREEK,375,2011,9
6739,"16 CHURCH ROAD, MENZIES CREEK",-37.918447,145.401576,3,1,1,$325_pw,none,2011-06-01,3159,CREEK,325,2011,6
6740,"16 CHURCH ROAD, MENZIES CREEK",-37.918447,145.401576,3,1,1,$325_pw,none,2011-06-01,3159,CREEK,325,2011,6
6741,"16 CHURCH ROAD, MENZIES CREEK",-37.918447,145.401576,3,1,1,$325,none,2011-06-01,3159,CREEK,325,2011,6
6742,"9A JACKSONS HILL ROAD, MENZIES CREEK",-37.908017,145.394777,3,2,1,$380_pw,none,2011-06-01,3159,CREEK,380,2011,6
6743,"9A JACKSONS HILL ROAD, MENZIES CREEK",-37.908017,145.394777,3,2,1,$380_pw,none,2011-06-01,3159,CREEK,380,2011,6
6744,"9A JACKSONS HILL ROAD, MENZIES CREEK",-37.908017,145.394777,3,2,1,$380,none,2011-05-01,3159,CREEK,380,2011,5
6745,"9A JACKSONS HILL ROAD, MENZIES CREEK",-37.908017,145.394777,3,2,1,$380_pw,none,2011-05-01,3159,CREEK,380,2011,5
6746,"17 MENZIES ROAD, MENZIES CREEK",-37.921149,145.409451,4,2,2,$385_per_week,House,2011-03-01,3159,CREEK,385,2011,3
6747,"17 MENZIES ROAD, MENZIES CREEK",-37.921149,145.409451,4,2,2,$385_per_week,House,2011-03-01,3159,CREEK,385,2011,3
6748,"17 MENZIES ROAD, MENZIES CREEK",-37.921149,145.409451,4,2,2,$385_per_week,House,2011-02-01,3159,CREEK,385,2011,2
6760,"905 STURT HIGHWAY, MERBEIN SOUTH",-34.2156604,142.040872,4,2,2,$260_per_week,House,2011-10-01,3505,SOUTH,260,2011,10
6783,"16 COWANNA AVENUE SOUTH, MERBEIN SOUTH",-34.194238,142.031659,4,1,1,$250,House,2011-08-01,3505,SOUTH,250,2011,8
6784,"16 COWANNA AVENUE SOUTH, MERBEIN SOUTH",-34.194238,142.031659,4,1,1,$250,House,2011-08-01,3505,SOUTH,250,2011,8
6792,"209 YELTA ROAD, MERBEIN WEST",-34.1653303,142.0070817,3,1,1,$160,House,2011-03-01,3505,WEST,160,2011,3
6793,"209 YELTA ROAD, MERBEIN WEST",-34.1653303,142.0070817,3,1,1,$160_p.w.,House,2011-03-01,3505,WEST,160,2011,3
6794,"209 YELTA ROAD, MERBEIN WEST",-34.1653303,142.0070817,3,1,1,$160_pw,House,2011-03-01,3505,WEST,160,2011,3
6796,"27 BODEN ROAD, MERBEIN WEST",-34.1723105,142.0113699,3,1,0,$200_pw,House,2011-10-01,3505,WEST,200,2011,10
6800,"209 YELTA RD, MERBEIN WEST",-34.1653303,142.0070817,3,1,1,$160_Weekly,none,2011-03-01,3505,WEST,160,2011,3
6801,"209 YELTA RD, MERBEIN WEST",-34.1653303,142.0070817,3,1,1,$160_Weekly,none,2011-03-01,3505,WEST,160,2011,3
6844,"3/29 THIRD STREET, MERBEIN",-34.163078,142.054478,3,1,1,$220_per_week,House,2011-12-01,3505,MERBEIN,220,2011,12
7029,"13 SURGEY STREET, MERBEIN",-34.169211,142.052392,3,1,4,$180_per_week,House,2011-07-01,3505,MERBEIN,180,2011,7
7280,"11 GREIG DRIVE, MERNDA",-37.589777,145.099407,4,2,2,$460,none,2011-06-01,3754,MERNDA,460,2011,6
7281,"11 GREIG DRIVE, MERNDA",-37.589777,145.099407,4,2,2,$460,none,2011-05-01,3754,MERNDA,460,2011,5
7339,"33 SUNNYBRAE DRIVE, MERNDA",-37.609549,145.083906,4,2,2,$320_per_week,House,2011-11-01,3754,MERNDA,320,2011,11
7412,"10 HOPKINS STREET, MERNDA",-37.61316,145.094706,3,2,2,$320_p.w.,House,2011-12-01,3754,MERNDA,320,2011,12
7413,"10 HOPKINS STREET, MERNDA",-37.61316,145.094706,3,2,2,$320,House,2011-12-01,3754,MERNDA,320,2011,12
7449,"3 GELLIBRAND WALK, MERNDA",-37.613174,145.093796,3,1,2,$320_Weekly,Townhouse,2011-10-01,3754,MERNDA,320,2011,10
7462,"28 SOFTWOOD DRIVE, MERNDA",-37.589232,145.088262,3,2,2,$340_-_$360_pw,House,2011-11-01,3754,MERNDA,360,2011,11
7597,"81 BAYVIEW ROAD, MERRICKS BEACH",-38.398661,145.111708,2,1,1,$300_per_week,none,2011-10-01,3926,BEACH,300,2011,10
7598,"81 BAYVIEW ROAD, MERRICKS BEACH",-38.398661,145.111708,2,1,1,$300_pw,none,2011-03-01,3926,BEACH,300,2011,3
7618,"1 BLUFF ROAD, MERRICKS BEACH",-38.399725,145.104893,3,2,2,$420_per_week,none,2011-09-01,3926,BEACH,420,2011,9
7661,"23 SPRAY STREET, MERRICKS BEACH",-38.398131,145.102542,4,2,0,$460_per_week,House,2011-07-01,3926,BEACH,460,2011,7
7662,"23 SPRAY STREET, MERRICKS BEACH",-38.398131,145.102542,4,2,0,$460_per_week,House,2011-07-01,3926,BEACH,460,2011,7
7663,"60 PALMERS HILL ROAD, MERRICKS BEACH",-38.396368,145.101955,4,2,2,$850_per_week,none,2011-01-01,3926,BEACH,850,2011,1
7664,"60 PALMERS HILL ROAD, MERRICKS BEACH",-38.396368,145.101955,4,2,2,$850_per_week,none,2011-01-01,3926,BEACH,850,2011,1
7701,"81 MERRICKS ROAD, MERRICKS NORTH",-38.368648,145.078176,3,1,0,$280_per_week,House,2011-10-01,3926,NORTH,280,2011,10
7702,"81 MERRICKS ROAD, MERRICKS NORTH",-38.368648,145.078176,3,1,0,$280_per_week,House,2011-10-01,3926,NORTH,280,2011,10
7738,"1 PALMER CRESCENT, MERRIGUM",-36.36733,145.131465,3,1,0,$170_per_week,House,2011-06-01,3618,MERRIGUM,170,2011,6
7739,"1 PALMER CRESCENT, MERRIGUM",-36.36733,145.131465,3,1,0,$170_per_week,House,2011-05-01,3618,MERRIGUM,170,2011,5
7779,"54 MORRISSEY STREET, MERRIGUM",-36.372694,145.126681,3,1,2,$220,House,2011-06-01,3618,MERRIGUM,220,2011,6
7780,"54 MORRISSEY STREET, MERRIGUM",-36.372694,145.126681,3,1,2,$220_pw,House,2011-06-01,3618,MERRIGUM,220,2011,6
7781,"54 MORRISSEY STREET, MERRIGUM",-36.372694,145.126681,3,1,2,$220_per_week,House,2011-06-01,3618,MERRIGUM,220,2011,6
7784,"25 PEARCE STREET, MERRIGUM",-36.375336,145.134217,3,1,3,$190_pw,none,2011-06-01,3618,MERRIGUM,190,2011,6
7785,"25 PEARCE STREET, MERRIGUM",-36.375336,145.134217,3,1,3,$190_per_week,none,2011-06-01,3618,MERRIGUM,190,2011,6
7786,"25 PEARCE STREET, MERRIGUM",-36.375336,145.134217,3,1,3,$190,none,2011-06-01,3618,MERRIGUM,190,2011,6
7787,"168 WAVERLEY ROAD, MERRIGUM",-36.3807814,145.1319424,3,1,1,$180_pw,none,2011-12-01,3618,MERRIGUM,180,2011,12
7788,"168 WAVERLEY ROAD, MERRIGUM",-36.3807814,145.1319424,3,1,1,$180_pw,none,2011-12-01,3618,MERRIGUM,180,2011,12
7789,"168 WAVERLEY ROAD, MERRIGUM",-36.3807814,145.1319424,3,1,1,$180_pw,none,2011-11-01,3618,MERRIGUM,180,2011,11
7790,"168 WAVERLEY ROAD, MERRIGUM",-36.3807814,145.1319424,3,1,1,$180_pw,none,2011-10-01,3618,MERRIGUM,180,2011,10
8048,"17 HUGH STREET, METUNG",-37.882184,147.839453,3,1,0,$220_Weekly,House,2011-09-01,3904,METUNG,220,2011,9
8225,"12 MAIRBURN ROAD, METUNG",-37.884401,147.849929,3,2,2,$240_per_week,House,2011-11-01,3904,METUNG,240,2011,11
8504,"211 RICHARDSON STREET, MIDDLE PARK",-37.849191,144.96162,3,2,0,$900_per_week,none,2011-11-01,3206,PARK,900,2011,11
8505,"211 RICHARDSON STREET, MIDDLE PARK",-37.849191,144.96162,3,2,0,$900_per_week,none,2011-10-01,3206,PARK,900,2011,10
8518,"148 PAGE STREET, MIDDLE PARK",-37.849643,144.958514,3,3,0,$725_per_week,Rental_residential,2011-05-01,3206,PARK,725,2011,5
8544,"1 WRIGHT STREET, MIDDLE PARK",-37.846157,144.961197,2,2,0,$550,none,2011-09-01,3206,PARK,550,2011,9
8545,"1 WRIGHT STREET, MIDDLE PARK",-37.846157,144.961197,2,2,0,$550,none,2011-06-01,3206,PARK,550,2011,6
8650,"20 NIMMO STREET, MIDDLE PARK",-37.849433,144.962482,3,1,0,$525_per_week,House,2011-06-01,3206,PARK,525,2011,6
8681,"8/310 BEACONSFIELD PARADE, MIDDLE PARK",-37.856052,144.966367,2,1,0,$370_per_week,Unit/apmt,2011-12-01,3206,PARK,370,2011,12
8713,"6/5-7 HAROLD STREET, MIDDLE PARK",-37.848481,144.961645,1,1,1,$375_per_week,Unit/apmt,2011-04-01,3206,PARK,375,2011,4
8774,"6/187 BEACONSFIELD PARADE, MIDDLE PARK",-37.851255,144.956318,1,1,1,$340_pw,Unit/apmt,2011-12-01,3206,PARK,340,2011,12
8775,"6/187 BEACONSFIELD PARADE, MIDDLE PARK",-37.851255,144.956318,1,1,1,$340_pw,Unit/apmt,2011-10-01,3206,PARK,340,2011,10
8875,"14/72-76 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1,1,1,$295,Unit/apmt,2011-07-01,3206,PARK,295,2011,7
8876,"14/72-76 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1,1,1,$295_pw,Unit/apmt,2011-07-01,3206,PARK,295,2011,7
8877,"14/72-76 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1,1,1,$295,Unit/apmt,2011-03-01,3206,PARK,295,2011,3
8878,"14/72-76 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1,1,1,$295,Unit/apmt,2011-02-01,3206,PARK,295,2011,2
9041,"111 HAROLD STREET, MIDDLE PARK",-37.851572,144.959047,2,1,0,$520_per_week,Rental_residential,2011-10-01,3206,PARK,520,2011,10
9094,"1/18 PATTERSON STREET, MIDDLE PARK",-37.85435104,144.96452332,2,1,1,$400_pw,Rental_residential,2011-11-01,3206,PARK,400,2011,11
9095,"1/18 PATTERSON STREET, MIDDLE PARK",-37.85435104,144.96452332,2,1,1,$400_pw,Rental_residential,2011-10-01,3206,PARK,400,2011,10
9107,"120 NEVILLE STREET, MIDDLE PARK",-37.850954,144.962638,3,2,0,$425_pw,House,2011-01-01,3206,PARK,425,2011,1
9108,"120 NEVILLE STREET, MIDDLE PARK",-37.850954,144.962638,3,2,0,$425,House,2011-01-01,3206,PARK,425,2011,1
9113,"204 RICHARDSON STREET, MIDDLE PARK",-37.848215,144.958765,2,1,1,$695_pw,Rental_residential,2011-06-01,3206,PARK,695,2011,6
9126,"133 ASHWORTH STREET, MIDDLE PARK",-37.851168,144.957581,3,2,1,$750_per_week,Rental_residential,2011-02-01,3206,PARK,750,2011,2
9179,"87A HAMBLETON STREET, MIDDLE PARK",-37.846751,144.959796,3,2,2,$1200,House,2011-06-01,3206,PARK,1200,2011,6
9193,"33 MCGREGOR STREET, MIDDLE PARK",-37.852476,144.965114,2,1,0,$480_pw,Rental_residential,2011-11-01,3206,PARK,480,2011,11
9213,"3/61 CANTERBURY ROAD, MIDDLE PARK",-37.847465,144.962444,2,1,0,$400_per_week,none,2011-03-01,3206,PARK,400,2011,3
9239,"378 RICHARDSON STREET, MIDDLE PARK",-37.853276,144.96734,2,1,1,$620_pw,House,2011-07-01,3206,PARK,620,2011,7
9322,"3/90 HAMBLETON STREET, MIDDLE PARK",-37.84755,144.96042,1,1,1,$310_per_week,none,2011-10-01,3206,PARK,310,2011,10
9323,"3/90 HAMBLETON STREET, MIDDLE PARK",-37.84755,144.96042,1,1,1,$315_per_week,none,2011-09-01,3206,PARK,315,2011,9
9340,"170 PAGE STREET, MIDDLE PARK",-37.850748,144.960336,3,2,2,$1150_per_week,none,2011-12-01,3206,PARK,1150,2011,12
9356,"4/143 CANTERBURY ROAD, MIDDLE PARK",-37.852192,144.967816,1,1,1,$300,Rental_residential,2011-04-01,3206,PARK,300,2011,4
9357,"4/143 CANTERBURY ROAD, MIDDLE PARK",-37.852192,144.967816,1,1,1,$300_pw,Rental_residential,2011-04-01,3206,PARK,300,2011,4
9407,"9A ARMSTRONG STREET, MIDDLE PARK",-37.850402,144.964654,2,1,0,$400_per_week,none,2011-01-01,3206,PARK,400,2011,1
9478,"78A CANTERBURY ROAD, MIDDLE PARK",-37.848363,144.96343,1,1,1,$500_pw,House,2011-09-01,3206,PARK,500,2011,9
9502,"45/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.853032,144.9595977,2,2,1,$550_pw,none,2011-03-01,3206,PARK,550,2011,3
9631,"10/72 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1,1,1,$310_pw,none,2011-11-01,3206,PARK,310,2011,11
9714,"98 HAROLD STREET, MIDDLE PARK",-37.851294,144.958635,2,1,0,$650_per_week,House,2011-09-01,3206,PARK,650,2011,9
9760,"54 PARK ROAD, MIDDLE PARK",-37.854164,144.966517,2,1,0,$520_per_week,Rental_residential,2011-03-01,3206,PARK,520,2011,3
9786,"3/41 PARK ROAD, MIDDLE PARK",-37.853422,144.966241,2,2,2,$600_pw,Rental_residential,2011-12-01,3206,PARK,600,2011,12
9800,"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,1,1,1,$425_per_week,Rental_residential,2011-03-01,3206,PARK,425,2011,3
9801,"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,1,1,1,$450_per_week,Rental_residential,2011-03-01,3206,PARK,450,2011,3
9815,"117 ERSKINE STREET, MIDDLE PARK",-37.84955,144.963558,3,2,1,$495_per_week,Rental_residential,2011-07-01,3206,PARK,495,2011,7
9816,"117 ERSKINE STREET, MIDDLE PARK",-37.84955,144.963558,3,2,1,$550_per_week,Rental_residential,2011-06-01,3206,PARK,550,2011,6
9864,"5/106-112 NIMMO STREET, MIDDLE PARK",-37.8523629,144.9601128,2,1,1,$490_per_week,none,2011-09-01,3206,PARK,490,2011,9
9895,"2/51 NIMMO STREET, MIDDLE PARK",-37.850501,144.962039,2,1,1,$430_per_week,Rental_residential,2011-12-01,3206,PARK,430,2011,12
9896,"2/51 NIMMO STREET, MIDDLE PARK",-37.850501,144.962039,2,1,1,$430_per_week,Rental_residential,2011-11-01,3206,PARK,430,2011,11
9912,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1,1,1,$380,none,2011-09-01,3206,PARK,380,2011,9
9913,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1,1,1,$380_pw,none,2011-09-01,3206,PARK,380,2011,9
9914,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1,1,1,$395,none,2011-01-01,3206,PARK,395,2011,1
10056,"301 RICHARDSON STREET, MIDDLE PARK",-37.852055,144.966626,3,2,1,$950_pw,House,2011-12-01,3206,PARK,950,2011,12
10075,"1/5-7 HAROLD STREET, MIDDLE PARK",-37.848481,144.961644,1,1,1,$380_per_week,none,2011-07-01,3206,PARK,380,2011,7
10090,"4/86 ARMSTRONG STREET, MIDDLE PARK",-37.852925,144.961933,2,1,0,$400_pw,none,2011-06-01,3206,PARK,400,2011,6
10104,"368 DANKS STREET, MIDDLE PARK",-37.852826,144.961684,2,1,0,$600_per_week,House,2011-04-01,3206,PARK,600,2011,4
10168,"333 DANKS STREET, MIDDLE PARK",-37.850367,144.958044,3,1,0,$720_per_week,House,2011-12-01,3206,PARK,720,2011,12
10169,"333 DANKS STREET, MIDDLE PARK",-37.850367,144.958044,3,1,0,$720_per_week,House,2011-11-01,3206,PARK,720,2011,11
10272,"328 BOBINAWARRAH ROAD, MILAWA",-36.501264,146.43166,2,1,3,$190_per_week,Rural/farm/acreage,2011-11-01,3678,MILAWA,190,2011,11
10298,"1/7 FACTORY ROAD, MILAWA",-36.432256,146.434293,2,1,1,$175_per_week,House,2011-01-01,3678,MILAWA,175,2011,1
10345,"4A THIRTEENTH STREET, MILDURA EAST",-34.200116,142.163296,1,1,0,$135_p.w.,none,2011-11-01,3500,EAST,135,2011,11
10346,"4A THIRTEENTH STREET, MILDURA EAST",-34.200116,142.163296,1,1,0,$135,none,2011-11-01,3500,EAST,135,2011,11
10399,"5/2 CAMERON AVENUE, MILDURA WEST",-34.181651,142.151354,2,1,1,$160_pw,Unit/apmt,2011-05-01,3500,WEST,160,2011,5
10412,"3/65 WALNUT AVENUE, MILDURA WEST",-34.180836,142.156892,2,1,1,$175_pw,Unit/apmt,2011-01-01,3500,WEST,175,2011,1
10414,"32 TULANE DRIVE, MILDURA WEST",-34.206948,142.130108,4,2,2,$330,House,2011-05-01,3500,WEST,330,2011,5
10415,"32 TULANE DRIVE, MILDURA WEST",-34.206948,142.130108,4,2,2,$330,House,2011-05-01,3500,WEST,330,2011,5
10428,"1/999 FIFTEENTH STREET, MILDURA",-34.1955793,142.1229824,3,2,2,$290_pw,Rental_residential,2011-05-01,3500,MILDURA,290,2011,5
10461,"2/302 NINTH STREET, MILDURA",-34.174379,142.146689,3,1,1,$210_per_week,Unit/apmt,2011-01-01,3500,MILDURA,210,2011,1
10531,"1/238 DEAKIN AVENUE, MILDURA",-34.194226,142.15218,2,1,1,$135,none,2011-11-01,3500,MILDURA,135,2011,11
10547,"18 PETRUCCI WAY, MILDURA",-34.173061,142.140946,4,2,2,$350_pw,House,2011-11-01,3500,MILDURA,350,2011,11
10548,"18 PETRUCCI WAY, MILDURA",-34.173061,142.140946,4,2,2,$350_pw,House,2011-09-01,3500,MILDURA,350,2011,9
10625,"11 MATOTEK COURT, MILDURA",-34.203588,142.138517,4,2,2,$280_per_week,House,2011-07-01,3500,MILDURA,280,2011,7
10672,"4/2 CAMERON AVENUE, MILDURA",-34.182067,142.150982,2,1,1,$170_pw,Unit,2011-09-01,3500,MILDURA,170,2011,9
10748,"7/382 DEAKIN AVENUE, MILDURA",-34.204848,142.139196,2,1,1,$170_per_week,none,2011-01-01,3500,MILDURA,170,2011,1
10829,"2/226 DEAKIN AVENUE, MILDURA",-34.193509,142.153074,3,1,1,$180,none,2011-11-01,3500,MILDURA,180,2011,11
10830,"2/226 DEAKIN AVENUE, MILDURA",-34.193509,142.153074,3,1,1,$180_per_week,none,2011-10-01,3500,MILDURA,180,2011,10
10831,"2/226 DEAKIN AVENUE, MILDURA",-34.193509,142.153074,3,1,1,$180,none,2011-10-01,3500,MILDURA,180,2011,10
10871,"6/487 SAN MATEO AVENUE, MILDURA",-34.21249,142.138555,3,2,2,$260,House,2011-08-01,3500,MILDURA,260,2011,8
10908,"4/124 THIRTEENTH STREET, MILDURA",-34.192858,142.154618,2,1,2,$140_per_week,Rental_residential,2011-05-01,3500,MILDURA,140,2011,5
11001,"2/3 EILEEN STREET, MILDURA",-34.206123,142.138747,2,1,1,$140,none,2011-03-01,3500,MILDURA,140,2011,3
11002,"2/3 EILEEN STREET, MILDURA",-34.206123,142.138747,2,1,1,$140,none,2011-02-01,3500,MILDURA,140,2011,2
11003,"2/3 EILEEN STREET, MILDURA",-34.206123,142.138747,2,1,1,$140_p.w.,none,2011-01-01,3500,MILDURA,140,2011,1
11048,"825 FOURTEENTH STREET, MILDURA",-34.199116,142.147699,3,1,2,$190_per_week,House,2011-05-01,3500,MILDURA,190,2011,5
11128,"591 SAN MATEO AVENUE, MILDURA",-34.2107962,142.1415735,3,2,1,$250_per_week,Rental_residential,2011-12-01,3500,MILDURA,250,2011,12
11150,"4 PLANT COURT, MILDURA",-34.204522,142.137103,3,2,2,$285_pw,none,2011-06-01,3500,MILDURA,285,2011,6
11151,"4 PLANT COURT, MILDURA",-34.204522,142.137103,3,2,2,$280_pw,none,2011-02-01,3500,MILDURA,280,2011,2
11407,"3/9 LANGTREE PARADE, MILDURA",-34.188458,142.155439,2,1,1,$210,Unit/apmt,2011-03-01,3500,MILDURA,210,2011,3
11408,"3/9 LANGTREE PARADE, MILDURA",-34.188458,142.155439,2,1,1,$210_p.w.,Unit/apmt,2011-03-01,3500,MILDURA,210,2011,3
11409,"3/9 LANGTREE PARADE, MILDURA",-34.188458,142.155439,2,1,1,$210,Unit/apmt,2011-02-01,3500,MILDURA,210,2011,2
11571,"2/76 RIVERSIDE AVENUE, MILDURA",-34.173419,142.147368,2,1,1,$175_per_week,Unit/apmt,2011-09-01,3500,MILDURA,175,2011,9
11638,"11 VICTOR AVENUE, MILDURA",-34.191626,142.165589,3,2,2,$240_Weekly,House,2011-04-01,3500,MILDURA,240,2011,4
11654,"16/471 SAN MATEO AVENUE, MILDURA",-34.210768,142.141635,2,1,1,$160_per_week,House,2011-03-01,3500,MILDURA,160,2011,3
11666,"2/17 WALTHAM AVENUE, MILDURA",-34.199411,142.153679,2,1,1,$150,Unit/apmt,2011-01-01,3500,MILDURA,150,2011,1
11667,"2/17 WALTHAM AVENUE, MILDURA",-34.199411,142.153679,2,1,1,$150_pw,Unit/apmt,2011-01-01,3500,MILDURA,150,2011,1
11794,"2/145 MAGNOLIA AVENUE, MILDURA",-34.191949,142.16184,2,1,1,$155,House,2011-02-01,3500,MILDURA,155,2011,2
11795,"2/145 MAGNOLIA AVENUE, MILDURA",-34.191949,142.16184,2,1,1,$155_per_week,House,2011-01-01,3500,MILDURA,155,2011,1
11874,"109 WALNUT AVENUE, MILDURA",-34.182804,142.154937,3,1,2,$270_per_week,House,2011-04-01,3500,MILDURA,270,2011,4
11899,"590 ETIWANDA AVENUE, MILDURA",-34.210894,142.151974,3,1,2,$220_per_week,House,2011-06-01,3500,MILDURA,220,2011,6
11913,"8/9 LISA CRESCENT, MILDURA",-34.2050407,142.1624201,2,1,2,$205_per_week,Unit/apmt,2011-08-01,3500,MILDURA,205,2011,8
11935,"464A ELEVENTH STREET, MILDURA",-34.173218,142.138222,3,1,2,$195_Weekly,House,2011-01-01,3500,MILDURA,195,2011,1
12027,"307 EIGHTH STREET, MILDURA",-34.171865,142.146118,3,2,2,$270,House,2011-11-01,3500,MILDURA,270,2011,11
12028,"307 EIGHTH STREET, MILDURA",-34.171865,142.146118,3,2,2,$270,House,2011-09-01,3500,MILDURA,270,2011,9
12029,"307 EIGHTH STREET, MILDURA",-34.171865,142.146118,3,2,2,$275_per_week,House,2011-06-01,3500,MILDURA,275,2011,6
12062,"4/238 WADE AVENUE, MILDURA",-34.195897,142.154189,1,1,1,$130_pw,Unit/apmt,2011-07-01,3500,MILDURA,130,2011,7
12063,"4/238 WADE AVENUE, MILDURA",-34.195897,142.154189,1,1,1,$130_pw,Unit/apmt,2011-03-01,3500,MILDURA,130,2011,3
12083,"4/216 ELEVENTH STREET, MILDURA",-34.191819,142.160455,2,1,2,$175_Weekly,House,2011-08-01,3500,MILDURA,175,2011,8
12084,"4/216 ELEVENTH STREET, MILDURA",-34.191819,142.160455,2,1,2,$175_per_week,House,2011-07-01,3500,MILDURA,175,2011,7
12132,"1 WALTHAM AVENUE, MILDURA",-34.19920731,142.15409851,3,1,2,$240,House,2011-11-01,3500,MILDURA,240,2011,11
12133,"1 WALTHAM AVENUE, MILDURA",-34.19920731,142.15409851,3,1,2,$240_per_week,House,2011-10-01,3500,MILDURA,240,2011,10
12152,"4/101 ONTARIO AVENUE, MILDURA",-34.177973,142.150993,1,1,1,$115_Weekly,Unit/apmt,2011-09-01,3500,MILDURA,115,2011,9
12193,"123 TWELFTH STREET, MILDURA",-34.191894,142.15609,3,1,2,$175_per_week,House,2011-08-01,3500,MILDURA,175,2011,8
12208,"4/386 DEAKIN AVENUE, MILDURA",-34.205277,142.138972,2,1,1,$150_per_week,Unit/apmt,2011-09-01,3500,MILDURA,150,2011,9
12233,"166 NINTH STREET, MILDURA",-34.183229,142.157259,2,1,1,$220_per_week,Townhouse,2011-02-01,3500,MILDURA,220,2011,2
12360,"2/4 ASCOT COURT, MILDURA",-34.195185,142.138572,2,1,2,$205_per_week,Unit/apmt,2011-12-01,3500,MILDURA,205,2011,12
12514,"6 CALOOLA COURT, MILDURA",-34.202519,142.148449,3,2,2,$270,House,2011-07-01,3500,MILDURA,270,2011,7
12515,"6 CALOOLA COURT, MILDURA",-34.202519,142.148449,3,2,2,$270_pw,House,2011-07-01,3500,MILDURA,270,2011,7
12585,"1/265 TWELFTH STREET, MILDURA",-34.180731,142.142929,2,2,1,$230_pw,Rental_residential,2011-06-01,3500,MILDURA,230,2011,6
12592,"42 SEVENTH STREET, MILDURA",-34.189769,142.171985,3,1,2,$190_pw,Rental_residential,2011-12-01,3500,MILDURA,190,2011,12
12593,"42 SEVENTH STREET, MILDURA",-34.189769,142.171985,3,1,2,$190_pw,Rental_residential,2011-07-01,3500,MILDURA,190,2011,7
12594,"42 SEVENTH STREET, MILDURA",-34.189769,142.171985,3,1,2,$190_pw,Rental_residential,2011-01-01,3500,MILDURA,190,2011,1
12633,"4/300 DEAKIN AVENUE, MILDURA",-34.198691,142.147172,3,1,1,$210,Unit/apmt,2011-02-01,3500,MILDURA,210,2011,2
12663,"9 CAMERON AVE, MILDURA",-34.182262,142.150265,3,2,1,$240_Weekly,House,2011-05-01,3500,MILDURA,240,2011,5
12686,"15 CAMERON AVENUE, MILDURA",-34.182668,142.149773,4,2,2,$270_per_week,House,2011-08-01,3500,MILDURA,270,2011,8
12768,"12 RAMBLING WAY, MILDURA",-34.200801,142.141575,4,2,2,$320_Weekly,none,2011-07-01,3500,MILDURA,320,2011,7
12884,"76 MAGNOLIA AVENUE, MILDURA",-34.189603,142.165831,4,2,2,$170,House,2011-03-01,3500,MILDURA,170,2011,3
12965,"2/482 WALNUT AVENUE, MILDURA",-34.205697,142.128552,2,1,2,$220_per_week,none,2011-08-01,3500,MILDURA,220,2011,8
13042,"259 WADE AVENUE, MILDURA",-34.197034,142.152382,4,2,2,$250,House,2011-03-01,3500,MILDURA,250,2011,3
13119,"91 TWELFTH STREET, MILDURA",-34.194538,142.159402,2,1,1,$175_Weekly,Townhouse,2011-12-01,3500,MILDURA,175,2011,12
13120,"91 TWELFTH STREET, MILDURA",-34.194538,142.159402,2,1,1,$175_per_week,Townhouse,2011-11-01,3500,MILDURA,175,2011,11
13138,"12 DIAMOND COURT, MILDURA",-34.202193,142.134271,3,1,2,$270_per_week,Rental_residential,2011-07-01,3500,MILDURA,270,2011,7
13139,"12 DIAMOND COURT, MILDURA",-34.202193,142.134271,3,1,2,$275_per_week,Rental_residential,2011-01-01,3500,MILDURA,275,2011,1
13227,"50 SEVENTH STREET, MILDURA",-34.189198,142.171644,2,1,2,$380_pw,House,2011-12-01,3500,MILDURA,380,2011,12
13228,"50 SEVENTH STREET, MILDURA",-34.189198,142.171644,2,1,2,$400_pw,House,2011-12-01,3500,MILDURA,400,2011,12
13275,"14 TENTERDEN PLACE, MILL PARK",-37.671524,145.049964,3,1,2,$290_per_week,House,2011-09-01,3082,PARK,290,2011,9
13276,"14 TENTERDEN PLACE, MILL PARK",-37.671524,145.049964,3,1,2,$290_Weekly,House,2011-09-01,3082,PARK,290,2011,9
