,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
14018,"1/61 GOLF LINKS DRIVE, MILL PARK",-37.659518,145.04855,2,1,1,$240,Unit/apmt,2007-10-01,3082,PARK,240,2007,10
14200,"2 WESTLEIGH COURT, MILL PARK",-37.653196,145.043203,3,1,2,$285,House,2007-10-01,3082,PARK,285,2007,10
14201,"2 WESTLEIGH COURT, MILL PARK",-37.653196,145.043203,3,1,2,$260,House,2007-10-01,3082,PARK,260,2007,10
14418,"13/45 ANCONA DRIVE, MILL PARK",-37.658071,145.078449,3,2,1,$310,Unit,2007-10-01,3082,PARK,310,2007,10
14419,"13/45 ANCONA DRIVE, MILL PARK",-37.658071,145.078449,3,2,1,$310,Unit,2007-09-01,3082,PARK,310,2007,9
14420,"13/45 ANCONA DRIVE, MILL PARK",-37.658071,145.078449,3,2,1,$310,Unit,2007-01-01,3082,PARK,310,2007,1
14600,"9 HILLIANA WATERS, MILL PARK",-37.67513,145.076127,3,2,2,$270,House,2007-07-01,3082,PARK,270,2007,7
14738,"1A CAPES COURT, MILL PARK",-37.660841,145.039034,2,1,1,$235_pw,Unit/apmt,2007-08-01,3082,PARK,235,2007,8
14951,"3/2 ROMEO COURT, MILL PARK",-37.65659,145.071828,3,1,1,$250,Townhouse,2007-09-01,3082,PARK,250,2007,9
15068,"28 RONALD GROVE, MILLGROVE",-37.75174,145.660881,3,1,3,$205_pw,House,2007-10-01,3799,MILLGROVE,205,2007,10
15133,"14 MOORE CRESCENT, MILLGROVE",-37.751566,145.64959,3,1,1,$200_pw,House,2007-10-01,3799,MILLGROVE,200,2007,10
15245,"21 PATRICK STREET, MILLGROVE",-37.746795,145.661912,3,1,3,$205_pw,House,2007-12-01,3799,MILLGROVE,205,2007,12
476,"13 VIEW STREET, WANDIN NORTH",-37.782763,145.428953,3,1,2,$210,House,2007-02-01,3139,NORTH,210,2007,2
598,"8 RUE DE GARE, WANDIN",-37.777806,145.427933,3,1,0,$255_p.w.,none,2007-08-01,3139,WANDIN,255,2007,8
599,"8 RUE DE GARE, WANDIN",-37.777806,145.427933,3,1,0,$255_p.w.,none,2007-08-01,3139,WANDIN,255,2007,8
721,"23 WANDONG AVENUE, WANDONG",-37.35751785,145.02833315,2,1,1,$190_pw,House,2007-12-01,3758,WANDONG,190,2007,12
736,"1/86 STAMPS LANE, WANGARATTA NORTH",-36.33286,146.342758,3,1,0,$210,House,2007-06-01,3677,NORTH,210,2007,6
743,"2/61 FRASERS LANE, WANGARATTA NORTH",-36.331853,146.347093,none,none,0,$130,Unit/apmt,2007-09-01,3677,NORTH,130,2007,9
744,"2/61 FRASERS LANE, WANGARATTA NORTH",-36.331853,146.347093,none,none,0,$130,Unit/apmt,2007-09-01,3677,NORTH,130,2007,9
842,"1 CHICK CLOSE, WANGARATTA",-36.34212535,146.29659908,3,2,2,$290_pw,none,2007-06-01,3677,WANGARATTA,290,2007,6
925,"37 GRAHAM AVENUE, WANGARATTA",-36.365578,146.322793,4,2,2,$320_pw,House,2007-02-01,3677,WANGARATTA,320,2007,2
1105,"2/159 PHILLIPSON STREET, WANGARATTA",-36.359628,146.304152,2,1,2,$135,Unit,2007-03-01,3677,WANGARATTA,135,2007,3
1280,"116A PHILLIPSON STREET, WANGARATTA",-36.346822,146.306879,4,2,4,$235_per_week,House,2007-03-01,3677,WANGARATTA,235,2007,3
1447,"8/81 VINCENT ROAD, WANGARATTA",-36.365043,146.312173,1,1,1,$125,House,2007-03-01,3677,WANGARATTA,125,2007,3
1499,"42 COLLYNDALE DRIVE, WANGARATTA",-36.353715,146.324937,2,1,1,$230_per_week,House,2007-06-01,3677,WANGARATTA,230,2007,6
1500,"42 COLLYNDALE DRIVE, WANGARATTA",-36.353715,146.324937,2,1,1,$250_per_week,House,2007-05-01,3677,WANGARATTA,250,2007,5
1542,"17 HINCHLEY STREET, WANGARATTA",-36.356764,146.299309,3,1,2,$245,House,2007-09-01,3677,WANGARATTA,245,2007,9
1543,"17 HINCHLEY STREET, WANGARATTA",-36.356764,146.299309,3,1,2,$245,House,2007-08-01,3677,WANGARATTA,245,2007,8
1629,"2/70 ROWAN STREET, WANGARATTA",-36.351453,146.317761,2,1,1,$150,Unit/apmt,2007-10-01,3677,WANGARATTA,150,2007,10
1659,"23 WILLIAMS ROAD, WANGARATTA",-36.34693,146.30324,3,1,1,$210,House,2007-09-01,3677,WANGARATTA,210,2007,9
1660,"23 WILLIAMS ROAD, WANGARATTA",-36.34693,146.30324,3,1,1,$210,House,2007-08-01,3677,WANGARATTA,210,2007,8
1661,"23 WILLIAMS ROAD, WANGARATTA",-36.34693,146.30324,3,1,1,$200,House,2007-07-01,3677,WANGARATTA,200,2007,7
1662,"23 WILLIAMS ROAD, WANGARATTA",-36.34693,146.30324,3,1,1,$200,House,2007-05-01,3677,WANGARATTA,200,2007,5
1684,"5/106 TEMPLETON STREET, WANGARATTA",-36.34993,146.316268,2,1,1,$165,Unit/apmt,2007-08-01,3677,WANGARATTA,165,2007,8
1685,"5/106 TEMPLETON STREET, WANGARATTA",-36.34993,146.316268,2,1,1,$165,Unit/apmt,2007-07-01,3677,WANGARATTA,165,2007,7
1686,"5/106 TEMPLETON STREET, WANGARATTA",-36.34993,146.316268,2,1,1,$165_pw,Unit/apmt,2007-07-01,3677,WANGARATTA,165,2007,7
1687,"5/106 TEMPLETON STREET, WANGARATTA",-36.34993,146.316268,2,1,1,$150_per_week,Unit/apmt,2007-07-01,3677,WANGARATTA,150,2007,7
1756,"15 VINCENT ROAD, WANGARATTA",-36.365201,146.312266,3,1,2,$165_per_week,House,2007-02-01,3677,WANGARATTA,165,2007,2
1764,"6 WAREENA STREET, WANGARATTA",-36.358434,146.306937,2,1,1,$190_per_week,House,2007-03-01,3677,WANGARATTA,190,2007,3
1797,"9 SCOTT STREET, WANGARATTA",-36.352052,146.294638,4,2,2,$240,House,2007-07-01,3677,WANGARATTA,240,2007,7
1892,"144 APPIN STREET, WANGARATTA",-36.342731,146.301069,3,1,3,$200,none,2007-07-01,3677,WANGARATTA,200,2007,7
2007,"4 EDWARDS STREET, WANGARATTA",-36.34508101,146.31133166,3,1,2,$185_per_week,House,2007-04-01,3677,WANGARATTA,185,2007,4
2052,"3 TODD STREET, WANGARATTA",-36.38141,146.323048,3,2,2,$250_pw,none,2007-12-01,3677,WANGARATTA,250,2007,12
2059,"4/80 ROWAN STREET, WANGARATTA",-36.351402,146.316691,1,1,1,$125_pw,none,2007-08-01,3677,WANGARATTA,125,2007,8
2060,"4/80 ROWAN STREET, WANGARATTA",-36.351402,146.316691,1,1,1,$125,none,2007-07-01,3677,WANGARATTA,125,2007,7
2083,"11 VINCENT ROAD, WANGARATTA",-36.366153,146.320268,3,1,2,$175_pw,House,2007-08-01,3677,WANGARATTA,175,2007,8
2132,"2 WENHAMS LANE, WANGARATTA",-36.382564,146.327936,3,1,2,$185_per_week,none,2007-07-01,3677,WANGARATTA,185,2007,7
2206,"2 MOIRA COURT, WANGARATTA",-36.353578,146.300403,3,1,2,$190_pw,none,2007-06-01,3677,WANGARATTA,190,2007,6
2246,"5 / 115 SWAN STREET, WANGARATTA",-36.359832,146.30837,2,1,1,$145_per_week,none,2007-08-01,3677,WANGARATTA,145,2007,8
2247,"5 / 115 SWAN STREET, WANGARATTA",-36.359832,146.30837,2,1,1,$145_per_week,none,2007-02-01,3677,WANGARATTA,145,2007,2
2296,"5/39 VICTORY PARADE, WANGARATTA",-36.352379,146.296827,2,1,1,$130,none,2007-10-01,3677,WANGARATTA,130,2007,10
2406,"13 BRODIE STREET, WANGARATTA",-36.350158,146.304463,3,1,1,$215_per_week,none,2007-08-01,3677,WANGARATTA,215,2007,8
2642,"14 MATLOCK ROAD, WANTIRNA SOUTH",-37.858779,145.251664,3,1,2,$220_pw,none,2007-07-01,3152,SOUTH,220,2007,7
2643,"14 MATLOCK ROAD, WANTIRNA SOUTH",-37.858779,145.251664,3,1,2,$220_pw,none,2007-06-01,3152,SOUTH,220,2007,6
2782,"10 KENSINGTON PLACE, WANTIRNA SOUTH",-37.873997,145.232043,4,3,2,$480,House,2007-08-01,3152,SOUTH,480,2007,8
2783,"10 KENSINGTON PLACE, WANTIRNA SOUTH",-37.873997,145.232043,4,3,2,$480_p.w.,House,2007-08-01,3152,SOUTH,480,2007,8
2784,"10 KENSINGTON PLACE, WANTIRNA SOUTH",-37.873997,145.232043,4,3,2,$480_pw,House,2007-08-01,3152,SOUTH,480,2007,8
2857,"94 MOWBRAY DRIVE, WANTIRNA SOUTH",-37.886174,145.225102,5,3,4,$395,none,2007-10-01,3152,SOUTH,395,2007,10
2858,"94 MOWBRAY DRIVE, WANTIRNA SOUTH",-37.886174,145.225102,5,3,4,$395_per_week,none,2007-09-01,3152,SOUTH,395,2007,9
2859,"94 MOWBRAY DRIVE, WANTIRNA SOUTH",-37.886174,145.225102,5,3,4,$395,none,2007-08-01,3152,SOUTH,395,2007,8
2877,"13 ASPEN CLOSE, WANTIRNA SOUTH",-37.866867,145.215543,4,2,2,$485,House,2007-01-01,3152,SOUTH,485,2007,1
2960,"11 SOMERSET STREET, WANTIRNA SOUTH",-37.859496,145.24236,3,1,2,$310_pw,House,2007-12-01,3152,SOUTH,310,2007,12
2961,"11 SOMERSET STREET, WANTIRNA SOUTH",-37.859496,145.24236,3,1,2,$310_p.w.,House,2007-12-01,3152,SOUTH,310,2007,12
2962,"11 SOMERSET STREET, WANTIRNA SOUTH",-37.859496,145.24236,3,1,2,$310,House,2007-12-01,3152,SOUTH,310,2007,12
3083,"16 LARTER COURT, WANTIRNA SOUTH",-37.886156,145.219735,3,2,2,$350_pw,House,2007-07-01,3152,SOUTH,350,2007,7
3084,"16 LARTER COURT, WANTIRNA SOUTH",-37.886156,145.219735,3,2,2,$350_p.w.,House,2007-07-01,3152,SOUTH,350,2007,7
3085,"16 LARTER COURT, WANTIRNA SOUTH",-37.886156,145.219735,3,2,2,$350,House,2007-07-01,3152,SOUTH,350,2007,7
3200,"21/19 SOVEREIGN PLACE, WANTIRNA SOUTH",-37.871556,145.23186,3,1,1,$285_per_week,Townhouse,2007-03-01,3152,SOUTH,285,2007,3
3231,"26 MOONAH ROAD, WANTIRNA SOUTH",-37.858319,145.244434,3,1,1,$270,House,2007-06-01,3152,SOUTH,270,2007,6
3250,"14 ALANA COURT, WANTIRNA SOUTH",-37.87302,145.215822,4,2,2,$400_pw,House,2007-03-01,3152,SOUTH,400,2007,3
3251,"14 ALANA COURT, WANTIRNA SOUTH",-37.87302,145.215822,4,2,2,$400_pw,House,2007-02-01,3152,SOUTH,400,2007,2
3302,"5 TANDRAGEE CLOSE, WANTIRNA SOUTH",-37.874905,145.214742,5,3,2,$530_per_week,House,2007-07-01,3152,SOUTH,530,2007,7
3303,"5 TANDRAGEE CLOSE, WANTIRNA SOUTH",-37.874905,145.214742,5,3,2,$530_per_week,House,2007-06-01,3152,SOUTH,530,2007,6
3304,"5 TANDRAGEE CLOSE, WANTIRNA SOUTH",-37.874905,145.214742,5,3,2,$530,House,2007-06-01,3152,SOUTH,530,2007,6
3305,"5 TANDRAGEE CLOSE, WANTIRNA SOUTH",-37.874905,145.214742,5,3,2,$550,House,2007-06-01,3152,SOUTH,550,2007,6
3306,"5 TANDRAGEE CLOSE, WANTIRNA SOUTH",-37.874905,145.214742,5,3,2,$550,House,2007-05-01,3152,SOUTH,550,2007,5
3307,"5 TANDRAGEE CLOSE, WANTIRNA SOUTH",-37.874905,145.214742,5,3,2,$550_pw,House,2007-05-01,3152,SOUTH,550,2007,5
3370,"269 STUD ROAD, WANTIRNA SOUTH",-37.862545,145.238957,3,1,1,$275,House,2007-07-01,3152,SOUTH,275,2007,7
3371,"269 STUD ROAD, WANTIRNA SOUTH",-37.862545,145.238957,3,1,1,$275,House,2007-05-01,3152,SOUTH,275,2007,5
3478,"11 KEYES COURT, WANTIRNA SOUTH",-37.879138,145.245725,4,2,2,$440_pw,House,2007-10-01,3152,SOUTH,440,2007,10
3512,"8 MAURICE COURT, WANTIRNA SOUTH",-37.871916,145.238836,3,1,1,$250_Weekly,none,2007-04-01,3152,SOUTH,250,2007,4
3559,"2 KINTBURY CLOSE, WANTIRNA",-37.866447,145.231737,4,2,1,$300,House,2007-02-01,3152,WANTIRNA,300,2007,2
3991,"9 BENTLEY STREET, WANTIRNA",-37.848573,145.235073,4,1,2,$300_pw,House,2007-05-01,3152,WANTIRNA,300,2007,5
3992,"9 BENTLEY STREET, WANTIRNA",-37.848573,145.235073,4,1,2,$300,House,2007-04-01,3152,WANTIRNA,300,2007,4
3993,"9 BENTLEY STREET, WANTIRNA",-37.848573,145.235073,4,1,2,$300,House,2007-03-01,3152,WANTIRNA,300,2007,3
4246,"9 TELFORD COURT, WANTIRNA",-37.857265,145.235389,3,1,2,$280_Weekly,House,2007-04-01,3152,WANTIRNA,280,2007,4
4508,"22 MARIEMONT AVENUE, WANTIRNA",-37.856786,145.237719,3,1,2,$250_pw,Available Now,2007-06-01,3152,WANTIRNA,250,2007,6
4509,"22 MARIEMONT AVENUE, WANTIRNA",-37.856786,145.237719,3,1,2,$250,Available Now,2007-06-01,3152,WANTIRNA,250,2007,6
4619,"2/3346 WARBURTON HIGHWAY, WARBURTON",-37.75491814,145.68485537,2,1,1,$150_pw,Rental_residential,2007-08-01,3799,WARBURTON,150,2007,8
4699,"2 SURREY ROAD, WARBURTON",-37.754671,145.67538,3,1,4,$180,House,2007-05-01,3799,WARBURTON,180,2007,5
4894,"3/72 RUTHERFORD PARADE, WARNEET",-38.222092,145.31018,2,1,1,$150,Unit,2007-07-01,3980,WARNEET,150,2007,7
4907,"21 ELIMATTA STREET, WARNEET",-38.223531,145.311837,1,1,2,$170_per_week,House,2007-10-01,3980,WARNEET,170,2007,10
4908,"21 ELIMATTA STREET, WARNEET",-38.223531,145.311837,1,1,2,$170,House,2007-09-01,3980,WARNEET,170,2007,9
5605,"28 BRANDY CREEK ROAD, WARRAGUL",-38.150027,145.935957,3,1,1,$190_per_week,none,2007-12-01,3820,WARRAGUL,190,2007,12
5841,"88 CLIFFORD STREET, WARRAGUL",-38.157054,145.940176,3,1,2,$200_per_week,House,2007-12-01,3820,WARRAGUL,200,2007,12
5855,"6 HILLANDALE ROAD, WARRAGUL",-38.14386,145.937337,4,2,1,$220,House,2007-05-01,3820,WARRAGUL,220,2007,5
5856,"6 HILLANDALE ROAD, WARRAGUL",-38.14386,145.937337,4,2,1,$228,House,2007-05-01,3820,WARRAGUL,228,2007,5
5999,"5 DAVEY STREET, WARRAGUL",-38.152869,145.927479,3,1,2,$180,House,2007-02-01,3820,WARRAGUL,180,2007,2
6509,"37 CHARLES STREET, WARRAGUL",-38.148743,145.934418,2,1,1,$184,House,2007-05-01,3820,WARRAGUL,184,2007,5
6706,"28 WEBB STREET, WARRANDYTE",-37.740093,145.222589,1,1,2,$220_per_week,House,2007-09-01,3113,WARRANDYTE,220,2007,9
6707,"28 WEBB STREET, WARRANDYTE",-37.740093,145.222589,1,1,2,$220,House,2007-09-01,3113,WARRANDYTE,220,2007,9
6796,"5 DAVID ROAD, WARRANDYTE",-37.74118,145.222839,4,2,3,$550,House,2007-12-01,3113,WARRANDYTE,550,2007,12
6994,"20 DAISY STREET, WARRANWOOD",-37.771689,145.244089,4,2,2,$380,House,2007-07-01,3134,WARRANWOOD,380,2007,7
7445,"17/30 HOPETOUN ROAD, WARRNAMBOOL",-38.368463,142.475954,2,1,1,$125_pw,Rental_residential,2007-02-01,3280,WARRNAMBOOL,125,2007,2
7657,"2/26 CAROVILLE DRIVE, WARRNAMBOOL",-38.378268,142.515896,2,1,1,$195_Weekly,Rental_residential,2007-05-01,3280,WARRNAMBOOL,195,2007,5
8169,"26 LAVA STREET, WARRNAMBOOL",-38.384473,142.491422,3,1,1,$240_pw,House,2007-11-01,3280,WARRNAMBOOL,240,2007,11
86,"2A TOWNHALLE AVENUE, GILBERTON",-37.7399362,145.0107588,2,1,1,$330_pw,none,2007-03-01,3072,GILBERTON,330,2007,3
87,"2A TOWNHALLE AVENUE, GILBERTON",-37.7399362,145.0107588,2,1,1,$330_pw,none,2007-03-01,3072,GILBERTON,330,2007,3
88,"2A TOWNHALLE AVENUE, GILBERTON",-37.7399362,145.0107588,2,1,1,$330_per_week,none,2007-03-01,3072,GILBERTON,330,2007,3
89,"2A TOWNHALLE AVENUE, GILBERTON",-37.7399362,145.0107588,2,1,1,$330,none,2007-03-01,3072,GILBERTON,330,2007,3
109,"15 OLYMPIC STREET, GIRGARRE",-36.395412,144.978842,3,1,2,$160,House,2007-12-01,3624,GIRGARRE,160,2007,12
182,"608 WHITE ROAD, GIRGARRE",-36.38399,144.965027,4,1,1,$140_pw,House,2007-02-01,3624,GIRGARRE,140,2007,2
183,"608 WHITE ROAD, GIRGARRE",-36.38399,144.965027,4,1,1,$140,House,2007-02-01,3624,GIRGARRE,140,2007,2
624,"4/30 PRINCE STREET, GISBORNE",-37.488451,144.587464,2,1,1,$210_p.w.,House,2007-05-01,3437,GISBORNE,210,2007,5
625,"4/30 PRINCE STREET, GISBORNE",-37.488451,144.587464,2,1,1,$210_per_week,House,2007-04-01,3437,GISBORNE,210,2007,4
626,"4/30 PRINCE STREET, GISBORNE",-37.488451,144.587464,2,1,1,$210_pw,House,2007-04-01,3437,GISBORNE,210,2007,4
627,"4/30 PRINCE STREET, GISBORNE",-37.488451,144.587464,2,1,1,$210,House,2007-04-01,3437,GISBORNE,210,2007,4
666,"3/49 BRANTOME STREET, GISBORNE",-37.488782,144.590204,3,2,2,$270_pw,House,2007-09-01,3437,GISBORNE,270,2007,9
667,"3/49 BRANTOME STREET, GISBORNE",-37.488782,144.590204,3,2,2,$270,House,2007-09-01,3437,GISBORNE,270,2007,9
713,"4/10 RODNEY STREET, GISBORNE",-37.491666,144.595657,2,1,1,$250_p.w.,Unit/apmt,2007-11-01,3437,GISBORNE,250,2007,11
714,"4/10 RODNEY STREET, GISBORNE",-37.491666,144.595657,2,1,1,$250_pw,Unit/apmt,2007-11-01,3437,GISBORNE,250,2007,11
715,"4/10 RODNEY STREET, GISBORNE",-37.491666,144.595657,2,1,1,$250_per_week,Unit/apmt,2007-11-01,3437,GISBORNE,250,2007,11
716,"4/10 RODNEY STREET, GISBORNE",-37.491666,144.595657,2,1,1,$250_pw,Unit/apmt,2007-10-01,3437,GISBORNE,250,2007,10
717,"4/10 RODNEY STREET, GISBORNE",-37.491666,144.595657,2,1,1,$250,Unit/apmt,2007-10-01,3437,GISBORNE,250,2007,10
937,"12/6-8 RODNEY STREET, GISBORNE",-37.49177551,144.59590149,2,1,1,$196,Unit/apmt,2007-01-01,3437,GISBORNE,196,2007,1
981,"6/26 GOODE STREET, GISBORNE",-37.487929,144.585792,2,2,1,$250,Rental_residential,2007-11-01,3437,GISBORNE,250,2007,11
982,"6/26 GOODE STREET, GISBORNE",-37.487929,144.585792,2,2,1,$250_pw,Rental_residential,2007-11-01,3437,GISBORNE,250,2007,11
1151,"14 RYLANDES DRIVE, GLADSTONE PARK",-37.684556,144.885993,3,1,3,$260_pw,House,2007-06-01,3043,PARK,260,2007,6
1152,"14 RYLANDES DRIVE, GLADSTONE PARK",-37.684556,144.885993,3,1,3,$260,House,2007-06-01,3043,PARK,260,2007,6
1275,"15 CLAREDALE AVENUE, GLADSTONE PARK",-37.682146,144.893818,3,1,2,$255_pw,House,2007-09-01,3043,PARK,255,2007,9
1789,"7 / 21 ROYAL AVENUE, GLEN HUNTLY",-37.892399,145.04199,2,1,1,$285,none,2007-01-01,3163,HUNTLY,285,2007,1
1886,"11/125 GRANGE ROAD, GLEN HUNTLY",-37.890391,145.04483,1,1,1,$220_pw,Unit/apmt,2007-12-01,3163,HUNTLY,220,2007,12
1887,"11/125 GRANGE ROAD, GLEN HUNTLY",-37.890391,145.04483,1,1,1,$220,Unit/apmt,2007-12-01,3163,HUNTLY,220,2007,12
1888,"11/125 GRANGE ROAD, GLEN HUNTLY",-37.890391,145.04483,1,1,1,$170_pw,Unit/apmt,2007-06-01,3163,HUNTLY,170,2007,6
1889,"11/125 GRANGE ROAD, GLEN HUNTLY",-37.890391,145.04483,1,1,1,$180_pw,Unit/apmt,2007-03-01,3163,HUNTLY,180,2007,3
1890,"11/125 GRANGE ROAD, GLEN HUNTLY",-37.890391,145.04483,1,1,1,$180,Unit/apmt,2007-03-01,3163,HUNTLY,180,2007,3
1891,"11/125 GRANGE ROAD, GLEN HUNTLY",-37.890391,145.04483,1,1,1,$180_pw,Unit/apmt,2007-02-01,3163,HUNTLY,180,2007,2
1948,"5/7 WATTLE AVENUE, GLEN HUNTLY",-37.894211,145.043114,2,1,1,$240_pw,Apartment,2007-07-01,3163,HUNTLY,240,2007,7
1949,"5/7 WATTLE AVENUE, GLEN HUNTLY",-37.894211,145.043114,2,1,1,$240,Apartment,2007-07-01,3163,HUNTLY,240,2007,7
1958,"103/115 NEERIM ROAD, GLEN HUNTLY",-37.886838,145.041328,2,1,1,$350_pw,Rental_residential,2007-12-01,3163,HUNTLY,350,2007,12
1959,"103/115 NEERIM ROAD, GLEN HUNTLY",-37.886838,145.041328,2,1,1,$350,Rental_residential,2007-12-01,3163,HUNTLY,350,2007,12
1987,"10/22 ROSEBERRY GROVE, GLEN HUNTLY",-37.886814,145.040006,2,1,1,$260,Unit/apmt,2007-01-01,3163,HUNTLY,260,2007,1
2172,"7/123 GRANGE ROAD, GLEN HUNTLY",-37.890364,145.044944,1,1,2,$161,Rental_residential,2007-01-01,3163,HUNTLY,161,2007,1
2250,"8/123 GRANGE ROAD, GLEN HUNTLY",-37.890219,145.044766,1,1,2,$171_pw,Unit/apmt,2007-04-01,3163,HUNTLY,171,2007,4
2275,"1/16 ROYAL AVENUE, GLEN HUNTLY",-37.889958,145.042647,2,1,1,$285,Unit/apmt,2007-09-01,3163,HUNTLY,285,2007,9
2276,"1/16 ROYAL AVENUE, GLEN HUNTLY",-37.889958,145.042647,2,1,1,$285_pw,Unit/apmt,2007-09-01,3163,HUNTLY,285,2007,9
2300,"5/3 ROSEDALE AVENUE, GLEN HUNTLY",-37.890523,145.042456,2,1,1,$280,Unit/apmt,2007-01-01,3163,HUNTLY,280,2007,1
2378,"3/132 BOORAN ROAD, GLEN HUNTLY",-37.890962,145.037435,2,1,1,$320_pw,Unit/apmt,2007-04-01,3163,HUNTLY,320,2007,4
2379,"3/132 BOORAN ROAD, GLEN HUNTLY",-37.890962,145.037435,2,1,1,$320,Unit/apmt,2007-04-01,3163,HUNTLY,320,2007,4
2406,"11/150 GRANGE ROAD, GLEN HUNTLY",-37.892393,145.046551,3,1,1,$280_Weekly,Unit/apmt,2007-06-01,3163,HUNTLY,280,2007,6
2463,"13/34 ROYAL AVENUE, GLEN HUNTLY",-37.895122,145.041577,1,1,1,$175_pw,Unit/apmt,2007-11-01,3163,HUNTLY,175,2007,11
2464,"13/34 ROYAL AVENUE, GLEN HUNTLY",-37.895122,145.041577,1,1,1,$175,Unit/apmt,2007-10-01,3163,HUNTLY,175,2007,10
2548,"3/15 MACKAY AVENUE, GLEN HUNTLY",-37.897025,145.044063,2,1,1,$290,Rental_residential,2007-01-01,3163,HUNTLY,290,2007,1
2589,"11/3 HUNTLY STREET, GLEN HUNTLY",-37.888867,145.043687,1,1,1,$180_pw,Unit/apmt,2007-04-01,3163,HUNTLY,180,2007,4
2590,"11/3 HUNTLY STREET, GLEN HUNTLY",-37.888867,145.043687,1,1,1,$180,Unit/apmt,2007-04-01,3163,HUNTLY,180,2007,4
2618,"1/5 PARK AVENUE, GLEN HUNTLY",-37.895411,145.041509,3,1,1,$340_pw,Unit/apmt,2007-05-01,3163,HUNTLY,340,2007,5
2619,"1/5 PARK AVENUE, GLEN HUNTLY",-37.895411,145.041509,3,1,1,$340,Unit/apmt,2007-04-01,3163,HUNTLY,340,2007,4
2650,"6/193 GRANGE ROAD, GLEN HUNTLY",-37.895314,145.04553,2,1,1,$310_pw,Unit/apmt,2007-04-01,3163,HUNTLY,310,2007,4
2655,"11/2 ROSEDALE AVENUE, GLEN HUNTLY",-37.890607,145.04371,1,1,1,$230_pw,Unit/apmt,2007-06-01,3163,HUNTLY,230,2007,6
2656,"11/2 ROSEDALE AVENUE, GLEN HUNTLY",-37.890607,145.04371,1,1,1,$230,Unit/apmt,2007-06-01,3163,HUNTLY,230,2007,6
2670,"1/5 MANCHESTER GROVE, GLEN HUNTLY",-37.88868,145.040531,3,1,1,$350_pw,Unit/apmt,2007-12-01,3163,HUNTLY,350,2007,12
2709,"17 HUNTLY STREET, GLEN HUNTLY",-37.888769,145.042884,3,1,1,$410_pw,Townhouse,2007-09-01,3163,HUNTLY,410,2007,9
2710,"17 HUNTLY STREET, GLEN HUNTLY",-37.888769,145.042884,3,1,1,$410,Townhouse,2007-09-01,3163,HUNTLY,410,2007,9
2762,"4/22 ROSEBERRY GROVE, GLEN HUNTLY",-37.88731,145.039976,2,1,1,$280_pw,Rental_residential,2007-10-01,3163,HUNTLY,280,2007,10
2763,"4/22 ROSEBERRY GROVE, GLEN HUNTLY",-37.88731,145.039976,2,1,1,$280,Rental_residential,2007-10-01,3163,HUNTLY,280,2007,10
2810,"100/115 NEERIM ROAD, GLEN HUNTLY",-37.886764,145.042038,2,1,1,$360,Unit,2007-12-01,3163,HUNTLY,360,2007,12
2958,"16/2 ROSEDALE AVENUE, GLEN HUNTLY",-37.890965,145.044655,1,1,1,$190,Unit/apmt,2007-11-01,3163,HUNTLY,190,2007,11
2959,"16/2 ROSEDALE AVENUE, GLEN HUNTLY",-37.890965,145.044655,1,1,1,$190_pw,Unit/apmt,2007-11-01,3163,HUNTLY,190,2007,11
3132,"3/13 GARDEN AVENUE, GLEN HUNTLY",-37.892894,145.043024,3,1,1,$310_pw,none,2007-04-01,3163,HUNTLY,310,2007,4
3183,"1146 GLEN HUNTLY ROAD, GLEN HUNTLY",-37.89224,145.04113,2,1,1,$250_pw,Unit/apmt,2007-12-01,3163,HUNTLY,250,2007,12
3193,"9/15 ROYAL AVENUE, GLEN HUNTLY",-37.890338,145.042594,2,1,1,$280_pw,none,2007-09-01,3163,HUNTLY,280,2007,9
3194,"9/15 ROYAL AVENUE, GLEN HUNTLY",-37.890338,145.042594,2,1,1,$280,none,2007-09-01,3163,HUNTLY,280,2007,9
3269,"15 AINTREE ROAD, GLEN IRIS",-37.856979,145.043417,1,1,1,$220_pw,House,2007-03-01,3146,IRIS,220,2007,3
3270,"15 AINTREE ROAD, GLEN IRIS",-37.856979,145.043417,1,1,1,$220,House,2007-03-01,3146,IRIS,220,2007,3
3271,"15 AINTREE ROAD, GLEN IRIS",-37.856979,145.043417,1,1,1,$200_pw,House,2007-02-01,3146,IRIS,200,2007,2
3272,"15 AINTREE ROAD, GLEN IRIS",-37.856979,145.043417,1,1,1,$200,House,2007-02-01,3146,IRIS,200,2007,2
3292,"6/11 BELMONT AVENUE, GLEN IRIS",-37.85740662,145.04795837,1,1,1,$180_pw,Unit/apmt,2007-04-01,3146,IRIS,180,2007,4
3293,"6/11 BELMONT AVENUE, GLEN IRIS",-37.85740662,145.04795837,1,1,1,$180,Unit/apmt,2007-04-01,3146,IRIS,180,2007,4
3391,"2/17 BELMONT AVENUE, GLEN IRIS",-37.856912,145.048045,2,1,1,$260_pw,Unit/apmt,2007-05-01,3146,IRIS,260,2007,5
3392,"2/17 BELMONT AVENUE, GLEN IRIS",-37.856912,145.048045,2,1,1,$260,Unit/apmt,2007-05-01,3146,IRIS,260,2007,5
3551,"6/1495 MALVERN ROAD, GLEN IRIS",-37.853323,145.044333,2,1,1,$380,Unit/apmt,2007-10-01,3146,IRIS,380,2007,10
