,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
6606,"21 OLD MENZIES CREEK ROAD, MENZIES CREEK",-37.927259,145.386538,3,1,2,$340_pw,House,2013-06-01,3159,CREEK,340,2013,6
6607,"21 OLD MENZIES CREEK ROAD, MENZIES CREEK",-37.927259,145.386538,3,1,2,$340,House,2013-06-01,3159,CREEK,340,2013,6
6636,"69 MENZIES ROAD, MENZIES CREEK",-37.923394,145.418149,1,1,1,$260_per_week,House,2013-03-01,3159,CREEK,260,2013,3
6707,"31 MENZIES ROAD, MENZIES CREEK",-37.921961,145.411728,3,1,2,$300_per_week,House,2013-12-01,3159,CREEK,300,2013,12
6708,"31 MENZIES ROAD, MENZIES CREEK",-37.921961,145.411728,3,1,2,$300_pw,House,2013-12-01,3159,CREEK,300,2013,12
6709,"31 MENZIES ROAD, MENZIES CREEK",-37.921961,145.411728,3,1,2,$300,House,2013-12-01,3159,CREEK,300,2013,12
6720,"14 BLACKHILL ROAD, MENZIES CREEK",-37.913803,145.398344,4,2,4,$370_per_week,House,2013-11-01,3159,CREEK,370,2013,11
6721,"14 BLACKHILL ROAD, MENZIES CREEK",-37.913803,145.398344,4,2,4,$370,House,2013-11-01,3159,CREEK,370,2013,11
6725,"CLOSE TO THE LAKE, EASY ACCESS TO THE CITY!, MENZIES CREEK",-37.920383,145.405365,3,1,2,$360_Weekly,House,2013-10-01,3159,CREEK,360,2013,10
6754,"4383 GREAT OCEAN ROAD, MEPUNGA",-38.442309,142.704546,3,1,0,$200_per_week,none,2013-06-01,3277,MEPUNGA,200,2013,6
6777,"16 COWANNA SOUTH AVENUE, MERBEIN SOUTH",-34.194584,142.031484,4,1,1,$260_pw,none,2013-04-01,3505,SOUTH,260,2013,4
6795,"27 BODEN ROAD, MERBEIN WEST",-34.1723105,142.0113699,3,1,0,$200_pw,House,2013-08-01,3505,WEST,200,2013,8
6797,"97A YELTA ROAD, MERBEIN WEST",-34.1701809,142.0246059,3,1,0,$210_per_week,none,2013-07-01,3505,WEST,210,2013,7
6839,"3/29 THIRD STREET, MERBEIN",-34.163078,142.054478,3,1,1,$220_per_week,House,2013-10-01,3505,MERBEIN,220,2013,10
6840,"3/29 THIRD STREET, MERBEIN",-34.163078,142.054478,3,1,1,$220_per_week,House,2013-06-01,3505,MERBEIN,220,2013,6
6841,"3/29 THIRD STREET, MERBEIN",-34.163078,142.054478,3,1,1,$220_per_week,House,2013-03-01,3505,MERBEIN,220,2013,3
6980,"66 FISHER LANE, MERBEIN",-34.168491,142.057917,3,1,1,$175_per_week,House,2013-10-01,3505,MERBEIN,175,2013,10
7021,"UNIT 3/166 COMMERCIAL STREET, MERBEIN",-34.168292,142.06732,2,1,1,$140_per_week,Unit/apmt,2013-09-01,3505,MERBEIN,140,2013,9
7022,"UNIT 3/166 COMMERCIAL STREET, MERBEIN",-34.168292,142.06732,2,1,1,$140_p.w.,Unit/apmt,2013-09-01,3505,MERBEIN,140,2013,9
7023,"UNIT 3/166 COMMERCIAL STREET, MERBEIN",-34.168292,142.06732,2,1,1,$140_pw,Unit/apmt,2013-09-01,3505,MERBEIN,140,2013,9
7161,"2/49 WALLACE STREET, MEREDITH",-37.851203,144.077784,3,2,2,$285_pw,House,2013-04-01,3333,MEREDITH,285,2013,4
7171,"25 WALLACE STREET, MEREDITH",-37.847449,144.076877,1,1,1,$110_per_week,Unit/apmt,2013-04-01,3333,MEREDITH,110,2013,4
7173,"UNIT 4 / 25 WALLACE STREET, MEREDITH",-37.84766,144.077546,1,1,1,$130_pw,Unit/apmt,2013-04-01,3333,MEREDITH,130,2013,4
7175,"UNIT 4 / 25 WALLACE STREET, MEREDITH",-37.84766,144.077546,1,1,1,$130,Unit/apmt,2013-04-01,3333,MEREDITH,130,2013,4
7176,"LOT 2 / 49 WALLACE STREET, MEREDITH",-37.851203,144.077784,3,2,2,$295,House,2013-03-01,3333,MEREDITH,295,2013,3
7177,"51 BOUNDARY ROAD, MEREDITH",-37.826186,144.044756,3,1,1,$200,House,2013-03-01,3333,MEREDITH,200,2013,3
7183,"LOT 2, 49 WALLACE STREET, MEREDITH",-37.851203,144.077784,3,2,2,$320_pw,House,2013-02-01,3333,MEREDITH,320,2013,2
7231,"38 REGENT STREET, MERNDA",-37.6057896,145.0764673,4,2,4,$320_pw,House,2013-06-01,3754,MERNDA,320,2013,6
7247,"4 HILLGROVE WAY, MERNDA",-37.5997647,145.0965625,3,2,2,$300_per_week,House,2013-08-01,3754,MERNDA,300,2013,8
7248,"4 HILLGROVE WAY, MERNDA",-37.5997647,145.0965625,3,2,2,$300_pw,House,2013-08-01,3754,MERNDA,300,2013,8
7277,"11 GREIG DRIVE, MERNDA",-37.589777,145.099407,4,2,2,$440_per_week,none,2013-02-01,3754,MERNDA,440,2013,2
7305,"26 HILLGROVE WAY, MERNDA",-37.5997647,145.0965625,3,2,2,$320_Weekly,Rental_residential,2013-07-01,3754,MERNDA,320,2013,7
7306,"26 HILLGROVE WAY, MERNDA",-37.5997647,145.0965625,3,2,2,$320_p.w.,Rental_residential,2013-07-01,3754,MERNDA,320,2013,7
7316,"106 EVERARD ROAD, MERNDA",-37.589049,145.091058,4,2,2,$345_p.w.,House,2013-04-01,3754,MERNDA,345,2013,4
7317,"106 EVERARD ROAD, MERNDA",-37.589049,145.091058,4,2,2,$345_Weekly,House,2013-04-01,3754,MERNDA,345,2013,4
7397,"16 ROWANVAL TERRACE, MERNDA",-37.608498,145.081355,3,2,2,$320_per_week,House,2013-09-01,3754,MERNDA,320,2013,9
7398,"16 ROWANVAL TERRACE, MERNDA",-37.608498,145.081355,3,2,2,$340_pw,House,2013-03-01,3754,MERNDA,340,2013,3
7410,"10 HOPKINS STREET, MERNDA",-37.61316,145.094706,3,2,2,$300_pw,House,2013-01-01,3754,MERNDA,300,2013,1
7432,"41 BELLINI WAY, MERNDA",-37.610723,145.089741,3,2,2,$320_per_week,none,2013-05-01,3754,MERNDA,320,2013,5
7433,"41 BELLINI WAY, MERNDA",-37.610723,145.089741,3,2,2,$320_per_week,none,2013-04-01,3754,MERNDA,320,2013,4
7488,"4/253 MERRIANG HOMESTEAD ROAD, MERRIANG",-36.577563,146.687124,3,1,1,$200,House,2013-02-01,3737,MERRIANG,200,2013,2
7489,"4/253 MERRIANG HOMESTEAD ROAD, MERRIANG",-36.577563,146.687124,3,1,1,$180,House,2013-01-01,3737,MERRIANG,180,2013,1
7524,"18 MINTO STREET, MERRICKS BEACH",-38.398624,145.102546,4,2,4,$2050_pw,House,2013-08-01,3926,BEACH,2050,2013,8
7525,"18 MINTO STREET, MERRICKS BEACH",-38.398624,145.102546,4,2,4,$2050_pw,House,2013-07-01,3926,BEACH,2050,2013,7
7530,"18 SPRAY STREET, MERRICKS BEACH",-38.398078,145.104476,4,2,0,$2600_pw,none,2013-08-01,3926,BEACH,2600,2013,8
7531,"18 SPRAY STREET, MERRICKS BEACH",-38.398078,145.104476,4,2,0,$2600_pw,none,2013-07-01,3926,BEACH,2600,2013,7
7536,"39 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.396006,145.101766,4,2,0,$2000_pw,none,2013-08-01,3926,BEACH,2000,2013,8
7537,"39 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.396006,145.101766,4,2,0,$2000_pw,none,2013-07-01,3926,BEACH,2000,2013,7
7542,"20 MINTO STREET, MERRICKS BEACH",-38.3986903,145.10225699,4,2,0,$1900_pw,none,2013-08-01,3926,BEACH,1900,2013,8
7543,"20 MINTO STREET, MERRICKS BEACH",-38.3986903,145.10225699,4,2,0,$1900_pw,none,2013-07-01,3926,BEACH,1900,2013,7
7548,"32 PALMERS HILL ROAD, MERRICKS BEACH",-38.397278,145.105506,3,1,6,$1550_pw,none,2013-08-01,3926,BEACH,1550,2013,8
7549,"32 PALMERS HILL ROAD, MERRICKS BEACH",-38.397278,145.105506,3,1,6,$1550_pw,none,2013-07-01,3926,BEACH,1550,2013,7
7554,"40 SPRAY STREET, MERRICKS BEACH",-38.397314,145.101943,3,1,0,$1200_pw,none,2013-08-01,3926,BEACH,1200,2013,8
7555,"40 SPRAY STREET, MERRICKS BEACH",-38.397314,145.101943,3,1,0,$1200_pw,none,2013-07-01,3926,BEACH,1200,2013,7
7560,"15 MINTO STREET, MERRICKS BEACH",-38.399069,145.102365,3,1,0,$2800_pw,none,2013-08-01,3926,BEACH,2800,2013,8
7561,"15 MINTO STREET, MERRICKS BEACH",-38.399069,145.102365,3,1,0,$2800_pw,none,2013-07-01,3926,BEACH,2800,2013,7
7565,"26 CLIFF ROAD, MERRICKS BEACH",-38.399321,145.111354,3,2,0,$2200_pw,none,2013-08-01,3926,BEACH,2200,2013,8
7566,"26 CLIFF ROAD, MERRICKS BEACH",-38.399321,145.111354,3,2,0,$2200_pw,none,2013-07-01,3926,BEACH,2200,2013,7
7574,"19 MINTO STREET, MERRICKS BEACH",-38.398954,145.101968,3,1,0,$1700_pw,none,2013-08-01,3926,BEACH,1700,2013,8
7575,"19 MINTO STREET, MERRICKS BEACH",-38.398954,145.101968,3,1,0,$1700_pw,none,2013-07-01,3926,BEACH,1700,2013,7
7581,"58 PALMERS HILL ROAD, MERRICKS BEACH",-38.396285,145.102246,3,1,1,$1450_pw,none,2013-08-01,3926,BEACH,1450,2013,8
7582,"58 PALMERS HILL ROAD, MERRICKS BEACH",-38.396285,145.102246,3,1,1,$1450_pw,none,2013-07-01,3926,BEACH,1450,2013,7
7596,"81 BAYVIEW ROAD, MERRICKS BEACH",-38.398661,145.111708,2,1,1,$310_pw,none,2013-03-01,3926,BEACH,310,2013,3
7615,"1 BLUFF ROAD, MERRICKS BEACH",-38.399725,145.104893,3,2,2,$445_pw,none,2013-08-01,3926,BEACH,445,2013,8
7616,"1 BLUFF ROAD, MERRICKS BEACH",-38.399725,145.104893,3,2,2,$445_per_week,none,2013-08-01,3926,BEACH,445,2013,8
7617,"1 BLUFF ROAD, MERRICKS BEACH",-38.399725,145.104893,3,2,2,$445_pw,none,2013-07-01,3926,BEACH,445,2013,7
7621,"61 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.398846,145.101143,4,2,0,$450_pw,none,2013-06-01,3926,BEACH,450,2013,6
7622,"61 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.398846,145.101143,4,2,0,$450_pw,none,2013-05-01,3926,BEACH,450,2013,5
7625,"34 PALMERS HILL ROAD, MERRICKS BEACH",-38.397368,145.10525,4,2,2,$2400_pw,none,2013-08-01,3926,BEACH,2400,2013,8
7626,"34 PALMERS HILL ROAD, MERRICKS BEACH",-38.397368,145.10525,4,2,2,$2400_pw,none,2013-07-01,3926,BEACH,2400,2013,7
7632,"75 BAYVIEW ROAD, MERRICKS BEACH",-38.398351,145.112279,3,1,0,$1400_pw,none,2013-08-01,3926,BEACH,1400,2013,8
7633,"75 BAYVIEW ROAD, MERRICKS BEACH",-38.398351,145.112279,3,1,0,$1400_pw,none,2013-07-01,3926,BEACH,1400,2013,7
7636,"24 SURF STREET, MERRICKS BEACH",-38.400649,145.101628,4,2,0,$1900_pw,none,2013-08-01,3926,BEACH,1900,2013,8
7637,"24 SURF STREET, MERRICKS BEACH",-38.400649,145.101628,4,2,0,$1900_pw,none,2013-07-01,3926,BEACH,1900,2013,7
7640,"49 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.3973,145.101525,4,2,2,$900_pw,none,2013-08-01,3926,BEACH,900,2013,8
7641,"49 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.3973,145.101525,4,2,2,$900_pw,none,2013-07-01,3926,BEACH,900,2013,7
7644,"4 FOAM STREET, MERRICKS BEACH",-38.397507,145.103872,3,2,2,$2200_pw,none,2013-08-01,3926,BEACH,2200,2013,8
7645,"4 FOAM STREET, MERRICKS BEACH",-38.397507,145.103872,3,2,2,$2200_pw,none,2013-07-01,3926,BEACH,2200,2013,7
7648,"17-19 PALMERS HILL ROAD, MERRICKS BEACH",-38.398111,145.106224,4,2,0,$2200_pw,none,2013-08-01,3926,BEACH,2200,2013,8
7649,"17-19 PALMERS HILL ROAD, MERRICKS BEACH",-38.398111,145.106224,4,2,0,$2200_pw,none,2013-07-01,3926,BEACH,2200,2013,7
7652,"41 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.396221,145.101709,3,2,2,$1800_pw,none,2013-08-01,3926,BEACH,1800,2013,8
7653,"41 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.396221,145.101709,3,2,2,$1800_pw,none,2013-07-01,3926,BEACH,1800,2013,7
7654,"36 PALMERS HILL ROAD, MERRICKS BEACH",-38.397159,145.105125,3,1,0,$1900_pw,none,2013-08-01,3926,BEACH,1900,2013,8
7656,"36 PALMERS HILL ROAD, MERRICKS BEACH",-38.397159,145.105125,3,1,0,$1900_pw,none,2013-07-01,3926,BEACH,1900,2013,7
7657,"45 MERRICKS BEACH ROAD, MERRICKS BEACH",-38.396819,145.101554,3,1,0,$350_per_week,House,2013-06-01,3926,BEACH,350,2013,6
7678,"265 MYERS ROAD, MERRICKS NORTH",-38.343039,145.116194,4,2,4,$900_per_week,House,2013-06-01,3926,NORTH,900,2013,6
7698,"288 MYERS ROAD, MERRICKS NORTH",-38.33332,145.085575,1,1,2,$210,House,2013-11-01,3926,NORTH,210,2013,11
7700,"288 MYERS ROAD, MERRICKS NORTH",-38.33332,145.085575,1,1,2,$210_pw,House,2013-11-01,3926,NORTH,210,2013,11
7717,"61 MERRICKS BEACH ROAD, MERRICKS",-38.3984788,145.1006807,4,2,0,$450_pw,House,2013-02-01,3916,MERRICKS,450,2013,2
7975,"&QUOTASH&QUOT DELATITE APARTMENTS, MERRIJIG",-37.1100995,146.3158493,1,1,1,$230_per_week,Unit/apmt,2013-12-01,3723,MERRIJIG,230,2013,12
7977,"2/27 CHANGUE ROAD, MERRIJIG",-37.112077,146.354887,2,1,0,$180_per_week,Unit/apmt,2013-04-01,3723,MERRIJIG,180,2013,4
8092,"17 PETER ROAD, METUNG",-37.8811468,147.8224662,4,2,6,$1715_Weekly,House,2013-06-01,3904,METUNG,1715,2013,6
8093,"17 PETER ROAD, METUNG",-37.8811468,147.8224662,4,2,6,$370,House,2013-01-01,3904,METUNG,370,2013,1
8094,"17 PETER ROAD, METUNG",-37.8811468,147.8224662,4,2,6,$350_pw,House,2013-01-01,3904,METUNG,350,2013,1
8158,"7A LINTON WAY, METUNG",-37.858,147.8197,2,2,0,$250_Weekly,House,2013-01-01,3904,METUNG,250,2013,1
8224,"12 MAIRBURN ROAD, METUNG",-37.884401,147.849929,3,2,2,$215_per_week,House,2013-10-01,3904,METUNG,215,2013,10
8311,"1788 HEATHCOTE READESDALE ROAD, MIA MIA",-37.0034846,144.5685552,2,1,0,$280_per_week,House,2013-12-01,3444,MIA,280,2013,12
8615,"122 ERSKINE STREET, MIDDLE PARK",-37.850021,144.963697,3,2,0,$820_pw,Rental_residential,2013-10-01,3206,PARK,820,2013,10
8639,"5/28 PATTERSON STREET, MIDDLE PARK",-37.854557,144.964909,1,1,1,$399_pw,Rental_residential,2013-02-01,3206,PARK,399,2013,2
8667,"209 ASHWORTH STREET, MIDDLE PARK",-37.854827,144.964899,2,1,1,$490_pw,Townhouse,2013-07-01,3206,PARK,490,2013,7
8668,"209 ASHWORTH STREET, MIDDLE PARK",-37.854827,144.964899,2,1,1,$490,Townhouse,2013-06-01,3206,PARK,490,2013,6
8680,"8/310 BEACONSFIELD PARADE, MIDDLE PARK",-37.856052,144.966367,2,1,0,$350_per_week,Unit/apmt,2013-07-01,3206,PARK,350,2013,7
8712,"6/5-7 HAROLD STREET, MIDDLE PARK",-37.848481,144.961645,1,1,1,$380_per_week,Unit/apmt,2013-02-01,3206,PARK,380,2013,2
8725,"27 WRIGHT STREET, MIDDLE PARK",-37.846915,144.960591,2,2,0,$650_pw,none,2013-02-01,3206,PARK,650,2013,2
8726,"27 WRIGHT STREET, MIDDLE PARK",-37.846915,144.960591,2,2,0,$650_pw,none,2013-01-01,3206,PARK,650,2013,1
8734,"15/28 PATTERSON STREET, MIDDLE PARK",-37.854557,144.964909,1,1,1,$380_per_week,Unit/apmt,2013-03-01,3206,PARK,380,2013,3
8739,"8/267 BEACONSFIELD PARADE, MIDDLE PARK",-37.8544385,144.9628386,2,2,1,$500_pw,none,2013-01-01,3206,PARK,500,2013,1
8852,"9/200 BEACONSFIELD PARADE, MIDDLE PARK",-37.851917,144.957617,2,1,1,$380_per_week,Rental_residential,2013-12-01,3206,PARK,380,2013,12
8859,"1/61 CANTERBURY ROAD, MIDDLE PARK",-37.847396,144.962504,2,1,0,$355_pw,Rental_residential,2013-03-01,3206,PARK,355,2013,3
8934,"15 FRASER STREET, MIDDLE PARK",-37.8551694,144.9676324,3,2,0,$410_pw,Rental_residential,2013-08-01,3206,PARK,410,2013,8
8957,"7/62 HAROLD STREET, MIDDLE PARK",-37.85009,144.95946,3,1,0,$550_per_week,none,2013-05-01,3206,PARK,550,2013,5
8958,"7/62 HAROLD STREET, MIDDLE PARK",-37.85009,144.95946,3,1,0,$580_per_week,none,2013-04-01,3206,PARK,580,2013,4
9136,"84/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.85153,144.957384,1,1,1,$380_per_week,Rental_residential,2013-05-01,3206,PARK,380,2013,5
9153,"55 PARK ROAD, MIDDLE PARK",-37.853929,144.967166,4,1,0,$850_per_week,House,2013-06-01,3206,PARK,850,2013,6
9154,"55 PARK ROAD, MIDDLE PARK",-37.853929,144.967166,4,1,0,$900_per_week,House,2013-05-01,3206,PARK,900,2013,5
9191,"33 MCGREGOR STREET, MIDDLE PARK",-37.852476,144.965114,2,1,0,$480_per_week,Rental_residential,2013-06-01,3206,PARK,480,2013,6
9192,"33 MCGREGOR STREET, MIDDLE PARK",-37.852476,144.965114,2,1,0,$490_per_week,Rental_residential,2013-05-01,3206,PARK,490,2013,5
9217,"3/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.85359,144.960535,2,2,1,$610_per_week,none,2013-03-01,3206,PARK,610,2013,3
9261,"48 ARMSTRONG STREET, MIDDLE PARK",-37.851001,144.963431,2,1,0,$650_per_week,none,2013-08-01,3206,PARK,650,2013,8
9262,"48 ARMSTRONG STREET, MIDDLE PARK",-37.851001,144.963431,2,1,0,$650_per_week,none,2013-07-01,3206,PARK,650,2013,7
9290,"9/82 PATTERSON STREET, MIDDLE PARK",-37.855634,144.966932,2,1,0,$460_pw,Rental_residential,2013-10-01,3206,PARK,460,2013,10
9339,"170 PAGE STREET, MIDDLE PARK",-37.850748,144.960336,3,2,2,$1175_per_week,none,2013-12-01,3206,PARK,1175,2013,12
9422,"81 ERSKINE STREET, MIDDLE PARK",-37.848049,144.960667,3,1,0,$750_per_week,House,2013-09-01,3206,PARK,750,2013,9
9439,"11 HAROLD STREET, MIDDLE PARK",-37.848736,144.961449,2,1,0,$750_per_week,House,2013-04-01,3206,PARK,750,2013,4
9440,"11 HAROLD STREET, MIDDLE PARK",-37.848736,144.961449,2,1,0,$750_pw,House,2013-04-01,3206,PARK,750,2013,4
9451,"17 PATTERSON STREET, MIDDLE PARK",-37.853719,144.964158,3,2,2,$850_per_week,Rental_residential,2013-10-01,3206,PARK,850,2013,10
9452,"17 PATTERSON STREET, MIDDLE PARK",-37.853719,144.964158,3,2,2,$850_pw,Rental_residential,2013-10-01,3206,PARK,850,2013,10
9453,"17 PATTERSON STREET, MIDDLE PARK",-37.853719,144.964158,3,2,2,$850_p.w.,Rental_residential,2013-10-01,3206,PARK,850,2013,10
9462,"4/251 BEACONSFIELD PARADE, MIDDLE PARK",-37.853342,144.961071,3,1,1,$600,none,2013-02-01,3206,PARK,600,2013,2
9500,"45/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.853032,144.9595977,2,2,1,$600_pw,none,2013-04-01,3206,PARK,600,2013,4
9501,"45/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.853032,144.9595977,2,2,1,$600_per_week,none,2013-04-01,3206,PARK,600,2013,4
9516,"9/143 CANTERBURY ROAD, MIDDLE PARK",-37.852192,144.967816,1,1,1,$300_per_week,Rental_residential,2013-12-01,3206,PARK,300,2013,12
9530,"12 ERSKINE STREET, MIDDLE PARK",-37.847212,144.958544,2,1,1,$795_per_week,none,2013-08-01,3206,PARK,795,2013,8
9579,"3/51 NIMMO STREET, MIDDLE PARK",-37.850501,144.962039,2,1,1,$470_per_week,none,2013-11-01,3206,PARK,470,2013,11
9601,"3/264 BEACONSFIELD PARADE, MIDDLE PARK",-37.854301,144.962586,2,1,1,$450_per_week,Unit/apmt,2013-01-01,3206,PARK,450,2013,1
9630,"10/72 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1,1,1,$330_pw,none,2013-01-01,3206,PARK,330,2013,1
9660,"14/28 PATTERSON STREET, MIDDLE PARK",-37.854557,144.964909,2,1,1,$525_per_week,none,2013-02-01,3206,PARK,525,2013,2
9675,"4/227 PAGE STREET, MIDDLE PARK",-37.851904,144.964068,1,1,1,$275_per_week,Unit/apmt,2013-07-01,3206,PARK,275,2013,7
9676,"4/227 PAGE STREET, MIDDLE PARK",-37.851904,144.964068,1,1,1,$295_per_week,Unit/apmt,2013-06-01,3206,PARK,295,2013,6
9739,"1/227 PAGE STREET, MIDDLE PARK",-37.851964,144.964015,1,1,1,$295_per_week,Unit/apmt,2013-04-01,3206,PARK,295,2013,4
9740,"1/227 PAGE STREET, MIDDLE PARK",-37.851964,144.964015,1,1,1,$295_per_week,Unit/apmt,2013-03-01,3206,PARK,295,2013,3
9766,"12/72 PATTERSON STREET, MIDDLE PARK",-37.85424,144.964316,1,1,1,$280_per_week,Rental_residential,2013-12-01,3206,PARK,280,2013,12
9767,"12/72 PATTERSON STREET, MIDDLE PARK",-37.85424,144.964316,1,1,1,$280_per_week,Rental_residential,2013-08-01,3206,PARK,280,2013,8
9812,"117 ERSKINE STREET, MIDDLE PARK",-37.84955,144.963558,3,2,1,$495_per_week,Rental_residential,2013-08-01,3206,PARK,495,2013,8
9813,"117 ERSKINE STREET, MIDDLE PARK",-37.84955,144.963558,3,2,1,$495_per_week,Rental_residential,2013-01-01,3206,PARK,495,2013,1
9822,"11/187 BEACONSFIELD PARADE, MIDDLE PARK",-37.8512495,144.9563761,2,1,1,$400_pw,Rental_residential,2013-01-01,3206,PARK,400,2013,1
9831,"230 RICHARDSON STREET, MIDDLE PARK",-37.848858,144.960031,2,1,0,$840_pw,Rental_residential,2013-06-01,3206,PARK,840,2013,6
9908,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1,1,1,$375_pw,none,2013-11-01,3206,PARK,375,2013,11
9909,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1,1,1,$375_per_week,none,2013-05-01,3206,PARK,375,2013,5
9910,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1,1,1,$385_pw,none,2013-04-01,3206,PARK,385,2013,4
9921,"86 HAROLD STREET, MIDDLE PARK",-37.850836,144.958841,3,1,0,$850_pw,House,2013-02-01,3206,PARK,850,2013,2
9922,"86 HAROLD STREET, MIDDLE PARK",-37.850836,144.958841,3,1,0,$850_pw,House,2013-01-01,3206,PARK,850,2013,1
9932,"326 RICHARDSON STREET, MIDDLE PARK",-37.852041,144.965831,2,1,1,$455_pw,Rental_residential,2013-02-01,3206,PARK,455,2013,2
10074,"1/5-7 HAROLD STREET, MIDDLE PARK",-37.848481,144.961644,1,1,1,$340_per_week,none,2013-01-01,3206,PARK,340,2013,1
10102,"368 DANKS STREET, MIDDLE PARK",-37.852826,144.961684,2,1,0,$630_per_week,House,2013-06-01,3206,PARK,630,2013,6
10103,"368 DANKS STREET, MIDDLE PARK",-37.852826,144.961684,2,1,0,$630_per_week,House,2013-05-01,3206,PARK,630,2013,5
10154,"83/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.85153,144.957384,2,2,1,$480_per_week,Rental_residential,2013-04-01,3206,PARK,480,2013,4
10155,"83/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.85153,144.957384,2,2,1,$425_per_week,Rental_residential,2013-04-01,3206,PARK,425,2013,4
10183,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2,1,0,$475_per_week,House,2013-09-01,3206,PARK,475,2013,9
10184,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2,1,0,$475_pw,House,2013-09-01,3206,PARK,475,2013,9
10271,"328 BOBINAWARRAH ROAD, MILAWA",-36.501264,146.43166,2,1,3,$190_per_week,Rural/farm/acreage,2013-08-01,3678,MILAWA,190,2013,8
10283,"1588 GLENROWAN MYRTLEFORD ROAD, MILAWA",-36.4495746,146.4303223,3,1,0,$200_per_week,House,2013-09-01,3678,MILAWA,200,2013,9
10284,"1588 GLENROWAN MYRTLEFORD ROAD, MILAWA",-36.4495746,146.4303223,3,1,0,$200_per_week,House,2013-10-01,3678,MILAWA,200,2013,10
10286,"MILAWA BOBINAWARRAH RD, MILAWA",-36.4759144,146.4268577,2,1,1,$185_pw,none,2013-08-01,3678,MILAWA,185,2013,8
10288,"4/185 MILAWA BOBINAWARRAH ROAD, MILAWA",-36.448688,146.432448,2,1,1,$185_per_week,none,2013-08-01,3678,MILAWA,185,2013,8
10290,"4/185 MILAWA BOBINAWARRAH ROAD, MILAWA",-36.448688,146.432448,2,1,1,$185,none,2013-08-01,3678,MILAWA,185,2013,8
10291,"421 MILAWA-BOBINAWARRAH ROAD, MILAWA",-36.4773873,146.4266275,4,2,2,$330_per_week,Residential,2013-08-01,3678,MILAWA,330,2013,8
10292,"421 MILAWA-BOBINAWARRAH ROAD, MILAWA",-36.4773873,146.4266275,4,2,2,$330_per_week,Residential,2013-07-01,3678,MILAWA,330,2013,7
10294,"421 MILAWA BOBINAWARRAH ROAD, MILAWA",-36.4773873,146.4266275,4,2,2,$330_per_week,none,2013-07-01,3678,MILAWA,330,2013,7
10342,"4A THIRTEENTH ST, MILDURA EAST",-34.200097,142.163322,1,1,0,$145_Weekly,none,2013-01-01,3500,EAST,145,2013,1
10344,"4A THIRTEENTH STREET, MILDURA EAST",-34.200116,142.163296,1,1,0,$145_pw,none,2013-01-01,3500,EAST,145,2013,1
10386,"4 SEBASTIAN COURT, MILDURA WEST",-34.1923564,142.1354569,3,1,2,$270_Weekly,House,2013-11-01,3500,WEST,270,2013,11
10472,"3 MATOTEK COURT, MILDURA",-34.203513,142.138114,3,2,2,$300_per_week,House,2013-05-01,3500,MILDURA,300,2013,5
10513,"2/267 CURETON AVENUE, MILDURA",-34.190374,142.175637,2,1,1,$350_pw,Rental_residential,2013-10-01,3500,MILDURA,350,2013,10
10543,"18 PETRUCCI WAY, MILDURA",-34.173061,142.140946,4,2,2,$380_pw,House,2013-07-01,3500,MILDURA,380,2013,7
10544,"18 PETRUCCI WAY, MILDURA",-34.173061,142.140946,4,2,2,$380_pw,House,2013-06-01,3500,MILDURA,380,2013,6
10545,"18 PETRUCCI WAY, MILDURA",-34.173061,142.140946,4,2,2,$380_pw,House,2013-01-01,3500,MILDURA,380,2013,1
10552,"1/32 PLANTATION STREET, MILDURA",-34.203585,142.136346,2,1,2,$205_per_week,House,2013-02-01,3500,MILDURA,205,2013,2
10553,"1/32 PLANTATION STREET, MILDURA",-34.203585,142.136346,2,1,2,$205_pw,House,2013-02-01,3500,MILDURA,205,2013,2
10554,"1/32 PLANTATION STREET, MILDURA",-34.203585,142.136346,2,1,2,$205,House,2013-02-01,3500,MILDURA,205,2013,2
10634,"260 DEAKIN AVENUE, MILDURA",-34.195692,142.150616,none,none,0,$414_per_week,none,2013-07-01,3500,MILDURA,414,2013,7
