,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent,year,month
5729,"4/2 THOMAS STREET, CLAYTON",-37.925586,145.121103,1,1,1,$180,Unit/apmt,2008-05-01,3168,CLAYTON,180,2008,5
5774,"1/48 ORMOND ROAD, CLAYTON",-37.920454,145.112666,3,2,1,$300,Unit/apmt,2008-05-01,3168,CLAYTON,300,2008,5
6115,"3 ALBERT ROAD, CLEMATIS",-37.929421,145.421,2,1,0,$240,House,2008-07-01,3782,CLEMATIS,240,2008,7
6116,"3 ALBERT ROAD, CLEMATIS",-37.929421,145.421,2,1,0,$240_per_week,House,2008-04-01,3782,CLEMATIS,240,2008,4
6117,"3 ALBERT ROAD, CLEMATIS",-37.929421,145.421,2,1,0,$240,House,2008-04-01,3782,CLEMATIS,240,2008,4
6210,"288A BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.929236,145.423479,none,1,2,$280_pw,none,2008-06-01,3782,CLEMATIS,280,2008,6
6211,"288A BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.929236,145.423479,none,1,2,$280_pw,none,2008-07-01,3782,CLEMATIS,280,2008,7
6212,"288A BELGRAVE GEMBROOK ROAD, CLEMATIS",-37.929236,145.423479,none,1,2,$280,none,2008-07-01,3782,CLEMATIS,280,2008,7
6213,"2/1980 WELLINGTON ROAD, CLEMATIS",-37.933762,145.412077,3,2,2,$270_per_week,House,2008-06-01,3782,CLEMATIS,270,2008,6
6214,"2/1980 WELLINGTON ROAD, CLEMATIS",-37.933762,145.412077,3,2,2,$270_per_week,House,2008-06-01,3782,CLEMATIS,270,2008,6
6215,"2/1980 WELLINGTON ROAD, CLEMATIS",-37.933762,145.412077,3,2,2,$270,House,2008-05-01,3782,CLEMATIS,270,2008,5
6233,"120 BELLBIRD ROAD, CLIFTON CREEK",-37.728296,147.691371,4,1,3,$265_Weekly,House,2008-09-01,3875,CREEK,265,2008,9
6234,"120 BELLBIRD ROAD, CLIFTON CREEK",-37.728296,147.691371,4,1,3,$265_Weekly,House,2008-09-01,3875,CREEK,265,2008,9
6342,"6/32 THE ESPLANADE, CLIFTON HILL",-37.787185,145.005992,2,1,1,$300,Rental_residential,2008-07-01,3068,HILL,300,2008,7
6384,"8/32 DWYER STREET, CLIFTON HILL",-37.787239,145.002994,1,1,1,$250_pw,none,2008-08-01,3068,HILL,250,2008,8
6398,"137 RAMSDEN STREET, CLIFTON HILL",-37.791122,145.000617,4,2,2,$350_pw,Rental_residential,2008-08-01,3068,HILL,350,2008,8
6515,"7/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1,1,1,$190_pw,Unit/apmt,2008-01-01,3068,HILL,190,2008,1
6516,"7/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1,1,1,$190,Unit/apmt,2008-01-01,3068,HILL,190,2008,1
6554,"18/14 THE ESPLANADE, CLIFTON HILL",-37.788057,145.005844,1,1,1,$210_pw,Rental_residential,2008-04-01,3068,HILL,210,2008,4
6555,"18/14 THE ESPLANADE, CLIFTON HILL",-37.788057,145.005844,1,1,1,$230,Rental_residential,2008-03-01,3068,HILL,230,2008,3
6573,"205 SPENSLEY STREET, CLIFTON HILL",-37.786573,145.004419,2,1,1,$420_pw,House,2008-04-01,3068,HILL,420,2008,4
6574,"205 SPENSLEY STREET, CLIFTON HILL",-37.786573,145.004419,2,1,1,$420,House,2008-04-01,3068,HILL,420,2008,4
6602,"2/34 GROOM STREET, CLIFTON HILL",-37.794845,144.997723,2,1,1,$550_pw,none,2008-08-01,3068,HILL,550,2008,8
6638,"128 NOONE STREET, CLIFTON HILL",-37.793818,144.996434,2,1,0,$355,none,2008-01-01,3068,HILL,355,2008,1
6878,"7/57 CAROLINE STREET, CLIFTON HILL",-37.789892,144.998232,2,1,1,$290_pw,Rental_residential,2008-10-01,3068,HILL,290,2008,10
6962,"16 COUNCIL STREET, CLIFTON HILL",-37.792331,144.986235,2,2,0,$550_pw,none,2008-03-01,3068,HILL,550,2008,3
6999,"15 COUNCIL STREET, CLIFTON HILL",-37.792726,144.986822,3,2,2,$580_pw,House,2008-02-01,3068,HILL,580,2008,2
7000,"15 COUNCIL STREET, CLIFTON HILL",-37.792726,144.986822,3,2,2,$580,House,2008-02-01,3068,HILL,580,2008,2
7006,"9 O'GRADY STREET, CLIFTON HILL",-37.787643,144.997929,2,1,2,$450_pw,House,2008-07-01,3068,HILL,450,2008,7
7007,"9 O'GRADY STREET, CLIFTON HILL",-37.787643,144.997929,2,1,2,$450,House,2008-07-01,3068,HILL,450,2008,7
7057,"152 GOLD STREET, CLIFTON HILL",-37.792994,144.990414,2,1,1,$440_pw,Rental_residential,2008-10-01,3068,HILL,440,2008,10
7061,"403 WELLINGTON STREET, CLIFTON HILL",-37.792408,144.988295,2,1,1,$360_pw,none,2008-07-01,3068,HILL,360,2008,7
7138,"10 ANDERSON STREET, CLIFTON HILL",-37.792946,144.993254,2,1,1,$390,Available Now,2008-05-01,3068,HILL,390,2008,5
7162,"29 RAMSDEN STREET, CLIFTON HILL",-37.790559,144.996079,5,2,0,$600_pw,none,2008-01-01,3068,HILL,600,2008,1
7163,"29 RAMSDEN STREET, CLIFTON HILL",-37.790559,144.996079,5,2,0,$600,none,2008-01-01,3068,HILL,600,2008,1
7185,"17 GROOM STREET, CLIFTON HILL",-37.794443,144.998222,2,1,1,$430_per_week,none,2008-11-01,3068,HILL,430,2008,11
7186,"17 GROOM STREET, CLIFTON HILL",-37.794443,144.998222,2,1,1,$450_per_week,none,2008-10-01,3068,HILL,450,2008,10
7453,"18/57 CAROLINE STREET, CLIFTON HILL",-37.79021072,145.0009613,1,1,1,$210_pw,Rental_residential,2008-09-01,3068,HILL,210,2008,9
7482,"5/60 FENWICK STREET, CLIFTON HILL",-37.786721,144.999896,2,1,1,$300_pw,Rental_residential,2008-10-01,3068,HILL,300,2008,10
7768,"10 GOONDIWINDI AVENUE, CLIFTON SPRINGS",-38.158904,144.557156,4,2,2,$240,House,2008-07-01,3222,SPRINGS,240,2008,7
7780,"4 STEVEN STREET, CLONBINANE",-37.299715,145.067375,3,2,2,$265_p.w.,House,2008-11-01,3658,CLONBINANE,265,2008,11
7781,"4 STEVEN STREET, CLONBINANE",-37.299715,145.067375,3,2,2,$265_p.w.,House,2008-11-01,3658,CLONBINANE,265,2008,11
7782,"4 STEVEN STREET, CLONBINANE",-37.299715,145.067375,3,2,2,$265,House,2008-11-01,3658,CLONBINANE,265,2008,11
8747,"689 CENTRE BAY, COATESVILLE",-37.9174873,145.0658766,none,none,0,$220_pw,none,2008-02-01,3165,COATESVILLE,220,2008,2
8748,"689 CENTRE BAY, COATESVILLE",-37.9174873,145.0658766,none,none,0,$220_pw,none,2008-02-01,3165,COATESVILLE,220,2008,2
9318,"28 VICTORIA COURT, COBUNGRA",-37.091318,147.444334,4,2,0,$350_per_week,House,2008-10-01,3898,COBUNGRA,350,2008,10
9319,"28 VICTORIA COURT, COBUNGRA",-37.091318,147.444334,4,2,0,$350,House,2008-07-01,3898,COBUNGRA,350,2008,7
9715,"3/41 ARTHUR STREET, COBURG NORTH",-37.723567,144.980436,2,1,1,$230_pw,Rental_residential,2008-02-01,3058,NORTH,230,2008,2
9716,"3/41 ARTHUR STREET, COBURG NORTH",-37.723567,144.980436,2,1,1,$230,Rental_residential,2008-02-01,3058,NORTH,230,2008,2
9876,"2 BELGRAVE STREET, COBURG",-37.742793,144.974864,3,1,1,$370_pw,none,2008-10-01,3058,COBURG,370,2008,10
9883,"138 SYDNEY ROAD, COBURG",-37.751617,144.965032,2,1,2,$242_pw,House,2008-05-01,3058,COBURG,242,2008,5
10025,"19 SAUNDERS STREET, COBURG",-37.752043,144.950572,3,1,1,$450_pw,House,2008-07-01,3058,COBURG,450,2008,7
10026,"19 SAUNDERS STREET, COBURG",-37.752043,144.950572,3,1,1,$450,House,2008-07-01,3058,COBURG,450,2008,7
10210,"177 URQUHART STREET, COBURG",-37.741016,144.975769,3,2,1,$450,House,2008-07-01,3058,COBURG,450,2008,7
10371,"10/95 HARDING STREET, COBURG",-37.745848,144.975359,2,1,1,$250_per_week,none,2008-08-01,3058,COBURG,250,2008,8
10393,"53 NICHOLSON STREET, COBURG",-37.753605,144.975761,2,1,1,$265_pw,none,2008-03-01,3058,COBURG,265,2008,3
10394,"53 NICHOLSON STREET, COBURG",-37.753605,144.975761,2,1,1,$265,none,2008-03-01,3058,COBURG,265,2008,3
10493,"3/5 INDUSTRY LANE, COBURG",-37.74493,144.96469,2,1,1,$350_pw,Rental_residential,2008-10-01,3058,COBURG,350,2008,10
10494,"3/5 INDUSTRY LANE, COBURG",-37.74493,144.96469,2,1,1,$350_pw,Rental_residential,2008-09-01,3058,COBURG,350,2008,9
10760,"8 PARKLANE MEWS, COBURG",-37.7406984,144.976022,3,2,1,$450,none,2008-07-01,3058,COBURG,450,2008,7
10922,"9A MILLER STREET, COBURG",-37.750111,144.969125,3,1,0,$330_Weekly,House,2008-10-01,3058,COBURG,330,2008,10
10923,"9A MILLER STREET, COBURG",-37.750111,144.969125,3,1,0,$330_Weekly,House,2008-09-01,3058,COBURG,330,2008,9
10962,"4/36 THE GROVE, COBURG",-37.751916,144.969914,2,1,1,$310_Weekly,Townhouse,2008-06-01,3058,COBURG,310,2008,6
10963,"4/36 THE GROVE, COBURG",-37.751916,144.969914,2,1,1,$310,Townhouse,2008-06-01,3058,COBURG,310,2008,6
10984,"24/4 WOIWURUNG CRESCENT, COBURG",-37.736462,144.974045,2,2,1,$350_pw,Unit/apmt,2008-11-01,3058,COBURG,350,2008,11
11174,"39 FISCHER STREET, COBURG",-37.733824,144.953878,3,1,1,$600_per_week,House,2008-07-01,3058,COBURG,600,2008,7
11175,"39 FISCHER STREET, COBURG",-37.733824,144.953878,3,1,1,$600,House,2008-07-01,3058,COBURG,600,2008,7
11176,"39 FISCHER STREET, COBURG",-37.733824,144.953878,3,1,1,$600_per_week,House,2008-06-01,3058,COBURG,600,2008,6
11303,"3 WOIWURUNG CRESCENT, COBURG",-37.735815,144.974882,3,2,1,$450_pw,Available Now,2008-03-01,3058,COBURG,450,2008,3
11353,"3/33 SHAFTSBURY STREET, COBURG",-37.751325,144.953636,3,1,1,$330_Weekly,none,2008-08-01,3058,COBURG,330,2008,8
11354,"3/33 SHAFTSBURY STREET, COBURG",-37.751325,144.953636,3,1,1,$330_Weekly,none,2008-07-01,3058,COBURG,330,2008,7
11371,"2/33 SHAFTSBURY STREET, COBURG",-37.751325,144.953636,3,1,1,$300_Weekly,none,2008-06-01,3058,COBURG,300,2008,6
11372,"2/33 SHAFTSBURY STREET, COBURG",-37.751325,144.953636,3,1,1,$300_Weekly,none,2008-05-01,3058,COBURG,300,2008,5
11376,"34 VINCENT STREET, COBURG",-37.741064,144.956685,2,1,1,$290_pw,House,2008-02-01,3058,COBURG,290,2008,2
11377,"34 VINCENT STREET, COBURG",-37.741064,144.956685,2,1,1,$290_pw,House,2008-01-01,3058,COBURG,290,2008,1
11378,"34 VINCENT STREET, COBURG",-37.741064,144.956685,2,1,1,$290,House,2008-01-01,3058,COBURG,290,2008,1
11638,"69A MORELAND ROAD, COBURG",-37.756399,144.97422,3,1,1,$330,none,2008-05-01,3058,COBURG,330,2008,5
11653,"116 SHAFTSBURY STREET, COBURG",-37.745402,144.95584,3,1,1,$330_-_$1430_pw,House,2008-11-01,3058,COBURG,1430,2008,11
11654,"116 SHAFTSBURY STREET, COBURG",-37.745402,144.95584,3,1,1,$320,House,2008-09-01,3058,COBURG,320,2008,9
11655,"116 SHAFTSBURY STREET, COBURG",-37.745402,144.95584,3,1,1,$320,House,2008-08-01,3058,COBURG,320,2008,8
11656,"116 SHAFTSBURY STREET, COBURG",-37.745402,144.95584,3,1,1,$320_pw,House,2008-08-01,3058,COBURG,320,2008,8
11714,"116 SHAFTSBURY ST, COBURG",-37.745402,144.95584,3,1,1,$300,House,2008-09-01,3058,COBURG,300,2008,9
11715,"116 SHAFTSBURY ST, COBURG",-37.745402,144.95584,3,1,1,$300_pw,House,2008-08-01,3058,COBURG,300,2008,8
11915,"158 SYDNEY ROAD, COBURG",-37.750943,144.965142,3,1,0,$500,none,2008-07-01,3058,COBURG,500,2008,7
11916,"158 SYDNEY ROAD, COBURG",-37.750943,144.965142,3,1,0,$2166,none,2008-03-01,3058,COBURG,2166,2008,3
12043,"78 SOUDAN STREET, COBURG",-37.738555,144.949719,2,1,3,$270_pw,House,2008-05-01,3058,COBURG,270,2008,5
12044,"78 SOUDAN STREET, COBURG",-37.738555,144.949719,2,1,3,$270,House,2008-05-01,3058,COBURG,270,2008,5
12051,"3/11 METHVEN STREET, COBURG",-37.746901,144.963811,2,1,1,$350_Weekly,none,2008-10-01,3058,COBURG,350,2008,10
12052,"3/11 METHVEN STREET, COBURG",-37.746901,144.963811,2,1,1,$350_Weekly,none,2008-05-01,3058,COBURG,350,2008,5
12053,"3/11 METHVEN STREET, COBURG",-37.746901,144.963811,2,1,1,$350,none,2008-04-01,3058,COBURG,350,2008,4
12054,"3/11 METHVEN STREET, COBURG",-37.746901,144.963811,2,1,1,$350_Weekly,none,2008-04-01,3058,COBURG,350,2008,4
12075,"9/203 NICHOLSON STREET, COBURG",-37.742913,144.977807,2,1,2,$300_pw,Unit/apmt,2008-09-01,3058,COBURG,300,2008,9
12076,"9/203 NICHOLSON STREET, COBURG",-37.742913,144.977807,2,1,2,$350_pw,Unit/apmt,2008-08-01,3058,COBURG,350,2008,8
12077,"9/203 NICHOLSON STREET, COBURG",-37.742913,144.977807,2,1,2,$310_pw,Unit/apmt,2008-07-01,3058,COBURG,310,2008,7
12078,"9/203 NICHOLSON STREET, COBURG",-37.742913,144.977807,2,1,2,$310,Unit/apmt,2008-07-01,3058,COBURG,310,2008,7
12079,"9/203 NICHOLSON STREET, COBURG",-37.742913,144.977807,2,1,2,$320_pw,Unit/apmt,2008-06-01,3058,COBURG,320,2008,6
12080,"9/203 NICHOLSON STREET, COBURG",-37.742913,144.977807,2,1,2,$320,Unit/apmt,2008-06-01,3058,COBURG,320,2008,6
12271,"1/1 INDUSTRY LANE, COBURG",-37.7369442,144.9699153,1,1,1,$330_per_week,none,2008-10-01,3058,COBURG,330,2008,10
12330,"6/70 MUNRO STREET, COBURG",-37.744296,144.960126,1,1,0,$180_pw,Rental_residential,2008-04-01,3058,COBURG,180,2008,4
12331,"6/70 MUNRO STREET, COBURG",-37.744296,144.960126,1,1,0,$180,Rental_residential,2008-04-01,3058,COBURG,180,2008,4
12376,"2/27 GLADSTONE STREET, COBURG",-37.74468,144.976117,2,1,1,$260_pw,Rental_residential,2008-09-01,3058,COBURG,260,2008,9
12377,"2/27 GLADSTONE STREET, COBURG",-37.74468,144.976117,2,1,1,$260_pw,Rental_residential,2008-08-01,3058,COBURG,260,2008,8
12463,"3/170 GORDON STREET, COBURG",-37.742134,144.94979,2,1,1,$350,none,2008-06-01,3058,COBURG,350,2008,6
12477,"3/22 CHAMBERS STREET, COBURG",-37.747267,144.96884,2,1,1,$320_pw,none,2008-11-01,3058,COBURG,320,2008,11
12749,"1 HAVEN COURT, COCKATOO",-37.948073,145.496363,2,1,2,$260_per_week,House,2008-08-01,3781,COCKATOO,260,2008,8
12853,"22 GLEN ROAD, COCKATOO",-37.937274,145.486381,2,1,0,$245_per_week,House,2008-06-01,3781,COCKATOO,245,2008,6
12854,"22 GLEN ROAD, COCKATOO",-37.937274,145.486381,2,1,0,$245_per_week,House,2008-05-01,3781,COCKATOO,245,2008,5
12855,"22 GLEN ROAD, COCKATOO",-37.937274,145.486381,2,1,0,$245,House,2008-05-01,3781,COCKATOO,245,2008,5
12996,"80 RAINY HILL ROAD, COCKATOO",-37.91618,145.516997,3,1,0,$450_per_week,Rental_residential,2008-07-01,3781,COCKATOO,450,2008,7
12997,"80 RAINY HILL ROAD, COCKATOO",-37.91618,145.516997,3,1,0,$450,Rental_residential,2008-06-01,3781,COCKATOO,450,2008,6
216,"67 MURRAY STREET, COLAC EAST",-38.337093,143.598979,2,1,0,$190_pw,none,2008-09-01,3250,EAST,190,2008,9
217,"67 MURRAY STREET, COLAC EAST",-38.337093,143.598979,2,1,0,$190_pw,none,2008-09-01,3250,EAST,190,2008,9
768,"1 READ STREET, COLERAINE",-37.597815,141.696046,2,1,2,$135,House,2008-06-01,3315,COLERAINE,135,2008,6
824,"89 PILLEAU STREET, COLERAINE",-37.600684,141.689622,2,1,1,$130,House,2008-06-01,3315,COLERAINE,130,2008,6
919,"99 PILLEAU ST, COLERAINE",-37.60058174,141.68849318,none,none,0,$130,House,2008-06-01,3315,COLERAINE,130,2008,6
920,"99 PILLEAU ST, COLERAINE",-37.60058174,141.68849318,none,none,0,$130,House,2008-06-01,3315,COLERAINE,130,2008,6
921,"2 READ STREET, COLERAINE",-37.597912,141.696447,2,1,0,$120,House,2008-06-01,3315,COLERAINE,120,2008,6
922,"2 READ STREET, COLERAINE",-37.597912,141.696447,2,1,0,$120,House,2008-06-01,3315,COLERAINE,120,2008,6
1045,"22/15-25 OXFORD STREET, COLLINGWOOD",-37.80752,144.983944,2,1,2,$420,Rental_residential,2008-07-01,3066,COLLINGWOOD,420,2008,7
1085,"11/115 OXFORD STREET, COLLINGWOOD",-37.802615,144.984783,3,2,2,$980,none,2008-02-01,3066,COLLINGWOOD,980,2008,2
1228,"5/15-17 BENDIGO STREET, COLLINGWOOD",-37.796087,144.992632,1,1,1,$180_pw,Rental_residential,2008-03-01,3066,COLLINGWOOD,180,2008,3
1229,"5/15-17 BENDIGO STREET, COLLINGWOOD",-37.796087,144.992632,1,1,1,$180,Rental_residential,2008-03-01,3066,COLLINGWOOD,180,2008,3
