,address,sa2_2021,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,population_density,crime_cases,weekly_rent,total_liveability_score
7048,"6/27 THE AVENUE, BALACLAVA",206051134,0.5122491833877741,,0.35627624825011667,,0.25099160055996267,0.5406556229584695,0.5666705552963136,0.3814454036397574
7076,"6/46-48 MUNDY STREET, SOUTH GEELONG",203021039,0.5977601493233784,0.24265048996733551,0.22106859542697155,,0.5272398506766216,0.14074895006999533,0.9808096126924871,0.38143373775081657
407,"1/334 HAMPTON STREET, HAMPTON",208011172,0.596710219318712,0.24323378441437238,,,0.1949953336444237,0.5870275314979001,0.188987400839944,0.38138124125058326
984,"11 / 216 STATION STREET, EDITHVALE",208031189,0.6599393373775082,,,,0.5171488567428838,0.5125408306112926,0.3253616425571629,0.3812237517498834
2893,"2/2 STANLEY AVENUE, ELTHAM",209031209,0.4746850209986001,,0.4072561829211386,,0.0008749416705552964,0.624066728884741,0.28143957069528697,0.3812004199720019
2353,"18/1 POTTERY COURT, BRUNSWICK",206011496,0.5053663089127391,,0.516915538964069,,0.5110242650489968,0.2513415772281848,0.2414839010732618,0.3812004199720018
7972,"8/181 MELBOURNE ROAD, WILLIAMSTOWN",213021346,0.45823611759216054,0.21371908539430703,0.4484367708819412,,0.31398740083994403,0.40859776014932336,0.17090527298180122,0.38103709752683157
4776,"30 DRAKE STREET, MALMSBURY",202021030,0.423355109659356,0.08026131591227252,0.33317778814745685,,0.7516332244517032,0.9459286047596827,0.5666705552963136,0.3809321045263649
5699,"4/46 MAITLAND STREET, GLEN IRIS",208041194,0.5229818012132524,,0.28021465235650955,,0.08253616425571629,0.631882874475035,0.188987400839944,0.38072211852543164
7162,"61 GLASS STREET, ESSENDON",206031502,0.4696686887540831,,0.5033831077928138,,0.6270998600093327,0.44925338310779284,0.301329911339244,0.3804363042463836
4955,"318/1044-1046 MT ALEXANDER ROAD, ESSENDON",206031502,0.48775081661222586,,0.45601959869342046,,0.6270998600093327,0.44925338310779284,0.4400956602893141,0.3800046663555763
377,"1/3 LIARDET STREET, PORT MELBOURNE",206051130,0.47456836210919273,,0.5307979468035464,,0.26656556229584694,0.3646173588427438,0.10930937937470835,0.37990550629958003
1015,"11 FLANAGAN DRIVE, TATURA",216031419,0.3832244517032198,0.22071861875874943,0.42405506299580026,,0.6884624358376108,0.8139290713952403,0.5666705552963136,0.3798880074661689
1539,"13 STOCKMAN WAY, LONGWARRY",205011076,0.5430471301913206,,0.0996266915538964,,0.37861642557162856,0.8843327111525898,0.7278931404573028,0.3798821745216986
4972,"32 DRAKE STREET, MALMSBURY",202021030,0.4217218852076528,0.08002799813345778,0.33189454036397575,,0.7516332244517032,0.9459286047596827,0.48442603826411573,0.3798355109659356
3408,"2068 SUNRAYSIA HIGHWAY, WAUBRA",201031013,0.5850443303779748,,0.05062995800279981,,0.9941670555296314,0.7716985534297713,0.8804246383574429,0.37981801213252453
7795,"8 / 45 VENICE STREET, MENTONE",208031190,0.41600559962669154,,0.5058329444703686,0.03616425571628558,0.5199486700886607,0.6701469902006533,0.6455902939804014,0.3798005132991134
2551,"1A NANOON CLOSE, BRIGHTON",208011169,0.5235650956602893,0.14454036397573494,0.25104993000466636,,0.010382641157256184,0.5309729351376575,0.09216052263182455,0.37954386374241716
7587,"7/745 BARKLY STREET, WEST FOOTSCRAY",213031351,0.6163089127391507,,0.22351843210452638,,0.630774615025665,0.2646406906206253,0.8271698553429772,0.3793222118525431
6299,"5 MERLEBAH COURT, HASTINGS",214021379,0.4708352776481568,,0.4828511432571162,,0.030681287914139058,0.47054363042463837,0.5251399906672889,0.3790422305179655
6261,"5 FRANK STREET, ALLANSFORD",217041480,0.3703919738684088,0.0803779748016799,0.47491833877741485,,0.5025664955669622,0.907372841810546,0.3703919738684088,0.37895473635091
6078,"46 MARIBYRNONG ROAD, MOONEE PONDS",206031116,0.46080261315912274,0.19388707419505366,0.4350209986000933,,0.3836910872608493,0.42148856742883806,0.13940737284181054,0.37894307046196923
8373,"903/455 ELIZABETH STREET, MELBOURNE",206041504,0.5428721418572096,,0.5357559496033598,,0.7284764349043397,0.0023331777881474567,0.1426154923005133,0.3788205786280915
6549,"508/455 ELIZABETH STREET, MELBOURNE",206041504,0.5428721418572096,,0.5357559496033598,,0.7284764349043397,0.0023331777881474567,0.14920671955202985,0.3788205786280915
5569,"4/12-14 GOFF STREET, BEACONSFIELD",212011546,0.602659822678488,,,,0.7327928138124125,0.7746150256649557,0.7947386840877275,0.3787914139057396
4843,"306/117 PIER STREET, ALTONA",213021341,0.5826528231451237,0.2756066262249183,,,0.5417638824078395,0.5989267382174521,0.48442603826411573,0.3787797480167989
3389,"204/117 PIER STREET, ALTONA",213021341,0.5826528231451237,0.2756066262249183,,,0.5417638824078395,0.5989267382174521,0.4400956602893141,0.3787797480167989
7004,"6/15 SHAFTESBURY STREET, ESSENDON",206031502,0.5460802613159123,,0.3040130657956136,,0.6270998600093327,0.44925338310779284,0.8804246383574429,0.3787680821278581
1351,"12/23 GEORGE STREET, FITZROY",206071142,0.48098460102659824,0.22480167988800748,0.4589360709286048,,0.6688054129724685,0.23815912272515166,0.742358842743817,0.378575594960336
2078,"16/190 MURRUMBEENA ROAD, MURRUMBEENA",208021181,0.47241017265515634,,0.4489617358842744,,0.7565328978068129,0.5217568828744751,0.7947386840877275,0.37817312179188056
7023,"6/190 MURRUMBEENA ROAD, MURRUMBEENA",208021181,0.47241017265515634,,0.4489617358842744,,0.7565328978068129,0.5217568828744751,0.7075361642557163,0.37817312179188056
279,"1/193 STATION STREET, EDITHVALE",208031189,0.6536397573495101,,,,0.5171488567428838,0.5125408306112926,0.12529164722351843,0.3780739617358843
3551,"22 BRIXTON STREET, FLEMINGTON",206031115,0.5290480634624358,,0.45438637424171724,,0.6938870741950537,0.22660989267382176,0.13427438170788614,0.37806229584694356
4681,"3/6 SMITH ROAD, CAMBERWELL",207011149,0.5264815678954736,,0.3000466635557629,,0.04788847410172655,0.5462552496500234,0.2602659822678488,0.37787564162389176
2424,"19 ANDERSON STREET, DIMBOOLA",215011390,0.3728418105459636,0.26644890340643956,0.36572561829211386,,0.8689920671955202,0.9164722351843211,0.9839010732617826,0.3778581427904807
3790,"24 PRINCE CHARLES STREET, CLAYTON",212051568,0.4923005132991134,0.2147690153989734,0.37657489500699953,,0.5853943070461969,0.3480517965468969,0.2518082127858143,0.3777473168455437
1598,"133 HIGH STREET, WEDDERBURN",202031033,0.3667755482967802,0.030564629024731685,0.511899206719552,,0.8705669622025198,0.8855576294913673,0.8271698553429772,0.37737984134391045
978,"10A CRETE AVENUE, ASHBURTON",207011146,0.4909006066262249,,0.3112459169388707,,0.8352193187120859,0.6961035930937938,0.08306112925804947,0.37730984601026596
8524,"LOT 13 STRINGERS ROAD, TOONGABBIE",205041098,0.5631707886140924,,,,0.9567195520298647,0.9571861875874942,0.7786397573495101,0.37730401306579564
5559,"4/11 LOUISE AVENUE, MONT ALBERT",207031167,0.6088427438170788,,,,0.6833877741483901,0.7280097993467102,0.4007816145590294,0.3772223518432104
1345,"12/141 YARRA STREET, GEELONG",203021039,0.5382641157256183,0.2796313579094727,0.32967802146523567,,0.5272398506766216,0.14074895006999533,0.12529164722351843,0.3771056929538031
7117,"6/8 FLINDERS ROAD, LONGWARRY",205011076,0.5398973401773215,,0.09309379374708353,,0.37861642557162856,0.8843327111525898,0.7947386840877275,0.37700069995333646
4571,"3/292 TOORONGA ROAD, GLEN IRIS",208041194,0.5167988800746617,,0.2770648623425105,,0.08253616425571629,0.631882874475035,0.023215118992067196,0.3770006999533364
5273,"37 UNION STREET, ARMADALE",206061135,0.6040597293513765,,,,0.7480167988800747,0.749066728884741,0.01615725618292114,0.37693653756416234
4734,"3/84B MARIBYRNONG ROAD, MOONEE PONDS",206031116,0.4974335044330378,0.2074195053663089,0.32641157256182923,,0.3836910872608493,0.42148856742883806,0.5666705552963136,0.37688987400839946
5627,"4/24 ROCHESTER ROAD, CANTERBURY",207011155,0.5860942603826411,,,,0.25839944003733084,0.8384274381707886,0.188987400839944,0.3768898740083994
5460,"4 HAZEL STREET, CAMBERWELL",207011149,0.5124825011665889,,0.32897806812879143,,0.04788847410172655,0.5462552496500234,0.030856276248250117,0.3766623891740551
3385,"204 / 100 HIGH STREET, PRAHRAN",206061136,0.5741367242183855,,0.3442020531964536,,0.10732617825478301,0.20730284647690153,0.07646990200653289,0.3766390573961736
3367,"201 / 100 HIGH STREET, PRAHRAN",206061136,0.5741367242183855,,0.3442020531964536,,0.10732617825478301,0.20730284647690153,0.09216052263182455,0.3766390573961736
7411,"7 JOHNSON STREET, THOMASTOWN",209041223,0.5271815212319179,,0.4476201586560896,,0.04462202519832011,0.23442603826411573,0.6455902939804014,0.3765573961735884
7945,"8/103 ATHERTON ROAD, OAKLEIGH",212051326,0.44318712085860945,0.2624825011665889,0.44108726084927674,,0.035580961269248715,0.4012482501166589,0.3398856742883808,0.3761840877274849
2382,"182 BALLARAT ROAD, CRESWICK",201021010,0.34519365375641625,0.20205319645356976,0.48775081661222586,,0.8460102659822678,0.8575011665888941,0.6455902939804014,0.37610242650489967
1948,"1502 BURWOOD HIGHWAY, TECOMA",211051284,0.6030097993467102,,,,0.7003616425571628,0.7456252916472235,0.6455902939804014,0.3760674288380774
2780,"2/13 ALBERTA STREET, WEST FOOTSCRAY",213031351,0.6100093327111525,,0.22188520765282316,,0.630774615025665,0.2646406906206253,0.763590760615959,0.3758457769482034
1088,"11/100 CLAREMONT AVENUE, MALVERN",208041194,0.5173821745216985,,0.24755016332244517,,0.08253616425571629,0.6758632757816145,0.7947386840877275,0.3757874475034998
7369,"7 BREADALBANE PLACE, NEWPORT",213021344,0.47911805879608027,,0.43058796080261313,,0.22707652823145125,0.49935837610825945,0.06223751749883341,0.3756124591693887
4470,"3/137 PRINCES STREET, FLEMINGTON",206031115,0.4995333644423705,,0.5158656089594027,,0.6938870741950537,0.22660989267382176,0.7947386840877275,0.375600793280448
4935,"3104/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6580144657022865,,,0.07005366308912739,0.8269365375641624,0.39576528231451236,0.036222585160989265,0.37558912739150724
4152,"2807/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6580144657022865,,,0.07005366308912739,0.8269365375641624,0.39576528231451236,0.01615725618292114,0.37558912739150724
1589,"1315/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6580144657022865,,,0.07005366308912739,0.8269365375641624,0.39576528231451236,0.1009099393373775,0.37558912739150724
3735,"2312B/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6580144657022865,,,0.07005366308912739,0.8269365375641624,0.39576528231451236,0.3398856742883808,0.37558912739150724
3440,"21 BISHOP STREET, BOX HILL",207031163,0.4179888007466169,0.1966868875408306,0.49883341110592627,0.07886140923938405,0.14704853009799346,0.3913322445170322,0.605459636024265,0.3754491367242184
8377,"908/160 LITTLE LONSDALE STREET, MELBOURNE",206041503,0.5409472701819878,,0.5233317778814746,,0.7248016798880075,0.0023331777881474567,0.188987400839944,0.3753733084461036
6438,"5/46-52 DOW STREET, SOUTH MELBOURNE",206051512,0.494050396640224,,0.5115492300513299,,0.6179421371908539,0.25927438170788614,0.03488100793280448,0.3752624825011666
4754,"3/94 VICTORIA ROAD, HAWTHORN EAST",207011152,0.6055762949136724,,,,0.37272515165655623,0.7237517498833411,0.21978534764349045,0.3751633224451703
200,"1/12 MADELEINE ROAD, CLAYTON",212051568,0.43315445636957534,0.25886607559496033,0.48915072328511433,,0.5853943070461969,0.3480517965468969,0.21191087260849276,0.3750991600559963
8043,"8/9 ROMAWI STREET, ALTONA",213021341,0.5745450303313112,0.2782314512365842,,,0.5417638824078395,0.5989267382174521,0.6455902939804014,0.37498833411105925
3413,"207/459 ROYAL PARADE, PARKVILLE",206041124,0.4204386374241717,0.16868875408306114,0.46325244983667757,,0.8664839010732618,0.5517382174521699,0.11817545496966869,0.3749125058329445
3106,"2/49 BALLIANG STREET, SOUTH GEELONG",203021039,0.5920438637424171,0.20905272981801212,0.2190853943070462,,0.5272398506766216,0.14074895006999533,0.6916122258516099,0.37481917872141857
7997,"8/3 FLOWER STREET, ESSENDON",206031502,0.5092160522631825,,0.37435837610825945,,0.6270998600093327,0.44925338310779284,0.5251399906672889,0.3744050396640224
3014,"2/31 CARRAMAR AVENUE, CAMBERWELL",207011149,0.5479468035464302,,0.2290013999066729,,0.04788847410172655,0.5462552496500234,0.10592627158189453,0.374399206719552
3412,"207/21 ST MANGOS LANE, DOCKLANDS",206041118,0.6628558096126925,,,0.033131124591693886,0.8269365375641624,0.39576528231451236,0.28143957069528697,0.3743175454969669
6623,"53 ATHOL STREET, MOONEE PONDS",206031116,0.5093327111525898,0.24603359776014933,0.2641157256182921,,0.3836910872608493,0.42148856742883806,0.301329911339244,0.3742417172188521
2236,"170 PAGE STREET, MIDDLE PARK",206051128,0.5590293980401306,,0.14874008399440036,,0.3273448436770882,0.649731684554363,0.0025081661222585163,0.3742358842743817
1772,"1410/18 WATERVIEW WALK, DOCKLANDS",206041118,0.6543397106859543,,,0.07466168922071861,0.8269365375641624,0.39576528231451236,0.22888474101726553,0.37421255249650026
6487,"5/83 PICKLES STREET, PORT MELBOURNE",206051130,0.5136490900606626,,0.40433971068595426,,0.26656556229584694,0.3646173588427438,0.28143957069528697,0.3741542230517965
386,"1/30 LOCH STREET, COBURG",206011498,0.5366308912739151,,0.44400373308446106,,0.42877974801679886,0.1701469902006533,0.13427438170788614,0.374130891273915
8445,"97 FALCONER STREET, FITZROY NORTH",206071143,0.6557396173588428,,,,0.5473635090993934,0.4622608492767149,0.188987400839944,0.3740958936070929
476,"1/49 BALLIANG STREET, SOUTH GEELONG",203021039,0.590760615958936,0.2082361175921605,0.21896873541763884,,0.5272398506766216,0.14074895006999533,0.7075361642557163,0.3740725618292114
1872,"15 HOTHAM GROVE, RIPPONLEA",206051134,0.5288147456836211,,0.2503499766682221,,0.25099160055996267,0.5944353709752683,0.188987400839944,0.37392090527298183
6134,"48 FLINDERS STREET, BITTERN",214021379,0.5170321978534764,,0.140807279514699,,0.030681287914139058,0.8719668688754083,0.6743467102193187,0.37387424171721884
4629,"3/42 GILLIES STREET, FAIRFIELD",206021110,0.6069762015865608,,,,0.7949136724218385,0.7021698553429772,0.7947386840877275,0.37370508632757815
5451,"4 FELICITY COURT, LARA",203021043,0.5348810079328045,,0.18397106859542697,,0.24340877274848344,0.6939454036397573,0.5876691553896407,0.37362925804946334
2147,"17 BURCHETT STREET, PENSHURST",217011423,0.2928138124125058,0.2744983667755483,0.5076994867008866,,0.9077228184787681,0.9816262249183387,0.9945170321978535,0.3735592627158189
1926,"15/173 BALCOMBE ROAD, MENTONE",208031190,0.4413205786280915,,0.4063229118058796,0.04608026131591227,0.5199486700886607,0.6701469902006533,0.8446103593093793,0.3735475968268782
2837,"2/166 GOULBURN ROAD, ECHUCA",216011406,0.4570695286980868,0.15048996733551095,0.46453569762015867,,0.3943070461969202,0.36922538497433505,0.9357209519365376,0.3734134391040597
4526,"3/21 SHERWOOD ROAD, IVANHOE",209011200,0.5684787680821278,0.21208586094260382,,,0.5984601026598226,0.6791880541297247,0.28143957069528697,0.3733667755482968
3138,"2/55 BLACKWOOD STREET, CARNEGIE",208021176,0.6420905272981802,,,,0.20940270648623424,0.5217568828744751,0.8271698553429772,0.3732209519365376
3348,"20 WALNUT AVENUE, MILDURA",215021469,0.5571628558096127,0.15958936070928606,0.3428604759682688,,0.19902006532897806,0.10055996266915539,0.9357209519365376,0.3731684554363043
781,"10/37 CLAPHAM STREET, THORNBURY",206021112,0.6331077928138125,,,,0.15696453569762017,0.5660872608492767,0.48442603826411573,0.3731626224918339
6791,"59 SPRING STREET EAST, PORT MELBOURNE",206051130,0.4807512832477835,,0.48098460102659824,,0.26656556229584694,0.3646173588427438,0.010149323378441438,0.3730342977134858
3310,"20 KURRAJONG STREET, HASTINGS",214021379,0.4756182921138591,,0.44062062529164725,,0.030681287914139058,0.47054363042463837,0.8553429771348576,0.37298763415772285
1427,"124A HOLMES ROAD, MOONEE PONDS",206031116,0.4819178721418572,0.2833644423705086,0.30727951469902004,,0.3836910872608493,0.42148856742883806,0.10592627158189453,0.3729001399906673
3730,"230/117 STUDIO LANE, DOCKLANDS",206041118,0.6600559962669156,,,0.03173121791880541,0.8269365375641624,0.39576528231451236,0.04001399906672889,0.3727776481567896
5624,"4/236 WATTLETREE ROAD, MALVERN",208041194,0.47742650489967337,,0.33230284647690156,,0.08253616425571629,0.6758632757816145,0.5666705552963136,0.3727601493233785
2938,"2/236 WATTLETREE ROAD, MALVERN",208041194,0.47742650489967337,,0.33230284647690156,,0.08253616425571629,0.6758632757816145,0.3703919738684088,0.3727601493233785
1192,"116/1-5 DONALD STREET, PRAHRAN",206061136,0.5939104059729351,,0.2751983201119925,,0.10732617825478301,0.20730284647690153,0.9042230517965469,0.37272515165655623
8507,"G06/1-5 DONALD STREET, PRAHRAN",206061136,0.5939104059729351,,0.2751983201119925,,0.10732617825478301,0.20730284647690153,0.8804246383574429,0.37272515165655623
8509,"G13/1-5 DONALD STREET, PRAHRAN",206061136,0.5939104059729351,,0.2751983201119925,,0.10732617825478301,0.20730284647690153,0.9042230517965469,0.37272515165655623
4799,"30 PASCO STREET, WILLIAMSTOWN",213021346,0.4405039664022399,0.1997200186654223,0.45776948203453105,,0.31398740083994403,0.40859776014932336,0.188987400839944,0.37263765748950073
2949,"2/25 KOOYONG ROAD, ARMADALE",206061135,0.5954269715352309,,,,0.7480167988800747,0.749066728884741,0.14920671955202985,0.37262015865608955
5650,"4/3 JOYCE STREET, CARRUM",208031185,0.6034764349043397,,,,0.5954853009799347,0.7082944470368642,0.3703919738684088,0.37256766215585624
1393,"1205/15 CARAVEL LANE, DOCKLANDS",206041118,0.6593560429304713,,,0.031206252916472235,0.8269365375641624,0.39576528231451236,0.05255482967802146,0.37237517498833417
4154,"2813 TRARALGON-MAFFRA ROAD, COWWARR",205051102,0.5358726084927672,,0.031672888474101726,,0.9522281847876808,0.9797013532431171,0.6455902939804014,0.3722410172655156
4153,"2813 TRARALGON MAFFRA ROAD, COWWARR",205051102,0.5358726084927672,,0.031672888474101726,,0.9522281847876808,0.9797013532431171,0.6455902939804014,0.3722410172655156
979,"10A EDWARD STREET, MITCHAM",211041270,0.6282081194587028,,,,0.29042230517965467,0.5812529164722352,0.4400956602893141,0.3722293513765749
8097,"84 LITTLE MYERS STREET, GEELONG",203021039,0.5303313112459169,0.2786980867942137,0.3239617358842744,,0.5272398506766216,0.14074895006999533,0.28143957069528697,0.37190270648623425
4179,"29 FENWICK STREET, CLIFTON HILL",206071145,0.6198086794213719,0.15632291180587962,,,0.7744983667755483,0.4622608492767149,0.17090527298180122,0.3717627158189454
7784,"7A SHOWERS STREET, PRESTON",209021428,0.530681287914139,0.24673355109659356,0.3545263649090061,0.012599160055996267,0.11829211385907606,0.09531031264582361,0.2602659822678488,0.37171021931871207
6217,"5 ASHLEIGH ROAD, ARMADALE",206061135,0.593560429304713,,,,0.7480167988800747,0.749066728884741,0.046021931871208586,0.37168688754083057
767,"10/236 WATTLETREE ROAD, MALVERN",208041194,0.49498366775548297,,0.2830144657022865,,0.08253616425571629,0.6758632757816145,0.35598460102659824,0.37168105459636025
2665,"2 LEWIS STREET, DARNUM",205011079,0.49848343443770415,0.09402706486234251,0.09286047596826878,,0.22054363042463837,0.9439454036397573,0.605459636024265,0.37161105926271587
4497,"3/16 SMITH STREET, THORNBURY",206021112,0.6296080261315913,,,,0.15696453569762017,0.5660872608492767,0.6455902939804014,0.3714127391507233
5458,"4 GREENHAM PLACE, FOOTSCRAY",213031348,0.531439570695287,0.18741250583294447,0.35668455436304247,,0.33446103593093796,0.15597293513765748,0.28143957069528697,0.37139524031731225
2304,"18 GREENHAM PLACE, FOOTSCRAY",213031348,0.531439570695287,0.18741250583294447,0.35668455436304247,,0.33446103593093796,0.15597293513765748,0.3398856742883808,0.37139524031731225
1377,"12/9 ST GEORGES ROAD, ARMADALE",206061135,0.5928604759682687,,,,0.7480167988800747,0.749066728884741,0.6455902939804014,0.37133691087260845
752,"10/1517 MALVERN ROAD, GLEN IRIS",208041194,0.5089827344843677,,0.2680821278581428,,0.08253616425571629,0.631882874475035,0.4400956602893141,0.3712960802613159
1127,"110 MITCHELL STREET, BENDIGO",202011018,0.5599626691553896,0.16390573961735885,0.2907139524031731,0.1039430704619692,0.36572561829211386,0.06328744750349977,0.3281614559029398,0.37123775081661226
5617,"4/227 HURD STREET, PORTLAND",217011422,0.4177554829678021,0.1971535230984601,0.424288380774615,,0.6457652823145124,0.5776948203453103,0.9629608026131591,0.3712202519832011
4939,"311/757 BOURKE STREET, DOCKLANDS",206041118,0.6479234717685488,,,0.0764115725618292,0.8269365375641624,0.39576528231451236,0.28143957069528697,0.37117942137190857
128,"1 VICTORIA STREET, NORTH GEELONG",203021047,0.6569062062529165,,,,0.39885674288380774,0.42714652356509564,0.4400956602893141,0.3711677554829678
3984,"26 REYNOLDS ROAD, WATTLE GLEN",209031215,0.47281847876808214,,0.2056696220251983,,0.44225384974335047,0.9362459169388707,0.2602659822678488,0.3711677554829678
250,"1/162 WESTGARTH STREET, NORTHCOTE",206021499,0.5834111059262715,,0.2186187587494167,,0.34140223985067664,0.3565095660289314,0.188987400839944,0.37108026131591226
5667,"4/33-35 GOLFLINKS AVENUE, OAKLEIGH",212051326,0.493117125524965,0.21033597760149322,0.31649556696220255,,0.035580961269248715,0.4012482501166589,0.48442603826411573,0.37101609892673826
7451,"7 SUBURBAN STREET, CLUNES",201021010,0.32419505366308915,0.24591693887074195,0.4626691553896407,,0.8460102659822678,0.9175221651889874,0.8271698553429772,0.3709752683154457
2542,"1A GAWLER COURT, MONT ALBERT",207031167,0.5961269248716752,,,,0.6833877741483901,0.7280097993467102,0.28143957069528697,0.37086444237050864
4434,"3/107 HOPE STREET, BRUNSWICK",206011496,0.5208819412039197,,0.42627158189454034,,0.5110242650489968,0.2513415772281848,0.1426154923005133,0.3708294447036864
3848,"25 BISHOP STREET, BOX HILL",207031163,0.41087260849276713,0.19517032197853476,0.4939337377508166,0.07827811479234718,0.14704853009799346,0.3913322445170322,0.3146290247316846,0.3707011199253383
1771,"141 VICTORIA STREET, FLEMINGTON",206031115,0.4914839010732618,,0.5113159122725152,,0.6938870741950537,0.22660989267382176,0.10592627158189453,0.37066612225851614
7665,"73 FYANS STREET, SOUTH GEELONG",203021039,0.5846943537097526,0.2053196453569762,0.21756882874475034,,0.5272398506766216,0.14074895006999533,0.9357209519365376,0.37046780214652353
5217,"36 WIMBLE STREET, SEYMOUR",204011059,0.45181987867475504,0.20601959869342043,0.3308446103593094,,0.9048063462435838,0.5751283247783481,0.9207302846476901,0.3701936537564162
2332,"18 OGRADY STREET, CLIFTON HILL",206071145,0.6129258049463369,0.1744050396640224,,,0.7744983667755483,0.4622608492767149,0.0790363975734951,0.37012949136724216
3156,"2/6 BLACKBURN STREET, SURREY HILLS",207011155,0.5946103593093793,,,,0.25839944003733084,0.7280097993467102,0.21978534764349045,0.37010615958936066
7126,"6/95 TALBOT CRESCENT, KOOYONG",208041194,0.5119575361642558,,0.23255949603359777,,0.08253616425571629,0.6758632757816145,0.5876691553896407,0.3700769948670089
7127,"6/95 TALBOT CRESCENT, KOOYONG",208041194,0.5119575361642558,,0.23255949603359777,,0.08253616425571629,0.6758632757816145,0.6455902939804014,0.3700769948670089
142,"1/ 8 MILL ST, ST ARNAUD",215011391,0.3384857676154923,0.24900839944003733,0.4593443770415306,,0.9844843677088194,0.840585627624825,0.9357209519365376,0.3700711619225386
580,"1/8 MILL STREET, ST ARNAUD",215011391,0.3384857676154923,0.24900839944003733,0.4593443770415306,,0.9844843677088194,0.840585627624825,0.9207302846476901,0.3700711619225386
1389,"120 TOPE STREET, SOUTH MELBOURNE",206051512,0.4977834811012599,,0.47620158656089595,,0.6179421371908539,0.25927438170788614,0.2602659822678488,0.3700594960335978
8305,"9/175 TOORONGA ROAD, MALVERN",208041194,0.4499533364442371,,0.3869575361642557,,0.08253616425571629,0.6758632757816145,0.07052029864675688,0.36995450303313115
8350,"9/70 QUEEN STREET, ALTONA",213021341,0.5657956136257583,0.2711152589827345,,,0.5417638824078395,0.5989267382174521,0.808971068595427,0.3699020065328978
1950,"1508/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6462902473168456,,,0.07151189920671955,0.8269365375641624,0.39576528231451236,0.04059729351376575,0.36987284181054597
4079,"2711B/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6462902473168456,,,0.07151189920671955,0.8269365375641624,0.39576528231451236,0.5251399906672889,0.36987284181054597
5117,"3410A/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6462902473168456,,,0.07151189920671955,0.8269365375641624,0.39576528231451236,0.09216052263182455,0.36987284181054597
5118,"3410B/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6462902473168456,,,0.07151189920671955,0.8269365375641624,0.39576528231451236,0.3398856742883808,0.36987284181054597
3906,"2508B/100 HARBOUR ESPLANADE, DOCKLANDS",206041118,0.6462902473168456,,,0.07151189920671955,0.8269365375641624,0.39576528231451236,0.3253616425571629,0.36987284181054597
619,"1/98-100 CHUTE STREET, MORDIALLOC",208031193,0.4451703219785348,0.22806812879141392,0.4204386374241717,0.09163555762949137,0.0979351376574895,0.3117708819412039,0.188987400839944,0.36982034531031266
2392,"184 BOUNDARY ROAD, NORTH MELBOURNE",206041506,0.6509566028931405,,,,0.4337960802613159,0.4430121325244984,0.0790363975734951,0.3697795146990201
6093,"463 COVENTRY STREET, SOUTH MELBOURNE",206051512,0.5349976668222118,,0.3814745683621092,,0.6179421371908539,0.25927438170788614,0.037680821278581425,0.3697211852543164
5605,"4/20 JOHNSTONE STREET, MALVERN",208041194,0.5241483901073262,,0.20006999533364442,,0.08253616425571629,0.6758632757816145,0.5251399906672889,0.3696745216985534
1524,"13 PARADISE AVENUE, CLEMATIS",212011289,0.49801679888007466,,0.19902006532897806,,0.18735417638824078,0.8082711152589828,0.48442603826411573,0.3696395240317312
1101,"11/181 BAY STREET, PORT MELBOURNE",206051130,0.4578861409239384,,0.5209986000933271,,0.26656556229584694,0.3646173588427438,0.09216052263182455,0.36960452636490904
7968,"8/17 ALFRED STREET, PRAHRAN",206061136,0.5864442370508632,,0.2778814745683621,,0.10732617825478301,0.20730284647690153,0.5841693887074195,0.3695286980867942
5504,"4 ORMOND STREET, BRUNSWICK",206011495,0.5183154456369575,,0.4259216052263182,,0.5391390573961736,0.2513415772281848,0.21978534764349045,0.36947620158656086
2162,"17 DRYSDALE STREET, PORT MELBOURNE",206051130,0.4549696686887541,,0.5271815212319179,,0.26656556229584694,0.3646173588427438,0.005949603359776015,0.369382874475035
5258,"37 LOCKINGTON ROAD, LOCKINGTON",216011408,0.5445636957536164,,0.0017498833411105927,,0.9776014932337844,0.9672771815212319,0.9808096126924871,0.36935954269715354
3103,"2/48 EMBANKMENT GROVE, CHELSEA",208031186,0.4553196453569762,,0.45181987867475504,,0.4584111059262716,0.5125408306112926,0.605459636024265,0.3692778814745684
3718,"23/1 ST DAVID STREET, FITZROY",206071142,0.4446453569762016,0.20712785814279047,0.5120741950536631,,0.6688054129724685,0.23815912272515166,0.16087260849276716,0.36926621558562767
2354,"18/1 ST DAVID STREET, FITZROY",206071142,0.4446453569762016,0.20712785814279047,0.5120741950536631,,0.6688054129724685,0.23815912272515166,0.2414839010732618,0.36926621558562767
6899,"6 KANGAROO ROAD, MURRUMBEENA",208021181,0.4580027998133458,,0.43968735417638827,,0.7565328978068129,0.5217568828744751,0.28143957069528697,0.36911455902939805
