,address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent,SA2_CODE_2016
1022,"10 HENRY COURT, STRATHFIELDSAYE",-36.809867,144.3543,2014,8,4.0,2.0,2,3551,202011024,House,154.91652,,1.12585,7.02437,,,,,360.0,202011024
1023,"10 HENRY COURT, STRATHFIELDSAYE",-36.809867,144.3543,2014,10,4.0,2.0,2,3551,202011024,House,154.91652,,1.12585,7.02437,,,,,400.0,202011024
1024,"10 HENRY COURT, STRATHFIELDSAYE",-36.809867,144.3543,2014,11,4.0,2.0,2,3551,202011024,House,154.91652,,1.12585,7.02437,,,,,380.0,202011024
1025,"10 HERMITAGE CRESCENT, BUNDOORA",-37.686933,145.063708,2014,3,3.0,2.0,2,3083,209041217,House,18.61704,0.65243,1.80957,1.8491,,,,,350.0,209041217
1026,"10 HIGH STREET, LEARMONTH",-37.432793,143.731899,2014,8,2.0,1.0,2,3352,201021010,House,132.21803,1.49353,1.96573,,0.68074,22.32768,1.94011,,220.0,201021010
1027,"10 HILLVIEW STREET, FLORA HILL",-36.77999,144.298028,2014,1,3.0,2.0,2,3550,202011021,House,152.36160999999998,,1.97956,0.12681,,,,,360.0,202011021
1028,"10 HILLVIEW STREET, FLORA HILL",-36.77999,144.298028,2014,2,3.0,2.0,2,3550,202011021,House,152.36160999999998,,1.97956,0.12681,,,,,360.0,202011021
1029,"10 HOFFMAN STREET, CHELTENHAM",-37.969408,145.058035,2014,11,3.0,2.0,2,3192,208031188,House,27.85867,2.04404,1.1344,3.00999,,,0.80702,1.16101,600.0,208031188
1030,"10 HOPETOUN STREET, INVERLOCH",-38.634225,145.730701,2014,9,2.0,1.0,1,3996,205031093,House,148.12158,0.28907,0.47078,13.27173,13.72778,14.28398,0.5707899999999999,,265.0,205031093
1031,"10 HOSIE STREET, RICHMOND",-37.819745,145.001382,2014,6,2.0,1.0,1,3121,206071517,House,4.36829,0.50537,1.2149,1.19796,1.1244,,,,710.0,206071144
1032,"10 HUGH STREET, RINGWOOD",-37.795927,145.247979,2014,9,3.0,2.0,1,3134,211031266,House,29.7732,1.26759,1.06289,1.35326,3.41499,,3.23186,2.82877,360.0,211031266
1033,"10 HUGH STREET, RINGWOOD",-37.795927,145.247979,2014,10,3.0,2.0,1,3134,211031266,House,29.7732,1.26759,1.06289,1.35326,3.41499,,3.23186,2.82877,360.0,211031266
1034,"10 HUTCHESON AVENUE, HIGHTON",-38.17838,144.322742,2014,5,3.0,2.0,1,3216,203021042,House,84.35458,1.41252,0.48855,1.61758,,,,,410.0,203021042
1035,"10 INTERVALE DRIVE, WYNDHAM VALE",-37.894879,144.624313,2014,8,3.0,1.0,1,3024,213051590,House,42.31993,0.64176,1.16846,,,,,,270.0,213051369
1036,"10 JADE WALK, OFFICER",-38.06086,145.410065,2014,8,3.0,2.0,2,3809,212011546,House,53.134,4.467029999999999,0.34179,0.87662,4.20065,,,,350.0,212011287
1037,"10 JADE WALK, OFFICER",-38.06086,145.410065,2014,11,3.0,2.0,2,3809,212011546,House,53.134,4.467029999999999,0.34179,0.87662,4.20065,,,,325.0,212011287
1038,"10 JARRAH COURT, FRANKSTON NORTH",-38.121137,145.147394,2014,12,3.0,1.0,6,3200,214011372,House,51.40976,0.57128,0.29733,,,,,6.2771300000000005,300.0,214011372
1039,"10 JOHN STREET, GLEN WAVERLEY",-37.876107,145.151272,2014,1,3.0,1.0,2,3150,212051322,House,24.14537,2.83858,0.65259,0.4632699999999999,1.032,,,1.87691,365.0,212051322
1040,"10 KATRINA DRIVE, BURNSIDE HEIGHTS",-37.729517,144.758216,2014,10,3.0,2.0,2,3023,213041462,House,32.49357,,1.14299,,,,,,400.0,213041462
1041,"10 KNAITH ROAD, RINGWOOD EAST",-37.814796,145.250804,2014,2,3.0,1.0,1,3135,211031267,House,29.89503,1.62811,0.49737,3.21653,0.4612799999999999,1.56742,,,370.0,211031267
1042,"10 LAKE FAIR RISE, NEWLANDS ARM",-37.9256,147.699616,2014,11,3.0,2.0,2,3875,205021086,House,296.25859,13.2131,10.58984,,,,,,320.0,205021086
1043,"10 LAKE VALLEY WAY, NEWLANDS ARM",-37.922578,147.702947,2014,9,4.0,2.0,2,3875,205021086,House,296.45191,13.40641,10.78316,,,,,,310.0,205021086
1044,"10 LARMAN STREET, BENTLEIGH EAST",-37.920154,145.061549,2014,7,4.0,2.0,6,3165,208021426,House,19.97708,2.02369,1.16864,1.95228,,0.77939,,,490.0,208021426
1045,"10 LEATHERWOOD CRESCENT, WHEELERS HILL",-37.907299,145.175139,2014,1,4.0,2.0,2,3150,212051327,House,24.88653,1.42795,1.21959,1.12239,,,,1.4949100000000002,505.0,212051327
1046,"10 LEXIA STREET, ASHBURTON",-37.86433,145.078257,2014,2,3.0,1.0,3,3147,207011146,House,14.05839,0.72697,0.46897,,0.60293,,0.25443,,400.0,207011146
1047,"10 LIME COURT, BELLFIELD",-37.754358,145.042473,2014,3,3.0,1.0,1,3081,209011199,House,12.54056,2.07218,1.31919,0.29538,,,1.51561,,310.0,209011199
1048,"10 LYONS STREET, GLENROY",-37.6998,144.938118,2014,3,3.0,1.0,1,3046,210031535,House,14.35488,0.7682,0.63815,1.9593,,,,,330.0,210031438
1049,"10 MARGARET AVENUE, BALLARAT NORTH",-37.542575,143.87563,2014,6,4.0,1.0,1,3350,201011482,House,115.20301,1.90251,1.48014,2.42293,3.3795300000000004,,,,265.0,201011003
1050,"10 MARGARET AVENUE, BALLARAT NORTH",-37.542575,143.87563,2014,10,4.0,1.0,1,3350,201011482,House,115.20301,1.90251,1.48014,2.42293,3.3795300000000004,,,,260.0,201011003
1051,"10 MARIE AVENUE, HEIDELBERG HEIGHTS",-37.738022,145.049854,2014,5,2.0,2.0,2,3081,209011199,House,14.33467,0.35808,0.75882,0.7373500000000001,,,1.20935,,290.0,209011199
1052,"10 MARIE AVENUE, HEIDELBERG HEIGHTS",-37.738022,145.049854,2014,7,2.0,2.0,2,3081,209011199,House,14.33467,0.35808,0.75882,0.7373500000000001,,,1.20935,,290.0,209011199
1053,"10 MARKHAM STREET, HEYWOOD",-38.134015,141.627968,2014,12,3.0,1.0,0,3304,217011420,House,350.92816,15.35375,1.84364,1.19767,0.22861,0.6702,0.33479,,170.0,217011420
1054,"10 MILL ST, BRUTHEN",-37.704257,147.821279,2014,5,2.0,1.0,0,3885,205021082,House,305.43756,2.2049600000000003,1.95068,71.3318,0.54435,97.13052,1.32336,,210.0,205021082
1055,"10 MILL STREET, BRUTHEN",-37.704242,147.821125,2014,5,2.0,1.0,0,3885,205021082,House,305.44547,2.21286,1.95858,71.3397,0.55225,97.13841,1.33126,,210.0,205021082
1056,"10 MONASH STREET, ASCOT VALE",-37.779945,144.908903,2014,3,3.0,1.0,1,3032,206031113,House,7.3528,0.42135,0.8249299999999999,,2.32531,,,,565.0,206031113
1057,"10 MOUAT STREET, SAILORS GULLY",-36.706469,144.242323,2014,12,3.0,2.0,1,3556,202011019,House,165.85744,1.91403,0.72248,3.15363,1.75181,,2.36586,,290.0,202011019
1058,"10 NEALE STREET, GOORAMBAT",-36.408817,145.918501,2014,1,4.0,2.0,1,3725,204021064,House,220.40883,18.64981,0.55423,15.42156,1.14203,,,,260.0,204021064
1059,"10 NOLAN STREET, NARRAWONG",-38.253622,141.714054,2014,8,4.0,2.0,2,3285,217011420,House,342.97291,4.27724,0.41337,31.01699,30.54153,31.23042,30.38296,,270.0,217011420
1060,"10 OAKBANK DRIVE, MOUNT HELEN",-37.618013,143.884498,2014,11,4.0,2.0,2,3350,201011005,House,117.23792,4.53133,5.6982,,,,5.229970000000001,,425.0,201011005
1061,"10 PARKWAY DRIVE, STRATHFIELDSAYE",-36.802237,144.336397,2014,10,4.0,2.0,2,3551,202011024,House,154.10238,,2.67584,6.79659,,,,,350.0,202011024
1062,"10 PATTISON AVENUE, NORTH GEELONG",-38.1286389,144.3467084,2014,1,3.0,1.0,1,3215,203021047,House,76.25422999999999,0.33703,2.42983,2.80025,1.8474,,,,250.0,203021047
1063,"10 PINE GROVE, GOORNONG",-36.622231,144.502245,2014,1,3.0,1.0,5,3557,202031032,House,178.38331,18.40947,0.92914,,1.02655,18.72774,1.46165,,220.0,202031032
1064,"10 PRATTS ROAD, KINGLAKE WEST",-37.480002,145.271035,2014,9,1.0,1.0,1,3757,209031211,Apartment,63.9775,24.58638,1.05335,,,,,,160.0,209031211
1065,"10 PRILEP HEIGHTS, LALOR",-37.663993,144.99344,2014,9,5.0,2.0,2,3075,209041530,House,20.16901,,0.7587,2.0298,2.80245,,,,450.0,209041219
1066,"10 PROCTOR STREET, WILLIAMSTOWN",-37.857153,144.877409,2014,3,3.0,2.0,1,3016,213021346,House,15.3702,1.15178,1.91521,1.54518,2.62065,2.20405,3.37747,,550.0,213021346
1067,"10 PUNT ROAD, TOOLAMBA",-36.555408,145.318821,2014,3,4.0,2.0,4,3614,216031419,House,164.20155,11.74642,8.54473,21.38745,11.79632,22.96106,12.601629999999998,,350.0,216031419
1068,"10 QUEEN STREET, COBURG",-37.752913,144.949833,2014,8,2.0,1.0,1,3058,206011498,House,8.58807,0.79611,0.90528,2.62606,1.32419,,2.7275,,400.0,206011108
1069,"10 RANKIN STREET, PANTON HILL",-37.647467,145.235776,2014,8,4.0,2.0,2,3759,209031212,House,37.47402,0.97999,0.8723,12.49698,,,,,500.0,209031212
1070,"10 RHODE ISLAND, COCOROC",-37.9683356,144.5630823,2014,5,4.0,2.0,2,3030,213051368,House,45.15048,12.38415,12.90553,13.41312,12.88061,12.7235,15.259379999999998,,550.0,213051368
1071,"10 ROBINSON STREET, PRAHRAN",-37.848997,145.00384,2014,9,3.0,1.0,0,3181,206061136,House,7.53886,,0.96625,1.61448,1.6342,,0.43666,,780.0,206061136
1072,"10 ROPER TERRACE, EPSOM, CORNELLA",-36.6783391,144.75675,2014,7,4.0,2.0,2,3551,216011410,House,143.05429999999998,26.698400000000003,9.70283,11.17791,12.39179,33.028580000000005,33.40036,,360.0,216011410
1073,"10 ROWLANDS STREET, SEBASTOPOL",-37.590116,143.835776,2014,2,3.0,1.0,1,3356,201011484,House,118.56202,0.53035,1.6349,1.28945,,,,,205.0,201011004
1074,"10 RUPERT STREET, COLLINGWOOD",-37.808701,144.98893,2014,2,2.0,1.0,1,3066,206071141,House,3.05655,,,1.0658599999999998,,1.02877,,,525.0,206071141
1075,"10 RUTHERFORD PARADE, WARNEET",-38.226931,145.308674,2014,12,2.0,1.0,8,3980,212031308,House,73.79973,0.17389,9.18217,,18.295330000000003,,,,300.0,212031308
1076,"10 SANDHILL CRESCENT, CONNEWARRE",-38.3040878,144.3139277,2014,4,4.0,2.0,2,3228,203031053,House,99.93431,2.06937,3.0625,1.72003,,,3.74315,,400.0,203031053
1077,"10 SCENIC RISE, DONCASTER",-37.77637,145.125783,2014,4,4.0,2.0,2,3108,207021157,House,19.47802,2.17618,1.01225,1.9967,,,,1.6814,520.0,207021157
1078,"10 SHEEHAN COURT, BALLARAT EAST",-37.568395,143.884304,2014,1,3.0,2.0,2,3350,201011481,House,113.35931,0.52428,1.84634,2.08036,1.03156,,,,345.0,201011003
1079,"10 SILVERBANKS GROVE, MENTONE",-37.9801684,145.0761585,2014,3,3.0,2.0,1,3194,208031190,House,30.66568,0.3474399999999999,0.99682,1.79628,1.3343,,1.68457,0.59856,505.0,208031190
1080,"10 SIMON COURT, HAMPTON PARK",-38.045337,145.274401,2014,12,3.0,1.0,2,3976,212031561,House,44.06702,,0.19658,,,,,,320.0,212031305
1081,"10 SOLO STREET, POINT COOK",-37.9094988,144.7518764,2014,5,4.0,2.0,3,3030,213051466,House,28.94856,,1.25545,1.36007,,,,,420.0,213051466
1082,"10 SOLO STREET, POINT COOK",-37.9094988,144.7518764,2014,6,4.0,2.0,3,3030,213051466,House,28.94856,,1.25545,1.36007,,,,,410.0,213051466
1083,"10 SOLO STREET, POINT COOK",-37.9094988,144.7518764,2014,7,4.0,2.0,3,3030,213051466,House,28.94856,,1.25545,1.36007,,,,,410.0,213051466
1084,"10 SPRING RIDGE BOULEVARD, WALLAN",-37.396579,144.973555,2014,8,4.0,2.0,2,3756,209041224,House,53.29704,44.19802,2.44491,3.06103,5.18258,,2.83238,,350.0,209041224
1085,"10 ST MIRREN DRIVE, NERRINA",-37.542507171631,143.893402099609,2014,1,4.0,2.0,2,3350,201011482,House,114.57602,1.9667,0.15133,1.4886700000000002,4.44041,,,,450.0,201011003
1086,"10 STEWART STREET, GRANTVILLE",-38.396006,145.537956,2014,5,3.0,2.0,1,3984,205031093,House,101.05128,6.62798,6.714270000000001,32.95509,7.71147,35.126580000000004,12.68911,,260.0,205031093
1087,"10 STEWART STREET, GRANTVILLE",-38.396006,145.537956,2014,8,3.0,2.0,1,3984,205031093,House,101.05128,6.62798,6.714270000000001,32.95509,7.71147,35.126580000000004,12.68911,,250.0,205031093
1088,"10 STONEMARK STREET, SUNSHINE",-37.779225,144.839248,2014,3,3.0,1.0,1,3020,213011336,House,13.40588,0.89055,0.6207999999999999,2.643,1.57471,,0.80187,,320.0,213011336
1089,"10 STRAUSS AVENUE, SHEPPARTON",-36.407228,145.4212308,2014,1,3.0,1.0,2,3630,216031594,House,181.92656,8.91545,2.00216,2.35534,4.40082,,5.43807,,240.0,216031417
1090,"10 STRAWBENT RISE, NARRE WARREN",-38.022236,145.297033,2014,8,3.0,1.0,2,3805,212021456,House,42.17273,0.66112,1.11016,2.65856,1.54596,,,1.88668,340.0,212021456
1091,"10 TANIA COURT, PAKENHAM",-38.079662,145.4756,2014,11,3.0,1.0,1,3810,212011552,House,60.82945,,1.23855,1.53588,5.346229999999999,,,,295.0,212011292
1092,"10 TARNAGULLA ROAD, INGLEWOOD",-36.578871,143.86989,2014,4,3.0,1.0,4,3517,202031033,House,185.10191,0.64638,0.72687,29.49142,0.8452799999999999,0.81851,0.61718,,230.0,202031033
1093,"10 TARNAGULLA ROAD, INGLEWOOD",-36.578871,143.86989,2014,11,3.0,1.0,4,3517,202031033,House,185.10191,0.64638,0.72687,29.49142,0.8452799999999999,0.81851,0.61718,,230.0,202031033
1094,"10 TARRAGON COURT, LYNBROOK",-38.046191,145.26203,2014,12,4.0,2.0,2,3975,212031306,House,43.40726,1.44545,2.14199,,4.746060000000001,,,,390.0,212031306
1095,"10 TATTLE GROVE, CRANBOURNE",-38.111782,145.306619,2014,1,3.0,2.0,2,3977,212031557,House,56.19299,,0.99482,1.0474,,,,,350.0,212031301
1096,"10 TATTLE GROVE, CRANBOURNE",-38.111782,145.306619,2014,2,3.0,2.0,2,3977,212031557,House,56.19299,,0.99482,1.0474,,,,,330.0,212031301
1097,"10 THE BEND, PORT MELBOURNE",-37.8384588,144.9185006,2014,11,4.0,3.0,0,3207,206051130,House,7.35541,0.91796,1.67578,,1.88859,,2.48056,,1090.0,206051130
1098,"10 THURMOND COURT, ENDEAVOUR HILLS",-37.977008,145.256626,2014,6,4.0,2.0,2,3802,212021454,House,35.40186,0.78346,0.7040700000000001,2.82069,,,,1.04677,380.0,212021454
1099,"10 TORSE AVENUE, ARMSTRONG CREEK",-38.2309101,144.3734378,2014,7,4.0,2.0,2,3217,203031489,House,92.59736,4.38863,12.77316,0.93876,,,12.72692,,350.0,203031050
1100,"10 TULLOCH CRESCENT, HAMILTON",-37.7335671,142.000151,2014,3,4.0,1.0,0,3300,217011421,House,312.98816,3.10259,1.21228,1.56838,3.3957,3.33787,3.17246,,260.0,217011421
1101,"10 TULLOCH CRESCENT, HAMILTON",-37.7335671,142.000151,2014,10,4.0,1.0,0,3300,217011421,House,312.98816,3.10259,1.21228,1.56838,3.3957,3.33787,3.17246,,260.0,217011421
1102,"10 WAINWRIGHT STREET, BALLARAT",-37.572766,143.868075,2014,2,4.0,2.0,3,3350,201011483,House,115.15445,0.60999,0.87271,1.09852,,,,,380.0,201011004
1103,"10 WAINWRIGHT STREET, BALLARAT",-37.572766,143.868075,2014,3,4.0,2.0,3,3350,201011483,House,115.15445,0.60999,0.87271,1.09852,,,,,380.0,201011004
1104,"10 WAINWRIGHT STREET, BALLARAT",-37.572766,143.868075,2014,7,4.0,2.0,3,3350,201011483,House,115.15445,0.60999,0.87271,1.09852,,,,,360.0,201011004
1105,"10 WAINWRIGHT STREET, BALLARAT",-37.572766,143.868075,2014,8,4.0,2.0,3,3350,201011483,House,115.15445,0.60999,0.87271,1.09852,,,,,360.0,201011004
1106,"10 WHITEHEAD COURT, BARNAWARTHA",-36.0978684,146.6760941,2014,9,3.0,1.0,1,3688,204031070,House,290.99269,16.83332,0.74246,,1.58892,,10.44089,,190.0,204031070
1107,"10 WILLIAM CRESCENT, YINNAR",-38.330881,146.325482,2014,7,3.0,1.0,1,3869,205041094,House,162.23791,3.39602,1.35776,8.03473,,,9.21162,,230.0,205041094
1108,"10 WILLIAMS AVENUE, MACEDON",-37.433017,144.577715,2014,6,3.0,1.0,0,3440,210021233,House,59.24458,3.51454,3.60556,4.66708,3.2338400000000003,,2.7240100000000003,,330.0,210021233
1109,"10 WINDSOR STREET, WODONGA",-36.142884,146.885679,2014,2,3.0,2.0,2,3690,204031491,House,314.45688,0.7932400000000001,1.1841400000000002,7.87635,11.24341,,,,350.0,204031074
1110,"10 WOODRIDGE CLOSE, MONTROSE",-37.813198,145.331997,2014,1,3.0,2.0,2,3765,211051280,House,38.462230000000005,1.83934,1.40442,,,,,,360.0,211051280
1111,"10 WOODRIDGE CLOSE, MONTROSE",-37.813198,145.331997,2014,12,3.0,2.0,2,3765,211051280,House,38.462230000000005,1.83934,1.40442,,,,,,360.0,211051280
1112,"10-12 YOUNG STREET, BOOLARRA",-38.383877,146.27102,2014,7,2.0,1.0,2,3870,205041094,House,170.73428,1.9935,0.65387,15.17443,,,0.49073,,160.0,205041094
1113,"10. REYNOLDS ROAD, WATTLE GLEN",-37.66779,145.183074,2014,11,4.0,2.0,1,3096,209031215,House,31.80738,1.16571,0.2788299999999999,2.48541,0.91252,,2.6261300000000003,,350.0,209031215
1114,"10/1 KARRAKATTA STREET, BLACK ROCK",-37.974581,145.017923,2014,7,1.0,1.0,1,3193,208011173,Apartment,20.81863,1.17781,0.61488,2.12155,3.45582,2.1553400000000003,0.70437,,380.0,208011173
1115,"10/1 SOMERS STREET, NOBLE PARK",-37.95914078,145.16468811,2014,7,1.0,1.0,1,3174,212041460,Apartment,35.076809999999995,1.17591,1.81751,,3.30762,,,,867.0,212041460
1116,"10/1 SOMERS STREET, NOBLE PARK",-37.95914078,145.16468811,2014,8,1.0,1.0,1,3174,212041460,Apartment,35.076809999999995,1.17591,1.81751,,3.30762,,,,867.0,212041460
1117,"10/1 SOMERS STREET, NOBLE PARK",-37.95914078,145.16468811,2014,11,1.0,1.0,1,3174,212041460,Apartment,35.076809999999995,1.17591,1.81751,,3.30762,,,,200.0,212041460
1118,"10/1-5 LYNDHURST STREET, RICHMOND",-37.819282,145.000913,2014,9,1.0,1.0,1,3121,206071517,Apartment,4.20987,0.3469399999999999,1.05648,1.22722,1.2086400000000002,,,,460.0,206071144
1119,"10/10 ARNOTT STREET, CLAYTON",-37.9169379,145.1348441,2014,8,2.0,1.0,1,3168,212051567,Apartment,23.64747,3.13029,1.56326,2.44362,,,,,341.0,212051320
1120,"10/10 DRECHSLER STREET, FLORA HILL",-36.779133,144.290292,2014,12,2.0,1.0,1,3550,202011021,Apartment,151.85531,,1.18671,1.07416,,,,,185.0,202011021
1121,"10/10 MIDDLE ROAD, MARIBYRNONG",-37.767943,144.893509,2014,2,1.0,1.0,1,3032,213031349,Apartment,8.85905,0.10784,0.44406,2.17964,,,,1.7450899999999998,245.0,213031349
1122,"10/121 ANDERSON ROAD, SUNSHINE",-37.78489,144.827424,2014,10,1.0,1.0,1,3020,213011336,Apartment,14.1654,0.1186,0.91341,0.7544099999999999,1.20097,,1.45197,,190.0,213011336
1123,"10/13 ST LEONARDS AVENUE, ST KILDA",-37.863238,144.977618,2014,7,1.0,1.0,1,3182,206051514,Apartment,8.405850000000001,0.82051,1.22752,1.99061,0.576,,,,289.0,206051133
1124,"10/13 ST LEONARDS AVENUE, ST KILDA",-37.863238,144.977618,2014,11,1.0,1.0,1,3182,206051514,Apartment,8.405850000000001,0.82051,1.22752,1.99061,0.576,,,,290.0,206051133
1125,"10/137 CORRIGAN ROAD, NOBLE PARK",-37.9665646,145.1684649,2014,2,1.0,1.0,1,3174,212041460,Apartment,34.67593,0.77503,0.96779,,2.90674,,,,190.0,212041460
1126,"10/14 HENNESSY AVENUE, ELWOOD",-37.872341,144.987657,2014,3,1.0,1.0,1,3184,206051129,Apartment,8.19971,3.15798,1.41401,0.49001,,,1.3238,,240.0,206051129
1127,"10/14 STEVEDORE STREET, WILLIAMSTOWN",-37.857212,144.900992,2014,5,1.0,1.0,1,3016,213021346,Apartment,12.46829,0.71294,0.84804,1.65424,1.53008,2.01456,1.04703,,270.0,213021346
1128,"10/14 STEVEDORE STREET, WILLIAMSTOWN",-37.857212,144.900992,2014,6,1.0,1.0,1,3016,213021346,Apartment,12.46829,0.71294,0.84804,1.65424,1.53008,2.01456,1.04703,,270.0,213021346
1129,"10/14 STEVEDORE STREET, WILLIAMSTOWN",-37.857212,144.900992,2014,7,1.0,1.0,1,3016,213021346,Apartment,12.46829,0.71294,0.84804,1.65424,1.53008,2.01456,1.04703,,270.0,213021346
1130,"10/14 STRADBROKE AVENUE, HEIDELBERG",-37.754371,145.063171,2014,12,1.0,1.0,1,3084,209011198,Apartment,15.08866,0.81669,0.63081,1.08579,0.44736,0.77208,1.06718,,280.0,209011198
1131,"10/150 GRANGE ROAD, FAIRFIELD",-37.770872,145.026753,2014,2,1.0,1.0,1,3078,206021110,Apartment,9.55547,0.60756,1.43289,,1.42931,,,,275.0,206021110
1132,"10/152 PRINCESS STREET, KEW",-37.796624,145.031204,2014,7,2.0,2.0,2,3101,207011522,House,8.18273,1.19188,1.5398,2.57966,,2.45814,,0.78016,450.0,207011153
1133,"10/17-21 BLACKWOOD STREET, NORTH MELBOURNE",-37.801135,144.954911,2014,8,2.0,1.0,2,3051,206041506,Apartment,2.00778,,1.03,0.90826,2.33056,,,,420.0,206041123
1134,"10/18 TONGUE STREET, YARRAVILLE",-37.811168,144.890792,2014,6,1.0,1.0,1,3013,213031352,Apartment,8.21584,1.12318,0.48146,3.36624,1.53379,,1.61606,,280.0,213031352
1135,"10/2 PARK STREET, GEELONG",-38.150897,144.368997,2014,1,2.0,1.0,1,3220,203021039,Apartment,75.11288,1.3555,0.91003,0.59296,1.70151,0.71375,1.54896,,285.0,203021039
1136,"10/2 PARK STREET, GEELONG",-38.150897,144.368997,2014,12,2.0,1.0,1,3220,203021039,Apartment,75.11288,1.3555,0.91003,0.59296,1.70151,0.71375,1.54896,,300.0,203021039
1137,"10/20-24 PALMERSTON STREET, MELTON",-37.688049,144.584038,2014,10,3.0,1.0,1,3337,213041577,House,46.42727,1.04953,1.11875,,,,1.0124,,270.0,213041356
1138,"10/200 BENTONS ROAD, MOUNT MARTHA",-38.24942,145.057645,2014,5,3.0,2.0,2,3934,214021382,House,72.20605,4.572,2.47933,,,,,,375.0,214021382
1139,"10/22 ROSELLA STREET, MURRUMBEENA",-37.894292,145.073145,2014,2,1.0,1.0,1,3163,208021181,Apartment,19.04452,0.68774,1.90669,2.19991,0.44785,,0.79218,,230.0,208021181
1140,"10/222 MASON STREET, NEWPORT",-37.8404482,144.864923,2014,12,3.0,2.0,1,3015,213021344,House,13.17488,0.71935,0.91541,2.31885,2.25073,,2.11047,,450.0,213021344
1141,"10/236 WATTLETREE ROAD, MALVERN",-37.863848,145.037286,2014,10,2.0,1.0,1,3144,208041194,Apartment,12.60499,0.5985499999999999,1.07695,1.52978,0.96158,,1.88825,,350.0,208041194
1142,"10/25 ISABELLA GROVE, HAWTHORN",-37.82138,145.019737,2014,4,1.0,1.0,0,3122,207011519,Apartment,5.93099,0.4813199999999999,0.41947,,0.6373,,,,350.0,207011151
1143,"10/25 LATS AVENUE, CARRUM DOWNS",-38.099583,145.191928,2014,2,1.0,1.0,1,3201,214011370,House,49.20711,0.64063,0.6548999999999999,1.60547,,,,,265.0,214011370
1144,"10/25 LATS AVENUE, CARRUM DOWNS",-38.099583,145.191928,2014,3,1.0,1.0,1,3201,214011370,House,49.20711,0.64063,0.6548999999999999,1.60547,,,,,265.0,214011370
1145,"10/25 LATS AVENUE, CARRUM DOWNS",-38.099583,145.191928,2014,7,1.0,1.0,1,3201,214011370,House,49.20711,0.64063,0.6548999999999999,1.60547,,,,,265.0,214011370
1146,"10/256 SOMERVILLE ROAD, KINGSVILLE",-37.811883,144.876718,2014,5,1.0,1.0,1,3012,213031350,Apartment,9.05082,1.81208,,,2.08263,,,,250.0,213031350
1147,"10/26 MERCER ROAD, ARMADALE",-37.852823,145.027219,2014,9,2.0,1.0,1,3143,206061135,Apartment,9.96241,0.8580099999999999,1.20401,,1.6108399999999998,,,,400.0,206061135
1148,"10/26 TYLER STREET, PRESTON",-37.733119,145.035529,2014,4,2.0,1.0,2,3072,209021525,House,13.34941,0.35273,1.6159,2.69763,,,,,350.0,209021207
1149,"10/26 TYLER STREET, PRESTON",-37.733119,145.035529,2014,5,2.0,1.0,2,3072,209021525,House,13.34941,0.35273,1.6159,2.69763,,,,,350.0,209021207
1150,"10/26 TYLER STREET, PRESTON",-37.733119,145.035529,2014,6,2.0,1.0,2,3072,209021525,House,13.34941,0.35273,1.6159,2.69763,,,,,330.0,209021207
1151,"10/26 TYLER STREET, PRESTON",-37.733119,145.035529,2014,7,2.0,1.0,2,3072,209021525,House,13.34941,0.35273,1.6159,2.69763,,,,,330.0,209021207
1152,"10/29 RALEIGH STREET, ESSENDON",-37.753822,144.922832,2014,10,1.0,1.0,1,3040,206031502,Apartment,8.16485,0.85184,0.33155,0.40109,0.94996,,2.02979,,230.0,206031114
1153,"10/294 NICHOLSON STREET, SEDDON",-37.808695,144.897589,2014,11,1.0,1.0,1,3011,213031350,Apartment,6.95809,1.28084,,,0.35579,,,,270.0,213031350
1154,"10/302 ABBOTSFORD STREET, NORTH MELBOURNE",-37.799398,144.946477,2014,3,2.0,1.0,0,3051,206041506,Apartment,2.71218,,0.89673,0.6637000000000001,1.77449,,,,395.0,206041123
1155,"10/309 HEIDELBERG ROAD, NORTHCOTE",-37.783948,145.012608,2014,10,1.0,1.0,1,3070,206021499,Apartment,6.87604,1.0516500000000002,1.82116,2.76044,1.22238,,3.20379,,300.0,206021111
1156,"10/31 JUMBUNNA ROAD, KORUMBURRA",-38.439032,145.813437,2014,6,3.0,2.0,2,3950,205031089,House,120.93802,0.98698,1.03988,1.00982,1.84015,1.89001,1.31241,,270.0,205031089
1157,"10/31 JUMBUNNA ROAD, KORUMBURRA",-38.439032,145.813437,2014,9,3.0,2.0,2,3950,205031089,House,120.93802,0.98698,1.03988,1.00982,1.84015,1.89001,1.31241,,260.0,205031089
1158,"10/31 JUMBUNNA ROAD, KORUMBURRA",-38.439032,145.813437,2014,10,3.0,2.0,2,3950,205031089,House,120.93802,0.98698,1.03988,1.00982,1.84015,1.89001,1.31241,,260.0,205031089
