year,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent,gdp(USD Millioins),saving_rate(% of GDP),income_per_person,population_density,crime_cases
2016,"1 / 55 VINEY STREET, CLARINDA",-37.93875,145.101891,3169,212041309,212041309,House,3.0,1.0,3,24.81708,1.27257,0.90161,128.11702,90.63188,153.91575,72.61524,9.38545,350.0,1657744,4.16446410362221,50894.21055045872,1956.031746031746,1007
2016,"1 / 59 HOBART ROAD, MURRUMBEENA",-37.889344,145.069521,3163,208021181,208021181,Apartment,1.0,1.0,1,15.78438,1.83678,0.3605899999999999,2.20742,0.32649,153.91575,0.53687,9.38545,250.0,1657744,4.16446410362221,66210.94354838709,3923.6,1653
2016,"1 / 59 RIVERSDALE ROAD, HAWTHORN",-37.828247,145.031372,3122,207011520,207011151,Apartment,2.0,1.0,1,7.47296,0.47817,0.44768,0.7252799999999999,1.38401,153.91575,0.98518,9.38545,400.0,1657744,4.16446410362221,102143.6495239329,4120.0,1363
2016,"1 / 61 MCINTOSH STREET, AIRPORT WEST",-37.72135,144.885373,3042,210011226,210011226,House,3.0,2.0,1,15.0284,1.22909,0.30357,1.62118,90.63188,153.91575,72.61524,1.79394,485.0,1657744,4.16446410362221,58808.64751046999,2135.945945945946,1583
2016,"1 / 707 HUMFFRAY STREET SOUTH, BALLARAT",-37.572998,143.855147,3350,201011483,201011004,House,3.0,1.0,1,115.53447,1.51944,0.8600399999999999,1.47855,90.63188,153.91575,72.61524,9.38545,270.0,1657744,4.16446410362221,46143.21320149189,515.9192825112108,7360
2016,"1 / 81 BELLAIRS AVENUE, YARRAVILLE",-37.8131307,144.8922588,3013,213031352,213031352,Apartment,1.0,1.0,1,7.763619999999999,0.26782,0.93382,3.2630700000000004,0.4051499999999999,153.91575,0.47552,9.38545,285.0,1657744,4.16446410362221,73603.72522373218,2795.714285714286,869
2016,"1 / 9 KINIRY STREET, BOORT",-36.11480209,143.72726348,3537,202031033,202031033,Apartment,1.0,1.0,1,257.54681,0.55318,0.65618,0.56802,0.96737,0.61376,0.6698999999999999,9.38545,130.0,1657744,4.16446410362221,37386.35274888558,1.1460772124715417,13
2016,"1 / 9 LEWIS GROVE, MOUNT WAVERLEY",-37.8910999,145.1115921,3149,212051324,212051324,Apartment,3.0,1.0,2,19.52426,1.14045,0.2333,6.80319,90.63188,6.32937,3.3876500000000003,7.73327,400.0,1657744,4.16446410362221,61544.4805978212,2217.3563218390805,1275
2016,"1 / 9 VAN NESS AVENUE, MORNINGTON",-38.236251,145.03811,3931,214021591,214021380,House,3.0,1.0,2,74.48013,0.43594,3.1331,3.57953,2.30947,153.91575,72.61524,9.38545,360.0,1657744,4.16446410362221,57246.53898305085,1031.496598639456,2335
2016,"1 ANCONA CLOSE, KEILOR LODGE",-37.698411,144.792815,3038,213011340,213011340,House,3.0,2.0,8,23.41886,0.67061,3.04117,1.63947,2.983,153.91575,72.61524,9.38545,390.0,1657744,4.16446410362221,57854.130551096845,997.5675675675676,2157
2016,"1 ARALUEN COURT, PAYNESVILLE",-37.9162665,147.7054089,3880,205021086,205021086,House,3.0,3.0,2,293.13122,1.48615,1.79814,128.11702,90.63188,153.91575,72.61524,9.38545,350.0,1657744,4.16446410362221,43639.95605095541,15.252452739889929,186
2016,"1 ARCOTS COURT, WATERWAYS",-38.015943,145.1293065,3195,208031183,208031183,House,3.0,2.0,2,42.44836,2.47841,2.41739,128.11702,90.63188,153.91575,72.61524,9.38545,460.0,1657744,4.16446410362221,61470.21935605347,1778.6792452830189,2410
2016,"1 ARMADALE DRIVE, NARRE WARREN",-38.035506,145.308599,3805,212021456,212021456,House,3.0,1.0,2,43.96049,0.25261,1.11437,4.682060000000001,1.64403,153.91575,72.61524,2.69024,340.0,1657744,4.16446410362221,48381.740811586285,1563.8709677419354,4667
2016,"1 AROONA AVENUE, MITCHAM",-37.822558,145.197803,3132,211041270,211041270,House,3.0,1.0,1,28.72967,0.41149,1.51626,2.29984,1.5396,153.91575,72.61524,9.38545,320.0,1657744,4.16446410362221,60799.8809060162,2554.3939393939395,1593
2016,"1 ASH COURT, RED CLIFFS",-34.307324,142.193099,3496,215021399,215021399,House,3.0,1.0,1,527.6461899999999,0.19029,1.31633,1.61998,0.8301499999999999,0.7089099999999999,1.25674,9.38545,185.0,1657744,4.16446410362221,42841.8432647165,24.10620186461289,403
2016,"1 AUGUSTA CRESCENT, FRANKSTON",-38.119878,145.1881194,3199,214011376,214011376,House,3.0,2.0,1,50.96986,57.86126,1.4878399999999998,128.11702,90.63188,153.91575,72.61524,9.38545,420.0,1657744,4.16446410362221,60864.86433656958,690.10101010101,8573
2016,"1 AVIARY COURT, STRATHDALE",-36.772684,144.312206,3550,202011020,202011020,Apartment,2.0,1.0,1,154.11747,3.3208800000000003,1.0635899999999998,1.44576,90.63188,153.91575,72.61524,9.38545,215.0,1657744,4.16446410362221,54514.8086979372,804.0935672514619,5104
2016,"1 AVIARY COURT, STRATHDALE",-36.772684,144.312206,3550,202011020,202011020,House,2.0,1.0,1,154.11747,3.3208800000000003,1.0635899999999998,1.44576,90.63188,153.91575,72.61524,9.38545,215.0,1657744,4.16446410362221,54514.8086979372,804.0935672514619,5104
2016,"1 BAILDOR COURT, CRANBOURNE",-38.121676,145.257406,3977,212031300,212031300,House,4.0,2.0,2,52.33548,2.02944,2.85364,4.27619,4.63341,153.91575,3.57636,3.67393,380.0,1657744,4.16446410362221,47212.44065211173,1606.7692307692307,7129
2016,"1 BARTON PLACE, EASTWOOD",-37.814218,147.629283,3875,205021081,205021081,House,3.0,2.0,2,282.88763,0.3780199999999999,0.27001,3.40847,3.75368,4.121689999999999,4.09051,9.38545,330.0,1657744,4.16446410362221,47798.50556064372,96.12258064516128,2377
2016,"1 BASS HORIZON PROMENADE, CORONET BAY",-38.4384754,145.4448245,3984,205031093,205031093,House,3.0,1.0,1,112.16307,1.30872,3.81189,28.53967,11.35547,30.71116,8.27369,9.38545,275.0,1657744,4.16446410362221,44740.11286741853,30.97832052689353,359
2016,"1 BAY LAUREL COURT, LYNBROOK",-38.047191,145.262469,3975,212031306,212031306,House,4.0,2.0,2,44.11307,1.74009,1.972,128.11702,4.57607,153.91575,72.61524,9.38545,410.0,1657744,4.16446410362221,54455.70429654591,2171.2162162162163,885
2016,"1 BECKWITH STREET, COBURG",-37.738086,144.965278,3058,206011497,206011108,House,3.0,1.0,3,9.42921,0.59593,0.58212,0.39799,90.63188,153.91575,72.61524,9.38545,470.0,1657744,4.16446410362221,59523.28526788621,3590.810810810811,3795
2016,"1 BEDFORD COURT, HOPPERS CROSSING",-37.883279,144.697716,3029,213051362,213051362,House,3.0,1.0,1,28.72801,1.34704,1.00803,2.0026,90.63188,153.91575,72.61524,9.38545,310.0,1657744,4.16446410362221,49583.693379790944,2888.5714285714284,6183
2016,"1 BEEK STREET, KATAMATITE",-36.076429,145.688039,3649,216021412,216021412,House,3.0,1.0,1,230.06827,0.03947,0.39674,128.11702,1.75903,153.91575,0.46176,9.38545,210.0,1657744,4.16446410362221,41954.8,1.750066720042701,28
2016,"1 BEMM COURT, CROYDON HILLS",-37.776896,145.272904,3136,211031265,211031265,House,4.0,2.0,2,33.90935,0.82997,0.05422,0.97386,90.63188,153.91575,72.61524,9.38545,500.0,1657744,4.16446410362221,62294.6727320216,1973.8947368421047,2567
2016,"1 BEREA COURT, RINGWOOD",-37.800525,145.235433,3134,211031266,211031266,House,5.0,2.0,2,28.74455,0.55851,1.04809,0.66811,2.38633,153.91575,2.2032,1.80011,530.0,1657744,4.16446410362221,53643.88375893769,1811.2121212121208,3537
2016,"1 BEVERLEY GROVE, MOUNT WAVERLEY",-37.876044,145.121178,3149,212051324,212051324,House,4.0,2.0,2,20.085330000000003,1.5278699999999998,0.89301,3.44229,90.63188,4.44754,1.1256700000000002,7.4186,795.0,1657744,4.16446410362221,61544.4805978212,2217.3563218390805,1275
2016,"1 BOISDALE STREET, SURREY HILLS",-37.83467,145.099151,3127,207031167,207031167,House,3.0,2.0,2,13.33754,57.86126,1.1793,128.11702,2.30981,153.91575,72.61524,9.38545,580.0,1657744,4.16446410362221,84283.60428305401,3168.4848484848485,614
2016,"1 BONITO STREET, MOUNT ELIZA",-38.198719,145.081413,3930,214021381,214021381,House,3.0,2.0,1,62.8049,0.58238,1.2814,1.73349,6.28887,153.91575,72.61524,9.38545,430.0,1657744,4.16446410362221,80314.49197002141,805.8620689655172,609
2016,"1 BOOTIE COURT, ENDEAVOUR HILLS",-37.981782,145.246956,3802,212021454,212021454,House,4.0,1.0,2,34.965900000000005,0.33706,0.47055,2.38472,90.63188,153.91575,72.61524,2.05287,360.0,1657744,4.16446410362221,50725.62215280489,2528.571428571429,1645
2016,"1 BORONIA GROVE, WENDOUREE WEST",-37.5259007,143.8213993,3355,201011008,201011008,House,3.0,1.0,1,120.44797,1.0962,0.54752,0.54596,90.63188,153.91575,72.61524,1.26222,180.0,1657744,4.16446410362221,47309.589402055884,219.3195266272189,1914
2016,"1 BOYD COURT, SUNBURY",-37.574229,144.712619,3429,210041541,210041241,House,3.0,1.0,1,40.40413,3.09644,0.91065,2.15858,90.63188,153.91575,72.61524,9.38545,280.0,1657744,4.16446410362221,57265.519808787896,306.5079365079365,3311
2016,"1 BRACKNELL COURT, LARA",-38.015172,144.406619,3212,203021043,203021043,House,2.0,1.0,1,60.263,1.57243,0.49809,1.7832,3.91393,153.91575,2.87759,9.38545,290.0,1657744,4.16446410362221,57985.04234160345,31.57832144070676,776
2016,"1 BRIXTON STREET, BONBEACH",-38.065533,145.121075,3196,208031186,208031186,House,2.0,1.0,1,49.77763,1.25941,0.61354,0.6119,0.1387,153.91575,2.06564,9.38545,390.0,1657744,4.16446410362221,59614.69519832986,2746.851851851852,1576
2016,"1 BROWN STREET, TRAFALGAR",-38.208322,146.158393,3824,205011078,205011078,House,3.0,1.0,1,125.42793,1.23792,0.8316699999999999,1.81251,0.97172,153.91575,0.79269,9.38545,250.0,1657744,4.16446410362221,53125.4014648661,15.609172482552342,344
2016,"1 BULLER PARADE, LALOR",-37.666262,145.002046,3075,209041530,209041219,House,3.0,1.0,2,19.31742,57.86126,0.09881,1.36521,2.13787,153.91575,72.61524,9.38545,350.0,1657744,4.16446410362221,45108.81185669042,1532.7586206896551,1559
2016,"1 CANOPY WAY, CRAIGIEBURN",-37.571919,144.921007,3064,210051442,210051442,House,4.0,2.0,2,34.34213,0.8993300000000001,1.79355,128.11702,90.63188,153.91575,72.61524,9.38545,450.0,1657744,4.16446410362221,52999.28841157111,904.776119402985,5783
2016,"1 CAROLINE COURT, NERRINA",-37.543179,143.89439,3350,201011482,201011003,House,3.0,1.0,1,114.68467,2.07535,0.10928,1.63909,4.549060000000001,153.91575,72.61524,9.38545,255.0,1657744,4.16446410362221,54660.32766059444,194.5006839945281,7360
2016,"1 CEDARWOOD COURT, MILL PARK",-37.657442,145.069325,3082,209041220,209041220,House,3.0,1.0,1,24.12837,57.86126,3.12668,2.21833,90.63188,153.91575,72.61524,9.38545,350.0,1657744,4.16446410362221,53221.91027131783,2310.123456790124,2039
2016,"1 CHANRO COURT, BONNIE DOON",-37.027402,145.880398,3720,204011057,204011057,House,4.0,2.0,1,187.16991,14.59981,3.01408,20.93721,3.48024,20.33469,19.65544,9.38545,330.0,1657744,4.16446410362221,44327.98105682952,2.2747524122304537,33
2016,"1 CHATSWORTH QUADRANT, TEMPLESTOWE LOWER",-37.763359,145.103782,3107,207021160,207021160,House,3.0,1.0,1,15.5783,0.7767000000000001,0.78626,1.50996,90.63188,153.91575,72.61524,9.38545,355.0,1657744,4.16446410362221,61035.183173319856,2424.5762711864404,464
2016,"1 CHRISTOPHER CRESCENT, TULLAMARINE",-37.700598,144.87702,3043,210051250,210051250,House,3.0,1.0,1,19.66456,0.2703399999999999,0.39055,128.11702,90.63188,153.91575,72.61524,9.38545,355.0,1657744,4.16446410362221,52443.21174477696,1717.4358974358977,1906
2016,"1 CLAYTON COURT, BIG HILL",-38.4302462,144.0956888,3555,203031049,203031049,House,3.0,1.0,2,125.32476,4.95856,13.59628,128.11702,90.63188,21.12245,12.95324,9.38545,265.0,1657744,4.16446410362221,51307.78863565408,11.743303571428571,1585
2016,"1 CLIFTON STREET, CLIFTON HILL",-37.787337,145.00483,3068,206071145,206071145,Apartment,2.0,1.0,0,6.13638,0.24595,1.81315,3.77209,1.16823,2.23287,72.61524,9.38545,600.0,1657744,4.16446410362221,85216.97260034904,1847.307692307692,1727
2016,"1 COLLINS ROAD, STANLEY",-36.407146,146.757034,3747,204031068,204031068,House,4.0,1.0,2,283.82434,11.39044,0.49369,11.75151,9.45708,11.02432,9.82884,9.38545,320.0,1657744,4.16446410362221,49678.78694158076,12.47508753029895,156
2016,"1 COLONIAL CLOSE, WHEELERS HILL",-37.904559,145.190823,3150,212051327,212051327,House,3.0,2.0,2,26.61916,1.10157,0.34642,2.23624,90.63188,153.91575,72.61524,3.22754,460.0,1657744,4.16446410362221,64260.70554461942,2007.692307692308,2428
2016,"1 COMMERCIAL ROAD, MOUNT EVELYN",-37.781386,145.365487,3796,211051283,211051283,House,3.0,1.0,2,43.33064,1.33598,0.59286,2.9895,90.63188,153.91575,1.6191300000000002,9.38545,350.0,1657744,4.16446410362221,54261.74300389656,593.0,370
2016,"1 CONVENTION AVENUE, BELGRAVE HEIGHTS",-37.92571,145.349994,3160,211051274,211051274,House,4.0,1.0,0,49.13863,1.8014,1.50942,3.66159,3.34208,153.91575,3.51122,9.38545,380.0,1657744,4.16446410362221,60101.24752641288,187.6660682226212,515
2016,"1 CRANES TERRACE, EASTWOOD",-37.8144827,147.6437308,3875,205021081,205021081,House,4.0,2.0,2,284.45741,1.73751,1.78821,3.67527,3.85996,5.691470000000001,2.80952,9.38545,390.0,1657744,4.16446410362221,47798.50556064372,96.12258064516128,2377
2016,"1 DALPURA CIRCUIT, FRANKSTON",-38.138349,145.162755,3199,214011372,214011372,House,3.0,2.0,2,53.96774,0.73411,0.61282,1.39149,90.63188,153.91575,72.61524,2.49128,380.0,1657744,4.16446410362221,46155.77134925042,1510.530303030303,8573
2016,"1 DAY STREET, TONGALA",-36.253645,144.9547219,3621,216011407,216011407,House,3.0,1.0,0,211.16094,7.96097,0.18198,14.22174,0.52697,14.65455,0.78271,9.38545,195.0,1657744,4.16446410362221,42824.36046705588,14.933008526187576,105
2016,"1 DELEPAN DRIVE, TYABB",-38.257096,145.189026,3913,214021385,214021385,House,3.0,1.0,2,67.82771000000001,0.2620699999999999,0.92525,2.4657,1.05948,153.91575,72.61524,9.38545,330.0,1657744,4.16446410362221,55029.70045330916,160.8006814310051,235
2016,"1 DONOVAN STREET, PRESTON",-37.744377,145.000616,3072,209021428,209021428,Apartment,2.0,1.0,1,9.48499,2.76789,0.35861,0.51618,0.38295,0.89149,1.12926,3.62478,380.0,1657744,4.16446410362221,53737.46219023324,2752.207792207792,6602
2016,"1 EAGLE COURT, INVERMAY PARK",-37.530758,143.858667,3350,201011482,201011003,House,2.0,2.0,1,119.74106,0.50775,1.459,4.36257,3.67882,153.91575,72.61524,9.38545,285.0,1657744,4.16446410362221,54660.32766059444,194.5006839945281,7360
2016,"1 FERNHURST AVENUE, DERRIMUT",-37.7910434,144.7590085,3030,213011570,213011330,House,3.0,2.0,1,24.633470000000003,0.32564,0.4815299999999999,128.11702,90.63188,153.91575,72.61524,9.38545,350.0,1657744,4.16446410362221,50357.759525825575,653.0827067669172,6671
2016,"1 FERNY GROVE, KENNETT RIVER",-38.66146,143.858151,3233,217031476,217031476,House,2.0,1.0,1,164.77903,7.16982,47.19547,28.04109,51.6587,24.15029,24.40663,9.38545,280.0,1657744,4.16446410362221,42425.576401446655,2.361378577594793,154
2016,"1 FIFTH AVENUE, WHITE HILLS",-36.7325609,144.3024479,3550,202011025,202011025,House,4.0,2.0,1,155.10422,2.26285,0.82768,1.48116,1.75244,153.91575,72.61524,9.38545,320.0,1657744,4.16446410362221,50746.4453313253,175.7227138643068,5104
2016,"1 FISHERMANS DRIVE, BLIND BIGHT",-38.211452,145.340042,3980,212031308,212031308,House,3.0,2.0,2,70.25862,3.75707,5.64105,128.11702,14.75421,153.91575,72.61524,9.38545,295.0,1657744,4.16446410362221,54312.45824223874,81.57360406091371,211
2016,"1 FLORIDA COURT, BURNSIDE HEIGHTS",-37.735711,144.750294,3023,213041462,213041462,House,3.0,2.0,3,31.12178,57.86126,0.4153199999999999,128.11702,90.63188,153.91575,72.61524,9.38545,385.0,1657744,4.16446410362221,55035.15058670144,3215.5,4602
2016,"1 FRUIT LANE, WANTIRNA SOUTH",-37.8699492,145.237095,3152,211011260,211011260,House,3.0,2.0,1,33.787589999999994,0.75113,0.5965900000000001,1.3679100000000002,90.63188,153.91575,72.61524,0.6698,483.3333333333333,1657744,4.16446410362221,56448.4304800516,1386.5671641791043,2409
2016,"1 GENINE AVENUE, HEATHERTON",-37.953095,145.084265,3202,208031191,208031191,House,3.0,2.0,2,24.85925,0.28696,1.93935,2.63752,6.04671,0.57548,5.54773,9.38545,400.0,1657744,4.16446410362221,61235.649156813335,790.8547008547009,214
2016,"1 GIBSON STREET, RUPANYUP",-36.6281519,142.6326297,3388,215011394,215011394,House,3.0,1.0,1,292.02659,25.55688,0.8705,15.17802,0.0477299999999999,0.77762,0.88686,9.38545,160.0,1657744,4.16446410362221,38593.70286885246,0.9374474760490784,63
2016,"1 GILBERT STREET, WENDOUREE",-37.52273,143.828341,3355,201011008,201011008,House,3.0,1.0,1,119.94037,0.6764,0.65201,0.5348099999999999,90.63188,153.91575,72.61524,1.66654,235.0,1657744,4.16446410362221,47309.589402055884,219.3195266272189,1914
2016,"1 GLADMAN COURT, KOROIT",-38.2895897,142.3664208,3282,217041478,217041478,House,3.0,1.0,2,273.80253000000005,0.99163,0.62161,26.61841,7.82757,1.20263,0.5531200000000001,9.38545,360.0,1657744,4.16446410362221,50306.901463762944,4.712434978898813,75
2016,"1 GLASGOW STREET, STANHOPE",-36.446655,144.986941,3623,216011410,216011410,House,3.0,1.0,2,187.70372,0.5649299999999999,0.28689,36.36574,0.92987,16.77429,0.28413,9.38545,220.0,1657744,4.16446410362221,39370.40893637688,2.494644715098844,43
2016,"1 GLENDALE AVE, EPPING",-37.642897,145.048649,3076,209041431,209041431,House,3.0,1.0,0,22.828560000000003,2.09095,0.43312,1.83801,90.63188,153.91575,72.61524,9.38545,305.0,1657744,4.16446410362221,49192.91168299459,1761.2820512820513,3189
