year,address,latitude,longitude,postcode,sa2_2021,sa2_2016,residence_type,nbed,nbath,ncar,min_distance_to_cbd,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent,gdp(USD Millioins),saving_rate(% of GDP),income_per_person,population_density,crime_cases
2018,"1/74 BRADMAN BOULEVARD, TRARALGON",-38.183257,146.527208,3844,205041494,205041097,House,3.0,2.0,2,164.99344,55.90651,0.8816900000000001,0.83727,114.00184,3.96366,60.92557,9.12128,395.0,1842946,5.2381324284719,64109.08351893096,393.680387409201,4586
2018,"1/74 MARLEY STREET, SALE",-38.1052539,147.0707322,3850,205051103,205051103,Apartment,2.0,1.0,1,214.43602,0.65901,0.42721,0.75975,1.63458,145.3025,1.63023,9.12128,186.66666666666663,1842946,5.2381324284719,59497.72602910086,328.3771929824561,1931
2018,"1/74 MAXWELD STREET, ARDEER",-37.779803,144.799943,3022,213011328,213011328,House,2.0,1.0,1,23.29867,0.7818999999999999,0.2781,119.50377,4.15212,3.06248,60.92557,9.12128,362.5,1842946,5.2381324284719,48816.09306180441,1787.826086956522,300
2018,"1/74 WILLIAMS STREET, FRANKSTON",-38.1527028,145.1242718,3199,214011371,214011371,House,3.0,3.0,2,55.25384,0.28732,0.5458,1.43542,1.41945,0.60685,2.17367,1.66955,530.0,1842946,5.2381324284719,53259.20031201248,2066.637931034483,7964
2018,"1/759 NORTH ROAD, MURRUMBEENA",-37.906234,145.060464,3163,208021181,208021181,House,3.0,2.0,1,17.6513,0.33436,0.73745,0.42904,2.18185,145.3025,2.01698,9.12128,550.0,1842946,5.2381324284719,69958.38575619296,3956.4,1525
2018,"1/76A CAMPBELL RD, HAWTHORN EAST",-37.833768,145.05395,3123,207011152,207011152,Apartment,1.0,1.0,1,10.0043,0.68403,1.32504,1.47883,2.01025,145.3025,60.92557,9.12128,385.0,1842946,5.2381324284719,94262.58771115648,4386.842105263158,523
2018,"1/78 AUBURN ROAD, HAWTHORN",-37.821202,145.045044,3122,207011519,207011151,House,2.0,1.0,2,8.1283,0.23369,2.669,119.50377,2.26429,145.3025,60.92557,9.12128,545.0,1842946,5.2381324284719,99464.66488122962,4511.6,1327
2018,"1/781 WHITEHORSE ROAD, MONT ALBERT",-37.816097,145.109764,3127,207031167,207031167,Apartment,2.0,1.0,1,19.29341,2.32572,0.95842,119.50377,0.0126,145.3025,60.92557,9.12128,440.0,1842946,5.2381324284719,87698.83835135926,3229.3939393939395,577
2018,"1/784 PASCOE VALE ROAD, GLENROY",-37.707303,144.916728,3046,210031536,210031438,House,2.0,2.0,1,13.18743,0.8607400000000001,1.07707,1.06301,0.5085,145.3025,0.57085,9.12128,385.0,1842946,5.2381324284719,51597.51031375958,3406.153846153846,2632
2018,"1/79 MAY AVENUE, ALTONA MEADOWS",-37.879814,144.770786,3028,213021342,213021342,House,3.0,2.0,2,24.6686,1.18091,2.14566,119.50377,114.00184,145.3025,60.92557,9.12128,350.0,1842946,5.2381324284719,57685.86062621225,1913.047619047619,1688
2018,"1/79 STANHOPE STREET, MALVERN",-37.858603,145.034953,3144,208041194,208041194,Apartment,2.0,1.0,2,11.34477,0.24666,0.3384,0.44895,1.5774,145.3025,0.80741,9.12128,775.0,1842946,5.2381324284719,114117.63604756276,3446.1290322580644,654
2018,"1/7A VERDON STREET, BALLARAT",-37.5829904,143.8374715,3350,201011484,201011004,Apartment,2.0,1.0,1,117.69049,1.55933,0.53996,1.90126,114.00184,145.3025,60.92557,9.12128,250.0,1842946,5.2381324284719,49041.0364405401,1251.9811320754718,7266
2018,"1/8 ALBERTA STREET, WEST FOOTSCRAY",-37.796952,144.864205,3012,213031351,213031351,Apartment,2.0,1.0,1,10.26451,1.28142,0.83014,119.50377,0.53569,145.3025,2.58828,9.12128,450.0,1842946,5.2381324284719,59885.209127038506,2041.8333333333333,2093
2018,"1/8 BEATTY STREET, IVANHOE",-37.759475,145.043719,3079,209011200,209011200,House,3.0,2.0,2,12.242540000000002,0.6765,0.8423200000000001,119.50377,1.89513,1.49283,60.92557,9.12128,600.0,1842946,5.2381324284719,88704.62107595715,2526.8,1047
2018,"1/8 CHARLES STREET, PAKENHAM",-38.081712,145.484234,3810,212011552,212011292,House,3.0,1.0,1,61.643550000000005,55.90651,2.0526500000000003,2.34997,6.16033,145.3025,60.92557,9.12128,320.0,1842946,5.2381324284719,53761.15733184965,1180.493273542601,3363
2018,"1/8 COMMERCIAL ROAD, MENTONE",-37.985667,145.06577,3194,208031190,208031190,Apartment,2.0,1.0,1,25.86864,0.84096,1.11226,0.18137,0.99278,145.3025,0.63825,1.8866,450.0,1842946,5.2381324284719,68078.91107461286,3067.111111111112,899
2018,"1/8 EDITH STREET, MORDIALLOC",-38.001091,145.090618,3195,208031193,208031193,Apartment,1.0,1.0,1,34.37095,0.35485,0.7036100000000001,1.60895,1.02641,1.30119,0.62589,1.26746,335.0,1842946,5.2381324284719,73482.26667192802,2667.625,2002
2018,"1/8 ELDON COURT, HAMPTON EAST",-37.940897,145.036697,3188,208011172,208011172,Apartment,2.0,1.0,1,19.58797,0.7780199999999999,1.2728499999999998,4.2399700000000005,5.285069999999999,5.11471,60.92557,9.12128,465.0,1842946,5.2381324284719,100880.34909155054,3298.9473684210525,1255
2018,"1/8 FAIRBANK ROAD, BENTLEIGH",-37.932422,145.03958,3204,208021174,208021174,House,3.0,2.0,1,19.74447,55.90651,1.13211,0.7927799999999999,1.24857,145.3025,2.19851,9.12128,550.0,1842946,5.2381324284719,74072.74292209135,3964.677419354839,1630
2018,"1/8 GRAEME STREET, VERMONT",-37.838838,145.205713,3133,211041272,211041272,House,4.0,2.0,2,29.56079,0.63601,0.48661,1.22174,114.00184,145.3025,60.92557,9.12128,490.0,1842946,5.2381324284719,60317.079644638405,2421.0869565217395,855
2018,"1/8 HASLEM STREET, KYABRAM",-36.31552,145.051953,3620,216011407,216011407,Apartment,2.0,1.0,1,201.46094,1.46293,2.19765,0.48186,1.01173,1.29279,0.2484799999999999,9.12128,165.0,1842946,5.2381324284719,46979.777999335325,14.947895520368116,736
2018,"1/8 HEATH STREET, HALLS GAP",-37.1407662,142.5201459,3381,215011392,215011392,Apartment,1.0,1.0,0,253.02975,3.3955100000000003,0.60129,28.04445,27.095740000000003,28.12825,28.32316,9.12128,165.0,1842946,5.2381324284719,48417.76625659051,3.01523656776263,55
2018,"1/8 MARSHALL AVENUE, CLAYTON",-37.907741,145.127956,3168,212051567,212051320,House,4.0,2.0,1,21.60225,2.08152,1.02228,2.3127600000000004,114.00184,145.3025,60.92557,9.12128,560.0,1842946,5.2381324284719,44622.12049821377,2274.4230769230767,2087
2018,"1/8 MOUNT VIEW AVENUE, HALLAM",-37.999155,145.269924,3803,212021297,212021297,Apartment,2.0,1.0,1,38.77589,1.0243,1.44653,0.98983,2.77389,145.3025,60.92557,9.12128,320.0,1842946,5.2381324284719,48717.96091549296,1443.20987654321,1005
2018,"1/8 NILMAR AVENUE, WODONGA",-36.125017,146.88669,3690,204031492,204031074,House,3.0,2.0,3,312.44034000000005,0.3351,0.88955,0.59885,1.32576,1.49908,0.7666499999999999,9.12128,352.5,1842946,5.2381324284719,54529.44146057409,512.5742574257425,3072
2018,"1/8 NORMA STREET, SUNSHINE",-37.791344,144.844134,3020,213011336,213011336,House,2.0,1.0,1,12.68356,0.37047,1.10963,1.76794,1.17344,145.3025,2.68234,9.12128,340.0,1842946,5.2381324284719,48530.34945758492,2194.255319148936,5546
2018,"1/8 RIDLEY STREET, ALBION",-37.783796,144.826224,3020,213011328,213011328,House,3.0,1.0,3,14.37763,0.34584,0.62487,119.50377,1.37169,0.28205,60.92557,9.12128,330.0,1842946,5.2381324284719,48816.09306180441,1787.826086956522,5546
2018,"1/8 THE FAIRWAY, NORTH GEELONG",-38.128941,144.344424,3215,203021047,203021047,House,3.0,1.0,1,76.15102,0.23382,2.51827,2.88868,1.93584,145.3025,60.92557,9.12128,280.0,1842946,5.2381324284719,56636.190750736016,706.4383561643837,1898
2018,"1/8 VICTORIA ROAD, BEECHWORTH",-36.3531193,146.6938983,3747,204031068,204031068,Apartment,2.0,1.0,1,275.39471999999995,0.75863,0.30684,1.27028,1.47158,0.54308,0.7889299999999999,9.12128,290.0,1842946,5.2381324284719,50023.38387573965,12.919472124966337,141
2018,"1/8-10 ALVENA STREET, MENTONE",-37.975499,145.061756,3194,208031190,208031190,House,3.0,2.0,2,24.42444,1.6258800000000002,1.46704,1.53489,1.25147,145.3025,1.42318,1.86712,650.0,1842946,5.2381324284719,68078.91107461286,3067.111111111112,899
2018,"1/8-20 GLASS STREET, RICHMOND",-37.824095,145.004909,3121,206071517,206071144,Apartment,2.0,1.0,1,5.154439999999999,0.52083,1.13328,1.56115,0.97038,145.3025,60.92557,9.12128,695.0,1842946,5.2381324284719,85192.62959316117,4406.046511627907,4886
2018,"1/80 HOWLETTS ROAD, KALIMNA",-37.878782,147.964057,3909,205021084,205021084,House,3.0,2.0,1,314.70194,1.15059,2.36271,4.734649999999999,114.00184,145.3025,3.73314,9.12128,290.0,1842946,5.2381324284719,44328.54727685325,48.66355140186916,837
2018,"1/81 ENDEAVOUR DRIVE, CRANBOURNE NORTH",-38.077653,145.26337,3977,212031560,212031302,House,2.0,1.0,1,48.77683,0.73187,0.59717,1.5026199999999998,114.00184,145.3025,60.92557,9.12128,330.0,1842946,5.2381324284719,53835.44561231972,2592.083333333333,6415
2018,"1/81 FIELD STREET, CLIFTON HILL",-37.7921964,145.0022619,3068,206071145,206071145,Apartment,2.0,1.0,1,5.8659,0.15043,1.26876,4.31723,0.94347,2.77802,60.92557,9.12128,530.0,1842946,5.2381324284719,94560.06138356608,1877.1153846153843,1613
2018,"1/81 ST GEORGES ROAD, ELSTERNWICK",-37.878026,145.003965,3185,208021179,208021179,Apartment,2.0,1.0,1,10.40409,55.90651,0.91094,0.8090700000000001,1.59589,145.3025,0.92078,9.12128,480.0,1842946,5.2381324284719,90345.8980080686,4278.620689655172,779
2018,"1/82 TORBAY STREET, MACLEOD",-37.719884,145.079372,3085,209011203,209011203,Apartment,2.0,1.0,1,18.84698,0.45219,0.25927,0.87948,1.60968,145.3025,60.92557,9.12128,380.0,1842946,5.2381324284719,64717.52122148505,1882.843137254902,573
2018,"1/83 KIONGA STREET, CLAYTON",-37.929193,145.129986,3168,212051568,212051320,House,5.0,2.0,1,26.02311,1.51553,0.94462,1.83054,1.10671,1.87354,1.64833,9.12128,550.0,1842946,5.2381324284719,44622.12049821377,3227.3809523809523,2087
2018,"1/834 POINT NEPEAN ROAD, ROSEBUD",-38.353102,144.912413,3939,214021384,214021384,House,2.0,1.0,0,89.29264,1.65373,0.74976,2.85291,114.00184,2.95163,3.51954,9.12128,270.0,1842946,5.2381324284719,47756.1264450867,937.8991596638656,1674
2018,"1/84 HAWKER STREET, AIRPORT WEST",-37.721747,144.883332,3042,210011226,210011226,House,3.0,1.0,1,15.08729,0.94066,0.24663,1.33275,114.00184,145.3025,60.92557,2.08074,420.0,1842946,5.2381324284719,63576.2565208019,2205.945945945946,1570
2018,"1/84 THE ESPLANADE, TORQUAY",-38.324567,144.328144,3228,203031053,203031053,House,3.0,1.0,1,102.6258,0.37332,0.9535,1.57068,114.00184,145.3025,1.39279,9.12128,500.0,1842946,5.2381324284719,68033.78910231282,166.049089469517,576
2018,"1/85 PLUME STREET, NORLANE",-38.086507,144.359822,3214,203021488,203021038,Apartment,2.0,1.0,1,67.00427,0.40766,0.4905799999999999,1.93361,2.37875,145.3025,1.95163,9.12128,250.0,1842946,5.2381324284719,47322.91852502195,1387.076923076923,5114
2018,"1/858 HAMPTON STREET, BRIGHTON",-37.911092,145.007676,3186,208011170,208011170,House,3.0,1.0,2,15.29176,0.19761,1.38073,1.98172,114.00184,145.3025,60.92557,9.12128,600.0,1842946,5.2381324284719,100389.9847246546,3018.3928571428573,1135
2018,"1/86 QUINN GROVE, KEILOR EAST",-37.738173,144.87016,3033,210011534,210011229,Apartment,2.0,1.0,1,16.44453,1.49817,0.54991,0.17391,114.00184,145.3025,60.92557,9.12128,400.0,1842946,5.2381324284719,62901.77467361158,2790.0,742
2018,"1/860 HIGH STREET, ARMADALE",-37.855205,145.016368,3143,206061135,206061135,Apartment,1.0,1.0,1,9.21235,0.93415,1.07467,119.50377,0.34998,145.3025,60.92557,9.12128,300.0,1842946,5.2381324284719,107487.75197195442,4499.545454545454,598
2018,"1/88 BALLARAT ROAD, HAMLYN HEIGHTS",-38.121157,144.334133,3215,203021040,203021040,Apartment,1.0,1.0,1,74.2866,0.92879,0.92794,0.96788,114.00184,145.3025,60.92557,9.12128,230.0,1842946,5.2381324284719,63101.85571274923,640.34375,1898
2018,"1/88 WARRIGAL ROAD, SURREY HILLS",-37.834213,145.098299,3127,207011155,207011155,Apartment,2.0,1.0,1,13.35171,0.84587,1.90401,1.58482,1.34634,145.3025,60.92557,9.12128,375.0,1842946,5.2381324284719,115344.15227006048,3005.0877192982457,577
2018,"1/89 NORTH ROAD, WARRAGUL",-38.161902,145.948449,3820,205011079,205011079,House,2.0,1.0,1,107.30604,1.62324,2.0437,2.79578,1.98045,3.0209200000000003,1.6303800000000002,9.12128,290.0,1842946,5.2381324284719,56425.22156661536,58.14310051107326,1588
2018,"1/9 CALLANDER ROAD, PASCOE VALE",-37.718949,144.931393,3044,210031538,210031239,Apartment,2.0,1.0,1,12.46677,0.52683,0.73178,0.6599299999999999,114.00184,145.3025,60.92557,9.12128,371.6666666666667,1842946,5.2381324284719,64174.16878739941,3880.217391304348,1443
2018,"1/9 CAMP STREET, DONALD",-36.370068,142.974725,3480,215031400,215031400,Apartment,2.0,1.0,1,278.32344,2.02449,1.11669,0.37813,1.43586,0.74275,1.31488,9.12128,180.0,1842946,5.2381324284719,50300.24551764025,0.7698885818037602,65
2018,"1/9 EMBANKMENT GROVE, CHELSEA",-38.048527,145.116321,3196,208031186,208031186,Apartment,2.0,1.0,1,47.59704,2.06339,1.14586,2.85016,0.7121799999999999,145.3025,0.46511,9.12128,360.0,1842946,5.2381324284719,65349.05725900116,2814.259259259259,1347
2018,"1/9 FERNLEA AVENUE, ROWVILLE",-37.909894,145.265475,3178,211011257,211011257,House,3.0,2.0,2,37.63469,1.68123,0.8844500000000001,119.50377,114.00184,145.3025,60.92557,9.12128,395.0,1842946,5.2381324284719,62101.50593589236,1966.904761904762,1778
2018,"1/9 GLOUCESTER COURT, SYDENHAM",-37.692139,144.76364,3037,213011339,213011339,House,3.0,2.0,0,25.97659,0.90724,1.1034000000000002,1.26854,1.73358,145.3025,60.92557,9.12128,315.0,1842946,5.2381324284719,53948.51861585633,3249.230769230769,1883
2018,"1/9 HEAD STREET, BALWYN",-37.801695,145.063738,3103,207011147,207011147,House,2.0,1.0,2,12.75607,0.97632,0.856,2.39669,114.00184,145.3025,2.6965100000000004,9.12128,490.0,1842946,5.2381324284719,86736.0966139124,3048.571428571429,574
2018,"1/9 MIDDLESEX ROAD, SURREY HILLS",-37.826393,145.090092,3127,207011155,207011155,Apartment,2.0,1.0,1,12.11738,0.472,1.1448699999999998,1.46807,0.33506,145.3025,60.92557,9.12128,460.0,1842946,5.2381324284719,115344.15227006048,3005.0877192982457,577
2018,"1/9 NORFOLK ROAD, SURREY HILLS",-37.827341,145.095549,3127,207011155,207011155,House,3.0,2.0,2,12.61111,1.05156,1.11317,2.22433,0.62482,145.3025,60.92557,9.12128,825.0,1842946,5.2381324284719,115344.15227006048,3005.0877192982457,577
2018,"1/9 RHODEN GROVE, EUMEMMERRING",-37.999514,145.245055,3177,212021295,212021295,Apartment,1.0,1.0,1,38.11827,0.12687,0.8356399999999999,2.18332,114.00184,145.3025,2.08951,9.12128,270.0,1842946,5.2381324284719,42826.74829545455,2356.153846153846,1355
2018,"1/9 ROEMER CRESCENT, ALPHINGTON",-37.786096,145.030559,3078,206071145,206071145,Apartment,2.0,1.0,1,9.99439,0.12242,0.40688,1.0895899999999998,3.97142,2.60473,60.92557,9.12128,400.0,1842946,5.2381324284719,94560.06138356608,1877.1153846153843,851
2018,"1/9 STATION RD, ROSANNA",-37.745307,145.070944,3084,209011198,209011198,House,2.0,1.0,1,15.49904,1.2715999999999998,0.8698400000000001,1.46831,0.5618,2.54729,1.50204,9.12128,500.0,1842946,5.2381324284719,71116.69111928534,2522.1875,2808
2018,"1/9 STATION ROAD, ROSANNA",-37.745307,145.070944,3084,209011198,209011198,House,2.0,1.0,1,15.49904,1.2715999999999998,0.8698400000000001,1.46831,0.5618,2.54729,1.50204,9.12128,525.0,1842946,5.2381324284719,71116.69111928534,2522.1875,2808
2018,"1/9 VENICE STREET, MORNINGTON",-38.228257,145.033149,3931,214021592,214021380,House,3.0,2.0,1,74.47506,0.43894,1.85289,1.12957,114.00184,145.3025,1.80226,9.12128,685.0,1842946,5.2381324284719,60236.428778068606,1627.65625,2200
2018,"1/9 YORK STREET, FITZROY NORTH",-37.791561,144.976689,3068,206071143,206071143,Apartment,1.0,1.0,1,3.13814,1.26274,0.5945,0.0126,2.48413,145.3025,60.92557,9.12128,330.0,1842946,5.2381324284719,87613.76347480416,5332.0,1613
2018,"1/9-11 PINNIGER STREET, YARRAWONGA",-36.020223,146.004741,3730,216021414,216021414,House,2.0,1.0,1,273.36153,3.5953600000000003,1.40804,0.33498,1.30971,1.3057,1.31527,9.12128,240.0,1842946,5.2381324284719,48312.86603325416,87.51847940865892,570
2018,"1/9-13 ASHTED ROAD, BOX HILL",-37.822826,145.124461,3128,207031163,207031163,Apartment,2.0,1.0,1,20.31535,1.12138,1.29787,0.74287,1.0482,1.52003,1.0319,1.02188,390.0,1842946,5.2381324284719,53975.209245742095,3240.8571428571427,1547
2018,"1/90 EDGARS ROAD, THOMASTOWN",-37.685658,145.003874,3074,209041223,209041223,House,2.0,1.0,1,16.91001,55.90651,1.7371500000000002,1.89265,2.14257,145.3025,2.85673,9.12128,350.0,1842946,5.2381324284719,46807.626231465816,1458.843537414966,2177
2018,"1/90 SECOND AVENUE, ALTONA NORTH",-37.836113,144.853858,3025,213021343,213021343,House,3.0,1.0,1,14.25261,0.44633,0.49843,1.09277,2.25479,145.3025,1.05129,1.5726300000000002,395.0,1842946,5.2381324284719,61390.62192790824,936.6666666666669,1162
2018,"1/91 GREAT OCEAN ROAD, ANGLESEA",-38.4046336,144.1895922,3230,203031049,203031049,Apartment,1.0,1.0,1,112.75954,0.42378,1.18663,119.50377,114.00184,30.2835,0.36835,9.12128,310.0,1842946,5.2381324284719,56809.02946273831,12.319196428571429,128
2018,"1/91 OLD ELTHAM ROAD, LOWER PLENTY",-37.729807,145.119525,3093,209011202,209011202,House,3.0,2.0,2,20.65888,1.19553,0.6477999999999999,2.65822,2.51149,145.3025,60.92557,9.12128,470.0,1842946,5.2381324284719,70819.8398191824,1408.9166666666667,263
2018,"1/911 TOORAK ROAD, CAMBERWELL",-37.845911,145.057483,3124,207011149,207011149,House,4.0,3.0,2,11.10809,1.01579,1.83768,3.22518,2.18012,145.3025,2.05571,9.12128,950.0,1842946,5.2381324284719,97237.17099194604,3123.150684931507,1225
2018,"1/93 COOTAMUNDRA AVENUE, CAPEL SOUND",-38.3741987,144.8730295,3940,214021384,214021384,House,2.0,1.0,0,93.80738,0.34735,2.13776,1.83279,114.00184,2.12278,2.30465,9.12128,280.0,1842946,5.2381324284719,47756.1264450867,937.8991596638656,413
2018,"1/93 THE AVENUE, OCEAN GROVE",-38.265724,144.525371,3226,203031490,203031050,Apartment,2.0,1.0,2,103.89038,0.18909,0.8666900000000001,1.61541,114.00184,145.3025,0.2976,9.12128,315.0,1842946,5.2381324284719,64214.76305910797,253.0959302325581,449
2018,"1/94 DUDLEY STREET, WEST MELBOURNE",-37.809156,144.951819,3003,206041510,206041123,Apartment,2.0,1.0,1,1.82415,0.2409,0.43718,0.6040399999999999,114.00184,145.3025,60.92557,9.12128,515.0,1842946,5.2381324284719,65142.05238658194,8243.75,939
2018,"1/96 MAIN STREET, STRATHMERTON",-35.91572296,145.45977947,3641,216021413,216021413,Apartment,2.0,1.0,1,238.58731,4.54879,4.32742,23.92774,4.58473,24.23613,23.10536,9.12128,150.0,1842946,5.2381324284719,44383.40179866551,5.369931486189512,79
2018,"1/96 MARLEY STREET, SALE",-38.103681,147.070996,3850,205051103,205051103,Apartment,2.0,1.0,1,214.59422,0.79801,0.5662200000000001,0.91796,1.79278,145.3025,1.78843,9.12128,215.0,1842946,5.2381324284719,59497.72602910086,328.3771929824561,1931
2018,"1/98-100 CHUTE STREET, MORDIALLOC",-38.000613,145.094708,3195,208031193,208031193,House,3.0,2.0,2,33.684940000000005,0.4866499999999999,0.83541,1.32557,1.15821,1.30024,1.04947,0.98408,520.0,1842946,5.2381324284719,73482.26667192802,2667.625,2002
2018,"1/99 NORTHUMBERLAND ROAD, PASCOE VALE",-37.730505,144.931037,3044,210031538,210031239,House,2.0,1.0,1,11.06424,0.5827899999999999,0.5856,1.7077,114.00184,145.3025,60.92557,9.12128,350.0,1842946,5.2381324284719,64174.16878739941,3880.217391304348,1443
2018,"1/99-101 NEPEAN HIGHWAY, SEAFORD",-38.10001,145.126119,3198,214011375,214011375,House,2.0,1.0,1,51.51143,0.86439,0.93535,2.90323,0.95725,145.3025,1.67252,9.12128,330.0,1842946,5.2381324284719,56527.9057270554,1396.3709677419354,2103
2018,"1/9A SMITH STREET, NORTH BENDIGO",-36.746399,144.279594,3550,202011018,202011018,House,1.0,1.0,1,152.84544,0.6550499999999999,0.94963,1.55362,3.14919,0.95624,3.43108,2.32344,390.0,1842946,5.2381324284719,56943.57079989645,927.1428571428572,5379
2018,"10 / 11 LISSON GROVE, HAWTHORN",-37.825664,145.027287,3122,207011520,207011151,Apartment,1.0,1.0,1,7.09287,0.5124,0.3837799999999999,1.26878,1.88707,145.3025,1.23591,9.12128,450.0,1842946,5.2381324284719,99464.66488122962,4220.0,1327
2018,"10 / 24 ROSELLA STREET, MURRUMBEENA",-37.894385,145.073347,3163,208021181,208021181,Apartment,1.0,1.0,1,19.02402,0.70824,1.92719,2.22041,0.42735,145.3025,0.8126599999999999,9.12128,280.0,1842946,5.2381324284719,69958.38575619296,3956.4,1525
2018,"10 / 36 CRISP STREET, HAMPTON",-37.941366,145.005928,3188,208011172,208011172,Apartment,2.0,1.0,1,17.19625,0.47342,1.09459,1.50153,0.89738,1.47348,60.92557,9.12128,500.0,1842946,5.2381324284719,100880.34909155054,3298.9473684210525,1255
2018,"10 AGG STREET, NEWPORT",-37.84338,144.878658,3015,213021344,213021344,House,3.0,2.0,1,12.11271,0.42249,0.68713,1.51966,1.1885599999999998,145.3025,1.0483,9.12128,660.0,1842946,5.2381324284719,80219.0372681883,2154.6590909090905,1058
2018,"10 ALBATROSS CLOSE, BLIND BIGHT",-38.214661,145.337582,3980,212031308,212031308,House,3.0,2.0,2,70.77241000000001,3.83808,6.154850000000001,119.50377,15.26801,145.3025,60.92557,9.12128,380.0,1842946,5.2381324284719,59045.43695698241,82.63959390862944,184
2018,"10 ALBERT STREET, CLUNES",-37.287198,143.78807,3370,201021010,201021010,House,3.0,2.0,1,147.17863,1.71078,0.62033,119.50377,2.7060500000000003,2.02889,1.82124,9.12128,280.0,1842946,5.2381324284719,51503.91901663051,9.283380018674135,85
2018,"10 ALBERT STREET, YINNAR",-38.327103,146.3259115,3869,205041094,205041094,House,3.0,2.0,2,161.69316,2.85128,0.81301,7.48999,114.00184,145.3025,9.84823,9.12128,340.0,1842946,5.2381324284719,59176.94432035737,14.60389202762084,35
2018,"10 ALMA TERRACE, WILLIAMSTOWN",-37.8513711,144.8927393,3016,213021346,213021346,Apartment,2.0,1.0,1,11.78087,0.65146,1.06283,1.6864400000000002,2.46335,2.04675,2.17082,9.12128,450.0,1842946,5.2381324284719,90668.08943577432,2279.72602739726,1067
2018,"10 ANDERSON ST, CLIFTON HILL",-37.792765,144.993104,3068,206071145,206071145,Apartment,2.0,1.0,1,4.45291,0.52823,0.56449,5.45951,0.85877,3.33698,60.92557,9.12128,570.0,1842946,5.2381324284719,94560.06138356608,1877.1153846153843,1613
2018,"10 ANDERSON STREET, CLIFTON HILL",-37.792946,144.993254,3068,206071145,206071145,Apartment,2.0,1.0,1,4.46341,0.53873,0.57499,5.47001,0.86927,3.34748,60.92557,9.12128,570.0,1842946,5.2381324284719,94560.06138356608,1877.1153846153843,1613
2018,"10 ANDREW STREET, EDENHOPE",-37.0330586,141.3014127,3318,215011393,215011393,House,3.0,1.0,1,392.25081,6.09283,0.1754399999999999,0.08181,39.07535,1.36285,1.14515,9.12128,190.0,1842946,5.2381324284719,50580.832811521606,0.4894133370849747,25
2018,"10 ANNESLEY STREET, YAMBUK",-38.313413,142.066623,3285,217041478,217041478,House,3.0,1.0,1,306.95284000000004,18.96773,7.69275,58.25564,37.13424,17.92635,19.63568,9.12128,300.0,1842946,5.2381324284719,52080.29002601908,4.795858278535676,38
2018,"10 ANZAC COURT, DARTMOOR",-37.916689,141.27275,3304,217011420,217011420,House,3.0,1.0,1,391.40866,1.10972,1.35198,42.75385,1.08031,44.152370000000005,1.41976,9.12128,150.0,1842946,5.2381324284719,50805.59815335207,1.439703335838207,135
2018,"10 ARLINGTON STREET, RINGWOOD",-37.819331,145.225681,3134,211031266,211031266,House,4.0,1.0,2,27.36678,0.82482,1.0574400000000002,1.24075,0.63738,145.3025,0.85541,1.1945899999999998,490.0,1842946,5.2381324284719,57209.24097189138,1867.676767676768,3499
2018,"10 BAILLIE STREET, NORTH MELBOURNE",-37.801311,144.947473,3051,206041506,206041123,House,2.0,1.0,0,2.30949,0.4823199999999999,0.7866599999999999,0.18375,1.97305,145.3025,60.92557,9.12128,530.0,1842946,5.2381324284719,65142.05238658194,7330.0,1807
2018,"10 BARBARA GROVE, WOORI YALLOCK",-37.777371,145.541933,3139,211051286,211051286,House,3.0,1.0,3,60.05534,1.068,1.5188199999999998,9.86516,114.00184,145.3025,7.676109999999999,9.12128,370.0,1842946,5.2381324284719,51519.08139661757,23.08714716360647,620
2018,"10 BARCELONA AVE, CLYDE NORTH",-38.1096318,145.3341681,3978,212031556,212031301,House,4.0,2.0,2,53.56025,55.90651,0.7730199999999999,119.50377,114.00184,145.3025,60.92557,9.12128,440.0,1842946,5.2381324284719,55599.40995249518,211.47208121827413,911
2018,"10 BARDSLEY STREET, SUNSHINE WEST",-37.790213,144.824126,3020,213011338,213011338,Apartment,2.0,1.0,1,14.33562,1.0765,0.58047,1.10646,2.71292,145.3025,60.92557,9.12128,280.0,1842946,5.2381324284719,47974.25988111378,1529.3846153846157,5546
2018,"10 BAYVIEW ROAD, BRIGHTON EAST",-37.90695,145.024078,3187,208011170,208011170,House,5.0,2.0,2,15.47995,0.6090599999999999,1.03478,1.94685,114.00184,145.3025,60.92557,9.12128,820.0,1842946,5.2381324284719,100389.9847246546,3018.3928571428573,562
2018,"10 BAYVIEW TERRACE, ASCOT VALE",-37.773605,144.919539,3032,206031113,206031113,House,3.0,1.0,0,6.57916,0.88379,0.93093,119.50377,0.36047,145.3025,60.92557,9.12128,695.0,1842946,5.2381324284719,77927.22379810199,4142.105263157895,2836
2018,"10 BEARDMORE STREET, WODONGA",-36.124249,146.878079,3690,204031492,204031074,House,3.0,2.0,4,310.36831,0.43331,0.25132,0.41011,1.47323,1.58191,1.57898,9.12128,325.0,1842946,5.2381324284719,54529.44146057409,512.5742574257425,3072
2018,"10 BEATTY AVENUE, ARMADALE",-37.851225,145.014802,3143,206061135,206061135,House,2.0,1.0,0,8.52175,1.4308299999999998,0.53543,119.50377,0.08847,145.3025,60.92557,9.12128,620.0,1842946,5.2381324284719,107487.75197195442,4499.545454545454,598
