address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"62 NARR MAEN DRIVE, CROYDON HILLS",2.0,1.0,1,3136,211031265,Apartment,33.12761,0.3532099999999999,2.45685,,,,,,300.0
"62 OLD WARBURTON HIGHWAY, SEVILLE EAST",2.0,1.0,2,3139,211051285,House,56.1565,,3.77442,,,,,,260.0
"62 PINNACLE DRIVE, RAWSON",3.0,1.0,2,3825,205011077,House,187.13772,0.52,0.33155,75.52364,,,0.78459,,195.0
"62 RESERVE ROAD, GROVEDALE",1.0,2.0,2,3216,203021487,Apartment,88.15052,,1.81474,,,,,,120.0
"62 SKYE ROAD, FRANKSTON",3.0,1.0,1,3199,214011372,House,52.30964,0.50397,1.81545,2.27156,,,,3.97473,291.6666666666667
"62 STRATHMORE DRIVE, JAN JUC",3.0,2.0,1,3228,203031053,House,105.47904,2.64595,4.20587,7.46061,,,4.47635,,370.0
"62 SURFBEACH RD, CAPE PATERSON",2.0,1.0,1,3995,205031093,House,144.41188,0.33166,8.63184,8.18889,9.41737,9.73643,8.77675,,200.0
"62 WELLESLEY DRIVE, TAYLORS LAKES",4.0,2.0,2,3038,213011340,House,24.37506,0.29331,,,2.20086,,,,420.0
"62 WENTWORTH AVENUE, CANTERBURY",4.0,2.0,2,3126,207011155,House,9.96598,1.72087,1.95847,0.57536,1.8829,,,,1000.0
"623 MACCLESFIELD ROAD, MACCLESFIELD",4.0,3.0,2,3782,211051279,House,65.401,,2.17481,9.53583,,,9.1917,,450.0
"623 PRAIRIE ROCHESTER ROAD, BALLENDELLA",4.0,1.0,4,3561,216011408,House,195.43259,9.64567,11.67046,,8.952129999999999,,56.46856,,250.0
"623 PRAIRIE-ROCHESTER ROAD, BALLENDELLA",4.0,1.0,4,3561,216011408,House,195.43259,9.64567,11.67046,,8.952129999999999,,56.46856,,250.0
"624 MURRAY ROAD, PRESTON",3.0,1.0,2,3072,209021429,House,9.17956,0.54051,0.83054,1.76958,,,,,420.0
"6270 SINGER RD, BAMAWM",4.0,1.0,2,3561,216011408,House,198.23948,6.55433,10.92896,,11.40085,,53.66527,,160.0
"6270 SINGER ROAD, BAMAWM",4.0,1.0,2,3561,216011408,House,197.80641,6.98742,11.36205,,11.83393,,54.09835,,160.0
"628 ABBOTTS ROAD, AXE CREEK",3.0,1.0,0,3551,202021026,House,144.59033,15.07232,7.34411,,38.74413,,,,310.0
"6295 PRINCES HIGHWAY, COLAC EAST",3.0,1.0,2,3250,217031473,House,148.49666,8.665799999999999,3.87934,,16.67764,15.94939,15.555879999999998,,170.0
"63 BARRETT STREET, TIMBOON",3.0,1.0,1,3268,217031475,House,233.48448,25.095830000000003,17.739819999999998,32.468560000000004,1.23074,1.64463,1.79633,,235.0
"63 BATMAN STREET, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,32.07047,,0.64501,,,,,,390.0
"63 ENDEAVOUR DRIVE, CRANBOURNE NORTH",3.0,1.0,2,3977,212031560,House,48.42377,0.37881,,1.68619,,,,,295.0
"63 HARRISON STREET, BRUNSWICK EAST",3.0,2.0,1,3057,206011106,House,6.76252,0.01736,1.93171,,,,,,560.0
"63 KANGAROO ROAD, MURRUMBEENA",3.0,2.0,2,3163,208021181,House,19.334,1.6673099999999998,2.4561,1.84137,0.56296,,1.70159,,675.0
"63 MURDOCH ROAD, WANGARATTA",3.0,1.0,1,3677,204021066,House,241.27413,1.7739200000000002,0.95124,2.10281,2.14726,2.80895,1.6131099999999998,,280.0
"63 STEVENS ROAD, VERMONT",3.0,1.0,1,3133,211041272,House,28.18335,2.57087,2.02142,3.08278,,,,,376.6666666666667
"63 THORESBY CIRCLE, CRAIGIE",3.0,2.0,2,3465,201031017,House,171.11372,10.62462,4.2444,,8.65445,30.11477,30.26192,,310.0
"63 WALSGOTT ST, GEELONG NORTH",3.0,1.0,1,3215,203021047,House,71.39129,1.50496,2.61934,1.10349,2.03691,,,,260.0
"63/3 ALFRED SQUARE, ST KILDA",1.0,1.0,0,3182,206051514,Apartment,8.35831,0.77737,1.17997,,0.49509,,,,415.0
"630 AITKENS RD, BENGWORDEN",3.0,1.0,2,3875,205021086,House,275.0825,34.72404,30.69316,,,,,,320.0
"630 AITKENS, BENGWORDEN",1.0,3.0,0,3875,205021086,Apartment,275.0825,34.72404,30.69316,,,,,,800.0
"630 MOUNT SABINE ROAD, LORNE",4.0,2.0,3,3232,203031049,House,152.00877,10.03834,40.28029,,,10.66983,9.80561,,380.0
"6320 MIDLAND HIGHWAY, CLARENDON",5.0,2.0,2,3352,201021012,House,128.35406,23.49007,0.48317,,4.65365,,26.20878,,300.0
"634 FERNTREE GULLY ROAD, WHEELERS HILL",3.0,1.0,3,3150,212051327,House,23.76741,2.2495,1.74775,0.42834,,,,0.37579,360.0
"635 BUNYIP RIVER RD, CORA LYNN",3.0,1.0,2,3814,212011547,House,79.90688,10.05507,6.07954,,7.85564,13.21888,13.12876,,395.0
"635 BUNYIP RIVER ROAD, CORA LYNN",3.0,1.0,2,3814,212011547,House,79.90688,10.05507,6.07954,,7.85564,13.21888,13.12876,,417.5
"6353 HAMILTON HWY, PENSHURST",3.0,1.0,0,3289,217011423,House,282.34328000000005,9.51204,9.10789,94.56645,9.7352,8.65922,8.70833,,150.0
"63A SARGOOD STREET, ALTONA",3.0,1.0,1,3018,213021341,House,18.02199,0.32909,1.1982000000000002,1.36277,0.80938,0.7453099999999999,,,340.0
"63A WESTMORELAND ROAD, SUNSHINE NORTH",3.0,2.0,2,3020,213011337,House,14.31617,0.8070900000000001,0.39047,0.88344,,,,,310.0
"64 AUSTIN STREET, SEDDON",3.0,1.0,0,3011,213031350,House,7.411770000000001,0.39423,,,1.36299,,,,450.0
"64 BACK BEACH ROAD, PORTSEA",4.0,2.0,4,3944,214021383,House,115.69943,1.07565,4.08017,,,,3.75755,,242.5
"64 BENDIGO STREET, RICHMOND",4.0,2.0,2,3121,206071517,House,6.21017,1.54016,1.33441,1.06103,1.07449,,,,950.0
"64 CASUARINA DRIVE, CAPE SCHANCK",4.0,2.0,2,3939,214021378,House,103.18021,5.152520000000001,7.10385,,,,,,500.0
"64 CORRINGA WAY, CRAIGIEBURN",3.0,2.0,2,3064,210051543,House,34.81743,,1.32896,,,,,,320.0
"64 EASTERN RIDGE, HIDDEN VALLEY",4.0,3.0,2,3756,209041224,House,52.06503,42.44451,1.21289,,3.4290700000000003,,1.1504100000000002,,400.0
"64 ELSTAR ROAD, NARRE WARREN",3.0,2.0,2,3805,212021456,House,40.71923,2.09052,1.11026,0.6586799999999999,4.18201,,,4.49225,320.0
"64 FAIRHAVEN BOULEVARD, MELTON WEST",4.0,2.0,1,3337,213041358,House,46.83876,,2.60094,2.01549,,,,1.69978,310.0
"64 HENNESSY STREET, PORT CAMPBELL",2.0,1.0,1,3269,217031475,House,229.271,20.14601,32.46902,38.68101,17.29221,17.70611,0.19981,,250.0
"64 HORACE STREET, MALVERN",3.0,1.0,1,3144,208041194,House,11.648219999999998,0.44014,0.8904,,1.40103,,1.26275,,640.0
"64 KERR STREET, MORTLAKE",3.0,1.0,1,3272,217041477,House,217.19455,14.22108,0.6239,1.55347,36.12485,1.02981,0.69788,,230.0
"64 MAWBY ROAD, BENTLEIGH EAST",4.0,2.0,2,3165,208021427,House,20.62842,2.30546,1.04106,0.55486,,,1.16787,,600.0
"64 NEVILLE ST, CARNEGIE",2.0,1.0,2,3163,208021176,House,16.734,1.01764,0.92761,,1.92042,,,,450.0
"64 NEVILLE STREET, CARNEGIE",2.0,1.0,2,3163,208021176,House,16.73642,0.95942,0.93003,,1.8622,,,,450.0
"64 NEWMAN CRESCENT, NIDDRIE",3.0,1.0,1,3042,210011230,House,12.45092,3.1726,2.12743,2.87768,,,,,330.0
"64 NORFOLK DRIVE, NARRE WARREN",3.0,2.0,2,3805,212021456,House,44.31883,0.61095,0.71915,5.0404,2.00237,,,3.04858,330.0
"64 RAILWAY CRESCENT, BENTLEIGH",2.0,2.0,1,3204,208021174,House,18.710330000000003,,1.38799,,0.12929,,1.16437,,395.0
"64 REED STREET, ALBERT PARK",2.0,1.0,1,3206,206051128,Apartment,6.11588,0.78459,0.92871,0.31355,2.3250300000000004,,4.12074,,625.0
"64 ROBERTSONS ROAD, KALIMNA WEST",1.0,1.0,1,3909,205021084,Apartment,308.17625,6.38198,4.3861300000000005,11.05255,,,10.05104,,260.0
"64 STEWART STREET, GRANTVILLE",3.0,2.0,2,3984,205031093,House,101.09381,6.670520000000001,12.35036,35.417010000000005,7.754,35.16911,12.73165,,220.0
"64 TEAGUE STREET, NIDDRIE",3.0,2.0,1,3042,210011230,House,12.36866,1.04552,0.22763,0.88254,,,,,295.0
"64 THE ESPLANADE, NARRAWONG",2.0,1.0,2,3285,217011420,House,343.47456,3.75701,0.91501,31.51864,31.04318,24.27363,30.8846,,300.0
"64/1 SANDILANDS STREET, SOUTH MELBOURNE",2.0,2.0,2,3205,206051512,House,4.14203,0.36866,,,1.4484,,1.00183,,550.0
"644 NICHOLSON STREET, FITZROY NORTH",4.0,1.0,4,3068,206071143,House,4.00387,0.82955,0.87652,1.43639,2.05095,,,,750.0
"646 SPENCER STREET, NORTH MELBOURNE",3.0,2.0,0,3051,206041510,House,2.4187800000000004,1.72997,0.89113,1.24239,,,,,650.0
"647 HAWTHORN ROAD, BRIGHTON EAST",4.0,2.0,1,3187,208011170,House,14.68027,1.06307,0.53543,2.6053200000000003,,,,,890.0
"6479 MAROONDAH HIGHWAY, YARCK",5.0,1.0,2,3719,204011054,House,151.86484,7.07038,1.22015,14.39381,1.25904,15.09689,13.80032,,230.0
"6485 SOUTH GIPPSLAND HIGHWAY, HEDLEY",3.0,1.0,0,3967,205051104,House,203.08867,12.1209,9.99379,19.75223,7.49268,19.91275,19.59512,,170.0
"64A GRANGE ROAD, SANDRINGHAM",3.0,2.0,2,3191,208011173,House,20.420330000000003,1.11426,1.34897,1.18222,1.56484,1.78987,1.57982,,600.0
"65 ASPINALL STREET, BIG HILL",4.0,2.0,2,3555,203031049,House,125.32476,19.4001,13.59628,,,21.12245,12.95324,,400.0
"65 CLAUSCEN DRIVE, ROWVILLE",4.0,2.0,2,3178,211011258,House,35.095800000000004,1.18042,,,,,,,390.0
"65 DUKE STREET, SUNSHINE",3.0,1.0,2,3020,213011336,House,12.661790000000002,0.8005800000000001,0.63247,1.98912,1.39462,,2.36328,,300.0
"65 ENDEAVOUR DRIVE, OCEAN GROVE",3.0,1.0,2,3226,203031490,House,105.4463,4.52222,2.0159,2.59701,,,3.98289,,310.0
"65 FRANCIS STREET, YARRAVILLE",3.0,1.0,2,3013,213031352,House,8.392040000000001,0.86391,0.1076299999999999,2.21049,1.06084,,0.8696499999999999,,450.0
"65 GLASTONBURY CIRCUIT, POINT COOK",4.0,2.0,2,3030,213051580,House,26.21534,,,1.79703,,,,,390.0
"65 GOLF ROAD, OAKLEIGH SOUTH",3.0,1.0,3,3167,212051326,House,20.36452,2.5750900000000003,2.02433,4.3329,1.77499,2.48558,2.65239,,230.0
"65 GOOCHS ROAD, JUMBUNNA",3.0,2.0,0,3951,205031089,House,127.21493,7.26388,0.96802,28.29708,8.11705,8.16692,7.58931,,400.0
"65 KENT AVENUE, CROYDON",2.0,1.0,2,3136,211031451,House,32.6165,1.34503,1.88278,0.7284299999999999,0.82884,,,,310.0
"65 KOROIT-WOOLSTHORPE ROAD, WOOLSTHORPE",3.0,1.0,2,3276,217041477,House,276.11834000000005,7.36044,4.4968,60.26809,39.37425,59.78049,59.44856,,350.0
"65 LOWAN AVENUE, TEMPLESTOWE LOWER",3.0,2.0,3,3107,207021160,House,16.17685,0.96709,1.88672,2.47985,,,,,435.0
"65 MOORHEADS RD, WHOROULY EAST",3.0,1.0,2,3735,204021067,House,268.66775,44.19611,0.1607299999999999,,8.210420000000001,,43.2345,,240.0
"65 NOBLES ROAD, MORIAC",2.0,1.0,1,3240,203011036,Apartment,104.45292,3.51613,3.68921,,5.8093,16.857830000000003,15.8375,,250.0
"65 OAKLANDS WAY, PAKENHAM",4.0,2.0,2,3810,212011552,House,57.89297,,1.55561,3.06086,3.188,,,,345.0
"65 PINOAK DRIVE, YARRA GLEN",3.0,2.0,3,3775,211051276,House,54.23085,10.01123,1.39681,16.604689999999998,1.17491,15.84595,0.98484,,340.0
"65 ROSEBUD PARADE, ROSEBUD",5.0,2.0,3,3939,214021384,House,91.12148,2.11887,0.85593,2.3855,,2.66397,2.44223,,330.0
"65 WILLIAM STREET, NEWPORT",2.0,1.0,1,3015,213021344,Apartment,11.3345,0.38982,0.29893,2.2345900000000003,1.4483199999999998,,1.30806,,395.0
"65/39 RATHDOWNE STREET, CARLTON",3.0,1.0,1,3053,206041117,House,1.22054,0.6071599999999999,0.4573,0.65874,,,1.08171,,650.0
"650 SMITH STREET, CLIFTON HILL",3.0,2.0,1,3068,206071145,House,3.96947,1.02647,0.94287,,1.68885,3.29188,,,833.75
"652 STATION STREET, CARLTON NORTH",2.0,1.0,1,3054,206071140,House,4.173649999999999,3.36363,0.97206,1.35859,,,,,525.0
"654 OCCUPATION LANE, PANMURE",4.0,2.0,4,3265,217041477,House,237.62213,19.57599,6.40118,20.65767,12.01353,20.95219,22.21697,,300.0
"655 ANGLESEA ROAD, FRESHWATER CREEK",2.0,1.0,1,3216,203011036,Apartment,91.57589,14.55284,10.80785,,10.91693,32.42372,31.40339,,400.0
"655 COTTLES BRIDGE - STRATHEWEN ROAD, ARTHURS CREEK",4.0,1.0,0,3099,209031212,House,45.34431,2.55242,3.03398,,,,,,420.0
"655 COTTLES BRIDGE ROAD, ARTHURS CREEK",4.0,1.0,0,3099,209031212,House,45.34431,2.55242,3.03398,,,,,,420.0
"655 COTTLES BRIDGE ROAD, COTTLES BRIDGE",4.0,1.0,0,3099,209031212,House,45.34431,2.55242,3.03398,,,,,,420.0
"655 COTTLES BRIDGE STRATHEWEN ROAD, ARTHURS CREEK",4.0,1.0,0,3099,209031212,House,45.34431,2.55242,3.03398,,,,,,420.0
"65C CALEANA ROAD, JUNORTOUN",1.0,1.0,2,3551,202011024,Apartment,151.97233,,6.13893,,,,,,235.0
"66 APPLETON STREET, RICHMOND",2.0,1.0,0,3121,206071518,Apartment,5.00459,0.39754,0.5701,1.10812,1.14106,,1.47006,,520.0
"66 ASHLEIGH AVENUE, FRANKSTON",3.0,1.0,1,3199,214011372,House,55.60524,0.34448,0.93973,0.11356,,,,2.64518,300.0
"66 BEST STREET, FITZROY NORTH",2.0,1.0,0,3068,206071143,House,4.603470000000001,0.65301,0.69998,0.6685800000000001,1.2831400000000002,,,,400.0
"66 ELLIOTT AVENUE, BALWYN",3.0,1.0,1,3103,207011147,House,13.60448,1.65658,1.93155,,,,1.79482,,450.0
"66 ELM STREET, NORTHCOTE",2.0,1.0,0,3070,206021500,House,6.66985,0.31665,0.81932,1.25995,0.37038,,,,450.0
"66 FISHER LANE, MERBEIN",3.0,1.0,1,3505,215021396,House,552.74213,0.40093,1.09036,0.81404,0.3838,,0.51977,,175.0
"66 GALVIN STREET, BENDIGO",3.0,1.0,2,3550,202011018,House,152.05232999999998,1.99183,0.8337,1.63322,0.37245,2.47676,2.25835,0.91469,420.0
"66 HARGREAVES STREET, BENDIGO",3.0,1.0,1,3550,202011018,House,152.08614,1.70178,0.83068,0.19631,2.38723,1.55182,2.67178,1.56148,220.0
"66 HENNESSY STREET, PORT CAMPBELL",2.0,1.0,1,3269,217031475,House,229.28792,20.16292,32.48594,38.69792,17.30913,17.72302,0.21672,,230.0
"66 KATRINA STREET, BLACKBURN NORTH",3.0,1.0,1,3130,207031161,House,19.75431,1.81787,0.83209,0.57138,2.89087,,,2.3648,350.0
"66 NEWMAN STREET, KENSINGTON",3.0,2.0,2,3031,206041121,House,5.32712,0.5870299999999999,1.0984200000000002,,1.22402,,,,600.0
"66 NEWTON STREET, RESERVOIR",3.0,1.0,1,3073,209021525,House,11.96231,1.88054,0.90802,1.69289,,,,,350.0
"66 ROSEMAN ROAD, CHIRNSIDE PARK",3.0,1.0,1,3116,211051275,House,40.670300000000005,3.2987100000000003,3.19225,,,,,,320.0
"66 RYANS ROAD, TRAFALGAR SOUTH",3.0,2.0,2,3824,205011078,House,130.55191,5.23367,8.30599,4.05581,6.09576,,5.24352,,350.0
"66 SKYLINE DRIVE, MARIBYRNONG",4.0,4.0,2,3032,213031349,House,9.20657,0.20297,2.37823,1.19478,,,,1.70332,750.0
"66 SPRING STREET, PRAHRAN",2.0,1.0,0,3181,206061136,House,7.93534,,1.70751,1.65304,1.97405,,0.83315,,590.0
"66 WOORI YALLOCK ROAD, COCKATOO",3.0,2.0,2,3781,212011289,House,62.29523,2.9652800000000004,1.48341,,6.38971,,5.59042,,340.0
"66/949 DANDENONG ROAD, MALVERN EAST",1.0,1.0,0,3145,208041195,Apartment,14.4741,0.8499800000000001,2.0686,3.89485,2.85652,,,3.61797,285.0
"660 REEDY CREEK ROAD, REEDY CREEK",3.0,1.0,2,3658,204011056,House,90.36794,,15.80715,16.49484,16.124,30.926,14.86464,,350.0
"664 HAMPTON STREET, BRIGHTON",3.0,2.0,2,3186,208011170,House,16.924220000000002,0.70086,3.13174,1.95844,,,,,670.0
"664 SMYTHESDALE/SNAKE VALLEY ROAD, SMYTHESDALE",4.0,1.0,2,3351,201031015,House,133.9843,2.27804,0.5862,,0.68256,,0.33321,,350.0
"66A CHEDDAR ROAD, RESERVOIR",3.0,2.0,1,3073,209021523,House,14.11285,1.76484,0.63759,,1.173,,,,340.0
"67 CHARLOTTE STREET, NEWPORT",4.0,2.0,4,3015,213021344,House,12.03017,1.01198,1.64115,3.04458,2.97646,,2.83621,,500.0
"67 CHUM STREET, GOLDEN SQUARE",3.0,1.0,1,3555,202011022,House,149.92620000000002,,0.99375,3.50806,2.6684,,,,250.0
"67 CROWN STREET SOUTH, ALTONA MEADOWS",3.0,1.0,3,3028,213021342,House,24.01847,0.4191999999999999,1.45909,,,,,,300.0
"67 PATERSON STREET, CARLTON NORTH",2.0,1.0,0,3054,206071140,Apartment,3.55719,2.74717,0.4905799999999999,0.28425,,,,,550.0
"67 STEVENSON STREET, MURCHISON",3.0,1.0,1,3610,216031419,House,151.81981,2.00242,0.6891,,0.6231,20.91091,0.60166,,230.0
"67/50 KING WILLIAM STREET, FITZROY",1.0,1.0,1,3065,206071142,Apartment,1.92703,0.18372,0.76052,0.67814,0.98638,1.19682,0.6317200000000001,,395.0
"670 ARMSTRONG ROAD, WYNDHAM VALE",4.0,2.0,2,3024,213051590,House,37.66626,4.03414,3.59611,,,,,,305.0
"674 COBDEN-TERANG ROAD, COBRICO",4.0,2.0,3,3266,217031475,House,208.14316,8.509120000000001,0.26294,7.12723,7.10712,38.123050000000006,7.9212,,280.0
"677 GEELONG ROAD, BROOKLYN",3.0,1.0,3,3012,213021343,House,15.19356,1.24285,2.15996,4.08676,5.24878,,3.40523,3.16661,280.0
"67C DYSON DRIVE, ALFREDTON",3.0,2.0,2,3350,201011001,House,125.45973,1.81551,1.6589200000000002,,,,,,264.0
"68 BENJAMIN STREET, SUNSHINE",3.0,1.0,3,3020,213011336,House,13.08529,0.3882,0.46912,0.69777,1.30428,,2.17783,,280.0
"68 FIRESTONE WAY, WODONGA",4.0,2.0,2,3690,204031073,House,307.57009000000005,0.17933,4.0318000000000005,,,,,,425.0
"68 HARCOURT STREET, NORTH MELBOURNE",3.0,1.0,0,3051,206041506,Apartment,2.23815,,0.6667799999999999,0.6945800000000001,2.17275,,,,630.0
"68 MCMURRAY CRESCENT, HOPPERS CROSSING",3.0,2.0,1,3029,213051362,House,31.72183,3.03547,3.14465,2.97177,,,,,290.0
"68 MEMORIAL DRIVE, PLENTY",4.0,1.0,2,3090,209031213,House,27.4711,0.21577,0.6582100000000001,,,,,,300.0
"68 PAKENHAM STREET, BLACKBURN",2.0,1.0,1,3130,207031161,House,22.73691,0.4405199999999999,0.36077,3.12951,1.75836,,,2.85752,430.0
"68 SANDON-CLYDESDALE ROAD, SANDON",4.0,1.0,0,3462,202021028,House,138.84063,23.42216,10.14128,,5.33445,23.9234,9.77223,,240.0
"68 TARRENGOWER STREET, YARRAVILLE",2.0,1.0,1,3013,213031352,Apartment,8.254790000000002,0.5212100000000001,0.75309,2.69009,0.53842,,0.34723,,370.0
"68 THE CRESCENT, SASSAFRAS",2.0,2.0,0,3787,211051282,House,48.56382,1.0382,2.43384,,,,4.86529,,300.0
"681 LANG LANG POOWONG ROAD, NYORA",4.0,2.0,0,3987,205031089,House,99.86892,1.98086,2.15324,21.24805,1.85111,22.80152,8.427100000000001,,390.0
"681 LANG LANG POOWONG ROAD, POOWONG",4.0,2.0,2,3988,205031089,House,107.2346,6.124020000000001,5.82392,14.78382,5.62993,22.25662,8.98384,,390.0
"683 KOO WEE RUP - LONGWARRY ROAD, BAYLES",2.0,1.0,1,3981,212011548,House,75.57543,12.06556,0.6245299999999999,7.18121,8.03199,8.29407,7.914140000000001,,250.0
"685 HIGH STREET, PRAHRAN",2.0,1.0,1,3181,206061136,House,8.68358,,1.78673,1.73227,2.05327,,1.58139,,600.0
"6870 NARRACAN-CONNECTION ROAD, NARRACAN",3.0,2.0,2,3824,205011078,House,135.45864,10.1404,2.5985500000000004,8.96254,11.0025,,10.15025,,350.0
"68A HAWKES DRIVE, MILL PARK",3.0,2.0,1,3082,209041221,House,21.13227,,4.40285,,,,,,325.0
"68A ROSLYN STREET, BURWOOD",1.0,1.0,1,3125,207031165,Apartment,14.75962,1.66383,0.23766,0.36697,,1.51774,1.28457,,250.0
"69 CAREY'S ROAD, SCARSDALE",3.0,1.0,2,3351,201031015,House,137.75589000000002,1.69578,3.4473000000000003,,2.4525,,3.4386300000000003,,290.0
"69 DIAMOND PARADE, SKYE",4.0,2.0,2,3977,214011376,House,54.27044,,1.2251500000000002,,,,,,400.0
"69 FOURTH AVENUE, ROSEBUD",2.0,2.0,1,3939,214021384,House,91.14798,2.70975,1.71122,2.33353,,1.82234,2.39026,,240.0
"69 HADDON SCHOOL ROAD, HADDON",3.0,2.0,2,3351,201011007,House,144.42877,1.49297,1.42021,,1.34119,,,,395.0
"69 KING STREET, BENDIGO",2.0,1.0,0,3550,202011018,House,150.60656,2.03749,0.9924,1.96609,1.35744,2.8096300000000003,1.68005,1.07338,550.0
"69 MENZIES ROAD, MENZIES CREEK",1.0,1.0,1,3159,211051274,House,55.37729,2.54163,2.89033,,6.6490100000000005,,8.84991,,260.0
"69 TAMARIND CRESCENT, WERRIBEE",3.0,1.0,1,3030,213051467,House,32.82847,0.73588,1.65327,1.37946,,,,,235.0
"69 VARY STREET, MORWELL",2.0,1.0,1,3840,205041096,House,154.25316,0.92019,0.20628,0.71937,3.4642600000000003,4.02135,3.92406,,185.0
"694 LOCKWOOD ROAD, LOCKWOOD SOUTH",2.0,1.0,2,3551,202021026,Apartment,146.64345,38.16186,2.09575,,10.4982,,,,110.0
"69A GIBSON STREET, BROADMEADOWS",3.0,1.0,1,3047,210051242,House,15.97454,0.93281,0.98482,1.01513,0.92673,,1.16351,1.36447,295.0
"69A MOLLISON STREET, MALMSBURY",1.0,1.0,0,3446,202021030,House,95.65373,9.97348,0.35463,1.18268,1.4198,10.444959999999998,0.10689,,275.0
"69A MORELAND ROAD, COBURG",3.0,1.0,1,3058,206011497,House,6.372850000000001,0.50718,0.7959299999999999,1.273,,,,,380.0
"6B HEYINGTON PLACE, KENNINGTON",3.0,2.0,1,3550,202011020,House,154.18060999999997,,1.09036,,,,,,380.0
"6B NAPIER STREET, SOUTH MELBOURNE",1.0,1.0,1,3205,206051512,Apartment,4.07133,0.5767899999999999,,,1.48822,,1.04166,,300.0
"6B/131 LONSDALE STREET, MELBOURNE",1.0,1.0,0,3000,206041503,Apartment,0.7453,0.4310199999999999,,,0.69224,,0.55428,,300.0
"7 / 123 MURRAY STREET, CAULFIELD",2.0,1.0,1,3162,208021178,Apartment,12.78193,1.1563800000000002,1.8992,0.51477,,0.7731,0.61351,,340.0
"7 / 138 NEW STREET, BRIGHTON",1.0,1.0,1,3186,208011169,Apartment,13.61282,0.15346,0.63037,2.41013,0.96703,0.81779,1.54553,,310.0
"7 / 191 ARTHUR STREET, FAIRFIELD",1.0,1.0,1,3078,206021110,Apartment,9.04983,1.13252,0.5499700000000001,,1.00393,,,,280.0
"7 / 2 SANDERS STREET, RAINBOW",1.0,1.0,1,3424,215011390,Apartment,402.20372,0.33717,1.29653,70.61222000000001,0.52416,32.73599,0.52495,,60.0
"7 / 219 BRIGHTON ROAD, ELWOOD",1.0,1.0,1,3184,206051129,Apartment,9.08767,1.65142,0.6819700000000001,1.46962,,,1.2825799999999998,,265.0
"7 / 27 BEENA AVENUE, CARNEGIE",2.0,1.0,1,3163,208021176,Apartment,16.06832,1.51129,1.19884,,1.22727,,,,300.0
"7 / 3 GLOVER COURT, TOORAK",1.0,1.0,0,3142,206061138,Apartment,7.27309,2.97085,3.01396,,2.04666,,,,320.0
"7 ABBOTSFORD GROVE, IVANHOE",4.0,1.0,1,3079,209011200,House,11.59375,0.83035,0.6055499999999999,,0.64786,0.24556,,,600.0
"7 ADAM STREET, INDENTED HEAD",3.0,1.0,2,3223,203031051,House,117.28157,3.58909,4.89824,,,,4.6497,,250.0
"7 AQUEDUCT ROAD, LANGWARRIN",3.0,2.0,2,3910,214011374,House,57.45156,1.64979,,2.97133,4.79199,,,,420.0
"7 ARRAWALLI AVENUE, ASCOT",4.0,2.0,2,3551,202011025,House,159.98969,2.46577,2.4231700000000003,6.36664,5.25133,,,,330.0
"7 ATTUNGA COURT, BERWICK",3.0,1.0,1,3806,212021293,House,45.88286,1.13989,0.45752,0.4862599999999999,4.639069999999999,,4.2838400000000005,3.70541,345.0
"7 AUTUMN GROVE, MITCHAM",3.0,2.0,2,3132,211041270,House,25.62488,0.90467,2.53622,2.73888,1.97864,,,,440.0
"7 AVOCA STREET, YARRAVILLE",4.0,1.0,0,3013,213031352,House,8.60896,0.90153,0.6129199999999999,2.77058,0.98021,,0.78903,,375.0
"7 BARR STREET, TUNGAMAH",2.0,1.0,2,3728,216021412,House,241.2352,1.0906300000000002,0.32385,,0.8770399999999999,,0.86741,,155.0
"7 BELVEDERE CLOSE, MARIBYRNONG",4.0,3.0,2,3032,213031349,House,9.24846,0.7686799999999999,0.4935299999999999,1.88082,,,,1.44626,650.0
"7 BENJAMIN STREET, SUNSHINE",2.0,1.0,1,3020,213011336,House,12.65789,0.28839,0.52313,0.75178,1.35829,,2.23185,,280.0
"7 BENNETT STREET, YINNAR",4.0,2.0,1,3869,205041094,House,160.58409,1.74222,0.32179,9.68671,,,8.73917,,332.5
"7 BENNIE STREET, BRUNSWICK",2.0,1.0,1,3056,206011495,Apartment,5.59485,0.64113,2.31867,,1.20745,,0.8928200000000001,,440.0
"7 BETTS COURT, SWAN HILL",2.0,1.0,1,3585,215031404,House,342.80175,1.0424,1.46511,0.34111,1.83175,1.01529,3.3050300000000004,,270.0
"7 BODLEY STREET, CLARINDA",3.0,1.0,1,3169,212041309,House,26.47509,2.3867,3.63128,,,,,,380.0
"7 BODY PLACE, MACARTHUR",3.0,2.0,0,3286,217041478,House,306.69634,1.41998,0.5516599999999999,34.226949999999995,42.57979,0.6147400000000001,0.2914,,450.0
"7 BOLGER CRESCENT, HOPPERS CROSSING",3.0,1.0,1,3029,213051362,House,29.19253,1.89288,0.56323,0.62305,,,,,300.0
"7 BOWEN STREET, PORT FRANKLIN",3.0,1.0,1,3964,205031087,House,181.96006,11.20036,8.14264,10.68297,2.93904,9.4796,7.51037,,220.0
