address,latitude_ori,longitude_ori,year,month,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"23A KING STREET, WARRAGUL",-38.1623329,145.9205482,2020,11,3.0,2.0,2,3820,205011079,House,103.16682,1.22663,1.15676,0.36436,2.04178,1.99662,1.79363,,400.0
"23A KING STREET, WARRAGUL",-38.1623329,145.9205482,2020,12,3.0,2.0,2,3820,205011079,House,103.16682,1.22663,1.15676,0.36436,2.04178,1.99662,1.79363,,400.0
"23A RIDGEWAY CRESCENT, KENNINGTON",-36.7714154002,144.2987359002,2020,12,1.0,1.0,1,3550,202011020,Apartment,153.11419,2.24414,1.29934,1.66195,,,,,230.0
"23A ST. LEONARDS ROAD, HEALESVILLE",-37.648864,145.523138,2020,3,3.0,2.0,2,3777,211051276,House,66.92455,0.69033,1.41427,1.21802,1.6923,0.79573,1.59267,,430.0
"23D ORMOND STREET, MORDIALLOC",-38.002078,145.090632,2020,4,3.0,2.0,2,3195,208031193,House,34.08616000000001,0.19504,0.5438,1.41415,0.8666,1.36341,0.4660899999999999,1.0726600000000002,660.0
"24 ABBOTT GROVE, CLIFTON HILL",-37.7893125002,144.9987324002,2020,3,2.0,1.0,0,3068,206071145,House,5.79983,0.66252,1.17933,3.88064,0.33643,2.3414200000000003,,,750.0
"24 ANGLERS ROAD, SUNDERLAND BAY",-38.505741,145.27764,2020,9,3.0,2.0,0,3922,205031091,House,132.80945,5.327229999999999,8.02242,3.27248,,,9.00861,,700.0
"24 ASHWOOD GROVE, PAKENHAM",-38.07007001,145.4513001,2020,11,3.0,2.0,2,3810,212011552,House,57.93952,,1.60216,1.12295,3.23454,,,,365.0
"24 BAIL STREET, EPPING",-37.628568,145.0094772,2020,7,3.0,2.0,2,3076,209041433,House,23.58661,,1.84046,,,,,,420.0
"24 BAIL STREET, EPPING",-37.628568,145.0094772,2020,8,3.0,2.0,2,3076,209041433,House,23.58661,,1.84046,,,,,,400.0
"24 BARCELONA AVENUE, KEILOR",-37.714966,144.833116,2020,7,4.0,1.0,2,3036,210011228,House,20.58029,0.98858,1.27774,2.29669,,,,,410.0
"24 BARKLY PLACE, CARLTON",-37.802986,144.961405,2020,7,1.0,1.0,0,3053,206041117,Apartment,1.47971,0.41817,1.19461,0.8659199999999999,0.60174,,1.68429,,260.0
"24 BARKLY PLACE, CARLTON",-37.802986,144.961405,2020,9,1.0,1.0,0,3053,206041117,Apartment,1.47971,0.41817,1.19461,0.8659199999999999,0.60174,,1.68429,,260.0
"24 BARRETT ST, TIMBOON",-38.48025001,142.97725001,2020,7,4.0,1.0,1,3268,217031475,House,233.01067,0.29529,17.266009999999998,31.99475,0.75693,1.17527,1.32252,,340.0
"24 BARRETT STREET, TIMBOON",-38.480317,142.977235,2020,7,4.0,1.0,1,3268,217031475,House,233.01038,0.29499,17.26571,31.99446,0.75663,1.17497,1.32222,,340.0
"24 BEARD STREET, ELTHAM",-37.70899,145.161263,2020,3,4.0,2.0,2,3095,209031209,House,25.88837,1.45013,0.72974,2.1540700000000004,1.61996,,1.36395,,520.0
"24 BEARD STREET, ELTHAM",-37.70899,145.161263,2020,4,4.0,2.0,2,3095,209031209,House,25.88837,1.45013,0.72974,2.1540700000000004,1.61996,,1.36395,,500.0
"24 BENAMBRA STREET, PRESTON",-37.7331031,144.9879913,2020,6,3.0,2.0,0,3072,209021429,House,11.08046,0.98944,0.57016,2.0028900000000003,,,,,575.0
"24 BONNINGTON STREET, JACKASS FLAT",-36.7133551,144.2795622,2020,10,4.0,2.0,2,3556,202011019,House,158.77478,1.79504,3.44767,2.97886,4.42499,,3.69355,,450.0
"24 CALIFORNIA DRIVE, SMITHS BEACH",-38.497341,145.254107,2020,11,4.0,2.0,2,3922,205031091,House,135.08075,4.20758,6.296939999999999,3.61194,,,6.96006,,390.0
"24 CARRINGTON AVENUE, SEAFORD",-38.1090715,145.1491043,2020,5,3.0,1.0,1,3198,214011375,House,50.7646,0.92529,0.2612,6.68564,3.55284,,6.03296,,450.0
"24 CARRINGTON AVENUE, SEAFORD",-38.1090715,145.1491043,2020,6,3.0,1.0,1,3198,214011375,House,50.7646,0.92529,0.2612,6.68564,3.55284,,6.03296,,450.0
"24 CHEVIOT TERRACE, OCEAN GROVE",-38.2402245,144.5421297,2020,9,4.0,2.0,2,3226,203031490,House,101.15973,1.32028,3.10001,2.69521,,,4.28919,,480.0
"24 CINNABAR LANE, BOTANIC RIDGE",-38.1347885,145.2811778,2020,3,3.0,2.0,2,3977,212031303,House,56.37019,9.3309,4.314850000000001,3.12597,5.58812,,,,400.0
"24 CINNABAR LANE, BOTANIC RIDGE",-38.1347885,145.2811778,2020,11,3.0,2.0,2,3977,212031303,House,56.37019,9.3309,4.314850000000001,3.12597,5.58812,,,,395.0
"24 CLARENDON STREET, AVONDALE HEIGHTS",-37.7660884002,144.8624906002,2020,6,4.0,2.0,2,3034,210011533,House,11.86362,1.24174,0.47231,0.34706,,,1.35477,,580.0
"24 CLARENDON STREET, AVONDALE HEIGHTS",-37.7660884002,144.8624906002,2020,7,4.0,2.0,2,3034,210011533,House,11.86362,1.24174,0.47231,0.34706,,,1.35477,,580.0
"24 CLEE ST, MCKINNON",-37.907635,145.028267,2020,10,3.0,1.0,4,3204,208021174,House,15.93855,,2.08618,3.24959,1.24368,,2.61972,,660.0
"24 CLEE ST, MCKINNON",-37.907635,145.028267,2020,11,3.0,1.0,4,3204,208021174,House,15.93855,,2.08618,3.24959,1.24368,,2.61972,,720.0
"24 COLLENDINA CRESCENT, GREENSBOROUGH",-37.688986,145.089506,2020,12,3.0,2.0,2,3088,209031213,House,26.75031,5.09263,2.22294,,,,,,480.0
"24 COOWARRA WAY, BERWICK",-38.023942,145.321043,2020,4,3.0,2.0,2,3806,212021293,House,44.96952,0.67152,1.23144,1.35453,3.72573,,3.3705,2.7920700000000003,450.0
"24 CURZON DRIVE, OCEAN GROVE",-38.2493689,144.5532492,2020,8,4.0,2.0,2,3226,203031490,House,103.46627,1.0025,2.37919,2.26991,,,4.70515,,430.0
"24 DAVIS STREET, NYORA",-38.33681001,145.67228001,2020,8,3.0,1.0,8,3987,205031089,House,101.43693,0.88528,0.5851799999999999,6.47933,0.5564199999999999,24.36953,9.9951,,370.0
"24 DELFIN COURT, ROWVILLE",-37.929004,145.234793,2020,2,4.0,2.0,2,3178,211011258,House,34.0264,1.59608,1.13737,,,,,,525.0
"24 DICKERSON WAY, CAROLINE SPRINGS",-37.704361,144.740406,2020,11,3.0,2.0,1,3023,213041360,House,33.96578,,0.98883,4.3935,,,,,370.0
"24 DUNSTAN STREET, SAILORS GULLY",-36.7147417,144.2355088,2020,7,3.0,1.0,4,3556,202011019,House,165.96783,2.40471,1.45249,2.7928800000000003,1.39105,,2.0051,,350.0
"24 EDEYS RUN, HAMPTON PARK",-38.038494,145.269053,2020,2,4.0,2.0,2,3976,212031561,House,43.11047,,0.39752,,,,,,375.0
"24 EDEYS RUN, HAMPTON PARK",-38.038494,145.269053,2020,3,4.0,2.0,2,3976,212031561,House,43.11047,,0.39752,,,,,,375.0
"24 ETHEL STREET, THORNBURY",-37.754387,144.999427,2020,12,3.0,1.0,2,3071,206021112,House,8.81321,0.62146,0.36749,1.6681400000000002,0.10828,,,,750.0
"24 FESTIVAL, DIGGERS REST",-37.6215001,144.70424001,2020,1,4.0,2.0,2,3427,210041539,House,36.79572,2.42802,1.00712,,2.14162,,,,420.0
"24 FIELD AVENUE, EDITHVALE",-38.036712,145.111951,2020,10,2.0,1.0,5,3196,208031189,House,46.718410000000006,1.1036199999999998,0.5175299999999999,2.54944,0.59503,,,,475.0
"24 FINSBURY ROAD, DEVON MEADOWS",-38.15957642,145.31158447,2020,3,5.0,3.0,5,3977,212031303,House,61.09795,7.42814,1.23567,3.23722,5.20613,,,,800.0
"24 FIRESTONE WAY, WEST WODONGA",-36.1181001,146.83648001,2020,9,4.0,2.0,2,3690,204031073,House,307.04697,0.37883,4.583189999999999,1.82901,,,,,550.0
"24 FRAGRANCE TERRACE, MANOR LAKES",-37.8637774002,144.5938258002,2020,5,3.0,2.0,2,3024,213051579,House,39.82933,,2.74812,,,,,,340.0
"24 GLADSTONE STREET, HAMLYN HEIGHTS",-38.12693001,144.32795001,2020,9,3.0,1.0,4,3215,203021040,House,74.98835000000001,0.51247,0.89537,0.42281,,,,,370.0
"24 GLENCAIRN AVENUE, CAMBERWELL",-37.846355,145.081613,2020,6,5.0,2.0,2,3124,207011149,House,13.44517,0.71568,0.68616,2.66683,1.1581,,2.91418,,900.0
"24 GLIDER STREET, MOUNT DUNEED",-38.22087001,144.33494001,2020,1,4.0,2.0,2,3216,203021487,House,90.95741,1.14252,1.03267,3.32826,4.51073,,,,420.0
"24 GOLDEN COURT, SUNSET STRIP",-38.49414001,145.26322001,2020,10,4.0,2.0,4,3922,205031091,House,134.46955,4.58179,7.68192,2.01262,,,8.345040000000001,,450.0
"24 GOODENIA AVENUE, MANOR LAKES",-37.8701595002,144.5917004002,2020,1,3.0,1.0,1,3024,213051579,House,40.3252,,2.59188,,,,,,350.0
"24 GREAT ALPINE ROAD, LUCKNOW",-37.81684001,147.6492001,2020,8,2.0,1.0,0,3875,205021081,House,283.55363,0.86327,2.35758,3.06646,3.25115,5.14738,2.20071,,270.0
"24 HARBOUR LINE DRIVE, GOUGHS BAY",-37.1779242,146.0729287,2020,8,2.0,1.0,0,3723,204011057,House,228.02059,12.73044,21.10591,21.48488,35.61721,21.39921,22.095560000000003,,330.0
"24 HARDIMAN CIRCUIT, FYANSFORD",-38.13978001,144.3117001,2020,5,4.0,2.0,2,3221,203021040,House,78.8418,0.8346,0.98614,2.85516,,,,,550.0
"24 HARRIS ROAD, ELLIMINYT",-38.3690595,143.5930504,2020,3,4.0,2.0,2,3250,217031472,House,154.94116,3.75588,1.6128900000000002,2.35476,3.9199,4.02354,3.92918,,440.0
"24 HARRIS ROAD, ELLIMINYT",-38.3690595,143.5930504,2020,5,4.0,2.0,2,3250,217031472,House,154.94116,3.75588,1.6128900000000002,2.35476,3.9199,4.02354,3.92918,,440.0
"24 HAWTHORN ROAD, BURWOOD EAST",-37.84636688,145.16114807,2020,12,6.0,2.0,2,3151,207031166,House,26.09186,2.47342,0.19172,0.52826,1.45324,,,,600.0
"24 HEWITT AVENUE, FOOTSCRAY",-37.7985492,144.8820263,2020,8,3.0,2.0,2,3011,213031348,House,8.84367,0.61998,0.64376,1.13563,1.59553,1.2200799999999998,2.35836,,570.0
"24 HEWITT AVENUE, FOOTSCRAY",-37.7985492,144.8820263,2020,9,3.0,2.0,2,3011,213031348,House,8.84367,0.61998,0.64376,1.13563,1.59553,1.2200799999999998,2.35836,,570.0
"24 HILL STREET, DAYLESFORD",-37.341746,144.149338,2020,5,3.0,1.0,0,3460,201021011,House,113.35803,3.17019,0.67628,1.05276,0.4152,1.0014,0.87801,,390.0
"24 HOLGATE ROAD, LUCAS",-37.5505065,143.7777293,2020,9,4.0,2.0,4,3350,201011001,House,126.08358,2.8432600000000003,0.47164,,,,,,380.0
"24 HOVELL DRIVE, BURNSIDE HEIGHTS",-37.72815001,144.75627001,2020,9,4.0,2.0,2,3023,213041462,House,32.44585,,1.44777,,,,,,450.0
"24 HOVELL DRIVE, BURNSIDE HEIGHTS",-37.72815001,144.75627001,2020,10,4.0,2.0,2,3023,213041462,House,32.44585,,1.44777,,,,,,450.0
"24 HUNTERS LANE, KALIMNA",-37.868513,147.960147,2020,12,3.0,2.0,5,3909,205021084,House,313.65772,2.53414,1.31848,5.83398,,,4.83247,,360.0
"24 ILUKA STREET, BLACK ROCK",-37.9742532002,145.0258134002,2020,1,2.0,1.0,2,3193,208011173,Apartment,21.57218,1.7362,0.46887,2.67994,4.20937,2.71373,1.26276,,600.0
"24 INCHES ROAD, KORUMBURRA",-38.441963,145.83771,2020,3,4.0,2.0,4,3950,205031089,House,121.51089,0.39563,1.34051,4.00336,2.0396,2.08946,1.58346,,360.0
"24 INVERAY AVENUE, JAN JUC",-38.339774,144.299246,2020,11,3.0,1.0,2,3228,203031053,House,105.44372,0.81417,3.28466,3.33637,,,3.88087,2.17689,490.0
"24 JESS WAY, SEBASTOPOL",-37.587706,143.845689,2020,6,4.0,2.0,2,3356,201011484,House,118.62235,1.21949,1.3668,0.9357,,,,,320.0
"24 JOHNSON STREET, HAWTHORN",-37.817358,145.038026,2020,11,2.0,2.0,0,3122,207011519,House,7.47211,0.23933,2.43473,,2.03002,,,,575.0
"24 KENNELLY CRESCENT, STRATFORD",-37.9674383002,147.0933379002,2020,12,4.0,2.0,2,3862,205051101,House,230.68756,1.2693,0.99876,12.98572,1.34203,12.63093,1.6005,,400.0
"24 KENSINGTON DR, SHEPPARTON",-36.36003001,145.37152001,2020,2,4.0,2.0,2,3630,216031416,House,185.14005,0.09631,2.79754,2.71936,,3.75929,,,450.0
"24 KIEWA CRESCENT, MOUNT BEAUTY",-36.742641002,147.17017002,2020,5,3.0,1.0,2,3699,204031069,House,349.71978,0.00434,0.34756,0.50749,31.19089,0.46918,0.20919,,300.0
"24 KITCHENER STREET, BRUNSWICK WEST",-37.756713,144.93831,2020,3,3.0,1.0,2,3055,206011107,House,8.30376,0.49523,0.7323999999999999,0.78207,,,,,500.0
"24 LAKE STREET, EDENHOPE",-37.03442001,141.30086001,2020,6,2.0,1.0,1,3318,215011393,House,392.09522,5.93724,0.31495,0.22132,38.91977,1.20727,0.98957,,140.0
"24 LATROBE STREET, ROSEDALE",-38.15267001,146.78308001,2020,11,1.0,1.0,1,3847,205051102,House,186.36188,0.3383299999999999,1.11582,,0.7323999999999999,,0.75527,,170.0
"24 LAURA ROAD, KNOXFIELD",-37.8914614002,145.2488463002,2020,3,3.0,1.0,1,3180,211011254,House,37.49665,1.40378,0.2105699999999999,1.76847,,,,2.33831,450.0
"24 LAURA ROAD, KNOXFIELD",-37.8914614002,145.2488463002,2020,6,3.0,1.0,1,3180,211011254,House,37.49665,1.40378,0.2105699999999999,1.76847,,,,2.33831,450.0
"24 LEOPOLD CRESCENT, MONT ALBERT",-37.82151001,145.10419001,2020,12,2.0,1.0,0,3127,207031167,Apartment,12.8811,1.26539,0.77585,,0.43347,,,,450.0
"24 LEWIS STREET, EUROA",-36.75817265,145.56827614,2020,6,3.0,2.0,2,3666,204011055,House,152.94297,18.00674,0.49156,0.36948,1.3042,,1.11624,,350.0
"24 LEWIS STREET, GLENROY",-37.708864,144.919399,2020,3,3.0,1.0,1,3046,210031535,House,13.83234,0.4022699999999999,1.31973,1.39129,,,,,500.0
"24 LITTLE OGRADY STREET, ALBERT PARK",-37.8429139,144.955171,2020,5,2.0,2.0,0,3206,206051128,House,5.355779999999999,0.29825,0.34585,0.92503,1.48842,,3.36064,,1100.0
"24 LOGANBERRY ROAD, MANOR LAKES",-37.8733986,144.5820828,2020,1,4.0,2.0,2,3024,213051579,House,41.26749,,3.53416,,,,,,390.0
"24 LORNA STREET, CRANBOURNE",-38.108254,145.277815,2020,4,3.0,1.0,1,3977,212031300,House,53.21687,2.60332,0.6859,1.28932,1.50451,,1.16281,0.38023,310.0
"24 LORNA STREET, CRANBOURNE",-38.108254,145.277815,2020,7,3.0,1.0,1,3977,212031300,House,53.21687,2.60332,0.6859,1.28932,1.50451,,1.16281,0.38023,310.0
"24 MACEDON STREET, HOPPERS CROSSING",-37.870209,144.704095,2020,2,3.0,1.0,1,3029,213051361,House,29.28023,2.23532,0.7144299999999999,4.565729999999999,1.59826,,,,1434.0
"24 MACPHERSON STREET, CARLTON NORTH",-37.786266,144.976093,2020,5,2.0,1.0,0,3054,206071140,House,3.65345,2.84343,1.29333,1.78244,,,,,560.0
"24 MANDALAY AVENUE, ARMSTRONG CREEK",-38.2413281,144.3681613,2020,1,3.0,3.0,2,3217,203031489,House,94.47799,4.77255,13.15707,1.95932,,,13.11084,,380.0
"24 MARNA COURT, NOBLE PARK",-37.969232,145.190499,2020,6,3.0,1.0,2,3174,212041459,House,33.05804,0.37175,0.7815700000000001,0.96313,1.92935,,,,380.0
"24 MARNA COURT, NOBLE PARK",-37.969232,145.190499,2020,7,3.0,1.0,2,3174,212041459,House,33.05804,0.37175,0.7815700000000001,0.96313,1.92935,,,,380.0
"24 MARNA COURT, NOBLE PARK",-37.969232,145.190499,2020,9,3.0,1.0,2,3174,212041459,House,33.05804,0.37175,0.7815700000000001,0.96313,1.92935,,,,380.0
"24 MASCOT AVENUE, BONBEACH",-38.0704548002,145.125108002,2020,7,3.0,2.0,2,3196,208031186,House,49.37121,2.16837,1.18913,1.19078,1.0476500000000002,,2.9746,,595.0
"24 MATILDA STREET, ST LEONARDS",-38.17185001,144.71576001,2020,3,4.0,2.0,2,3223,203031051,House,113.00938,0.56329,0.13382,,,,10.3047,,410.0
"24 MCDONALD DRIVE, MITCHELL PARK",-37.52238001,143.80974001,2020,10,4.0,2.0,2,3355,201011008,House,121.20666,0.93219,1.24364,1.59428,,,,2.4146,320.0
"24 MELALEUCA ROAD, MOUNT MARTHA",-38.24955,145.040155,2020,4,3.0,2.0,2,3934,214021382,House,74.20667999999999,0.7968,1.51773,,,,,,470.0
"24 MILLS STREET, ALBERT PARK",-37.844809,144.959348,2020,10,2.0,1.0,1,3206,206051128,Apartment,5.45975,0.77298,0.48318,1.1495799999999998,1.10204,,3.46462,,595.0
"24 MITCHELL STREET, HEATHCOTE",-36.916311,144.698089,2020,5,4.0,1.0,2,3523,202021029,House,115.12351,1.50803,0.4141,,,1.1448,1.40571,,340.0
"24 MUNRO AVENUE, CHELTENHAM",-37.957504,145.045498,2020,7,3.0,2.0,3,3192,208011171,House,22.94448,0.90871,0.7370599999999999,2.60431,2.75693,,,,650.0
"24 MURRAY STREET, FAWKNER",-37.705318,144.964723,2020,1,4.0,2.0,1,3060,210031237,House,13.28099,0.81157,1.07536,1.02931,1.34043,,,,490.0
"24 NEEDHAMS ROAD, WILLOW GROVE",-38.07479954,146.14786303,2020,6,3.0,1.0,2,3825,205011077,House,125.79024,3.36188,5.90783,31.11638,,,30.64768,,250.0
"24 NEEDHAMS ROAD, WILLOW GROVE, WILLOW GROVE",-38.07479954,146.14786303,2020,6,3.0,1.0,2,3825,205011077,House,125.79024,3.36188,5.90783,31.11638,,,30.64768,,250.0
"24 NORFOLK BOULEVARD, TORQUAY",-38.3135001,144.34204001,2020,7,3.0,2.0,2,3228,203031053,House,102.19241,0.5699,1.4516,3.44321,,,3.26532,7.327109999999999,495.0
"24 NORTH ROAD, YALLOURN NORTH",-38.159992,146.365343,2020,12,2.0,1.0,1,3825,205041098,Apartment,149.73345,0.45127,0.58529,,20.60734,,,,200.0
"24 NORTHGATE STREET, MOOROOPNA",-36.39197001,145.35742001,2020,12,3.0,2.0,2,3629,216031415,House,181.962,0.33049,0.34904,1.42845,1.21463,,0.63661,,340.0
"24 O'GRADY STREET, CARLTON NORTH",-37.790422,144.973173,2020,8,2.0,1.0,0,3054,206071140,Apartment,2.93393,2.12391,0.38762,1.48281,,,,,580.0
"24 OPHIR STREET, GOLDEN SQUARE",-36.766421,144.261347,2020,8,3.0,1.0,2,3555,202011022,House,149.53903,0.5047699999999999,0.64136,3.12088,1.44027,,,,360.0
"24 PAISLEY DRIVE, FRANKSTON",-38.146786,145.14796,2020,3,5.0,1.0,1,3199,214011372,House,55.2005,1.37574,0.06887,1.11507,,,,2.01247,360.0
"24 PANKHURST PROMENADE, POINT COOK",-37.8970827002,144.7337387002,2020,5,3.0,2.0,3,3030,213051580,House,28.18421,,2.85604,1.62674,,,,,400.0
"24 PANKHURST PROMENADE, POINT COOK",-37.8970827002,144.7337387002,2020,6,3.0,2.0,3,3030,213051580,House,28.18421,,2.85604,1.62674,,,,,400.0
"24 PATERSON STREET, LUCAS",-37.5424892002,143.7794824002,2020,6,4.0,2.0,2,3350,201011001,House,125.281,3.7173,1.46931,,,,,,410.0
"24 PATERSON STREET, LUCAS",-37.5424892002,143.7794824002,2020,7,4.0,2.0,2,3350,201011001,House,125.281,3.7173,1.46931,,,,,,410.0
"24 PEAKE STREET, GOLDEN POINT",-37.571606,143.862077,2020,12,2.0,1.0,1,3451,201011483,House,114.86827,0.5869099999999999,0.58654,0.81268,,,,,320.0
"24 PEPPERELL AVENUE, GLEN WAVERLEY",-37.8791641,145.1518851,2020,6,3.0,1.0,1,3150,212051322,House,24.20399,2.88164,1.57638,1.66959,0.70853,,,1.74454,410.0
"24 PEPPERELL AVENUE, GLEN WAVERLEY",-37.8791641,145.1518851,2020,7,3.0,1.0,1,3150,212051322,House,24.20399,2.88164,1.57638,1.66959,0.70853,,,1.74454,410.0
"24 PEPPERELL AVENUE, GLEN WAVERLEY",-37.8791641,145.1518851,2020,12,3.0,1.0,1,3150,212051322,House,24.20399,2.88164,1.57638,1.66959,0.70853,,,1.74454,450.0
"24 PINE AVENUE, NORTH SHORE",-38.0998444,144.3751301,2020,4,3.0,2.0,1,3214,203021488,House,69.26416,1.89611,2.47106,5.2454600000000005,1.55559,,2.47806,,380.0
"24 PINE AVENUE, NORTH SHORE",-38.0998444,144.3751301,2020,5,3.0,2.0,1,3214,203021488,House,69.26416,1.89611,2.47106,5.2454600000000005,1.55559,,2.47806,,380.0
"24 PONDEROSA WAY, MILDURA",-34.2209054,142.1364598,2020,1,3.0,2.0,2,3500,215021470,House,540.489,1.15231,1.61634,0.45576,,,,,440.0
"24 PRINCE STREET, MYRTLEFORD",-36.552566,146.724588,2020,6,3.0,2.0,1,3737,204031071,House,285.12022,0.36768,0.41989,0.02793,0.88779,0.94535,1.25532,,1400.0
"24 QUENTIN WAY, ELTHAM",-37.707434,145.165533,2020,2,5.0,3.0,2,3095,209031209,House,26.46264,2.0244,1.30401,2.95559,2.19422,,1.93821,,650.0
"24 RAILWAY AVENUE, GARFIELD",-38.092325,145.681586,2020,3,3.0,2.0,4,3814,212011547,House,79.61827000000001,0.76793,0.77846,5.55283,0.82498,3.60384,3.51386,,400.0
"24 RALEIGHS ROAD, MELTON",-37.676412,144.588501,2020,1,3.0,1.0,4,3337,213041577,House,44.34424,2.01392,0.52199,,,,2.05105,,310.0
"24 RALEIGHS ROAD, MELTON",-37.676412,144.588501,2020,2,3.0,1.0,4,3337,213041577,House,44.34424,2.01392,0.52199,,,,2.05105,,310.0
"24 REGENT STREET, HADFIELD",-37.703011,144.945185,2020,11,4.0,2.0,1,3046,210031440,House,14.54803,0.89047,1.67042,,2.72777,,3.29212,,550.0
"24 ROBERTS STREET, FRANKSTON",-38.156466,145.139532,2020,1,3.0,1.0,1,3199,214011371,House,55.68816,0.6470499999999999,1.22903,1.54959,0.5834900000000001,1.97482,3.72291,3.17367,310.0
"24 ROBINSON WAY, YARRAWONGA",-36.009739,146.033022,2020,1,3.0,2.0,1,3730,216021414,House,276.59656,2.97144,3.10562,3.8425,4.54476,3.80731,4.55032,,340.0
"24 RUTHERFORD WAY, ROXBURGH PARK",-37.630733,144.919666,2020,3,3.0,2.0,2,3064,210051544,House,23.07691,,1.60516,1.50008,2.53914,,,,390.0
"24 SANDHURST ROAD, WANTIRNA",-37.861876,145.236415,2020,1,4.0,2.0,2,3152,211011259,House,33.41602,3.5980700000000003,0.4668299999999999,1.13677,,,,2.9707600000000003,550.0
"24 SELBOURNE STREET, HAWTHORN",-37.820816,145.04402,2020,5,2.0,1.0,0,3122,207011519,House,7.98001,0.20375,2.5932,,2.18848,,,,600.0
"24 SHAFTSBURY AVENUE, BERWICK",-38.046559,145.32527,2020,1,3.0,2.0,2,3806,212021554,House,48.04407,,1.25597,,,,,,400.0
"24 SMITH STREET, YEA",-37.21927485,145.42968594,2020,3,2.0,1.0,1,3717,204011062,House,110.26911,3.41235,1.1566800000000002,2.54003,7.325279999999999,2.54172,1.41064,,290.0
"24 ST ANDREWS PLACE, LAKE GARDENS",-37.546175,143.811748,2020,8,3.0,2.0,2,3355,201011002,House,123.28396,1.10157,3.65118,2.098,2.28738,4.64174,5.87567,,350.0
"24 STATION STREET, BALNARRING",-38.368878,145.128136,2020,11,3.0,2.0,2,3926,214021379,House,83.34841,0.19813,1.1747999999999998,9.51135,5.92308,,9.40473,,475.0
"24 STRUAN AVENUE, ENDEAVOUR HILLS",-37.96444321,145.26948547,2020,11,4.0,2.0,2,3802,212021453,House,37.68823,0.3822799999999999,0.8869,1.99969,,,,,495.0
"24 TARRENGOWER STREET, YARRAVILLE",-37.81774,144.892422,2020,5,2.0,1.0,0,3013,213031352,House,8.05184,0.6057400000000001,0.54841,2.77462,0.62295,,0.43176,,450.0
"24 TRENT CRESCENT, CHARLEMONT",-38.21317001,144.36478001,2020,2,4.0,2.0,2,3217,203021485,House,90.35005,2.2647,,4.65026,,,,,410.0
"24 TRENT CRESCENT, CHARLEMONT",-38.21317001,144.36478001,2020,10,4.0,2.0,2,3217,203021485,House,90.35005,2.2647,,4.65026,,,,,410.0
"24 VERNON STREET, HUNTINGDALE",-37.904811,145.107626,2020,3,4.0,2.0,2,3166,212051326,House,19.77225,2.91116,0.99476,1.29248,2.34631,2.41545,2.56398,,495.0
"24 VIRGINIA COURT, MONTMORENCY",-37.718972,145.136409,2020,1,4.0,1.0,2,3094,209011202,House,23.23958,2.31155,1.24821,3.35923,2.52637,,,,465.0
"24 WALTER STREET, HADFIELD",-37.711866,144.941452,2020,9,3.0,2.0,2,3046,210031440,House,12.62741,1.35306,0.7891900000000001,,3.3340500000000004,,2.52479,,450.0
"24 WOODLANDS AVENUE, SILVERLEAVES",-38.4512243,145.2601607,2020,1,3.0,1.0,2,3922,205031091,House,139.05206,3.63437,2.1863,5.37208,,,3.32866,,900.0
"24/158 CLARENDON STREET, THORNBURY",-37.7607843,145.0117349,2020,4,2.0,2.0,1,3071,206021112,House,9.26274,0.89676,0.32812,0.33422,1.89699,,,,490.0
"24/158 CLARENDON STREET, THORNBURY",-37.7607843,145.0117349,2020,5,2.0,2.0,1,3071,206021112,House,9.26274,0.89676,0.32812,0.33422,1.89699,,,,490.0
"24/17 EDGEWARE CLOSE, PAKENHAM",-38.065909,145.454169,2020,4,3.0,2.0,2,3810,212011552,House,58.20035,,1.78652,0.86022,3.41891,,,,380.0
"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,2020,7,1.0,1.0,1,3206,206051128,Apartment,6.34175,1.75442,0.8799199999999999,1.68925,1.13928,,4.34662,,475.0
"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,2020,9,1.0,1.0,1,3206,206051128,Apartment,6.34175,1.75442,0.8799199999999999,1.68925,1.13928,,4.34662,,475.0
"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,2020,11,1.0,1.0,1,3206,206051128,Apartment,6.34175,1.75442,0.8799199999999999,1.68925,1.13928,,4.34662,,475.0
"24/22 LEONARD CRESCENT, ASCOT VALE",-37.784803,144.906644,2020,4,2.0,1.0,1,3032,206031113,Apartment,7.64775,1.3905999999999998,0.6204,,2.62027,,,,410.0
"24/32 ADRIAN STREET, CHADSTONE",-37.8868621,145.1057937,2020,10,4.0,2.0,2,3148,212051319,House,19.32595,1.79277,2.04208,1.5311400000000002,,,,,650.0
"24/34 SMITH STREET, COLLINGWOOD",-37.807413,144.983606,2020,5,2.0,1.0,1,3066,206071141,Apartment,2.35125,,,0.8962,,0.20817,,,560.0
"24/39-43 CORNISH STREET, SUNBURY",-37.5751833,144.7184573,2020,3,1.0,1.0,1,3429,210041540,Apartment,40.2115,1.06078,0.52101,,1.80861,,,,335.0
