,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"15/885-889 DONCASTER ROAD, DONCASTER EAST",-37.7872140,145.1473910,2,1,1,$405 per week,Unit/apmt,July 2011,3109
0,"15/885-889 DONCASTER ROAD, DONCASTER EAST",-37.7872140,145.1473910,2,1,1,$415 per week,Unit/apmt,May 2011,3109
0,"15/885-889 DONCASTER ROAD, DONCASTER EAST",-37.7872140,145.1473910,2,1,1,$415 per week,Unit/apmt,April 2011,3109
0,"15/885-889 DONCASTER ROAD, DONCASTER EAST",-37.7872140,145.1473910,2,1,1,$395,Unit/apmt,July 2010,3109
0,"15/885-889 DONCASTER ROAD, DONCASTER EAST",-37.7872140,145.1473910,2,1,1,$395,Unit/apmt,October 2009,3109
0,"313/7 RED HILL TCE, DONCASTER EAST",-37.76371001,145.17241001,1,1,1,$390 per week,House,July 2022,3109
0,"313/7 RED HILL TCE, DONCASTER EAST",-37.76371001,145.17241001,1,1,1,$390 per week,House,July 2022,3109
0,"13 GREENDALE ROAD, DONCASTER EAST",-37.797775002,145.1669293002,3,1,2,$395 per week,none,July 2022,3109
0,"13 GREENDALE ROAD, DONCASTER EAST",-37.797775002,145.1669293002,3,1,2,$395 per week,none,July 2022,3109
0,"13 GREENDALE ROAD, DONCASTER EAST",-37.797775002,145.1669293002,3,1,2,$420,none,July 2022,3109
0,"13 GREENDALE ROAD, DONCASTER EAST",-37.797775002,145.1669293002,3,1,2,$420 per week,none,July 2022,3109
0,"13 GREENDALE ROAD, DONCASTER EAST",-37.797775002,145.1669293002,3,1,2,$395 per week,none,June 2022,3109
0,"13 GREENDALE ROAD, DONCASTER EAST",-37.797775002,145.1669293002,3,1,2,$420 per week,none,May 2022,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$600 per week,none,July 2022,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$600 per week,none,July 2022,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$600,none,July 2022,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$580 per week,none,June 2015,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$580 pw,none,June 2015,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$580,none,June 2015,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$560 per week,none,February 2010,3109
0,"58 NEWLANDS CRESCENT, DONCASTER EAST",-37.7706680,145.1832940,4,2,2,$595 per week,none,December 2009,3109
0,"6 KOALA COURT, DONCASTER EAST",-37.789379,145.14587,3,2,2,"$1,300,000 - $1,400,000",House,July 2022,3109
0,"6 KOALA COURT, DONCASTER EAST",-37.789379,145.14587,3,2,2,"$1,300,000 - $1,400,000",House,July 2022,3109
0,"6 KOALA COURT, DONCASTER EAST",-37.789379,145.14587,3,2,2,$390 per week,House,August 2015,3109
0,"2B LORD ST, DONCASTER EAST",-37.7896378002,145.1494281002,4,3,1,$850 pw,House,July 2022,3109
0,"2B LORD ST, DONCASTER EAST",-37.7896378002,145.1494281002,4,3,1,$850 pw,House,July 2022,3109
0,"2B LORD ST, DONCASTER EAST",-37.7896378002,145.1494281002,4,3,1,$880 pw,House,July 2022,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$625 per week,Rental_residential,July 2022,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$625 per week,Rental_residential,July 2022,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$625,Rental_residential,July 2022,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$650 pw,Rental_residential,November 2019,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$650,Rental_residential,November 2019,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$340 pw,Rental_residential,March 2017,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$360 per week,Rental_residential,November 2015,3109
0,"140 BEVERLEY STREET, DONCASTER EAST",-37.792098,145.167757,3,2,2,$380 pw,Rental_residential,November 2015,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$750 per week,Rental_residential,July 2022,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$750 per week,Rental_residential,July 2022,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$750,Rental_residential,July 2022,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$580 per week,Rental_residential,April 2022,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$580,Rental_residential,April 2022,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$500 per week,Rental_residential,August 2019,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$500,Rental_residential,August 2019,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$490 per week,Rental_residential,June 2018,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$490,Rental_residential,June 2018,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$490 per week,Rental_residential,December 2017,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$440 per week,Rental_residential,September 2012,3109
0,"23 ROMSEY RISE, DONCASTER EAST",-37.781028,145.146569,3,2,1,$420 per week,Rental_residential,June 2010,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$490 per week,Rental_residential,July 2022,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$490 per week,Rental_residential,July 2022,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$490,Rental_residential,July 2022,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$490 per week,Rental_residential,April 2020,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$470 per week,Rental_residential,November 2018,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$470,Rental_residential,October 2018,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$440 pw,Rental_residential,August 2016,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$440,Rental_residential,August 2016,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$480 pw,Rental_residential,July 2016,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$460 pw,Rental_residential,January 2015,3109
0,"20 DAMALA STREET, DONCASTER EAST",-37.79347000,145.15436700,3,2,3,$460,Rental_residential,January 2015,3109
0,"1/1 MILAN STREET, DONCASTER EAST",-37.7913921,145.1590358,3,2,none,"$520 - $2,259 pw",Rental_residential,July 2022,3109
0,"1/1 MILAN STREET, DONCASTER EAST",-37.7913921,145.1590358,3,2,none,"$520 - $2,259 pw",Rental_residential,July 2022,3109
0,"1/1 MILAN STREET, DONCASTER EAST",-37.7913921,145.1590358,3,2,none,"$801,000",Rental_residential,October 2015,3109
0,"307/7 RED HILL TERRACE, DONCASTER EAST",-37.7627181002,145.1724222002,3,2,2,$620,Rental_residential,July 2022,3109
0,"307/7 RED HILL TERRACE, DONCASTER EAST",-37.7627181002,145.1724222002,3,2,2,$620,Rental_residential,July 2022,3109
0,"2B LORD STREET, DONCASTER EAST",-37.789792,145.148757,4,3,2,$850,Available Now,July 2022,3109
0,"2B LORD STREET, DONCASTER EAST",-37.789792,145.148757,4,3,2,$850,Available Now,July 2022,3109
0,"2B LORD STREET, DONCASTER EAST",-37.789792,145.148757,4,3,2,$680 per week,Available Now,September 2016,3109
0,"103/37 CHURCHILL STREET, DONCASTER EAST",-37.7872681002,145.1604869002,3,2,2,$550,none,July 2022,3109
0,"103/37 CHURCHILL STREET, DONCASTER EAST",-37.7872681002,145.1604869002,3,2,2,$550,none,July 2022,3109
0,"103/37 CHURCHILL STREET, DONCASTER EAST",-37.7872681002,145.1604869002,3,2,2,$550,none,January 2021,3109
0,"10/6 LEURA STREET, DONCASTER EAST",-37.78675001,145.16126001,3,3,2,$680,Available Now,July 2022,3109
0,"10/6 LEURA STREET, DONCASTER EAST",-37.78675001,145.16126001,3,3,2,$680,Available Now,July 2022,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,$425 per week,Unit/apmt,July 2022,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,$425 per week,Unit/apmt,July 2022,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,$425,Unit/apmt,July 2022,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,"$450 - $1,955 pw",Unit/apmt,April 2021,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,By Negotiation,Unit/apmt,April 2021,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,"$450 - $1,955 pw",Unit/apmt,March 2021,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,"$440 - $1,912 pw",Unit/apmt,August 2019,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,$430 per week,Unit/apmt,December 2017,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,$430 per week,Unit/apmt,November 2017,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,$450 per week,Unit/apmt,October 2017,3109
0,"304/7 RED HILL TERRACE, DONCASTER EAST",-37.76376,145.1725346,2,2,1,$495 per week,Unit/apmt,October 2017,3109
0,"3 HARRY STREET, DONCASTER EAST",-37.7943030,145.1647250,4,2,none,per week,none,July 2022,3109
0,"3 HARRY STREET, DONCASTER EAST",-37.7943030,145.1647250,4,2,none,per week,none,July 2022,3109
0,"3 HARRY STREET, DONCASTER EAST",-37.7943030,145.1647250,4,2,none,$580,none,June 2021,3109
0,"3 HARRY STREET, DONCASTER EAST",-37.7943030,145.1647250,4,2,none,$650,none,December 2018,3109
0,"3 HARRY STREET, DONCASTER EAST",-37.7943030,145.1647250,4,2,none,$485 To Let,none,December 2012,3109
0,"3 HARRY STREET, DONCASTER EAST",-37.7943030,145.1647250,4,2,none,$485 per week,none,December 2012,3109
0,"3 HARRY STREET, DONCASTER EAST",-37.7943030,145.1647250,4,2,none,$485,none,December 2012,3109
0,"1 CELESTE STREET, DONCASTER EAST",-37.7863051002,145.1529609002,4,3,2,$900 pw,none,July 2022,3109
0,"1 CELESTE STREET, DONCASTER EAST",-37.7863051002,145.1529609002,4,3,2,$900 pw,none,July 2022,3109
0,"1 CELESTE STREET, DONCASTER EAST",-37.7863051002,145.1529609002,4,3,2,$780 pw,none,July 2022,3109
0,"1 CELESTE STREET, DONCASTER EAST",-37.7863051002,145.1529609002,4,3,2,$780,none,July 2022,3109
0,"1 CELESTE STREET, DONCASTER EAST",-37.7863051002,145.1529609002,4,3,2,$900 pw,none,June 2022,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570 pw,House,July 2022,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570 pw,House,July 2022,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570,House,July 2022,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$610 Weekly,House,April 2021,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$610,House,April 2021,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$610 p.w.,House,April 2021,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$580,House,April 2021,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570 Weekly,House,February 2020,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570,House,February 2020,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570 - $570,House,February 2020,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570 p.w.,House,January 2020,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$570,House,January 2020,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$545,House,October 2016,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$545 Weekly,House,October 2016,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$545 per week,House,October 2016,3109
0,"32A BELLEVUE AVENUE, DONCASTER EAST",-37.7834730,145.1668680,3,2,2,$545 pw,House,October 2016,3109
0,"12 TAUNTON STREET, DONCASTER EAST",-37.7768940,145.1566860,4,2,2,$720 pw,none,July 2022,3109
0,"12 TAUNTON STREET, DONCASTER EAST",-37.7768940,145.1566860,4,2,2,$720 pw,none,July 2022,3109
0,"12 TAUNTON STREET, DONCASTER EAST",-37.7768940,145.1566860,4,2,2,$720,none,July 2022,3109
0,"2/50 ST CLEMS ROAD, DONCASTER EAST",-37.800144,145.165093,4,2,2,$625 pw,none,July 2022,3109
0,"2/50 ST CLEMS ROAD, DONCASTER EAST",-37.800144,145.165093,4,2,2,$625 pw,none,July 2022,3109
0,"2/50 ST CLEMS ROAD, DONCASTER EAST",-37.800144,145.165093,4,2,2,$600 pw,none,August 2016,3109
0,"27 OCTANTIS STREET, DONCASTER EAST",-37.778049002,145.1653953002,3,2,2,"$1,350,000 - $1,450,000 Auction",House,July 2022,3109
0,"27 OCTANTIS STREET, DONCASTER EAST",-37.778049002,145.1653953002,3,2,2,"$1,350,000 - $1,450,000 Auction",House,July 2022,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$700,Rental_residential,July 2022,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$700,Rental_residential,July 2022,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$595 pw,Rental_residential,November 2018,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$595,Rental_residential,November 2018,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$595 p.w.,Rental_residential,November 2018,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,"$610 - $2,651 pw",Rental_residential,October 2018,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$610,Rental_residential,October 2018,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,"$610 - $2,651 pw",Rental_residential,July 2018,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,"$610 - $2,651 pw",Rental_residential,June 2018,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$595 pw,Rental_residential,July 2016,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,"$585 - $2,542 pw",Rental_residential,June 2016,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,"$615 - $2,672 pw",Rental_residential,April 2016,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$615 pw,Rental_residential,July 2014,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$580,Rental_residential,January 2011,3109
0,"36 CHAMPION STREET, DONCASTER EAST",-37.7871960,145.1525360,5,4,2,$580 pw,Rental_residential,January 2011,3109
0,"4/90 BEVERLEY STREET, DONCASTER EAST",-37.7903786002,145.1553601002,3,2,2,$530 per week,Rental_residential,July 2022,3109
0,"4/90 BEVERLEY STREET, DONCASTER EAST",-37.7903786002,145.1553601002,3,2,2,$530 per week,Rental_residential,July 2022,3109
0,"4/90 BEVERLEY STREET, DONCASTER EAST",-37.7903786002,145.1553601002,3,2,2,$530,Rental_residential,July 2022,3109
0,"8 HARROW COURT, DONCASTER EAST",-37.78437001,145.10506001,3,1,1,$470 per week,Rental_residential,July 2022,3109
0,"8 HARROW COURT, DONCASTER EAST",-37.78437001,145.10506001,3,1,1,$470 per week,Rental_residential,July 2022,3109
0,"8 HARROW COURT, DONCASTER EAST",-37.78437001,145.10506001,3,1,1,$470 per week,Rental_residential,June 2022,3109
0,"8 HARROW COURT, DONCASTER EAST",-37.78437001,145.10506001,3,1,1,$460 Weekly,Rental_residential,June 2020,3109
0,"8 HARROW COURT, DONCASTER EAST",-37.78437001,145.10506001,3,1,1,$460,Rental_residential,June 2020,3109
0,"8 HARROW COURT, DONCASTER EAST",-37.78437001,145.10506001,3,1,1,$460 p.w.,Rental_residential,June 2020,3109
0,"8 HARROW COURT, DONCASTER EAST",-37.78437001,145.10506001,3,1,1,$460 pw,Rental_residential,June 2020,3109
0,"7/29 CAVALIER ST, DONCASTER EAST",-37.7856879002,145.1568171002,3,2,1,$440 Weekly,Rental_residential,July 2022,3109
0,"7/29 CAVALIER ST, DONCASTER EAST",-37.7856879002,145.1568171002,3,2,1,$440 Weekly,Rental_residential,July 2022,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$390 per week,Rental_residential,July 2022,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$390 per week,Rental_residential,July 2022,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$390,Rental_residential,July 2022,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$430 per week,Rental_residential,April 2021,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$430,Rental_residential,April 2021,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$410 per week,Rental_residential,February 2020,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$400 per week,Rental_residential,January 2019,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$375 pw,Rental_residential,August 2014,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$175 pw,Rental_residential,October 2007,3109
0,"2/886 DONCASTER ROAD, DONCASTER EAST",-37.787925,145.147440,2,1,1,$175,Rental_residential,October 2007,3109
0,"7/29 CAVALIER STREET, DONCASTER EAST",-37.785540,145.157903,3,2,1,$440,none,July 2022,3109
0,"7/29 CAVALIER STREET, DONCASTER EAST",-37.785540,145.157903,3,2,1,$440,none,July 2022,3109
0,"7/29 CAVALIER STREET, DONCASTER EAST",-37.785540,145.157903,3,2,1,$415 per week,none,September 2020,3109
0,"7/29 CAVALIER STREET, DONCASTER EAST",-37.785540,145.157903,3,2,1,$415 pw,none,September 2020,3109
0,"7/29 CAVALIER STREET, DONCASTER EAST",-37.785540,145.157903,3,2,1,$385,none,May 2016,3109
0,"7/29 CAVALIER STREET, DONCASTER EAST",-37.785540,145.157903,3,2,1,$375 per week,none,April 2014,3109
0,"7/29 CAVALIER STREET, DONCASTER EAST",-37.785540,145.157903,3,2,1,$375 pw,none,April 2014,3109
0,"42 WOODLEA STREET, DONCASTER EAST",-37.77594001,145.15058001,5,3,4,$795,none,July 2022,3109
0,"42 WOODLEA STREET, DONCASTER EAST",-37.77594001,145.15058001,5,3,4,$795,none,July 2022,3109
0,"42 WOODLEA STREET, DONCASTER EAST",-37.77594001,145.15058001,5,3,4,$795,none,June 2022,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,"$1,249,000",Townhouse,June 2022,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,"$1,249,000",Townhouse,June 2022,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$685 Weekly,Townhouse,April 2021,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$685,Townhouse,April 2021,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$685 p.w.,Townhouse,April 2021,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$685 Weekly,Townhouse,May 2019,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$685,Townhouse,May 2019,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$685 p.w.,Townhouse,May 2019,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$685 pw,Townhouse,May 2019,3109
0,"2/17 ST CLEMS ROAD, DONCASTER EAST",-37.799179,145.16155,4,3,2,$695,Townhouse,April 2019,3109
0,"11 DEEP CREEK DRIVE, DONCASTER EAST",-37.756123,145.175678,4,2,2,$750 per week,House,June 2022,3109
0,"11 DEEP CREEK DRIVE, DONCASTER EAST",-37.756123,145.175678,4,2,2,$750 per week,House,June 2022,3109
0,"11 DEEP CREEK DRIVE, DONCASTER EAST",-37.756123,145.175678,4,2,2,$750,House,June 2022,3109
0,"11 DEEP CREEK DRIVE, DONCASTER EAST",-37.756123,145.175678,4,2,2,$750 per week,House,May 2022,3109
0,"11 DEEP CREEK DRIVE, DONCASTER EAST",-37.756123,145.175678,4,2,2,$750 per week,House,June 2020,3109
0,"14/919 DONCASTER ROAD, DONCASTER EAST",-37.77447665002,145.17248380592602002,2,1,1,$500,Unit/apmt,June 2022,3109
0,"14/919 DONCASTER ROAD, DONCASTER EAST",-37.77447665002,145.17248380592602002,2,1,1,$500,Unit/apmt,June 2022,3109
0,"14/919 DONCASTER ROAD, DONCASTER EAST",-37.77447665002,145.17248380592602002,2,1,1,$500 p.w.,Unit/apmt,June 2022,3109
0,"14/919 DONCASTER ROAD, DONCASTER EAST",-37.77447665002,145.17248380592602002,2,1,1,$500 per week,Unit/apmt,June 2022,3109
0,"1/1 MANTELL STREET, DONCASTER EAST",-37.7915722,145.1603779,3,1,1,$470,Rental_residential,June 2022,3109
0,"1/1 MANTELL STREET, DONCASTER EAST",-37.7915722,145.1603779,3,1,1,$470,Rental_residential,June 2022,3109
0,"1/1 MANTELL STREET, DONCASTER EAST",-37.7915722,145.1603779,3,1,1,$470 per week,Rental_residential,June 2022,3109
0,"1/1 MANTELL STREET, DONCASTER EAST",-37.7915722,145.1603779,3,1,1,$470 pw,Rental_residential,June 2022,3109
0,"1/1 MANTELL STREET, DONCASTER EAST",-37.7915722,145.1603779,3,1,1,$430 pw,Rental_residential,June 2019,3109
0,"1/1 MANTELL STREET, DONCASTER EAST",-37.7915722,145.1603779,3,1,1,"$730,000 - $800,000",Rental_residential,April 2019,3109
0,"2/70 FRANKLIN ROAD, DONCASTER EAST",-37.7898774002,145.1594443002,2,1,1,$395,Rental_residential,June 2022,3109
0,"2/70 FRANKLIN ROAD, DONCASTER EAST",-37.7898774002,145.1594443002,2,1,1,$395,Rental_residential,June 2022,3109
0,"8 LORD STREET, DONCASTER EAST",-37.789542,145.148139,3,1,2,$550 pw,House,June 2022,3109
0,"8 LORD STREET, DONCASTER EAST",-37.789542,145.148139,3,1,2,$550 pw,House,June 2022,3109
0,"8 LORD STREET, DONCASTER EAST",-37.789542,145.148139,3,1,2,$450 per week,House,May 2018,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$450 per week,Unit/apmt,June 2022,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$450 per week,Unit/apmt,June 2022,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$450,Unit/apmt,June 2022,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$480 Weekly,Unit/apmt,October 2019,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$480,Unit/apmt,October 2019,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$480 p.w.,Unit/apmt,October 2019,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$480 - $480,Unit/apmt,October 2019,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$480 pw,Unit/apmt,October 2019,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$530,Unit/apmt,July 2019,3109
0,"205/187 REYNOLDS ROAD, DONCASTER EAST",-37.7635799,145.1702939,2,2,1,$500,Unit/apmt,May 2016,3109
0,"G15 / 190 REYNOLDS ROAD, DONCASTER EAST",-37.76424001,145.16854001,1,1,1,$380 pw,Apartment,June 2022,3109
0,"G15 / 190 REYNOLDS ROAD, DONCASTER EAST",-37.76424001,145.16854001,1,1,1,$380 pw,Apartment,June 2022,3109
0,"G15 / 190 REYNOLDS ROAD, DONCASTER EAST",-37.76424001,145.16854001,1,1,1,$380,Apartment,June 2022,3109
0,"190 ANDERSONS CREEK ROAD, DONCASTER EAST",-37.7599940,145.1742700,5,3,2,$950 pw,none,June 2022,3109
0,"190 ANDERSONS CREEK ROAD, DONCASTER EAST",-37.7599940,145.1742700,5,3,2,$950 pw,none,June 2022,3109
0,"190 ANDERSONS CREEK ROAD, DONCASTER EAST",-37.7599940,145.1742700,5,3,2,$950,none,June 2022,3109
0,"190 ANDERSONS CREEK ROAD, DONCASTER EAST",-37.7599940,145.1742700,5,3,2,$950 per week,none,July 2021,3109
0,"190 ANDERSONS CREEK ROAD, DONCASTER EAST",-37.7599940,145.1742700,5,3,2,$950 per week,none,June 2021,3109
0,"190 ANDERSONS CREEK ROAD, DONCASTER EAST",-37.7599940,145.1742700,5,3,2,$430 per week,none,January 2011,3109
0,"2 WHALLEY COURT, DONCASTER EAST",-37.79471001,145.1438001,3,1,2,$500 pw,none,June 2022,3109
0,"2 WHALLEY COURT, DONCASTER EAST",-37.79471001,145.1438001,3,1,2,$500 pw,none,June 2022,3109
0,"3 SANDHURST AVENUE, DONCASTER EAST",-37.781262,145.147120,4,2,2,$850 pw,none,June 2022,3109
0,"3 SANDHURST AVENUE, DONCASTER EAST",-37.781262,145.147120,4,2,2,$850 pw,none,June 2022,3109
