,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,postcode
646,3.0,2.0,2.0,,7/39 Studley Park Way Caroline Springs VIC 3023,-37.724255600000006,144.74187680000003,$460 per week,22.3789,3023
647,3.0,2.0,1.0,,12 Hunts Cross Way Caroline Springs VIC 3023,-37.7389131,144.7269808,$420,22.8672,3023
648,3.0,2.0,2.0,,3 Hawksbury Green Caroline Springs VIC 3023,-37.7265738,144.7341884,Enquire Now: $400 per week,22.863,3023
649,3.0,2.0,1.0,,38 Grampians Way Caroline Springs VIC 3023,-37.7494919,144.72891130000002,$410 per week,22.2787,3023
650,3.0,2.0,2.0,,35 Cunningham Chase Burnside Heights VIC 3023,-37.7356347,144.762596,Enquire now: $420 per week,20.1759,3023
651,4.0,3.0,2.0,,4 Carnaby Grove Burnside VIC 3023,-37.7444723,144.75504180000001,$580,20.3534,3023
652,3.0,2.0,,,11 Carroll Street Deer Park VIC 3023,-37.771131200000006,144.76199509999998,$350 P/W,18.759,3023
653,4.0,2.0,2.0,713.0,19 Elphinstone Way Caroline Springs VIC 3023,-37.7560839,144.74422859999999,$520,20.7617,3023
654,4.0,3.0,2.0,,10 Ridgegreen View Caroline Springs VIC 3023,-37.7289599,144.7280533,$550.00 Per Week,23.2325,3023
655,4.0,2.0,2.0,,18 Counihan Avenue Caroline Springs VIC 3023,-37.7083275,144.7359261,$460 pw,23.7083,3023
656,2.0,2.0,1.0,,1/15 Tulloch Street Deer Park VIC 3023,-37.773108799999996,144.7726826,$400,17.7946,3023
657,4.0,2.0,2.0,,34 Cassan Way Caroline Springs VIC 3023,-37.7088494,144.73963740000002,$440,23.3987,3023
658,4.0,2.0,2.0,,26 Pioneer Drive Deer Park VIC 3023,-37.7798309,144.75929130000003,Under Application,18.7431,3023
659,4.0,3.0,2.0,,1 Chifley Circuit Burnside Heights VIC 3023,-37.72669570000001,144.7617376,$460,20.7142,3023
660,3.0,2.0,2.0,,845A Ballarat Road Deer Park VIC 3023,-37.770032,144.7703755,$420 per week,18.0881,3023
661,3.0,2.0,2.0,,2 Calthorpe Green Caroline Springs VIC 3023,-37.738686200000004,144.7297265,$420,22.6544,3023
662,4.0,2.0,1.0,,20 Fydler Avenue Burnside VIC 3023,-37.7450637,144.7471895,$435.00 Per Week,20.962,3023
663,3.0,2.0,1.0,,1/27 Katrina Drive Burnside Heights VIC 3023,-37.7272438,144.75831340000002,$500,20.9477,3023
664,4.0,2.0,2.0,,36 Cloudburst Avenue Wyndham Vale VIC 3024,-37.867905,144.6183699,$470 pw,31.1283,3024
665,4.0,2.0,2.0,,6 Huron Road Manor Lakes VIC 3024,-37.8800047,144.59535319999998,$420,33.3706,3024
666,4.0,2.0,2.0,,70 Tathra Road Wyndham Vale VIC 3024,-37.8750532,144.62580730000002,$410,30.6385,3024
667,4.0,2.0,,,5 Farrier Wyndham Vale VIC 3024,-37.863471200000006,144.6186449,450,31.0212,3024
668,4.0,2.0,2.0,,65 Bassett Avenue Wyndham Vale VIC 3024,-37.8644729,144.6229058,$380 per week,30.6701,3024
669,4.0,2.0,2.0,,32 Drover Avenue Manor Lakes VIC 3024,-37.8688009,144.6017204,$410,32.5865,3024
670,4.0,2.0,4.0,,6 Brumby Street Manor Lakes VIC 3024,-37.8703529,144.6023201,$450,32.5646,3024
671,3.0,2.0,1.0,272.0,98 Millbrook Drive Wyndham Vale VIC 3024,-37.84776110000001,144.5956706,$370 per week,32.7969,3024
672,4.0,2.0,2.0,,67 Bassett Avenue Wyndham Vale VIC 3024,-37.8644729,144.6229058,$360,30.6701,3024
673,4.0,2.0,2.0,635.0,48 Haines Drive Wyndham Vale VIC 3024,-37.8922395,144.6109733,$420,32.3464,3024
674,4.0,2.0,2.0,,8 Thrums Road Mambourin VIC 3024,-37.895123600000005,144.5901128,$420 weekly,34.2008,3024
675,4.0,2.0,2.0,448.0,43 Millbrook Drive Wyndham Vale VIC 3024,-37.8470346,144.59539850000002,$420,32.8128,3024
676,3.0,2.0,2.0,,15 Vessey Walk Wyndham Vale VIC 3024,-37.8480904,144.58964469999998,$340.00 per week,33.3276,3024
677,3.0,2.0,2.0,251.0,1 Glee Street Wyndham Vale VIC 3024,-37.848155600000005,144.5930315,$360,33.0321,3024
678,4.0,2.0,2.0,,35 Kinglake Drive Wyndham Vale VIC 3024,-37.8667751,144.6009065,$390 weekly,32.6191,3024
679,3.0,2.0,2.0,,14 Lady Penryhn Avenue Wyndham Vale VIC 3024,-37.881543,144.62806840000002,$410,30.6015,3024
680,4.0,2.0,2.0,,37 Stream Road Wyndham Vale VIC 3024,-37.8688339,144.61491469999999,$420,31.4454,3024
681,4.0,2.0,1.0,,97 Kinglake Drive Manor Lakes VIC 3024,-37.87112020000001,144.5970515,$350.00 Per week,33.0354,3024
682,4.0,2.0,2.0,,15 Mervyn Way Mambourin VIC 3024,-37.8884275,144.5972656,$390 per week,33.4115,3024
683,4.0,2.0,2.0,,71 Callaway Street Wyndham Vale VIC 3024,-37.887206,144.59651609999997,$425 per week,33.4443,3024
684,4.0,2.0,2.0,,13 Strawberry Road Manor Lakes VIC 3024,-37.86390859999999,144.59015569999997,$400,33.502,3024
685,4.0,2.0,2.0,,28 Brookside Drive Wyndham Vale VIC 3024,-37.852534399999996,144.5892623,$420,33.4132,3024
686,4.0,2.0,2.0,,14 Firecrest Road Manor Lakes VIC 3024,-37.8692407,144.5919117,$400,33.4442,3024
687,4.0,2.0,2.0,,100 Eltham Parade Manor Lakes VIC 3024,-37.8653828,144.5979724,$390.00 Per Week,32.8486,3024
688,5.0,2.0,2.0,,26 Truffle Circuit Manor Lakes VIC 3024,-37.8632065,144.5840437,$500 per week,34.0216,3024
689,3.0,2.0,1.0,,44 Amaretto Circuit Manor Lakes VIC 3024,-37.861031,144.5925718,$360,33.2451,3024
690,3.0,2.0,2.0,,9 Springwood Terrace Manor Lakes VIC 3024,-37.8712205,144.5907981,$355.00 Per Week,33.5783,3024
691,4.0,2.0,2.0,,53 Generation Crescent Mambourin VIC 3024,-37.8892472,144.5910979,$400,33.9598,3024
692,4.0,2.0,2.0,,76 Spearmint Boulevard Manor Lakes VIC 3024,-37.862247700000005,144.5940961,$430 per week,33.1321,3024
693,3.0,2.0,1.0,,16 Melotte Place Wyndham Vale VIC 3024,-37.8892516,144.6213448,$350.00 per week,31.3809,3024
694,4.0,2.0,2.0,476.12,23 Nectar Avenue Manor Lakes VIC 3024,-37.865361299999996,144.5787759,$600,34.515,3024
695,4.0,3.0,2.0,,7 Ballister Street Wyndham Vale VIC 3024,-37.89,144.63,$650,30.6669,3024
696,4.0,2.0,2.0,400.0,8 Thornton Grove Wyndham Vale VIC 3024,-37.8482875,144.5952457,$400,32.8399,3024
697,4.0,2.0,2.0,,31 Grovedale Way Wyndham Vale VIC 3024,-37.87175480000001,144.5959378,$390,33.1443,3024
698,4.0,2.0,2.0,,22 Narung Way Wyndham Vale VIC 3024,-37.884697100000004,144.6120872,$380 per week,32.0487,3024
699,4.0,3.0,2.0,,9 Golders Crescent Wyndham Vale VIC 3024,-37.849115999999995,144.5878306,$420.00 per week,33.4976,3024
700,4.0,2.0,2.0,,35 Manuka Grove Wyndham Vale VIC 3024,-37.898526600000004,144.607589,$450,32.8168,3024
701,6.0,3.0,2.0,,8 Michigan Crescent Manor Lakes VIC 3024,-37.8777726,144.59485949999998,$550,33.3631,3024
702,4.0,2.0,2.0,,39 Hindmarsh Drive Manor Lakes VIC 3024,-37.880835299999994,144.6135438,$400,31.8278,3024
703,4.0,2.0,2.0,,2 Cranwell Way Wyndham Vale VIC 3024,-37.890300700000004,144.6070321,$400 per week,32.628,3024
704,3.0,2.0,1.0,,1/3 Eliza Grove Wyndham Vale VIC 3024,-37.8826005,144.6271257,$345 per week,30.7092,3024
705,4.0,2.0,2.0,,27 Condamine Avenue Wyndham Vale VIC 3024,-37.87935170000001,144.60516869999998,$400 Per Week,32.5117,3024
706,4.0,2.0,2.0,507.0,9 Tangerine Road Manor Lakes VIC 3024,-37.862823,144.5957665,$430,32.9964,3024
707,4.0,2.0,2.0,,87 Wollahra Rise Wyndham Vale VIC 3024,-37.8735824,144.62125490000003,$400 per week,30.9974,3024
708,4.0,2.0,2.0,,90 Kinglake Drive Manor Lakes VIC 3024,-37.870194299999994,144.5965803,$400 per week,33.0581,3024
709,4.0,2.0,2.0,,40 Northam Street Mambourin VIC 3024,-37.8896528,144.595124,$400,33.6263,3024
710,4.0,2.0,2.0,,33 Kakadu Drive Wyndham Vale VIC 3024,-37.863845399999995,144.6136295,$400,31.4629,3024
711,4.0,2.0,2.0,,25 Mervyn Way Mambourin VIC 3024,-37.889053499999996,144.59739409999997,$440,33.4168,3024
712,4.0,2.0,2.0,,28 Boxer Drive Wyndham Vale VIC 3024,-37.866259899999996,144.62207859999998,$440,30.7754,3024
713,4.0,2.0,2.0,,36 Weavers Street Manor Lakes VIC 3024,-37.866091600000004,144.6039907,$390,32.3393,3024
714,4.0,2.0,2.0,,67 Heidelberg Street Mambourin VIC 3024,-37.8901599,144.59563359999999,$410.00,33.5962,3024
715,4.0,2.0,2.0,,21 Field Street Manor Lakes VIC 3024,-37.8697259,144.6027699,$450,32.5134,3024
716,4.0,2.0,2.0,,11 Cranberry Crescent Manor Lakes VIC 3024,-37.8659318,144.5889565,$400 per week,33.6406,3024
717,3.0,2.0,2.0,,4 Derby Court Wyndham Vale VIC 3024,-37.894598200000004,144.629868,$365 Per Week,30.8147,3024
718,4.0,2.0,2.0,,26 Perceval Place Mambourin VIC 3024,-37.8913818,144.59703009999998,$420 Per Week,33.5096,3024
719,4.0,2.0,2.0,,19 Papas View Wyndham Vale VIC 3024,-37.848085600000005,144.5904977,$370 weekly,33.2529,3024
720,4.0,2.0,2.0,,33 Merula Drive Mambourin VIC 3024,-37.896862299999995,144.59178319999998,$420.00 per week,34.1076,3024
721,4.0,2.0,2.0,,6 Thrums Road Mambourin VIC 3024,-37.8948475,144.59015569999997,$420,34.1895,3024
722,4.0,2.0,2.0,,3 Cogley Street Manor Lakes VIC 3024,-37.87212460000001,144.59722280000003,$420,33.0405,3024
723,4.0,2.0,4.0,,26 Lansell Road Wyndham Vale VIC 3024,-37.889210600000006,144.61769950000001,$365 pw,31.6898,3024
724,4.0,2.0,2.0,,20 Nettle Street Mambourin VIC 3024,-37.8955649,144.59086430000002,$380 per week,34.1492,3024
725,3.0,2.0,2.0,,7 Bursill Court Wyndham Vale VIC 3024,-37.89161370000001,144.615386,Application Approved!,31.9538,3024
726,3.0,2.0,2.0,,5 Manuka Grove Wyndham Vale VIC 3024,-37.898937,144.609731,$360 weekly,32.6482,3024
727,3.0,2.0,2.0,,792 Armstrong Road Wyndham Vale VIC 3024,-37.8777279,144.6085315,$400,32.1853,3024
728,5.0,3.0,2.0,,3 Cloudburst Avenue Wyndham Vale VIC 3024,-37.8681027,144.6156431,$440 Per Week,31.368,3024
729,4.0,2.0,2.0,,23 Dajarra Avenue Wyndham Vale VIC 3024,-37.863375500000004,144.61268700000002,$370.00 per week,31.5364,3024
730,4.0,2.0,2.0,,37 Ruthven Way Mambourin VIC 3024,-37.8898202,144.59371059999998,$420 weekly,33.7514,3024
731,4.0,2.0,2.0,,5 Fig Street Manor Lakes VIC 3024,-37.8798941,144.59451819999998,$410.00 per week,33.4399,3024
732,4.0,2.0,2.0,,35 Wollahra Rise Wyndham Vale VIC 3024,-37.874970700000006,144.61712240000003,$420.00 per week,31.384,3024
733,4.0,2.0,2.0,,8 Midewin Way Wyndham Vale VIC 3024,-37.8643951,144.6169145,$430,31.1879,3024
734,4.0,2.0,2.0,,39 Ellimatta Road Mambourin VIC 3024,-37.8889076,144.5987648,$390 Per Week,33.296,3024
735,3.0,2.0,1.0,,10 Cogley Street Manor Lakes VIC 3024,-37.871880100000006,144.5977796,$350 per week,32.9875,3024
736,4.0,2.0,2.0,,7 Anniversary Avenue Wyndham Vale VIC 3024,-37.853039100000004,144.5871919,$390,33.6004,3024
737,3.0,2.0,2.0,,29 Mayesbrook Road Manor Lakes VIC 3024,-37.8682851,144.6025985,$380,32.5006,3024
738,4.0,2.0,2.0,,204 Manor Lakes Boulevard Manor Lakes VIC 3024,-37.8740187,144.59438169999999,$410,33.3245,3024
739,4.0,2.0,2.0,,"15 Maryborough drive, Wyndham Vale VIC 3024",-37.8516451,144.59002719999998,$400,33.3354,3024
740,4.0,2.0,2.0,,25 Lenigas Crescent Manor Lakes VIC 3024,-37.876797499999995,144.59452180000002,$405 per week,33.371,3024
741,4.0,2.0,2.0,,45 Ruthven Way Mambourin VIC 3024,-37.8897608,144.5927469,$400 weekly,33.8322,3024
742,4.0,2.0,2.0,,8 Sedge Street Mambourin VIC 3024,-37.8939109,144.59323940000002,$380 per week,33.9013,3024
743,4.0,2.0,2.0,,5 Swiss Way Manor Lakes VIC 3024,-37.8660851,144.59204019999999,$410,33.3757,3024
744,4.0,2.0,2.0,,24 Wetherby Road Wyndham Vale VIC 3024,-37.8894269,144.62128059999998,$400 per week,31.3912,3024
745,4.0,3.0,2.0,,50 Fitzrovia Drive Wyndham Vale VIC 3024,-37.8487205,144.5956732,$400.00 Per Week,32.8074,3024
746,4.0,2.0,2.0,,5 Notting Walk Wyndham Vale VIC 3024,-37.8440455,144.59300469999997,$370 per week,32.9921,3024
747,5.0,2.0,2.0,,17 Perivale Crescent Wyndham Vale VIC 3024,-37.844431,144.59334199999998,UNDER APPLICATION,32.9663,3024
748,3.0,2.0,2.0,,3 Burdekin Street Manor Lakes VIC 3024,-37.8787299,144.60668940000002,$360 pw,32.3666,3024
749,4.0,2.0,2.0,,51 Bursa Drive Wyndham Vale VIC 3024,-37.869820700000005,144.6128155,$400.00 Per Week,31.6466,3024
750,5.0,2.0,2.0,,9 Perivale Crescent Wyndham Vale VIC 3024,-37.8440455,144.59300469999997,UNDER APPLICATION,32.9921,3024
751,4.0,2.0,2.0,,6 Course Street Mambourin VIC 3024,-37.8924101,144.5940532,$380 per week,33.791,3024
752,3.0,2.0,1.0,,99A Seventh Avenue Altona North VIC 3025,-37.8370094,144.848135,$580 per week,10.6452,3025
753,3.0,2.0,2.0,,13 Farrington Avenue Altona North VIC 3025,-37.8375081,144.8613264,$560 per week,9.5235,3025
754,3.0,2.0,2.0,,4 Amaranth Avenue Altona North VIC 3025,-37.8311951,144.8544938,$550pw,9.9831,3025
755,3.0,2.0,2.0,,2/21 Mahon Avenue Altona North VIC 3025,-37.8295008,144.8506484,$545,10.2929,3025
756,4.0,3.0,2.0,,80c First Ave Altona North VIC 3025,-37.83319779999999,144.8552887,$800 weekly,9.9492,3025
757,3.0,3.0,2.0,,31a Knapp St Altona North VIC 3025,-37.82706350000001,144.8349033,$775 weekly,11.6417,3025
758,3.0,2.0,2.0,,11 Knapp Street Altona North VIC 3025,-37.8285429,144.8346456,$480 per week,11.6795,3025
759,3.0,2.0,1.0,,29A Bunting Court Altona North VIC 3025,-37.840419,144.8430655,$600.00,11.1606,3025
760,3.0,2.0,2.0,,110A Fifth Avenue Altona North VIC 3025,-37.8330124,144.8512714,$480,10.2941,3025
761,3.0,2.0,3.0,,8A Chambers Road Altona North VIC 3025,-37.8413479,144.84180890000002,$560,11.2915,3025
762,3.0,3.0,2.0,,181a Millers Road Altona North VIC 3025,-37.8334504,144.8481481,$560,10.573,3025
763,2.0,2.0,1.0,,4/185 Millers Road Altona North VIC 3025,-37.833710700000005,144.8482424,$460,10.5695,3025
764,3.0,2.0,1.0,,42A The Broadway Altona North VIC 3025,-37.8330018,144.8614225,$560 per week,9.4142,3025
765,3.0,2.0,1.0,,10A Murphy Street Altona North VIC 3025,-37.834458500000004,144.84439730000003,$580 per week,10.9167,3025
766,2.0,2.0,1.0,,2/73 Hansen Street Altona North VIC 3025,-37.834588200000006,144.8651932,$450 per week,9.1219,3025
767,3.0,2.0,2.0,,1/10 Murphy Street Altona North VIC 3025,-37.834458500000004,144.84439730000003,$580,10.9167,3025
768,3.0,2.0,2.0,,1/54A Mills Street Altona North VIC 3025,-37.842677200000004,144.854279,580 per week,10.2658,3025
769,3.0,2.0,2.0,,7 Farrington Avenue Altona North VIC 3025,-37.8381832,144.86208080000003,$600,9.4763,3025
770,3.0,2.0,2.0,,5 Farrington Avenue Altona North VIC 3025,-37.8381832,144.86208080000003,$600,9.4763,3025
771,3.0,2.0,,,3 Farrington Avenue Altona North VIC 3025,-37.8382024,144.86209540000002,580 per week,9.4756,3025
772,3.0,2.0,1.0,,5 Bright Avenue Altona North VIC 3025,-37.838069299999994,144.8589026,$510.00 weekly,9.7452,3025
773,3.0,2.0,1.0,,108B Fifth Avenue Altona North VIC 3025,-37.8336975,144.8511425,$530 per week,10.3178,3025
774,4.0,2.0,1.0,,1/25 Ross Road Altona North VIC 3025,-37.846266299999996,144.8477054,$460,10.9316,3025
775,4.0,2.0,1.0,,41 Ginifer Avenue Altona North VIC 3025,-37.836617600000004,144.843087,$650 Per Week,11.0724,3025
776,3.0,2.0,2.0,,99A Seventh Avenue Altona North VIC 3025,-37.8370094,144.848135,$580 per week,10.6452,3025
777,4.0,2.0,3.0,,11 Abbeygate Street Altona North VIC 3025,-37.840795899999996,144.86265790000002,$450,9.5001,3025
778,4.0,2.0,1.0,,66A Fourth Avenue Altona North VIC 3025,-37.8349692,144.8519396,$550.00 per week,10.2736,3025
779,3.0,2.0,1.0,,1/18 Langshaw Street Altona North VIC 3025,-37.825758,144.8481516,$450 per week,10.4688,3025
780,4.0,2.0,3.0,,44 Coleridge Circuit Williams Landing VIC 3027,-37.8646955,144.7377495,$485,20.7943,3027
781,5.0,2.0,2.0,,63 Australis Drive Williams Landing VIC 3027,-37.862379600000004,144.74448610000002,$490 per week,20.157,3027
782,3.0,2.0,2.0,,61 Williams Landing Blvd Williams Landing VIC 3027,-37.86234279999999,144.7514514,$440 weekly,19.5629,3027
783,4.0,2.0,2.0,,27 appleby Williams Landing VIC 3027,-37.85990770000001,144.7541199,$435,19.2689,3027
784,4.0,2.0,2.0,,24 De Havilland Circuit Williams Landing VIC 3027,-37.856161799999995,144.7448294,$500 Per Week,19.9703,3027
785,4.0,2.0,2.0,,16 Quimby Street Williams Landing VIC 3027,-37.863214500000005,144.7507512,$470 Per Week,19.6469,3027
786,4.0,2.0,2.0,,5 Bristlebird Way Williams Landing VIC 3027,-37.85903589999999,144.732601,$495,21.0885,3027
787,4.0,2.0,2.0,,17 McLachlan Drive Williams Landing VIC 3027,-37.8572367,144.7427054,$650,20.1781,3027
788,3.0,2.0,2.0,,34 Australis Drive Williams Landing VIC 3027,-37.86035,144.74281259999998,$435 per week,20.2463,3027
789,4.0,2.0,2.0,,20 Wetlands Boulevard Williams Landing VIC 3027,-37.8553625,144.73835019999999,$530.00 per week,20.5092,3027
790,4.0,2.0,2.0,462.0,12 Australis Drive Williams Landing VIC 3027,-37.858592,144.7418257,$490,20.2865,3027
791,3.0,2.0,2.0,,52 Bushlark Crescent Williams Landing VIC 3027,-37.8548245,144.7340168,$400,20.8706,3027
792,4.0,2.0,2.0,,117 Sayers Road Williams Landing VIC 3027,-37.853722,144.7377066,$420 per week,20.5287,3027
793,2.0,2.0,1.0,,109/115 Overton Road Williams Landing VIC 3027,-37.866288899999994,144.7430915,$400,20.3856,3027
794,4.0,2.0,2.0,,49 Newport Avenue Williams Landing VIC 3027,-37.8631917,144.7343171,$460 pw,21.0462,3027
795,2.0,2.0,1.0,,103/2 Clark street Williams Landing VIC 3027,-37.8664039,144.7426398,$400,20.4273,3027
796,4.0,2.0,2.0,,21 Fantail Crescent Williams Landing VIC 3027,-37.8551065,144.73569009999997,$465 pw,20.7326,3027
797,2.0,2.0,1.0,,108/1 Clark Street Williams Landing VIC 3027,-37.8662331,144.74181389999998,$400 per Week,20.4924,3027
798,3.0,2.0,,,10 Walters Court Altona Meadows VIC 3028,-37.8747771,144.77229630000002,$440 per week,18.226,3028
799,4.0,2.0,2.0,,10 Reddrop Court Altona Meadows VIC 3028,-37.8786326,144.7734553,410 per week,18.2838,3028
800,3.0,2.0,2.0,503.0,15 Marlin Terrace Seabrook VIC 3028,-37.885817700000004,144.7541414,$430 per week,20.1563,3028
801,4.0,2.0,2.0,,8 Ocean Court Altona Meadows VIC 3028,-37.881042799999996,144.788695,$465 per week,17.1534,3028
802,3.0,2.0,2.0,,37 Crellin Avenue Altona Meadows VIC 3028,-37.8723451,144.7553001,$460 pw,19.5493,3028
803,3.0,2.0,1.0,,1/26 Wackett Street Laverton VIC 3028,-37.853504799999996,144.7701501,$420 Per Week,17.7334,3028
804,3.0,2.0,2.0,,5 Lempriere Court Altona Meadows VIC 3028,-37.8829775,144.78019469999998,$380,17.9235,3028
805,3.0,2.0,1.0,,13 Tyquin Street Laverton VIC 3028,-37.8476086,144.7798513,$470,16.7626,3028
806,4.0,2.0,2.0,586.0,48 Truganina Avenue Seabrook VIC 3028,-37.886173600000006,144.76193080000002,$490 Per Week,19.5383,3028
807,4.0,3.0,2.0,,6/15 Barwise Street Laverton VIC 3028,-37.85304420000001,144.7748718,$550,17.3174,3028
808,3.0,2.0,1.0,,2/42 Wackett Street Laverton VIC 3028,-37.8550666,144.7705901,$430,17.7351,3028
809,3.0,2.0,4.0,,311 Victoria Street Altona Meadows VIC 3028,-37.888174799999994,144.7771898,$340,18.4027,3028
810,4.0,2.0,2.0,,1 Peppermint Court Altona Meadows VIC 3028,-37.8687494,144.7887379,$520 Per Week,16.6389,3028
811,4.0,2.0,3.0,,12 Oconnor Court Altona Meadows VIC 3028,-37.88082970000001,144.78285630000002,$400 per week,17.6137,3028
812,3.0,2.0,2.0,,93 Merton Street Altona Meadows VIC 3028,-37.87287,144.7775977,$390 Per Week,17.7155,3028
813,3.0,2.0,1.0,,128 Alma Avenue Laverton VIC 3028,-37.8673874,144.7653858,$490,18.5378,3028
814,3.0,2.0,1.0,,1/5 Bellin Street Laverton VIC 3028,-37.852433399999995,144.7772649,$450,17.0972,3028
815,3.0,2.0,1.0,,1B Allen Street Laverton VIC 3028,-37.8628597,144.7692595,$440,18.0679,3028
816,4.0,2.0,1.0,,16 Mildenhall Court Altona Meadows VIC 3028,-37.8742288,144.7843159,$400.00 weekly,17.2165,3028
817,3.0,2.0,,,11 Bladin Street Laverton VIC 3028,-37.849275,144.77436740000002,$390,17.2718,3028
818,3.0,2.0,2.0,,66 Mintaro Way Seabrook VIC 3028,-37.8775619,144.76117969999999,$440,19.2498,3028
819,3.0,2.0,6.0,,14 Addison Place Seabrook VIC 3028,-37.8808896,144.75989669999998,$410,19.4851,3028
820,3.0,2.0,2.0,,2 Canonbury Circle Seabrook VIC 3028,-37.880171399999995,144.7615851,$400 Per Week,19.318,3028
821,3.0,2.0,1.0,,151 Merton Street Altona Meadows VIC 3028,-37.877848,144.776929,$360,17.9679,3028
822,4.0,3.0,2.0,,33 Muse Boulevard Truganina VIC 3029,-37.83480309999999,144.7231413,450.00,21.5056,3029
823,4.0,2.0,2.0,,13 Tilton Street Truganina VIC 3029,-37.8259773,144.71200119999997,$500,22.423,3029
824,3.0,2.0,2.0,315.0,34 Elsmore Street Tarneit VIC 3029,-37.84145,144.6812185,$410,25.2443,3029
825,3.0,2.0,2.0,,32 Colonial Circuit Tarneit VIC 3029,-37.8196859,144.6912055,$420,24.236,3029
826,4.0,2.0,2.0,,18 Rio Way Truganina VIC 3029,-37.7669248,144.692767,$440,24.77,3029
827,3.0,2.0,1.0,,13 Crissa Street Tarneit VIC 3029,-37.84016099999999,144.6562679,$410,27.4142,3029
828,3.0,2.0,1.0,,12 Leafton Street Truganina VIC 3029,-37.839589399999994,144.7364195,$395,20.3978,3029
829,3.0,2.0,1.0,,15 Elderwood Avenue Truganina VIC 3029,-37.8445709,144.7387364,$400,20.268,3029
830,4.0,2.0,2.0,,2 Carisbrook Circuit Truganina VIC 3029,-37.837276700000004,144.7089001,$440,22.7772,3029
831,3.0,2.0,2.0,,12 Burdock Walk Truganina VIC 3029,-37.8203271,144.7168072,$390,21.9854,3029
832,3.0,2.0,1.0,,2/11 Acer Street. Hoppers Crossing VIC 3029,-37.85990109999999,144.7171078,$380 Per Week,22.4399,3029
833,4.0,2.0,2.0,370.0,3 Pauline Way Tarneit VIC 3029,-37.8404843,144.6682284,$450,26.3704,3029
834,3.0,2.0,1.0,,7 Barnsley Street Truganina VIC 3029,-37.84946619999999,144.73676269999999,$390,20.5248,3029
835,4.0,2.0,2.0,,11 Moonlight Place Tarneit VIC 3029,-37.8442102,144.6966341,$550.00 per week,23.9315,3029
836,4.0,2.0,2.0,505.0,38 Borboleta Street Tarneit VIC 3029,-37.850677000000005,144.6577341,$420,27.4142,3029
837,4.0,2.0,2.0,,24 Bradman Drive Tarneit Gardens VIC 3029,-37.8669995,144.6560107,$420,27.8589,3029
838,4.0,2.0,2.0,,39 Aquarius Street Truganina VIC 3029,-37.8327649,144.7226786,$450 per week,21.528,3029
839,3.0,2.0,2.0,,54 Antonio Road Tarneit VIC 3029,-37.832061200000005,144.6548093,$460 per week,27.4777,3029
840,3.0,2.0,2.0,,43 Bourke Crescent Hoppers Crossing VIC 3029,-37.870335600000004,144.686857,$420,25.2875,3029
841,3.0,2.0,2.0,,24 Moombil Road Truganina VIC 3029,-37.7664874,144.6916852,$420,24.8739,3029
842,4.0,2.0,2.0,,35 Hoffman Cr Truganina VIC 3029,-37.8237152,144.7154563,$500,22.1112,3029
843,3.0,2.0,2.0,,20 Sark Court Hoppers Crossing VIC 3029,-37.8522241,144.67459430000002,$385,25.9701,3029
844,4.0,2.0,2.0,,15 Travel Ave Tarneit VIC 3029,-37.8266573,144.67174319999998,$430 Per Week,25.9631,3029
845,4.0,2.0,2.0,,16 Aylesbury Avenue Truganina VIC 3029,-37.8333024,144.7081926,$410 pw,22.8026,3029
846,4.0,2.0,2.0,,4 Gila Way Truganina VIC 3029,-37.767619599999996,144.69397080000002,$425,24.6491,3029
847,3.0,2.0,1.0,,11 Rejoice Street Tarneit VIC 3029,-37.8167302,144.6890544,$360,24.4255,3029
848,4.0,2.0,2.0,,13 Falu Parade Tarneit VIC 3029,-37.8140013,144.6832355,$460.00 per week,24.9413,3029
849,4.0,2.0,2.0,,97 Marquands Road Truganina VIC 3029,-37.844405200000004,144.7276243,$480,21.2326,3029
850,3.0,2.0,1.0,238.0,27 Ravenshaw Chase Tarneit VIC 3029,-37.8456685,144.64666699999998,$390pw,28.314,3029
851,4.0,2.0,2.0,,12 Wayland Road Truganina VIC 3029,-37.830757,144.7196236,$480.00,21.7805,3029
852,3.0,2.0,1.0,,7/12-15 Vilnius Way Truganina VIC 3029,-37.844137100000005,144.7227524,$370 weekly,21.6529,3029
853,3.0,2.0,1.0,,10 Sahara Way Truganina VIC 3029,-37.839226700000005,144.7274956,$380,21.1727,3029
854,4.0,2.0,2.0,,13 Sherwood Street Tarneit VIC 3029,-37.83717860000001,144.6577039,$420,27.2611,3029
855,3.0,2.0,2.0,,2 Beverley Court Hoppers Crossing VIC 3029,-37.868347,144.7049757,$350,23.6873,3029
856,3.0,2.0,2.0,569.9,16 Herbert Avenue Hoppers Crossing VIC 3029,-37.8759486,144.699872,$370,24.3325,3029
857,3.0,2.0,1.0,,45 Bayview Crescent Hoppers Crossing VIC 3029,-37.8707374,144.7078064,$360 Per Week,23.5102,3029
858,3.0,2.0,2.0,,4 Bianca Boulevard Tarneit VIC 3029,-37.8425822,144.6548051,$380,27.5673,3029
859,4.0,2.0,2.0,,5 Trevor Crescent Truganina VIC 3029,-37.8335449,144.71346819999997,$420.00 Per Week,22.342,3029
860,4.0,2.0,2.0,,8 Clearwood Drive Truganina VIC 3029,-37.84172720000001,144.71917319999997,$475PW/$2064,21.9313,3029
