,Unnamed: 0.2,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
7459,7459,7459,"2/378 BARNARD STREET, BENDIGO",-36.760364,144.2643343,2.0,2.0,1,$300_per_week,Rental_residential,June 2018,3550,2018,6,BENDIGO,300,Other
7460,7460,7460,"7/17 BOBS STREET, BENDIGO",-36.745742,144.294936,1.0,1.0,1,$350_per_week,House,July 2018,3550,2018,7,BENDIGO,350,House
7461,7461,7461,"7/17 BOBS STREET, BENDIGO",-36.745742,144.294936,1.0,1.0,1,$350_per_week,House,May 2018,3550,2018,5,BENDIGO,350,House
7462,7462,7462,"149 MITCHELL STREET, BENDIGO",-36.767527,144.285677,2.0,1.0,1,$210,House,December 2018,3550,2018,12,BENDIGO,210,House
7463,7463,7463,"149 MITCHELL STREET, BENDIGO",-36.767527,144.285677,2.0,1.0,1,$210_pw,House,January 2018,3550,2018,1,BENDIGO,210,House
7464,7464,7464,"216 DON STREET, BENDIGO",-36.757645,144.267872,3.0,1.0,2,$290_per_week,House,November 2018,3550,2018,11,BENDIGO,290,House
7465,7465,7465,"216 DON STREET, BENDIGO",-36.757645,144.267872,3.0,1.0,2,$290,House,October 2018,3550,2018,10,BENDIGO,290,House
7466,7466,7466,"234 MCCRAE STREET, BENDIGO",-36.751999,144.28935,3.0,2.0,1,$340_per_week,none,October 2018,3550,2018,10,BENDIGO,340,Other
7467,7467,7467,"234 MCCRAE STREET, BENDIGO",-36.751999,144.28935,3.0,2.0,1,$340_per_week,none,April 2018,3550,2018,4,BENDIGO,340,Other
7468,7468,7468,"5/161 ARNOLD STREET, BENDIGO",-36.748345,144.279694,2.0,1.0,1,$320,none,December 2018,3550,2018,12,BENDIGO,320,Other
7469,7469,7469,"1/203 QUEEN STREET, BENDIGO",-36.7672591,144.2726179,2.0,1.0,1,$300,Townhouse,October 2018,3550,2018,10,BENDIGO,300,House
7470,7470,7470,"1/203 QUEEN STREET, BENDIGO",-36.7672591,144.2726179,2.0,1.0,1,$300,Townhouse,August 2018,3550,2018,8,BENDIGO,300,House
7471,7471,7471,"1/24 FOREST LANE, BENDIGO",-36.75269539,144.27118061,3.0,2.0,2,$410_per_week,none,September 2018,3550,2018,9,BENDIGO,410,Other
7472,7472,7472,"1/24 FOREST LANE, BENDIGO",-36.75269539,144.27118061,3.0,2.0,2,$430,none,August 2018,3550,2018,8,BENDIGO,430,Other
7473,7473,7473,"88 BAXTER STREET, BENDIGO",-36.753378,144.285672,2.0,1.0,3,$250_per_week,House,November 2018,3550,2018,11,BENDIGO,250,House
7474,7474,7474,"88 BAXTER STREET, BENDIGO",-36.753378,144.285672,2.0,1.0,3,$250_per_week,House,September 2018,3550,2018,9,BENDIGO,250,House
7475,7475,7475,"7/16 STEVENSON STREET, BENDIGO",-36.750227,144.271464,2.0,1.0,1,$230_per_week,Rental_residential,December 2018,3550,2018,12,BENDIGO,230,Other
7476,7476,7476,"7/16 STEVENSON STREET, BENDIGO",-36.750227,144.271464,2.0,1.0,1,$225_per_week,Rental_residential,April 2018,3550,2018,4,BENDIGO,225,Other
7477,7477,7477,"4/46 BRIDGE STREET, BENDIGO",-36.752221,144.284442,2.0,1.0,1,$210_per_week,none,August 2018,3550,2018,8,BENDIGO,210,Other
7478,7478,7478,"222 KING STREET, BENDIGO",-36.76898,144.27032,3.0,1.0,2,$360_per_week,none,March 2018,3550,2018,3,BENDIGO,360,Other
7479,7479,7479,"222 KING STREET, BENDIGO",-36.76898,144.27032,3.0,1.0,2,$360,none,February 2018,3550,2018,2,BENDIGO,360,Other
7480,7480,7480,"1/12 PALL MALL, BENDIGO",-36.759586,144.279028,1.0,1.0,0,$310_per_week,Studio,July 2018,3550,2018,7,BENDIGO,310,Apartment
7481,7481,7481,"1/12 PALL MALL, BENDIGO",-36.759586,144.279028,1.0,1.0,0,$320_per_week,Studio,July 2018,3550,2018,7,BENDIGO,320,Apartment
7482,7482,7482,"45A BOBS STREET, BENDIGO",-36.742813,144.297328,3.0,2.0,2,$420,House,November 2018,3550,2018,11,BENDIGO,420,House
7483,7483,7483,"45A BOBS STREET, BENDIGO",-36.742813,144.297328,3.0,2.0,2,$420,House,October 2018,3550,2018,10,BENDIGO,420,House
7484,7484,7484,"18 BAYNE STREET, BENDIGO",-36.747352,144.283832,3.0,1.0,2,$330,Rental_residential,December 2018,3550,2018,12,BENDIGO,330,Other
7485,7485,7485,"84 MACKENZIE STREET, BENDIGO",-36.760501,144.271704,3.0,1.0,1,$310_-_$320,House,December 2018,3550,2018,12,BENDIGO,320,House
7486,7486,7486,"7 BLACK STREET, BENDIGO",-36.746368,144.266903,3.0,1.0,2,$260_per_week,House,May 2018,3550,2018,5,BENDIGO,260,House
7487,7487,7487,"61 EAGLEHAWK ROAD, BENDIGO",-36.755179,144.261651,2.0,1.0,1,$230_per_week,Townhouse,October 2018,3550,2018,10,BENDIGO,230,House
7488,7488,7488,"61 EAGLEHAWK ROAD, BENDIGO",-36.755179,144.261651,2.0,1.0,1,$230,Townhouse,September 2018,3550,2018,9,BENDIGO,230,House
7489,7489,7489,"287 KING STREET, BENDIGO",-36.770475,144.2671044,3.0,2.0,1,$320_per_week,Rental_residential,August 2018,3550,2018,8,BENDIGO,320,Other
7490,7490,7490,"287 KING STREET, BENDIGO",-36.770475,144.2671044,3.0,2.0,1,$320_per_week,Rental_residential,March 2018,3550,2018,3,BENDIGO,320,Other
7491,7491,7491,"287 KING STREET, BENDIGO",-36.770475,144.2671044,3.0,2.0,1,$320,Rental_residential,February 2018,3550,2018,2,BENDIGO,320,Other
7492,7492,7492,"208 BARNARD STREET, BENDIGO",-36.755299,144.273493,3.0,1.0,1,$330_per_week,Rental_residential,October 2018,3550,2018,10,BENDIGO,330,Other
7493,7493,7493,"1/17 FOREST LANE, BENDIGO",-36.7534549,144.2713503,1.0,1.0,1,$200_per_week,Rental_residential,March 2018,3550,2018,3,BENDIGO,200,Other
7494,7494,7494,"1/17 FOREST LANE, BENDIGO",-36.7534549,144.2713503,1.0,1.0,1,$200_per_week,Rental_residential,February 2018,3550,2018,2,BENDIGO,200,Other
7495,7495,7495,"39 WRIGHT STREET, BENDIGO",-36.75207,144.272514,2.0,1.0,1,$280_per_week,House,November 2018,3550,2018,11,BENDIGO,280,House
7496,7496,7496,"39 WRIGHT STREET, BENDIGO",-36.75207,144.272514,2.0,1.0,1,$280_per_week,House,September 2018,3550,2018,9,BENDIGO,280,House
7497,7497,7497,"7 TOWNSEND STREET, BENDIGO",-36.769157,144.293398,3.0,1.0,1,$330_per_week,House,December 2018,3550,2018,12,BENDIGO,330,House
7498,7498,7498,"7 TOWNSEND STREET, BENDIGO",-36.769157,144.293398,3.0,1.0,1,$330_per_week,House,November 2018,3550,2018,11,BENDIGO,330,House
7499,7499,7499,"33 CHROME ROAD, BRANXHOLME",-37.809038,141.827812,4.0,2.0,1,$250,House,September 2018,3302,2018,9,BRANXHOLME,250,House
7500,7500,7500,"33 CHROME ROAD, BRANXHOLME",-37.809038,141.827812,4.0,2.0,1,$250,House,March 2018,3302,2018,3,BRANXHOLME,250,House
7501,7501,7501,"33 CHROME ROAD, BRANXHOLME",-37.809038,141.827812,4.0,2.0,1,$250,House,January 2018,3302,2018,1,BRANXHOLME,250,House
7502,7502,7502,"33 CHROME RD, BRANXHOLME",-37.8410672,141.8154939,4.0,2.0,1,$250_Weekly,House,September 2018,3302,2018,9,BRANXHOLME,250,House
7503,7503,7503,"516 MURNDAL BRANXHOLME ROAD, BRANXHOLME",-37.7933233,141.788119,3.0,1.0,6,$350_p.w.,House,May 2018,3302,2018,5,BRANXHOLME,350,House
7504,7504,7504,"516 MURNDAL BRANXHOLME ROAD, BRANXHOLME",-37.7933233,141.788119,3.0,1.0,6,$350_p.w.,House,April 2018,3302,2018,4,BRANXHOLME,350,House
7505,7505,7505,"MONROE STREET, BRANXHOLME",-37.863267,141.798248,3.0,1.0,6,$230,House,March 2018,3302,2018,3,BRANXHOLME,230,House
7506,7506,7506,"2/10 CASTLEY CRESCENT, BRAYBROOK",-37.78360748,144.86009216,1.0,1.0,1,$270,none,August 2018,3019,2018,8,BRAYBROOK,270,Other
7507,7507,7507,"39 SHEPHERD STREET, BRAYBROOK",-37.78308,144.852974,3.0,1.0,1,$360_per_week,House,June 2018,3019,2018,6,BRAYBROOK,360,House
7508,7508,7508,"10 DARNLEY STREET, BRAYBROOK",-37.789933,144.850243,3.0,1.0,3,$330_per_week,none,July 2018,3019,2018,7,BRAYBROOK,330,Other
7509,7509,7509,"65 HARGREAVES CRESCENT, BRAYBROOK",-37.784738,144.855469,3.0,1.0,0,$330_per_week,House,March 2018,3019,2018,3,BRAYBROOK,330,House
7510,7510,7510,"65 HARGREAVES CRESCENT, BRAYBROOK",-37.784738,144.855469,3.0,1.0,0,$330_per_week,House,February 2018,3019,2018,2,BRAYBROOK,330,House
7511,7511,7511,"7/20 DUKE STREET, BRAYBROOK",-37.771709,144.858845,3.0,2.0,1,$420_p.w.,Townhouse,September 2018,3019,2018,9,BRAYBROOK,420,House
7512,7512,7512,"7/20 DUKE STREET, BRAYBROOK",-37.771709,144.858845,3.0,2.0,1,$420_p.w.,Townhouse,August 2018,3019,2018,8,BRAYBROOK,420,House
7513,7513,7513,"1/3 LILY STREET, BRAYBROOK",-37.784336,144.854164,3.0,1.0,1,$340,House,April 2018,3019,2018,4,BRAYBROOK,340,House
7514,7514,7514,"4/2 DODD STREET, BRAYBROOK",-37.781269,144.856072,3.0,2.0,0,$450,House,July 2018,3019,2018,7,BRAYBROOK,450,House
7515,7515,7515,"19 HUGHES STREET, BRAYBROOK",-37.792445,144.852279,3.0,1.0,1,$360,House,July 2018,3019,2018,7,BRAYBROOK,360,House
7516,7516,7516,"1/14 ROSE STREET, BRAYBROOK",-37.784374,144.852266,3.0,2.0,1,$440,Townhouse,February 2018,3019,2018,2,BRAYBROOK,440,House
7517,7517,7517,"65 LILY STREET, BRAYBROOK",-37.783185,144.846885,3.0,1.0,2,$380,House,October 2018,3019,2018,10,BRAYBROOK,380,House
7518,7518,7518,"65 LILY STREET, BRAYBROOK",-37.783185,144.846885,3.0,1.0,2,$320_per_week,House,October 2018,3019,2018,10,BRAYBROOK,320,House
7519,7519,7519,"65 LILY STREET, BRAYBROOK",-37.783185,144.846885,3.0,1.0,2,$320_per_week,House,September 2018,3019,2018,9,BRAYBROOK,320,House
7520,7520,7520,"20 BALMORAL STREET, BRAYBROOK",-37.781378,144.854976,3.0,2.0,2,$390,House,August 2018,3019,2018,8,BRAYBROOK,390,House
7521,7521,7521,"20 BALMORAL STREET, BRAYBROOK",-37.781378,144.854976,3.0,2.0,2,$390_pw,House,June 2018,3019,2018,6,BRAYBROOK,390,House
7522,7522,7522,"5/27 MARNOO STREET, BRAYBROOK",-37.788466,144.846609,4.0,1.0,1,$300_Weekly,Townhouse,August 2018,3019,2018,8,BRAYBROOK,300,House
7523,7523,7523,"10 MENZIES STREET, BRAYBROOK",-37.78207,144.853423,5.0,2.0,2,$520,House,March 2018,3019,2018,3,BRAYBROOK,520,House
7524,7524,7524,"13/25 MARNOO STREET, BRAYBROOK",-37.78905,144.846251,3.0,2.0,1,$420_per_week,Townhouse,October 2018,3019,2018,10,BRAYBROOK,420,House
7525,7525,7525,"13/25 MARNOO STREET, BRAYBROOK",-37.78905,144.846251,3.0,2.0,1,$420_per_week,Townhouse,September 2018,3019,2018,9,BRAYBROOK,420,House
7526,7526,7526,"21 TANNER STREET, BREAKWATER",-38.1779539,144.3695827,2.0,1.0,1,$320,House,January 2018,3219,2018,1,BREAKWATER,320,House
7527,7527,7527,"5/1 HOLMAN COURT, BREAKWATER",-38.181616,144.367399,2.0,1.0,1,$230,none,January 2018,3219,2018,1,BREAKWATER,230,Other
7528,7528,7528,"13 FIDGE CRESCENT, BREAKWATER",-38.1762031,144.3782779,3.0,1.0,1,$310_per_week,none,May 2018,3219,2018,5,BREAKWATER,310,Other
7529,7529,7529,"13 FIDGE CRESCENT, BREAKWATER",-38.1762031,144.3782779,3.0,1.0,1,$310_per_week,none,March 2018,3219,2018,3,BREAKWATER,310,Other
7530,7530,7530,"4/22 TANNER STREET, BREAKWATER",-38.1779515,144.3691883,2.0,1.0,1,$200_per_week,none,January 2018,3219,2018,1,BREAKWATER,200,Other
7531,7531,7531,"9/1 HOLMAN COURT, BREAKWATER",-38.181745,144.367513,2.0,1.0,1,$230_per_week,Rental_residential,August 2018,3219,2018,8,BREAKWATER,230,Other
7532,7532,7532,"9/1 HOLMAN COURT, BREAKWATER",-38.181745,144.367513,2.0,1.0,1,$230,Rental_residential,April 2018,3219,2018,4,BREAKWATER,230,Other
7533,7533,7533,"9/1 HOLMAN COURT, BREAKWATER",-38.181745,144.367513,2.0,1.0,1,$230_per_week,Rental_residential,March 2018,3219,2018,3,BREAKWATER,230,Other
7534,7534,7534,"3/61 TUCKER STREET, BREAKWATER",-38.181851,144.367215,2.0,1.0,1,$280_per_week,none,July 2018,3219,2018,7,BREAKWATER,280,Other
7535,7535,7535,"3A HODGES COURT, BREAKWATER",-38.178566,144.3794,3.0,1.0,2,$120,House,July 2018,3219,2018,7,BREAKWATER,120,House
7536,7536,7536,"2/3 TANNER STREET, BREAKWATER",-38.176568,144.370076,3.0,2.0,1,$350,Townhouse,July 2018,3219,2018,7,BREAKWATER,350,House
7537,7537,7537,"2/3 TANNER STREET, BREAKWATER",-38.176568,144.370076,3.0,2.0,1,$350_per_week,Townhouse,February 2018,3219,2018,2,BREAKWATER,350,House
7538,7538,7538,"26 BLYTH STREET, BREAMLEA",-38.295658,144.390226,3.0,1.0,2,$380_pw,House,August 2018,3227,2018,8,BREAMLEA,380,House
7539,7539,7539,"33 HORWOOD DRIVE, BREAMLEA",-38.2942436,144.3926484,2.0,1.0,1,$340,House,October 2018,3227,2018,10,BREAMLEA,340,House
7540,7540,7540,"33 HORWOOD DRIVE, BREAMLEA",-38.2942436,144.3926484,2.0,1.0,1,$340,House,June 2018,3227,2018,6,BREAMLEA,340,House
7541,7541,7541,"56 MCLEAN STREET, BRIAGOLONG",-37.842681,147.076269,2.0,1.0,2,$260_per_week,House,February 2018,3860,2018,2,BRIAGOLONG,260,House
7542,7542,7542,"23 VICTORIA STREET, BRIAGOLONG",-37.840128,147.071907,2.0,1.0,2,$220_per_week,House,August 2018,3860,2018,8,BRIAGOLONG,220,House
7543,7543,7543,"2 / 39 FORBES STREET, BRIAGOLONG",-37.844502,147.072901,2.0,1.0,2,$235_pw,House,June 2018,3860,2018,6,BRIAGOLONG,235,House
7544,7544,7544,"9 LANDY STREET, BRIAGOLONG",-37.847012,147.07426,3.0,2.0,2,$250_per_week,none,November 2018,3860,2018,11,BRIAGOLONG,250,Other
7545,7545,7545,"9 LANDY STREET, BRIAGOLONG",-37.847012,147.07426,3.0,2.0,2,$250_Weekly,none,September 2018,3860,2018,9,BRIAGOLONG,250,Other
7546,7546,7546,"46 SMITH STREET, BRIAGOLONG",-37.8442935,147.0789008,3.0,1.0,1,$250_per_week,House,September 2018,3860,2018,9,BRIAGOLONG,250,House
7547,7547,7547,"10 VICTORIA STREET, BRIAGOLONG",-37.840451,147.069864,3.0,1.0,3,$285,House,November 2018,3860,2018,11,BRIAGOLONG,285,House
7548,7548,7548,"10 VICTORIA STREET, BRIAGOLONG",-37.840451,147.069864,3.0,1.0,3,$285,House,September 2018,3860,2018,9,BRIAGOLONG,285,House
7549,7549,7549,"10 VICTORIA STREET, BRIAGOLONG",-37.840451,147.069864,3.0,1.0,3,$285_pw,House,April 2018,3860,2018,4,BRIAGOLONG,285,House
7550,7550,7550,"31-33 VICTORIA, BRIAGOLONG",-37.8402491,147.0728951,3.0,1.0,0,$260_per_week,House,November 2018,3860,2018,11,BRIAGOLONG,260,House
7551,7551,7551,"31-33 VICTORIA, BRIAGOLONG",-37.8402491,147.0728951,3.0,1.0,0,$260_per_week,House,January 2018,3860,2018,1,BRIAGOLONG,260,House
7552,7552,7552,"123 VICTORIA STREET, BRIAGOLONG",-37.8421809,147.0875067,3.0,1.0,3,$300,House,August 2018,3860,2018,8,BRIAGOLONG,300,House
7553,7553,7553,"56 BRIAGOLONG-STOCKDALE RD, BRIAGOLONG",-37.8275562,147.0885543,4.0,2.0,0,$350_per_week,House,August 2018,3860,2018,8,BRIAGOLONG,350,House
7554,7554,7554,"56 BRIAGOLONG STOCKDALE ROAD, BRIAGOLONG",-37.8166562,147.1119011,4.0,2.0,3,$350,House,August 2018,3860,2018,8,BRIAGOLONG,350,House
7555,7555,7555,"56 BRIAGOLONG-STOCKDALE ROAD, BRIAGOLONG",-37.8275562,147.0885543,4.0,2.0,0,$350_per_week,House,August 2018,3860,2018,8,BRIAGOLONG,350,House
7556,7556,7556,"56 BRIAGOLONG-STOCKDALE ROAD, BRIAGOLONG",-37.8275562,147.0885543,4.0,2.0,0,$350_per_week,House,May 2018,3860,2018,5,BRIAGOLONG,350,House
7557,7557,7557,"56 BRIAGOLONG-STOCKDALE ROAD, BRIAGOLONG",-37.8275562,147.0885543,4.0,2.0,0,$350_per_week,House,February 2018,3860,2018,2,BRIAGOLONG,350,House
7558,7558,7558,"58 MCLEAN STREET, BRIAGOLONG",-37.842523,147.076297,2.0,1.0,2,$240,House,February 2018,3860,2018,2,BRIAGOLONG,240,House
7560,7560,7560,"1/110 ST HELENA ROAD, BRIAR HILL",-37.700199,145.116948,3.0,2.0,2,$470_Weekly,none,June 2018,3088,2018,6,HILL,470,Other
7561,7561,7561,"2/184 MOUNTAIN VIEW ROAD, BRIAR HILL",-37.703764,145.116282,3.0,2.0,0,$460,none,November 2018,3088,2018,11,HILL,460,Other
7562,7562,7562,"27 PARKLANDS AVENUE, BRIAR HILL",-37.703621,145.124513,4.0,2.0,2,$595_pw,none,March 2018,3088,2018,3,HILL,595,Other
7563,7563,7563,"3/129 MOUNTAIN VIEW ROAD, BRIAR HILL",-37.708354,145.117951,2.0,2.0,2,$410,Townhouse,March 2018,3088,2018,3,HILL,410,House
7564,7564,7564,"4/2 FERNSIDE AVENUE, BRIAR HILL",-37.708273,145.1196505,3.0,1.0,2,$430_per_week,Available Now,July 2018,3088,2018,7,HILL,430,Other
7565,7565,7565,"4/2 FERNSIDE AVENUE, BRIAR HILL",-37.708273,145.1196505,3.0,1.0,2,$430_pw,Available Now,May 2018,3088,2018,5,HILL,430,Other
7566,7566,7566,"4/2 FERNSIDE AVENUE, BRIAR HILL",-37.708273,145.1196505,3.0,1.0,2,$430_per_week,Available Now,January 2018,3088,2018,1,HILL,430,Other
7567,7567,7567,"1/226 MOUNTAIN VIEW ROAD, BRIAR HILL",-37.700422,145.115221,3.0,1.0,1,$410,none,July 2018,3088,2018,7,HILL,410,Other
7568,7568,7568,"18 SPRINGFIELD STREET, BRIAR HILL",-37.705062,145.119997,3.0,1.0,0,$370_per_week,Rental_residential,November 2018,3088,2018,11,HILL,370,Other
7569,7569,7569,"18 BROADVIEW CRESCENT, BRIDGEWATER",-42.74528,147.2479099,3.0,1.0,0,$310_p.w.,House,October 2018,3516,2018,10,BRIDGEWATER,310,House
7570,7570,7570,"15 WATTLE TREE ROAD, BRIDGEWATER",-36.6117101,143.9447841,3.0,1.0,0,$305_p.w.,House,July 2018,3516,2018,7,BRIDGEWATER,305,House
7571,7571,7571,"16 ARNOLD STREET, BRIDGEWATER",-36.6012369,143.9368342,2.0,1.0,2,$240_per_week,House,July 2018,3516,2018,7,BRIDGEWATER,240,House
7572,7572,7572,"458 MT BARKER ROAD, BRIDGEWATER",-35.010386,138.767262,3.0,1.0,0,$410_p.w.,House,April 2018,3516,2018,4,BRIDGEWATER,410,House
7573,7573,7573,"88 CORONATION AVENUE, BRIGHT",-36.7409121,146.9724898,3.0,2.0,2,$360_pw,House,January 2018,3741,2018,1,BRIGHT,360,House
7574,7574,7574,"4/27 BAKERS GULLY ROAD, BRIGHT",-36.7347104,146.9601247,2.0,2.0,1,$295,Rental_residential,June 2018,3741,2018,6,BRIGHT,295,Other
7575,7575,7575,"39 GAVAN STREET, BRIGHT",-36.728876,146.951457,3.0,2.0,2,$410_pw,House,October 2018,3741,2018,10,BRIGHT,410,House
7576,7576,7576,"16 CARR STREET, BRIGHTON EAST",-37.928121,145.028268,3.0,2.0,4,$780_per_week,none,September 2018,3187,2018,9,EAST,780,Other
7577,7577,7577,"10/12 GLENIFFER AVENUE, BRIGHTON EAST",-37.931153,145.031192,2.0,2.0,1,$540,Rental_residential,November 2018,3187,2018,11,EAST,540,Other
7578,7578,7578,"10/12 GLENIFFER AVENUE, BRIGHTON EAST",-37.931153,145.031192,2.0,2.0,1,$540_per_week,Rental_residential,September 2018,3187,2018,9,EAST,540,Other
7579,7579,7579,"10/12 GLENIFFER AVENUE, BRIGHTON EAST",-37.931153,145.031192,2.0,2.0,1,$540,Rental_residential,August 2018,3187,2018,8,EAST,540,Other
7580,7580,7580,"17 BOURNEVILLE AVENUE, BRIGHTON EAST",-37.929452,145.0201461,5.0,3.0,3,$1300_per_week,House,June 2018,3187,2018,6,EAST,1300,House
7583,7583,7583,"12/657 NEPEAN HIGHWAY, BRIGHTON EAST",-37.915354,145.017949,2.0,1.0,1,$440_per_week,Rental_residential,February 2018,3187,2018,2,EAST,440,Other
7584,7584,7584,"18/19 LANDCOX STREET, BRIGHTON EAST",-37.9064824,145.0145074,3.0,2.0,2,$900_per_week,none,October 2018,3187,2018,10,EAST,900,Other
7585,7585,7585,"60 HODDER STREET, BRIGHTON EAST",-37.904782,145.023292,4.0,2.0,3,$680_per_week,House,January 2018,3187,2018,1,EAST,680,House
7586,7586,7586,"84 CENTRE ROAD, BRIGHTON EAST",-37.915992,145.016241,3.0,1.0,2,$620_pw,House,November 2018,3187,2018,11,EAST,620,House
7587,7587,7587,"84 CENTRE ROAD, BRIGHTON EAST",-37.915992,145.016241,3.0,1.0,2,$650,House,October 2018,3187,2018,10,EAST,650,House
7588,7588,7588,"341 SOUTH ROAD, BRIGHTON EAST",-37.931569,145.024779,3.0,1.0,2,$665_per_week,House,December 2018,3187,2018,12,EAST,665,House
7589,7589,7589,"341 SOUTH ROAD, BRIGHTON EAST",-37.931569,145.024779,3.0,1.0,2,$665_per_week,House,November 2018,3187,2018,11,EAST,665,House
7590,7590,7590,"341 SOUTH ROAD, BRIGHTON EAST",-37.931569,145.024779,3.0,1.0,2,$680,House,October 2018,3187,2018,10,EAST,680,House
7591,7591,7591,"7/1 BARR STREET, BRIGHTON EAST",-37.932111,145.032547,3.0,2.0,2,$680_per_week,none,October 2018,3187,2018,10,EAST,680,Other
7592,7592,7592,"7/1 BARR STREET, BRIGHTON EAST",-37.932111,145.032547,3.0,2.0,2,$680_per_week,none,September 2018,3187,2018,9,EAST,680,Other
7593,7593,7593,"4/71 UNION STREET, BRIGHTON EAST",-37.908145,145.014967,3.0,2.0,2,$750_per_week,none,January 2018,3187,2018,1,EAST,750,Other
7594,7594,7594,"1 MAVIS AVENUE, BRIGHTON EAST",-37.904932,145.011791,3.0,3.0,2,$1075_pw,Townhouse,November 2018,3187,2018,11,EAST,1075,House
7595,7595,7595,"1 MAVIS AVENUE, BRIGHTON EAST",-37.904932,145.011791,3.0,3.0,2,$1100,Townhouse,October 2018,3187,2018,10,EAST,1100,House
7596,7596,7596,"10 BAYVIEW ROAD, BRIGHTON EAST",-37.90695,145.024078,5.0,2.0,2,$820_per_week,House,January 2018,3187,2018,1,EAST,820,House
7597,7597,7597,"157A DENDY STREET, BRIGHTON EAST",-37.921345,145.01144,2.0,1.0,1,$480_pw,House,February 2018,3187,2018,2,EAST,480,House
7598,7598,7598,"46 MILROY STREET, BRIGHTON EAST",-37.90431643,145.01127995,4.0,2.0,2,$1250_per_week,House,August 2018,3187,2018,8,EAST,1250,House
7599,7599,7599,"46 MILROY STREET, BRIGHTON EAST",-37.90431643,145.01127995,4.0,2.0,2,$1300,House,June 2018,3187,2018,6,EAST,1300,House
7600,7600,7600,"49 HODDER STREET, BRIGHTON EAST",-37.905428,145.022591,3.0,1.0,2,$575,none,December 2018,3187,2018,12,EAST,575,Other
7601,7601,7601,"2 / 33 CLUDEN STREET, BRIGHTON EAST",-37.912543,145.007833,2.0,1.0,1,$530,none,September 2018,3187,2018,9,EAST,530,Other
7602,7602,7602,"10A GLENIFFER AVENUE, BRIGHTON EAST",-37.93139,145.031061,4.0,2.0,3,$1150_pw,Rental_residential,February 2018,3187,2018,2,EAST,1150,Other
7603,7603,7603,"25A MILROY STREET, BRIGHTON EAST",-37.903554,145.012712,2.0,1.0,1,$460_per_week,Villa,March 2018,3187,2018,3,EAST,460,House
7604,7604,7604,"2 PLUNKET STREET, BRIGHTON EAST",-37.921511,145.014302,4.0,2.0,1,$700_Weekly,House,July 2018,3187,2018,7,EAST,700,House
7605,7605,7605,"2 PLUNKET STREET, BRIGHTON EAST",-37.921511,145.014302,4.0,2.0,1,$750,House,June 2018,3187,2018,6,EAST,750,House
7606,7606,7606,"6 PLUNKET STREET, BRIGHTON EAST",-37.921156,145.014484,3.0,1.0,2,$700_pw,none,October 2018,3187,2018,10,EAST,700,Other
7607,7607,7607,"122 THOMAS STREET, BRIGHTON EAST",-37.907643,145.025321,3.0,1.0,1,$405_per_week,Rental_residential,January 2018,3187,2018,1,EAST,405,Other
7608,7608,7608,"10 CHURCHILL COURT, BRIGHTON EAST",-37.929149,145.014706,4.0,2.0,3,$1300_per_week,House,October 2018,3187,2018,10,EAST,1300,House
7609,7609,7609,"10 CHURCHILL COURT, BRIGHTON EAST",-37.929149,145.014706,4.0,2.0,3,$1300_per_week,House,September 2018,3187,2018,9,EAST,1300,House
7611,7611,7611,"5 PLUNKET STREET, BRIGHTON EAST",-37.92093,145.014045,3.0,2.0,1,$955,House,December 2018,3187,2018,12,EAST,955,House
7612,7612,7612,"16 WALSTAB STREET, BRIGHTON EAST",-37.919338,145.008214,3.0,1.0,2,$755_per_week,Available Now,November 2018,3187,2018,11,EAST,755,Other
7613,7613,7613,"16 WALSTAB STREET, BRIGHTON EAST",-37.919338,145.008214,3.0,1.0,2,$780_per_week,Available Now,October 2018,3187,2018,10,EAST,780,Other
7614,7614,7614,"16 WALSTAB STREET, BRIGHTON EAST",-37.919338,145.008214,3.0,1.0,2,$700_pw,Available Now,February 2018,3187,2018,2,EAST,700,Other
7615,7615,7615,"16 WALSTAB STREET, BRIGHTON EAST",-37.919338,145.008214,3.0,1.0,2,$790_pw,Available Now,February 2018,3187,2018,2,EAST,790,Other
7616,7616,7616,"109 CENTRE ROAD, BRIGHTON EAST",-37.915951,145.01965,3.0,1.0,2,$580_per_week,none,October 2018,3187,2018,10,EAST,580,Other
7618,7618,7618,"12 CORONATION STREET, BRIGHTON EAST",-37.901227,145.008547,3.0,1.0,2,$575,Rental_residential,December 2018,3187,2018,12,EAST,575,Other
7619,7619,7619,"4/90 COMER STREET, BRIGHTON EAST",-37.92953,145.01263,2.0,2.0,2,$890_pw,Rental_residential,July 2018,3187,2018,7,EAST,890,Other
7620,7620,7620,"148 SOUTH ROAD, BRIGHTON EAST",-37.930345,145.010743,3.0,1.0,3,$620_per_week,House,March 2018,3187,2018,3,EAST,620,House
7621,7621,7621,"148 SOUTH ROAD, BRIGHTON EAST",-37.930345,145.010743,3.0,1.0,3,$620,House,February 2018,3187,2018,2,EAST,620,House
7622,7622,7622,"10 HUGHES STREET, BRIGHTON EAST",-37.920825,145.016418,5.0,2.0,2,$1295,House,August 2018,3187,2018,8,EAST,1295,House
7623,7623,7623,"2 / 4 BEDDOE AVENUE, BRIGHTON EAST",-37.910603,145.018384,2.0,1.0,1,$380,Apartment,January 2018,3187,2018,1,EAST,380,Apartment
