,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
1143,1143,"1915 MT.BULLER ROAD, MERRIJIG",-37.108104,146.265477,3.0,2.0,2,$325_per_week,none,July 2016,3723,2016,7,MERRIJIG,325,Other
1144,1144,"FRONT HOUSE/44 CHANGUE ROAD, MERRIJIG",-37.111321,146.354075,3.0,1.0,2,$235_per_week,House,May 2016,3723,2016,5,MERRIJIG,235,House
1145,1145,"20 FINKS ROAD, MERTON",-36.979374,145.711638,3.0,1.0,0,$260_per_week,House,May 2016,3715,2016,5,MERTON,260,House
1146,1146,"7 METCALFE - REDESDALE ROAD, METCALFE",-37.0984985,144.4226375,2.0,1.0,3,$290_per_week,House,December 2016,3448,2016,12,METCALFE,290,House
1147,1147,"17 HUGH STREET, METUNG",-37.882184,147.839453,3.0,1.0,0,$260_Weekly,House,August 2016,3904,2016,8,METUNG,260,House
1148,1148,"17 HUGH STREET, METUNG",-37.882184,147.839453,3.0,1.0,0,$260_Weekly,House,July 2016,3904,2016,7,METUNG,260,House
1149,1149,"5 MAGPIE AVENUE, METUNG",-37.87646,147.830313,3.0,2.0,4,$295_per_week,House,February 2016,3904,2016,2,METUNG,295,House
1150,1150,"7A LINTON WAY, METUNG",-37.858,147.8197,2.0,2.0,0,$250_Weekly,House,October 2016,3904,2016,10,METUNG,250,House
1151,1151,"7A LINTON WAY, METUNG",-37.858,147.8197,2.0,2.0,0,$250_Weekly,House,September 2016,3904,2016,9,METUNG,250,House
1152,1152,"7A LINTON WAY, METUNG",-37.858,147.8197,2.0,2.0,0,$250_Weekly,House,July 2016,3904,2016,7,METUNG,250,House
1153,1153,"19 WOOD STREET, METUNG",-37.886517,147.854774,3.0,1.0,1,$220_Weekly,House,August 2016,3904,2016,8,METUNG,220,House
1154,1154,"19 WOOD STREET, METUNG",-37.886517,147.854774,3.0,1.0,1,$220_Weekly,House,July 2016,3904,2016,7,METUNG,220,House
1155,1155,"12 MAIRBURN ROAD, METUNG",-37.884401,147.849929,3.0,2.0,2,$230_per_week,House,March 2016,3904,2016,3,METUNG,230,House
1156,1156,"9 MUSKWOOD DRIVE, MICKLEHAM",-37.5709495,144.8914894,4.0,2.0,2,$405_per_week,Rental_residential,December 2016,3064,2016,12,MICKLEHAM,405,Other
1157,1157,"148 PAGE STREET, MIDDLE PARK",-37.849643,144.958514,3.0,3.0,0,$850_per_week,Rental_residential,November 2016,3206,2016,11,PARK,850,Other
1158,1158,"148 PAGE STREET, MIDDLE PARK",-37.849643,144.958514,3.0,3.0,0,$1000_per_week,Rental_residential,October 2016,3206,2016,10,PARK,1000,Other
1159,1159,"6/28 PATTERSON STREET, MIDDLE PARK",-37.854557,144.964909,2.0,2.0,1,$600_pw,Rental_residential,October 2016,3206,2016,10,PARK,600,Other
1160,1160,"1/28 PARK ROAD, MIDDLE PARK",-37.853567,144.965505,1.0,1.0,1,$340_per_week,none,February 2016,3206,2016,2,PARK,340,Other
1161,1161,"149 RICHARDSON STREET, MIDDLE PARK",-37.847498,144.9584658,3.0,2.0,1,$995_pw,Rental_residential,July 2016,3206,2016,7,PARK,995,Other
1162,1162,"2/250 BEACONSFIELD PARADE, MIDDLE PARK",-37.853441,144.96086,2.0,1.0,1,$550_pw,none,September 2016,3206,2016,9,PARK,550,Other
1163,1163,"46 ARMSTRONG STREET, MIDDLE PARK",-37.85101,144.963518,2.0,2.0,0,$860_per_week,Rental_residential,September 2016,3206,2016,9,PARK,860,Other
1164,1164,"1/215 BEACONSFIELD PARADE, MIDDLE PARK",-37.852507,144.95892,2.0,1.0,1,$700_pw,Rental_residential,March 2016,3206,2016,3,PARK,700,Other
1165,1165,"1/215 BEACONSFIELD PARADE, MIDDLE PARK",-37.852507,144.95892,2.0,1.0,1,$700_pw,Rental_residential,February 2016,3206,2016,2,PARK,700,Other
1166,1166,"1/215 BEACONSFIELD PARADE, MIDDLE PARK",-37.852507,144.95892,2.0,1.0,1,$700_pw,Rental_residential,January 2016,3206,2016,1,PARK,700,Other
1167,1167,"BEACONSFIELD PARADE, MIDDLE PARK",-37.8537075,144.9606254,2.0,1.0,2,$620_per_week,Available Now,May 2016,3206,2016,5,PARK,620,Other
1169,1169,"1/70 PATTERSON STREET, MIDDLE PARK",-37.855477,144.966365,2.0,1.0,1,$450_per_week,none,May 2016,3206,2016,5,PARK,450,Other
1171,1171,"5 WRIGHT STREET, MIDDLE PARK",-37.846219,144.961138,2.0,1.0,0,$850_per_week,none,September 2016,3206,2016,9,PARK,850,Other
1172,1172,"1/18 PATTERSON STREET, MIDDLE PARK",-37.85435104,144.96452332,2.0,1.0,1,$295_per_week,Rental_residential,March 2016,3206,2016,3,PARK,295,Other
1173,1173,"55 PARK ROAD, MIDDLE PARK",-37.853929,144.967166,4.0,1.0,0,$880_per_week,House,December 2016,3206,2016,12,PARK,880,House
1174,1174,"55 PARK ROAD, MIDDLE PARK",-37.853929,144.967166,4.0,1.0,0,$880_per_week,House,November 2016,3206,2016,11,PARK,880,House
1175,1175,"378 RICHARDSON STREET, MIDDLE PARK",-37.853276,144.96734,2.0,1.0,1,$625_per_week,House,December 2016,3206,2016,12,PARK,625,House
1176,1176,"48 ARMSTRONG STREET, MIDDLE PARK",-37.851001,144.963431,2.0,1.0,0,$675_per_week,none,September 2016,3206,2016,9,PARK,675,Other
1177,1177,"9A ARMSTRONG STREET, MIDDLE PARK",-37.850402,144.964654,2.0,1.0,0,$430_per_week,none,August 2016,3206,2016,8,PARK,430,Other
1178,1178,"9A ARMSTRONG STREET, MIDDLE PARK",-37.850402,144.964654,2.0,1.0,0,$430_per_week,none,July 2016,3206,2016,7,PARK,430,Other
1179,1179,"78A CANTERBURY ROAD, MIDDLE PARK",-37.848363,144.96343,1.0,1.0,1,$600_pw,House,November 2016,3206,2016,11,PARK,600,House
1180,1180,"45/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.853032,144.9595977,2.0,2.0,1,$600_pw,none,January 2016,3206,2016,1,PARK,600,Other
1181,1181,"37 LANGRIDGE STREET, MIDDLE PARK",-37.854419,144.966104,2.0,2.0,1,$802_pw,Rental_residential,June 2016,3206,2016,6,PARK,802,Other
1182,1182,"37 LANGRIDGE STREET, MIDDLE PARK",-37.854419,144.966104,2.0,2.0,1,$800_pw,Rental_residential,June 2016,3206,2016,6,PARK,800,Other
1183,1183,"10/72 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1.0,1.0,1,$360_per_week,none,August 2016,3206,2016,8,PARK,360,Other
1184,1184,"10/72 PATTERSON STREET, MIDDLE PARK",-37.855462,144.966635,1.0,1.0,1,$360_per_week,none,July 2016,3206,2016,7,PARK,360,Other
1185,1185,"78 PATTERSON STREET, MIDDLE PARK",-37.855644,144.966686,3.0,1.0,2,$775_per_week,Rental_residential,July 2016,3206,2016,7,PARK,775,Other
1186,1186,"173 RICHARDSON STREET, MIDDLE PARK",-37.848465,144.960224,3.0,1.0,0,$850_per_week,House,October 2016,3206,2016,10,PARK,850,House
1187,1187,"173 RICHARDSON STREET, MIDDLE PARK",-37.848465,144.960224,3.0,1.0,0,$850_per_week,House,February 2016,3206,2016,2,PARK,850,House
1188,1188,"173 RICHARDSON STREET, MIDDLE PARK",-37.848465,144.960224,3.0,1.0,0,$850_per_week,House,January 2016,3206,2016,1,PARK,850,House
1189,1189,"12/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.85359,144.960535,2.0,2.0,1,$650_per_week,Rental_residential,March 2016,3206,2016,3,PARK,650,Other
1190,1190,"12/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.85359,144.960535,2.0,2.0,1,$675_per_week,Rental_residential,February 2016,3206,2016,2,PARK,675,Other
1191,1191,"54 PARK ROAD, MIDDLE PARK",-37.854164,144.966517,2.0,1.0,0,$610_per_week,Rental_residential,July 2016,3206,2016,7,PARK,610,Other
1192,1192,"61 ERSKINE STREET, MIDDLE PARK",-37.847285,144.9592,2.0,1.0,0,$580_per_week,none,September 2016,3206,2016,9,PARK,580,Other
1193,1193,"61 ERSKINE STREET, MIDDLE PARK",-37.847285,144.9592,2.0,1.0,0,$600_per_week,none,July 2016,3206,2016,7,PARK,600,Other
1194,1194,"24/195 BEACONSFIELD PARADE, MIDDLE PARK",-37.851652,144.957152,1.0,1.0,1,$425_per_week,Rental_residential,August 2016,3206,2016,8,PARK,425,Other
1195,1195,"11/187 BEACONSFIELD PARADE, MIDDLE PARK",-37.8512495,144.9563761,2.0,1.0,1,$420_per_week,Rental_residential,February 2016,3206,2016,2,PARK,420,Other
1196,1196,"11A ARMSTRONG STREET, MIDDLE PARK",-37.8504293,144.9646323,3.0,1.0,0,$590_per_week,none,August 2016,3206,2016,8,PARK,590,Other
1197,1197,"5/106-112 NIMMO STREET, MIDDLE PARK",-37.8523629,144.9601128,2.0,1.0,1,$585_per_week,none,September 2016,3206,2016,9,PARK,585,Other
1198,1198,"41 MCGREGOR STREET, MIDDLE PARK",-37.85262,144.964928,2.0,1.0,0,$440_per_week,House,August 2016,3206,2016,8,PARK,440,House
1199,1199,"2/51 NIMMO STREET, MIDDLE PARK",-37.850501,144.962039,2.0,1.0,1,$480_pw,Rental_residential,October 2016,3206,2016,10,PARK,480,Other
1200,1200,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1.0,1.0,1,$350_pw,none,October 2016,3206,2016,10,PARK,350,Other
1201,1201,"22/75 PARK ROAD, MIDDLE PARK",-37.854403,144.96796,1.0,1.0,1,$395_pw,none,May 2016,3206,2016,5,PARK,395,Other
1202,1202,"86 HAROLD STREET, MIDDLE PARK",-37.850836,144.958841,3.0,1.0,0,$975_per_week,House,August 2016,3206,2016,8,PARK,975,House
1203,1203,"326 RICHARDSON STREET, MIDDLE PARK",-37.852041,144.965831,2.0,1.0,1,$500_per_week,Rental_residential,December 2016,3206,2016,12,PARK,500,Other
1204,1204,"326 RICHARDSON STREET, MIDDLE PARK",-37.852041,144.965831,2.0,1.0,1,$475_per_week,Rental_residential,July 2016,3206,2016,7,PARK,475,Other
1205,1205,"86 HERBERT STREET, MIDDLE PARK",-37.846125,144.960391,4.0,2.0,0,$1050_per_week,House,October 2016,3206,2016,10,PARK,1050,House
1206,1206,"46 LANGRIDGE STREET, MIDDLE PARK",-37.854431,144.965314,2.0,2.0,1,$1000_pw,House,September 2016,3206,2016,9,PARK,1000,House
1208,1208,"1/5-7 HAROLD STREET, MIDDLE PARK",-37.848481,144.961644,1.0,1.0,1,$385_per_week,none,August 2016,3206,2016,8,PARK,385,Other
1209,1209,"1/5-7 HAROLD STREET, MIDDLE PARK",-37.848481,144.961644,1.0,1.0,1,$385_per_week,none,July 2016,3206,2016,7,PARK,385,Other
1210,1210,"368 DANKS STREET, MIDDLE PARK",-37.852826,144.961684,2.0,1.0,0,$650_per_week,House,May 2016,3206,2016,5,PARK,650,House
1211,1211,"17/225 BEACONSFIELD PARADE, MIDDLE PARK",-37.85359,144.960535,2.0,2.0,1,$650_pw,none,April 2016,3206,2016,4,PARK,650,Other
1212,1212,"1/241 BEACONSFIELD PARADE, MIDDLE PARK",-37.853007,144.960268,2.0,1.0,0,$650_pw,none,February 2016,3206,2016,2,PARK,650,Other
1213,1213,"1/241 BEACONSFIELD PARADE, MIDDLE PARK",-37.853007,144.960268,2.0,1.0,0,$650_pw,none,January 2016,3206,2016,1,PARK,650,Other
1214,1214,"3 WRIGHT STREET, MIDDLE PARK",-37.846193,144.961173,2.0,1.0,1,$440_pw,House,September 2016,3206,2016,9,PARK,440,House
1215,1215,"3 WRIGHT STREET, MIDDLE PARK",-37.846193,144.961173,2.0,1.0,1,$480_per_week,House,July 2016,3206,2016,7,PARK,480,House
1216,1216,"85A CARTER STREET, MIDDLE PARK",-37.84694,144.961375,2.0,1.0,0,$475_pw,House,May 2016,3206,2016,5,PARK,475,House
1217,1217,"1605 SNOW ROAD, MILAWA",-36.449057,146.432776,4.0,2.0,2,$365_per_week,House,March 2016,3678,2016,3,MILAWA,365,House
1218,1218,"1480 OXLEY FLATS ROAD, MILAWA",-36.441737,146.440764,3.0,1.0,1,$200_per_week,House,July 2016,3678,2016,7,MILAWA,200,House
1219,1219,"1637 SNOW ROAD, MILAWA",-36.449639,146.436224,3.0,1.0,5,$240_per_week,House,May 2016,3678,2016,5,MILAWA,240,House
1220,1220,"284 WILLIAMS LANE, MILAWA",-36.401622,146.420872,3.0,1.0,1,$200_pw,House,January 2016,3678,2016,1,MILAWA,200,House
1221,1221,"759 WALNUT AVENUE, MILDURA SOUTH",-34.2183432,142.1122522,3.0,2.0,2,$350_per_week,House,October 2016,3500,2016,10,SOUTH,350,House
1222,1222,"3171 ONTARIO AVENUE, MILDURA SOUTH",-34.225429,142.093349,3.0,1.0,0,$400_pw,none,August 2016,3500,2016,8,SOUTH,400,Other
1223,1223,"22 MCKENDRICK AVE, MILDURA WEST",-34.193353,142.145939,4.0,2.0,0,$290_Weekly,House,May 2016,3500,2016,5,WEST,290,House
1224,1224,"22 MCKENDRICK AVENUE, MILDURA WEST",-34.193353,142.145939,4.0,2.0,0,$290_pw,none,May 2016,3500,2016,5,WEST,290,Other
1225,1225,"535 WALNUT AVENUE, MILDURA",-34.2075732,142.1253778,3.0,2.0,2,$330_pw,House,September 2016,3500,2016,9,MILDURA,330,House
1226,1226,"535 WALNUT AVENUE, MILDURA",-34.2075732,142.1253778,3.0,2.0,2,$325_pw,House,July 2016,3500,2016,7,MILDURA,325,House
1227,1227,"535 WALNUT AVENUE, MILDURA",-34.2075732,142.1253778,3.0,2.0,2,$340_pw,House,June 2016,3500,2016,6,MILDURA,340,House
1228,1228,"535 WALNUT AVENUE, MILDURA",-34.2075732,142.1253778,3.0,2.0,2,$330_pw,House,May 2016,3500,2016,5,MILDURA,330,House
1229,1229,"3 MATOTEK COURT, MILDURA",-34.203513,142.138114,3.0,2.0,2,$320_per_week,House,September 2016,3500,2016,9,MILDURA,320,House
1230,1230,"2/267 CURETON AVENUE, MILDURA",-34.190374,142.175637,2.0,1.0,1,$350_pw,Rental_residential,February 2016,3500,2016,2,MILDURA,350,Other
1231,1231,"1/238 DEAKIN AVENUE, MILDURA",-34.194226,142.15218,2.0,1.0,1,$200_pw,none,October 2016,3500,2016,10,MILDURA,200,Other
1232,1232,"1/13 DESROY AVENUE, MILDURA",-34.1809603,142.1487361,2.0,1.0,1,$240_per_week,House,October 2016,3500,2016,10,MILDURA,240,House
1233,1233,"1/13 DESROY AVENUE, MILDURA",-34.1809603,142.1487361,2.0,1.0,1,$250_per_week,House,October 2016,3500,2016,10,MILDURA,250,House
1234,1234,"2 KYAMBER COURT, MILDURA",-34.198661,142.122875,4.0,2.0,2,$360_per_week,House,October 2016,3500,2016,10,MILDURA,360,House
1235,1235,"2 KYAMBER COURT, MILDURA",-34.198661,142.122875,4.0,2.0,2,$370,House,September 2016,3500,2016,9,MILDURA,370,House
1236,1236,"29 CONDOR DRIVE, MILDURA",-34.2075685,142.1178727,3.0,2.0,2,$360_pw,House,September 2016,3500,2016,9,MILDURA,360,House
1237,1237,"104A EIGHTH STREET, MILDURA",-34.187169,142.165503,2.0,1.0,1,$300_per_week,none,December 2016,3500,2016,12,MILDURA,300,Other
1238,1238,"104A EIGHTH STREET, MILDURA",-34.187169,142.165503,2.0,1.0,1,$300_per_week,none,May 2016,3500,2016,5,MILDURA,300,Other
1239,1239,"1/1 ASHWOOD COURT, MILDURA",-34.194605,142.136449,3.0,2.0,1,$255_per_week,Townhouse,May 2016,3500,2016,5,MILDURA,255,House
1240,1240,"13 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$330_pw,House,January 2016,3500,2016,1,MILDURA,330,House
1241,1241,"4/124 THIRTEENTH STREET, MILDURA",-34.192858,142.154618,2.0,1.0,2,$250_pw,Rental_residential,June 2016,3500,2016,6,MILDURA,250,Other
1242,1242,"24 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$340_pw,House,January 2016,3500,2016,1,MILDURA,340,House
1243,1243,"2/3 EILEEN STREET, MILDURA",-34.206123,142.138747,2.0,1.0,1,$180,none,October 2016,3500,2016,10,MILDURA,180,Other
1244,1244,"163 MAGNOLIA AVENUE, MILDURA",-34.192562,142.1613,4.0,2.0,1,$370_per_week,House,November 2016,3500,2016,11,MILDURA,370,House
1245,1245,"591 SAN MATEO AVENUE, MILDURA",-34.2107962,142.1415735,3.0,2.0,1,$280_per_week,Rental_residential,August 2016,3500,2016,8,MILDURA,280,Other
1246,1246,"4 PLANT COURT, MILDURA",-34.204522,142.137103,3.0,2.0,2,$340_pw,none,September 2016,3500,2016,9,MILDURA,340,Other
1247,1247,"20 MELROSE DRIVE, MILDURA",-34.197995,142.128007,3.0,1.0,2,$280_per_week,House,April 2016,3500,2016,4,MILDURA,280,House
1248,1248,"40 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$340,House,September 2016,3500,2016,9,MILDURA,340,House
1249,1249,"3 DIABLO WAY, MILDURA",-34.2213855,142.1352646,3.0,2.0,2,$360,House,January 2016,3500,2016,1,MILDURA,360,House
1250,1250,"537 WALNUT AVENUE, MILDURA",-34.20245,142.13154,3.0,2.0,2,$330_pw,Rental_residential,August 2016,3500,2016,8,MILDURA,330,Other
1251,1251,"3 JEWEL COURT, MILDURA",-34.2063006,142.1358321,4.0,2.0,2,$310_pw,House,November 2016,3500,2016,11,MILDURA,310,House
1252,1252,"19 MARZIANO DRIVE, MILDURA",-34.204435,142.122844,3.0,2.0,2,$310,Townhouse,June 2016,3500,2016,6,MILDURA,310,House
1253,1253,"20B LE PEDELEURE AVENUE, MILDURA",-34.203346,142.128168,3.0,1.0,1,$290_per_week,Townhouse,December 2016,3500,2016,12,MILDURA,290,House
1254,1254,"16/471 SAN MATEO AVENUE, MILDURA",-34.210768,142.141635,2.0,1.0,1,$190_per_week,House,February 2016,3500,2016,2,MILDURA,190,House
1255,1255,"16/471 SAN MATEO AVENUE, MILDURA",-34.210768,142.141635,2.0,1.0,1,$190_per_week,House,January 2016,3500,2016,1,MILDURA,190,House
1256,1256,"3/267 CURETON AVENUE, MILDURA",-34.191174,142.176707,2.0,1.0,1,$350_pw,Townhouse,June 2016,3500,2016,6,MILDURA,350,House
1257,1257,"3/267 CURETON AVENUE, MILDURA",-34.191174,142.176707,2.0,1.0,1,$280_pw,Townhouse,May 2016,3500,2016,5,MILDURA,280,House
1258,1258,"3/38 MONTANA DRIVE, MILDURA",-34.1992732,142.1212621,3.0,2.0,2,$300_pw,House,December 2016,3500,2016,12,MILDURA,300,House
1259,1259,"3/38 MONTANA DRIVE, MILDURA",-34.1992732,142.1212621,3.0,2.0,2,$295_per_week,House,December 2016,3500,2016,12,MILDURA,295,House
1260,1260,"3/38 MONTANA DRIVE, MILDURA",-34.1992732,142.1212621,3.0,2.0,2,$300_pw,House,June 2016,3500,2016,6,MILDURA,300,House
1261,1261,"3/38 MONTANA DRIVE, MILDURA",-34.1992732,142.1212621,3.0,2.0,2,$295_per_week,House,May 2016,3500,2016,5,MILDURA,295,House
1262,1262,"5/189 DEAKIN AVENUE, MILDURA",-34.190251,142.155316,2.0,1.0,1,$195,House,February 2016,3500,2016,2,MILDURA,195,House
1263,1263,"2 MILES COURT, MILDURA",-34.2063006,142.1358321,3.0,2.0,2,$320_per_week,House,March 2016,3500,2016,3,MILDURA,320,House
1264,1264,"2 MILES COURT, MILDURA",-34.2063006,142.1358321,3.0,2.0,2,$330_per_week,House,February 2016,3500,2016,2,MILDURA,330,House
1265,1265,"109 WALNUT AVENUE, MILDURA",-34.182804,142.154937,3.0,1.0,2,$300_per_week,House,July 2016,3500,2016,7,MILDURA,300,House
1266,1266,"590 ETIWANDA AVENUE, MILDURA",-34.210894,142.151974,3.0,1.0,2,$260_pw,House,September 2016,3500,2016,9,MILDURA,260,House
1267,1267,"23 JUDE AVENUE, MILDURA",-34.176969,142.148061,3.0,1.0,1,$270_per_week,House,February 2016,3500,2016,2,MILDURA,270,House
1268,1268,"23 JUDE AVENUE, MILDURA",-34.176969,142.148061,3.0,1.0,1,$260_per_week,House,February 2016,3500,2016,2,MILDURA,260,House
1269,1269,"23 JUDE AVENUE, MILDURA",-34.176969,142.148061,3.0,1.0,1,$260_per_week,House,January 2016,3500,2016,1,MILDURA,260,House
1270,1270,"9 HERON AVENUE, MILDURA",-34.176294,142.157075,3.0,2.0,1,$370_pw,House,August 2016,3500,2016,8,MILDURA,370,House
1271,1271,"9 HERON AVENUE, MILDURA",-34.176294,142.157075,3.0,2.0,1,$370_pw,House,July 2016,3500,2016,7,MILDURA,370,House
1272,1272,"9 HERON AVENUE, MILDURA",-34.176294,142.157075,3.0,2.0,1,$380_pw,House,July 2016,3500,2016,7,MILDURA,380,House
1273,1273,"9 HERON AVENUE, MILDURA",-34.176294,142.157075,3.0,2.0,1,$380_pw,House,May 2016,3500,2016,5,MILDURA,380,House
1274,1274,"4/216 ELEVENTH STREET, MILDURA",-34.191819,142.160455,2.0,1.0,2,$200_per_week,House,November 2016,3500,2016,11,MILDURA,200,House
1275,1275,"166 NINTH STREET, MILDURA",-34.183229,142.157259,2.0,1.0,1,$290_pw,Townhouse,August 2016,3500,2016,8,MILDURA,290,House
1276,1276,"166 NINTH STREET, MILDURA",-34.183229,142.157259,2.0,1.0,1,$290_pw,Townhouse,January 2016,3500,2016,1,MILDURA,290,House
1277,1277,"3 WANERA WAY, MILDURA",-34.169908,142.15599,4.0,1.0,2,$320_per_week,House,September 2016,3500,2016,9,MILDURA,320,House
1278,1278,"3 WANERA WAY, MILDURA",-34.169908,142.15599,4.0,1.0,2,$330_per_week,House,September 2016,3500,2016,9,MILDURA,330,House
1279,1279,"3 WANERA WAY, MILDURA",-34.169908,142.15599,4.0,1.0,2,$340_per_week,House,July 2016,3500,2016,7,MILDURA,340,House
1280,1280,"15 BLAIR COURT, MILDURA",-34.198987,142.148923,3.0,1.0,1,$270_pw,House,October 2016,3500,2016,10,MILDURA,270,House
1281,1281,"89 TWELFTH STREET, MILDURA",-34.194557,142.159482,2.0,1.0,1,$210_per_week,Townhouse,February 2016,3500,2016,2,MILDURA,210,House
1282,1282,"19/313 EIGHTH STREET, MILDURA",-34.172404,142.14619,2.0,1.0,1,$290_pw,Townhouse,July 2016,3500,2016,7,MILDURA,290,House
1283,1283,"6 CALOOLA COURT, MILDURA",-34.202519,142.148449,3.0,2.0,2,$270,House,September 2016,3500,2016,9,MILDURA,270,House
1284,1284,"69 CHAFFEY AVE, MILDURA",-34.180324,142.155741,3.0,2.0,2,$340_Weekly,Rental_residential,February 2016,3500,2016,2,MILDURA,340,Other
1285,1285,"16 COSGROVE COURT, MILDURA",-34.2104455,142.1269908,4.0,2.0,2,$340,House,July 2016,3500,2016,7,MILDURA,340,House
1286,1286,"120 SIXTEENTH STREET, MILDURA",-34.207451,142.116924,3.0,2.0,2,$330_per_week,House,September 2016,3500,2016,9,MILDURA,330,House
1287,1287,"120 SIXTEENTH STREET, MILDURA",-34.207451,142.116924,3.0,2.0,2,$330_per_week,House,August 2016,3500,2016,8,MILDURA,330,House
1288,1288,"1/265 TWELFTH STREET, MILDURA",-34.180731,142.142929,2.0,2.0,1,$290_pw,Rental_residential,December 2016,3500,2016,12,MILDURA,290,Other
1289,1289,"1/265 TWELFTH STREET, MILDURA",-34.180731,142.142929,2.0,2.0,1,$290_pw,Rental_residential,November 2016,3500,2016,11,MILDURA,290,Other
1290,1290,"5/22 PHILIPPA CRESCENT, MILDURA",-34.205415,142.120138,4.0,2.0,1,$310_per_week,House,December 2016,3500,2016,12,MILDURA,310,House
1291,1291,"5/22 PHILIPPA CRESCENT, MILDURA",-34.205415,142.120138,4.0,2.0,1,$310_per_week,House,May 2016,3500,2016,5,MILDURA,310,House
1292,1292,"5/22 PHILIPPA CRESCENT, MILDURA",-34.205415,142.120138,4.0,2.0,1,$320_pw,House,May 2016,3500,2016,5,MILDURA,320,House
1293,1293,"42 EASTSIDE DRIVE, MILDURA",-34.1976021,142.1833921,4.0,2.0,2,$335_pw,House,September 2016,3500,2016,9,MILDURA,335,House
1294,1294,"9 CAMERON AVE, MILDURA",-34.182262,142.150265,3.0,2.0,1,$255_Weekly,House,March 2016,3500,2016,3,MILDURA,255,House
1295,1295,"27 DE GARIS DRIVE, MILDURA",-34.206252,142.144212,3.0,2.0,2,$300_pw,Rental_residential,July 2016,3500,2016,7,MILDURA,300,Other
1296,1296,"27 DE GARIS DRIVE, MILDURA",-34.206252,142.144212,3.0,2.0,2,$320_pw,Rental_residential,May 2016,3500,2016,5,MILDURA,320,Other
1297,1297,"12 RURAL DRIVE, MILDURA",-34.168482,142.155965,3.0,2.0,2,$350_per_week,Available Now,December 2016,3500,2016,12,MILDURA,350,Other
1298,1298,"45 HERSTON DRIVE, MILDURA",-34.207037,142.150951,3.0,2.0,2,$330_per_week,House,April 2016,3500,2016,4,MILDURA,330,House
1299,1299,"45 HERSTON DRIVE, MILDURA",-34.207037,142.150951,3.0,2.0,2,$330_per_week,House,March 2016,3500,2016,3,MILDURA,330,House
1300,1300,"17 PHILIPPA CRESCENT, MILDURA",-34.2060432,142.1192703,4.0,2.0,1,$310_pw,House,July 2016,3500,2016,7,MILDURA,310,House
1301,1301,"14 EASTSIDE DRIVE, MILDURA",-34.1962122,142.1839191,4.0,2.0,2,$350,House,July 2016,3500,2016,7,MILDURA,350,House
1302,1302,"3/182 WALNUT AVE, MILDURA",-34.186522,142.151413,2.0,1.0,1,$235_Weekly,House,February 2016,3500,2016,2,MILDURA,235,House
1303,1303,"2/10 DEGARIS DRIVE, MILDURA",-34.204359,142.142685,2.0,1.0,1,$250,none,October 2016,3500,2016,10,MILDURA,250,Other
1304,1304,"18 BEASY COURT, MILDURA",-34.191089,142.139956,3.0,1.0,2,$265_pw,none,April 2016,3500,2016,4,MILDURA,265,Other
1305,1305,"18 BEASY COURT, MILDURA",-34.191089,142.139956,3.0,1.0,2,$265_per_week,none,March 2016,3500,2016,3,MILDURA,265,Other
1306,1306,"1/389 ELEVENTH STREET, MILDURA",-34.178888,142.144255,3.0,2.0,2,$295_per_week,none,September 2016,3500,2016,9,MILDURA,295,Other
1307,1307,"362 WALNUT AVENUE, MILDURA",-34.197242,142.138369,3.0,1.0,2,$290,House,June 2016,3500,2016,6,MILDURA,290,House
1308,1308,"12 DIAMOND COURT, MILDURA",-34.202193,142.134271,3.0,1.0,2,$290_per_week,Rental_residential,May 2016,3500,2016,5,MILDURA,290,Other
1309,1309,"12 DIAMOND COURT, MILDURA",-34.202193,142.134271,3.0,1.0,2,$300_per_week,Rental_residential,April 2016,3500,2016,4,MILDURA,300,Other
1310,1310,"2/17 STEVEN STREET, MILDURA",-34.17519,142.151747,2.0,1.0,1,$180_pw,Rental_residential,July 2016,3500,2016,7,MILDURA,180,Other
1311,1311,"2/17 STEVEN STREET, MILDURA",-34.17519,142.151747,2.0,1.0,1,$165_per_week,Rental_residential,July 2016,3500,2016,7,MILDURA,165,Other
1312,1312,"3 BRAMPTON WAY, MILDURA",-34.196125,142.12298,3.0,2.0,2,$400_per_week,none,November 2016,3500,2016,11,MILDURA,400,Other
1313,1313,"2/367 DEAKIN AVENUE, MILDURA",-34.201056,142.142727,2.0,1.0,1,$200,none,May 2016,3500,2016,5,MILDURA,200,Other
1314,1314,"13 ASHWOOD COURT, MILDURA",-34.194723,142.137148,2.0,1.0,2,$240_pw,none,April 2016,3500,2016,4,MILDURA,240,Other
1315,1315,"13 ASHWOOD COURT, MILDURA",-34.194723,142.137148,2.0,1.0,2,$240_pw,none,March 2016,3500,2016,3,MILDURA,240,Other
