,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
1531,"1/12 MARLO DRIVE, MELTON WEST",-37.669289,144.55568,3.0,2.0,1,$320_-_$1387_per_week,Unit,September 2019,3337,2019,9,WEST,1387,Apartment
1532,"35/20-22 ROSLYN PARK DRIVE, MELTON WEST",-37.6635405,144.569973,3.0,2.0,1,$320_per_week,House,October 2019,3337,2019,10,WEST,320,House
1533,"35/20-22 ROSLYN PARK DRIVE, MELTON WEST",-37.6635405,144.569973,3.0,2.0,1,$330,House,August 2019,3337,2019,8,WEST,330,House
1534,"6 KINGSLEY PLACE, MELTON WEST",-37.67472,144.55799,3.0,1.0,2,$310_Weekly,House,December 2019,3337,2019,12,WEST,310,House
1541,"6 BANKSIA PLACE, MELTON WEST",-37.673631,144.561221,4.0,1.0,1,$320_Weekly,House,August 2019,3337,2019,8,WEST,320,House
1542,"3 LANDAU PLACE, MELTON WEST",-37.674643,144.560698,3.0,2.0,2,$350_per_week,House,November 2019,3337,2019,11,WEST,350,House
1543,"3 LANDAU PLACE, MELTON WEST",-37.674643,144.560698,3.0,2.0,2,$350_per_week,House,September 2019,3337,2019,9,WEST,350,House
1544,"3 LANDAU PLACE, MELTON WEST",-37.674643,144.560698,3.0,2.0,2,$350,House,August 2019,3337,2019,8,WEST,350,House
1545,"14 COBBLER STREET, MELTON WEST",-37.7136004,144.5898841,3.0,2.0,2,$350,House,September 2019,3337,2019,9,WEST,350,House
1546,"14 COBBLER STREET, MELTON WEST",-37.7136004,144.5898841,3.0,2.0,2,$370,House,August 2019,3337,2019,8,WEST,370,House
1547,"13 GLOUCESTER WAY, MELTON WEST",-37.67337,144.556356,4.0,2.0,2,$320_per_week,none,December 2019,3337,2019,12,WEST,320,Other
1548,"1/32 PAUL HARRIS DRIVE, MELTON WEST",-37.675072,144.547215,3.0,2.0,1,$310_per_week,Rental_residential,November 2019,3337,2019,11,WEST,310,Other
1549,"55 WANNEROO CIRCUIT, MELTON WEST",-37.6649018,144.5604505,4.0,2.0,2,$410_per_week,House,August 2019,3337,2019,8,WEST,410,House
1550,"67 WEST MELTON DRIVE, MELTON WEST",-37.6762016,144.5607801,3.0,1.0,2,$340_per_week,Available Now,May 2019,3337,2019,5,WEST,340,Other
1551,"67 WEST MELTON DRIVE, MELTON WEST",-37.6762016,144.5607801,3.0,1.0,2,$340,Available Now,April 2019,3337,2019,4,WEST,340,Other
1552,"36 MARLO DRIVE, MELTON WEST",-37.668836,144.5575896,3.0,2.0,1,$300_-_$1300_per_week,House,January 2019,3337,2019,1,WEST,1300,House
1553,"46 CAITLYN DRIVE, MELTON WEST",-37.661774,144.56418,3.0,2.0,2,$350_pw,House,December 2019,3337,2019,12,WEST,350,House
1554,"4 RENATE DRIVE, MELTON WEST",-37.662423,144.569868,3.0,2.0,1,$340_pw,House,October 2019,3337,2019,10,WEST,340,House
1555,"4 RENATE DRIVE, MELTON WEST",-37.662423,144.569868,3.0,2.0,1,$340,House,August 2019,3337,2019,8,WEST,340,House
1556,"7 GLAMIS PLACE, MELTON WEST",-37.674163,144.566739,3.0,2.0,2,$310_per_week,House,October 2019,3337,2019,10,WEST,310,House
1557,"7 GLAMIS PLACE, MELTON WEST",-37.674163,144.566739,3.0,2.0,2,$310,House,August 2019,3337,2019,8,WEST,310,House
1558,"18 DOMINIC PARADE, MELTON",-37.67847,144.57895,3.0,1.0,0,$270_Weekly,House,December 2019,3337,2019,12,MELTON,270,House
1559,"18 DOMINIC PARADE, MELTON",-37.67847,144.57895,3.0,1.0,0,$295_Weekly,House,August 2019,3337,2019,8,MELTON,295,House
1560,"16 ATKIN STREET, MELTON",-37.687786,144.581566,3.0,1.0,2,$300_-_$1300_per_week,House,December 2019,3337,2019,12,MELTON,1300,House
1561,"16 ATKIN STREET, MELTON",-37.687786,144.581566,3.0,1.0,2,$300_-_$1300_per_week,House,July 2019,3337,2019,7,MELTON,1300,House
1562,"16 ATKIN STREET, MELTON",-37.687786,144.581566,3.0,1.0,2,$300_-_$1300_per_week,House,June 2019,3337,2019,6,MELTON,1300,House
1563,"16 ATKIN STREET, MELTON",-37.687786,144.581566,3.0,1.0,2,$300_-_$1300_per_week,House,May 2019,3337,2019,5,MELTON,1300,House
1564,"13/14 FAY STREET, MELTON",-37.687199,144.576576,2.0,1.0,1,$270_-_$1170_per_week,Unit,November 2019,3337,2019,11,MELTON,1170,Apartment
1565,"13/14 FAY STREET, MELTON",-37.687199,144.576576,2.0,1.0,1,$270_-_$1170_per_week,Unit,October 2019,3337,2019,10,MELTON,1170,Apartment
1568,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3.0,1.0,2,$290_pw,House,December 2019,3337,2019,12,MELTON,290,House
1569,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3.0,1.0,2,$290_pw,House,July 2019,3337,2019,7,MELTON,290,House
1570,"1 BITTERN STREET, MELTON",-37.678804,144.57509,3.0,1.0,2,$300,House,June 2019,3337,2019,6,MELTON,300,House
1571,"16 GLADSTONE GROVE, MELTON",-37.67924001,144.58117001,2.0,1.0,1,$290_per_week,Unit,December 2019,3337,2019,12,MELTON,290,Apartment
1572,"16 GLADSTONE GROVE, MELTON",-37.67924001,144.58117001,2.0,1.0,1,$290_per_week,Unit,July 2019,3337,2019,7,MELTON,290,Apartment
1573,"16 GLADSTONE GROVE, MELTON",-37.67924001,144.58117001,2.0,1.0,1,$290_per_week,Unit,June 2019,3337,2019,6,MELTON,290,Apartment
1574,"2/35 TULLIDGE STREET, MELTON",-37.6883791002,144.5882762002,3.0,2.0,2,$320_pw,House,October 2019,3337,2019,10,MELTON,320,House
1575,"2/35 TULLIDGE STREET, MELTON",-37.6883791002,144.5882762002,3.0,2.0,2,$330_p.w.,House,October 2019,3337,2019,10,MELTON,330,House
1576,"2/35 TULLIDGE STREET, MELTON",-37.6883791002,144.5882762002,3.0,2.0,2,$330,House,September 2019,3337,2019,9,MELTON,330,House
1577,"20 PERRY CLOSE, MELTON",-37.681579,144.571088,3.0,1.0,2,$380_p.w.,House,December 2019,3337,2019,12,MELTON,380,House
1578,"20 PERRY CLOSE, MELTON",-37.681579,144.571088,3.0,1.0,2,$350,House,November 2019,3337,2019,11,MELTON,350,House
1579,"20 PERRY CLOSE, MELTON",-37.681579,144.571088,3.0,1.0,2,$380_per_week,House,October 2019,3337,2019,10,MELTON,380,House
1580,"4 KINKORA ROAD, MELTON",-37.689558,144.571338,3.0,1.0,1,$330_per_week,none,May 2019,3337,2019,5,MELTON,330,Other
1581,"9 WESTMILL VISTA, MELTON",-37.686721,144.555458,2.0,1.0,1,$265_per_week,House,January 2019,3337,2019,1,MELTON,265,House
1582,"11 EMIL COURT, MELTON",-37.679676,144.578508,3.0,1.0,2,$340_per_week,House,May 2019,3337,2019,5,MELTON,340,House
1583,"39 CENTENARY AVENUE, MELTON",-37.6760856002,144.5965162002,3.0,2.0,3,$350,House,September 2019,3337,2019,9,MELTON,350,House
1584,"8 LORIMER STREET, MELTON",-37.689847,144.57312,3.0,1.0,1,$330,House,April 2019,3337,2019,4,MELTON,330,House
1585,"32 LAKEWOOD BOULEVARD, MELTON",-37.690675,144.587912,3.0,2.0,2,$340_per_week,House,September 2019,3337,2019,9,MELTON,340,House
1586,"32 LAKEWOOD BOULEVARD, MELTON",-37.690675,144.587912,3.0,2.0,2,$340,House,August 2019,3337,2019,8,MELTON,340,House
1589,"15 BRIXTON PLACE, MELTON",-37.675305,144.581542,3.0,1.0,2,$320_p.w.,House,June 2019,3337,2019,6,MELTON,320,House
1590,"15 BRIXTON PLACE, MELTON",-37.675305,144.581542,3.0,1.0,2,$330_p.w.,House,May 2019,3337,2019,5,MELTON,330,House
1591,"27 MARINA DRIVE, MELTON",-37.677741,144.582131,3.0,1.0,1,$290_per_week,House,August 2019,3337,2019,8,MELTON,290,House
1592,"27 MARINA DRIVE, MELTON",-37.677741,144.582131,3.0,1.0,1,$290_per_week,House,July 2019,3337,2019,7,MELTON,290,House
1593,"8 BITTERN STREET, MELTON",-37.678443,144.574637,3.0,1.0,3,$320_Weekly,House,May 2019,3337,2019,5,MELTON,320,House
1594,"21 OLDERSHAW ROAD, MELTON",-37.681253,144.575391,3.0,2.0,1,$325,House,February 2019,3337,2019,2,MELTON,325,House
1595,"22 MAVI AVENUE, MELTON",-37.677,144.612,3.0,2.0,2,$380,Townhouse,November 2019,3337,2019,11,MELTON,380,House
1596,"2 DAMIAN STREET, MELTON",-37.686437,144.572483,3.0,1.0,1,$320_-_$1391_pw,House,June 2019,3337,2019,6,MELTON,1391,House
1597,"11 CURLEW CLOSE, MELTON",-37.675932,144.576602,3.0,1.0,3,$310_-_$1347_pw,House,December 2019,3337,2019,12,MELTON,1347,House
1598,"36 PLOVER STREET, MELTON",-37.67715001,144.57174001,3.0,1.0,2,$360_pw,House,November 2019,3337,2019,11,MELTON,360,House
1599,"36 PLOVER STREET, MELTON",-37.67715001,144.57174001,3.0,1.0,2,$360_p.w.,House,October 2019,3337,2019,10,MELTON,360,House
1600,"5 CURLEW CLOSE, MELTON",-37.676339,144.576524,3.0,1.0,1,$310_per_week,House,April 2019,3337,2019,4,MELTON,310,House
1601,"30 MARINA DRIVE, MELTON",-37.678054,144.582473,3.0,2.0,0,$320_pw,House,March 2019,3337,2019,3,MELTON,320,House
1602,"2/190 COBURNS ROAD, MELTON",-37.680726,144.56932,2.0,2.0,1,$290,House,February 2019,3337,2019,2,MELTON,290,House
1603,"2/190 COBURNS ROAD, MELTON",-37.680726,144.56932,2.0,2.0,1,$290,House,January 2019,3337,2019,1,MELTON,290,House
1604,"15 ROSINA DRIVE, MELTON",-37.686315,144.568745,3.0,2.0,1,$265_per_week,House,January 2019,3337,2019,1,MELTON,265,House
1605,"1/11 PALMERSTON STREET, MELTON",-37.688365,144.582808,2.0,1.0,1,$260_per_week,House,January 2019,3337,2019,1,MELTON,260,House
1606,"15 BITTERN STREET, MELTON",-37.678635,144.573905,3.0,1.0,2,$310_per_week,none,May 2019,3337,2019,5,MELTON,310,Other
1607,"61 VISTA DRIVE, MELTON",-37.682753,144.576095,3.0,1.0,2,$310_per_week,House,March 2019,3337,2019,3,MELTON,310,House
1609,"38 MARINA DRIVE, MELTON",-37.677525,144.582569,3.0,1.0,1,$320_per_week,House,February 2019,3337,2019,2,MELTON,320,House
1610,"38 MARINA DRIVE, MELTON",-37.677525,144.582569,3.0,1.0,1,$320_per_week,House,January 2019,3337,2019,1,MELTON,320,House
1611,"42 CORELLA AVENUE, MELTON",-37.674797,144.572193,3.0,1.0,1,$300,none,August 2019,3337,2019,8,MELTON,300,Other
1612,"27 FROBISHER STREET, MELTON",-37.677516,144.585234,2.0,1.0,2,$310_Weekly,House,March 2019,3337,2019,3,MELTON,310,House
1613,"27 CARINA DRIVE, MELTON",-37.6820302,144.5715837,4.0,2.0,1,$350,none,April 2019,3337,2019,4,MELTON,350,Other
1614,"42 BARRIES ROAD, MELTON",-37.6887,144.578249,2.0,2.0,2,$310,Rental_residential,April 2019,3337,2019,4,MELTON,310,Other
1615,"2/61 CHURCH STREET, MELTON",-37.681433,144.578388,2.0,1.0,1,$295,Available Now,November 2019,3337,2019,11,MELTON,295,Other
1616,"2/61 CHURCH STREET, MELTON",-37.681433,144.578388,2.0,1.0,1,$295_per_week,Available Now,May 2019,3337,2019,5,MELTON,295,Other
1617,"56 BARRIES ROAD, MELTON",-37.688408,144.575932,3.0,2.0,1,$280_per_week,House,January 2019,3337,2019,1,MELTON,280,House
1618,"72 GRETEL GROVE, MELTON",-37.690439,144.581677,3.0,2.0,3,$340_Weekly,House,May 2019,3337,2019,5,MELTON,340,House
1619,"72 GRETEL GR, MELTON",-37.690439,144.581677,3.0,2.0,3,$340_Weekly,House,May 2019,3337,2019,5,MELTON,340,House
1620,"4 CORELLA AVENUE, MELTON",-37.675201,144.575593,3.0,1.0,1,$320,House,May 2019,3337,2019,5,MELTON,320,House
1621,"8 LUBY COURT, MELTON",-37.689853,144.573578,3.0,1.0,1,$290,House,January 2019,3337,2019,1,MELTON,290,House
1622,"26 OLDERSHAW ROAD, MELTON",-37.680976,144.574225,3.0,1.0,2,$320_pw,House,January 2019,3337,2019,1,MELTON,320,House
1623,"36 WATSON COURT, MELTON",-37.67737,144.576803,4.0,1.0,1,$285_per_week,House,May 2019,3337,2019,5,MELTON,285,House
1624,"33 CENTENARY AVENUE, MELTON",-37.676046,144.593156,3.0,1.0,0,$310_Weekly,House,October 2019,3337,2019,10,MELTON,310,House
1625,"33 CENTENARY AVE, MELTON",-37.675966,144.593164,3.0,1.0,0,$310_Weekly,House,October 2019,3337,2019,10,MELTON,310,House
1626,"9/39 SCOTT STREET, MELTON",-37.6764465,144.5757475,3.0,1.0,1,$290_per_week,Townhouse,January 2019,3337,2019,1,MELTON,290,House
1627,"21 ESSEX DRIVE, MELTON",-37.679184,144.585271,3.0,1.0,0,$290,House,August 2019,3337,2019,8,MELTON,290,House
1628,"33 FROBISHER STREET, MELTON",-37.677461,144.584737,3.0,2.0,3,$350_Weekly,House,June 2019,3337,2019,6,MELTON,350,House
1629,"18 QUAIL CRESCENT, MELTON",-37.679179,144.573615,3.0,1.0,1,$340,none,February 2019,3337,2019,2,MELTON,340,Other
1630,"18 QUAIL CRESCENT, MELTON",-37.679179,144.573615,3.0,1.0,1,$340,none,January 2019,3337,2019,1,MELTON,340,Other
1631,"58 VISTA DRIVE, MELTON",-37.682615,144.574161,3.0,1.0,1,$330,House,November 2019,3337,2019,11,MELTON,330,House
1632,"23 PLOVER STREET, MELTON",-37.677741,144.573378,3.0,2.0,2,$275,none,July 2019,3337,2019,7,MELTON,275,Other
1633,"2 CASSIA ROAD, MELTON",-37.677862,144.581698,3.0,1.0,2,$310,Available Now,June 2019,3337,2019,6,MELTON,310,Other
1634,"46 HENRY STREET, MELTON",-37.685636,144.581297,5.0,2.0,2,$430_Weekly,House,December 2019,3337,2019,12,MELTON,430,House
1635,"46 HENRY STREET, MELTON",-37.685636,144.581297,5.0,2.0,2,$430_Weekly,House,February 2019,3337,2019,2,MELTON,430,House
1636,"46 HENRY ST, MELTON",-37.685636,144.581297,5.0,2.0,2,$430_Weekly,House,December 2019,3337,2019,12,MELTON,430,House
1637,"46 HENRY ST, MELTON",-37.685636,144.581297,5.0,2.0,2,$430_Weekly,House,February 2019,3337,2019,2,MELTON,430,House
1638,"61 O'NEILLS ROAD, MELTON",-37.677712,144.577316,3.0,1.0,2,$300_per_week,House,April 2019,3337,2019,4,MELTON,300,House
1639,"53 BARRIES ROAD, MELTON",-37.689058,144.578577,3.0,1.0,2,$330_p.w.,Rental_residential,May 2019,3337,2019,5,MELTON,330,Other
1640,"18/20-24 PALMERSTON STREET, MELTON",-37.688049,144.584038,3.0,1.0,1,$300_per_week,Rental_residential,January 2019,3337,2019,1,MELTON,300,Other
1641,"56 FALCON DRIVE, MELTON",-37.6738344,144.57115561,3.0,1.0,1,$340_per_week,House,August 2019,3337,2019,8,MELTON,340,House
1642,"25 MAVI AVENUE, MELTON",-37.6915001,144.58808001,3.0,2.0,1,$320_-_$1387_per_week,House,August 2019,3337,2019,8,MELTON,1387,House
1643,"25 MAVI AVENUE, MELTON",-37.6915001,144.58808001,3.0,2.0,1,$320_-_$1387_per_week,House,July 2019,3337,2019,7,MELTON,1387,House
1644,"5 / 59-61 PATTY STREET, MENTONE",-37.977123,145.059986,2.0,1.0,1,$420_per_week,none,May 2019,3194,2019,5,MENTONE,420,Other
1645,"1/163 LOWER DANDENONG ROAD, MENTONE",-37.9824665002,145.0744458002,3.0,2.0,2,$660,Rental_residential,September 2019,3194,2019,9,MENTONE,660,Other
1646,"1/163 LOWER DANDENONG ROAD, MENTONE",-37.9824665002,145.0744458002,3.0,2.0,2,$680,Rental_residential,August 2019,3194,2019,8,MENTONE,680,Other
1647,"405/7 BALCOMBE ROAD, MENTONE",-37.9820513,145.0706707,2.0,2.0,1,$420_pw,Rental_residential,April 2019,3194,2019,4,MENTONE,420,Other
1648,"12/3-5 ALVENA STREET, MENTONE",-37.9754355,145.0611778,2.0,2.0,1,$430_per_week,Available Now,May 2019,3194,2019,5,MENTONE,430,Other
1649,"3/2A FLORENCE STREET, MENTONE",-37.982311,145.059045,1.0,1.0,1,$280_-_$280,Rental_residential,December 2019,3194,2019,12,MENTONE,280,Other
1650,"29B SWANSTON STREET, MENTONE",-37.978348,145.065913,3.0,1.0,1,$480_p.w.,Available Now,May 2019,3194,2019,5,MENTONE,480,Other
1651,"29B SWANSTON STREET, MENTONE",-37.978348,145.065913,3.0,1.0,1,$480,Available Now,April 2019,3194,2019,4,MENTONE,480,Other
1652,"29B SWANSTON STREET, MENTONE",-37.978348,145.065913,3.0,1.0,1,$510_per_week,Available Now,March 2019,3194,2019,3,MENTONE,510,Other
1653,"1 / 2 SALMON STREET, MENTONE",-37.978751,145.062228,1.0,1.0,1,$300_per_week,none,September 2019,3194,2019,9,MENTONE,300,Other
1654,"3/3-5 SPENCER STREET, MENTONE",-37.977158,145.063221,2.0,1.0,1,$390,none,June 2019,3194,2019,6,MENTONE,390,Other
1655,"12 BARRY STREET, MENTONE",-37.9863099,145.0702,3.0,2.0,1,$620_per_week,Rental_residential,June 2019,3194,2019,6,MENTONE,620,Other
1656,"12 BARRY STREET, MENTONE",-37.9863099,145.0702,3.0,2.0,1,$600_per_week,Rental_residential,January 2019,3194,2019,1,MENTONE,600,Other
1657,"21A ALBENCA STREET, MENTONE",-37.979828,145.073926,3.0,2.0,2,$560,none,May 2019,3194,2019,5,MENTONE,560,Other
1658,"12 LACHLAN STREET, MENTONE",-37.976222,145.078393,4.0,3.0,2,$600_Weekly,House,October 2019,3194,2019,10,MENTONE,600,House
1659,"3/7 PALERMO STREET, MENTONE",-37.990169,145.066325,2.0,1.0,1,$410_per_week,none,February 2019,3194,2019,2,MENTONE,410,Other
1660,"12 LACHLAN ST, MENTONE",-37.976222,145.078393,4.0,3.0,2,$600_Weekly,House,October 2019,3194,2019,10,MENTONE,600,House
1661,"4 HASKINGS LANE, MENTONE",-37.9822735002,145.0687563002,2.0,1.0,2,$460_per_week,none,December 2019,3194,2019,12,MENTONE,460,Other
1662,"8/35 COLLINS STREET, MENTONE",-37.979053,145.054319,2.0,1.0,1,$325_per_week,none,June 2019,3194,2019,6,MENTONE,325,Other
1663,"8/35 COLLINS STREET, MENTONE",-37.979053,145.054319,2.0,1.0,1,$325_pw,none,April 2019,3194,2019,4,MENTONE,325,Other
1664,"2/12 PHILLIP STREET, MENTONE",-37.97596001,145.06232001,2.0,1.0,1,$565,Rental_residential,October 2019,3194,2019,10,MENTONE,565,Other
1665,"5/14 VENICE STREET, MENTONE",-37.986091,145.061693,1.0,1.0,0,$325_per_week,none,August 2019,3194,2019,8,MENTONE,325,Other
1666,"21 OLIVE GROVE, MENTONE",-37.984042,145.079111,3.0,1.0,2,$420_per_week,Rental_residential,November 2019,3194,2019,11,MENTONE,420,Other
1667,"21 OLIVE GROVE, MENTONE",-37.984042,145.079111,3.0,1.0,2,$420,Rental_residential,June 2019,3194,2019,6,MENTONE,420,Other
1668,"3/11 STAWELL STREET, MENTONE",-37.984982,145.069636,1.0,1.0,1,$330_per_week,none,November 2019,3194,2019,11,MENTONE,330,Other
1669,"3/11 STAWELL STREET, MENTONE",-37.984982,145.069636,1.0,1.0,1,$330_per_week,none,October 2019,3194,2019,10,MENTONE,330,Other
1670,"3/11 STAWELL STREET, MENTONE",-37.984982,145.069636,1.0,1.0,1,$330_per_week,none,May 2019,3194,2019,5,MENTONE,330,Other
1671,"3/11 STAWELL STREET, MENTONE",-37.984982,145.069636,1.0,1.0,1,$330,none,April 2019,3194,2019,4,MENTONE,330,Other
1672,"3/69 PATTY STREET, MENTONE",-37.977222,145.060838,3.0,2.0,2,$625,Townhouse,December 2019,3194,2019,12,MENTONE,625,House
1673,"3/69 PATTY STREET, MENTONE",-37.977222,145.060838,3.0,2.0,2,$650_per_week,Townhouse,December 2019,3194,2019,12,MENTONE,650,House
1674,"3/4 STAWELL STREET, MENTONE",-37.98538001,145.06889001,3.0,2.0,2,$750_per_week,Rental_residential,December 2019,3194,2019,12,MENTONE,750,Other
1675,"1/56 BALCOMBE ROAD, MENTONE",-37.981442,145.067602,4.0,2.0,2,$680,Rental_residential,December 2019,3194,2019,12,MENTONE,680,Other
1676,"6/134 WARRIGAL ROAD, MENTONE",-37.980598,145.071888,2.0,1.0,2,$370,Unit,July 2019,3194,2019,7,MENTONE,370,Apartment
1677,"29 NEVILLE STREET, MENTONE",-37.977383,145.07168,3.0,1.0,2,$400,House,March 2019,3194,2019,3,MENTONE,400,House
1678,"21 HOUSTON STREET, MENTONE",-37.9824533,145.0907991,5.0,2.0,4,$670_pw,House,August 2019,3194,2019,8,MENTONE,670,House
1679,"21 HOUSTON STREET, MENTONE",-37.9824533,145.0907991,5.0,2.0,4,$695,House,August 2019,3194,2019,8,MENTONE,695,House
1680,"21 HOUSTON STREET, MENTONE",-37.9824533,145.0907991,5.0,2.0,4,$695,House,July 2019,3194,2019,7,MENTONE,695,House
1681,"1/8 COMMERCIAL ROAD, MENTONE",-37.985667,145.06577,2.0,1.0,1,$425_per_week,Unit,November 2019,3194,2019,11,MENTONE,425,Apartment
1682,"1/8 COMMERCIAL ROAD, MENTONE",-37.985667,145.06577,2.0,1.0,1,$430_pw,Unit,November 2019,3194,2019,11,MENTONE,430,Apartment
1683,"1/8 COMMERCIAL ROAD, MENTONE",-37.985667,145.06577,2.0,1.0,1,$445_pw,Unit,November 2019,3194,2019,11,MENTONE,445,Apartment
1684,"8 / 45 VENICE STREET, MENTONE",-37.985708,145.06118,2.0,1.0,1,$330_pw,none,April 2019,3194,2019,4,MENTONE,330,Other
1685,"3/15 LEVANTO STREET, MENTONE",-37.980384,145.07496,2.0,1.0,1,$310_per_week,none,July 2019,3194,2019,7,MENTONE,310,Other
1686,"3/15 LEVANTO STREET, MENTONE",-37.980384,145.07496,2.0,1.0,1,$310_pw,none,June 2019,3194,2019,6,MENTONE,310,Other
1687,"1 ALBENCA STREET, MENTONE",-37.981739,145.073558,4.0,2.0,3,$600_p.w.,House,November 2019,3194,2019,11,MENTONE,600,House
1688,"1 ALBENCA STREET, MENTONE",-37.981739,145.073558,4.0,2.0,3,$600_p.w.,House,October 2019,3194,2019,10,MENTONE,600,House
1689,"1 ALBENCA STREET, MENTONE",-37.981739,145.073558,4.0,2.0,3,$650_p.w.,House,October 2019,3194,2019,10,MENTONE,650,House
1690,"1/15 LEVANTO STREET, MENTONE",-37.980384,145.07496,1.0,1.0,1,$250_per_week,none,November 2019,3194,2019,11,MENTONE,250,Other
1691,"1/15 LEVANTO STREET, MENTONE",-37.980384,145.07496,1.0,1.0,1,$270,none,August 2019,3194,2019,8,MENTONE,270,Other
1692,"4/242 BALCOMBE ROAD, MENTONE",-37.979926,145.056386,2.0,1.0,1,$460_pw,Rental_residential,May 2019,3194,2019,5,MENTONE,460,Other
1693,"3 COOLABAH STREET, MENTONE",-37.982784,145.084157,4.0,2.0,4,$610_per_week,House,November 2019,3194,2019,11,MENTONE,610,House
1694,"4/53 WARRIGAL ROAD, MENTONE",-37.985406,145.070354,2.0,2.0,1,$415_per_week,none,September 2019,3194,2019,9,MENTONE,415,Other
1695,"4/53 WARRIGAL ROAD, MENTONE",-37.985406,145.070354,2.0,2.0,1,$415,none,August 2019,3194,2019,8,MENTONE,415,Other
1696,"2/52 PATTY STREET, MENTONE",-37.9775633,145.0601094,3.0,2.0,2,$630,House,April 2019,3194,2019,4,MENTONE,630,House
1697,"10/12 COLLINS STREET, MENTONE",-37.979114,145.054773,2.0,1.0,1,$350,Rental_residential,December 2019,3194,2019,12,MENTONE,350,Other
1698,"3/18 FLINDERS STREET, MENTONE",-37.976155,145.056073,1.0,1.0,1,$360_per_week,none,March 2019,3194,2019,3,MENTONE,360,Other
1699,"9/8 SALMON STREET, MENTONE",-37.979093,145.062755,2.0,2.0,1,$510_per_week,Rental_residential,December 2019,3194,2019,12,MENTONE,510,Other
1700,"22 DELVILLE AVENUE, MENTONE",-37.980392,145.090128,3.0,1.0,2,$500_per_week,House,March 2019,3194,2019,3,MENTONE,500,House
1701,"1/8-10 ALVENA STREET, MENTONE",-37.975499,145.061756,3.0,2.0,2,$670_per_week,Rental_residential,September 2019,3194,2019,9,MENTONE,670,Other
1702,"4/29 BOURKE STREET, MENTONE",-37.978441,145.056032,2.0,1.0,1,$370_Weekly,Rental_residential,August 2019,3194,2019,8,MENTONE,370,Other
1703,"4/29 BOURKE STREET, MENTONE",-37.978441,145.056032,2.0,1.0,1,$370,Rental_residential,January 2019,3194,2019,1,MENTONE,370,Other
1704,"11/30 SWANSTON STREET, MENTONE",-37.980014,145.065599,1.0,1.0,1,$275_per_week,Rental_residential,January 2019,3194,2019,1,MENTONE,275,Other
1705,"11/19 BRINDISI STREET, MENTONE",-37.984005,145.062796,2.0,1.0,1,$390_per_week,Rental_residential,January 2019,3194,2019,1,MENTONE,390,Other
1706,"206/116 BALCOMBE ROAD, MENTONE",-37.9808336,145.063997,1.0,1.0,1,$400_pw,Rental_residential,January 2019,3194,2019,1,MENTONE,400,Other
1707,"4/134 WARRIGAL ROAD, MENTONE",-37.980618,145.072017,2.0,1.0,1,$360_per_week,none,November 2019,3194,2019,11,MENTONE,360,Other
1708,"4/134 WARRIGAL ROAD, MENTONE",-37.980618,145.072017,2.0,1.0,1,$360_per_week,none,October 2019,3194,2019,10,MENTONE,360,Other
1709,"10/30 SWANSTON STREET, MENTONE",-37.978423,145.066382,1.0,1.0,1,$265_per_week,Rental_residential,May 2019,3194,2019,5,MENTONE,265,Other
1710,"10/30 SWANSTON STREET, MENTONE",-37.978423,145.066382,1.0,1.0,1,$275_pw,Rental_residential,April 2019,3194,2019,4,MENTONE,275,Other
1711,"4/5 CHILDERS STREET, MENTONE",-37.9823457,145.0676742,1.0,1.0,1,$310_-_$310,Available Now,October 2019,3194,2019,10,MENTONE,310,Other
1712,"3B COCHRANE AVENUE, MENTONE",-37.98533001,145.05663001,4.0,4.0,2,$1100_per_week,Rental_residential,November 2019,3194,2019,11,MENTONE,1100,Other
1713,"3B COCHRANE AVENUE, MENTONE",-37.98533001,145.05663001,4.0,4.0,2,$1100,Rental_residential,August 2019,3194,2019,8,MENTONE,1100,Other
1714,"13 MILAN STREET, MENTONE",-37.987281,145.059741,2.0,1.0,2,$550_per_week,House,July 2019,3194,2019,7,MENTONE,550,House
1715,"5/5 OLIVE GROVE, MENTONE",-37.9853792,145.0791225,2.0,1.0,1,$360_per_week,Residential Lease,January 2019,3194,2019,1,MENTONE,360,Other
1716,"5/1 LONG STREET, MENTONE",-37.984809,145.07777,2.0,2.0,1,$550_per_week,none,September 2019,3194,2019,9,MENTONE,550,Other
1717,"9/52 PLUMMER ROAD, MENTONE",-37.982348,145.05855,1.0,1.0,1,$295_per_week,none,January 2019,3194,2019,1,MENTONE,295,Other
1718,"1/7 DALLAS ST, MENTONE",-37.980988,145.092192,3.0,1.0,2,$500_Weekly,Townhouse,December 2019,3194,2019,12,MENTONE,500,House
1719,"17/44 BOURKE STREET, MENTONE",-37.9749735,145.056644,3.0,1.0,2,$480_per_week,Rental_residential,December 2019,3194,2019,12,MENTONE,480,Other
1720,"2/29 MILAN STREET, MENTONE",-37.9855624,145.05949923,2.0,1.0,1,$360_per_week,none,April 2019,3194,2019,4,MENTONE,360,Other
1721,"2 MARINA ROAD, MENTONE",-37.985793,145.054859,4.0,2.0,2,$630_per_week,Rental_residential,December 2019,3194,2019,12,MENTONE,630,Other
