,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
2643,2643,"8/32 WINTER STREET, MALVERN",-37.8605423,145.03196716,2.0,1.0,1,$350,Townhouse,January 2007,3144,2007,1,MALVERN,350,House
2644,2644,"12/100 CLAREMONT AVENUE, MALVERN",-37.867194,145.038816,1.0,1.0,1,$210,Available Now,September 2007,3144,2007,9,MALVERN,210,Other
2645,2645,"10 ARTHUR STREET, MALVERN",-37.846255,145.03803,3.0,2.0,1,$300,none,March 2007,3144,2007,3,MALVERN,300,Other
2646,2646,"8/6 FINLAYSON STREET, MALVERN",-37.868333,145.035807,2.0,1.0,1,$280,Rental_residential,December 2007,3144,2007,12,MALVERN,280,Other
2647,2647,"15 DIXON STREET, MALVERN",-37.861821,145.037071,3.0,1.0,0,$650_pw,Rental_residential,October 2007,3144,2007,10,MALVERN,650,Other
2648,2648,"7/21 PARSLOW STREET, MALVERN",-37.851989,145.039764,2.0,1.0,1,$310,Rental_residential,March 2007,3144,2007,3,MALVERN,310,Other
2649,2649,"4/236 WATTLETREE ROAD, MALVERN",-37.863726,145.037282,2.0,1.0,1,$270_pw,none,December 2007,3144,2007,12,MALVERN,270,Other
2650,2650,"18 EVANDALE ROAD, MALVERN",-37.864568,145.029439,3.0,1.0,0,$435,Rental_residential,October 2007,3144,2007,10,MALVERN,435,Other
2651,2651,"18 EVANDALE ROAD, MALVERN",-37.864568,145.029439,3.0,1.0,0,$435,Rental_residential,January 2007,3144,2007,1,MALVERN,435,Other
2652,2652,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4.0,1.0,1,$250_pw,House,November 2007,3285,2007,11,TYRENDARRA,250,House
2653,2653,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4.0,1.0,1,$330_pw,House,May 2007,3285,2007,5,TYRENDARRA,330,House
2654,2654,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4.0,1.0,1,$330_pw,House,February 2007,3285,2007,2,TYRENDARRA,330,House
2655,2655,"1770 DAVIES ROAD, UNDERA",-36.260658,145.169279,3.0,2.0,4,$170,House,October 2007,3629,2007,10,UNDERA,170,House
2656,2656,"1210 MULCAHY ROAD, UNDERA",-36.30665,145.204715,3.0,1.0,2,$170_pw,none,October 2007,3629,2007,10,UNDERA,170,Other
2657,2657,"385 PARK ROAD, UNDERA",-36.299022,145.212943,3.0,1.0,2,$160_pw,none,December 2007,3629,2007,12,UNDERA,160,Other
2658,2658,"385 PARK ROAD, UNDERA",-36.299022,145.212943,3.0,1.0,2,$160,none,November 2007,3629,2007,11,UNDERA,160,Other
2659,2659,"160 SELLWOOD ROAD, UNDERA",-36.284145,145.215459,4.0,1.0,2,$200,House,December 2007,3629,2007,12,UNDERA,200,House
2660,2660,"1840 ECHUCA RD, UNDERA",-36.278426,145.224251,3.0,1.0,3,$170_p.w.,none,December 2007,3629,2007,12,UNDERA,170,Other
2661,2661,"420 HUTCHINSON ROAD, UNDERA",-36.2256022,145.1871343,3.0,2.0,1,$180,House,October 2007,3629,2007,10,UNDERA,180,House
2662,2662,"420 HUTCHINSON ROAD, UNDERA",-36.2256022,145.1871343,3.0,2.0,1,$175_per_week,House,September 2007,3629,2007,9,UNDERA,175,House
2663,2663,"420 HUTCHINSON RD, UNDERA",-36.2256022,145.1871343,3.0,2.0,0,$180,House,September 2007,3629,2007,9,UNDERA,180,House
2664,2664,"30 CLEVES ROAD, UPPER PLENTY",-37.420348,145.034557,3.0,1.0,2,$265,House,December 2007,3756,2007,12,PLENTY,265,House
2665,2665,"34 THOMPSON ROAD, UPWEY",-37.910561,145.334874,3.0,2.0,1,$260_pw,House,November 2007,3158,2007,11,UPWEY,260,House
2666,2666,"40 ALEXANDER AVENUE, UPWEY",-37.901604,145.337475,3.0,1.0,1,$280,House,July 2007,3158,2007,7,UPWEY,280,House
2667,2667,"1 TARILTA ROAD, VAUGHAN",-37.173,144.187954,2.0,1.0,0,$180,House,October 2007,3451,2007,10,VAUGHAN,180,House
2668,2668,"1 TARILTA ROAD, VAUGHAN",-37.173,144.187954,2.0,1.0,0,$180,House,November 2007,3451,2007,11,VAUGHAN,180,House
2669,2669,"1 TARILTA ROAD, VAUGHAN",-37.173,144.187954,2.0,1.0,0,$180_pw,House,September 2007,3451,2007,9,VAUGHAN,180,House
2670,2670,"1 TARILTA ROAD, VAUGHAN",-37.173,144.187954,2.0,1.0,0,$180_pw,House,August 2007,3451,2007,8,VAUGHAN,180,House
2671,2671,"6 SHALFLEET AVENUE, VENTNOR",-38.468612,145.166716,4.0,2.0,1,$190,House,December 2007,3922,2007,12,VENTNOR,190,House
2673,2673,"11 COLTAIN STREET, VERMONT SOUTH",-37.849014,145.182976,4.0,2.0,2,$380_p.w.,House,July 2007,3133,2007,7,SOUTH,380,House
2674,2674,"4/56 LIVINGSTONE ROAD, VERMONT SOUTH",-37.848919,145.180898,3.0,2.0,2,$375,Rental_residential,July 2007,3133,2007,7,SOUTH,375,Other
2675,2675,"4/56 LIVINGSTONE ROAD, VERMONT SOUTH",-37.848919,145.180898,3.0,2.0,2,$375,Rental_residential,February 2007,3133,2007,2,SOUTH,375,Other
2676,2676,"72 WEEDEN DRIVE, VERMONT SOUTH",-37.859606,145.179078,4.0,2.0,2,$290,House,June 2007,3133,2007,6,SOUTH,290,House
2677,2677,"14 RYRIE PLACE, VERMONT SOUTH",-37.861498,145.184295,4.0,2.0,2,$320_pw,Rental_residential,November 2007,3133,2007,11,SOUTH,320,Other
2678,2678,"6 STANLEY RD, VERMONT SOUTH",-37.854548,145.175429,4.0,2.0,2,$280,House,November 2007,3133,2007,11,SOUTH,280,House
2679,2679,"20 TOOMEY STREET, VERMONT",-37.83082,145.21126,4.0,1.0,2,$350_pw,House,April 2007,3133,2007,4,VERMONT,350,House
2680,2680,"20 TOOMEY STREET, VERMONT",-37.83082,145.21126,4.0,1.0,2,$350,House,March 2007,3133,2007,3,VERMONT,350,House
2681,2681,"85 BETULA AVENUE, VERMONT",-37.834446,145.184969,4.0,1.0,2,$260,House,January 2007,3133,2007,1,VERMONT,260,House
2682,2682,"2/135 PURCHES STREET, VERMONT",-37.832454,145.20896,2.0,1.0,1,$220,none,May 2007,3133,2007,5,VERMONT,220,Other
2683,2683,"567 CANTERBURY ROAD, VERMONT",-37.833753,145.205053,3.0,1.0,2,$290_pw,Rental_residential,December 2007,3133,2007,12,VERMONT,290,Other
2684,2684,"3 LUCERNE STREET, VERMONT",-37.840815,145.198325,3.0,2.0,3,$315_pw,none,February 2007,3133,2007,2,VERMONT,315,Other
2685,2685,"29 STATION STREET, WALLAN EAST",-37.415917,145.004896,3.0,1.0,5,$230_pw,none,October 2007,3756,2007,10,EAST,230,Other
2686,2686,"225 RHINDS ROAD, WALLINGTON",-38.227179,144.529642,4.0,2.0,0,$415_pw,none,May 2007,3222,2007,5,WALLINGTON,415,Other
2687,2687,"45 ORCHARD CRESCENT, WALLINGTON",-38.218922,144.510596,2.0,1.0,0,$240_pw,none,December 2007,3222,2007,12,WALLINGTON,240,Other
2688,2688,"18 MOORHEN CRESCENT, CARRUM DOWNS",-38.112668,145.168691,3.0,1.0,4,$260,House,December 2007,3201,2007,12,DOWNS,260,House
2689,2689,"23 LAUREL CRESCENT, CARRUM DOWNS",-38.102285,145.176135,3.0,2.0,2,$240_p.w.,House,August 2007,3201,2007,8,DOWNS,240,House
2690,2690,"23 LAUREL CRESCENT, CARRUM DOWNS",-38.102285,145.176135,3.0,2.0,2,$240,House,July 2007,3201,2007,7,DOWNS,240,House
2691,2691,"11 SANDALWOOD GROVE, CARRUM DOWNS",-38.09228,145.189023,3.0,2.0,2,$240,House,June 2007,3201,2007,6,DOWNS,240,House
2692,2692,"11 SANDALWOOD GROVE, CARRUM DOWNS",-38.09228,145.189023,3.0,2.0,2,$240,House,May 2007,3201,2007,5,DOWNS,240,House
2693,2693,"190 HALL ROAD, CARRUM DOWNS",-38.102435,145.193991,3.0,1.0,2,$230_pw,House,October 2007,3201,2007,10,DOWNS,230,House
2694,2694,"41 PADDINGTON AVENUE, CARRUM DOWNS",-38.110161,145.16742,3.0,1.0,1,$205,House,March 2007,3201,2007,3,DOWNS,205,House
2695,2695,"4 POPPY PLACE, CARRUM DOWNS",-38.099507,145.178232,3.0,1.0,1,$240_Weekly,none,December 2007,3201,2007,12,DOWNS,240,Other
2696,2696,"1401 HEATH ROAD, CASHMORE",-38.3257062,141.5831743,4.0,2.0,1,$185_pw,none,August 2007,3305,2007,8,CASHMORE,185,Other
2697,2697,"64 DOVETON STREET, CASTLEMAINE",-37.062056,144.224471,3.0,1.0,1,$195,Residential Lease,October 2007,3450,2007,10,CASTLEMAINE,195,Other
2698,2698,"64 DOVETON STREET, CASTLEMAINE",-37.062056,144.224471,3.0,1.0,1,$195_pw,Residential Lease,September 2007,3450,2007,9,CASTLEMAINE,195,Other
2699,2699,"38 PARKER STREET, CASTLEMAINE",-37.056898,144.22286,2.0,1.0,2,$210_pw,House,September 2007,3450,2007,9,CASTLEMAINE,210,House
2700,2700,"26 KENNEDY STREET, CASTLEMAINE",-37.063658,144.214764,3.0,2.0,1,$175,Rental_residential,July 2007,3450,2007,7,CASTLEMAINE,175,Other
2701,2701,"44 RAY STREET, CASTLEMAINE",-37.06892014,144.20262146,3.0,2.0,4,$250_pw,Residential Lease,September 2007,3450,2007,9,CASTLEMAINE,250,Other
2702,2702,"16 DICK STREET, CASTLEMAINE",-37.071957,144.238812,3.0,1.0,1,$210_pw,House,September 2007,3450,2007,9,CASTLEMAINE,210,House
2703,2703,"16 DICK STREET, CASTLEMAINE",-37.071957,144.238812,3.0,1.0,1,$210_pw,House,July 2007,3450,2007,7,CASTLEMAINE,210,House
2704,2704,"99 GINGELL STREET, CASTLEMAINE",-37.057264,144.213082,2.0,1.0,1,$250,Residential Lease,January 2007,3450,2007,1,CASTLEMAINE,250,Other
2705,2705,"1A/954 DANDENONG ROAD, CAULFIELD EAST",-37.880564,145.049076,1.0,1.0,0,$185,Rental_residential,January 2007,3145,2007,1,EAST,185,Other
2706,2706,"5B/954 DANDENONG ROAD, CAULFIELD EAST",-37.88061,145.048965,1.0,1.0,1,$185,Rental_residential,April 2007,3145,2007,4,EAST,185,Other
2707,2707,"6 / 8 TATTENHAM STREET, CAULFIELD EAST",-37.882994,145.047117,1.0,1.0,1,$180_pw,none,July 2007,3145,2007,7,EAST,180,Other
2708,2708,"7 RAGLAN STREET, CAULFIELD NORTH",-37.869409,145.020252,3.0,2.0,2,$550,none,October 2007,3161,2007,10,NORTH,550,Other
2709,2709,"1/75 KAMBROOK ROAD, CAULFIELD NORTH",-37.872716,145.035997,2.0,1.0,2,$340_Weekly,Rental_residential,April 2007,3161,2007,4,NORTH,340,Other
2710,2710,"329 ALMA ROAD, CAULFIELD NORTH",-37.864781,145.016906,4.0,2.0,4,$520_pw,Available Now,December 2007,3161,2007,12,NORTH,520,Other
2711,2711,"329 ALMA ROAD, CAULFIELD NORTH",-37.864781,145.016906,4.0,2.0,4,$520,Available Now,November 2007,3161,2007,11,NORTH,520,Other
2712,2712,"7 / 722 INKERMAN ROAD, CAULFIELD NORTH",-37.869739,145.027721,2.0,1.0,1,$330_pw,none,October 2007,3161,2007,10,NORTH,330,Other
2713,2713,"45 NORMANBY ROAD, CAULFIELD NORTH",-37.873083,145.036374,5.0,2.0,2,$450_pw,Rental_residential,April 2007,3161,2007,4,NORTH,450,Other
2714,2714,"45 NORMANBY ROAD, CAULFIELD NORTH",-37.873083,145.036374,5.0,2.0,2,$450,Rental_residential,March 2007,3161,2007,3,NORTH,450,Other
2715,2715,"1/22 HAWTHORN AVENUE, CAULFIELD NORTH",-37.873058,145.023597,4.0,2.0,2,$695,none,September 2007,3161,2007,9,NORTH,695,Other
2716,2716,"1/22 HAWTHORN AVENUE, CAULFIELD NORTH",-37.873058,145.023597,4.0,2.0,2,$650,none,September 2007,3161,2007,9,NORTH,650,Other
2717,2717,"1/22 HAWTHORN AVENUE, CAULFIELD NORTH",-37.873058,145.023597,4.0,2.0,2,$770,none,September 2007,3161,2007,9,NORTH,770,Other
2718,2718,"1/22 HAWTHORN AVENUE, CAULFIELD NORTH",-37.873058,145.023597,4.0,2.0,2,$795_pw,none,September 2007,3161,2007,9,NORTH,795,Other
2719,2719,"1/22 HAWTHORN AVENUE, CAULFIELD NORTH",-37.873058,145.023597,4.0,2.0,2,$695,none,August 2007,3161,2007,8,NORTH,695,Other
2720,2720,"1/22 HAWTHORN AVENUE, CAULFIELD NORTH",-37.873058,145.023597,4.0,2.0,2,$795,none,August 2007,3161,2007,8,NORTH,795,Other
2721,2721,"5/41 NORTHCOTE AVENUE, CAULFIELD NORTH",-37.877519,145.024682,1.0,1.0,1,$165_per_week,none,April 2007,3161,2007,4,NORTH,165,Other
2722,2722,"77 KAMBROOK ROAD, CAULFIELD NORTH",-37.877038,145.0352,2.0,1.0,2,$370,Rental_residential,July 2007,3161,2007,7,NORTH,370,Other
2723,2723,"21/3 PAYNE STREET, CAULFIELD NORTH",-37.878405,145.033982,2.0,1.0,1,$320_pw,Villa,September 2007,3161,2007,9,NORTH,320,House
2724,2724,"5/3 HALSTEAD STREET, CAULFIELD NORTH",-37.875208,145.024994,2.0,1.0,1,$280_pw,Rental_residential,December 2007,3161,2007,12,NORTH,280,Other
2725,2725,"23 SUSSEX ROAD, CAULFIELD SOUTH",-37.896003,145.023677,2.0,1.0,1,$340,Rental_residential,January 2007,3162,2007,1,SOUTH,340,Other
2726,2726,"1/194 SYCAMORE STREET, CAULFIELD SOUTH",-37.890822,145.027466,2.0,1.0,1,$250_pw,none,November 2007,3162,2007,11,SOUTH,250,Other
2727,2727,"514 KOOYONG ROAD, CAULFIELD SOUTH",-37.898901,145.012704,4.0,3.0,1,$640_Weekly,House,October 2007,3162,2007,10,SOUTH,640,House
2728,2728,"313 BAMBRA ROAD, CAULFIELD SOUTH",-37.896966,145.026779,2.0,1.0,1,$340_pw,House,March 2007,3162,2007,3,SOUTH,340,House
2729,2729,"1/3 BUNDEERA ROAD, CAULFIELD SOUTH",-37.894687,145.028599,3.0,2.0,2,$650_pw,Townhouse,October 2007,3162,2007,10,SOUTH,650,House
2730,2730,"1/3 BUNDEERA ROAD, CAULFIELD SOUTH",-37.894687,145.028599,3.0,2.0,2,$650_pw,Townhouse,June 2007,3162,2007,6,SOUTH,650,House
2731,2731,"31 ELLINGTON STREET, CAULFIELD SOUTH",-37.892399,145.01728,3.0,1.0,1,$260,House,June 2007,3162,2007,6,SOUTH,260,House
2732,2732,"102 CLARENCE STREET, CAULFIELD SOUTH",-37.892679,145.016249,3.0,1.0,2,$400_pw,House,March 2007,3162,2007,3,SOUTH,400,House
2733,2733,"102 CLARENCE STREET, CAULFIELD SOUTH",-37.892679,145.016249,3.0,1.0,2,$400,House,February 2007,3162,2007,2,SOUTH,400,House
2734,2734,"60 DOVER STREET, CAULFIELD SOUTH",-37.8959327,145.0263585,2.0,2.0,2,$320_pw,Available Now,March 2007,3162,2007,3,SOUTH,320,Other
2735,2735,"14/5 DUKE STREET, CAULFIELD SOUTH",-37.891558,145.015857,1.0,1.0,1,$190_per_week,Rental_residential,November 2007,3162,2007,11,SOUTH,190,Other
2736,2736,"14/5 DUKE STREET, CAULFIELD SOUTH",-37.891558,145.015857,1.0,1.0,1,$190_per_week,Rental_residential,April 2007,3162,2007,4,SOUTH,190,Other
2737,2737,"11 BEECH STREET, CAULFIELD SOUTH",-37.892344,145.022023,2.0,1.0,2,$250_pw,Rental_residential,May 2007,3162,2007,5,SOUTH,250,Other
2738,2738,"2 AILEEN AVENUE, CAULFIELD SOUTH",-37.894161,145.018651,3.0,2.0,2,$650_pw,none,July 2007,3162,2007,7,SOUTH,650,Other
2739,2739,"3/28 EUMERALLA ROAD, CAULFIELD SOUTH",-37.898232,145.03243,1.0,1.0,1,$175,Rental_residential,January 2007,3162,2007,1,SOUTH,175,Other
2740,2740,"49 FREDERICK STREET, CAULFIELD SOUTH",-37.899649,145.033087,2.0,1.0,1,$300_pw,House,December 2007,3162,2007,12,SOUTH,300,House
2741,2741,"4 JENKINS STREET, CAULFIELD SOUTH",-37.896118,145.026295,2.0,1.0,2,$320_pw,House,June 2007,3162,2007,6,SOUTH,320,House
2742,2742,"2/13 LUDBROOK AVENUE, CAULFIELD SOUTH",-37.898145,145.014479,3.0,2.0,2,$335_pw,none,October 2007,3162,2007,10,SOUTH,335,Other
2743,2743,"2/13 LUDBROOK AVENUE, CAULFIELD SOUTH",-37.898145,145.014479,3.0,2.0,2,$320,none,October 2007,3162,2007,10,SOUTH,320,Other
2744,2744,"5 / 1017 GLEN HUNTLY ROAD, CAULFIELD",-37.887915,145.03462,2.0,1.0,2,$335_pw,none,September 2007,3162,2007,9,CAULFIELD,335,Other
2745,2745,"5 / 1017 GLEN HUNTLY ROAD, CAULFIELD",-37.887915,145.03462,2.0,1.0,2,$335,none,August 2007,3162,2007,8,CAULFIELD,335,Other
2746,2746,"9/19 ASH GROVE, CAULFIELD",-37.886324,145.032367,1.0,1.0,1,$200,Rental_residential,June 2007,3162,2007,6,CAULFIELD,200,Other
2747,2747,"9/19 ASH GROVE, CAULFIELD",-37.886324,145.032367,1.0,1.0,1,$200,Rental_residential,May 2007,3162,2007,5,CAULFIELD,200,Other
2748,2748,"264 HAWTHORN ROAD, CAULFIELD",-37.881687,145.022786,4.0,1.0,2,$440_per_week,Rental_residential,January 2007,3162,2007,1,CAULFIELD,440,Other
2749,2749,"3/160 KAMBROOK ROAD, CAULFIELD",-37.88327,145.034433,2.0,1.0,2,$345_pw,Rental_residential,September 2007,3162,2007,9,CAULFIELD,345,Other
2750,2750,"4/42 NARONG ROAD, CAULFIELD",-37.86785889,145.02030945,2.0,1.0,1,$320_pw,none,November 2007,3162,2007,11,CAULFIELD,320,Other
2751,2751,"2 / 221 KAMBROOK ROAD, CAULFIELD",-37.887214,145.03294,3.0,3.0,1,$450_pw,none,March 2007,3162,2007,3,CAULFIELD,450,Other
2752,2752,"5 WHEATSHEAF STREET, CERES",-38.169979,144.273631,4.0,2.0,4,$510,none,October 2007,3221,2007,10,CERES,510,Other
2753,2753,"22 BARADINE STREET, CHADSTONE",-37.880966,145.102167,3.0,2.0,1,$360_per_week,House,August 2007,3148,2007,8,CHADSTONE,360,House
2754,2754,"3 WALL COURT, CHADSTONE",-37.881433,145.093673,4.0,3.0,2,$420_per_week,House,May 2007,3148,2007,5,CHADSTONE,420,House
2755,2755,"120 POWER AVENUE, CHADSTONE",-37.877633,145.103378,3.0,1.0,1,$350_pw,Rental_residential,September 2007,3148,2007,9,CHADSTONE,350,Other
2756,2756,"120 POWER AVENUE, CHADSTONE",-37.877633,145.103378,3.0,1.0,1,$365,Rental_residential,August 2007,3148,2007,8,CHADSTONE,365,Other
2757,2757,"5 YAMBIE LANE, CHADSTONE",-37.883707,145.106149,3.0,2.0,3,$330_per_week,House,October 2007,3148,2007,10,CHADSTONE,330,House
2759,2759,"6 MURPHY STREET, CHADSTONE",-37.881784,145.094756,2.0,1.0,1,$320,Available Now,December 2007,3148,2007,12,CHADSTONE,320,Other
2760,2760,"29 HELEN ROAD, CHADSTONE",-37.888685,145.101924,3.0,1.0,3,$275,none,January 2007,3148,2007,1,CHADSTONE,275,Other
2761,2761,"23 OAKPARK DRIVE, CHADSTONE",-37.889325,145.102999,3.0,2.0,3,$400_pw,House,November 2007,3148,2007,11,CHADSTONE,400,House
2762,2762,"1/5 HILLCREST AVENUE, CHADSTONE",-37.888468,145.104068,3.0,1.0,2,$300_pw,Townhouse,December 2007,3148,2007,12,CHADSTONE,300,House
2763,2763,"19 PEROVIC PLACE, CHELSEA HEIGHTS",-38.043951,145.130002,2.0,1.0,4,$220_pw,Rental_residential,April 2007,3196,2007,4,HEIGHTS,220,Other
2764,2764,"19 PEROVIC PLACE, CHELSEA HEIGHTS",-38.043951,145.130002,2.0,1.0,4,$220,Rental_residential,March 2007,3196,2007,3,HEIGHTS,220,Other
2765,2765,"2 NIMROD RISE, CHELSEA HEIGHTS",-38.031761,145.132016,5.0,3.0,2,$360_pw,House,April 2007,3196,2007,4,HEIGHTS,360,House
2766,2766,"12 SEVENTH AVENUE, CHELSEA HEIGHTS",-38.042426,145.132315,3.0,1.0,1,$310,Rental_residential,September 2007,3196,2007,9,HEIGHTS,310,Other
2767,2767,"5/8 EMBANKMENT GROVE, CHELSEA",-38.048776,145.11628,2.0,1.0,1,$140_pw,none,February 2007,3196,2007,2,CHELSEA,140,Other
2768,2768,"5/18 AVONDALE AVENUE, CHELSEA",-38.05137634,145.11312866,1.0,1.0,1,$135,Rental_residential,August 2007,3196,2007,8,CHELSEA,135,Other
2769,2769,"4/26 GLENOLA ROAD, CHELSEA",-38.056335,145.121929,2.0,1.0,1,$175_pw,none,February 2007,3196,2007,2,CHELSEA,175,Other
2770,2770,"3/61 BLANTYRE AVENUE, CHELSEA",-38.052088,145.117129,2.0,1.0,1,$200_p.w.,none,July 2007,3196,2007,7,CHELSEA,200,Other
2771,2771,"3/488 NEPEAN HIGHWAY, CHELSEA",-38.05815887,145.11807251,2.0,1.0,1,$275_pw,none,April 2007,3196,2007,4,CHELSEA,275,Other
2772,2772,"27/149 THAMES PROMENADE, CHELSEA",-38.046695,145.131221,2.0,1.0,1,$185_p.w.,none,February 2007,3196,2007,2,CHELSEA,185,Other
2773,2773,"1/39 SHERWOOD AVENUE, CHELSEA",-38.053761,145.118089,2.0,1.0,1,$180,House,October 2007,3196,2007,10,CHELSEA,180,House
2774,2774,"85 EMBANKMENT GROVE, CHELSEA",-38.04582,145.123625,3.0,1.0,2,$260,Rental_residential,September 2007,3196,2007,9,CHELSEA,260,Other
2775,2775,"85 EMBANKMENT GROVE, CHELSEA",-38.04582,145.123625,3.0,1.0,2,$260_pw,Rental_residential,August 2007,3196,2007,8,CHELSEA,260,Other
2776,2776,"85 EMBANKMENT GROVE, CHELSEA",-38.04582,145.123625,3.0,1.0,2,$255,Rental_residential,August 2007,3196,2007,8,CHELSEA,255,Other
2777,2777,"1/69 WOODBINE GROVE, CHELSEA",-38.054733,145.118497,3.0,2.0,2,$360,Rental_residential,August 2007,3196,2007,8,CHELSEA,360,Other
2778,2778,"1/69 WOODBINE GROVE, CHELSEA",-38.054733,145.118497,3.0,2.0,2,$360,Rental_residential,July 2007,3196,2007,7,CHELSEA,360,Other
2779,2779,"1/69 WOODBINE GROVE, CHELSEA",-38.054733,145.118497,3.0,2.0,2,$360,Rental_residential,June 2007,3196,2007,6,CHELSEA,360,Other
2780,2780,"3/6 SCOTCH PARADE, CHELSEA",-38.05376434,145.12760925,3.0,2.0,3,$300_pw,none,February 2007,3196,2007,2,CHELSEA,300,Other
2781,2781,"8/18 AVONDALE AVENUE, CHELSEA",-38.051375,145.113135,1.0,1.0,1,$130,Rental_residential,June 2007,3196,2007,6,CHELSEA,130,Other
2782,2782,"306A STATION STREET, CHELSEA",-38.049857,145.115467,3.0,2.0,1,$320,House,October 2007,3196,2007,10,CHELSEA,320,House
2783,2783,"3/69 WOODBINE GROVE, CHELSEA",-38.054671,145.118647,3.0,2.0,2,$340,Rental_residential,August 2007,3196,2007,8,CHELSEA,340,Other
2784,2784,"3/69 WOODBINE GROVE, CHELSEA",-38.054671,145.118647,3.0,2.0,2,$340,Rental_residential,July 2007,3196,2007,7,CHELSEA,340,Other
2785,2785,"3/69 WOODBINE GROVE, CHELSEA",-38.054671,145.118647,3.0,2.0,2,$340,Rental_residential,June 2007,3196,2007,6,CHELSEA,340,Other
2786,2786,"1/9 EMBANKMENT GROVE, CHELSEA",-38.048527,145.116321,2.0,1.0,1,$140_pw,Rental_residential,November 2007,3196,2007,11,CHELSEA,140,Other
2787,2787,"1/9 EMBANKMENT GROVE, CHELSEA",-38.048527,145.116321,2.0,1.0,1,$145_pw,Rental_residential,March 2007,3196,2007,3,CHELSEA,145,Other
2788,2788,"1/89 BERNARD STREET, CHELTENHAM",-37.954063,145.071417,4.0,2.0,1,$220_pw,Townhouse,December 2007,3192,2007,12,CHELTENHAM,220,House
2789,2789,"5/5 WEYMAR STREET, CHELTENHAM",-37.961822,145.060295,2.0,1.0,1,$240,Available Now,July 2007,3192,2007,7,CHELTENHAM,240,Other
2790,2790,"10 HOFFMAN STREET, CHELTENHAM",-37.969408,145.058035,3.0,2.0,2,$330_per_week,Townhouse,November 2007,3192,2007,11,CHELTENHAM,330,House
2791,2791,"10 HOFFMAN STREET, CHELTENHAM",-37.969408,145.058035,3.0,2.0,2,$330_per_week,Townhouse,October 2007,3192,2007,10,CHELTENHAM,330,House
2792,2792,"4/8 STUART AVENUE, CHELTENHAM",-37.960824,145.043996,2.0,1.0,2,$280,none,March 2007,3192,2007,3,CHELTENHAM,280,Other
2793,2793,"4/1 WEDD STREET, CHELTENHAM",-37.967023,145.060133,2.0,1.0,1,$225_pw,Rental_residential,September 2007,3192,2007,9,CHELTENHAM,225,Other
2794,2794,"8/11 AXELTON STREET, CHELTENHAM",-37.967716,145.063634,2.0,1.0,1,$220_pw,Unit,July 2007,3192,2007,7,CHELTENHAM,220,Apartment
2795,2795,"2/1299A NEPEAN HIGHWAY, CHELTENHAM",-37.965527,145.058182,3.0,2.0,2,$360,Rental_residential,June 2007,3192,2007,6,CHELTENHAM,360,Other
2796,2796,"22 KENNEDY'S ROAD, CHEPSTOWE",-37.62143,143.501939,3.0,1.0,0,$160_pw,none,December 2007,3351,2007,12,CHEPSTOWE,160,Other
2797,2797,"1660 UPPER KING RIVER ROAD, CHESHUNT",-36.913469,146.38726,3.0,2.0,1,$100,House,February 2007,3678,2007,2,CHESHUNT,100,House
2798,2798,"2/88 CHAPEL ROAD, MOORABBIN",-37.937678,145.048789,2.0,1.0,1,$275_pw,none,November 2007,3189,2007,11,MOORABBIN,275,Other
2799,2799,"60 MALES ROAD, MOOROODUC",-38.258892,145.083671,4.0,2.0,6,$400_Weekly,none,July 2007,3933,2007,7,MOOROODUC,400,Other
2800,2800,"11 CHINOOK CRESCENT, MOOROOLBARK",-37.764132,145.316548,4.0,2.0,2,$400,House,February 2007,3138,2007,2,MOOROOLBARK,400,House
2801,2801,"1/33 FELIX GROVE, MOOROOLBARK",-37.787177,145.310333,2.0,1.0,1,$215_pw,Unit,December 2007,3138,2007,12,MOOROOLBARK,215,Apartment
2802,2802,"9 YURUGA COURT, MOOROOLBARK",-37.77575,145.309098,3.0,1.0,1,$255,House,September 2007,3138,2007,9,MOOROOLBARK,255,House
2803,2803,"9 YURUGA COURT, MOOROOLBARK",-37.77575,145.309098,3.0,1.0,1,$255,House,July 2007,3138,2007,7,MOOROOLBARK,255,House
2804,2804,"9 YURUGA COURT, MOOROOLBARK",-37.77575,145.309098,3.0,1.0,1,$255,House,May 2007,3138,2007,5,MOOROOLBARK,255,House
2805,2805,"9 YURUGA COURT, MOOROOLBARK",-37.77575,145.309098,3.0,1.0,1,$265_pw,House,May 2007,3138,2007,5,MOOROOLBARK,265,House
2806,2806,"14 GORDON COURT, MOOROOLBARK",-37.794859,145.325073,4.0,1.0,4,$290,House,October 2007,3138,2007,10,MOOROOLBARK,290,House
2807,2807,"2/7 WORDSWORTH STREET, MOOROOLBARK",-37.787238,145.321475,3.0,2.0,2,$170_Weekly,House,December 2007,3138,2007,12,MOOROOLBARK,170,House
2808,2808,"8/8-10 WYUNA WALK, MOOROOLBARK",-37.777745,145.31996,2.0,1.0,2,$215_pw,none,July 2007,3138,2007,7,MOOROOLBARK,215,Other
2809,2809,"35 MADDEN DRIVE, MORANG SOUTH",-37.638702,145.080178,4.0,2.0,2,$360_pw,House,October 2007,3752,2007,10,SOUTH,360,House
