,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
2691,"9/38 FAVERSHAM ROAD, CANTERBURY",-37.820351,145.085359,2.0,1.0,1,$385,none,June 2011,3126,2011,6,CANTERBURY,385,Other
2692,"9/38 FAVERSHAM ROAD, CANTERBURY",-37.820351,145.085359,2.0,1.0,1,$395,none,May 2011,3126,2011,5,CANTERBURY,395,Other
2693,"3/67 WATTLE VALLEY ROAD, CANTERBURY",-37.825127,145.082894,2.0,1.0,1,$360,Rental_residential,August 2011,3126,2011,8,CANTERBURY,360,Other
2694,"6/124 CANTERBURY ROAD, CANTERBURY",-37.82337991,145.07309118,2.0,1.0,1,$420_pw,none,September 2011,3126,2011,9,CANTERBURY,420,Other
2695,"LEVEL 1 480 KNIGHTS AND PARKERS ROAD, CAPE BRIDGEWATER",-38.340091,141.434843,3.0,2.0,0,$220_per_week,House,November 2011,3305,2011,11,BRIDGEWATER,220,House
2696,"7 FOAM STREET, CAPE PATERSON",-38.672399,145.611907,4.0,2.0,0,$470_per_week,House,June 2011,3995,2011,6,PATERSON,470,House
2697,"7 FOAM STREET, CAPE PATERSON",-38.672399,145.611907,4.0,2.0,0,$470_per_week,House,May 2011,3995,2011,5,PATERSON,470,House
2698,"41 ANCHOR PARADE, CAPE PATERSON",-38.669052,145.612076,2.0,1.0,2,$325,House,March 2011,3995,2011,3,PATERSON,325,House
2699,"10 FOAM STREET, CAPE PATERSON",-38.672037,145.611544,3.0,2.0,1,$420_per_week,House,June 2011,3995,2011,6,PATERSON,420,House
2700,"26 SCENIC RD, CAPE PATERSON",-38.669111,145.610782,5.0,3.0,2,$450_per_week,House,October 2011,3995,2011,10,PATERSON,450,House
2701,"114 CAPE SCHANCK ROAD, CAPE SCHANCK",-38.467796,144.897078,4.0,2.0,4,$400_p.w.,House,May 2011,3939,2011,5,SCHANCK,400,House
2702,"28 INGLIS COURT, CAPE SCHANCK",-38.461444,144.896956,3.0,2.0,2,$500,House,September 2011,3939,2011,9,SCHANCK,500,House
2703,"6/12 TRENT JONES DRIVE, CAPE SCHANCK",-38.457119,144.897353,2.0,1.0,1,$395,Townhouse,March 2011,3939,2011,3,SCHANCK,395,House
2704,"6/12 TRENT JONES DRIVE, CAPE SCHANCK",-38.457119,144.897353,2.0,1.0,1,$395_p.w.,Townhouse,February 2011,3939,2011,2,SCHANCK,395,House
2705,"19 BASS VISTA BOULEVARD, CAPE SCHANCK",-38.460425,144.902324,4.0,2.0,2,$400,House,March 2011,3939,2011,3,SCHANCK,400,House
2706,"32 PANORAMA DRIVE, CAPE WOOLAMAI",-38.523743,145.337992,3.0,1.0,2,$285,House,July 2011,3925,2011,7,WOOLAMAI,285,House
2707,"11 WINDERMERE WAY, CARDIGAN VILLAGE",-37.515104,143.708048,3.0,2.0,4,$300_pw,House,July 2011,3352,2011,7,VILLAGE,300,House
2708,"339 BALLARAT - CARNGHAM ROAD, CARDIGAN",-37.5601644,143.7269691,3.0,1.0,0,$180_per_week,House,January 2011,3352,2011,1,CARDIGAN,180,House
2709,"17 LYTTLE CRESCENT, CARDIGAN",-37.51809,143.709233,4.0,2.0,2,$400_Weekly,none,March 2011,3352,2011,3,CARDIGAN,400,Other
2710,"105 DUNCAN ROAD, CARDINIA",-38.122115,145.415709,4.0,2.0,2,$600_per_week,House,December 2011,3978,2011,12,CARDINIA,600,House
2711,"105 DUNCAN ROAD, CARDINIA",-38.122115,145.415709,4.0,2.0,2,$600_per_week,House,November 2011,3978,2011,11,CARDINIA,600,House
2712,"105 DUNCAN ROAD, CARDINIA",-38.122115,145.415709,4.0,2.0,2,$400_per_week,House,November 2011,3978,2011,11,CARDINIA,400,House
2713,"659 MYALL STREET, CARDROSS",-34.3026868,142.130826,3.0,1.0,2,$150_pw,none,December 2011,3496,2011,12,CARDROSS,150,Other
2714,"537 NEALIE STREET, CARDROSS",-34.3067205,142.1631817,2.0,1.0,1,$145_pw,none,December 2011,3496,2011,12,CARDROSS,145,Other
2715,"537 NEALIE STREET, CARDROSS",-34.3067205,142.1631817,2.0,1.0,1,$140_pw,none,October 2011,3496,2011,10,CARDROSS,140,Other
2716,"1 MONTANA DRIVE, CARDROSS",-34.2884222,142.1445476,1.0,1.0,0,$100_per_week,House,March 2011,3496,2011,3,CARDROSS,100,House
2717,"549 DAIRTNUNK AVENUE, CARDROSS",-34.299764,142.148044,4.0,1.0,2,$250_Weekly,none,December 2011,3496,2011,12,CARDROSS,250,Other
2718,"463 PAWSON AVENUE, CARDROSS",-34.280824,142.13716,4.0,3.0,0,$350,House,May 2011,3496,2011,5,CARDROSS,350,House
2719,"243 COORONG AVENUE, CARDROSS",-34.2935628,142.1697094,3.0,2.0,0,$220_per_week,House,January 2011,3496,2011,1,CARDROSS,220,House
2720,"290 DAIRTNUNK AVENUE, CARDROSS",-34.27708,142.142091,4.0,2.0,3,$390_pw,House,December 2011,3496,2011,12,CARDROSS,390,House
2721,"174 BOOBOOK AVENUE, CARDROSS",-34.3069579,142.1645266,3.0,2.0,2,$275,House,May 2011,3496,2011,5,CARDROSS,275,House
2722,"200 BOOBOOK AVENUE, CARDROSS",-34.3069579,142.1645266,3.0,1.0,1,$200_per_week,House,May 2011,3496,2011,5,CARDROSS,200,House
2723,"49 TORNEY ROAD, CARDROSS",-34.285914,142.139771,4.0,1.0,3,$240_per_week,House,January 2011,3496,2011,1,CARDROSS,240,House
2724,"34 GREEN STREET, CARISBROOK",-37.048359,143.814913,3.0,1.0,3,$210_per_week,none,March 2011,3464,2011,3,CARISBROOK,210,Other
2725,"20 SIMSON STREET, CARISBROOK",-37.050269,143.814659,3.0,2.0,2,$300_per_week,House,March 2011,3464,2011,3,CARISBROOK,300,House
2726,"12 ALBERT STREET, CARISBROOK",-37.049134,143.80678,3.0,1.0,1,$245_per_week,House,August 2011,3464,2011,8,CARISBROOK,245,House
2727,"17 BIRCH STREET, CARISBROOK",-37.04849,143.810008,3.0,1.0,2,$230,House,May 2011,3464,2011,5,CARISBROOK,230,House
2728,"31 GRICE STREET, CARISBROOK",-37.041621,143.822003,4.0,3.0,4,$430_per_week,House,November 2011,3464,2011,11,CARISBROOK,430,House
2729,"31 GRICE STREET, CARISBROOK",-37.041621,143.822003,4.0,3.0,4,$450_Weekly,House,August 2011,3464,2011,8,CARISBROOK,450,House
2730,"20 MCLACHLAN STREET, CARISBROOK",-37.047273,143.811453,2.0,1.0,2,$180_per_week,House,May 2011,3464,2011,5,CARISBROOK,180,House
2731,"367 STATION STREET, CARLTON NORTH",-37.788167,144.975363,2.0,1.0,1,$580_pw,Rental_residential,February 2011,3054,2011,2,NORTH,580,Other
2732,"768 LYGON STREET, CARLTON NORTH",-37.788226,144.969331,3.0,2.0,2,$460_pw,House,August 2011,3054,2011,8,NORTH,460,House
2733,"715 DRUMMOND STREET, CARLTON NORTH",-37.788018,144.970359,2.0,1.0,1,$490_pw,Rental_residential,November 2011,3054,2011,11,NORTH,490,Other
2734,"10/635 DRUMMOND STREET, CARLTON NORTH",-37.790219,144.969969,2.0,1.0,1,$430_pw,none,December 2011,3054,2011,12,NORTH,430,Other
2735,"10/635 DRUMMOND STREET, CARLTON NORTH",-37.790219,144.969969,2.0,1.0,1,$430_pw,none,November 2011,3054,2011,11,NORTH,430,Other
2736,"10/635 DRUMMOND STREET, CARLTON NORTH",-37.790219,144.969969,2.0,1.0,1,$440,none,October 2011,3054,2011,10,NORTH,440,Other
2737,"10/635 DRUMMOND STREET, CARLTON NORTH",-37.790219,144.969969,2.0,1.0,1,$460,none,October 2011,3054,2011,10,NORTH,460,Other
2738,"50 WILSON STREET, CARLTON NORTH",-37.78385,144.96693,2.0,1.0,0,$440,House,January 2011,3054,2011,1,NORTH,440,House
2739,"85 AMESS STREET, CARLTON NORTH",-37.78555,144.973538,2.0,1.0,0,$400_pw,none,January 2011,3054,2011,1,NORTH,400,Other
2740,"706 DRUMMOND STREET, CARLTON NORTH",-37.78827,144.97084,2.0,1.0,0,$540,House,June 2011,3054,2011,6,NORTH,540,House
2741,"560 CANNING STREET, CARLTON NORTH",-37.783715,144.975544,2.0,1.0,0,$500_pw,House,October 2011,3054,2011,10,NORTH,500,House
2742,"560 CANNING STREET, CARLTON NORTH",-37.783715,144.975544,2.0,1.0,0,$500,House,September 2011,3054,2011,9,NORTH,500,House
2743,"97 PIGDON STREET, CARLTON NORTH",-37.782411,144.973941,2.0,1.0,0,$425_pw,House,November 2011,3054,2011,11,NORTH,425,House
2744,"32 O'GRADY STREET, CARLTON NORTH",-37.790524,144.972889,2.0,1.0,0,$365,House,April 2011,3054,2011,4,NORTH,365,House
2745,"147 PIGDON STREET, CARLTON NORTH",-37.782327,144.972243,3.0,1.0,1,$700_per_week,Rental_residential,August 2011,3054,2011,8,NORTH,700,Other
2746,"718 DRUMMOND STREET, CARLTON NORTH",-37.787991,144.970893,3.0,2.0,0,$700_pw,House,July 2011,3054,2011,7,NORTH,700,House
2747,"9 HENRY STREET, CARLTON NORTH",-37.790467,144.971111,3.0,1.0,1,$600,Townhouse,March 2011,3054,2011,3,NORTH,600,House
2748,"339 NICHOLSON STREET, CARLTON NORTH",-37.79211,144.975607,2.0,1.0,0,$450,none,June 2011,3054,2011,6,NORTH,450,Other
2749,"526 CANNING STREET, CARLTON NORTH",-37.784491,144.975406,2.0,1.0,1,$665_pw,House,January 2011,3054,2011,1,NORTH,665,House
2750,"106 CURTAIN STREET, CARLTON NORTH",-37.788724,144.972622,3.0,1.0,0,$600,Rental_residential,March 2011,3054,2011,3,NORTH,600,Other
2751,"106 CURTAIN STREET, CARLTON NORTH",-37.788724,144.972622,3.0,1.0,0,$650_p.w.,Rental_residential,March 2011,3054,2011,3,NORTH,650,Other
2752,"93 FENWICK STREET, CARLTON NORTH",-37.787868,144.973111,2.0,1.0,1,$500,none,September 2011,3054,2011,9,NORTH,500,Other
2753,"8/600 STATION STREET, CARLTON NORTH",-37.782342,144.976736,1.0,1.0,1,$335_per_week,none,July 2011,3054,2011,7,NORTH,335,Other
2754,"126 LEE STREET, CARLTON NORTH",-37.790898,144.970973,3.0,1.0,0,$600_pw,House,June 2011,3054,2011,6,NORTH,600,House
2755,"318 STATION STREET, CARLTON NORTH",-37.789462,144.975647,2.0,1.0,0,$580_pw,House,December 2011,3054,2011,12,NORTH,580,House
2756,"90 FENWICK STREET, CARLTON NORTH",-37.787514,144.97316,4.0,1.0,0,$670_per_week,Rental_residential,June 2011,3054,2011,6,NORTH,670,Other
2757,"90 FENWICK STREET, CARLTON NORTH",-37.787514,144.97316,4.0,1.0,0,$670_per_week,Rental_residential,May 2011,3054,2011,5,NORTH,670,Other
2758,"3/1094 LYGON STREET, CARLTON NORTH",-37.779961,144.970879,2.0,1.0,1,$390_pw,none,February 2011,3054,2011,2,NORTH,390,Other
2759,"8/678 LYGON STREET, CARLTON NORTH",-37.790518,144.969195,2.0,1.0,1,$410_pw,Unit,May 2011,3054,2011,5,NORTH,410,Apartment
2760,"2/198 MCILWRAITH STREET, CARLTON NORTH",-37.780083,144.969216,2.0,1.0,1,$390,Rental_residential,February 2011,3054,2011,2,NORTH,390,Other
2761,"521 CANNING STREET, CARLTON NORTH",-37.784069,144.974941,2.0,1.0,2,$520,Rental_residential,March 2011,3054,2011,3,NORTH,520,Other
2762,"3/1072 LYGON STREET, CARLTON NORTH",-37.780528,144.970591,2.0,1.0,1,$470_pw,Rental_residential,September 2011,3054,2011,9,NORTH,470,Other
2763,"544 STATION STREET, CARLTON NORTH",-37.783708,144.976506,2.0,1.0,1,$570_per_week,House,February 2011,3054,2011,2,NORTH,570,House
2764,"544 STATION STREET, CARLTON NORTH",-37.783708,144.976506,2.0,1.0,1,$650_per_week,House,January 2011,3054,2011,1,NORTH,650,House
2765,"3/80 KEELEY LANE, CARLTON NORTH",-37.784984,144.968851,2.0,1.0,1,$540,Rental_residential,March 2011,3054,2011,3,NORTH,540,Other
2766,"7/912 DRUMMOND STREET, CARLTON NORTH",-37.782896,144.971725,1.0,1.0,1,$330_per_week,none,August 2011,3054,2011,8,NORTH,330,Other
2767,"1/2-10 EARL STREET, CARLTON NORTH",-37.78821,144.973635,2.0,1.0,1,$370,none,May 2011,3054,2011,5,NORTH,370,Other
2768,"44 PIGDON STREET, CARLTON NORTH",-37.782322,144.97609,2.0,1.0,0,$540_pw,Rental_residential,September 2011,3054,2011,9,NORTH,540,Other
2769,"78 NEWRY ST, CARLTON NORTH",-37.7894198,144.970946,2.0,1.0,0,$420_p.w.,Rental_residential,December 2011,3054,2011,12,NORTH,420,Other
2770,"320 CANNING STREET, CARLTON NORTH",-37.790197,144.974433,3.0,1.0,1,$560_per_week,none,December 2011,3054,2011,12,NORTH,560,Other
2771,"320 CANNING STREET, CARLTON NORTH",-37.790197,144.974433,3.0,1.0,1,$560_per_week,none,November 2011,3054,2011,11,NORTH,560,Other
2772,"925 DRUMMOND STREET, CARLTON NORTH",-37.782767,144.971031,2.0,1.0,1,$600_pw,Rental_residential,November 2011,3054,2011,11,NORTH,600,Other
2773,"925 DRUMMOND STREET, CARLTON NORTH",-37.782767,144.971031,2.0,1.0,1,$600,Rental_residential,October 2011,3054,2011,10,NORTH,600,Other
2774,"889 RATHDOWNE STREET, CARLTON NORTH",-37.783443,144.972619,3.0,1.0,1,$650,none,March 2011,3054,2011,3,NORTH,650,Other
2775,"889 RATHDOWNE STREET, CARLTON NORTH",-37.783443,144.972619,3.0,1.0,1,$650_p.w.,none,February 2011,3054,2011,2,NORTH,650,Other
2776,"180 FENWICK STREET, CARLTON NORTH",-37.78718,144.969814,2.0,1.0,0,$470_pw,Rental_residential,May 2011,3054,2011,5,NORTH,470,Other
2777,"20/26 GARTON STREET, CARLTON NORTH",-37.784346,144.964085,1.0,1.0,1,$350_pw,Rental_residential,July 2011,3054,2011,7,NORTH,350,Other
2778,"12/980 LYGON STREET, CARLTON NORTH",-37.78293228,144.97021484,1.0,1.0,1,$310_pw,none,November 2011,3054,2011,11,NORTH,310,Other
2779,"12/980 LYGON STREET, CARLTON NORTH",-37.78293228,144.97021484,1.0,1.0,1,$320,none,October 2011,3054,2011,10,NORTH,320,Other
2780,"65 FENWICK STREET, CARLTON NORTH",-37.787953,144.973904,2.0,1.0,0,$490_pw,Rental_residential,April 2011,3054,2011,4,NORTH,490,Other
2781,"112 PATERSON STREET, CARLTON NORTH",-37.782499,144.965703,2.0,1.0,0,$415_pw,Rental_residential,February 2011,3054,2011,2,NORTH,415,Other
2782,"1/999 RATHDOWNE STREET, CARLTON NORTH",-37.780663,144.973062,1.0,1.0,1,$340,none,February 2011,3054,2011,2,NORTH,340,Other
2783,"3B/767 NICHOLSON STREET, CARLTON NORTH",-37.781268,144.977648,3.0,1.0,0,$660_per_week,Rental_residential,August 2011,3054,2011,8,NORTH,660,Other
2784,"173 FENWICK STREET, CARLTON NORTH",-37.787526,144.97002,3.0,1.0,0,$620_pw,House,January 2011,3054,2011,1,NORTH,620,House
2785,"37/117 BOUVERIE STREET, CARLTON",-37.8037848,144.9617249,1.0,1.0,0,$245_per_week,none,May 2011,3053,2011,5,CARLTON,245,Other
2786,"37/117 BOUVERIE STREET, CARLTON",-37.8037848,144.9617249,1.0,1.0,0,$245_per_week,none,February 2011,3053,2011,2,CARLTON,245,Other
2787,"405D/604 SWANSTON STREET, CARLTON",-37.80153,144.964037,1.0,1.0,1,$410_pw,none,October 2011,3053,2011,10,CARLTON,410,Other
2788,"405D/604 SWANSTON STREET, CARLTON",-37.80153,144.964037,1.0,1.0,1,$425_pw,none,September 2011,3053,2011,9,CARLTON,425,Other
2789,"115/101 GRATTAN STREET, CARLTON",-37.800879,144.966225,2.0,1.0,1,$480,none,June 2011,3053,2011,6,CARLTON,480,Other
2790,"21/26 LITTLE CARDIGAN STREET, CARLTON",-37.804176,144.965547,1.0,1.0,1,$410_pw,none,February 2011,3053,2011,2,CARLTON,410,Other
2791,"21/26 LITTLE CARDIGAN STREET, CARLTON",-37.804176,144.965547,1.0,1.0,1,$410,none,January 2011,3053,2011,1,CARLTON,410,Other
2792,"6/25 BARKLY STREET, CARLTON",-37.798489,144.974521,1.0,1.0,0,$350_pw,none,July 2011,3053,2011,7,CARLTON,350,Other
2793,"3/151 PRINCES STREET, CARLTON",-37.7924838,144.9697363,1.0,1.0,1,$350_per_week,none,December 2011,3053,2011,12,CARLTON,350,Other
2796,"1108D/604 SWANSTON STREET, CARLTON",-37.8020219,144.9638731,2.0,1.0,1,$500_pw,none,March 2011,3053,2011,3,CARLTON,500,Other
2797,"803/528 SWANSTON STREET, CARLTON",-37.804422,144.96355,1.0,1.0,0,$355_per_week,none,July 2011,3053,2011,7,CARLTON,355,Other
2798,"22/109 LYGON STREET, CARLTON",-37.80450821,144.96600342,1.0,1.0,1,$225_per_week,Studio,October 2011,3053,2011,10,CARLTON,225,Apartment
2799,"22/109 LYGON STREET, CARLTON",-37.80450821,144.96600342,1.0,1.0,1,$225_per_week,Studio,April 2011,3053,2011,4,CARLTON,225,Apartment
2800,"765/488 SWANSTON STREET, CARLTON",-37.8052884,144.9632377,2.0,1.0,0,$430_per_week,Rental_residential,December 2011,3053,2011,12,CARLTON,430,Other
2801,"397 DRUMMOND STREET, CARLTON",-37.796361,144.968919,3.0,1.0,1,$480,House,June 2011,3053,2011,6,CARLTON,480,House
2802,"2/36 WOORNACK ROAD, CARNEGIE",-37.897658,145.059293,1.0,1.0,1,$260,none,July 2011,3163,2011,7,CARNEGIE,260,Other
2803,"2/36 WOORNACK ROAD, CARNEGIE",-37.897658,145.059293,1.0,1.0,1,$265,none,July 2011,3163,2011,7,CARNEGIE,265,Other
2804,"15 PARTON COURT, CARNEGIE",-37.890772,145.047012,4.0,1.0,4,$500,House,April 2011,3163,2011,4,CARNEGIE,500,House
2805,"15/6 NEWMAN AVENUE, CARNEGIE",-37.900603,145.052823,1.0,1.0,1,$225_per_week,none,March 2011,3163,2011,3,CARNEGIE,225,Other
2806,"8 / 106 MIMOSA ROAD, CARNEGIE",-37.886225,145.053354,2.0,1.0,1,$330_Weekly,none,March 2011,3163,2011,3,CARNEGIE,330,Other
2807,"5/16 YENDON ROAD, CARNEGIE",-37.888863,145.049255,3.0,1.0,2,$470,Townhouse,April 2011,3163,2011,4,CARNEGIE,470,House
2808,"12 / 87 COORIGIL ROAD, CARNEGIE",-37.8960908,145.0635918,1.0,1.0,1,$250_per_week,none,July 2011,3163,2011,7,CARNEGIE,250,Other
2809,"2/68 TRUGANINI ROAD, CARNEGIE",-37.891024,145.053532,3.0,1.0,1,$480,Townhouse,April 2011,3163,2011,4,CARNEGIE,480,House
2810,"4/38 WOORNACK ROAD, CARNEGIE",-37.897906,145.059449,1.0,1.0,1,$240_per_week,Rental_residential,June 2011,3163,2011,6,CARNEGIE,240,Other
2811,"6/158 OAKLEIGH ROAD, CARNEGIE",-37.900726,145.063485,2.0,1.0,0,$290,none,September 2011,3163,2011,9,CARNEGIE,290,Other
2812,"1/17 KINGSLEY PARADE, CARNEGIE",-37.89924,145.047093,2.0,1.0,1,$400_Weekly,Rental_residential,March 2011,3163,2011,3,CARNEGIE,400,Other
2813,"5/11 TRUGANINI ROAD, CARNEGIE",-37.887425,145.055029,1.0,1.0,1,$270_per_week,Rental_residential,November 2011,3163,2011,11,CARNEGIE,270,Other
2814,"9 / 3 KOKARIBB ROAD, CARNEGIE",-37.886888,145.056407,1.0,1.0,1,$250_per_week,none,January 2011,3163,2011,1,CARNEGIE,250,Other
2815,"2/14 NEVILLE STREET, CARNEGIE",-37.89759,145.047046,3.0,2.0,2,$410_per_week,none,September 2011,3163,2011,9,CARNEGIE,410,Other
2816,"2/14 NEVILLE STREET, CARNEGIE",-37.89759,145.047046,3.0,2.0,2,$410_per_week,none,August 2011,3163,2011,8,CARNEGIE,410,Other
2817,"2/14 NEVILLE STREET, CARNEGIE",-37.89759,145.047046,3.0,2.0,2,$420_per_week,none,August 2011,3163,2011,8,CARNEGIE,420,Other
2818,"2/14 NEVILLE STREET, CARNEGIE",-37.89759,145.047046,3.0,2.0,2,$420_per_week,none,July 2011,3163,2011,7,CARNEGIE,420,Other
2819,"2/14 NEVILLE STREET, CARNEGIE",-37.89759,145.047046,3.0,2.0,2,$420_per_week,none,February 2011,3163,2011,2,CARNEGIE,420,Other
2820,"2/8 WALNUT STREET, CARNEGIE",-37.885342,145.062179,1.0,1.0,1,$220_per_week,Rental_residential,February 2011,3163,2011,2,CARNEGIE,220,Other
2821,"2/8 WALNUT STREET, CARNEGIE",-37.885342,145.062179,1.0,1.0,1,$220_per_week,Rental_residential,January 2011,3163,2011,1,CARNEGIE,220,Other
2822,"3/53 COORIGIL ROAD, CARNEGIE",-37.895809,145.060698,1.0,1.0,1,$260,Rental_residential,March 2011,3163,2011,3,CARNEGIE,260,Other
2823,"3/9 RIGBY AVENUE, CARNEGIE",-37.900442,145.053274,3.0,2.0,2,$470,none,October 2011,3163,2011,10,CARNEGIE,470,Other
2824,"3 / 47 OAKLEIGH ROAD, CARNEGIE",-37.898654,145.050184,2.0,1.0,1,$320,none,October 2011,3163,2011,10,CARNEGIE,320,Other
2825,"34 OAKDENE CRESCENT, CARNEGIE",-37.887487,145.063202,3.0,1.0,0,$420,House,April 2011,3163,2011,4,CARNEGIE,420,House
2826,"1/75 COORIGIL ROAD, CARNEGIE",-37.896575,145.063299,3.0,1.0,2,$450_per_week,House,August 2011,3163,2011,8,CARNEGIE,450,House
2827,"7 LAKE STREET, CARNEGIE",-37.891047,145.047832,4.0,3.0,2,$550,House,April 2011,3163,2011,4,CARNEGIE,550,House
2828,"5/19 NEWMAN AVENUE, CARNEGIE",-37.899759,145.052138,2.0,1.0,2,$410_Weekly,Rental_residential,January 2011,3163,2011,1,CARNEGIE,410,Other
2829,"6/16 KOKARIBB ROAD, CARNEGIE",-37.887699,145.055874,1.0,1.0,1,$240,Unit,November 2011,3163,2011,11,CARNEGIE,240,Apartment
2830,"6/16 KOKARIBB ROAD, CARNEGIE",-37.887699,145.055874,1.0,1.0,1,$200,Unit,April 2011,3163,2011,4,CARNEGIE,200,Apartment
2831,"5A YENDON ROAD, CARNEGIE",-37.889216,145.04862,2.0,1.0,1,$430_pw,none,June 2011,3163,2011,6,CARNEGIE,430,Other
2832,"72A OAKLEIGH ROAD, CARNEGIE",-37.899362,145.052206,2.0,1.0,1,$295,House,April 2011,3163,2011,4,CARNEGIE,295,House
2833,"64 NEVILLE STREET, CARNEGIE",-37.897892,145.051546,2.0,1.0,2,$475,House,April 2011,3163,2011,4,CARNEGIE,475,House
2834,"64 NEVILLE STREET, CARNEGIE",-37.897892,145.051546,2.0,1.0,2,$475,House,March 2011,3163,2011,3,CARNEGIE,475,House
2835,"2 / 61 HOLYWOOD GROVE, CARNEGIE",-37.885641,145.052158,1.0,1.0,1,$230_per_week,none,May 2011,3163,2011,5,CARNEGIE,230,Other
2836,"2 / 61 HOLYWOOD GROVE, CARNEGIE",-37.885641,145.052158,1.0,1.0,1,$230_per_week,none,April 2011,3163,2011,4,CARNEGIE,230,Other
2837,"3/38 MOONYA ROAD, CARNEGIE",-37.896727,145.060106,1.0,1.0,1,$265_per_week,Rental_residential,June 2011,3163,2011,6,CARNEGIE,265,Other
2838,"4/68 WOORNACK ROAD, CARNEGIE",-37.898284,145.062703,1.0,1.0,1,$245_pw,Rental_residential,February 2011,3163,2011,2,CARNEGIE,245,Other
2839,"3/55 MOONYA ROAD, CARNEGIE",-37.897232,145.06189,2.0,1.0,1,$360,none,January 2011,3163,2011,1,CARNEGIE,360,Other
2840,"7/6 NEWMAN AVENUE, CARNEGIE",-37.900603,145.052823,1.0,1.0,1,$220_per_week,Rental_residential,August 2011,3163,2011,8,CARNEGIE,220,Other
2841,"10 / 5 TRUGANINI ROAD, CARNEGIE",-37.886895,145.055134,1.0,1.0,1,$230_per_week,none,July 2011,3163,2011,7,CARNEGIE,230,Other
2842,"3 / 3 KOKARIBB ROAD, CARNEGIE",-37.8868696,145.0562427,1.0,1.0,1,$260_per_week,none,May 2011,3163,2011,5,CARNEGIE,260,Other
2843,"1 / 45 OAKLEIGH ROAD, CARNEGIE",-37.898623,145.04998,1.0,1.0,1,$200,none,April 2011,3163,2011,4,CARNEGIE,200,Other
2844,"3/6 MOONYA ROAD, CARNEGIE",-37.896564,145.056503,2.0,1.0,2,$320,Rental_residential,January 2011,3163,2011,1,CARNEGIE,320,Other
2845,"2/5 GNARWYN ROAD, CARNEGIE",-37.894372,145.061578,1.0,1.0,1,$250_pw,Rental_residential,April 2011,3163,2011,4,CARNEGIE,250,Other
2846,"18 LYONS STREET, CARNEGIE",-37.895179,145.047918,3.0,1.0,2,$495,Available Now,February 2011,3163,2011,2,CARNEGIE,495,Other
2847,"18 LYONS STREET, CARNEGIE",-37.895179,145.047918,3.0,1.0,2,$495,Available Now,January 2011,3163,2011,1,CARNEGIE,495,Other
2848,"2/1162 DANDENONG ROAD, CARNEGIE",-37.88502502,145.06568909,3.0,2.0,2,$495_pw,Available Now,July 2011,3163,2011,7,CARNEGIE,495,Other
2849,"17 BROADHURST WAY, CAROLINE SPRINGS",-37.743867,144.728132,4.0,2.0,2,$320,House,January 2011,3023,2011,1,SPRINGS,320,House
2850,"26 WYPERFELD CIRCUIT, CAROLINE SPRINGS",-37.749714,144.726778,3.0,2.0,1,$300,none,February 2011,3023,2011,2,SPRINGS,300,Other
2851,"24 OAKVIEW PARADE, CAROLINE SPRINGS",-37.716481,144.736738,4.0,2.0,2,$350_per_week,none,April 2011,3023,2011,4,SPRINGS,350,Other
2852,"3 COBBLESTONE GREEN, CAROLINE SPRINGS",-37.743575,144.741926,3.0,2.0,1,$340_p.w.,House,March 2011,3023,2011,3,SPRINGS,340,House
2853,"15 BURSARIA DRIVE, CAROLINE SPRINGS",-37.73247305,144.73662864,3.0,2.0,2,$385_per_week,none,November 2011,3023,2011,11,SPRINGS,385,Other
2854,"3 BUCKLEY WAY, CAROLINE SPRINGS",-37.729486,144.737665,4.0,2.0,2,$380_per_week,Rental_residential,November 2011,3023,2011,11,SPRINGS,380,Other
2855,"24 DICKERSON WAY, CAROLINE SPRINGS",-37.704361,144.740406,3.0,2.0,1,$330_p.w.,House,March 2011,3023,2011,3,SPRINGS,330,House
2856,"19 GRAMPIANS WAY, CAROLINE SPRINGS",-37.749229,144.730687,3.0,1.0,1,$300_per_week,House,February 2011,3023,2011,2,SPRINGS,300,House
2857,"1/5 CHELSWORTH PLACE, CAROLINE SPRINGS",-37.7279058,144.7412154,3.0,2.0,2,$395,Townhouse,July 2011,3023,2011,7,SPRINGS,395,House
2858,"1/5 CHELSWORTH PLACE, CAROLINE SPRINGS",-37.7279058,144.7412154,3.0,2.0,2,$400_per_week,Townhouse,June 2011,3023,2011,6,SPRINGS,400,House
2859,"28 HUNTS CROSS WAY, CAROLINE SPRINGS",-37.738414,144.72667,3.0,2.0,2,$350_per_week,House,February 2011,3023,2011,2,SPRINGS,350,House
2860,"8 WOOLING LANE, CAROLINE SPRINGS",-37.717434,144.738356,4.0,2.0,2,$440_p.w.,House,May 2011,3023,2011,5,SPRINGS,440,House
2861,"8 WOOLING LANE, CAROLINE SPRINGS",-37.717434,144.738356,4.0,2.0,2,$430,House,March 2011,3023,2011,3,SPRINGS,430,House
2862,"13 MACKLIN WAY, CAROLINE SPRINGS",-37.74412,144.741108,3.0,2.0,1,$330_per_week,House,June 2011,3023,2011,6,SPRINGS,330,House
2863,"7 PATTERSON CLOSE, CAROLINE SPRINGS",-37.743388,144.738275,4.0,2.0,1,$360_per_week,House,July 2011,3023,2011,7,SPRINGS,360,House
