,Year,Postcode,crime_count
1331,2024,3925,282
1332,2024,3926,175
1333,2024,3927,146
1334,2024,3928,96
1335,2024,3929,120
1336,2024,3930,566
1337,2024,3931,1995
1338,2024,3933,176
1339,2024,3934,546
1340,2024,3936,842
1341,2024,3937,127
1342,2024,3938,215
1343,2024,3939,1713
1344,2024,3940,477
1345,2024,3941,1094
1346,2024,3942,196
1347,2024,3943,259
1348,2024,3944,157
1349,2024,3945,108
1350,2024,3946,91
1351,2024,3950,434
1352,2024,3951,102
1353,2024,3953,541
1354,2024,3954,82
1355,2024,3956,183
1356,2024,3957,90
1357,2024,3958,78
1358,2024,3959,126
1359,2024,3960,176
1360,2024,3962,132
1361,2024,3964,83
1362,2024,3965,93
1363,2024,3966,118
1364,2024,3967,80
1365,2024,3971,389
1366,2024,3975,835
1367,2024,3976,1529
1368,2024,3977,6703
1369,2024,3978,987
1370,2024,3979,96
1371,2024,3980,249
1372,2024,3981,342
1373,2024,3984,500
1374,2024,3987,121
1375,2024,3988,129
1376,2024,3990,91
1377,2024,3991,129
1378,2024,3992,126
1379,2024,3995,1111
1380,2024,3996,350
1381,2024,3506,76
1382,2024,3530,82
1383,2024,3647,45
1384,2024,3576,74
1385,2024,3852,73
1386,2025,3000,15891
1387,2025,3002,1113
1388,2025,3003,1071
1389,2025,3004,5348
1390,2025,3006,3648
1391,2025,3008,2822
1392,2025,3011,3160
1393,2025,3012,2291
1394,2025,3013,926
1395,2025,3015,1195
1396,2025,3016,1326
1397,2025,3018,978
1398,2025,3019,1406
1399,2025,3020,6267
1400,2025,3021,5247
1401,2025,3022,475
1402,2025,3023,4293
1403,2025,3024,1606
1404,2025,3025,1207
1405,2025,3026,1358
1406,2025,3027,459
1407,2025,3028,1942
1408,2025,3029,6072
1409,2025,3030,6519
1410,2025,3031,2430
1411,2025,3032,3179
1412,2025,3033,809
1413,2025,3034,534
1414,2025,3036,427
1415,2025,3037,2238
1416,2025,3038,2119
1417,2025,3039,1535
1418,2025,3040,1619
1419,2025,3041,906
1420,2025,3042,1598
1421,2025,3043,1824
1422,2025,3044,1568
1423,2025,3045,667
1424,2025,3046,2790
1425,2025,3047,4415
1426,2025,3048,2013
1427,2025,3049,721
1428,2025,3051,1746
1429,2025,3052,1217
1430,2025,3053,2130
1431,2025,3054,732
1432,2025,3055,992
1433,2025,3056,2888
1434,2025,3057,910
1435,2025,3058,3557
1436,2025,3059,777
1437,2025,3060,1101
1438,2025,3061,1519
1439,2025,3062,304
1440,2025,3063,129
1441,2025,3064,5377
1442,2025,3065,2732
1443,2025,3066,2167
1444,2025,3067,1382
1445,2025,3068,1734
1446,2025,3070,1965
1447,2025,3071,1533
1448,2025,3072,5373
1449,2025,3073,4506
1450,2025,3074,2523
1451,2025,3075,1546
1452,2025,3076,3390
1453,2025,3078,875
1454,2025,3079,983
1455,2025,3081,1955
1456,2025,3082,2200
1457,2025,3083,2583
1458,2025,3084,2373
1459,2025,3085,797
1460,2025,3087,657
1461,2025,3088,1596
1462,2025,3089,645
1463,2025,3090,195
1464,2025,3091,129
1465,2025,3093,246
1466,2025,3094,352
1467,2025,3095,1143
1468,2025,3096,144
1469,2025,3097,132
1470,2025,3099,290
1471,2025,3101,1533
1472,2025,3102,318
1473,2025,3103,651
1474,2025,3104,665
1475,2025,3105,514
1476,2025,3106,558
1477,2025,3107,537
1478,2025,3108,1527
1479,2025,3109,1027
1480,2025,3111,427
1481,2025,3113,293
1482,2025,3114,183
1483,2025,3115,166
1484,2025,3116,724
1485,2025,3121,4762
1486,2025,3122,1527
1487,2025,3123,776
1488,2025,3124,1145
1489,2025,3125,981
1490,2025,3126,331
1491,2025,3127,698
1492,2025,3128,1870
1493,2025,3129,560
1494,2025,3130,1324
1495,2025,3131,1360
1496,2025,3132,1009
1497,2025,3133,833
1498,2025,3134,3513
1499,2025,3135,1140
1500,2025,3136,2595
1501,2025,3137,811
1502,2025,3138,1250
1503,2025,3139,611
1504,2025,3140,1759
1505,2025,3141,2763
1506,2025,3142,906
1507,2025,3143,625
1508,2025,3144,823
1509,2025,3145,2375
1510,2025,3146,1008
1511,2025,3147,1081
1512,2025,3148,875
1513,2025,3149,1519
1514,2025,3150,2481
1515,2025,3151,619
1516,2025,3152,2472
1517,2025,3153,2123
1518,2025,3154,326
1519,2025,3155,2273
1520,2025,3156,2209
1521,2025,3158,351
1522,2025,3159,148
1523,2025,3160,586
1524,2025,3161,760
1525,2025,3162,903
1526,2025,3163,1630
1527,2025,3165,1111
1528,2025,3166,2024
1529,2025,3167,601
1530,2025,3168,2061
1531,2025,3169,1172
1532,2025,3170,1591
1533,2025,3171,2453
1534,2025,3172,1212
1535,2025,3173,1685
1536,2025,3174,3198
1537,2025,3175,10418
1538,2025,3177,1481
1539,2025,3178,1809
1540,2025,3179,534
1541,2025,3180,606
1542,2025,3181,3622
1543,2025,3182,4793
1544,2025,3183,1421
1545,2025,3184,1015
1546,2025,3185,920
1547,2025,3186,1326
1548,2025,3187,689
1549,2025,3188,1215
1550,2025,3189,1178
1551,2025,3190,1003
1552,2025,3191,661
1553,2025,3192,1943
1554,2025,3193,620
1555,2025,3194,980
1556,2025,3195,2343
1557,2025,3196,1587
1558,2025,3197,1034
1559,2025,3198,1950
1560,2025,3199,8373
1561,2025,3200,1034
1562,2025,3201,1820
1563,2025,3202,284
1564,2025,3204,1487
1565,2025,3205,2393
1566,2025,3206,929
1567,2025,3207,2043
1568,2025,3211,310
1569,2025,3212,1040
1570,2025,3213,267
1571,2025,3214,4598
1572,2025,3215,1874
1573,2025,3216,2988
1574,2025,3217,455
1575,2025,3218,1337
1576,2025,3219,2189
1577,2025,3220,4127
1578,2025,3221,114
1579,2025,3222,584
1580,2025,3223,476
1581,2025,3224,730
1582,2025,3225,265
1583,2025,3226,538
1584,2025,3227,278
1585,2025,3228,764
1586,2025,3230,227
1587,2025,3231,127
1588,2025,3232,229
1589,2025,3233,238
1590,2025,3234,107
1591,2025,3235,106
1592,2025,3236,97
1593,2025,3237,102
1594,2025,3238,113
1595,2025,3239,112
1596,2025,3240,172
1597,2025,3241,255
1598,2025,3242,113
1599,2025,3243,78
1600,2025,3249,194
1601,2025,3250,1267
1602,2025,3251,98
1603,2025,3254,102
1604,2025,3260,361
1605,2025,3264,262
1606,2025,3265,185
1607,2025,3266,196
1608,2025,3267,107
1609,2025,3268,178
1610,2025,3269,122
1611,2025,3270,104
1612,2025,3271,114
1613,2025,3272,184
1614,2025,3273,94
1615,2025,3274,107
1616,2025,3275,108
1617,2025,3276,99
1618,2025,3277,161
1619,2025,3278,100
1620,2025,3279,100
1621,2025,3280,3242
1622,2025,3281,117
1623,2025,3282,160
1624,2025,3283,136
1625,2025,3284,237
1626,2025,3285,131
1627,2025,3286,108
1628,2025,3287,97
1629,2025,3289,126
1630,2025,3292,114
1631,2025,3293,99
1632,2025,3294,135
1633,2025,3300,1094
1634,2025,3301,106
1635,2025,3302,105
1636,2025,3303,99
1637,2025,3304,243
1638,2025,3305,1354
1639,2025,3309,103
1640,2025,3310,107
1641,2025,3311,159
1642,2025,3312,127
1643,2025,3314,107
1644,2025,3315,153
1645,2025,3317,100
1646,2025,3318,128
1647,2025,3319,109
1648,2025,3321,118
1649,2025,3322,96
1650,2025,3323,105
1651,2025,3324,105
1652,2025,3325,87
1653,2025,3328,115
1654,2025,3329,88
1655,2025,3330,121
1656,2025,3331,264
1657,2025,3332,112
1658,2025,3333,146
1659,2025,3334,111
1660,2025,3335,525
1661,2025,3336,396
1662,2025,3337,4331
1663,2025,3338,2349
1664,2025,3340,1701
1665,2025,3341,152
1666,2025,3342,383
1667,2025,3345,141
1668,2025,3350,7009
1669,2025,3351,401
1670,2025,3352,793
1671,2025,3355,1747
1672,2025,3356,1686
1673,2025,3357,220
1674,2025,3358,178
1675,2025,3360,118
1676,2025,3361,104
1677,2025,3363,327
1678,2025,3364,159
1679,2025,3370,174
1680,2025,3371,151
1681,2025,3373,270
1682,2025,3374,133
1683,2025,3375,109
1684,2025,3377,1194
1685,2025,3378,95
1686,2025,3379,111
1687,2025,3380,918
1688,2025,3381,145
1689,2025,3384,99
1690,2025,3385,122
1691,2025,3387,100
1692,2025,3388,121
1693,2025,3390,161
1694,2025,3391,99
1695,2025,3392,104
1696,2025,3393,303
1697,2025,3395,109
1698,2025,3396,116
1699,2025,3400,2386
1700,2025,3401,256
1701,2025,3407,94
1702,2025,3409,127
1703,2025,3412,97
1704,2025,3413,99
1705,2025,3414,203
1706,2025,3415,84
1707,2025,3418,234
1708,2025,3419,112
1709,2025,3420,103
1710,2025,3423,111
1711,2025,3424,123
1712,2025,3427,373
1713,2025,3428,176
1714,2025,3429,2736
1715,2025,3430,116
1716,2025,3431,208
1717,2025,3432,102
1718,2025,3433,95
1719,2025,3434,307
1720,2025,3435,235
1721,2025,3437,583
1722,2025,3438,165
1723,2025,3440,200
1724,2025,3441,128
1725,2025,3442,406
1726,2025,3444,684
1727,2025,3446,157
1728,2025,3447,99
1729,2025,3448,131
1730,2025,3450,680
1731,2025,3451,236
1732,2025,3453,190
1733,2025,3458,172
1734,2025,3460,281
1735,2025,3461,199
1736,2025,3462,141
1737,2025,3463,180
1738,2025,3464,155
1739,2025,3465,1082
1740,2025,3467,162
1741,2025,3468,115
1742,2025,3469,105
1743,2025,3472,182
1744,2025,3475,120
1745,2025,3477,128
1746,2025,3478,295
1747,2025,3480,164
1748,2025,3482,101
1749,2025,3483,113
1750,2025,3485,93
1751,2025,3487,89
1752,2025,3488,96
1753,2025,3489,100
1754,2025,3490,170
1755,2025,3491,102
1756,2025,3494,128
1757,2025,3496,511
1758,2025,3498,391
1759,2025,3500,5123
1760,2025,3501,169
1761,2025,3505,433
1762,2025,3507,82
1763,2025,3509,109
1764,2025,3512,119
1765,2025,3515,143
1766,2025,3516,158
1767,2025,3517,196
1768,2025,3518,193
1769,2025,3520,102
1770,2025,3521,148
1771,2025,3522,118
1772,2025,3523,306
1773,2025,3525,187
1774,2025,3527,123
1775,2025,3529,85
1776,2025,3531,106
1777,2025,3533,120
1778,2025,3537,112
1779,2025,3540,113
1780,2025,3542,104
1781,2025,3544,99
1782,2025,3546,120
1783,2025,3549,473
1784,2025,3550,5697
1785,2025,3551,1111
1786,2025,3555,1753
1787,2025,3556,1202
1788,2025,3557,159
1789,2025,3558,159
1790,2025,3559,119
1791,2025,3561,368
1792,2025,3562,112
1793,2025,3563,117
1794,2025,3564,1972
1795,2025,3565,85
1796,2025,3566,123
1797,2025,3567,117
1798,2025,3568,234
1799,2025,3570,126
1800,2025,3571,118
1801,2025,3572,89
1802,2025,3573,103
1803,2025,3575,128
1804,2025,3579,505
1805,2025,3580,126
1806,2025,3581,106
1807,2025,3583,111
1808,2025,3584,142
1809,2025,3585,1752
1810,2025,3586,119
1811,2025,3588,105
1812,2025,3589,116
1813,2025,3590,121
1814,2025,3591,90
1815,2025,3594,109
1816,2025,3595,137
1817,2025,3596,94
1818,2025,3597,98
1819,2025,3599,100
1820,2025,3607,109
1821,2025,3608,281
1822,2025,3610,217
1823,2025,3612,228
1824,2025,3614,125
1825,2025,3616,366
1826,2025,3617,93
1827,2025,3618,136
1828,2025,3620,703
1829,2025,3621,242
1830,2025,3622,125
1831,2025,3623,140
1832,2025,3624,129
1833,2025,3629,1262
1834,2025,3630,5777
1835,2025,3631,757
1836,2025,3633,123
1837,2025,3634,179
1838,2025,3635,119
1839,2025,3636,395
1840,2025,3637,103
1841,2025,3638,193
1842,2025,3639,142
1843,2025,3640,148
1844,2025,3641,157
1845,2025,3644,838
1846,2025,3646,118
1847,2025,3649,117
1848,2025,3658,556
1849,2025,3659,173
1850,2025,3660,1453
1851,2025,3662,104
1852,2025,3663,103
1853,2025,3664,165
1854,2025,3665,111
1855,2025,3666,313
1856,2025,3669,156
1857,2025,3670,148
1858,2025,3672,1218
1859,2025,3673,136
1860,2025,3675,165
1861,2025,3677,2281
1862,2025,3678,263
1863,2025,3682,120
1864,2025,3683,162
1865,2025,3685,206
1866,2025,3687,118
1867,2025,3688,125
1868,2025,3690,3181
1869,2025,3691,343
1870,2025,3695,112
1871,2025,3697,96
1872,2025,3698,99
1873,2025,3699,118
1874,2025,3700,145
1875,2025,3701,112
1876,2025,3704,102
1877,2025,3705,90
1878,2025,3707,169
1879,2025,3708,82
1880,2025,3709,91
1881,2025,3711,113
1882,2025,3712,115
1883,2025,3713,170
1884,2025,3714,258
1885,2025,3715,107
1886,2025,3717,266
1887,2025,3718,105
1888,2025,3719,118
1889,2025,3720,118
1890,2025,3722,385
1891,2025,3723,231
1892,2025,3725,100
1893,2025,3726,109
1894,2025,3727,85
1895,2025,3728,128
1896,2025,3730,527
1897,2025,3732,110
1898,2025,3733,88
1899,2025,3735,101
1900,2025,3737,361
1901,2025,3738,106
1902,2025,3739,103
1903,2025,3740,117
1904,2025,3741,202
1905,2025,3744,93
1906,2025,3746,90
1907,2025,3747,253
1908,2025,3749,122
1909,2025,3750,589
1910,2025,3751,106
1911,2025,3752,1296
1912,2025,3753,280
1913,2025,3754,2038
1914,2025,3755,98
1915,2025,3756,1190
1916,2025,3757,573
1917,2025,3758,275
1918,2025,3759,103
1919,2025,3760,94
1920,2025,3761,122
1921,2025,3762,89
1922,2025,3763,164
1923,2025,3764,779
1924,2025,3765,409
1925,2025,3766,127
1926,2025,3767,155
1927,2025,3770,231
1928,2025,3775,270
1929,2025,3777,549
1930,2025,3778,119
1931,2025,3779,122
1932,2025,3781,302
1933,2025,3782,376
1934,2025,3783,220
1935,2025,3785,99
1936,2025,3786,127
1937,2025,3787,112
1938,2025,3788,177
1939,2025,3789,95
1940,2025,3791,127
1941,2025,3792,102
1942,2025,3793,218
1943,2025,3795,136
1944,2025,3796,446
1945,2025,3797,269
1946,2025,3799,382
1947,2025,3802,1379
1948,2025,3803,1173
1949,2025,3804,456
1950,2025,3805,4190
1951,2025,3806,2416
1952,2025,3807,417
1953,2025,3808,153
1954,2025,3809,725
1955,2025,3810,3918
1956,2025,3812,178
1957,2025,3813,135
1958,2025,3814,205
1959,2025,3815,215
1960,2025,3816,327
1961,2025,3818,1284
1962,2025,3820,1603
1963,2025,3821,205
1964,2025,3822,137
1965,2025,3823,242
1966,2025,3824,445
1967,2025,3825,3526
1968,2025,3831,159
1969,2025,3832,122
1970,2025,3833,144
1971,2025,3835,122
1972,2025,3840,4416
1973,2025,3842,695
1974,2025,3844,4452
1975,2025,3847,280
1976,2025,3850,2445
1977,2025,3851,481
1978,2025,3854,135
1979,2025,3856,128
1980,2025,3857,106
1981,2025,3858,375
1982,2025,3859,125
1983,2025,3860,540
1984,2025,3862,233
1985,2025,3864,118
1986,2025,3865,96
1987,2025,3869,159
1988,2025,3870,145
1989,2025,3871,213
1990,2025,3873,100
1991,2025,3874,133
1992,2025,3875,2345
1993,2025,3878,123
1994,2025,3880,258
1995,2025,3882,119
1996,2025,3885,174
1997,2025,3886,106
1998,2025,3887,149
1999,2025,3888,412
2000,2025,3889,119
2001,2025,3890,141
2002,2025,3891,99
2003,2025,3892,165
2004,2025,3893,90
2005,2025,3895,103
2006,2025,3896,102
2007,2025,3898,128
2008,2025,3900,99
2009,2025,3902,103
2010,2025,3903,149
2011,2025,3904,133
2012,2025,3909,1040
2013,2025,3910,1092
2014,2025,3911,370
2015,2025,3912,847
2016,2025,3913,260
2017,2025,3915,1548
2018,2025,3916,118
2019,2025,3918,257
2020,2025,3919,298
2021,2025,3920,63
2022,2025,3922,778
2023,2025,3923,114
2024,2025,3925,294
2025,2025,3926,187
2026,2025,3927,158
2027,2025,3928,108
2028,2025,3929,132
2029,2025,3930,578
2030,2025,3931,2007
2031,2025,3933,188
2032,2025,3934,558
2033,2025,3936,854
2034,2025,3937,139
2035,2025,3938,227
2036,2025,3939,1725
2037,2025,3940,489
2038,2025,3941,1106
2039,2025,3942,208
2040,2025,3943,271
2041,2025,3944,169
2042,2025,3945,120
2043,2025,3946,103
2044,2025,3950,445
2045,2025,3951,114
2046,2025,3953,553
2047,2025,3954,94
2048,2025,3956,194
2049,2025,3957,102
2050,2025,3958,90
2051,2025,3959,138
2052,2025,3960,188
2053,2025,3962,144
2054,2025,3964,95
2055,2025,3965,105
2056,2025,3966,130
2057,2025,3967,92
2058,2025,3971,401
2059,2025,3975,847
2060,2025,3976,1541
2061,2025,3977,6715
2062,2025,3978,999
2063,2025,3979,108
2064,2025,3980,261
2065,2025,3981,354
2066,2025,3984,512
2067,2025,3987,133
2068,2025,3988,141
2069,2025,3990,103
2070,2025,3991,141
2071,2025,3992,138
2072,2025,3995,1123
2073,2025,3996,362
2074,2025,3506,88
2075,2025,3530,94
2076,2025,3647,57
2077,2025,3576,86
2078,2025,3852,85
2079,2026,3000,15902
2080,2026,3002,1125
2081,2026,3003,1083
2082,2026,3004,5360
2083,2026,3006,3660
2084,2026,3008,2834
2085,2026,3011,3172
2086,2026,3012,2303
2087,2026,3013,938
2088,2026,3015,1207
2089,2026,3016,1338
2090,2026,3018,990
2091,2026,3019,1418
2092,2026,3020,6279
2093,2026,3021,5259
2094,2026,3022,487
2095,2026,3023,4305
2096,2026,3024,1618
2097,2026,3025,1219
2098,2026,3026,1370
2099,2026,3027,471
2100,2026,3028,1954
2101,2026,3029,6083
2102,2026,3030,6531
2103,2026,3031,2442
2104,2026,3032,3191
2105,2026,3033,821
2106,2026,3034,546
2107,2026,3036,439
2108,2026,3037,2250
2109,2026,3038,2131
2110,2026,3039,1547
2111,2026,3040,1631
2112,2026,3041,918
2113,2026,3042,1610
2114,2026,3043,1836
2115,2026,3044,1580
2116,2026,3045,679
2117,2026,3046,2802
2118,2026,3047,4426
2119,2026,3048,2025
2120,2026,3049,733
2121,2026,3051,1758
2122,2026,3052,1229
2123,2026,3053,2142
2124,2026,3054,744
2125,2026,3055,1004
2126,2026,3056,2900
2127,2026,3057,922
2128,2026,3058,3569
2129,2026,3059,789
2130,2026,3060,1113
2131,2026,3061,1531
2132,2026,3062,316
2133,2026,3063,141
2134,2026,3064,5389
2135,2026,3065,2744
2136,2026,3066,2179
2137,2026,3067,1394
2138,2026,3068,1746
2139,2026,3070,1977
2140,2026,3071,1545
2141,2026,3072,5385
2142,2026,3073,4518
2143,2026,3074,2535
2144,2026,3075,1558
2145,2026,3076,3402
2146,2026,3078,886
2147,2026,3079,995
2148,2026,3081,1967
2149,2026,3082,2211
2150,2026,3083,2595
2151,2026,3084,2385
2152,2026,3085,809
2153,2026,3087,669
2154,2026,3088,1608
2155,2026,3089,657
2156,2026,3090,206
2157,2026,3091,141
2158,2026,3093,258
2159,2026,3094,364
2160,2026,3095,1155
2161,2026,3096,156
2162,2026,3097,144
2163,2026,3099,302
2164,2026,3101,1545
2165,2026,3102,330
2166,2026,3103,663
2167,2026,3104,677
2168,2026,3105,526
2169,2026,3106,570
2170,2026,3107,549
2171,2026,3108,1539
2172,2026,3109,1038
2173,2026,3111,439
2174,2026,3113,305
2175,2026,3114,195
2176,2026,3115,178
2177,2026,3116,736
2178,2026,3121,4774
2179,2026,3122,1539
2180,2026,3123,788
2181,2026,3124,1157
2182,2026,3125,993
2183,2026,3126,343
2184,2026,3127,710
2185,2026,3128,1882
2186,2026,3129,572
2187,2026,3130,1335
2188,2026,3131,1372
2189,2026,3132,1021
2190,2026,3133,845
2191,2026,3134,3525
2192,2026,3135,1152
2193,2026,3136,2607
2194,2026,3137,823
2195,2026,3138,1262
2196,2026,3139,623
2197,2026,3140,1771
2198,2026,3141,2775
2199,2026,3142,918
2200,2026,3143,637
2201,2026,3144,835
2202,2026,3145,2387
2203,2026,3146,1020
2204,2026,3147,1093
2205,2026,3148,887
2206,2026,3149,1531
2207,2026,3150,2493
2208,2026,3151,631
2209,2026,3152,2484
2210,2026,3153,2135
2211,2026,3154,338
2212,2026,3155,2285
2213,2026,3156,2221
2214,2026,3158,363
2215,2026,3159,160
2216,2026,3160,598
2217,2026,3161,772
2218,2026,3162,915
2219,2026,3163,1642
2220,2026,3165,1123
2221,2026,3166,2036
2222,2026,3167,613
2223,2026,3168,2073
2224,2026,3169,1184
2225,2026,3170,1603
2226,2026,3171,2465
2227,2026,3172,1224
2228,2026,3173,1697
2229,2026,3174,3210
2230,2026,3175,10430
2231,2026,3177,1493
2232,2026,3178,1820
2233,2026,3179,546
2234,2026,3180,618
2235,2026,3181,3634
2236,2026,3182,4805
2237,2026,3183,1433
2238,2026,3184,1027
2239,2026,3185,932
2240,2026,3186,1338
2241,2026,3187,701
2242,2026,3188,1227
2243,2026,3189,1190
2244,2026,3190,1015
2245,2026,3191,673
2246,2026,3192,1955
2247,2026,3193,632
2248,2026,3194,992
2249,2026,3195,2355
2250,2026,3196,1599
2251,2026,3197,1046
2252,2026,3198,1962
2253,2026,3199,8384
2254,2026,3200,1046
2255,2026,3201,1832
2256,2026,3202,296
2257,2026,3204,1499
2258,2026,3205,2405
2259,2026,3206,941
2260,2026,3207,2055
2261,2026,3211,322
2262,2026,3212,1052
2263,2026,3213,279
2264,2026,3214,4610
2265,2026,3215,1886
2266,2026,3216,3000
2267,2026,3217,467
2268,2026,3218,1349
2269,2026,3219,2201
2270,2026,3220,4139
2271,2026,3221,126
2272,2026,3222,595
2273,2026,3223,488
2274,2026,3224,742
2275,2026,3225,277
2276,2026,3226,550
2277,2026,3227,290
2278,2026,3228,776
2279,2026,3230,239
2280,2026,3231,139
2281,2026,3232,241
2282,2026,3233,250
2283,2026,3234,119
2284,2026,3235,118
2285,2026,3236,109
2286,2026,3237,114
2287,2026,3238,125
2288,2026,3239,124
2289,2026,3240,184
2290,2026,3241,267
2291,2026,3242,125
2292,2026,3243,90
2293,2026,3249,206
2294,2026,3250,1279
2295,2026,3251,110
2296,2026,3254,114
2297,2026,3260,373
2298,2026,3264,274
2299,2026,3265,197
2300,2026,3266,208
2301,2026,3267,119
2302,2026,3268,190
2303,2026,3269,134
2304,2026,3270,116
2305,2026,3271,126
2306,2026,3272,195
2307,2026,3273,106
2308,2026,3274,119
2309,2026,3275,120
2310,2026,3276,111
2311,2026,3277,173
2312,2026,3278,111
2313,2026,3279,112
2314,2026,3280,3254
2315,2026,3281,129
2316,2026,3282,172
2317,2026,3283,148
2318,2026,3284,248
2319,2026,3285,142
2320,2026,3286,120
2321,2026,3287,109
2322,2026,3289,138
2323,2026,3292,126
2324,2026,3293,111
2325,2026,3294,147
2326,2026,3300,1106
2327,2026,3301,118
2328,2026,3302,117
2329,2026,3303,111
2330,2026,3304,255
2331,2026,3305,1366
2332,2026,3309,115
2333,2026,3310,119
2334,2026,3311,171
2335,2026,3312,139
2336,2026,3314,119
2337,2026,3315,164
2338,2026,3317,112
2339,2026,3318,140
2340,2026,3319,121
2341,2026,3321,130
2342,2026,3322,108
2343,2026,3323,117
2344,2026,3324,117
2345,2026,3325,99
2346,2026,3328,127
2347,2026,3329,100
2348,2026,3330,133
2349,2026,3331,276
2350,2026,3332,124
2351,2026,3333,158
2352,2026,3334,123
2353,2026,3335,537
2354,2026,3336,408
2355,2026,3337,4343
2356,2026,3338,2361
2357,2026,3340,1713
2358,2026,3341,164
2359,2026,3342,395
2360,2026,3345,152
2361,2026,3350,7021
2362,2026,3351,413
2363,2026,3352,805
2364,2026,3355,1759
2365,2026,3356,1698
2366,2026,3357,232
2367,2026,3358,190
2368,2026,3360,130
2369,2026,3361,116
2370,2026,3363,338
2371,2026,3364,171
2372,2026,3370,186
2373,2026,3371,163
2374,2026,3373,282
2375,2026,3374,145
2376,2026,3375,121
2377,2026,3377,1206
2378,2026,3378,107
2379,2026,3379,122
2380,2026,3380,930
2381,2026,3381,157
2382,2026,3384,111
2383,2026,3385,134
2384,2026,3387,112
2385,2026,3388,133
2386,2026,3390,173
2387,2026,3391,111
2388,2026,3392,116
2389,2026,3393,314
2390,2026,3395,121
2391,2026,3396,128
2392,2026,3400,2397
2393,2026,3401,268
2394,2026,3407,106
2395,2026,3409,139
2396,2026,3412,109
2397,2026,3413,111
2398,2026,3414,215
2399,2026,3415,96
2400,2026,3418,245
2401,2026,3419,124
2402,2026,3420,115
2403,2026,3423,123
2404,2026,3424,135
2405,2026,3427,385
2406,2026,3428,188
2407,2026,3429,2748
2408,2026,3430,128
2409,2026,3431,220
2410,2026,3432,114
2411,2026,3433,107
2412,2026,3434,319
2413,2026,3435,247
2414,2026,3437,594
2415,2026,3438,177
2416,2026,3440,212
2417,2026,3441,140
2418,2026,3442,418
2419,2026,3444,696
2420,2026,3446,169
2421,2026,3447,111
2422,2026,3448,143
2423,2026,3450,692
2424,2026,3451,248
2425,2026,3453,202
2426,2026,3458,184
2427,2026,3460,293
2428,2026,3461,211
2429,2026,3462,153
2430,2026,3463,192
2431,2026,3464,167
2432,2026,3465,1094
2433,2026,3467,174
2434,2026,3468,127
2435,2026,3469,117
2436,2026,3472,194
2437,2026,3475,132
2438,2026,3477,140
2439,2026,3478,307
2440,2026,3480,176
2441,2026,3482,113
2442,2026,3483,125
2443,2026,3485,105
2444,2026,3487,100
2445,2026,3488,108
2446,2026,3489,112
2447,2026,3490,182
2448,2026,3491,114
2449,2026,3494,140
2450,2026,3496,523
2451,2026,3498,403
2452,2026,3500,5135
2453,2026,3501,181
2454,2026,3505,445
2455,2026,3507,93
2456,2026,3509,121
2457,2026,3512,131
2458,2026,3515,155
2459,2026,3516,170
2460,2026,3517,208
2461,2026,3518,205
2462,2026,3520,114
2463,2026,3521,160
2464,2026,3522,130
2465,2026,3523,318
2466,2026,3525,199
2467,2026,3527,135
2468,2026,3529,97
2469,2026,3531,118
2470,2026,3533,132
2471,2026,3537,124
2472,2026,3540,125
2473,2026,3542,116
2474,2026,3544,110
2475,2026,3546,132
2476,2026,3549,485
2477,2026,3550,5709
2478,2026,3551,1123
2479,2026,3555,1765
2480,2026,3556,1214
2481,2026,3557,170
2482,2026,3558,170
2483,2026,3559,131
2484,2026,3561,380
2485,2026,3562,124
2486,2026,3563,129
2487,2026,3564,1984
2488,2026,3565,97
2489,2026,3566,135
2490,2026,3567,129
2491,2026,3568,246
2492,2026,3570,138
2493,2026,3571,130
2494,2026,3572,101
2495,2026,3573,115
2496,2026,3575,140
2497,2026,3579,517
2498,2026,3580,138
2499,2026,3581,118
2500,2026,3583,123
2501,2026,3584,154
2502,2026,3585,1764
2503,2026,3586,131
2504,2026,3588,117
2505,2026,3589,128
2506,2026,3590,133
2507,2026,3591,102
2508,2026,3594,121
2509,2026,3595,149
2510,2026,3596,106
2511,2026,3597,110
2512,2026,3599,112
2513,2026,3607,121
2514,2026,3608,293
2515,2026,3610,229
2516,2026,3612,240
2517,2026,3614,137
2518,2026,3616,378
2519,2026,3617,105
2520,2026,3618,148
2521,2026,3620,715
2522,2026,3621,254
2523,2026,3622,137
2524,2026,3623,152
2525,2026,3624,141
2526,2026,3629,1274
2527,2026,3630,5789
2528,2026,3631,769
2529,2026,3633,135
2530,2026,3634,191
2531,2026,3635,131
2532,2026,3636,407
2533,2026,3637,115
2534,2026,3638,205
2535,2026,3639,154
2536,2026,3640,160
2537,2026,3641,169
2538,2026,3644,850
2539,2026,3646,130
2540,2026,3649,129
2541,2026,3658,568
2542,2026,3659,185
2543,2026,3660,1465
2544,2026,3662,116
2545,2026,3663,115
2546,2026,3664,177
2547,2026,3665,123
2548,2026,3666,325
2549,2026,3669,168
2550,2026,3670,160
2551,2026,3672,1230
2552,2026,3673,148
2553,2026,3675,177
2554,2026,3677,2293
2555,2026,3678,275
2556,2026,3682,132
2557,2026,3683,174
2558,2026,3685,218
2559,2026,3687,130
2560,2026,3688,137
2561,2026,3690,3193
2562,2026,3691,355
2563,2026,3695,124
2564,2026,3697,108
2565,2026,3698,111
2566,2026,3699,130
2567,2026,3700,157
2568,2026,3701,124
2569,2026,3704,114
2570,2026,3705,102
2571,2026,3707,181
